sexuality,religion,Race,nation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Other,Buddhist,Hispanic,US,B,102.23446477851068,C,25.37782387242487,-196.41628324898147,-74.89429340726353,-58.105931200038206,C,-23.2101423432428,1
Bisexual,Jewish,African American,US,A,-99.79456491459993,A,43.62425777801619,-18.801089041979864,151.7143755461266,64.9033418643388,C,45.60870760247024,0
Heterosexual,None,Other,UK,D,-55.361906652345326,A,-22.347311352415524,-184.75904163061725,44.934140604872475,94.50614101357773,C,-16.41189213311809,1
Homosexual,Muslim,Black,US,C,-70.54387375446784,B,-107.15828619187076,-83.61931136996185,-45.34287769721575,183.38032188498755,C,50.82014362767102,0
Other,Jewish,Hispanic,UK,E,22.780182970831277,D,122.98097590315295,-11.503919910414103,66.96454534287571,45.87484993509335,B,-94.17898812447218,0
Bisexual,Hindu,White,India,D,-3.7500373093154327,B,2.703181324980821,-19.85547701671511,-166.11652152250903,-213.5071672877191,C,20.44456783994379,1
Bisexual,Hindu,African American,UK,B,84.1045580643792,E,124.25137233905497,19.874677587755087,51.36457340064437,54.480353177036825,E,-57.7956220015035,1
Homosexual,Muslim,Asian,India,B,-130.63319611745166,C,-116.35475547976542,-87.19661006732338,-186.01491084412748,34.100747794127905,B,-36.87595298494206,0
Other,Other,African American,Brazil,E,50.781450945220975,D,-27.765765137671472,-62.172949624984696,-69.40838126308348,-52.34556462961878,B,10.988974770585648,0
Other,Jewish,Other,India,A,-20.21235765905076,B,25.068928957721738,20.28930538324142,135.67044312145214,52.943084530186745,C,-149.6411604729737,1
Other,None,Asian,Brazil,C,176.6408432335335,A,-3.0454486822685416,-30.724731134160514,-31.879868039024156,-23.94764572151612,C,-174.500877847622,0
Heterosexual,Hindu,Other,Mexico,C,-10.881404825400388,A,94.43629324910074,-80.08583003439928,-59.932278446404595,-26.977777595650803,E,-7.581055135522758,1
Homosexual,Other,African American,Mexico,B,45.88604223048955,B,44.76484078818532,-3.256082449632775,-231.57111277276732,57.03444991834057,B,65.41917145342137,0
Homosexual,None,Asian,US,A,39.084572622754706,A,-109.94657610382517,-20.048631073479335,58.55305123507498,-51.00588545647555,B,-36.74297652568795,1
Heterosexual,Muslim,White,US,E,-35.16166882543964,C,18.237537909652954,36.352919306632344,20.933448015462048,39.15851658567497,B,1.1997678151269655,0
Homosexual,Muslim,Hispanic,UK,A,32.992360136242574,B,6.910335783219169,61.60166606038987,143.16512381855816,-65.24352272269292,D,89.7668419897097,0
Homosexual,Muslim,Black,US,B,-151.00119972792808,C,9.489139599706258,-134.3151644291269,-77.30403308961856,222.65686714697176,C,117.10835077784824,0
Heterosexual,Other,White,Brazil,A,-30.060431558643337,D,146.10879187504491,-225.67061516953925,-61.40760486513508,-96.00872785102239,E,-39.18728958082013,1
Bisexual,Muslim,Other,India,B,82.71717188159923,C,160.91772878475564,140.63698091186782,-58.3195338182263,-35.759816506335014,D,183.84798834504895,1
Other,Christian,Hispanic,Brazil,B,-85.16899338615161,A,14.933778512705963,271.1852356296784,-36.8451776886361,199.38048702310886,B,-81.34537774079797,1
Other,Christian,African American,India,C,15.609385297681788,D,-132.69454229385374,-73.80732487478775,39.89886488255699,-237.62043017944455,C,9.776933913477446,0
Other,Hindu,Other,UK,E,-61.6996348157663,D,-59.2111196577434,43.69162843611408,32.99793825872443,-97.93049404802686,D,96.92001140070388,0
Heterosexual,Buddhist,Black,US,B,-2.8798444477426943,E,-2.5198184858699593,143.70956256681671,46.158117652261296,-3.9616845974598904,E,-14.964013919760975,1
Bisexual,Other,Black,UK,C,-71.12856008366406,A,14.802549416224531,-10.974890914958236,34.23413980356057,-61.1346334701679,C,14.427928712543162,1
Bisexual,Other,African American,Mexico,B,-38.99455147308678,E,-95.43620697170331,94.6595872408071,275.6762396169479,-8.149013036302792,C,-129.97714494647298,0
Bisexual,Muslim,African American,US,E,140.87448772186403,D,-90.63847017586546,195.86897273108687,-90.09030593315438,184.1536671394581,A,-47.66293040136957,1
Bisexual,Christian,African American,Mexico,D,-91.91021331872669,E,198.76945731338728,111.15135325949525,1.3650075894183296,43.945796753265945,A,100.51241724909457,0
Homosexual,None,Other,Other,A,-2.403075150581172,C,32.38418872393009,14.469534216499696,79.72123492652156,103.78046262982915,D,109.52100874846337,1
Bisexual,Hindu,Asian,Other,A,180.79348445786238,B,70.72439761906793,210.51213893267118,-111.66153343666636,-104.65912111131132,D,-173.08304648337486,1
Other,Other,Asian,US,B,36.524776240724556,E,7.832702984484763,9.794917909263802,21.91776069801881,-175.3217976897431,D,-22.025938967169868,1
Other,Christian,Hispanic,US,B,-136.13535032972493,A,46.24636002684335,-66.22175985033982,-174.24534632796667,81.22174963931657,D,17.738861148343027,1
Homosexual,Muslim,White,Mexico,C,-12.97606562339173,C,-11.225359517011064,66.36773254271714,-78.49652571340113,51.61295639146986,E,92.05599809264277,1
Bisexual,Buddhist,White,Brazil,B,-12.402993859590094,E,-227.6606367958785,0.1252183067470992,-141.6107885355225,70.52433610374031,B,-154.7972943640933,1
Other,Muslim,Hispanic,Brazil,B,85.59603430686536,E,-176.9201043394745,209.47313967095354,81.37067995435847,60.2278269620267,D,74.90684463827961,1
Homosexual,Hindu,African American,India,A,33.05735092319442,B,-109.82209975551402,86.8035607677852,-11.151954612355471,-29.767715262506876,E,-6.682850146767399,0
Other,None,Black,UK,A,36.65166538500717,C,-63.916819989522935,-51.388736405777536,16.104043021738402,8.472304275431798,A,-48.08983293322706,1
Other,Hindu,White,US,C,100.48631374662689,C,-117.40791698339461,109.37666106703412,-61.873903231722046,59.287376314274276,A,192.55913041994782,1
Heterosexual,Jewish,Black,Mexico,C,-46.30295407452284,E,-11.783051607381545,-37.205903943056754,-68.70594161813928,-34.94050531542731,B,-73.93809114792185,0
Other,Jewish,Asian,Mexico,C,64.34353934349107,A,109.99459717366395,-125.56901366390876,-162.21813448081758,11.286984977425863,B,34.8298376599603,1
Other,None,African American,Germany,A,50.94847716710292,A,16.397065020640724,-67.58868606125739,-125.67419502591264,26.498105069992068,B,-83.14209002874645,1
Bisexual,Hindu,Asian,UK,B,-9.733781483713477,B,184.49311838547763,113.12988649701879,110.67910465618931,-106.9189371035259,C,4.865277267809936,1
Bisexual,None,Other,Brazil,B,-47.4726540443697,B,-125.07775549214108,-24.63101538672473,57.6221140373981,198.84575755270592,C,-27.463029699503945,0
Other,Jewish,Other,Germany,B,22.06692565008306,A,-99.5246488928234,-79.98932107368051,92.8630070781333,-63.95849426937274,B,-72.3095343462224,0
Homosexual,Jewish,White,UK,B,123.30347130764463,A,-16.67844161985396,138.44213743652165,150.95106687829633,39.40327562352603,E,80.00300412451708,0
Bisexual,Other,Hispanic,India,D,-30.692735798989624,A,-142.56686060876714,-43.67461022407113,119.63289947351181,13.179863276326845,C,-121.75143326736253,0
Other,Buddhist,Hispanic,China,B,35.586192673452594,B,139.20464741276956,210.92386985809233,76.69060014587006,-11.324530950967587,E,-9.987913498677555,1
Bisexual,Christian,African American,Mexico,E,-238.04864378854057,E,-71.28315734430716,36.424816580797014,-12.503950113571069,-124.30258627360577,B,-95.03697820367692,0
Other,Other,Black,Mexico,B,22.71213524707109,E,-79.421874537217,-29.494268916777024,-53.022092585643854,-83.80239768848445,C,15.553694867206943,0
Heterosexual,Christian,Other,UK,A,107.04113066882393,B,141.8216340767741,-52.354136687088726,167.06194790088918,2.0370850850651103,A,-51.735337077675545,0
Heterosexual,Other,White,Brazil,C,-78.54897063240261,E,-110.412218894881,-55.42794980728115,175.4418671609535,-127.92855587991893,A,30.379568393242135,1
Heterosexual,None,Other,Mexico,A,-30.656054626960376,B,-92.47877424765143,24.85825185891955,-192.5398017992037,-2.066299402185389,D,-12.290523681355571,1
Homosexual,Jewish,African American,China,A,-49.22397212894091,A,-184.36336283852043,22.226411753685312,-35.09741617254608,151.54651872086754,D,-31.08882771525793,1
Other,Hindu,Hispanic,UK,D,-165.35289958790526,A,-19.1824374531807,13.37332691368512,10.384149051422717,49.64470637466582,A,8.65960492007272,0
Homosexual,Christian,Hispanic,China,A,-18.042525651676495,A,-47.34899831168188,81.11400578480512,14.968934161996625,-0.2660123842390113,A,-37.775462958123555,1
Bisexual,Other,Asian,India,D,-101.00229174132886,A,222.83311638701417,-63.276619457292135,188.04683551426794,-4.353338019876015,B,13.39523227811199,1
Bisexual,Other,African American,India,D,-39.87176933543197,E,12.400504699222104,77.33655757868287,83.70001388307276,57.08944962620578,A,26.30240282024152,0
Heterosexual,Christian,Black,India,E,103.93427357407765,A,65.24256755753792,34.893667601921344,21.563949376488793,210.1300048678425,A,46.758324654020186,0
Heterosexual,Buddhist,Other,India,C,22.514516539264154,D,-18.468061884281557,-206.06990219943225,-61.861220541766556,10.961135643955236,A,-23.360658928362252,1
Homosexual,Christian,Black,US,D,28.1049471267351,D,-44.46040534713532,-125.30070350180094,-27.463600085910734,103.3824675607374,B,-88.50048087712157,1
Heterosexual,None,Black,Brazil,D,-8.16087355011011,C,-54.20898520209024,-66.11210835218424,-51.59935839177419,73.42843348312888,C,72.9607436178191,1
Bisexual,Christian,White,Brazil,C,-159.12267095327041,B,93.8482410901016,-64.26139524367552,-133.86796556184984,-24.541072172416953,A,126.06056995063504,1
Heterosexual,Jewish,African American,Mexico,C,-68.34338664745012,E,-64.24095493192998,-108.06937155882818,-162.44923070033295,-121.7282070987596,A,135.02972577918186,0
Heterosexual,Muslim,Other,Brazil,E,-51.24854782724449,D,-113.17605432419566,44.03556052135302,73.64867179889029,195.75411505716522,E,-29.175853388417238,1
Homosexual,Jewish,Black,Mexico,B,42.58874264693438,A,18.66028384289283,-43.96151824749668,123.31840884639931,215.7996926145971,E,-1.1507990011025289,1
Bisexual,Buddhist,Other,US,B,-67.9639990772166,C,24.141016170166154,40.74775738391035,-21.517115944867946,-71.79336187332567,D,12.11895125330913,0
Other,Other,African American,China,D,-5.384116486403102,A,-169.2639158794176,-104.85712936238751,-29.867294500758778,-80.11019084707308,C,-131.79559803212308,1
Other,Hindu,White,Other,D,-82.29579156757526,E,159.59246987236463,-144.26835876640277,56.93105851032235,-27.30023436102238,A,12.044192485262082,0
Heterosexual,Hindu,White,Germany,E,-82.09362962554624,E,-49.433852236527564,-70.68580379950578,-14.938663494380208,-8.37567476726255,B,-132.29426787547465,1
Heterosexual,Hindu,Other,Mexico,C,-118.77673529895416,C,-97.52011170183312,-39.29489865016889,-45.72996584233789,-114.76624241077586,A,48.51356001625289,1
Heterosexual,Buddhist,Black,Mexico,C,-91.78268551186186,D,259.2256823027983,6.951597075291589,-112.98282208291907,-265.7974989060278,E,27.089960139165974,0
Bisexual,Buddhist,Hispanic,Other,E,-134.71122019337284,C,75.3559399267653,57.206582879198876,-14.879921109992297,113.87455758286139,E,-85.64615479490347,1
Homosexual,Muslim,Black,UK,C,-14.629483784081392,C,59.89904741142546,8.461710244384706,-68.98554325196659,139.6775620344308,D,85.19952767236488,1
Homosexual,Other,Other,Mexico,B,115.77908734292876,D,3.73126315181637,-87.91727238186905,-38.0770310515335,95.96654558784213,B,53.43064925351474,1
Other,Other,Hispanic,UK,C,140.50888308308527,D,42.290211371101414,190.43116466014106,69.06441872926341,-61.83067296341957,D,-67.94306358944118,1
Heterosexual,Buddhist,African American,Brazil,B,-137.87642059110874,E,-23.937274460573306,91.03902516780738,-3.072190472546318,65.3360822841172,A,-43.19768937146541,1
Heterosexual,None,Black,Brazil,D,70.70189303200975,E,65.8276829186585,-147.19471676830466,-63.84085371182257,29.79966864751185,C,41.3785213250465,1
Bisexual,None,White,China,B,-11.506812542482518,D,107.86128739545062,-86.15393975386237,3.04101566319897,70.56821652832565,A,-64.57719346005258,0
Heterosexual,Christian,Other,China,E,73.42392207343912,B,136.24476696794665,-24.89106513690143,-25.256286498996655,-58.44091057997507,D,22.99734002642589,1
Homosexual,Muslim,Asian,Brazil,D,-102.72239970601598,A,-61.82944686247357,203.56867298612391,90.53537721241949,32.2826736713252,E,205.2829107758391,0
Other,Christian,Hispanic,China,D,48.05020611319588,E,-5.299951249851979,-23.831876078684772,-152.9246595963818,-240.90385768398625,E,-197.1344192921066,1
Homosexual,Muslim,Asian,China,C,84.39090154499105,C,-103.27724631401595,33.65345231534504,-45.250257743156624,-117.7564411275134,B,-33.28353222655544,0
Bisexual,Other,Other,UK,D,77.96643124895203,E,125.13877037982459,27.616071959741074,-94.06003196822616,-46.99749163705089,E,30.55639491604108,0
Other,Jewish,White,Mexico,D,-253.1195402462377,C,-4.5265805495842395,-40.87282976837258,-96.90102279994545,2.390670806131402,C,-72.37246408388425,0
Homosexual,Christian,Asian,Other,E,156.87723329641986,E,6.291857944547084,-65.22861881038627,-47.25118173015696,50.55993851240308,C,-40.579899449130544,1
Bisexual,Muslim,African American,US,A,-21.386227168045334,E,-40.879651025183314,2.7335717169071145,-5.501064178054156,-33.42017397418704,A,78.56362303795622,1
Homosexual,Muslim,White,Other,C,61.449192296208096,B,93.8372284410781,-38.55794880277369,-4.8560436290860665,106.43300604812352,B,-67.71030005075617,0
Homosexual,Jewish,Hispanic,Other,A,199.7864767213956,A,-92.16095923646739,-73.36997256528525,-43.551134340390995,-64.31299046136827,A,8.814068011547755,1
Bisexual,Buddhist,Hispanic,US,B,36.536142733073675,A,104.30171266190446,-12.238779311914168,-71.27244844614833,37.97599722839125,D,-134.0350660642217,0
Homosexual,Hindu,White,UK,E,98.55190677799771,D,-43.437954356658715,11.97665835153574,-291.49370386014294,-158.15010826605172,C,128.94328536847556,0
Heterosexual,Buddhist,Asian,Other,B,46.454331462629504,A,-54.754805101190044,28.418256218257298,68.80294911106378,262.38310805467586,C,-49.36622757373074,0
Heterosexual,Muslim,African American,Germany,C,-349.7497247597389,D,61.549969001027314,155.99238418379213,-86.18572146710169,-120.9832472669999,D,-116.55803678797136,1
Other,Other,Asian,UK,B,-0.5498262155511648,D,145.64676563548153,77.62873558321087,-6.659360755179504,2.352023509960216,C,64.99067222532815,0
Other,Christian,Black,Mexico,D,-70.45529164119084,C,-50.97663145963676,-85.42807697334266,87.6150197473643,-106.84846722819078,E,-95.58784274625482,0
Homosexual,Other,White,Other,B,57.41155172665141,D,-60.57804194675677,-206.79230418475342,10.250090340693912,69.82004564342297,B,220.8279631655679,0
Bisexual,Buddhist,African American,Mexico,C,9.078436813147022,A,62.526943056139785,-307.96790409006616,-31.90060920283858,-77.35227500883325,E,-34.20191347885419,1
Other,Hindu,Hispanic,Germany,C,51.27816469718077,B,11.676168111051059,-62.442534749271196,89.45120605882639,-15.780973140072138,A,127.17875414022141,0
Bisexual,Hindu,Other,Germany,E,-37.979714525352456,E,55.32386553849812,124.88544721883468,50.437372821058126,-26.34045771427589,B,33.09773860598211,0
Homosexual,Christian,Other,US,C,-24.39244694372342,A,-19.890014421760423,98.07484728397543,-90.69379941321463,-60.85461128795016,C,-75.02077693054562,1
Heterosexual,Jewish,Black,Germany,E,-202.62564233233414,D,79.81911810536386,-4.836107152259707,-52.56283885276157,218.84459636788293,B,-31.47390469636096,1
Heterosexual,Hindu,Asian,US,B,-115.04024965412394,C,-27.825022324140253,62.46890712202832,-121.59931230866859,-125.17872962701786,A,66.10966149807068,1
Bisexual,Muslim,White,UK,B,-108.1506398271524,E,-37.371252641486926,-79.41115430265396,71.35702057550228,5.641709956053398,D,116.54495211132492,1
Bisexual,Muslim,White,China,E,22.29837558478546,A,37.58407697885889,-109.80396245954256,-97.59600321440266,50.06157520440314,E,43.14156965802914,1
Heterosexual,Hindu,Asian,US,D,31.05882448181163,E,107.71653919034642,142.996254949269,135.37131157181972,55.90654391476523,B,175.35349958960902,1
Bisexual,Hindu,White,US,D,226.6571622233312,B,29.307756495322256,88.2108453940553,-48.277415069780524,22.4577412546292,E,12.562132105046045,1
Other,Christian,Asian,Mexico,A,5.220325000801651,D,-59.433463327357025,-117.05597143239214,-37.34900564345868,-55.00250623742633,B,11.362836320886247,0
Other,Christian,Black,China,D,-30.40818614251578,E,-8.634725755348573,-21.261262973579665,250.47538876655287,-74.59667154598075,E,-38.53549096280374,0
Homosexual,Christian,Black,Other,C,88.69522665305571,C,-15.21868726174116,-1.1685262711342963,3.661014971024157,53.01244272754359,E,21.206779928685204,1
Other,None,African American,Germany,C,45.06737799931963,A,-22.214655692177722,-55.132575980901876,-92.46933048881722,11.869647933647293,A,117.74872925181677,0
Bisexual,Christian,African American,Germany,E,70.89656469503753,E,84.93791286824214,13.222580838215917,-75.81928302292557,93.79644322096988,B,4.218797874416326,0
Bisexual,Hindu,Hispanic,US,A,-110.83405310090674,E,-44.62152991451736,-52.87938224311043,-63.61692406410418,60.768045839817056,D,35.679386580896946,0
Heterosexual,Muslim,Other,Germany,D,5.193739806375165,A,122.75081127686178,106.89247049413319,-34.462507331890755,7.018546072493089,B,148.87998085048392,1
