AgeGroup,genero,sexuality,age,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
51-65,F,Homosexual,20,34.21475826677334,77.32834637097153,A,E,E,8.846330007510932,E,165.9774398755933,C,-36.07940492617817,D,A,38.922180878148865,B,A,E,68.07579404352502,1
65+,Female,Bisexual,57,-63.48858466309362,-106.35766363316472,E,D,C,-178.97105873003915,D,5.914580607987812,C,-126.69236676543582,E,C,74.74323993628951,D,C,D,12.74638462342404,0
36-50,Other,Heterosexual,58,-152.9068405683591,90.75397864598239,B,B,E,53.59284129468106,D,44.27974038089087,A,-53.80855387078849,C,C,93.46105728242013,B,B,A,195.27555874321146,0
51-65,Male,Heterosexual,25,-15.096025123703145,222.48639287674408,A,A,A,-45.34926615142999,A,145.6886003961792,C,30.09005244032578,B,C,2.5275455877362294,D,E,E,-146.50794508382438,0
18-25,Male,Homosexual,32,-9.243732082546991,220.96187660595788,D,D,B,-190.28943291164805,B,113.69051908293737,D,-82.76892483776165,A,B,-127.03482783513937,D,E,B,156.71749314136855,0
65+,Female,Bisexual,48,-59.96399439994978,-181.13084350359404,C,D,D,-22.46477156434413,D,-77.84231351650435,D,-174.23209323466955,A,D,-208.17286166399515,E,A,A,-90.4579901639076,1
26-35,M,Other,69,-5.026858303782744,37.8535157032045,A,E,D,-63.15163482918425,D,-79.30705524838407,E,-126.53452711114919,A,C,34.940113326636336,B,D,A,-62.683917488113394,1
65+,Non-binary,Heterosexual,31,39.203631741147404,6.239674123510306,E,B,B,15.643153861260458,E,-6.027073925033122,B,41.08735350711136,C,A,-82.6249663668814,D,B,C,-28.55051910723904,0
18-25,F,Other,60,56.207113953156394,-26.98299386837817,B,A,D,82.34027090917894,D,17.787428262948936,C,59.76653337529578,E,B,18.63481679389518,D,C,B,-45.02058899342907,1
18-25,Non-binary,Heterosexual,78,-115.1186150884421,-3.815811716030413,C,C,C,14.117061928685763,C,72.45473566901617,D,12.453713891939447,E,B,32.52699918197231,B,C,E,-36.88509663853985,1
51-65,Female,Bisexual,27,-182.0646443980763,68.53418839040258,C,D,A,-93.42332287560082,A,-32.651251688707205,B,151.81210043600035,E,A,242.1233169564386,B,B,D,72.67427037123943,1
65+,Other,Other,35,48.21931341868147,-136.67514166521548,C,B,C,-247.873026390441,A,-1.2723958668805575,D,-16.767231939655694,B,B,-64.30888857081277,E,B,B,-55.49221919869798,0
36-50,Male,Other,68,18.905972434117587,87.69165363386135,E,D,E,-66.93877850450484,A,34.45498549471719,B,-116.76015350774955,A,A,-44.15782346264416,E,C,C,-4.758601411339899,0
51-65,Non-binary,Bisexual,20,-7.154138325305684,91.28924312357528,E,D,D,-89.79512680914009,D,133.87594074874275,D,-3.5594504265891773,B,A,32.1834537791749,B,E,E,-42.50686284261182,1
36-50,Other,Other,50,-65.8815191128477,-162.73097588820247,B,E,A,-112.12896253176064,B,82.38845985990704,E,79.56175305292024,C,B,30.1011837465735,B,C,E,25.533164643103905,1
51-65,F,Other,40,-42.55722487834098,-67.90294855745461,A,A,E,-3.917431789874322,D,-41.08424536054221,D,27.29120558498858,B,E,-60.23717875996395,A,A,E,6.026384243094899,1
26-35,Other,Heterosexual,36,-198.5495166452511,-35.96073990468548,A,B,B,12.738318259344153,B,94.84327146599665,C,-90.9869804659026,B,D,-24.334076779473556,D,A,D,-86.85721118615191,1
18-25,F,Bisexual,27,-181.90168829997475,-120.82396240361035,E,A,C,-140.66015567225486,E,-33.070926578994616,E,-81.78027265173888,B,A,-84.15947725681761,B,B,B,56.24589143718319,0
18-25,Other,Other,20,211.2436923822493,324.5967317117982,C,B,D,-71.20407921599572,A,-41.00542837199981,C,-62.14052834745358,D,E,-155.4210151627833,C,C,C,98.56500762228875,0
65+,Non-binary,Homosexual,78,-55.54943453693464,113.92312218563056,C,E,A,-7.950009590076388,E,86.75427894652061,C,-161.0673051969975,A,D,-21.19783062904223,E,A,B,-92.89759333394053,1
36-50,Other,Other,50,67.67492627701908,-98.07392440636389,B,D,B,143.01523188486854,B,187.55789029309562,D,59.52528843245462,D,B,-9.802623235667497,B,E,E,-60.374777817855005,0
65+,Female,Heterosexual,30,89.31660536349827,94.23802840905188,C,D,D,32.742481245941775,E,57.29755640786473,A,56.31360610777374,A,B,-83.58891454868967,C,D,A,188.6892824749236,1
26-35,Other,Other,33,-14.211116367748424,35.108890546909045,C,A,E,26.974527100797356,B,-88.30585678395035,B,0.1411731043762243,E,D,-3.564699412747868,D,D,D,-132.71502855692808,0
36-50,F,Other,68,256.9709992890356,-121.24245881652342,C,D,B,2.183652988824973,C,-109.90688685553718,B,95.36887078356591,B,E,11.777503615159864,D,E,A,139.23929283427674,1
18-25,F,Homosexual,23,-26.357813484183364,86.15231737191517,B,E,B,-48.65208116552415,E,55.73583711525145,B,-78.80242953145527,A,B,98.89564522963823,C,D,A,29.81925681749181,1
36-50,Male,Heterosexual,25,-110.80971237678739,-109.24810044752769,A,A,A,-89.98436410519336,D,89.23775364389003,A,100.62475113323232,A,B,-7.059779431529833,A,A,A,-143.54551783957933,1
51-65,Female,Other,38,-131.29317551777984,54.637402421320694,C,C,C,-64.0357599918937,E,68.41213109142636,C,-76.11022675749737,D,E,-35.40258462832448,A,D,D,47.5407000389895,0
26-35,Non-binary,Homosexual,37,-50.77042693793401,46.36506099194463,B,B,C,-45.22746219049797,A,-2.9870972955368598,B,-83.95906399567669,C,A,27.274968029306862,A,C,C,32.659967625901245,0
18-25,Non-binary,Bisexual,61,165.33414899638214,-52.831668839311654,C,A,A,-115.80027075530808,E,109.18399913642381,C,3.5074319258454105,D,E,-10.502760479704037,D,C,D,23.64310981963803,0
51-65,Male,Bisexual,24,-215.12341302315235,-169.53148705120347,E,D,B,-6.877897961131994,A,244.319882136435,D,-134.45411390391575,B,C,58.70901612209155,A,B,D,-165.49798532741409,1
18-25,Non-binary,Homosexual,52,140.79815853396425,50.01075198525946,C,A,E,64.20326375614015,A,-32.483433084555955,A,-43.82396854514769,B,A,-159.07277816580262,B,B,C,38.92503167681296,0
36-50,Non-binary,Homosexual,40,-104.08136695301178,-45.42092015179872,C,D,B,-94.51865242536684,E,181.01118886615157,B,1.7126847995467487,D,D,11.480575322900632,C,B,C,-34.865746270795896,0
65+,M,Other,57,-173.34669597398803,-10.34076090421351,A,D,A,84.73693741368056,A,-32.55921423208275,A,-8.56656391684458,D,C,170.2319034720529,C,D,A,66.22350016400014,1
18-25,Female,Bisexual,63,64.47423727992893,-15.493846738319897,D,B,B,15.418527010486654,C,-54.162703221070494,E,-12.373804614832764,C,B,7.2246800080567555,B,D,A,-126.63428132092524,1
26-35,Non-binary,Other,60,5.578780646818774,39.22050306272739,E,B,C,70.00325349991911,A,-19.89943445353385,A,90.9538144294673,A,E,169.94217541100338,D,C,C,-15.533282813033061,0
36-50,Other,Other,48,188.7859342989741,105.28330013461735,D,D,C,17.692350703717054,E,-116.79438025353276,D,149.9797349840072,C,C,-62.719247626969235,B,D,E,181.8675039778034,0
51-65,Non-binary,Heterosexual,45,9.179667550932118,90.85981423157897,C,B,E,-29.766422009718717,E,32.83334858256195,B,-12.13786864340649,D,D,111.06450944909673,E,A,C,106.94366871442982,1
51-65,Male,Heterosexual,53,26.807619671651146,75.96972007578265,B,B,E,54.260501521909966,E,134.88544088671006,A,-35.576014522739726,A,C,115.41117038678117,B,D,D,-62.929083865679736,1
26-35,Non-binary,Homosexual,35,92.05516962133099,67.22117546840646,D,C,A,-236.11268386557686,B,87.28852770207442,C,-186.57800120331476,D,D,-53.34087858622792,C,E,A,25.40858310757892,1
18-25,F,Homosexual,33,63.96082362639386,-147.14529880012023,D,D,E,129.44094075688398,E,40.08981900667993,B,93.09326892574083,E,E,109.7121533131062,E,C,B,62.94504768041094,1
18-25,M,Heterosexual,26,-162.68300386986382,94.18483402982814,E,E,E,18.35755192011764,A,6.063771943554164,E,-76.44970790658961,C,D,52.76697249886353,A,B,A,32.0537884688774,0
65+,Non-binary,Other,23,70.03544832846752,32.878960203101656,A,A,E,-57.16878837636804,A,-23.04496324812579,B,-29.438114838767287,C,E,96.05376084448979,E,B,C,-67.50472918114315,0
51-65,M,Bisexual,18,150.22488527308343,16.66192364789688,D,B,E,21.03053988469324,C,135.22626978777538,C,-101.07029018430124,B,C,-26.36384888134492,A,C,C,67.07150222782188,0
36-50,M,Heterosexual,67,39.92957953667939,18.195659902810608,A,B,D,81.56050430672357,D,-52.008722225133695,B,212.43075869580835,A,A,-123.38681399868707,A,A,B,-52.249915527329364,0
26-35,Female,Bisexual,29,48.87436729411355,-53.485506737914704,C,C,D,-0.28285516033721286,D,150.44947298087686,B,65.85992946027847,E,A,54.61479880145305,C,A,E,197.5399426432137,1
18-25,M,Bisexual,63,-15.76577319442698,116.76761703202463,E,B,E,51.13032045625723,A,53.55759801966266,A,144.07811539034958,D,B,32.1665034828712,D,B,A,142.38702831069855,0
18-25,Other,Bisexual,78,71.84570115370587,161.91282629138325,C,B,E,-124.41815675911332,C,-47.79814714516804,E,-62.04293060200045,E,C,-236.12350321057733,E,A,A,-126.47371230368971,0
51-65,Male,Bisexual,28,218.96501657738935,-185.1584184304645,E,A,B,-123.66488063813863,A,135.78557750937168,E,-211.24830777209684,D,C,166.11209174875498,D,A,D,83.71001923774307,0
65+,Other,Homosexual,34,-80.92831381969354,38.88068570027508,E,B,B,-1.6184220543774015,A,-99.50361073448799,B,-163.09960676827268,B,C,-9.888057227386655,D,D,E,-70.35814592018599,1
65+,Non-binary,Heterosexual,21,56.17650205870095,-58.791570831940035,B,C,D,105.39659588922157,E,143.32833488215618,A,-42.37702173545354,A,E,36.66153732163242,C,E,B,127.19729118511344,0
65+,Non-binary,Heterosexual,47,-118.67427870789575,63.527816560336724,A,C,C,115.2750979219247,A,87.29168114642775,E,75.9758418084601,D,C,-132.87034066802244,E,B,D,58.034764447805884,1
65+,M,Homosexual,45,-141.83577025798724,-84.37647590550613,E,C,C,22.66719674809057,A,66.10247693295894,B,3.412164762146494,A,D,112.42611713760311,B,B,B,72.12723711126084,0
36-50,M,Other,57,81.5642582548897,-15.332974087729944,A,C,E,-90.4245317448135,C,-45.12787954355537,A,-51.53544668369737,E,D,56.27243604615705,E,B,C,240.44013294661318,0
18-25,Female,Other,66,58.202688674914846,-18.34234225889947,B,A,A,-51.452468052371415,D,-96.9187503010617,D,-25.822723995577455,A,E,145.49800863078295,C,C,B,59.322899055524005,0
36-50,Male,Homosexual,20,36.09622776374449,-110.10134488327967,A,D,B,-103.3798824841198,E,36.94113045161516,E,84.63668003742228,A,A,-259.33483636503877,C,E,C,100.41337847572443,1
26-35,F,Heterosexual,69,-34.94472211994524,-55.27535694518776,A,E,D,-19.37657025892182,A,-64.95077705851094,E,38.730830238545046,A,D,40.24659623182648,A,B,B,-58.99796797882908,0
26-35,Female,Other,47,-9.637087080122326,39.497915945042436,C,D,E,-1.4334835183451522,A,-114.64101290949688,D,-116.11994218588721,A,E,214.7207561412229,C,C,A,-192.58841503420672,0
18-25,Other,Homosexual,43,-96.55915667712299,98.47687633872457,E,B,D,49.18242543000349,A,55.95363944390548,C,-40.1597510931396,B,D,112.65020563582613,E,E,B,6.38563280521272,1
36-50,Female,Other,64,-11.873069234668986,52.07479368011996,B,C,D,14.231570822521993,E,31.410007114808685,C,152.29803269383717,E,A,-172.87164300179253,A,B,E,-119.32762327722261,0
26-35,F,Bisexual,33,105.9673797186955,-85.45792452431108,A,D,D,-0.36739793379871283,D,-55.54541592478832,B,95.19381223882404,E,E,106.41187131083679,D,C,B,123.11825225699131,0
18-25,Other,Heterosexual,79,-13.862099705217195,90.38346100564247,A,B,D,37.637308987805234,A,113.46163318641884,E,66.62260830998426,B,B,-125.28724628927044,E,E,B,-102.45407681628554,1
51-65,Non-binary,Homosexual,18,81.93368941119161,-158.38671169863392,C,A,E,-22.1099772275271,E,-164.22357403583777,B,14.813169843456786,B,A,-61.8438139546195,D,D,B,-24.52826351221115,0
51-65,F,Heterosexual,31,-29.370501435364528,-25.268704941446053,E,C,E,62.47824690245537,A,-42.597799211050365,A,119.74444352089111,C,B,-31.157095839705935,D,E,A,-31.776453046413124,1
51-65,Other,Other,34,-25.912355302724695,94.70334476981357,C,A,A,27.532548423904323,B,83.48265844313836,C,-81.00047200637579,A,B,-52.742759750539136,A,D,C,-31.042116975212195,0
26-35,Female,Other,48,-85.8395162640581,-117.02860436131164,C,D,E,-55.57745913530761,B,-96.81489022393977,B,45.484603648231435,E,E,-104.507690685238,D,B,D,-84.40746111630418,0
26-35,F,Homosexual,51,62.40221465193966,88.95756223289062,C,C,A,-55.63154995485213,E,-44.383426407657254,B,-224.32230199267497,E,B,-145.1984039789086,C,D,A,189.5496309520999,1
18-25,Female,Heterosexual,62,27.984947196963546,-68.6808874581601,C,E,A,-150.9629011855208,D,-9.98074273709659,B,-217.32544099594767,D,A,-26.172746950740965,D,C,C,28.232673857815776,1
26-35,F,Homosexual,57,9.691980830646534,16.783083804578567,D,D,A,111.89895073596318,E,-0.22031965758618652,D,169.76186216343265,B,A,5.434106930412517,C,E,D,-151.85396217544246,1
36-50,F,Other,79,-20.692482626068443,-3.529551077872727,C,E,B,179.1319573709551,B,-152.79643702258466,D,-140.3292098171464,B,D,113.76028980130575,B,D,D,-21.63845722049584,0
36-50,Female,Bisexual,72,317.81016004165053,24.759376408274196,A,E,C,-1.22061387254195,E,23.14296207647995,E,130.9619636448209,E,C,15.681476737447268,D,D,D,-41.580042257659436,0
65+,Non-binary,Bisexual,75,-72.03287225526367,76.32748470558387,B,B,B,-27.391502007443524,D,-40.73261429025418,A,130.70353713951064,E,C,19.291302448154127,C,C,C,-141.77805725090832,1
18-25,M,Bisexual,39,179.19596076198303,-8.718921668119178,B,C,E,23.656259966591243,B,72.81615052914623,D,-17.11023115722136,C,B,10.593180799632512,B,C,E,127.29945022861655,0
36-50,Male,Bisexual,54,100.37254039275767,-104.15356367866227,D,E,C,110.65232300746948,D,-39.02904905305054,B,26.68378442174039,B,E,-65.80933731232388,D,A,B,-68.88006993413016,1
36-50,F,Homosexual,22,41.76979253533716,78.08798067199118,E,E,D,-43.183104403506306,C,-31.280191889324882,B,44.39349187797339,C,C,143.2808815482064,E,E,C,200.8605794603464,0
51-65,Other,Bisexual,25,155.92382258735992,65.72877633211795,E,A,B,-36.14749107403313,B,21.922867840023997,D,-51.19304395767137,D,B,181.42622279695934,A,B,B,32.106352004901744,0
18-25,Male,Bisexual,32,-47.65225228919758,82.2268329141049,C,C,B,38.604709347347075,B,135.2166483482184,C,-175.2334590601819,B,E,-49.04126284457323,B,A,E,-148.93576182094404,0
36-50,Male,Bisexual,21,25.694784622755673,-8.782039203783091,D,E,A,183.28679229052466,C,131.77922471631612,E,-112.1008703445648,A,A,61.16806695272153,A,B,B,-1.5315409086281877,0
18-25,Female,Other,55,74.64482186611114,170.92137566953073,C,D,C,119.42867945560913,D,31.314069986739312,E,-6.729181690825032,B,A,86.31688141395722,B,C,A,111.33228033312174,1
36-50,Male,Other,34,-98.92524739923097,203.19298597159815,A,D,C,37.98575838841416,A,118.0212340897754,A,-4.022054763306665,C,E,32.2074141963543,B,C,B,114.70207221487836,1
51-65,Female,Heterosexual,75,80.90608859060836,-83.30883487564758,C,B,C,203.40423653754613,A,173.04706510527612,A,55.43594877091802,E,A,38.93387485435883,C,C,D,-39.81147995580085,1
51-65,Other,Homosexual,27,-57.75769651824033,51.62634713069595,B,D,C,1.3026484800293543,E,82.53014529932634,C,-31.722529969094026,D,A,41.75653281311032,E,A,B,147.3713463027763,1
65+,M,Other,51,-344.7937328891698,-26.71301294746592,E,E,D,193.3695711973393,E,9.937176343368977,B,-27.997467560707513,D,A,78.2755058138744,C,E,A,-45.9311850188159,1
26-35,F,Other,19,108.91260726829881,-86.81556783665334,A,E,B,-78.02994723735809,A,116.57486298556586,C,-62.616013912627096,A,A,5.674304271442089,D,C,B,9.270594418834225,1
18-25,M,Homosexual,19,33.634455469719946,14.160571685417386,A,B,E,64.04969196509803,B,98.68826816777147,D,36.92905475159196,D,C,-55.300076074767745,D,B,A,53.67242076833067,1
26-35,M,Homosexual,36,-1.3016107066484168,-116.93641576410603,A,C,A,11.732837541749848,C,-52.17315179737978,A,100.06237385515198,D,A,-39.68736201214297,D,A,B,56.834584527142894,0
36-50,M,Other,30,7.469855988913997,50.60596500848662,E,B,D,-27.235058514780302,E,-51.351720202299575,E,-87.28273551687515,A,E,-221.96112391822032,B,A,D,78.40104970585051,0
65+,Female,Heterosexual,61,-28.073340809386636,-90.90659625132153,A,E,E,-134.37929699043897,C,82.04518801927165,C,-232.77633515724213,A,E,-18.433237949944196,E,D,D,4.146718205553883,0
36-50,Non-binary,Bisexual,29,80.99783508168437,-71.44591221603154,D,B,C,-8.506973681038218,D,19.37738978861588,E,-44.90633101488058,B,E,64.42375740984274,A,B,C,50.2784251700961,0
36-50,Female,Heterosexual,59,-72.49134169212282,159.95426538497043,D,E,D,6.507484246778213,E,82.6789297394376,B,-8.164686623875465,D,D,43.649441418666896,C,A,D,59.16921288936605,1
26-35,Female,Homosexual,21,-191.76182920147116,45.48341922106662,D,D,E,-36.57061797072076,D,66.03359680252984,E,51.99156854809753,B,B,-52.330258409910726,D,D,A,-34.96417762502388,1
36-50,M,Other,49,129.25337238104635,0.10992496304655154,A,A,D,66.11816734467223,A,-41.060400380528215,A,77.90547891795832,A,E,-132.44380187386463,E,A,A,-226.61784266379894,1
36-50,Male,Other,42,-87.15138224204287,-22.27083603717547,A,B,D,154.98067263199943,D,-90.85494737012489,C,29.774755850497257,D,C,-158.07531389703112,E,D,D,-60.29711354815868,1
26-35,Non-binary,Bisexual,66,-59.011954015294876,22.234378910071957,E,B,C,43.785696542063185,A,-35.46983667619564,C,-137.98854844415382,E,A,139.87778329566035,E,D,A,-62.0655073369302,0
65+,Non-binary,Other,66,-50.35409139487634,-20.641166839611756,D,B,B,49.551838648413764,B,-134.43535760864208,C,-157.49120838563186,B,C,64.76905401602885,E,D,E,62.62797656355005,0
65+,Other,Bisexual,50,-75.39427926957133,6.668783656040395,B,A,B,-171.85184894035774,E,10.283336429083336,E,87.87862993922309,D,C,-66.75689331165565,C,C,A,-51.38379673551301,1
36-50,Female,Heterosexual,30,34.491186340651566,39.4856674629739,E,D,E,-40.7377725297042,D,32.427122891515246,A,53.76962043453227,E,B,32.018144216132804,E,A,C,-76.51187733437882,1
36-50,Non-binary,Bisexual,33,60.718661008330876,-2.1411687367536,D,E,C,-61.1731552978445,C,111.27783970869982,B,16.087971671837423,E,A,-133.81798218897993,C,D,B,-231.86125783592354,1
65+,Other,Bisexual,35,56.48817535856039,65.46256741643047,A,B,E,38.892245782491166,E,-75.25029084475536,D,-10.945033717655326,D,B,29.957451863608497,C,B,E,3.576884808317836,0
26-35,Non-binary,Bisexual,68,-25.900474959097185,93.43544078627639,D,D,D,17.178316253525818,C,72.98786506709874,B,-168.71619412808974,C,E,-7.871216893229308,D,B,B,19.945430138190932,1
36-50,Non-binary,Other,79,-63.73029473825398,-28.286203353134155,A,D,E,51.053375565341064,A,-242.49499755733814,A,21.151553066212543,B,C,-25.43288275384989,B,B,D,54.785074864233316,0
51-65,Non-binary,Homosexual,47,-5.1892216048400694,-35.50767997409464,C,D,B,0.315770660540218,B,107.90113567014916,D,-216.30345985669678,D,A,-132.08876720995985,B,A,E,229.31323460430062,0
18-25,Non-binary,Heterosexual,42,207.3178938308425,-108.7478868006363,C,D,D,-288.9486838614077,C,209.65246230001057,E,31.51264139460012,A,B,-7.30259472516051,D,E,E,106.09765499169615,0
65+,Male,Other,40,156.56974230556716,145.7137282013488,A,C,E,116.06713459060289,B,59.591117202001584,C,160.09019721840508,D,C,139.05937919274024,D,A,B,-118.94036816458076,0
18-25,Male,Homosexual,50,-45.44831792025275,58.333269181895375,E,C,B,33.57162931586975,A,-153.30351276097355,A,-121.00966537402522,D,D,-139.52814369713508,D,A,A,16.23549274249249,0
18-25,Male,Other,33,96.00978984953915,-100.33473003871367,C,D,D,-51.35777032480947,D,31.572350314515557,D,18.193312001275753,D,A,-32.68761899661547,B,D,E,-188.1897990747847,0
36-50,Other,Other,18,-177.26008855474126,92.3841604833259,A,D,B,-189.5046620014017,B,-210.1590975934303,B,50.13085133097238,B,A,10.489930574156427,B,A,B,0.1058637401523084,0
51-65,Non-binary,Heterosexual,42,-136.99654592216902,-67.36173218104116,D,E,E,-112.02339089045563,D,-23.357746548559792,C,-315.4215665447702,D,E,48.97735123883925,B,C,D,-29.567714350918813,0
18-25,M,Bisexual,49,-33.21437265220767,-57.48142055973814,C,A,A,32.502163862255365,E,15.197419690320292,B,19.97967698167796,E,C,-209.74200860946283,D,C,E,-38.9248685385003,0
26-35,Female,Heterosexual,48,114.95971391201239,60.54475535862893,C,A,A,41.4615573530672,D,-223.09072794861913,C,-49.72760228020174,A,D,-116.27491465342645,E,C,D,-24.100348751097243,1
