married,military,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Divorced,Veteran,Non-binary,B,-134.12858316558672,-75.73316057698007,A,217.7958139816371,34.35962324059068,190.5164812712548,194.87330233251467,54.07184734482836,1
Married,Non-Veteran,F,C,-21.77986728621451,28.713805925761427,A,-139.60249569245943,116.13188502520924,-20.3514500587455,-72.03837952506598,7.796517434112575,0
Single,No,M,E,90.50548250299467,-10.138696121361663,B,-107.86595049016172,-35.58123366626463,-9.562718317673049,5.919249625250419,9.993663040616442,0
Widowed,No,Non-binary,B,-83.43281089238862,-134.12433092616607,B,23.747577065944288,-32.101262209295186,-11.199999647646578,133.87304240381354,-77.75194703612624,1
Single,Yes,Other,A,176.64789074994792,187.99607022107998,C,116.85107672813828,-21.9300185255297,-27.537699488474814,81.51736482149174,320.31517967118015,1
Divorced,No,F,D,20.886978013707502,65.87489079860647,E,-41.653820816586396,-128.04320974413093,-51.814788659118506,-57.317723857954185,57.14555907657738,1
Single,Non-Veteran,Female,E,-184.06428209701798,-31.790934750725867,D,105.81394248288065,-5.3784108539436195,22.294075655504596,-53.75618101901062,-158.7766247610434,0
Widowed,Yes,Female,A,-131.68898430101075,128.66586188227473,E,-5.480299949018127,-13.764375078428506,104.8852950720349,-15.153917264478284,133.7013813394559,1
Widowed,Yes,Other,B,-225.6604679693907,-114.23994199706304,B,169.1947870992833,-9.539930218510099,-123.46279219357564,-7.287671314374674,81.7427219456262,1
Divorced,No,F,E,-198.60074358368877,20.96054236682982,D,62.521998755249086,-108.400785542923,-82.06618409223607,-89.31486515906468,57.00925927111449,1
Married,Veteran,Male,D,43.51653917594956,-61.537208183329504,D,162.0719407847391,33.92207529365887,63.647820707724364,-42.97168434708528,110.21131136462866,0
Widowed,Yes,Female,D,133.8238705409535,55.7474219239648,B,-14.126157142303573,53.02830875849986,-146.4879211388634,-186.83038192085982,-37.088771734291356,1
Widowed,Non-Veteran,Female,A,1.3053373780975535,-215.10612219743845,B,188.9583558659794,-41.18948318949422,-139.84347845501284,122.00330533840749,-65.69672643236696,0
Married,Veteran,Female,D,73.82211011230203,44.70780727966556,B,-19.624126215249458,44.26518941785979,-236.97147770172856,152.62709465215661,-129.95062000788803,1
Single,Non-Veteran,F,E,172.32074546749203,-104.16862607582733,B,125.70528623136634,19.787382987836867,166.89445278644234,174.81785074327817,12.211752587431976,0
Widowed,Non-Veteran,Male,E,-122.38339857374542,-11.718182782860923,D,-46.90669642883316,55.19967785367812,-7.658864700252181,-7.393727888202662,-144.28317515540272,0
Divorced,Yes,F,E,92.62234244280091,111.1085856599247,A,-44.32549489508976,-234.03401437001548,-104.52590020756303,-14.524974956036734,-155.84368270581294,1
Married,Veteran,M,A,133.00363974569373,-126.41277283137904,D,-11.339881741469437,29.490539500082992,3.773946511157168,27.00185610252481,200.13033761608528,1
Widowed,Yes,Non-binary,B,-9.38303263808285,43.90491841907047,E,8.974523846617755,-37.3263069776113,61.96128561629759,-109.25125957176711,-47.88230687401002,1
Divorced,Veteran,Male,D,-39.86259706649212,-46.26909763665758,B,119.99146710838811,83.44356265987673,-31.401957904221078,73.16661119737014,-97.56150297366368,1
Married,No,M,D,252.34534314324742,-67.01049353239006,C,-32.57310767765866,-53.50739012671606,-17.312448544164162,98.17406879369699,-25.73790605735689,0
Married,Non-Veteran,M,C,196.5968336794155,23.226496612401895,D,22.591045097474105,234.85916593785677,-131.40873673915485,97.17182919018819,-55.86873262602826,0
Married,Yes,Male,E,-121.60413287746397,9.19342794238616,B,-250.7046666441409,48.75686710965549,182.65584898911942,-69.079583778435,21.804904554550326,1
Single,Yes,Non-binary,A,152.98958986646153,-128.3868315626832,C,-88.17792276772141,112.94609099254325,-113.36915619173107,-51.43241753753399,78.29759935153416,0
Single,No,M,D,-129.32764458482916,-73.45225041860179,A,-57.60746127648182,-144.18333809650244,-195.84900377302117,-9.583921547313285,127.93252686917411,0
Married,Non-Veteran,F,D,77.30477688899524,-129.634253666131,B,51.61767314615382,-53.224844079432245,94.81239700927087,-61.9996974763437,-2.342936802214625,0
Married,No,Other,D,-170.68203544962523,38.29063871669531,A,-44.38539927114434,-68.13588269781452,52.273291683299206,133.24620271241946,-83.67366638682321,0
Widowed,Yes,M,A,255.74685825768944,34.38660909794538,D,59.404391957175704,80.99027022053829,-40.404943165037075,-70.57223030452296,72.52380769856698,0
Single,Yes,M,B,88.28974555016126,45.18235748603093,A,41.129764533520486,-39.13925004422887,70.39613490685339,72.30163381900635,-32.64780874579864,1
Married,No,M,D,22.56444705478824,-101.53963109772558,D,-84.7242112897959,-11.296541541467246,19.385728784288784,124.14604403517664,64.401716391366,1
Divorced,Non-Veteran,Other,D,-153.22452455880602,-26.61043917355087,D,-90.43398563982868,46.231516889422544,105.46534622487411,19.89422212568365,-16.392339518436824,0
Married,Non-Veteran,Female,B,130.32477661177853,143.58231636204283,D,86.44540308674573,45.42408164401214,127.84451470327289,95.84826486643942,155.78662286053978,0
Married,Yes,Male,A,62.38920308961394,-47.23455000035778,C,-41.485406638188444,-43.78167359955327,170.14580510507682,13.056721783465076,78.17214553327882,0
Married,No,Other,B,-125.69473433263094,203.3851391729272,E,-47.7915681714539,-170.39294717838987,-103.24518622860042,-128.96957232059862,2.5565073172250674,0
Widowed,No,Other,B,-126.93112541399383,-173.52081378225384,D,36.228610963350455,32.98751453877502,-32.41936478999663,39.85951971383294,26.741695466934345,0
Single,Yes,M,B,-176.25418955211023,-50.70370081414654,B,165.4039858107239,-34.18221737176238,106.17521474965459,23.214276414284807,-24.773368005907763,0
Widowed,Yes,Male,A,-90.02883620569602,112.04021697946499,D,-179.91541959356547,68.46560439243233,60.6145169367042,-21.724243732262508,0.15927992589000423,1
Widowed,Veteran,M,B,-128.94827242074098,127.81605088026527,C,7.566088820317389,-63.830392959700134,-4.500289173204783,-142.12381888423272,-139.45307676302784,1
Widowed,No,Male,C,31.807554408560172,29.04784748585821,C,-24.293882715129463,-146.09746314580582,59.341324753445065,-30.757665340968497,131.87524341100507,0
Single,Yes,Female,D,-72.7149564377549,38.36076227336869,B,195.06746570265062,-20.367111291531927,-190.52558896381487,-63.98847993519053,-35.82725478706028,1
Widowed,Yes,Non-binary,B,35.47247821612482,65.27695112301943,C,29.41370751934851,50.83900020708288,44.57902232941918,89.33951153385445,47.972193810518235,0
Single,No,F,B,-78.84935869563589,12.360304577921793,C,-3.282467535077318,71.8818351755826,127.15213166719424,90.41739538012162,95.45121679134073,0
Single,Non-Veteran,Other,B,-118.96182768371754,-31.260966157439142,A,-23.059273469481226,195.15767172720518,-8.823553163094813,106.66246177094666,-196.79935415805548,0
Widowed,Yes,F,D,-85.16005379058035,14.11245697420994,C,-147.58447444444448,-146.69274092533968,-48.35181215836308,8.895188619427952,83.19163691915689,0
Widowed,Veteran,Other,D,-172.06406818538352,-20.209455770379794,E,157.72135369461725,-50.90472500404844,-211.0581582330469,59.61039177758028,1.9577009070728055,1
Widowed,No,Female,C,10.55746597867262,44.75291067895131,E,137.81635427461362,18.43225398092317,36.588625728860904,-100.94875687472478,-76.51081147181422,0
Widowed,Yes,M,B,67.68720369187983,50.07148915186358,E,100.38795480253609,59.07086824722657,39.405373780043675,94.83028526150738,61.62816490106463,0
Widowed,Yes,Female,C,55.93473418681534,249.1940828612365,E,76.9868968902972,-40.448885687274,-35.77165908576516,-112.70891435730628,104.25046306844708,0
Single,Yes,Other,B,15.49253342447216,98.754162659749,E,36.017669281237815,325.32934128693813,-40.15789433825193,-29.595927685547252,-22.540104549630257,1
Widowed,No,Female,B,-13.789311939304383,79.73904032936883,E,116.6982064882671,174.77076873566224,-26.834454250621896,110.07024315934386,78.4595870822819,0
Single,Non-Veteran,Male,A,-54.738890742395554,-17.216874088796725,B,-65.50825479147507,-35.44573172937922,115.71648922808184,67.51634912405888,-74.38812713070485,1
Single,No,Female,D,-139.43202476238653,-72.08169548651146,C,-116.3902058080858,-81.31697410389404,-15.271142899167966,35.44972828247083,44.07076322076419,1
Widowed,Non-Veteran,Other,C,-3.386415294860915,55.74211052871222,E,-27.41152886352693,-199.30089307534803,182.19749935043652,190.099078489784,-62.33287259067335,0
Widowed,Non-Veteran,Non-binary,C,93.36635173830325,-71.57418436867822,D,-71.20796865874736,31.483174119762182,70.23893840358417,44.15263349710502,-48.90250820105875,1
Divorced,Yes,Other,C,-81.58896938549618,-7.396272126171294,B,138.12816998374635,141.29603981814475,-157.30746335706613,-30.0876136327515,-78.04140816475864,0
Widowed,Veteran,Male,E,104.40155024084521,-61.9460831643701,B,-190.3072810621126,-315.8479180338345,-61.07090379036596,-22.024261981509117,-109.57066551380272,1
Single,Non-Veteran,F,B,65.92809717140744,105.85097175539207,A,113.47615710823256,-74.97392435349414,44.840453541312456,135.82208405760113,-147.91214773929204,0
Divorced,Veteran,Male,E,104.24370530062535,114.77630502957774,C,2.4851072465048913,34.50493525057553,51.88348640418301,-63.637512552050765,61.873003125689486,1
Widowed,No,M,A,-192.81596715775498,76.78363350232631,A,13.672015315537283,-13.861447312069004,128.55730264335958,64.65632561716997,198.75002081489143,1
Widowed,Non-Veteran,Male,B,-3.6894891577643967,49.11736957923018,E,-100.03041196876363,-8.513758731019609,-51.45699416460538,121.09493869827223,-54.56510444747763,1
Single,Yes,M,D,21.348232160980288,41.58729943621497,A,149.2974069833185,37.18566421467243,11.608006117866946,36.54765536791829,-43.05347639829366,1
Single,Non-Veteran,F,A,36.74402008800173,-3.052552559489366,C,-25.07508439148897,-20.644215752409117,35.05586440559693,43.74911563088857,28.8779557332954,1
Single,Non-Veteran,Other,E,73.99684870958421,-156.14072865512233,B,-61.67105051362015,76.87015405773357,17.926182428072615,87.49346807799924,55.557262193997545,0
Single,No,M,A,-12.082430752854638,-50.43159588060142,D,203.88808288348042,119.36978610800846,-161.235892829293,-85.59756290768567,-152.84477570260165,1
Married,Yes,Non-binary,A,30.689756416053022,-90.44247035695054,E,-27.46830638578679,92.90482596679502,-33.5350106740548,-14.105194211862704,83.69641587427716,0
Married,Yes,M,B,72.48975127879464,-8.188628992181982,D,22.695536876783194,-71.61227082935568,25.009108785924727,-145.44848721746817,45.90159668294923,0
Widowed,Yes,F,D,6.150390851878212,-47.335328103235675,A,-59.20664149446105,56.027744132881274,39.44169972468267,25.245024365368636,-107.71614333534718,0
Divorced,No,Non-binary,E,-186.9700677118235,124.97618400601075,B,234.81243636978547,-31.30978840714837,-46.52089846992318,174.89734728957117,12.740917895916622,1
Single,No,F,E,-28.761470655592515,35.97114435375387,D,-101.41544098225206,72.90949472371479,-123.64009351410952,39.924420044346824,127.94328837453881,0
Married,Yes,Other,C,-29.612054591131816,-184.59943860082655,B,99.39115587226783,55.135795771297666,71.81145888251996,192.63902816689026,11.191048692717215,1
Divorced,No,Other,C,-0.7382369588790374,52.71964393121872,A,-173.34729419331362,164.54798749880015,-53.83900831774381,10.04244185669725,-51.26580608296818,1
Married,Yes,F,C,69.19693246200076,69.44188187127601,B,35.621626668008574,121.67570902653277,-91.93976447424352,-131.71740238787538,133.890780523396,1
Divorced,Yes,M,A,26.178805327495624,-66.61933921441167,B,-41.827971761716164,-80.83301588869256,145.3894694014536,124.06986994488464,-59.46592164800525,0
Single,Non-Veteran,Non-binary,E,-118.88835312903649,200.26329638958327,A,16.640869791562622,-28.559377574741923,-162.31213006236592,-154.03570167777852,-54.58882157818693,1
Widowed,Veteran,M,C,33.12983100396124,-136.53941703863742,B,94.78799950608138,-132.30855577888894,-203.1328084136914,-50.640601190634385,18.82932456431628,1
Widowed,Veteran,Male,A,66.22288306683255,-182.11652778611136,D,-28.353194506397944,102.07221755210357,153.02768681487495,1.763271030348261,-2.106119426957382,1
Divorced,No,F,B,27.05365166459655,-15.477677107516893,D,185.20586894790557,131.87487290923778,150.19583661562493,62.24279612859157,2.0638611574830388,1
Widowed,No,M,B,-23.064758663489158,-108.73421481331545,B,-170.1680333009719,82.81756035964524,-163.22927800917722,-168.47443673595794,172.72879618565324,0
Widowed,No,Male,D,-52.32516029567896,-125.79528310194573,C,-38.68008280759054,-160.2139420115396,-187.36285070548385,-14.159878557484632,-150.25287064634512,0
Single,Non-Veteran,Male,E,78.83103674718896,138.21998656468017,A,-5.94183704223116,-178.64472359843052,-27.467931557121673,14.55019688896923,15.219896732994783,1
Single,Non-Veteran,Non-binary,B,-167.08544947932154,172.83593783911402,C,121.29907247648248,61.749072276797264,74.87696060879708,-7.936142642684506,-60.08827106636843,1
Single,Yes,Other,D,-130.7333524248078,-36.07437908112202,C,109.95320579838044,-39.06722299782077,-166.66265621266362,89.88421856984156,42.088201841140496,1
Widowed,No,Male,D,-163.98334087685342,223.71230215680663,E,-74.55976095967894,-48.340684878419005,-7.483744853561834,-0.24128669250978876,212.45104463300822,1
Married,No,Male,E,78.93540919797363,82.60203826148573,D,109.65018326919336,-110.40450671814548,67.34094343561068,-21.62270462103757,192.7254094075625,0
Married,Veteran,M,C,56.35911211771143,-116.49420214196391,B,72.44164636007129,59.1194585405143,-33.53762836003453,-255.68198999975914,-175.92161735883226,0
Married,No,Non-binary,E,-114.75161923164168,-131.83527048988313,C,-23.58122430787165,-83.21464413833434,123.4041090580899,-45.03024922988262,45.10773520644442,0
Widowed,Veteran,Female,E,-104.89338353962103,176.95561212427876,B,-80.48540948082105,-130.36245941290855,-167.45379255792312,-47.043546425695276,-208.32666937455642,0
Widowed,Yes,M,C,-101.54998280573572,71.36786933289542,D,-42.947901827890185,-121.737498056388,3.216728863801039,-7.408404329024139,-71.2378520972074,0
Married,Veteran,F,D,60.70169151212581,-7.618353893614822,D,-43.85420307709778,-200.84001225848093,4.222923920709191,-62.26542215944186,-33.762174630093035,0
Divorced,Veteran,Male,D,-58.36140175059348,-19.271178055553392,B,-54.30345118059201,67.12008961535057,126.270720676452,37.03080090603682,106.25209391407726,0
Single,Non-Veteran,M,A,-43.16803314218841,-60.115121547696745,D,-77.42286695988257,137.64760342405526,-148.9181653233761,92.37708273226357,-279.02409398850665,0
Married,Non-Veteran,F,E,-107.19692923406295,-172.46906950750588,C,-256.1869358775768,-70.36598976858721,-57.17402031002069,42.88876826599456,-139.29875025696452,1
Married,Yes,F,C,-31.641908304479365,-0.5179708017070139,D,-197.29491501172353,70.62234431865403,60.86279156872154,-86.91501574986056,125.17597704626601,0
Widowed,Non-Veteran,Non-binary,C,4.524224172527133,-64.02584132283606,B,-69.2282332291015,167.61648279652246,-1.8805045716345195,-4.8853129874862224,-1.755666646709415,1
Divorced,No,M,A,-152.7542388937907,15.678815595739723,B,-69.56821372113407,-10.536358933714073,-65.83258257346458,-54.99304507666635,115.62234032023949,0
Widowed,Veteran,Other,A,-112.65796870107627,-112.05588482940303,B,67.06188153724597,111.04096508783077,83.91342272239808,267.4732674453102,26.817114448525363,0
Divorced,Yes,Female,C,5.130720115557423,144.50263391841557,E,-13.530592245208457,58.73812281719052,-35.23192360029745,50.895714605315426,-41.31467809402588,1
Divorced,Veteran,Non-binary,E,12.561301827608732,-87.8031829765519,C,25.719077005057482,-63.58119946221515,147.79446873219072,102.80512540628818,-39.33214983434848,0
Married,Veteran,F,C,73.54683487226175,18.200989145995354,E,-131.65080053557887,-35.239194593953876,34.10964550018758,-209.65470948282507,116.92918625424153,0
Widowed,Yes,M,C,-107.55381771085193,69.37647969352234,C,-81.68402797812129,-45.12214469281403,190.22657203815047,79.39343259190646,12.793394695050228,0
Single,Non-Veteran,Non-binary,A,-144.79266753860833,-23.36020630913359,B,20.10614401622794,-28.00288135968217,-68.37580209097275,-114.65897786436834,-84.18638187798973,1
Divorced,No,Other,E,78.30811274912188,-136.66266120970337,E,-99.47322680191978,79.72093112527841,72.73844420356217,18.861283313318307,-75.78382769897495,0
Widowed,No,Male,E,-1.9071433799811959,54.906929853404286,D,31.273840051279123,8.243467117999124,-58.76983098765026,-65.43005386322373,-35.317536298752685,1
Married,Yes,Female,E,59.71367169046277,-135.05596058961888,A,-33.79523989817926,-93.5370779918042,-145.94715583825626,62.11981641231434,128.27537414985457,0
Single,Non-Veteran,Male,E,42.2494181454883,34.81519628975205,D,61.71421084879676,50.36103936596589,-12.38699051599267,-57.886821543713985,56.090090625127075,0
Divorced,No,Female,B,-127.33081571138194,61.16577303815903,B,30.263825898568193,-26.13496248400234,80.84729782875377,-139.08754345874854,146.0224902032437,0
