race,religion,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Hispanic,Christian,No,B,28.125053240095294,B,A,D,5.088391344439434,93.98105354852267,-4.64321791147302,C,-63.15604769178735,A,A,146.4030141152697,D,180.86151794724967,3.0509764708518157,0
Black,Christian,Mental,E,106.34237755550915,C,A,D,77.5086784552528,56.97333238173356,0.6955663996605985,A,130.82390366440015,A,B,-27.038486849194825,B,-118.33201829772146,-17.074108367716228,0
Hispanic,Muslim,None,D,59.31350511762857,A,C,D,41.577688930955716,-28.228241592162668,-92.74433704648479,C,164.54834982876997,D,D,-44.4286561565604,C,193.87540696555797,-155.58209459486963,0
Asian,Christian,Mental,E,132.275199303555,A,D,C,-18.497596256879685,-94.55847328732743,-51.42546427497944,E,-91.24585755740074,E,B,-248.24348255644838,B,-31.14676265738916,42.704677091141114,1
Black,Hindu,No,A,-134.80144679569935,C,A,D,32.59325398655673,14.020599326863456,-70.9631049464464,D,-89.64427575701365,B,E,13.809347762683796,D,-63.50117786401127,-11.987527185419333,1
African American,None,Physical,D,105.61778609150679,B,D,E,-172.21586991679445,-106.38481730598825,-41.266648685886615,A,-81.73922133070222,A,C,-12.786219345138553,D,75.55581318432785,84.93471245011422,1
Hispanic,Hindu,No,B,-166.01007396345636,A,C,B,109.55366449007862,74.26231356789447,-9.848470048711352,D,31.860683987202005,C,B,-8.909164166698282,A,134.4121667420206,92.48354018313222,1
Hispanic,Hindu,Mental,D,-28.856999701670794,A,C,E,-68.55388116875383,-182.22148021034414,-214.6759594291241,B,-27.1595657516613,D,B,51.75932954921771,C,88.68134600951767,125.79795570403971,0
Other,Jewish,Mental,A,39.81534474584402,D,C,D,-19.878383640301763,-13.420574280778466,-5.616113192358598,B,79.55065812035762,A,E,-45.77295461724022,B,-144.28275238689784,42.991726903675506,0
African American,Other,No,D,231.1408729851253,E,A,B,-7.370522741414722,13.499241740779533,-201.81066086033263,D,48.89729609095989,A,D,-154.14034263820088,C,94.99504838168536,19.588039281890275,0
Hispanic,Other,None,D,51.27256513736002,D,B,B,-38.56712558711428,190.34709061837935,2.6738790546548916,A,73.37883701757015,D,D,28.2586470353969,C,17.073180783636307,-76.31965137556385,0
Hispanic,None,Mental,C,-42.72552077404562,A,B,B,-41.144160133477214,-16.873084150543455,5.841754580400396,B,-125.46934367649274,B,E,80.99079055655312,A,-209.09885678335573,-156.52965881275392,0
Asian,Jewish,Yes,E,-65.75808946034756,D,C,D,-71.05130667656876,157.0483442757359,-95.50027672409699,D,48.427111535531076,A,C,122.83293480980653,E,-107.78080068184495,11.44821968301528,1
Other,Other,Yes,B,-143.15628423955755,C,D,E,-16.400301836588817,115.52865412731327,93.66419672973508,E,84.68874039048735,C,A,-137.74864784505513,C,-44.672065838195714,127.14548895850643,0
African American,None,None,A,189.56882534851783,E,A,C,-36.604239104864256,-111.57735186715077,-70.49654024732608,E,-51.941192992526496,B,D,156.69581807771286,C,26.3501986274378,-46.245456594078576,1
Other,Muslim,Both,E,-244.8211283001704,A,E,A,-18.00133027068427,80.67135752867308,189.06946754642192,A,88.42129443722986,C,B,128.07501281788674,C,-167.18877999557662,-87.64385053794994,0
African American,Other,Physical,D,54.777956075385795,C,E,C,-118.46068918423,93.86546228188702,-184.43278563898713,C,58.061021517230095,B,D,-51.98018472759769,E,150.16369946415188,-39.63083947770272,1
Hispanic,Buddhist,Physical,A,-20.505801976404776,C,D,D,-8.692875424137428,124.6272858007238,19.423687265214333,E,-171.17815531692344,E,D,-36.96064841953861,B,-77.09079858080649,119.41528567590865,1
Hispanic,Other,Yes,E,10.980037793984195,D,C,D,-18.556896188229857,59.96187683753321,64.51462416523135,A,53.650636082538284,E,C,-109.27582952774463,E,-19.187877017830452,-65.99293987261147,1
Asian,Buddhist,None,A,14.002955304460011,E,C,A,64.81269138413643,59.348905408132524,76.09164276231557,D,-16.63324837239816,E,A,26.799381220412688,A,39.341020257338535,-138.6004322517403,0
Asian,Muslim,Both,D,-179.4361208716989,E,B,B,80.89410020618088,63.64152247851119,-111.49320632788526,E,18.77353045664843,A,B,46.53809941304691,B,-74.96646800934721,79.27663383273581,1
Hispanic,Hindu,Physical,B,-8.405919692964181,C,E,A,201.9496858572586,-54.721728759651675,-3.4438988621546205,D,225.63252503553812,C,D,-66.01873419851178,D,-290.0814727589372,91.64793238777229,1
Asian,Hindu,Physical,C,-50.37413819363788,C,C,D,8.341421292902847,85.6922515396353,38.10416604946478,A,28.6897449470278,E,E,-56.2419101264634,E,-49.22190274726744,-103.71839264961919,0
African American,Jewish,Mental,C,27.25245585766254,A,B,B,243.34035286193748,-60.79740954084271,6.862281740447967,E,54.10504496509534,C,D,-7.900929918231821,D,127.27101745758063,130.34080944159453,0
Black,Muslim,Physical,D,-41.988561923167524,D,E,E,25.441613104149823,-12.096689943635734,-253.3605760155632,B,-146.8330856367462,D,C,11.90381204665996,D,-10.52498225751127,51.06998953920711,0
Other,Jewish,Yes,E,10.46362838849544,B,C,B,58.05753939931246,-9.695322960421313,-86.26049035478158,E,-84.73250074551805,A,B,-118.20643487604998,B,48.91583172996672,-50.435574538138596,0
African American,Jewish,Both,E,-43.48534597251212,D,A,A,50.77010226387151,27.630505979801278,192.19229790541098,E,138.5307392612459,C,B,-126.00498180647261,D,-44.5410328676099,243.06881211762342,1
White,Jewish,No,A,-20.33442164723871,D,B,A,-95.59478871651552,123.65278045243959,23.68264136984361,B,-188.0354902175298,E,D,87.80198635157018,D,195.30046646275665,-121.2995919516927,0
Other,Buddhist,None,B,-118.61814942123642,C,C,E,1.7928181601107291,138.0364488248236,54.05277880308053,D,-149.8089657141595,D,B,69.45713224016262,C,-106.01287211139685,96.818605818153,0
African American,Other,Mental,D,152.24560002424738,B,E,C,74.5763616434468,25.572608983623113,-126.2048556586296,B,-41.809275129545014,E,E,57.4046133485858,D,87.00141799802464,93.37251464537475,0
Asian,Christian,Mental,C,-0.6250164790718858,D,B,D,6.983052745436765,46.140710559465504,48.08375529105401,E,-30.1231446719667,E,E,155.09696746893752,A,44.23188422445129,90.17704167783661,1
Black,None,Physical,A,128.80395652863646,A,D,D,-38.25584355874949,-18.76404650792352,-105.97130111968269,B,-13.719177185627803,B,E,-128.49038730021988,C,22.147529676466927,40.40832020624101,1
White,Hindu,None,A,-107.81925292993884,E,C,B,143.13915177554222,101.0852040711185,-59.69161364258084,D,121.832730619594,A,A,-22.97142525925958,A,47.31641730864106,9.565342524769381,0
Black,Other,Both,B,30.17417816985463,D,B,D,-13.337838455920284,-96.93323273839263,175.76195410161134,B,0.8967406684419421,D,E,29.141020037600683,E,76.09527031984625,-84.88790822003554,1
African American,Hindu,Yes,D,-10.86557538391711,B,D,E,93.45517754233467,-101.43054853668909,-9.598893079708452,A,-7.577329624189494,E,D,78.96185573648651,D,32.24196576323678,7.011783836469178,1
Hispanic,None,Mental,B,-105.15998195380823,B,A,A,18.05426927755122,64.6388045069409,89.98639641173473,D,91.00840092516756,D,A,124.7320273669706,E,-177.32131239065643,-25.89149446158785,1
Other,Christian,Mental,E,-56.4828992648639,C,D,C,112.02578721948784,-111.51392879921008,-120.6855252085948,D,-9.844555031097629,C,B,124.5565677146997,E,-158.6020366688849,-51.77209512085663,0
Asian,None,Mental,B,-41.413817517896064,C,E,C,87.92174736944514,136.48952340658508,-23.913186757305088,A,102.30248047463886,D,D,103.2235342333158,B,194.36317886742523,-16.00057545950463,0
Other,Buddhist,No,E,74.07237887950188,E,D,C,-17.044622851391825,41.435602956257576,-87.63422887569308,B,35.052594792544326,E,A,-12.932292768352289,E,-56.69032781243819,-87.8034096101331,0
Asian,Muslim,None,C,13.027261896400777,A,C,C,-84.04706408672754,-17.305928270501074,-145.54189015450208,C,-143.2769059121644,D,C,-24.691704291682772,C,243.61529950065187,24.294430766756797,1
Other,Other,Yes,B,-125.21163539523307,D,A,D,50.87252661735019,70.09539570005285,-137.35582010642966,A,3.316116475365299,C,A,-24.579782506194622,D,-67.07310254747905,-1.9676512988803665,1
Asian,Hindu,Yes,C,79.57660049392511,E,D,A,89.94761278829755,-5.610302172642057,17.90878912851392,E,-49.74986159243261,E,E,53.26948719309254,C,-47.170163405572886,56.1097606351735,0
Hispanic,Other,None,D,-131.89015342453675,E,D,A,220.33614851818734,49.320161980749766,-253.03826827873306,A,24.20807757885607,B,C,-55.99055009125572,A,-22.660882730353798,-94.16377946873693,0
Black,Other,No,D,174.43704540861916,E,A,E,-173.34354658738994,-78.721778448524,78.63931399693013,D,-53.42670108485931,E,D,166.37116367980747,B,46.49873714127711,53.64480417726295,1
White,Jewish,No,A,-110.8592821767457,D,D,A,-17.275387405696577,127.25391391335363,145.55324847141392,E,63.31563280485374,D,B,25.668988937179392,C,-20.05742421908613,-10.307663648502405,0
African American,Hindu,Both,D,85.83370168730261,A,B,D,-99.182040695474,54.72254969427809,-195.95654546802845,C,64.94865917864537,C,B,-0.9558919913507815,A,86.36796113811144,38.9497441539153,1
Hispanic,Buddhist,Mental,B,-71.6369597054329,D,D,E,-0.18175363281149917,-45.52692056311506,-194.56205942597177,C,105.28256991283828,A,D,-41.12050072352247,C,33.84881185257103,-208.77446449533065,0
Other,Jewish,No,E,-92.39986766748076,D,E,D,64.61701354827268,9.649888854581484,-118.28556900852212,D,-83.37392895903574,E,B,-38.28150184675271,D,-91.02613204146954,118.5811357543255,1
Black,None,Both,E,39.63132443606598,D,C,C,-9.977352207317752,50.17639438035369,156.49133560021633,C,92.21149187248588,C,D,-47.87308834522082,D,-87.74848378421922,108.97981686574087,1
Black,Hindu,Physical,B,85.7239555781134,B,A,C,21.652505672289827,89.46098736304256,112.46719836694876,C,136.03930393617884,B,E,5.114675317232173,D,-89.28987855794107,29.018195821641505,1
Other,Muslim,Mental,B,-80.07068351175397,A,D,A,-175.4876218222953,28.584444167378305,-10.820540892459633,D,-58.16797628251433,A,C,57.75948666995142,D,17.179792568275765,103.87504005770873,1
Black,Christian,No,E,-42.27188605141573,A,B,B,-129.61852644929826,85.19661165133888,50.56686843494141,E,-67.17704498076623,B,C,81.12286978144968,C,41.310582065825265,73.4487198640102,1
Other,None,Mental,D,45.07207986270143,E,B,D,67.42408076298008,-75.14861300129978,81.10744434030639,D,-3.1716697376821914,A,E,5.961846953875925,A,-50.92217615759542,-11.797062047844621,0
White,Christian,Physical,B,150.66607453643152,D,A,E,0.2557592073292664,-0.9546186018301672,-18.95969153252138,B,91.59052595806381,C,A,73.80590751795562,A,-49.156776462313225,292.09297157178355,0
African American,Buddhist,Physical,E,-43.0727454916278,A,A,D,-195.59418007176396,-33.61850329789239,-56.7683577188804,E,-136.23899596086613,D,E,-92.18820998102329,E,-84.31165240415748,-153.94581935449312,1
Other,None,Yes,B,17.976590604075245,E,E,D,232.53573098908853,169.59353464001504,-191.12029527392656,B,23.106998424942272,B,B,52.49238960720509,A,-0.09262305259888029,32.184831417215044,0
Black,None,Physical,A,65.37274935063382,D,D,A,133.74865701905208,-99.40942180345328,-59.837320903842695,D,84.94230219012833,A,B,-91.5100335380633,C,22.20281436268501,21.301577242880633,1
White,Buddhist,Mental,A,38.51826461362183,B,D,D,308.4447769851019,150.14070832084255,-25.54609624543248,D,-70.92138278593683,A,B,77.37791725864852,A,-116.42788586013297,134.84332848669735,0
Hispanic,Other,Yes,A,100.70393894131871,B,C,C,98.22029754825333,-66.01488330805068,61.378622489252265,A,108.4055159800778,D,C,-212.35753847500908,C,164.9703674233598,113.29444569468694,1
White,Jewish,None,C,-51.584842761716324,C,B,C,78.1587992624411,-134.1653410587028,-160.94305429092827,D,-130.60781568234148,E,C,-116.85267019683012,D,70.82420171938178,-189.28106330482262,1
Black,Muslim,No,B,-27.185776572062714,A,D,B,-228.17612750039856,-90.82563622183145,287.1290366317075,C,104.49333826597172,D,B,-172.31607047313562,E,11.420925235646571,-57.19642425764167,0
Black,Jewish,Physical,C,-175.19472268070285,C,B,D,-101.1828286248898,90.52301148592701,164.159275927515,E,-5.604271381862037,B,E,-17.75848149899879,B,-209.0504020318083,11.482930574620584,0
African American,Hindu,No,D,65.61811604326593,B,B,A,-209.09368100577464,-58.09542646191801,-167.21067963142028,D,7.4568367966974805,D,C,30.25585212346907,E,-86.1544166497576,-194.2638013381323,1
Other,None,Yes,D,6.006572874674573,B,B,E,219.09809787173248,2.3433852757685183,-106.4516627235945,A,128.30611892794505,C,C,-51.10993898644784,A,107.01289803201766,192.4828725554806,1
White,None,Physical,E,97.02560478740516,D,A,C,-158.7384332995474,179.58457645014556,121.24119390899317,A,-28.74795387335621,A,A,-39.586111882383065,E,128.37729442783206,16.80588256738267,1
Hispanic,Buddhist,Yes,D,-38.0989385572343,C,D,D,101.25498900181984,-100.40367897438168,-90.55170919039882,D,19.49998050105477,B,A,99.74883451909638,B,111.70291611815753,7.832112051516529,1
White,Jewish,Physical,D,-120.21891975331103,E,C,C,39.37535725831749,114.85885608054282,-67.97798935339763,C,-48.019171841133094,E,A,56.467024398994525,E,-96.41720295475939,3.4633052558407886,1
Black,Muslim,Yes,E,-4.118582262706308,E,C,E,107.99757517450976,156.93894389682993,62.009495260059836,B,56.33799236866523,C,D,26.4631611591403,E,27.661780852579486,-55.08593910190027,1
Hispanic,Other,Physical,C,-80.61338591134503,D,B,C,83.35788015254487,76.52747178805853,-39.143341233206236,D,-235.95482373859093,C,C,93.06373489827848,D,-180.4457671014814,-88.80183543739952,0
African American,Buddhist,Both,E,-25.96634451322818,D,D,E,30.696982274396767,-16.14944586215081,-38.82244425777296,C,251.80705921618883,C,D,-109.58214534757647,A,-81.55545423693455,58.52153912221796,0
African American,Muslim,Both,D,47.06573802775561,C,A,A,87.12177320777944,30.60699494624671,-8.817450441691467,B,76.66690998455701,D,D,-78.51407534288803,B,8.221376609080705,-136.20811501214914,1
Hispanic,Buddhist,Both,A,-189.39359404933614,C,A,B,-148.3763363748374,23.866749777403545,-32.64527550477101,E,40.808435485168495,D,C,157.36093035496296,C,-72.7111996648246,-137.12728536374615,0
Black,Muslim,Physical,B,-64.86776054441299,B,E,B,45.15830812294758,26.74185145710235,60.45206996471977,A,-132.66886767729528,E,A,38.329089851084234,B,-23.159690229734206,4.325024911728571,1
Black,Muslim,Mental,D,63.36327161749067,A,C,C,22.521840558666867,-9.782285097168016,-17.632847627215273,C,-31.035142696334965,D,A,-145.97638116707253,E,58.0756147490421,-83.21125078139359,1
Black,Hindu,Physical,B,80.36037825676186,D,E,B,-3.2634925758312083,195.27393288499832,-8.426933703045785,E,-151.8976613579548,D,B,-51.4620987661798,B,159.52044171861195,-51.84484280975363,1
Other,Hindu,No,E,-133.32940335881403,B,B,B,106.4554029479547,0.4485812193574956,162.94235730863306,E,234.88574846130322,B,E,-48.80415607278227,E,-63.84846409058186,-109.74502909934634,0
Black,Hindu,No,B,43.03669529322214,D,E,E,-12.414081150350839,-122.78102494590972,-22.540674266681528,E,14.784888647449051,E,E,-23.392673705898982,D,-19.274656208158092,-153.53203583286253,0
Other,Other,None,A,16.514928208449454,D,C,E,-140.16782710227056,23.14827877236997,107.85536098472663,A,51.44558685506746,A,D,-116.17695179985621,C,-194.491859648018,-73.76968395902098,0
Other,Jewish,Mental,E,-49.3081671350491,D,C,C,0.040033455360810676,28.057333957166787,181.3110162711001,D,88.65435729520635,A,C,97.82479026192271,B,121.88100006760227,-168.51792190824722,1
Other,Jewish,Yes,B,31.933547963086887,E,D,C,-173.4625137478827,-81.87416243134018,-78.34120165653682,A,-72.60288619788251,B,B,-79.87746840960706,E,110.18413594895686,-19.64017700476178,1
Hispanic,Hindu,No,E,7.766186828333842,C,E,B,-70.19606055423499,75.23714965557251,-58.301289075235594,A,-8.62434808105225,A,E,69.04212577867543,D,-113.33800525560311,6.613307027932157,0
African American,Hindu,Mental,A,188.2305131243779,C,B,D,58.49547685997628,-30.476928612054223,-78.04516516216671,B,80.46335391297475,A,B,-71.2574535758671,C,-24.910554757563133,193.83992511703192,1
Asian,Muslim,No,B,22.736676372118335,B,A,B,0.27008804512021173,-100.50042456845065,-67.94614010947942,C,29.971125198512794,E,E,-16.877081211713236,E,41.54612034022326,66.57219756910943,1
White,Other,None,B,-16.182781535777803,E,E,C,68.7675530382137,-81.32706651406069,-95.69368636005483,D,28.606883863238096,E,B,-65.03680237708309,E,20.30884208311365,85.14488547174479,1
Other,Muslim,Mental,D,-73.1826604644905,E,E,A,-69.10549528130227,-12.180306982460044,-50.22217069771416,B,11.089922303762407,A,D,47.37289680416829,B,64.89283785699938,0.42152391092256813,0
Black,Muslim,Mental,A,87.85338847270417,E,B,D,-7.313335877543572,84.81613767695806,-39.067534031471375,E,8.147043925537426,D,E,-6.37763658442826,C,84.24942967591667,13.115572617415038,0
Asian,Other,No,A,-19.63915949451211,A,A,A,117.94754265486766,-50.085706594547105,-90.68528458752601,A,61.25608955308791,E,C,-96.67035629300827,E,-153.2301871635123,-51.806289412183425,0
Hispanic,Hindu,None,D,143.39744632252794,B,B,E,168.08489378024868,-17.590474749175588,-157.95313056797383,D,-32.84681393895015,B,A,86.07666337660802,D,-85.01296421526378,146.91166098556727,1
White,Buddhist,None,A,-109.6344398973087,B,A,B,77.82996462128067,-153.02264674973773,40.81895274020131,E,-26.41352761328769,E,D,-28.960601667372345,A,-82.53605664364588,109.05615241294062,1
Black,Christian,None,E,-11.421191128751936,A,B,A,103.03518456075625,-32.91116392436763,1.9743731005375649,E,92.57990095109523,C,B,-81.19497971567174,C,107.81666322917354,-110.01515138187925,0
Black,Christian,Both,C,-95.50391470066779,D,A,E,-20.34041481031977,-17.14829338498633,-238.8090739561605,B,209.94556610065695,A,B,36.48078434641694,B,133.903564373619,12.673302572664094,1
African American,Jewish,Both,D,81.78393734961519,B,A,C,-77.1521831937337,176.7797517632743,-17.14345698707384,C,-24.143251458224547,E,D,8.00203680562905,C,151.4521235294505,-121.1051995784792,0
Hispanic,Buddhist,No,A,-160.1187864017765,B,B,A,-23.062929778886293,-110.72031557075559,-31.935374626670487,A,76.93013746554573,C,C,-117.09619145830447,E,40.104785485241784,-193.11719793087155,0
Hispanic,Christian,None,A,26.8457937718846,B,B,E,176.8119034356421,5.315500945060163,16.162572670319193,E,210.93876158400508,E,A,-152.8914571439171,B,-50.46023863958015,50.649982656941496,0
