SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Female,B,-83.36184897443121,118.83372563646799,45.600702801076544,B,D,161.77018897677334,B,A,-12.10810071848725,0
Female,B,56.931433563569556,22.579339586313043,177.18770061024776,D,C,179.81901466015023,B,E,-141.97033243704533,0
Female,D,50.512311968968845,50.71140066428374,-36.95308382404859,E,E,-63.173386596348514,A,A,156.7085963749436,1
Other,C,77.05149450996782,-84.25512487224404,32.99760481932651,A,A,-48.676104278765216,D,D,165.39415735188496,0
Other,D,42.8777168782383,59.31043958684331,-39.78292156175065,D,E,71.48095565373417,A,A,130.92992140883467,0
M,A,72.49791999301593,51.69481430547277,-24.94741659777945,A,B,-27.068899847812116,D,C,206.2637528420534,0
Other,B,160.9838925042188,-131.29364221652745,-87.26746391835904,A,E,17.47319093026503,A,C,-125.55574012194467,0
F,A,113.78210410481051,7.33102802975367,-157.06093698314936,D,D,115.00543264308808,D,D,29.19224495936315,1
Other,E,199.33166546022588,-17.1759118658451,-6.0426567492138785,A,C,24.326879776955433,A,D,16.18309107601386,1
Female,A,-117.8137338121895,-108.39017448434649,61.17870660945819,B,C,-104.8001927184141,C,A,156.92327862754252,0
Male,A,190.00215630070596,8.017662513687709,19.220295069937844,C,B,71.84857458223082,E,A,62.51497317261586,0
M,D,-102.7909603016757,122.16590014882165,-219.40001033159115,E,C,69.58138164591006,C,E,-173.66878002693815,1
F,B,93.04978485277285,-43.30240272994296,-67.54137535528557,B,C,-30.379985245194607,E,B,111.1998444536136,0
Non-binary,E,102.4756222094519,-226.62939757640723,108.35820861987382,D,B,-40.651172679809264,D,A,47.54201300946548,1
M,A,-59.63437592647407,-11.853328867260227,32.803847458035854,E,D,-51.45113562871312,E,B,134.6848663435575,1
Male,A,17.947440478489845,-62.00226542165325,-85.88649208293212,B,B,-6.8503752473257,A,B,52.17769520827689,0
Non-binary,C,-119.29134114861175,-118.92969623361618,61.83764288427091,D,C,83.74478472664497,B,C,198.3952443033322,1
Male,B,-121.94300826353842,-46.51973008006454,-269.01174277704735,B,E,90.27736130266786,A,C,-72.60005004971343,1
F,E,36.50344640803429,-1.3575983235752622,-45.93545588705268,D,C,219.09052660928742,E,C,-56.428500307999926,0
Other,E,-45.07517193963008,28.66408032155825,-79.96039356724843,E,D,-94.28941225419118,A,A,117.08312180698464,1
Female,E,196.95782687745287,115.56169439351412,83.91252487056241,B,B,68.2957273813693,E,C,140.39261791882225,0
F,B,152.3980066134994,-70.90188669646398,8.343272109387744,D,D,-329.6410774384135,E,D,-72.5050487739689,1
F,E,53.75704671241213,12.88587702091979,47.68148735289607,B,E,-203.59703154751503,D,D,112.2530983003281,1
Female,E,-77.60762620867104,9.669783615653609,-7.475655566789497,A,B,-128.02140806067283,B,B,-63.36993834253736,0
Female,B,72.40045182393108,-97.21271156065986,-106.43470709842602,C,D,-23.027553670780186,C,B,-4.517997507260653,1
Female,E,81.39353375306432,-91.60761824825869,-124.87698659127227,A,A,25.430695419315086,D,B,13.0717164657464,1
M,E,23.33414998993561,32.37475300307799,48.58776947457117,E,B,30.35903706624315,C,B,-75.46421048808871,1
F,A,7.391726327101081,60.22166168835993,-104.55541846727728,C,E,0.132184617948771,C,B,111.03239199326758,1
Non-binary,C,170.35886588473826,-9.471845479476219,99.39838710262325,E,C,63.54886783745339,E,E,50.81224534257647,1
Non-binary,A,-73.55611352311249,-46.96096867374335,150.9204484173015,C,D,-155.23010217780038,A,C,-48.476726533501655,1
Non-binary,A,81.35748135949045,96.93383542359241,-205.38528177451667,E,E,-58.29810541701397,B,B,-86.50928698605243,1
M,C,68.74015289130469,-52.04528753618699,-114.652558488301,E,E,308.1901266482572,D,E,127.43124531310887,0
Other,E,-123.85527690795726,-53.959235144204534,57.625252641998514,D,D,-117.33048804370458,C,C,91.77729484004718,0
Other,E,-209.87674644055087,45.607063215136215,243.30536579555732,C,D,20.453303294041813,B,E,-125.97600040642662,1
Non-binary,E,-38.07148292616634,-18.745652498552083,-122.60854350966757,A,B,-69.23997239758054,B,E,241.94681820849823,1
Non-binary,E,-116.80607003253465,41.8751741614008,-80.86357267020689,E,C,-130.54055802786544,B,D,47.86992354893778,0
Male,A,116.35475870982152,-57.92198344915682,65.40036246192894,D,C,0.5400545415068672,B,E,91.91290001060591,1
Female,D,-74.92187337075016,-129.5975293749796,20.854073411346572,B,B,25.02255294698414,B,E,75.42198866682801,0
Non-binary,A,74.83001245882487,-32.809623830579845,-123.49894231122396,B,B,25.553375897846596,C,C,-90.3992912898097,0
M,B,49.63695369076547,65.6340812407786,-8.651419606256452,B,B,117.89860902168891,C,A,-168.303348449883,0
Other,D,82.29568665475242,88.83467534039372,-30.018631832810705,D,E,36.239319344952186,A,E,53.23450424995965,1
F,B,-73.36986808222653,58.22433712331056,86.90284998097914,A,E,-36.60574728209344,C,C,-95.61042550855677,0
Other,B,91.92139815530217,-89.17337605220015,43.61865056219748,C,B,67.47121915799758,B,B,65.08223011356586,0
F,E,-173.88650379283416,59.40888173044227,93.99877176332544,A,B,-39.36278938065499,C,C,-72.58759129570151,1
Male,D,160.45056564419485,72.75063581171538,-96.31127732804289,D,B,-87.60602598308404,E,C,-29.77764662808933,0
F,C,-75.34766240831355,178.30080920001734,-43.364344551058245,E,B,-149.36190385572206,E,C,82.55057396645526,0
Other,C,24.72048836923861,-15.204777170649608,46.182288925142764,D,E,42.736339468737214,A,C,132.64440146461249,1
F,D,-28.226211802245693,-14.512284247905672,44.78073180113469,A,B,-104.145891618396,C,A,181.5738823534127,0
Non-binary,E,-3.940322397230244,6.8802996760141415,-50.100845799454376,D,A,41.67310000536367,D,B,25.387478896431375,1
M,B,83.43440048853837,51.13065982823149,42.48847323059138,A,A,-110.08706010435263,A,D,-24.46042541412452,1
Non-binary,B,40.76800644502185,118.78243362070266,88.52914090736948,D,E,59.34206067869875,E,E,64.30806558557643,0
Other,D,-42.08121075770306,36.03233147966344,154.6721557731832,D,C,-77.04754544595554,E,C,-14.862237425703887,0
Male,A,25.109608371760622,-15.038405051630747,-39.72990082500188,E,C,-198.99164162348703,D,D,-1.922074618631841,1
Male,D,149.93742163215109,-1.27357318818883,41.332288293797916,B,E,-105.09434579380101,A,C,49.42521657780602,1
Male,A,22.8993889016659,-75.18193941582017,82.09646664234985,B,E,43.54018488376014,C,E,-46.8423095217961,0
Non-binary,C,-40.47479503432314,-178.29155057927048,-52.01464080973543,E,B,133.94899240227338,E,E,148.79011485852743,0
Non-binary,D,156.3846886189072,-114.17012936579216,128.84449841400496,A,E,-11.708661531173767,E,E,14.552053582585934,1
F,E,241.26360645607215,-106.66761172345053,-17.023450594734072,A,E,-51.53660048282704,E,E,-127.40085201465688,1
Female,B,-107.13263332135676,74.34666359377972,153.2993444758923,C,A,39.15640754015148,C,C,61.78663596023005,1
F,A,-128.97105398153033,181.96825494396361,46.07899405445186,B,D,75.46315177004833,E,D,138.07299746644824,0
M,C,-146.55360572989363,10.72691121888473,-61.35917135210468,E,C,121.54097029172743,E,C,187.9765210978072,1
Non-binary,E,83.25594427632817,116.78094407447692,-157.6133079811478,B,A,-114.94497497263501,C,D,-41.44781852226529,0
Male,D,-101.84485494033513,4.84010433554302,28.740199806755857,C,A,-55.198367768431645,A,E,80.09352631303896,1
Other,E,44.448409859793756,129.68668316984218,-152.06542769375045,B,B,-24.194582833947585,C,C,158.18621904425638,1
Other,A,-100.8574285927351,52.695775001149634,35.36064065029946,D,C,-3.489794148081301,A,A,-55.43901071486028,1
Non-binary,D,-66.84469381439095,-4.784737786924082,-9.842024351138647,C,C,-59.037839032082616,C,C,6.603733140860292,1
F,C,-86.07842359287868,-7.118431229078981,-89.92710905023384,E,C,-122.89624981268616,E,E,-132.74792931937432,0
F,C,22.225479802805868,141.5770870445757,20.051378741164473,B,B,-102.54000374352303,C,C,30.960553240416367,0
Other,B,65.26608332538018,33.999665804586144,53.18709812327271,C,A,-138.4744617072391,D,A,28.61844649950806,0
F,A,-133.79180905035633,-104.91042206524148,35.73829272676598,E,C,-93.86994862678583,E,C,78.11396344769341,1
M,D,99.44895635267241,-125.00533959902302,100.40951354899892,D,E,-55.508514620670155,D,C,-16.464534297275655,0
Male,C,103.80274288016409,-53.48012781367903,14.463410429451415,D,E,96.75241969871401,D,B,61.87945637196778,0
Female,A,113.83664638114345,48.30107204328075,45.92219046458074,C,B,115.38089230004947,D,A,-48.341892128375825,1
M,B,-166.71749192301272,-89.27251340780292,-166.1798453299119,A,E,-80.49189296790595,D,A,-64.61186553793107,1
M,E,-52.90000077661682,178.55195464754638,-4.34258769043454,C,E,-3.9667472614053185,E,B,-47.27169291844657,1
Other,A,-49.05447589835239,-102.37366034398411,169.4572530355786,D,B,-49.10529852219287,B,D,97.04006704142509,0
Male,A,-6.860890829169485,9.990284959315739,11.184491915679324,E,B,88.86001921851647,D,C,-4.783090501841914,0
M,B,50.183082191146,8.277451842012978,-11.69235606781562,D,E,51.906498297704005,B,E,-61.689712319267386,1
F,A,44.57267485629358,128.7422334779835,36.16419411618418,B,B,-147.5861612540118,C,E,257.0738728920429,0
Other,A,-152.43017782004043,-57.554912505257604,-89.98244965038047,B,E,75.55436791546096,D,B,-7.596291393103077,1
Female,A,120.2539848551635,-19.967622817751028,16.728280937156022,B,D,-126.20790942901279,B,E,-28.561731376559003,0
M,C,150.62802679517407,-54.28041367951051,143.32459865673894,B,C,67.29132351123074,A,C,-19.98615720147172,0
M,D,85.84161950990553,61.361193620438726,204.45484053513727,A,E,-141.19301308320388,C,C,91.55807212767547,0
Other,C,2.1789560063854596,123.7384356854806,9.183534938149638,C,A,-10.157183005233632,A,E,0.3799896755906758,1
Non-binary,E,-58.31709589628702,88.73964912331408,-10.933001583480168,D,E,-17.544342541578946,D,D,112.92223952102765,0
Male,A,-183.0753176209249,-98.72716117967943,139.36542631627117,A,D,-131.0054198598206,D,A,-68.08107312371733,1
M,A,81.59323109636601,63.32615819596745,0.45596514643025804,D,D,13.18889173673099,B,B,94.286691551514,1
Male,E,-20.669729978055983,114.2255726140049,-61.932380967693646,B,A,-22.486404876040158,B,C,151.7044629326024,0
Non-binary,D,38.146437410487636,35.26492739993669,148.616078279019,C,C,93.54424178410068,C,B,-106.94174034735293,0
M,C,80.33142247235794,-185.3602225375091,4.765558428119882,C,E,-106.97723930527698,E,B,-47.69242905789355,0
Non-binary,C,10.488224117471916,-140.7406590183385,35.85597217882434,E,A,-19.173254641866684,C,A,-53.44299935435676,0
M,C,-25.23298488611016,-61.44120197800886,67.88880800168198,A,D,99.54710410122634,A,B,-89.38355138564332,0
F,E,-101.53911363015055,10.34295829161876,20.630353241585365,C,B,35.36172865855251,A,D,-35.57020066629207,0
F,A,-6.235680244997285,179.22741785592828,89.1289821356783,A,B,-186.31143207414894,C,C,-82.39604188705002,1
Female,B,-13.327437791541252,28.17316304533139,-152.1098341131563,B,A,-188.6088620184467,D,E,-102.38687734240912,1
F,B,-58.897522134369574,118.3341866602387,128.28224102706093,D,A,22.29145319292562,C,B,-100.6878280710699,0
Male,B,-144.35594288173723,-38.44472633808989,-72.98319931513797,E,A,-166.2659034857078,C,E,-47.148413207360505,0
Other,A,-102.07748398210133,-188.73124562022946,-67.42461324576007,D,A,-190.6422347277583,C,E,-6.79429950981726,1
M,B,-30.159484674441693,-13.669551827565474,-51.00528549659427,D,E,26.124163009552916,E,B,89.05754258927914,1
Female,E,83.42416267980114,-13.447958435327886,-21.115100143969457,E,C,95.83899950969437,E,A,-133.75546342280936,0
Male,B,-16.27827104129958,35.65243949227158,-126.51319335952722,A,C,17.644706230630643,A,D,-30.83821626125137,1
F,B,-142.21526485503978,19.76562556179889,66.33586545874377,A,D,4.617230136020965,C,D,10.311503377531453,1
Other,A,-55.523235920530134,-14.956949978275855,-2.4636439386411038,C,B,29.398928016467913,C,D,138.6533350801796,1
F,A,-35.7546565150222,132.76668081916546,-99.39611006568235,C,A,-13.389484946405005,D,A,-127.3181719057481,0
Male,E,-96.59125058719134,69.13911100839707,-190.0011313183275,A,C,152.28546599300995,A,C,-130.78533046901214,1
Non-binary,A,-29.999753872930548,39.04830276011073,-104.08256634904724,C,B,-1.4478917324713485,E,C,-100.72109460864434,0
Non-binary,C,-20.057932557694432,23.85982480516886,-31.56763189805489,B,D,-4.074164903489656,C,A,-150.3831094883826,0
Male,A,213.1460092105529,40.47808965852307,65.51925321486874,C,D,-264.0471612655539,E,B,4.885618342155757,1
M,C,-95.49422622853925,-264.90563085012707,8.714524981172815,D,A,43.03916436334601,D,C,45.93832448732549,1
Other,A,259.15547407191553,-109.5531858434873,-59.805368086878666,D,E,-33.53693799203235,B,B,-86.07905868323033,1
Female,C,28.98174940148185,-56.704029042211076,-80.66540217624986,A,C,-92.05433148054385,E,C,-76.29126163362633,0
M,C,164.5034762360172,-61.314278391083775,195.3882696319815,A,E,63.075209911300945,D,A,-120.24465060990335,0
Non-binary,D,-79.35124525100491,-102.06896718299905,45.051657673154075,D,A,75.41120643429817,A,A,116.08563506970965,0
Non-binary,E,68.34309072942762,-101.1462297131775,-208.14672293371052,E,D,-158.04791392098227,C,E,24.96533860735548,1
Male,E,135.4517556168381,91.50616689464715,3.5578866200412667,B,A,-122.62207283859566,D,E,5.241589756298018,0
F,A,-10.867510374135659,-150.91019119333905,158.12165514767406,E,C,-8.775810108619082,E,A,60.09619546359507,0
Non-binary,B,-57.234329185948916,-97.03870691273761,-116.07014319880219,E,C,95.0418142743766,A,E,-213.0999395054852,1
Other,D,-54.60041155730262,61.22383666102126,79.66149202336675,A,D,-134.17907231711877,E,B,-78.60461605180569,1
Other,B,-146.8085602658862,-101.19498327355139,14.15543201746087,C,D,-205.7592715424061,D,E,137.93868028732334,1
Non-binary,E,63.305462151215345,94.36913790680363,136.2220754339776,B,D,69.77704294434571,B,E,83.65627295493945,1
F,B,57.16982243222364,-116.8832604064618,-41.3626303304805,A,E,52.92978034340143,E,C,20.81205079324725,1
Female,D,100.65184572514153,83.98497939086728,119.36793810571167,E,E,-83.66772726876857,D,B,-32.2621411203031,1
M,C,150.51706377697298,36.56291257755205,-38.279663315174396,E,B,-110.45985820761388,E,D,-32.14988387598959,0
Male,A,-69.57252048635479,-32.53984920535834,48.81510532067772,B,B,126.67336630590056,D,A,-159.98980253311296,1
Female,D,154.48204529391674,-84.56656643804784,68.46652865982779,C,B,-35.8206962293364,D,C,214.07180609493878,0
Other,E,-85.320838919084,-104.27062745492921,-56.16893130084972,D,D,-194.77739484913448,C,C,-26.04995979756991,1
M,E,-37.867299880327195,-105.8082077146394,48.41361166474423,D,D,-6.3067018380613975,A,E,83.07900421491804,1
Other,E,-93.58298124269689,-36.73416119446459,-50.38875804839223,A,D,31.033509157846552,E,E,-194.64244469148323,0
F,E,-308.1279393197713,15.423160546116787,30.310009160439684,D,A,-60.45028694201287,B,E,176.344433906034,0
F,D,-82.62419617442464,-31.179024163099417,-49.1531306627617,B,C,-48.53063894450081,B,D,-145.96758518893085,0
Female,E,-87.98026644725917,71.71899179991549,-35.677030898995184,E,A,-65.26010759506993,B,E,5.773719361381784,1
Female,C,-179.50665223104812,112.15817819604972,77.52712763691981,A,D,140.92883374870271,E,D,133.31608377782632,1
Male,D,109.88358839950423,-73.8486774422615,-4.817533667933808,D,B,46.619284288249176,D,E,-113.70261065143022,1
Male,A,92.10467012036545,-19.289162889708265,111.76875615340754,D,A,121.93630797973314,D,E,51.44481124973891,1
Non-binary,E,115.83055216778726,72.17791313645463,264.8653394353915,D,D,-71.92092433806374,E,A,154.42094057969226,0
Female,D,24.94839904900771,107.149110167924,52.227715062024686,C,D,-82.55462733811173,D,A,115.13220798566788,0
Non-binary,E,-113.9324050824137,89.62612104211658,-204.04780968250708,E,E,-83.20395004712663,E,A,-169.58456173055558,0
Other,C,-114.21034641008757,-1.8023932847955675,-300.3265746361845,D,C,-83.18999103194662,D,D,-68.7781648274192,1
M,C,51.05224585943983,325.72530267891915,159.58235434321386,D,D,89.98970493121296,B,B,110.50641488370981,1
Other,C,-50.557373617280234,175.78170594497863,3.3168277301631153,B,D,-1.7166860029691047,B,A,44.5716092946979,1
Non-binary,D,1.1340956134768463,-238.7063098530485,-96.20693263544695,B,A,2.939623399115582,A,D,71.84125928493536,0
Other,C,128.46294534070975,28.452349504075357,-11.831536690347257,E,A,-43.84533830162732,D,B,122.67905673266482,1
M,C,36.194448170649004,-62.98541316798034,-42.342267836680136,D,D,106.1183254014988,C,B,-40.76321716184433,0
Female,A,-59.87723015918897,-11.13904488840347,92.32760106292884,A,D,-172.57598595189216,D,D,115.30140642396638,0
Other,E,80.76411296951214,-127.29938112314032,-12.548261283965198,C,D,160.12234554548016,D,D,-84.047057091532,1
F,C,10.028295917017935,-57.8436260375114,-97.99679815522948,E,A,-34.110940377045665,C,C,-87.74993032291812,1
Other,D,-53.88935913283158,3.9102787682073057,-134.0771719208477,B,D,4.498953175781549,A,A,-62.941592970515714,0
Female,E,133.8107012531899,-149.11143894969783,76.204289819575,C,B,-53.462127875605006,E,E,-115.65237199960869,1
Other,E,-32.01333618099327,47.92376288629802,-2.741405607147191,E,E,73.95575745606811,A,D,132.58037217557822,0
Non-binary,C,36.66080876944324,-43.12012934848863,8.355713977330826,A,A,101.45804852829596,C,A,7.191725081764895,1
Female,A,-110.4948798164516,107.4176819643144,106.12518831843332,C,C,-131.65969124646668,D,C,-171.89890488314788,0
Female,C,-237.9438119073675,7.253518124961704,-4.3831163411118395,A,D,-41.45383805125332,E,D,-48.46641103465325,1
F,A,11.7708234660982,137.73488408060192,62.299993494926184,C,A,-98.06700976589588,A,D,-7.519328036419888,1
Male,E,10.630763878026116,-104.75788192171389,-78.56294511736606,A,D,-9.119664692599592,C,E,14.353365647470822,0
Female,C,9.916901122824274,-113.44620562907821,-67.89193776940692,A,D,-88.79555605611269,D,E,-33.67737431287935,1
Other,B,-114.65288232925772,-58.66281495539861,53.77379138602165,D,D,87.39358413569354,D,D,291.35544685228064,0
M,D,-19.548916808077742,-78.79065186391286,-9.791460422877723,B,E,-109.57859811750632,B,D,153.34356210401057,1
Non-binary,D,-16.46736279251521,10.011939291838866,-48.00822611155021,C,A,-74.98125252904167,E,C,-38.18580562313069,1
Non-binary,B,18.990659560494198,148.31408001824556,29.62800113533882,E,D,37.26241378275525,C,B,208.34805158147392,0
M,C,46.134114000095856,100.28125080540941,-74.57696855704792,D,A,-161.9461034966646,A,E,-26.1680039625607,0
Female,C,-130.86812229842144,109.89238766016673,96.08668914800438,C,E,4.817544230145539,E,D,162.90016026219396,1
Female,C,25.889467727440728,69.22464587077077,-55.96318291221046,A,E,-11.31352245706874,A,D,68.48292691476021,0
