AgeGroup,Religion,civil_status,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
36-50,Hindu,Divorced,UK,D,210.06031041267067,-174.76904516809165,-84.62436064970184,-25.85352661295735,B,D,0
51-65,None,Married,Brazil,B,80.00091309656901,5.296296289438345,-14.511796087692266,3.920185807262443,C,A,0
51-65,Jewish,Married,UK,E,86.7018884604802,42.63861296325289,-169.99010295446183,-17.24671854954376,E,D,1
18-25,Other,Single,Mexico,B,59.96895736870664,80.8260627496765,39.62925898787919,-54.740080603111416,D,B,0
51-65,Other,Married,Germany,C,-3.704786591415347,53.24835389875082,46.793618489525684,-41.25375237240423,C,B,0
65+,Christian,Widowed,India,E,-4.410309636648212,74.402565724902,-44.10344072576968,137.507200477818,D,B,0
51-65,Other,Widowed,Germany,E,48.36485102737157,-157.77386420534208,65.03850716133812,-148.86520534810845,E,C,1
26-35,Buddhist,Single,Germany,E,-103.78090501155015,10.97529235150256,-60.98745443641359,74.71724642610324,B,A,1
65+,Muslim,Single,Mexico,A,42.364558878246164,-117.7113065486842,-97.04597380543801,-262.03916532865094,B,D,0
26-35,Muslim,Single,India,A,147.60955067242884,-128.0887218481585,-3.912456125473376,-21.117851992179894,E,C,0
36-50,Buddhist,Divorced,India,C,110.62788025787565,-36.116642210751074,5.4604517771602215,23.78582594802937,D,B,0
36-50,Muslim,Single,China,D,135.41218577769186,137.14088386426684,116.98019484464407,-98.9671738744793,E,B,1
18-25,Muslim,Widowed,China,B,41.914890681945266,23.170195061669325,56.191836972922694,195.49306212368666,A,A,1
26-35,Muslim,Divorced,Mexico,C,22.929825627360355,-89.38356640833905,8.619915108621708,92.0149485509015,B,A,0
65+,None,Widowed,Germany,D,-26.972504340735988,-50.88963146051695,175.73969676250576,-21.54011221628324,C,E,1
36-50,Muslim,Single,India,D,-109.02270132997288,11.261488626033595,67.284344013604,-152.97159211953073,B,A,1
26-35,Other,Widowed,Brazil,E,67.50038311053062,-23.75521490600364,-85.39812549161738,-59.054941442928765,C,B,1
36-50,Other,Married,Brazil,E,63.116659915504,115.14349462072029,196.54957527670766,61.69137418487929,C,D,1
65+,Buddhist,Widowed,US,B,-31.626916784411378,-104.77725989567905,-71.63400597414737,-40.12414766357954,E,A,0
36-50,Muslim,Widowed,Mexico,E,88.05401611249351,-73.32238940121047,-8.628215620557581,-61.27455287514908,B,A,0
18-25,Muslim,Widowed,China,D,-46.96834630204413,-114.79179826046564,-25.427931769965117,-8.847511080376389,B,C,1
51-65,None,Single,US,E,-19.949802981163735,28.226624160675634,101.56136849082289,78.58117876466767,C,A,0
26-35,None,Widowed,UK,B,-107.59481116949867,68.6066766527665,86.57222877948672,-16.087797405165034,E,E,0
18-25,Muslim,Married,US,C,84.48715787264014,-158.73890926019328,-115.88366921403981,111.83977180933404,A,E,0
36-50,Other,Single,India,B,-66.90253738247223,-65.95912409529838,-44.60475698570542,-20.790825206198157,B,E,0
65+,None,Divorced,China,C,-36.025390828999434,37.712425752076726,110.47314292216939,-89.36916550840083,A,E,1
65+,Buddhist,Divorced,Brazil,A,-17.32623029487483,-4.231041349710315,-55.78096381111426,-31.45516492507405,C,B,1
51-65,Other,Married,UK,D,14.553016361565588,-185.19256838786558,30.865513934521726,4.906652857834823,A,B,1
36-50,Jewish,Divorced,US,A,97.61532330094394,22.774244984215695,34.51893171512013,193.7282532566616,A,A,1
36-50,Jewish,Divorced,Brazil,D,-18.823549267288662,-234.4197793655457,31.449638520945406,-14.8841148461756,D,C,1
65+,Other,Divorced,Germany,A,-34.548292155763185,-75.87238525623343,13.707960406113637,-156.36627821914877,C,A,0
26-35,Jewish,Married,Brazil,B,202.11650294351128,1.677419678375345,77.5129946962341,-31.46939021506569,C,B,0
65+,Other,Divorced,US,B,11.380644062200926,4.494105079687198,72.19020807863747,-43.406151276877274,A,B,1
18-25,Other,Married,Mexico,A,-110.31572365970159,-223.3305716046891,146.0555271451343,58.87089043542878,B,D,1
65+,Hindu,Widowed,Mexico,B,-248.30364780019548,-93.37564158061757,-112.26858919878305,-49.990918093318726,E,C,1
36-50,Jewish,Single,Germany,E,37.51808394017841,-182.24052977765814,55.519324325869704,19.079011184785596,E,E,1
18-25,Jewish,Single,China,D,-64.87083938039088,87.07090066693402,-1.466336954263037,-82.45115133482504,B,C,1
51-65,Hindu,Married,Brazil,E,-79.55954042575449,-11.404605988212824,53.51315437913643,-61.47241911472654,D,D,0
18-25,Buddhist,Divorced,China,B,-10.148722290043496,64.3508876724557,43.3587347491377,121.912267897773,B,A,0
18-25,Christian,Single,UK,E,65.3483335760805,8.570844538192706,65.15098656402577,205.58285962638877,B,A,0
26-35,Other,Married,Mexico,E,-116.5696128408775,-57.90781185482214,50.52266524588037,-3.189738590260263,C,E,0
18-25,Christian,Single,Other,E,33.06030462329911,-66.99577956800502,-265.9865509097798,-72.24545056449033,B,C,1
36-50,Jewish,Divorced,Germany,A,129.1858119575196,-29.26203055265396,-55.661661289253026,76.80070043600688,D,A,0
26-35,Other,Single,Mexico,B,87.87825485468778,-106.36467363442517,-79.02114368657057,-212.6375844096831,E,B,1
65+,Muslim,Widowed,UK,A,57.54866724503379,10.643312382083899,-29.471292658519125,-131.02088574180678,D,C,1
18-25,Buddhist,Divorced,Brazil,E,-22.6619480423839,64.84153338062288,59.088411309570034,37.95692061025132,D,E,1
26-35,Hindu,Single,US,D,48.86640620124501,57.73229803824108,298.61293808945464,129.28039178056756,B,E,1
18-25,None,Married,China,B,-115.8643967368197,1.2412731258367389,68.74987391550775,12.954588220252273,C,E,0
51-65,Christian,Divorced,US,E,160.10280126154666,22.376546265929782,128.47546535760293,10.923614520288098,B,E,1
36-50,Other,Single,UK,B,-165.5789021914275,-97.00422665383253,114.12341636682363,-131.47323489139663,D,E,1
26-35,Hindu,Single,Germany,B,-67.70066904788452,-132.09942143184662,6.603858491869424,-86.53774909379706,E,D,0
51-65,Muslim,Married,US,C,73.81129751420534,-25.022252165128663,-103.32647122530825,-94.87532117592764,D,A,1
65+,Muslim,Widowed,Germany,D,-21.364107111301802,72.30510469378164,113.65175647934012,39.96402332517009,E,A,1
36-50,Christian,Divorced,Mexico,A,82.94810846391016,48.7713450396711,-141.67852812464528,77.81892358217848,D,A,0
51-65,Hindu,Married,Germany,D,-35.76599668634342,123.43228097268867,136.2000256899203,-112.76450299333911,D,E,1
51-65,None,Widowed,China,D,-149.3226756079801,75.22578382470184,-67.10406102265436,31.10285206057878,E,C,1
65+,Jewish,Married,China,D,-15.956914386724138,83.31959384059796,73.66824371882433,-8.69928448035941,D,C,0
26-35,Muslim,Married,Germany,B,-28.172434920978358,110.04241617952812,97.6661303970961,-134.3601608098431,D,C,1
36-50,Buddhist,Single,Brazil,C,-13.765420792069516,2.370778797036489,-331.55122729341275,106.25821446058109,A,B,1
18-25,None,Divorced,Other,B,-83.60096599838698,33.800688091122986,-62.489887872106706,114.75966392650916,D,B,0
26-35,None,Single,China,D,-88.50420120475177,-2.7202507679388463,-0.7522104900558099,-48.01189204493575,B,D,1
26-35,Muslim,Widowed,Brazil,D,146.7790433753874,-64.47253707688506,-28.68502435142584,57.651046608551546,A,D,1
18-25,None,Widowed,Mexico,B,-40.48446295257425,-128.01282317366707,-121.01134456146268,65.46151793108798,B,B,0
18-25,Jewish,Married,UK,C,-137.63037398443453,72.64476024325025,34.61525244025831,-62.578504125586456,C,A,0
51-65,Buddhist,Single,Brazil,D,16.86167056334099,-23.577386726049625,-57.31941679854323,-67.23776873399363,C,A,1
26-35,None,Widowed,Mexico,A,34.3842720710351,151.800725022981,20.584025037340965,-272.7607117847322,C,D,0
51-65,Muslim,Widowed,UK,C,-38.87913998488239,81.96747223320536,119.90886290031129,114.54411298730591,E,C,0
51-65,Christian,Single,Other,D,118.4050792751243,232.87420484982246,45.01453240877922,-191.5731996545593,C,A,1
18-25,None,Single,US,A,-17.547664463550902,3.2771180485050446,65.06847699579684,-141.07793422248525,D,E,1
18-25,Jewish,Single,Mexico,B,18.855471346987787,171.63730208618384,39.5728290122376,38.788723559705154,D,E,0
51-65,Jewish,Married,Germany,A,42.83564185060007,-68.843115525096,-178.21472241752502,-118.20140763582391,C,C,1
26-35,Hindu,Married,India,D,55.87963275255561,55.75203103334705,31.87853622303343,-36.03237025573283,E,D,1
18-25,Muslim,Divorced,Other,E,67.67685753433503,99.94146119234568,54.23872593520296,89.1637202641743,D,B,0
65+,Buddhist,Divorced,China,B,-63.08756981292573,-214.7811998681443,51.54350807794169,270.9098547295235,A,A,0
26-35,Buddhist,Divorced,Other,E,-56.21885559545926,61.24158422707756,42.105256025330064,-174.58193614477563,A,B,1
65+,Christian,Divorced,China,D,125.44953941488339,75.38794100240662,-11.19372030093845,113.89253750613632,B,B,1
18-25,None,Divorced,UK,C,-69.39317251927073,-56.03097396494755,-56.438732335459086,-1.6582023410626954,C,A,1
26-35,Muslim,Married,Brazil,A,156.4773876614876,18.10667032022445,110.50753858396124,47.7914280649294,D,A,1
65+,Jewish,Widowed,Brazil,B,-72.0143287421185,25.416104653301367,26.299482440323768,8.987943993050404,D,D,0
36-50,Jewish,Divorced,India,D,-39.853587081419846,-58.25693715764313,13.543786814054545,-110.70723576565508,A,C,1
51-65,Muslim,Married,India,D,-35.88776596772926,128.84457066992314,-73.56736598643188,-39.95615846032302,C,E,0
36-50,Muslim,Divorced,Mexico,B,-47.9478214121457,17.20201302271992,-44.22571060801957,-61.10611964787993,D,A,0
18-25,Buddhist,Married,US,C,59.16053335690733,-33.246675489636324,-164.79312443056682,12.680471520410752,C,D,0
26-35,Muslim,Married,Mexico,D,110.89658758824585,43.28246020035058,-41.08629283227068,81.8131341814079,D,C,0
18-25,None,Married,Other,B,123.35994275191896,34.572914805414335,60.63260563045445,49.235917761571976,A,D,1
36-50,Jewish,Married,India,E,132.11812213958055,72.1794007792113,-132.8989257420564,-110.93100226260393,C,E,1
36-50,Buddhist,Widowed,Mexico,B,-102.75405839411553,-158.89732792133265,175.9729601025596,115.25126876974696,B,E,1
51-65,Jewish,Married,Germany,B,0.6409619666515073,64.89587423443481,38.92242567133932,-191.01212883870858,C,D,1
36-50,Hindu,Divorced,Other,E,-162.1740013263448,21.619656876181338,-58.88535127594333,51.344403621406975,C,D,0
65+,Jewish,Divorced,Other,E,70.85894274569418,115.06528135180858,-69.05420470581846,-128.5164881621709,D,D,1
65+,Hindu,Married,US,E,57.9529862525331,-40.45882929107893,-118.22694859126204,-36.719466845615216,D,A,1
51-65,Jewish,Single,China,D,-7.398926220768024,19.02522541074032,-66.45267946591967,-10.543942244077554,C,C,0
26-35,Jewish,Married,Brazil,E,-54.95127778449847,83.13785304725968,-84.3359314529122,-55.87017421499374,D,C,1
18-25,None,Married,Other,A,6.4566956886078835,35.965455203174585,-44.345478346343185,1.8156361156106118,E,E,1
18-25,None,Single,US,D,-43.134131173791644,92.89147042019759,32.86917483261128,165.6896422162549,D,E,1
51-65,Jewish,Divorced,China,D,-164.97898377106011,102.6014597802462,80.83598064275532,4.3800669919668795,C,A,0
36-50,Christian,Married,India,B,-86.29193649600947,-24.578899512967883,-3.332628355471776,166.0142278206948,D,C,0
51-65,Hindu,Single,US,A,-95.28526458355661,-122.87518464869119,151.04760371170303,259.6105952123179,C,B,0
18-25,Other,Single,US,A,-131.51360577061374,133.44639782650563,-106.50486998403093,-105.55565481708517,D,A,1
36-50,Hindu,Married,Germany,C,-49.29028332572937,-4.505291032404525,95.8102477568099,5.4983427022993085,C,E,0
51-65,Muslim,Single,China,D,-74.83099518067155,-44.48588563222652,-159.09884195765503,154.239271496133,B,D,1
26-35,Other,Divorced,China,B,-109.1654977057476,-25.06431773168416,107.65818519157426,-12.536103305332361,D,A,0
65+,None,Single,Mexico,D,72.8448573234355,39.829982857908,72.07934872097336,115.72369181314164,C,B,0
26-35,Other,Single,China,E,-143.67049615000224,-15.806231427346578,-51.43417134619658,56.84751164358887,C,B,1
65+,Other,Divorced,India,B,181.96446775289158,-55.8359967803703,200.5899416726874,-51.88742731874285,D,A,1
26-35,Buddhist,Single,Brazil,D,89.81950728382517,30.273273023643384,92.74982861639464,-107.73715826188666,E,A,0
26-35,Hindu,Single,UK,D,59.69855895741638,135.97666779464558,-39.087986443927484,-67.566534378816,E,E,0
26-35,Jewish,Widowed,UK,D,164.67332112121977,-80.64347675577221,46.935352158273176,19.09085947288713,B,B,1
51-65,Muslim,Married,Other,B,226.96087120159757,-89.78128158035861,128.07976379299572,2.3483052293678477,B,D,1
36-50,Other,Married,Mexico,D,-150.184241048933,-65.86485616018926,-8.155068357791034e-05,68.29153010857758,E,D,0
36-50,None,Widowed,China,E,-198.31657275745852,41.797334215026446,-65.05909960420378,-56.18611326433308,C,C,0
26-35,Jewish,Divorced,Other,A,-3.000127279700809,-130.94190485899372,-308.02496473004607,-34.45038409288064,E,E,0
36-50,Other,Divorced,China,C,-47.71935602122233,48.115587051101194,60.315600694053614,-211.92402752356992,C,D,1
36-50,None,Single,India,C,-239.07043579438084,-82.55349966457692,147.98792917936376,279.58233624787175,C,A,0
65+,Hindu,Divorced,Mexico,A,-99.26895705489225,-54.485283587255985,-69.84974119184294,35.12908592073518,C,C,1
18-25,Other,Widowed,Other,C,-12.718829163273906,-54.10274899425445,-2.428509581770999,-52.69055880692102,E,D,0
26-35,Muslim,Widowed,China,A,-43.425121466228276,-96.97183151124656,50.767282990163935,-14.74186682743022,D,A,0
65+,Muslim,Married,Mexico,E,-189.51588774579434,-145.95881892057136,-99.72055548447665,12.85592822545017,C,B,0
36-50,Christian,Single,China,C,138.83299093041657,32.202421063901625,57.93453770396169,-85.09350888941356,A,B,1
65+,Jewish,Divorced,UK,C,-14.28578911233562,-42.78856052333873,9.643588413597081,-105.65575050339812,E,D,0
65+,Jewish,Married,UK,A,86.23600759673444,-106.79732508262173,-153.98378781292067,-13.050046591974413,D,B,1
36-50,Jewish,Widowed,Other,C,50.82455505041798,-202.6354257236106,3.258814994663072,30.601807294167955,D,D,1
65+,Other,Single,UK,D,61.06725460776515,-157.57487574887418,-174.49991637932845,-97.78056592604466,C,C,1
18-25,None,Widowed,Germany,A,9.046676674426175,-52.52914170321643,-162.89475957048361,1.4991772774262764,E,A,0
36-50,None,Married,Other,C,135.2605838633452,-20.44308054569452,9.956541629994103,-82.34094098540815,B,B,1
18-25,Christian,Widowed,Germany,A,-15.098883937432714,164.77777358955294,-24.02695903259756,156.41531634711126,B,D,0
18-25,Christian,Single,Germany,C,89.31788972389278,-145.8067155993446,59.85571139109819,-61.56311248217864,A,E,0
18-25,Hindu,Single,Mexico,E,-166.4448297032986,-35.663980277905296,6.18807147815133,-138.0304880779064,B,E,1
65+,Other,Single,Germany,B,-62.64687664380838,-36.7312601715503,14.724059449664772,85.88526821452214,C,E,0
51-65,Other,Single,Brazil,C,-150.99895675211718,168.478776796475,49.94543426868022,-117.53557299937367,C,C,0
65+,None,Widowed,US,B,-130.79650124236588,-151.17674503118698,125.0365186387227,37.439096046386126,C,C,0
18-25,Other,Single,Mexico,A,67.10760018067552,190.9780631366922,36.22383866972828,-83.73236477245236,B,A,1
18-25,Muslim,Widowed,Other,C,-12.650056596536485,13.248899550408655,156.63000354242095,132.16866859533727,D,D,0
26-35,Muslim,Single,Mexico,A,112.81936889275977,-55.63016664475193,-84.78481033887941,146.7251335223311,C,D,1
26-35,Buddhist,Widowed,Mexico,E,-141.38367295008695,130.41403818287404,80.71223826980466,-9.637697002704847,B,A,1
65+,Other,Married,Mexico,D,152.1744808964097,131.90029202086686,45.411073273229725,-132.92770609675287,D,A,1
26-35,Muslim,Widowed,India,B,-113.18035089619083,156.2633972535058,-31.55248405464823,-124.81178811290177,C,C,0
65+,Jewish,Single,Brazil,C,96.23002439082589,83.02100762381326,0.4043134736584546,313.14472939226937,E,E,1
36-50,None,Widowed,Brazil,B,-46.63315470751737,-120.46299194165904,-159.92513322884662,14.866615963586426,D,C,1
65+,Muslim,Widowed,UK,D,205.25834427617795,1.3697624386996243,78.47411434024767,65.00329044398802,D,B,0
18-25,Jewish,Divorced,Brazil,B,-106.09851286255254,54.40227013662559,130.1082178339074,72.3214908127937,D,C,0
26-35,Christian,Married,Brazil,B,-166.5656063733802,0.10913844037434782,-255.90683601032515,32.494914697833266,A,B,0
36-50,Christian,Single,Mexico,E,44.90705689387432,-0.1533320319806046,136.99875893922558,-45.3941653576228,B,C,1
51-65,Other,Divorced,Other,B,14.10121714678983,-34.360110814712,131.2871046991267,211.07968875994678,B,A,1
65+,Jewish,Divorced,UK,C,71.50947018012059,-86.94843715569198,173.12687966929428,-96.07672077534072,A,E,1
26-35,Muslim,Widowed,Other,A,16.112790435247142,-214.84658715075167,-82.42343818191546,8.25067184527411,E,D,1
36-50,Other,Widowed,UK,D,198.93813733180144,213.43213802772132,-55.8239701793569,63.457750653674736,B,A,1
51-65,Hindu,Married,Brazil,C,36.53406388155965,64.80657886012375,44.729723837295225,-41.1420940126237,A,A,1
36-50,Jewish,Single,Other,E,21.316066758342405,79.7146210405991,41.499787855489195,12.938359079911798,C,C,0
36-50,Muslim,Widowed,US,E,-84.45298027085366,-34.18555173111396,64.38263260637831,14.496033390500184,A,B,0
65+,Buddhist,Divorced,Mexico,E,-207.20128325489543,186.8309851799661,89.84392476463702,-59.48658565926495,B,B,1
65+,Jewish,Married,US,E,-54.27642398023238,-8.110640273639836,15.083261892287092,-63.6257770424244,E,D,1
36-50,Muslim,Single,Brazil,E,6.392445679806285,-85.97845096850598,-71.42841374810654,-5.762630337951475,A,E,1
36-50,Jewish,Divorced,China,A,-25.044344593527168,25.27249390928995,48.83740969650569,-154.35017252932735,D,E,1
26-35,Other,Married,Brazil,A,-3.774476687478779,-43.821561602304044,-97.208425464131,76.15895935126606,D,C,1
18-25,Other,Married,Other,B,108.78010026872951,-121.74669242337927,116.6156649580854,25.467641890757143,B,B,0
51-65,Other,Divorced,UK,B,109.82765205887817,1.495384577770088,205.82130394893053,79.9261473262823,E,C,0
51-65,Hindu,Married,UK,C,137.2522687391017,-97.30395324930001,-74.50966855793422,-69.85303527826754,E,D,0
18-25,Buddhist,Divorced,US,D,-13.384940839284509,61.16929030662198,-80.8602682224992,5.400876826815035,B,E,1
26-35,None,Married,US,B,104.7859732571731,-202.68969515383728,51.03937337946868,-4.309393909651353,E,E,0
51-65,Buddhist,Married,China,A,18.510442979866525,44.79646639755989,-123.44321285620796,-20.427069432125133,C,E,1
18-25,Christian,Married,China,C,5.825883236130594,-17.148774938345788,-76.04541448229888,-39.38509484571699,B,D,1
36-50,Buddhist,Married,Other,D,-77.81162312477275,180.6677037219591,-34.54699091964507,-65.16761060221069,C,E,0
51-65,Other,Single,US,A,-14.555081808079617,-97.33064334166042,-5.876991026549967,6.312700231369689,C,D,1
51-65,Other,Widowed,US,E,-107.54358860484683,-96.9676785306726,-77.90613103017236,146.9393742787774,C,C,1
65+,Christian,Widowed,India,D,163.30041771980254,37.40592238653228,-32.5662836447161,-35.27445280643346,A,D,1
51-65,Buddhist,Single,UK,C,74.81607698519697,-26.665815443907846,27.51345026235972,0.9550600965665071,E,B,1
26-35,Hindu,Married,Brazil,D,-72.39278954634035,-27.945751399358375,-38.54131809935069,132.30479567433966,C,C,0
