age_group,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
18-25,Germany,C,21.110599309980437,E,D,37.86141038091326,-110.66765179239755,-124.39040915641668,C,-63.643315634655174,-114.62701169121632,D,A,C,C,-59.08705868441717,0
36-50,Mexico,D,-106.56753900993878,C,C,-140.35410567432262,-67.52332635836389,-172.77515081333047,B,47.67896589156875,73.78829572186282,A,A,A,A,225.19792354436444,1
65+,China,E,-73.25705362342177,E,C,99.49939263526123,190.0943145067266,-198.75392895416522,E,-168.85954525507526,-163.2603089311138,D,B,D,B,-54.737106850004494,1
65+,Brazil,D,-134.61420487931144,D,D,110.18523682670534,63.39342968539668,46.76623301536149,C,46.33108952745456,36.897526892932106,C,E,D,C,-130.28203549765715,0
51-65,India,E,-11.75187960004722,A,E,31.93120432377165,-8.885140829915798,-109.66018089188331,C,-11.593578589431418,-2.603164201421307,A,A,A,B,145.56440505921944,0
36-50,Mexico,E,215.46535840857018,C,B,-13.773835028139104,78.40328060730585,-246.62992853097475,E,-124.59891596158295,-62.14116314361281,E,C,E,B,-49.9224930563128,0
65+,Mexico,A,-28.14233287791716,A,B,14.27877039459777,-32.69521318802711,116.95637911358003,B,-119.1979668164221,110.62370425337494,C,C,A,E,-58.775755433478395,0
51-65,Brazil,B,-101.72753252222306,D,D,-134.4256620670422,81.26486786902454,95.69364221290351,B,-19.423870159935525,48.87886290298369,E,B,E,D,131.40511864571627,0
18-25,UK,A,-28.494655976793503,C,E,56.99759239919502,-235.9690226090584,-18.505483197096225,C,91.74535408200693,2.537030859939456,C,B,C,C,129.6882437689339,0
26-35,US,D,94.24053044604278,B,D,-139.77837343314107,-75.19614989119177,-15.44070711624287,B,-51.44052211156095,-200.83818318879443,B,A,D,B,-97.83065984644631,0
65+,Brazil,A,-167.281728672248,D,A,60.34696425590587,58.04080839384379,112.38512318659576,E,-12.401173664121124,-239.97681221145822,D,A,D,E,186.16540734904086,0
18-25,Germany,A,-235.302722190387,A,C,-131.66623887516917,44.9874241483279,-38.402491967206394,D,-100.33903333673861,-241.55787575979127,C,B,B,B,1.8851587128685565,1
36-50,US,D,18.30638798101051,E,A,-20.707099646364558,-92.81422844802965,-22.73960864427419,A,78.52491264313764,48.95570424512977,E,E,E,D,-85.54716283802647,0
51-65,Germany,C,57.52191734849559,B,A,8.030097592000624,137.93726485984683,117.43516362974205,A,-148.8891583396013,-73.3791527129969,A,C,E,C,-86.99003954222495,1
18-25,US,B,-198.6698354940353,D,A,-17.33841345531139,-42.36753975615302,-11.571538136864767,A,11.731983012401905,141.8719343987577,D,A,C,A,28.87176539751749,0
65+,US,E,64.67177729806428,E,E,11.576237142512094,88.42144448262118,-107.53335597631053,A,106.10363148342175,29.314452754473507,D,B,B,C,-154.85293647033623,1
18-25,Other,D,-25.68146160216499,D,E,17.631381712749743,34.43551178529627,-55.72597748850241,B,-51.43560108865004,-0.3046824181817541,E,C,B,C,62.685957830836756,0
65+,Mexico,A,-51.509547841276834,E,D,124.46457580295447,-29.864229966299938,-111.64083352256348,E,29.53694308847337,-179.47740275876959,C,B,B,C,54.42652915529547,0
65+,India,A,-24.161862219280046,A,D,51.3166334076407,-70.46852219421659,83.68532157809992,C,11.462751185853664,-35.69413043625998,C,B,D,A,46.736897546938735,0
51-65,UK,B,-152.65174804887957,B,C,18.666444886084143,35.04633242429602,105.23664983708233,C,5.79533157650734,31.353885588982937,E,E,A,E,152.8622505335487,1
18-25,Mexico,C,103.39408135652484,A,B,-95.57885270276024,19.158439134738686,-24.083097329471755,E,-99.50612765551674,-88.55868326071726,C,B,C,B,2.3321850067246572,0
65+,Other,C,-31.709295819714228,A,B,-68.27009139499935,173.96105849691997,49.08136287094852,A,156.7386368303056,50.15319984599218,B,A,E,B,10.61396093273887,1
36-50,Mexico,A,5.864366796088163,B,C,151.5429191381615,84.41480111601106,182.30051241961064,A,88.24162151008127,-81.7112370219214,D,B,E,A,92.41706612971498,1
18-25,China,B,-173.1302445352377,A,C,-74.4909869566515,-175.5550169815444,111.32200685246818,C,-24.686961507190894,16.37466792639544,A,B,C,A,-94.2835775166701,1
51-65,UK,B,-120.80754080628266,A,C,-91.70355362502337,-37.93656530548516,47.01562271502292,E,63.905800954959666,62.71443682278127,C,D,D,E,-157.211638178639,1
18-25,China,C,159.82105188258475,D,E,56.46721964808905,-76.54504275380988,-41.76088526287296,D,-137.69984140875152,83.09315803353053,B,B,E,A,160.61193606433136,0
51-65,UK,E,131.65988431585268,B,A,-7.4387292088830765,169.29460059513178,-96.59271034622817,C,-85.51692947403112,83.58961930646082,A,A,A,C,209.00995930098966,0
36-50,Other,E,-63.97659132336886,B,D,24.24453186575446,159.99151751880814,134.59149087544822,A,-144.98962740306723,-162.38803390297744,B,E,B,D,-160.40892779879687,1
26-35,Other,E,-41.30669081878284,C,A,-74.13892875698829,137.00614211462806,-116.32593068307986,B,71.66581720041913,2.0368328492298513,B,A,D,A,-16.263499519640025,0
18-25,Germany,B,31.2350796391609,E,E,-212.27347234525337,-18.183143829686987,102.7513771685849,B,-23.368180565693798,-29.239956442611053,C,E,D,D,-137.0729427917527,1
18-25,China,C,-54.34478878274277,C,A,-2.8865323761728683,57.811570973812664,-34.29201359359709,B,-19.250985228465225,82.07681755975639,E,C,C,E,0.7381738624500284,0
36-50,Mexico,B,38.62547945266746,D,D,-269.7558520865212,-149.92348789608863,-25.001409741118465,E,-87.40264249692082,-5.555025434763784,B,D,D,B,64.52216744276559,1
36-50,UK,B,48.9855209490531,A,B,-24.66496086738641,-47.52400484831332,-54.31677744796725,B,80.42965796504485,9.561290459821077,E,A,A,D,-142.25132159027845,1
51-65,US,B,-145.84132983686706,C,C,-93.49730100665697,-49.50110582591967,-67.05666289483233,A,58.20269817668855,69.14898535116491,E,C,D,E,41.403239774598234,0
36-50,China,D,135.30443620220862,E,E,-125.68727768109731,40.34950379384186,-65.39464197702914,C,17.957926502552198,91.43555545601478,A,B,A,A,62.54258594166109,0
65+,Germany,B,-112.1172818990531,A,A,140.6412924879067,42.425128894938425,-91.31713737336749,C,111.16414285436238,-44.95974524161005,C,B,C,A,45.402742377182676,1
65+,Mexico,C,64.05890041632529,C,E,78.70392949987112,-16.16439857785559,127.60119598672293,B,-106.14537449665053,102.29546810312542,A,D,C,B,176.33535731918448,1
51-65,Brazil,C,-0.41092084203947987,A,D,30.646650302673216,138.8291062393877,-34.89495548156238,E,-23.36687693294612,-124.96306661269381,E,C,C,C,-49.748457073667836,0
51-65,US,D,31.632734248558624,B,D,-43.73928129514589,6.44800512858714,14.974437398149949,B,-86.91119798907052,-48.370505064303806,B,E,B,D,67.3282716369063,1
65+,US,C,194.33944217400108,A,A,-15.383830231109544,-154.7966931959051,131.15431979303932,E,1.374432624408143,71.80712980551152,A,E,E,E,2.532150751564331,0
36-50,Mexico,E,132.81665513647604,D,D,26.201102137910887,203.4007243051703,-153.20433394895906,D,8.936889702050047,-50.2383860214859,D,A,D,C,95.25937218107975,1
51-65,Mexico,D,72.68774841008667,D,D,-5.970305318441504,-88.59647326578134,76.45363794452925,C,22.50057400424542,-0.3851454219728778,D,D,C,B,78.21039579347512,0
65+,India,D,-69.69959928320873,B,B,-40.99149496691817,-91.50518037573553,107.0094440367952,D,212.15101949995656,10.25909308692065,E,C,A,A,73.42322784325303,0
36-50,India,D,-384.79425566886016,A,E,4.191019693483838,-50.0929465886066,48.09547317325188,B,-90.92149304844872,-149.2708535008981,E,A,A,A,-48.55352530396427,1
36-50,Other,A,-142.6278496471076,E,A,-127.45426373911182,-150.52507180528323,60.14455737052853,D,25.61079535789585,-59.17886682238166,A,C,B,A,13.989572783209878,0
65+,US,B,-86.67295357818807,C,C,84.94376398668588,177.86391644105424,-105.2957885917869,B,-37.52379560203197,105.78741465306992,C,E,C,C,104.6584592821511,0
65+,Mexico,A,-87.35353943551175,B,B,60.11325893092591,-164.23415373711902,-220.6748323981363,B,-29.693526163670708,70.64919511578894,A,C,A,E,35.2250318388936,1
18-25,UK,E,-85.21675633861007,A,A,6.775524587567412,-70.2232691457689,79.17278920793134,D,40.653751910102294,-84.98060986245662,D,B,B,D,172.71342160923345,1
36-50,Germany,B,-35.581179035447605,A,D,1.2664718167139533,66.46223073174907,56.8926277329699,D,-27.79381566272121,70.49104562605658,A,C,A,E,-109.79112378650025,0
51-65,India,B,74.9242460015,A,C,56.09382860447024,2.4573514530027527,-67.6785822503574,D,79.3845971402387,123.03398281432784,D,C,C,D,88.3814374525709,0
36-50,India,D,104.79418627361777,D,A,-112.70102187276834,12.108789673343365,39.83001312314134,A,4.23215442182754,114.59206526936596,B,C,B,C,-80.45930150619847,0
36-50,Mexico,E,-35.430410363698215,B,E,-26.446795977127447,-37.684570665477025,10.147876066389196,A,19.16112162897678,-41.25577161965358,C,E,B,A,85.04624743126661,1
26-35,Other,E,-12.650819690622104,C,D,-3.76746803629856,-9.270213313622687,-120.27580636548332,C,40.61441657318737,148.01907827178505,E,D,E,B,138.60350767688473,1
18-25,UK,C,91.33706867534951,C,A,-89.36228966117753,17.03271404139307,21.992367557112537,C,-3.304849438269782,-74.65866044123439,E,D,D,A,-51.109680305205565,0
26-35,Other,A,76.74660374768068,C,B,115.16915376320674,-125.32258377375618,-62.655986362125596,D,27.23398679011758,43.24808319554904,A,B,B,B,-33.50363482854421,0
18-25,India,A,22.651056792360848,A,E,-46.123932471270365,-94.29693172678716,134.85337978105443,C,152.20619148614566,83.05240285165108,C,D,E,C,-0.6722689700202804,0
65+,China,E,-93.61692325569557,D,A,-67.11804647401847,-83.06660267357671,-12.57281334182088,C,-112.01561551502604,-117.80146970714792,E,E,B,B,56.31562269264896,1
18-25,Brazil,B,162.18075419279083,D,B,-12.883751275197858,32.96889320001742,92.85949064814452,A,-164.36762788236308,-12.536677346123795,C,B,A,C,-42.290421845022344,1
36-50,Mexico,D,57.67980683009021,B,B,-100.55036268976423,-57.277715704044695,-105.29106333108207,B,5.488815491519575,-5.453297188968292,C,B,A,E,-168.58837031944032,0
36-50,US,C,-70.46985130243557,E,D,145.21770844177732,155.27258650179022,158.84852767800706,A,-157.50593762690698,-175.031900237741,C,A,B,A,32.22267000506163,1
18-25,Other,C,-41.330575206345124,B,E,80.66404407744675,5.4734092102281195,190.6786445869347,E,-75.89934640778591,31.56595769677526,D,E,E,C,129.30347782931986,0
65+,UK,A,13.169950166408645,B,A,17.60123895872507,104.68393651751349,149.85119409424593,C,-6.966822143114773,-143.74179191385065,E,D,A,B,66.97468030488368,0
26-35,India,D,2.332529004579392,E,B,-148.98305325126714,19.29189582288838,-109.41514557127863,B,51.799122792271454,28.554853750461394,E,D,A,A,-99.31353946733813,1
51-65,Other,D,52.14688475238156,E,C,150.99853638712221,-60.70413067666068,96.7455991932192,E,217.96566326173078,37.866024425657095,B,D,C,B,58.83478788190466,1
36-50,UK,C,-76.20063651995076,B,A,-90.26253408932178,67.90084100067293,-52.95741511878923,C,-59.611905014357546,57.37097037032201,D,A,A,B,-18.74415548788547,1
26-35,Germany,C,-139.62031544199144,A,E,-90.6611003145815,12.346209497558878,17.987561853059724,D,31.182500376524324,46.259266601841944,E,C,B,C,78.24055639274268,1
36-50,Brazil,C,138.74621368898596,A,A,138.09996616942786,56.359211243879855,-212.19475779459228,B,-69.93804562604467,75.95301150971204,A,A,D,B,222.0252180226661,0
36-50,Brazil,D,-28.5859419576384,B,C,-4.755620144167551,126.7039124112449,72.85214975545551,A,-6.698149837873927,90.54334063828135,E,B,A,C,43.38862384538037,0
36-50,Other,E,-56.37762743217768,E,B,70.89188815175157,-29.237764185187704,63.8031806516121,C,73.12124974805367,95.25081036726421,B,D,B,D,-0.700456325186664,1
65+,India,D,-239.19490493628896,B,E,-24.68257220662885,-31.029868606492013,66.87952612492717,B,-58.30327978398283,143.24539646973648,E,E,C,C,-126.55413561260002,1
65+,Brazil,C,42.640930485260625,A,C,22.603567930597126,44.7921794984387,26.386579034309214,B,0.1566251638502043,-28.84845541462095,B,D,E,C,-40.62966844064864,1
26-35,China,E,83.092285596571,E,D,86.62272070403378,-46.134463506913896,-166.78512458600977,B,92.95947433347389,-84.035931110635,E,C,D,C,-68.65139117043431,0
36-50,US,A,-157.50824897837717,C,B,-116.56346653888359,-36.39733656183609,-13.511747479758707,D,61.44450774664762,-12.110767483158025,C,E,E,A,-24.575849551523117,1
51-65,UK,A,93.99290157044419,E,B,-103.43189336637188,124.34139148487415,45.424847306376066,C,151.19588942758878,25.564907157093124,B,E,A,D,10.308105227658174,0
65+,UK,E,74.74293283393236,E,A,125.87074404557794,-117.76209814744381,28.76001202387205,D,91.67738037674752,-0.07905359884048249,C,A,E,A,-97.60488319321088,1
18-25,India,C,123.83872611642259,D,D,118.3526710273741,116.51044374872319,73.62757191026232,D,48.412120518850884,-108.98341767254946,D,A,E,B,105.67957970224933,1
18-25,Germany,C,38.533609758294546,B,E,76.83121476337936,72.34636056833898,31.35517968535343,E,160.78185213120602,-10.4859898431759,A,A,C,A,-29.901467377300385,1
18-25,India,B,67.2623391042662,A,D,-72.74141215787677,-109.13865601014894,81.7399473365132,A,167.58595060594098,131.9782184077444,E,B,B,C,93.95293580314797,0
65+,US,D,173.4335350841079,B,D,-80.9588485372005,-143.68199125337878,-181.49676789385364,A,-218.8233543720721,-13.974506921378913,A,B,C,B,-87.43302169974346,1
51-65,India,E,137.6337630812752,D,A,120.15097704283197,-14.708838437930671,-48.91120716183324,C,-170.18682946075768,-214.18933976944191,A,C,D,E,-149.2746896405112,1
18-25,Brazil,A,173.64183832098453,E,E,-225.400748700308,153.7831178851657,-0.6355114067439066,D,15.121626075712289,44.48790329462984,D,E,E,E,135.0294873072565,0
65+,India,E,73.45242814635242,E,E,106.15902114872466,43.67826362843253,40.359464668382394,C,69.75086027624543,31.396797596361104,D,B,D,E,-54.58326384838815,0
51-65,Brazil,A,117.60778116977025,C,C,213.2906978480841,-137.92694721040135,-43.114751943159646,B,-153.09277559478755,-96.51821909475731,C,D,D,A,13.839110757396849,1
65+,India,B,-58.31805797776087,C,D,81.85715105190128,76.08367234225571,-35.83103490231795,E,84.85849180561314,116.88825150624868,D,A,C,D,10.288819611903872,1
36-50,Brazil,E,2.300924861829801,C,E,87.22697401853037,-29.221141327915863,-25.299248820850085,B,-117.25323677302735,19.42291129207991,D,C,D,C,84.36235357650845,1
26-35,Mexico,E,0.12135528576042619,D,C,39.06063243839342,143.77205601614685,-66.28929888359933,D,202.00005331170382,-97.55880424393062,D,B,E,D,-74.70558017645588,0
26-35,China,E,-111.07886304461894,E,D,136.3534420544298,37.32189588106309,-157.17444280793137,B,-33.665200438462115,32.57428188062835,D,D,B,A,138.54122290572099,1
26-35,China,D,74.88402318614108,D,D,-52.25536200751304,-14.210506299182892,-2.404326090091229,A,-118.40786603720662,-233.29351824427184,B,C,A,A,-11.448928308572901,1
65+,Brazil,B,73.43478107688516,D,C,-183.2975048238377,-77.71203167848125,-146.38582989494097,E,129.13166196448552,48.304073369944994,D,C,E,C,160.18881324837227,0
36-50,Germany,D,186.1386237841937,D,B,-32.98951638531313,7.091284542264535,92.78593863083779,C,-11.9192852208772,177.1513989957459,D,A,C,A,-56.61377124024304,0
65+,UK,B,-38.108515883131226,D,D,110.17395885627603,38.95333013954475,-62.77801856921727,B,117.03122400923338,40.21792099833929,B,E,B,E,79.71940063307429,0
51-65,US,E,93.12065285893269,B,D,-55.02736923264432,-86.74734176604174,63.393343771121934,B,-7.762444539160556,171.2965508924033,E,E,C,D,-108.40915154960551,0
51-65,Germany,D,-57.6439258653517,A,B,64.22421174324455,-112.35809583114435,20.739811908346336,D,127.50522624487768,-39.848912364665736,C,D,E,B,62.085288993865596,1
65+,US,A,-198.38663031476398,B,D,26.193158619683725,-95.43802109976964,-57.259670537386974,E,60.876587375894196,68.15689009914493,D,E,C,D,52.03912921457257,1
51-65,India,A,50.7568448641139,C,C,-54.52238287655107,-22.104813019891388,-75.08551805744855,A,-52.58319939420429,118.1637919824813,E,A,A,D,-90.94460030155447,0
51-65,Mexico,D,79.77641497535323,D,E,127.87909784295053,-98.90731926882982,155.81226358844174,E,89.87875234212733,-32.547364225381095,E,B,E,B,-240.9601892011049,1
26-35,India,C,-100.84674027662732,C,B,35.87439864911972,141.81235227328463,127.89641035910029,A,166.1291106909213,-1.6774232461258667,D,D,C,A,90.2452038612629,1
65+,China,C,-105.10888836845854,B,D,-39.021912091564275,19.39671458767188,109.56985018875844,D,-47.069833916625335,116.03283894262566,C,E,D,B,-29.001891246928984,1
36-50,Mexico,B,72.84516861320813,B,D,-93.1897179515633,196.0332697288082,4.078466512736296,C,38.072682513097504,-112.79356386766683,D,D,A,A,133.2703842966073,0
26-35,UK,B,-106.76346104890533,C,B,-197.4477965704209,111.61644576891558,-62.53407532239452,E,114.24643866303599,109.59244409030198,C,C,D,E,-15.947853241671565,1
36-50,Brazil,C,-4.53150909994833,A,C,-92.17951202288862,-54.80529814363775,-188.9895053378567,C,168.09719931183378,-58.72787497708452,E,C,A,C,-100.65887142900054,0
65+,UK,E,72.21203409897362,A,B,6.018860423040242,-141.62060112939898,165.34846403013606,A,-5.305401422495676,-82.44933470438924,B,E,B,C,-49.22365499335355,1
18-25,Germany,E,-35.338415141364585,E,E,-118.02323155453638,56.95943911424239,-48.86498267947182,D,48.612265235553714,73.78209381227182,B,E,B,D,80.39853901372493,0
51-65,UK,E,-47.24961293184959,B,A,-44.23400936601162,95.8165643804921,100.00636286988673,B,-53.96900665214237,-67.57731537228432,B,C,C,C,-53.069560816549796,1
26-35,China,E,2.9233683164634683,B,A,-94.54469971665144,-12.494670659073176,34.855279539161266,A,104.3054327558673,54.91976452815334,C,E,C,A,-63.743874010305035,0
36-50,UK,E,-3.3456127265433158,D,E,-65.97060569872542,46.308086123333936,5.480023065406417,E,36.767572287355584,-47.47919053807522,E,D,C,A,54.24252450031793,0
18-25,Mexico,E,-101.25400003533755,C,C,142.1340221907979,5.066139064792246,184.54928371682422,A,-37.82705580034239,-52.71194508053001,A,E,C,A,-86.91342156437365,0
65+,UK,E,30.64655386571674,E,B,140.10472860318853,-45.912658430353595,-20.12882096165326,C,-238.4746090563076,138.0101078422096,D,E,E,E,29.48627780615698,0
51-65,UK,B,-82.62146426473778,D,C,64.10346547790293,-5.248063738140678,34.559928724313835,A,0.5598264492131632,114.6943313879738,C,C,A,A,127.46188478727316,1
36-50,US,A,-145.78964391780718,B,E,-13.572547961972809,193.13531635650304,19.07617762519058,A,1.1870524114057666,197.79658351292957,A,B,B,D,22.440026744723276,0
26-35,Germany,A,12.924338374311976,B,A,-30.314208475099292,-166.5293112181355,-110.35244737158779,B,57.05895148519902,-26.470697313806635,B,B,A,C,-88.75340763568649,1
18-25,India,C,122.08991220129678,E,C,0.710636468553685,-103.70708116836333,166.97865720150128,D,11.775503446004718,-161.71777748142188,D,D,E,E,-95.79882735757546,1
18-25,UK,E,49.03206306244973,A,E,0.36931430956462613,48.04076734115617,-105.13137099618719,E,150.91741979907343,-46.990406695146426,A,C,C,C,78.43328045812102,1
26-35,Brazil,A,-33.97400036742092,C,E,17.458387678754235,23.678232996727928,-101.20493344267312,C,-216.09615687494676,30.336458490744445,A,E,B,A,-77.72137016283985,1
36-50,UK,A,-50.59486905459555,A,B,-38.53637066618415,-71.244690451963,216.00000022917865,B,-58.591226765386715,68.48805705037807,E,A,E,B,-11.760491587371598,0
