religious_affiliation,married,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Hindu,Divorced,2.6352894046614175,C,B,21.046983232192794,85.61405601300075,82.34614762786934,A,61.317945239430536,-57.78070698254252,A,E,-144.66964150731874,-169.02684640012606,D,D,1
None,Married,81.20747846500798,E,C,-58.28325440899519,-81.80604884991475,-78.99579323462257,E,41.662830453640645,-2.1197507089060066,A,C,-143.98305004566475,-93.10363275846031,E,B,1
None,Divorced,-95.14026144970853,C,D,80.07357729816886,15.029974997863196,-48.21771508199879,C,117.16268434663866,-46.43307904875511,A,E,98.56949031733745,94.92525321066796,D,C,1
Other,Divorced,-116.17756003139728,E,C,-210.92425880121598,-119.58469849764045,-48.63634540302035,C,26.13782635362264,-189.82064086542647,A,D,32.89905736922446,1.1507817646544736,B,E,0
Christian,Widowed,-144.64461472542743,E,E,183.34570377529244,224.31522863346433,32.26291826745204,C,42.06208325159752,53.220273291143904,E,E,-18.397864647279196,-42.66069245869406,C,D,0
None,Widowed,-62.06261986307203,E,E,-64.33752659372459,-99.99391876206047,-143.67117932728974,E,95.34900806920123,-52.02651445150301,D,E,-61.55953776930464,183.12802781710505,D,E,1
Jewish,Single,-31.536060907818953,A,A,15.28322926984528,18.21830101963471,-148.87576587783633,A,-38.10750006362554,-187.6045333261311,B,C,109.2296420043581,-225.68135877544546,C,E,0
Other,Single,101.25374077968333,D,C,-171.5088791406393,-1.5653150526936883,-101.27863576833202,A,96.8845994228524,106.49548258410215,A,C,116.34258727322701,191.84327860823777,C,C,0
None,Widowed,30.033521723446427,C,C,-267.9455410543644,52.357586330254726,91.47593788797447,A,61.085379139779036,207.01224352366387,E,A,-84.32270765979784,-9.23009753865715,C,B,1
Hindu,Single,-88.39445756609912,A,E,-95.06676930626081,-101.42135887548164,224.61333630125608,A,72.4877814980354,-36.88351444354565,B,E,54.74597268992149,-27.357816577720982,A,A,1
Jewish,Widowed,22.763338895733952,C,D,111.75561070651226,-77.59098729067092,28.091253217411843,D,-86.05475110190909,-15.529171054067303,B,C,-67.84223611675893,-65.68994713102357,A,B,1
None,Single,-2.3004824402265722,B,D,53.60537933097939,-104.09554640930723,10.283519898627436,B,-42.36702325000995,-10.807745925985355,A,D,61.72252484974532,-92.42113860610205,A,D,1
Hindu,Divorced,-126.41765608036376,B,C,103.18933066480989,-83.15847893709233,132.6088227957569,E,26.21325266531941,-61.47161338383088,A,A,-265.85068219104693,-81.6933994445548,D,B,0
Hindu,Married,-135.886456681378,E,C,-58.039642999664935,-32.544005909647204,-64.50665349720668,D,161.5091381055989,-156.12437723097176,C,E,106.61248919848805,-42.86164321609643,C,A,1
Other,Widowed,-121.1781056102836,D,E,-189.25889865353275,90.88664294323999,234.88698306158636,D,73.75236438573346,-17.18852392284271,A,D,-83.62541171552942,184.01667002175824,E,C,0
Christian,Married,-90.71053245365265,C,E,-44.471360720806544,84.75583635069998,60.37995221592553,E,95.70962049489313,70.09692125926318,D,C,-78.06769129873668,-84.33815199183653,E,B,1
Other,Divorced,34.48871015598527,D,C,56.17155480743706,-198.81599097040956,290.21055410320804,D,-94.88008938460504,-96.57173988482405,A,D,201.7676119454907,-91.70501105098477,E,A,0
Jewish,Widowed,111.3278985188719,E,D,28.419291812033016,-37.294173469196295,37.275999554122755,D,63.742541583841586,-81.69834158939831,D,D,-40.34915394442017,-28.458211956671242,E,D,1
None,Divorced,63.99932325326152,C,E,32.612976950045244,-13.942777872546994,63.85894175902054,A,30.879317226382753,-32.49661281842876,D,C,-59.07006682186419,-5.8935878415946386,D,C,0
Muslim,Divorced,-99.08040870656961,E,A,106.31156168447889,132.31729603692492,5.616954114136963,B,27.712353285324408,76.2234302515251,B,B,85.92685168311091,-3.270451919412705,B,E,1
Hindu,Divorced,-40.48763622842029,A,B,-33.19808590557653,10.575502770436088,-52.92672005925901,E,-96.7380584314169,-10.213135357131115,A,B,-35.91942788425012,-58.9898206189436,D,B,1
Hindu,Single,-22.043218322234427,E,C,-49.847287652050795,7.750998370853841,19.31912077868253,C,35.96194826196674,-31.311380245706815,A,B,13.144526962520237,-9.774941817894971,B,B,1
None,Divorced,40.14160549122723,C,C,118.29856666207306,-77.28883241916759,-63.72921493716568,D,-45.4087368564439,-156.4608809843451,B,C,-76.23591417301625,23.224617080887338,C,E,0
Hindu,Widowed,86.96706628187518,B,B,7.26942981968592,-150.82931585871287,-1.7468569688059445,D,63.705061320435455,26.093423418774027,B,B,78.78431538925639,9.336847493920216,C,C,1
Jewish,Single,-49.53226571099894,A,D,-85.35457845236922,-147.01728874798243,167.6535124050068,C,8.453904977710183,-47.66445734130817,B,B,135.7343390369107,226.8659312704193,A,B,0
Hindu,Widowed,-207.97425826195726,E,B,8.635585796100266,209.52730448281338,-6.21587034736244,B,-103.58292624458956,33.23094994618161,C,C,124.1396109424538,62.727075817071146,B,B,0
Christian,Widowed,-4.7147749126630885,E,B,-157.60417345698818,-54.00578153646284,-97.68016794602109,E,-72.17751002780425,-38.81456004403,E,E,-154.97692613824935,-243.67842870981426,B,D,1
None,Widowed,-36.28116969452121,E,C,101.1310456808066,49.880822878944265,-45.37222594208632,A,117.15373171864762,-110.01222929004699,A,C,-120.05950619041657,-45.64878345052649,D,D,1
None,Single,41.799384936264886,E,E,76.58976880874759,-38.95194770131306,97.93040177115574,A,-111.23041890624417,-95.87046631471428,A,E,-4.161895512436577,137.53678751090533,A,E,0
Christian,Married,-20.272911007490727,E,E,74.18056912760552,-146.35135040240255,31.776126959215745,B,-20.969548523941082,28.463832367249253,A,C,-169.13731682501182,1.2310905359042312,B,B,1
Jewish,Married,57.789987908346475,E,C,-66.01933076686075,39.819614088068256,142.50009888520245,E,22.980466308622518,114.87474572187959,B,A,-55.2983323677182,-182.83679338941718,E,B,1
Buddhist,Married,205.19699422724486,E,C,31.331087638116493,-59.69654245308973,-20.880217514685143,A,87.40106653062925,196.3399576723175,D,B,17.73148387257176,123.72937289198931,C,B,1
Other,Single,-87.00823158760433,B,E,48.3030577432765,-27.19301820387302,142.3563218760249,D,145.16030645791696,26.070151119158712,A,B,-76.30356898739497,5.320683397475425,E,E,0
None,Single,79.97900008226819,D,D,135.75205841565224,4.864830804802678,182.64183508734843,A,160.0136309479432,52.76444377600073,D,E,53.66235366294835,28.30992270795055,B,C,0
Other,Married,-98.92847462214114,C,A,-16.46180375343753,134.6644920915677,-141.54380027880413,A,-38.076440553997934,-61.97827183993393,A,B,-64.36404503633467,179.69701454023732,D,D,1
Buddhist,Divorced,-103.24815086902794,E,D,-30.597643532512336,77.31681565452521,177.24880826807075,E,108.31503666802156,22.35804801369334,E,D,-77.6362033757253,49.953321580790316,A,E,0
Other,Widowed,-62.952202049492314,D,D,-101.20657949871979,2.237616887869911,-91.82757847996984,B,-54.234139257711945,31.947261778261453,D,C,-34.58829491898703,-205.98573261870757,B,C,1
Buddhist,Married,182.9579285543156,B,D,20.78219780565271,70.37890033714629,-19.819808042418998,C,4.363741417177145,-43.55848323596837,D,D,-36.42976929901773,-149.46039898871172,C,B,0
Other,Divorced,-71.62395495830337,B,C,-77.21205148713751,26.472381005916006,-9.841045928459348,B,95.85762607864169,50.92812274922661,D,E,192.5854213305629,118.02638231436626,A,A,1
Muslim,Widowed,-146.7950380759762,C,C,57.90521674402977,-55.317963549318996,-110.29044464353484,B,128.88072888169194,94.70621496107009,C,C,-32.20801254647007,-108.69182756922633,C,B,0
Other,Widowed,-242.84494134991473,B,A,-79.63842615574399,-71.27904608045685,76.95636934314034,D,122.27936169817544,-179.86329447374453,B,A,142.59170958374463,-73.80255690370706,D,B,1
Christian,Divorced,-18.975359302539168,B,E,-219.43965705630734,7.835696167880545,-27.185845853749395,A,-9.544400352069548,147.8377340625434,D,D,64.72644304076593,-21.014563219341518,B,E,0
None,Widowed,16.471679511884325,B,D,17.977694151775435,57.74447807332977,-8.45105928001034,E,-44.84244449559118,-45.47284624802993,B,D,77.5272527512032,135.00910047934272,B,D,1
Hindu,Single,-11.58457477001684,D,B,117.75554235385766,-68.13534683678965,-89.71162065806158,B,9.961621063319559,2.8602694717462733,A,B,51.65030736701139,-249.99755206792335,D,D,1
Muslim,Widowed,-71.40731492356346,B,A,-74.81865051239237,-134.14566720132868,-62.15932864433887,C,-54.647737066144096,196.32051130092327,C,C,-180.28588648580578,264.89426768226065,B,D,0
Hindu,Single,-13.89837987529527,D,E,-130.68733517562998,37.60799230386624,36.276670652768196,E,-44.26580580009062,-176.91195760272726,C,B,48.15262020206445,-37.36872834311244,B,C,1
Hindu,Divorced,-24.46363432529012,D,A,47.2827258901049,-5.560708593621799,136.47702759835826,A,-243.86131078940133,-85.20893868392912,B,D,29.921670899313117,-98.10796702024369,B,E,1
Hindu,Married,92.8120736283974,E,A,-98.33835919215028,98.00871498897462,170.03277823027025,C,84.28129190101764,-77.05401326089878,C,C,-104.43665675190307,-56.23996556383919,C,C,1
Christian,Married,118.63805407254972,A,B,-110.82025496939805,-67.42226683100331,-188.75384335369617,A,-30.23171888669013,26.622456385752756,A,E,-76.02288058329314,-68.27068905428166,A,E,1
Jewish,Single,-63.301907865979835,C,C,164.47357219957902,9.391900264840494,-31.05582298112788,D,-62.460535774898894,-17.999281014506117,D,D,108.65165791151684,70.67427947593413,E,D,0
Christian,Divorced,-78.7596661090174,E,C,-219.5298687116487,-23.151097921326453,-103.44032023607856,E,15.085520654749068,43.09318817556084,B,B,-28.849947521166264,-37.56289487060996,D,A,1
Hindu,Divorced,76.00709025548345,C,D,174.46715644377304,-60.103551149806734,-73.08129624114432,C,-193.45253226153793,-250.50696786645418,D,C,-12.91081793238242,93.3284248022255,B,A,0
None,Widowed,-104.66719432973879,D,D,77.95619734773852,17.096786981374652,-84.16944994648287,E,-68.7927876425662,13.192978524161969,C,A,80.8583344172224,8.552981880980118,D,E,1
Other,Widowed,81.05661427250166,C,C,273.40125905791035,-103.67377592640648,-96.11182162093532,D,-62.37869553887282,-37.87123344021796,B,D,-40.87019785089103,36.09083364713846,E,A,1
Jewish,Single,115.46899308019844,D,E,20.643183904998658,187.87617505520547,-241.4276002783176,B,-1.1505443833107998,-130.8303898638127,B,E,23.451074900204972,-14.274434459548175,A,B,1
Christian,Single,49.69621113816774,B,A,-73.64931025249449,64.20985708979667,-17.400473213889892,E,68.12060203384127,-119.33187705044814,D,D,-63.40958246797036,36.7005255670248,B,E,0
None,Married,-60.1181540623156,E,E,76.38316919403513,-67.98610667137194,53.62392978264815,E,-152.67859260954256,125.65460155039396,E,B,-5.89983000106701,59.4442187053425,D,B,0
Hindu,Married,-65.32071700803237,C,A,147.8391843855934,-7.78365853655113,-84.14499171164553,C,25.56199702178153,14.87771327186684,E,D,49.141513874203824,-26.08557950060736,D,C,0
Jewish,Single,33.96498745307758,E,C,-12.943562514591623,181.56881179449448,-68.73076148517613,B,-43.80441974882642,-30.327230849177493,E,D,86.20625792989871,-10.859014270965329,C,A,1
Hindu,Divorced,-49.542389029409435,B,A,-22.804816866596664,55.84992381035517,-38.43507428253066,B,-42.972589237917916,5.1958218789790305,B,B,-68.02010265057248,40.11511075787074,B,C,1
None,Divorced,-91.65812413400025,E,E,-234.08922915954676,-119.16380229313799,-69.77259153206528,C,59.4197129990502,91.26791629885771,C,E,77.2539117652285,-78.1552514381339,A,C,1
Other,Divorced,47.61381346804003,D,D,4.665589143802129,-84.34343953644867,-80.53630745845258,A,-75.95247758052412,-87.46544281591275,D,E,5.409286952424021,-117.64394878420039,A,C,0
None,Widowed,-5.813374623596387,E,B,-98.9191481738862,-18.568686950305736,-14.059895208864537,E,188.32630664010307,61.5236519171119,A,E,70.76796493438425,124.86949907427902,D,D,1
None,Divorced,304.26288391054027,B,D,149.10447104831667,59.644372054848496,58.3531760746672,C,44.28299311946455,86.1364569177898,E,B,31.852059406123452,-181.68276741269526,E,C,1
Buddhist,Divorced,-23.757641928984132,B,B,77.5264429757221,-107.77573276475955,11.263925110686808,C,-8.179438487845783,285.4733016547487,A,D,-94.76089107518068,-34.74787485496936,E,C,1
Christian,Married,-66.71694229147931,D,E,-29.82609773443654,-39.97205033790256,-16.843372307612086,D,-120.69324748143325,12.310567130645651,E,A,-10.120007136775245,-14.94704825850496,B,C,1
Buddhist,Widowed,10.621843057063638,C,A,143.94881864418699,-44.6709294175335,-16.50050600557473,A,-97.03045551861824,-5.428504654126958,A,B,-39.95885410798311,1.6671555391852544,A,B,1
Hindu,Married,5.612979407081848,E,D,121.58524188166733,53.686622887678645,138.79902676152253,B,-38.59649260783868,98.44287309726771,C,D,-8.263886657561367,75.60075447741544,D,A,0
Muslim,Married,-39.487339732914926,A,B,-109.25312090650938,-127.19683679194694,-1.2370751119539847,B,110.2151283012502,-48.93183628802238,E,D,143.60304840967976,-79.94607369345086,D,C,1
Jewish,Divorced,3.3353575308317667,D,E,13.337666930441824,37.11539322209759,139.11269658395815,A,8.271881927521708,-150.33209133195868,C,D,-49.3458440230428,-13.850979642669456,E,A,0
Muslim,Divorced,-81.20874116290312,D,D,-2.1433294166340877,74.99604949792213,119.6249106583108,A,76.84671302901666,-57.12541503027235,D,C,142.38939162213373,-21.712021309166477,A,A,1
Jewish,Single,-70.77016315163795,E,A,-115.52754828246896,93.88845563993102,65.35561453990417,B,20.816166721037497,28.951613633068302,E,C,6.496725490110511,-42.81507565942647,B,B,0
Other,Single,-23.509868426166523,E,A,196.52932656404795,2.748711842230183,-162.8267328100949,B,121.05851939662016,-14.28633210018544,E,A,-12.361876165909981,29.183095588282825,C,B,1
Christian,Single,54.57881609918369,A,B,-75.97711614352704,-4.042713963780668,-26.305217763493765,C,-104.5992839508072,60.449463645924716,C,E,-98.08834597266379,-68.9989163702821,C,D,0
Hindu,Divorced,95.03754259710588,A,D,-20.804264505435537,134.03306325042246,58.764226325017354,D,-52.25682937029536,145.69133392418382,A,D,-151.78286382109417,140.52641677302114,E,E,0
Christian,Divorced,-201.63824867885108,D,D,-38.65750667268517,27.83655285976535,108.77826884056088,C,139.27317661692877,-51.154079664127586,C,E,-2.7661092193167,3.921831005992548,A,C,0
Other,Widowed,200.3224639884715,B,E,17.997510817364144,-182.43546603315582,-149.15788813769802,D,172.14592652482446,-42.10894157720097,E,E,64.9049633957397,-98.68923392385331,C,B,0
Jewish,Divorced,-80.0988260854514,E,B,97.85859734624044,12.64569453078613,-2.4130210873926314,A,5.418954231453877,67.73937159547026,C,A,33.23761554633246,-130.07841647601353,D,D,1
Other,Divorced,-125.66761365226877,D,E,-74.76143665246464,-125.13611031617448,173.2550471029006,B,-38.20936465544029,-71.74738301761194,C,B,86.64387004290822,-27.985452091090725,A,C,0
Hindu,Married,4.328541822933989,A,E,78.83630713306276,-52.28296093999051,8.168876469036338,E,-34.655861065834515,-19.533975678477773,B,B,90.06795548476406,2.7603481336785425,B,D,0
Christian,Divorced,112.41242577900113,B,C,-21.85215174466387,-39.49274189461449,37.747197053908884,C,-17.856357399489912,44.24679613032958,A,C,-108.62276640112594,-154.40403283204722,D,D,1
Muslim,Divorced,-30.206074315642578,A,E,-220.18707504989007,54.11922858459109,0.14054314632233098,E,117.74955043308766,-78.62240134106648,A,C,108.76556820557002,-90.4294776535027,A,D,0
Other,Widowed,-75.51775809028453,E,E,37.57180652435056,47.20268999839717,14.95197052492262,D,4.855218992722986,-6.616543790833034,E,E,-8.74768405312542,-12.269507612623453,B,D,0
None,Widowed,86.45479336566446,D,D,-40.51449025286675,54.05042343839616,-158.09610647834717,A,-49.780426846721305,46.4382485108246,A,D,167.7844851794781,-89.43367714924652,D,C,0
Hindu,Widowed,46.500456276179094,A,B,-145.99801416477194,57.36586355035656,-53.07165530901903,B,8.988391091329849,-165.16841364986436,E,C,11.091915252150441,-33.31079492564112,B,D,0
Other,Divorced,-165.19325148191436,A,C,-68.03129861911096,-36.3658195178035,-78.37087101432675,D,21.056352148217417,-127.30183178689734,B,A,-104.02326704102558,-75.15756224904636,C,B,1
Other,Widowed,41.41411677458529,D,C,77.86263149634527,-94.53345800053432,-79.32831553254688,D,-141.8124261429851,-114.43029921709291,B,A,-97.85339650489375,56.90042337639463,C,A,1
Hindu,Single,-21.043194484969412,E,A,-146.5515027549837,-21.13433622314704,190.0908281620221,D,34.33119283180833,-30.278207026732883,D,B,-3.124801276634083,-43.66315822698278,A,B,1
Christian,Married,-55.45223318695983,C,B,61.632156896578884,-61.0297990945055,-26.015186834368492,D,57.77097907839519,54.01458267600374,B,C,106.14594373402204,146.0928503103466,A,A,0
None,Married,12.444662892857727,D,B,-18.547739544058665,212.5308156688582,206.40588864954066,B,58.5630153931609,-175.00248119454687,C,C,117.34902698077234,46.07841607684205,E,C,1
Jewish,Single,-61.909433905413735,E,D,-83.22834588011273,25.41518323228417,-37.08262383382901,C,-73.0100855100073,-88.20583516598826,C,D,24.51480256605385,136.62635377754063,E,D,0
Christian,Widowed,-3.669844002779774,D,A,-116.5085710107978,-1.9548813099814994,-72.37336449455654,A,80.4546308820445,174.60668755670733,D,E,-5.943681136631133,-75.8464429913623,C,C,0
Christian,Divorced,-48.647232866964494,A,E,-24.847506943778544,-123.3365374540214,170.1422858494869,B,27.880685059301737,249.83068321991917,C,D,161.30404207786427,-91.81910081687315,C,D,1
Buddhist,Divorced,120.47307854257258,E,B,158.83807883637152,-81.56792768292425,45.384069089465356,C,-0.3499033796063411,-102.18390414757546,A,D,51.627808695664626,-126.34977011887297,C,D,0
Muslim,Married,-238.31689866168117,E,D,-29.163532286099063,131.30381547278438,60.866110346254295,E,177.2534535281673,-124.58607262163528,C,D,46.39637588744009,-33.625972556148206,B,A,0
Jewish,Married,-52.82749363632092,C,B,-137.30977269268308,-11.257218910563422,-45.192859833525986,E,-8.58995906931655,67.9607973470589,D,E,144.78576498930403,-229.60872899592593,E,B,0
Other,Divorced,-164.03220209398833,B,E,136.35227829245576,143.25365499015777,134.41964076913766,B,-194.85009749743108,-60.05635981729268,B,B,128.84532838377254,-7.3479592938794385,A,E,0
