age_group,sex,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
65+,Male,No,A,D,-1.2836010767462707,-45.21883162846034,-61.927404257071586,-105.91867241822995,A,8.179844649566075,-30.841418360416974,B,E,0
26-35,Other,Yes,C,A,-6.972187774182561,-71.96710601116472,33.92498293420425,-93.1043984087366,E,155.48929232065714,77.47497715120032,B,C,0
36-50,M,Yes,A,E,-79.53037873848787,139.57873224257588,-38.133883739514715,-21.889483352976086,C,-83.75185992917328,-9.836399846047833,B,B,0
18-25,Female,Veteran,E,B,-16.018107011288382,65.39816596314361,98.00470728063682,152.97621740609628,B,116.52179060034473,-69.54958757609923,B,A,0
65+,Male,Non-Veteran,A,A,1.296285343623052,158.9670060761977,-106.49674815213896,-8.335241536324538,E,-66.01968844059908,-24.936757668030587,A,E,0
51-65,M,No,E,D,-12.322226819185518,-99.29213435945915,-70.2836426538007,95.80412311278862,C,-64.18009322870968,11.150763951560767,C,D,0
36-50,Other,Veteran,A,E,-1.6335957699277652,-160.7598453617499,126.37931021061233,28.662777423193965,D,73.43092136992347,-66.32692685256046,A,E,0
51-65,M,Non-Veteran,B,C,-34.99218313220228,-164.4783828508845,-57.91386461676121,234.53953990811218,A,0.712465088467257,106.15568831723775,C,B,0
51-65,Other,Veteran,A,C,55.680300145953865,9.056413191929709,-53.62965757613735,66.24763038945599,A,-64.04579274072188,-58.91640070198263,D,A,0
65+,Male,Veteran,D,A,250.66184407782447,9.982291022992234,12.340465169175808,121.62805664969964,C,0.49759044875995967,-90.37112250984826,D,C,0
26-35,Male,Yes,A,D,-54.0290098332757,-241.7356376021635,-162.76276927101617,24.888258186555205,E,-9.018160735440235,260.4564410046292,E,C,1
51-65,Other,No,B,C,-96.18366470055155,53.03148903937068,-29.468972272185983,46.15239958848075,B,148.40208034704526,65.50997023248138,E,D,1
36-50,F,Yes,C,C,37.88625283355061,-36.28829513325986,-60.23051146856302,13.924821763782278,E,-60.15641395837158,-33.727949091823824,E,C,0
36-50,F,No,A,D,107.57385621989101,73.1265976886565,21.98707763659608,10.938226209423348,B,-25.791846023837984,-59.04012255089748,D,D,1
65+,F,Non-Veteran,C,D,229.30628726603265,-70.15566800242324,62.30739841818094,55.0895657722036,A,137.03995702680814,-130.4067574152063,A,A,0
36-50,Non-binary,Veteran,E,D,-79.88848695798387,144.96192573313743,3.46609354334019,127.93422899120111,A,-101.43241657724312,-79.1675275275946,D,A,1
26-35,Other,Veteran,B,C,71.34865699250675,76.76985536371336,114.75757762767678,127.33185688395349,E,-71.84081097255591,-125.70542762403865,E,E,1
26-35,Male,No,D,D,-58.31798660874451,21.981906765553354,-279.03657655004343,60.75512616594837,E,-44.197676416482715,-74.92634160314127,C,C,0
36-50,Female,Non-Veteran,E,B,-128.29823624691724,61.97989193616801,2.501299821062014,-20.43598855932442,D,23.78749620896114,-60.12489159594618,E,A,0
18-25,F,Veteran,B,C,35.933852050169065,-24.511493204410247,24.802280952325916,-75.76954245521836,D,113.61922326949549,-5.973784847707129,C,A,0
51-65,M,Veteran,D,B,-106.38860492397258,63.43687663018791,-134.38556838597154,-19.656584240226696,C,157.11612385367994,-100.90874657228268,B,D,1
51-65,Other,Yes,C,D,-197.3455545277069,-91.09337733141616,-82.9715905801672,-48.55930991393435,E,170.13863190360777,13.492055975176044,C,C,1
26-35,Male,Non-Veteran,C,C,-30.92542891213309,-97.55320596409975,-108.04817278129018,165.04082708990506,E,47.20270073038124,33.49746962362982,A,D,1
36-50,Male,Non-Veteran,B,B,-161.37774309449034,-83.43150720611824,-6.307916791184315,-35.40652482440964,A,123.82544856682125,-49.17189865141777,B,E,0
18-25,Male,No,D,B,56.22487479105003,-133.25450786850496,-19.407888440819114,-54.84203926962073,E,-123.47412452554143,-178.0368007991813,A,D,0
18-25,F,Yes,C,C,54.38843065092171,-46.761634471537974,-97.57589064705174,49.399112173218555,A,129.4641204823207,-97.76096406097035,B,C,1
26-35,Non-binary,Non-Veteran,B,D,5.704180839108992,110.51110867643435,82.14538560600273,-66.15349422631922,E,-32.0972952099936,11.799929436079964,C,D,1
26-35,Female,Non-Veteran,C,D,-35.276119129697804,150.07597388979175,32.09560725426855,-22.31502808241203,E,-47.42973615408522,-86.30161665180151,C,E,1
26-35,F,Non-Veteran,E,E,166.58315084302828,9.939091456123435,-66.29269902464307,-91.08297943354938,D,29.58786916067847,69.12125065488901,E,B,1
26-35,Male,Yes,A,D,7.636664675335976,145.28743570652543,70.78655850344414,69.7613936775613,D,-24.208180708123194,104.14647107116816,A,D,1
26-35,F,Yes,D,A,2.7976828379819922,-47.561456559633605,271.4072143459389,-105.74691861827962,B,-65.4573209714307,91.87214490186867,E,C,1
18-25,Female,Non-Veteran,D,D,138.20962973947687,-54.558185186353505,37.13634649340555,6.898896236730813,E,-62.978678802185215,-16.83849126435908,B,A,1
36-50,Non-binary,Yes,C,A,-90.13003801493237,-24.223111383848973,-25.98391236669615,42.605208995030594,C,73.35791177136967,71.68551555344749,B,B,1
36-50,M,Non-Veteran,C,E,-189.99448734447284,10.51369879407468,98.00690609244474,-92.72810925902849,E,-161.86411605086047,-60.677639514640305,E,A,1
18-25,Male,Veteran,D,A,75.36123631709063,-46.49736684178437,-60.72828938190242,-99.4200712796451,E,-116.10251508055995,-114.33059416805311,E,B,1
51-65,Female,Non-Veteran,A,E,-96.0114078607832,159.56522177388445,-119.30574224922026,-62.709238445576865,C,53.332675901425034,96.93056357876023,B,E,1
51-65,Other,Veteran,D,D,-80.87265751852428,-127.68918576541017,-5.873830200950139,-0.5903076210121996,E,80.88405800284659,92.60522304516921,E,A,1
26-35,F,Yes,E,C,14.396396764843825,-76.53507275437104,-33.847126911339146,244.3560036512566,A,-8.94474376110746,44.3173239311083,D,E,1
51-65,Female,Non-Veteran,C,D,43.39612221175395,99.22264611249403,39.49117859374875,-33.98116848283001,C,-117.27732410020649,40.549458170699815,C,C,1
26-35,F,Yes,C,C,53.185277633342864,1.9745492497575239,-25.761001606612773,-34.247588626427664,B,-73.68731106553817,-22.59344156948367,C,D,1
65+,Female,Yes,E,A,83.98356810884444,-138.84324900631134,-225.4762534713603,50.89501535444207,E,72.56697629690439,7.288933647356245,D,D,1
51-65,Non-binary,Yes,B,B,22.667758664594192,-54.892027399445695,-20.603391370158608,159.30533493310278,E,99.44172825317933,98.0258089388635,E,B,1
26-35,M,No,A,B,35.569196147491475,8.60919905261518,50.58026629763924,132.59385300567175,C,146.78534537947786,2.4837199246577275,C,B,0
36-50,Female,Veteran,E,E,255.23265418577185,16.45374843622158,-2.6747594815484295,-71.41506188854933,E,-20.79169290581572,-49.07165236292534,E,D,0
36-50,Male,Veteran,D,A,12.155497566625625,59.01939800517957,26.933144353438383,-65.22104609569296,C,-148.19685189626523,-154.22336028153057,B,B,0
18-25,Other,Yes,A,B,-22.20908959176768,-16.565582207652923,-28.58385502744223,58.18301609277552,E,61.08870011553172,5.131797954048649,B,C,0
51-65,M,Non-Veteran,E,E,-103.02546882095494,-32.84149894371905,-10.435400877091418,124.61197768900706,E,13.231016305768781,130.1419665012352,D,B,1
36-50,Male,No,C,A,-77.45680333559791,-60.13984953839514,66.40094335853635,38.46234450093163,B,-60.93690178298369,21.69777497421049,A,B,1
18-25,Female,Non-Veteran,B,C,-24.879378271152717,131.1135452378804,-33.752944224245546,-159.31634506418203,E,57.926103793683026,-44.304428150917786,A,E,1
36-50,Other,Yes,C,C,116.31465959042606,-44.240471598228645,-40.64254500826291,31.566807418716543,D,31.27298945126415,-55.70491625316992,C,A,0
65+,Other,No,A,E,114.46665745944979,97.2991839137113,-3.7595743764430756,-25.711916298789706,D,-32.06132652179111,23.745723185678475,E,E,1
51-65,M,No,E,D,36.32614465222325,-71.04973053133841,43.07865576357,169.011565001142,A,-9.751521905122308,73.26284636239271,D,A,1
18-25,Other,Yes,D,C,-90.95944065774563,105.3201846091144,-93.0825150457304,-4.132163943885306,C,-30.569106167331256,148.9959586534318,A,D,0
65+,Non-binary,No,E,E,104.28597679120027,-77.9405801550984,-26.941966271161473,-58.31523061885782,B,98.52609242887489,116.1530962662153,B,D,0
26-35,F,Veteran,D,A,-17.396140625736738,-57.59915822817445,13.37249621728954,237.6419937060238,C,-120.13684122926162,35.770078140625436,D,E,1
51-65,Non-binary,Veteran,A,D,37.701397788331285,-43.581336782265,-89.41852247743871,-13.367572830038283,C,29.887360419477872,-30.470406147133218,B,A,1
65+,Female,No,A,E,-28.28582733832495,204.18096864151156,-217.00855825571642,11.612499293385573,B,0.4196083181440571,-111.5878854198594,B,D,1
51-65,M,No,C,D,-144.71847581651437,106.15777334833452,-49.03746796348491,82.28786691335534,A,-26.49977180073824,14.266992911117669,B,D,0
18-25,Male,No,A,B,-45.10279289199496,-7.321494789530628,27.497898567502975,81.9192774459279,E,-108.41205598130857,84.02531451699502,B,B,0
65+,M,Non-Veteran,A,C,-23.770437610366805,56.277465898526025,39.157362174294086,-29.559262526198964,E,-196.23723800914027,-6.1932871637042615,C,B,0
65+,F,No,B,C,39.762238446553575,-58.59634018883402,29.463404452769026,136.32834211133155,A,46.67515358356199,-109.58043644512423,E,B,0
65+,Male,Veteran,D,B,39.98941695509769,23.32055359542876,-101.19255463252988,108.41125741008388,E,-137.53079930444562,-119.49491090345619,C,E,0
18-25,M,Veteran,A,E,-52.29094449321477,31.55496555123369,123.4618154910705,146.65181569854138,E,41.956722290214785,58.15367341896519,A,E,0
36-50,Non-binary,Veteran,B,B,20.798576501146563,35.330095095910266,113.3297196700505,14.262525958789835,A,-124.66675078637333,157.14575693423396,C,B,0
26-35,Female,Veteran,D,C,82.57581306558396,171.60037048664094,-41.22689975196411,320.5096117594254,D,63.79620337466386,-20.673756396820945,E,A,0
36-50,Other,No,E,C,57.089645867938145,42.192492014658015,34.79978584467,22.29342421593397,E,24.24532501080754,-69.19518990406928,D,B,0
65+,Non-binary,Veteran,B,C,40.23049512537655,77.94281804679558,99.0343872319403,-125.04689016645357,E,-60.858750867368585,-82.27307090568704,B,E,1
65+,M,No,B,C,58.4135720177826,-15.232270650077654,-118.30980301355139,-24.392559202774358,C,-76.04009623581396,3.9519573823779672,A,B,0
51-65,F,Veteran,B,C,-214.3398342965161,54.4228089930751,46.50457617389052,-138.34082770730998,C,-112.05719946995157,85.24182443238396,C,B,1
65+,F,Veteran,C,A,254.44459244330707,-103.61595030315411,5.274723281880054,-37.36401642170799,B,-27.851612297773453,65.3921704899948,E,D,1
26-35,F,Non-Veteran,A,D,96.76809977424293,-92.34278155647883,48.695937576824406,-31.772681852833955,E,17.736149193727144,-170.03263302504533,A,E,1
18-25,Other,Veteran,D,B,59.87918811674814,58.51006790640652,129.08532292541622,62.52857229294039,D,-27.76237725799894,-87.77877287383393,D,C,1
65+,Non-binary,Veteran,B,E,23.51430178662614,-20.416257202317293,86.67584413210223,25.01026228949203,E,-70.33534145721295,-148.72150312867694,A,B,0
36-50,M,Veteran,D,A,58.58386465478374,1.9471521627503534,-78.41530901678841,53.906475775767426,E,-23.76638903196004,101.20330825414227,B,D,1
51-65,F,Yes,A,B,58.9976909095118,53.51562221944065,25.393308178859865,-0.2884326773605648,D,-104.47586621330956,89.19271505908887,D,A,1
65+,M,Yes,D,D,-42.77559185704459,-76.84497145979928,-72.01023157840787,-115.4096512840824,C,-45.20786918438813,204.6853694266063,A,E,1
18-25,Non-binary,No,D,B,35.00503776466818,-51.17486699292465,-79.07201005263327,155.6467571600449,D,30.924960178892043,-13.159128901902445,A,D,0
26-35,Non-binary,No,D,D,57.05113520583917,-33.305136175926165,-105.16099414678237,-112.49563709880283,E,-149.01618079684368,-29.129490839357857,C,D,0
18-25,Female,Yes,B,D,38.367979422444236,-34.541426326530974,-335.9151877318693,-115.61896649923855,B,-162.49034296771666,-175.10137454103193,D,D,0
36-50,Non-binary,No,D,E,13.825173232436866,36.942051648111175,82.3116029995682,128.06769826949176,D,138.50717655703352,-156.3854889943568,D,E,1
36-50,Other,No,C,D,36.948426084109144,7.2184353102108005,209.40607201361283,-55.147121500446175,B,-14.129430171406836,21.348390479058978,A,B,0
26-35,Other,Yes,A,D,43.469096031973784,37.48480835910223,-18.781475266244065,11.818099979885965,D,83.49711635597158,25.380430521811988,E,E,1
51-65,Male,Non-Veteran,D,B,-57.698920565002766,-21.34328338664432,138.48548223195948,42.81963433292783,E,-141.29461300671088,-49.53082060864573,C,C,1
65+,M,Veteran,A,B,-66.57254163245439,75.39658692494912,-9.6443277319196,-69.22727553886567,A,-68.82205250420556,-130.25074607026602,C,E,1
51-65,Non-binary,Yes,D,D,-171.524418249362,-224.49277378053242,-273.68475051877704,187.91769985508898,D,115.6102135285211,-77.87842307040553,C,D,1
36-50,Male,No,C,C,-40.99982158976284,-22.114263403480418,-113.78549928402519,-120.33525597805601,B,-12.263380312139581,-52.52688153959267,D,B,1
65+,Male,Yes,A,E,85.67996944651588,-65.18654118733758,-120.4361467917171,63.00312582773997,C,-12.420066883672307,55.42299531431926,B,B,1
18-25,Other,Veteran,B,A,35.45237108157573,-165.96395702037756,10.581143437101158,7.600722954748861,A,13.947697370789605,-91.4776586539381,C,C,0
65+,Non-binary,Non-Veteran,A,D,-122.60212368856432,-251.1380372201424,-100.7392349819027,38.571203891839154,D,-48.111295650161686,66.66297443792247,C,D,1
26-35,Male,No,D,E,93.29321105560734,-141.62060106779057,128.0740054474782,138.19232133201132,E,158.7798073397528,89.74527551032145,D,C,0
26-35,Other,Yes,D,B,216.52901485837813,-232.47438361252088,-48.93365330796447,-77.88812077057814,D,-17.00571713561814,107.49488446833946,E,B,1
65+,Non-binary,Non-Veteran,B,B,-123.37564291478313,1.0304465814289736,121.51308308071597,97.20807614660811,D,-17.050399525855006,-71.12323470212387,A,B,0
51-65,Female,Veteran,D,D,76.44770761969507,-6.330918484234305,-68.988361670412,-72.34661451078581,A,166.15033606488288,-42.95894882750862,A,D,0
65+,M,Yes,C,D,-14.757802506147687,28.411043708854727,70.9555010262738,-47.500744523789486,E,74.18821679068535,-40.33823492910827,E,B,0
36-50,M,No,B,D,-55.47997071202329,-14.645950281196809,-101.76300217393548,223.41204268271707,A,59.34224507261835,-55.0966411907755,E,B,1
65+,Female,Non-Veteran,D,B,62.361106794341346,-152.62391759872494,-45.957468328436576,-137.8063161058392,E,-75.96990626356303,-42.6910907716431,C,C,1
26-35,Female,Veteran,E,D,30.147305909947114,-102.79788665958831,-29.47496174433318,17.918354665062846,C,101.9217098093643,-36.620719798523126,D,E,0
26-35,Female,Non-Veteran,C,B,-93.83070554936073,-37.66122019434201,78.85399764261356,70.69409878636216,E,156.10637813431507,-69.18931433013799,A,B,1
26-35,Non-binary,Non-Veteran,D,E,-128.83731265709798,34.98342379639674,93.09279664720552,-283.381619276264,E,200.14448711991452,63.66859614394278,E,D,0
65+,Male,Yes,D,D,-49.84153360226591,-12.637170977020826,-14.708667145710248,11.406927183264571,E,14.21257713717907,161.01623781989406,E,B,0
51-65,Non-binary,Veteran,E,B,-19.061699597614084,-26.054643156668313,3.2398220933258863,15.756170675977845,A,21.31695586905793,86.37612574018843,D,E,0
51-65,Other,Yes,B,A,4.073887780181828,-41.92126010227079,-99.48179361659496,-14.21898331070594,D,-142.10948426073128,-189.4396731884703,C,C,0
18-25,Non-binary,Veteran,E,B,-72.68341174649981,-46.76213535379045,-77.36682980980288,-52.79948713414895,A,-95.2697561476336,200.25236648344585,D,B,0
36-50,F,Yes,B,C,-24.460161872398135,40.701300849598624,22.51077198846948,-60.739882023213745,D,-124.03466684240638,208.82910929109465,B,A,1
26-35,Female,Non-Veteran,E,D,42.15421276037855,-76.74873599831278,-82.73619041302928,72.5899130295432,B,31.449145438151376,88.99750125920706,A,B,1
51-65,M,Non-Veteran,A,E,-93.07600163353258,251.33499721892906,13.11474615434177,-59.032033168780295,B,-23.743520753512815,145.84365764074377,A,D,0
18-25,F,Veteran,E,D,130.36129328360417,-54.92902198629318,34.180854800173165,14.79899526378506,E,-29.648481553162014,4.327738039539695,D,D,0
51-65,Female,No,D,B,-168.60847163459,64.72466820639453,-147.09636442780845,-99.28487286019796,E,-141.07561621161474,97.82740480395108,E,D,1
18-25,Male,Yes,D,D,132.5711956919683,-55.5985253099081,17.09452846600069,-112.60961299288788,D,37.600100522120535,-27.974736296092832,D,A,1
65+,Other,Yes,D,C,-132.2780207283998,21.60029815512644,135.03099256887737,-62.85826287584231,C,-174.4594276313174,-6.484213212413749,E,C,1
18-25,Other,No,C,D,-23.200758377674884,43.78574860422583,2.964254222683494,127.54707368349976,C,-91.83578430128424,0.2845944168083311,C,D,0
26-35,Other,Yes,E,A,-124.44043534999251,-76.74232591893687,7.895839757191582,-40.350487634002135,D,-86.01400567973548,-96.84726382289853,C,E,1
26-35,F,Non-Veteran,C,A,-57.76311648475857,90.27926566626368,-18.3571654874745,19.28345667235239,B,135.2807007092542,55.09165423168122,B,C,1
65+,Male,Veteran,B,C,-121.21704252497554,-66.64734538991064,148.87731843196238,19.749913914581185,B,52.81290868921534,138.40835214319546,A,D,0
18-25,Non-binary,No,A,B,-21.383057704174288,-28.152728851742665,-115.85822825994074,205.83682638548305,C,103.24618689789364,64.09612460358473,C,E,0
51-65,Female,No,E,E,39.51673037392396,98.98566876112075,-4.8834572158434275,147.94703922190553,B,233.12302804915802,-71.46650089985116,D,E,1
18-25,Male,No,C,C,-24.622667461427934,28.375124891076016,-131.98177009721027,8.015278074961852,E,-10.467912089017114,-22.428144727881563,D,B,0
18-25,M,Yes,D,E,16.042061268637248,6.501524013121192,181.31605127118112,-2.5581838002320443,E,-64.54998846993176,-145.36647929035428,D,B,1
18-25,F,Non-Veteran,C,E,-70.92522521407155,174.1958959721556,110.10922159395817,31.70149738273458,E,60.39097973319105,-52.433235692527624,A,E,0
65+,Female,No,D,A,-243.23988422540288,93.82121988311172,-11.094228766183404,149.25416558803747,D,-148.56332289354603,-50.75282655592861,E,E,0
26-35,Male,Veteran,E,C,-93.18502509697248,42.824765545915234,114.90714951494938,26.1124920060393,E,-71.41340288696068,-144.7390910148133,B,D,0
51-65,Male,No,D,E,128.68568929809996,-69.07254407202346,-46.59793164641489,8.779176966589391,C,89.867570766156,177.50755112454124,E,B,0
65+,Female,No,A,A,19.23576437335819,-181.69699732267966,20.6284754310955,67.6278795957285,A,-106.23898388477244,192.62466457811158,D,A,0
51-65,Other,No,A,B,6.585492748825395,-125.74984165344796,217.73532924748835,-48.941579782220785,E,-2.1448125367666355,-103.15197804442262,A,B,1
18-25,F,Non-Veteran,A,E,-60.7974792302064,83.07261539605946,97.47178290749986,-294.0477701187161,B,139.38534749932654,47.91002575726398,B,D,0
65+,Other,Veteran,B,B,-218.79486375339718,-45.29831493915364,-46.45935693633786,-4.895346521293295,A,71.88879298954804,53.553857664653535,D,C,1
18-25,Other,Veteran,B,C,15.16206566996314,8.832373517888554,-205.43747661783368,-85.54075268399333,B,-42.49180271307974,45.103439912659304,E,B,1
36-50,Non-binary,Veteran,E,B,-62.991360660618255,-143.0035792921897,50.8588250049001,-39.92359291022002,E,53.64707562425046,179.39009262459032,E,D,1
65+,Non-binary,Yes,A,C,-45.51802174837309,43.217186885994295,-24.144325080865144,-78.82100640927227,B,-54.59726731622998,-17.31213455956753,B,C,1
