civil_status,Veteran,age_range,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,target
Single,Veteran,26-35,Other,A,E,-34.52461626462767,A,C,0
Divorced,Yes,18-25,Homosexual,D,E,179.1143617876853,A,B,1
Widowed,No,26-35,Other,D,A,63.07671394352894,D,B,0
Divorced,No,65+,Bisexual,D,A,134.43724591022223,B,A,0
Married,Yes,36-50,Other,D,D,47.57885567912779,D,C,1
Single,Yes,18-25,Heterosexual,B,A,-254.71890189444446,D,A,1
Widowed,Veteran,36-50,Bisexual,E,B,-159.00067537466757,D,B,1
Widowed,Yes,51-65,Homosexual,C,C,71.76411613756673,D,B,1
Single,Veteran,36-50,Other,D,C,153.80770180807758,D,D,0
Single,Yes,36-50,Bisexual,E,D,93.40733523009506,E,A,1
Widowed,Veteran,18-25,Other,B,B,-41.482157644112235,E,A,1
Widowed,No,18-25,Bisexual,E,B,-9.830114219168493,C,E,1
Divorced,Veteran,18-25,Heterosexual,A,E,-132.74711563004598,B,D,1
Married,Veteran,65+,Other,C,D,16.674907879446266,D,B,1
Married,Non-Veteran,18-25,Heterosexual,A,B,65.7437716915941,E,E,1
Widowed,Veteran,26-35,Heterosexual,A,C,-23.895036344709958,C,A,1
Divorced,Yes,18-25,Heterosexual,A,D,107.33838875960487,D,A,1
Divorced,Non-Veteran,26-35,Other,C,B,49.23398577521365,A,D,0
Widowed,Non-Veteran,26-35,Bisexual,C,C,92.47157588637704,D,D,0
Single,Non-Veteran,51-65,Bisexual,C,B,-60.533701158975305,A,B,1
Divorced,No,26-35,Bisexual,C,C,-157.1251208302135,E,A,0
Divorced,Non-Veteran,51-65,Other,A,D,122.41264520996118,E,E,1
Divorced,Non-Veteran,26-35,Homosexual,E,C,-121.87256175209504,E,A,1
Single,No,18-25,Homosexual,D,D,57.83558895730489,C,D,0
Married,Veteran,51-65,Bisexual,E,B,68.75739150651292,D,D,0
Divorced,Non-Veteran,65+,Heterosexual,E,C,75.43426549153733,E,E,1
Single,Yes,36-50,Bisexual,B,D,-115.3303387197647,B,C,1
Divorced,Non-Veteran,26-35,Heterosexual,D,C,113.51655255954753,A,E,1
Married,No,51-65,Heterosexual,E,A,-45.524920542527596,C,D,1
Divorced,No,36-50,Homosexual,D,C,59.28753142621227,E,E,1
Single,Veteran,18-25,Heterosexual,E,A,281.92539521219777,E,E,1
Divorced,No,65+,Bisexual,D,B,-176.96971845968494,B,E,1
Widowed,No,51-65,Heterosexual,A,A,-50.70828820775423,E,D,0
Married,Yes,18-25,Other,D,B,-39.10820077904007,E,E,0
Widowed,Yes,65+,Homosexual,C,C,-15.091061050134227,C,E,1
Married,No,18-25,Heterosexual,B,E,92.02565166246906,C,B,0
Widowed,No,65+,Heterosexual,C,D,-13.292509304876585,C,B,1
Widowed,Non-Veteran,65+,Other,E,C,86.37467267632442,D,C,0
Single,Veteran,26-35,Heterosexual,C,D,-27.06548127075375,C,C,1
Widowed,Veteran,26-35,Homosexual,E,C,-111.51300561190966,C,A,0
Divorced,No,51-65,Homosexual,D,B,128.11681087033128,E,C,0
Widowed,Yes,65+,Homosexual,E,B,-198.30686860551444,E,D,0
Married,No,36-50,Heterosexual,E,E,-122.4406737067169,D,E,0
Married,Non-Veteran,26-35,Heterosexual,D,E,-200.38984891933927,A,B,1
Single,No,51-65,Homosexual,C,D,19.154154781854835,B,E,1
Divorced,Yes,51-65,Heterosexual,A,D,135.58001740845816,D,B,0
Married,Non-Veteran,65+,Bisexual,C,B,30.71683507083191,B,C,1
Married,No,51-65,Homosexual,D,E,17.714287041737194,A,C,0
Divorced,Yes,51-65,Homosexual,E,C,-150.18432873306696,E,D,0
Divorced,Veteran,51-65,Other,B,D,86.06700052310431,C,B,0
Single,Non-Veteran,26-35,Bisexual,B,D,19.714411803558143,B,E,1
Married,No,51-65,Homosexual,D,C,164.54619892913925,E,E,1
Divorced,Non-Veteran,36-50,Bisexual,A,D,-198.12901057070002,E,D,0
Married,Yes,36-50,Heterosexual,C,B,-65.43933110738914,D,A,0
Single,Non-Veteran,36-50,Other,B,D,23.490207469862465,A,D,1
Widowed,Non-Veteran,26-35,Heterosexual,C,A,-9.254676563305695,C,B,0
Divorced,Non-Veteran,51-65,Homosexual,A,E,-23.02666725651588,A,B,1
Single,No,18-25,Homosexual,E,A,-107.51776963983582,E,B,1
Divorced,Non-Veteran,65+,Bisexual,D,A,138.79101312437555,C,E,1
Married,Veteran,18-25,Other,D,C,46.964091721551284,A,B,1
Single,Yes,26-35,Bisexual,C,E,20.144740593917284,A,B,1
Divorced,Non-Veteran,18-25,Other,B,A,14.49355883232896,C,A,1
Married,No,26-35,Homosexual,E,D,146.57529286619712,D,B,0
Divorced,No,36-50,Homosexual,C,E,48.02243011922021,B,D,1
Widowed,No,26-35,Homosexual,A,B,31.678575409460574,A,E,0
Divorced,No,18-25,Other,A,B,88.44085961900163,D,C,1
Divorced,Veteran,51-65,Bisexual,C,D,10.021474488919644,D,D,1
Divorced,Veteran,36-50,Homosexual,A,A,-18.256047785534367,B,A,1
Married,Non-Veteran,26-35,Heterosexual,A,E,275.8976894062593,D,D,1
Divorced,Yes,18-25,Other,B,E,139.46530878611284,A,C,1
Single,Veteran,51-65,Homosexual,C,C,-101.73290769269339,B,E,0
Single,Veteran,26-35,Heterosexual,A,C,105.55925736078325,A,E,1
Married,No,26-35,Bisexual,E,E,96.72022447093636,D,C,0
Married,Non-Veteran,51-65,Heterosexual,A,C,-67.92934430906256,E,A,1
Widowed,No,51-65,Other,B,C,-85.47251945786871,B,A,1
Divorced,Non-Veteran,51-65,Homosexual,B,A,259.90613064397166,A,D,0
Divorced,Non-Veteran,65+,Heterosexual,B,C,110.37836033372179,C,D,1
Single,No,36-50,Homosexual,C,B,0.31408937526342623,D,E,0
Divorced,Yes,18-25,Other,D,C,36.410428228461406,A,B,1
Single,Yes,65+,Heterosexual,E,D,248.07067176174507,D,D,0
Married,Veteran,26-35,Homosexual,B,B,83.09759785139892,A,D,1
Widowed,Veteran,36-50,Other,A,B,-94.34302629096543,B,E,1
Divorced,Non-Veteran,51-65,Bisexual,C,D,206.5402955854367,E,C,0
Widowed,Veteran,51-65,Heterosexual,D,C,-68.26018129180024,A,D,0
Divorced,Non-Veteran,51-65,Homosexual,E,D,65.22722800150109,E,B,1
Single,Yes,51-65,Other,D,D,195.13822762845075,A,C,1
Divorced,Non-Veteran,51-65,Heterosexual,C,B,65.35630220065474,A,C,0
Widowed,Veteran,18-25,Heterosexual,C,C,68.56763783372043,A,E,1
Widowed,No,36-50,Heterosexual,E,B,-122.52503582066015,B,B,1
Widowed,Yes,36-50,Heterosexual,D,E,49.056615691669705,D,A,1
Divorced,Veteran,18-25,Homosexual,B,B,-5.208163610617281,A,B,1
Married,Veteran,36-50,Bisexual,A,D,-170.29727197593007,D,E,1
Divorced,Yes,36-50,Homosexual,D,B,108.32345464176039,E,A,0
Married,No,18-25,Other,E,C,-44.15602651829575,C,A,0
Widowed,Veteran,65+,Other,A,D,6.866207623848436,E,A,1
Single,Non-Veteran,51-65,Other,B,A,-22.97848637908655,B,D,1
Single,Non-Veteran,65+,Heterosexual,A,B,127.99309999461428,A,A,1
Divorced,Non-Veteran,18-25,Homosexual,A,D,163.85999221119405,C,B,1
Widowed,Non-Veteran,65+,Heterosexual,E,C,89.20710490714644,C,D,1
Divorced,Veteran,26-35,Bisexual,B,A,-62.26320562791693,B,A,1
Married,Non-Veteran,18-25,Bisexual,C,B,35.15691898841658,A,D,0
Married,Non-Veteran,65+,Bisexual,D,E,46.05457164402688,C,B,1
Divorced,No,36-50,Heterosexual,E,E,28.02421045150573,B,E,1
Single,Non-Veteran,51-65,Homosexual,A,C,-46.0982533723956,D,B,1
Married,No,51-65,Other,E,D,37.097443286565905,D,E,1
Married,Veteran,51-65,Other,C,D,-52.596276232211636,A,B,1
Widowed,Yes,18-25,Homosexual,D,C,-48.25927209262776,A,B,1
Single,No,51-65,Bisexual,A,B,-95.83303017003233,D,C,0
Widowed,Yes,65+,Homosexual,B,E,-11.846465347687094,C,C,0
Married,No,65+,Bisexual,A,B,-99.0971553448731,A,E,1
Married,No,65+,Heterosexual,B,D,13.979859621100966,B,C,1
Widowed,Yes,36-50,Other,E,A,-8.405792008529902,A,C,1
Married,Non-Veteran,18-25,Bisexual,B,C,-49.964286493243534,E,A,1
Married,Non-Veteran,65+,Bisexual,A,E,99.15750705928545,D,B,1
Single,No,26-35,Other,E,A,-75.83542328206799,C,A,1
Married,No,36-50,Bisexual,E,B,-23.28396675581404,C,E,1
Widowed,Yes,51-65,Bisexual,C,E,33.02052327112225,E,E,1
Single,Yes,65+,Homosexual,B,B,-75.62248705046454,B,B,0
Divorced,No,18-25,Heterosexual,E,D,23.870533015479374,A,A,0
Married,Veteran,51-65,Homosexual,D,D,6.4010326486016735,C,B,1
Single,Yes,65+,Heterosexual,A,B,140.18543263512933,C,B,1
Widowed,No,18-25,Homosexual,E,C,-102.78377284799369,C,A,1
Divorced,No,18-25,Other,E,E,157.2514710931253,D,A,1
Single,Yes,36-50,Bisexual,B,C,-73.0887705251125,C,C,1
Married,Non-Veteran,51-65,Other,A,E,53.51064386369574,B,B,1
Married,Veteran,18-25,Bisexual,D,E,33.29832020398812,B,C,1
Single,No,18-25,Bisexual,C,E,-194.99909983479154,D,C,1
Divorced,No,18-25,Homosexual,A,B,-248.67413755882447,A,D,0
Divorced,No,18-25,Homosexual,C,A,-76.60399782515046,A,E,1
Married,Yes,51-65,Other,C,B,54.990005863806104,B,D,0
Divorced,Non-Veteran,36-50,Heterosexual,D,A,5.322048648739332,B,E,0
Divorced,Yes,18-25,Bisexual,C,D,97.34888974729546,B,D,0
Single,No,18-25,Homosexual,A,B,-100.56433066585788,C,C,0
Widowed,No,18-25,Bisexual,A,D,-26.86734805081756,A,C,1
Single,Yes,26-35,Bisexual,A,A,-65.47862276644662,A,A,0
Divorced,No,18-25,Other,A,C,44.91946420752952,D,A,0
Married,Veteran,36-50,Heterosexual,C,C,-109.88372455641799,B,E,0
Married,Veteran,26-35,Heterosexual,C,D,-56.79361385717597,E,E,1
Married,Veteran,18-25,Homosexual,E,B,9.736520757596603,C,D,0
Divorced,No,26-35,Other,C,A,-115.19317585420781,B,B,1
Married,Veteran,36-50,Homosexual,C,E,-69.38785342317739,A,E,0
Single,No,36-50,Heterosexual,B,B,-152.86963929975948,A,B,0
Married,No,18-25,Homosexual,D,B,-49.08557961955838,C,A,0
Single,Non-Veteran,65+,Homosexual,B,A,-175.284112321301,B,D,1
Divorced,Yes,51-65,Bisexual,A,C,251.29710178606635,A,B,0
Married,Yes,36-50,Other,B,C,-88.27269691375356,E,B,1
Single,Non-Veteran,26-35,Heterosexual,D,C,50.75925304699184,B,A,0
Widowed,Yes,36-50,Bisexual,E,C,-54.045270738238685,B,B,0
Single,Non-Veteran,26-35,Heterosexual,D,D,91.33253195926453,D,B,0
Single,Veteran,26-35,Bisexual,E,E,-10.237718027581005,A,D,0
Widowed,Non-Veteran,36-50,Bisexual,A,A,-49.51043613291414,E,D,1
Married,No,51-65,Other,A,A,117.73338122039145,D,D,0
Single,Veteran,36-50,Bisexual,B,E,-161.545880979394,C,C,0
Married,Non-Veteran,26-35,Homosexual,B,D,225.9554547340623,E,C,1
Widowed,Yes,26-35,Other,B,A,-61.24657934008108,B,A,1
Married,Yes,65+,Other,C,C,10.019429716259145,A,B,1
Married,No,36-50,Heterosexual,A,B,55.82779433308086,E,E,0
Widowed,Veteran,65+,Homosexual,C,C,-122.13828599993923,D,D,1
Divorced,Veteran,65+,Bisexual,D,D,152.73560804926305,B,A,0
Widowed,Yes,51-65,Bisexual,C,E,56.43354783526937,A,B,1
Widowed,Non-Veteran,65+,Heterosexual,C,D,32.29674961739286,B,E,1
Divorced,Yes,65+,Bisexual,E,C,130.14028983943157,D,D,1
Widowed,Veteran,18-25,Bisexual,E,B,85.71212977670967,E,D,1
Widowed,No,26-35,Homosexual,E,C,-32.781788737186226,A,D,0
Married,Veteran,51-65,Homosexual,C,E,24.416355844527413,A,D,1
Single,Yes,18-25,Other,E,A,26.135768566863764,E,E,1
Single,Yes,18-25,Bisexual,C,E,11.804297785303424,C,A,1
Divorced,No,36-50,Heterosexual,D,D,-60.461222150931206,B,B,0
Divorced,Yes,26-35,Homosexual,D,C,0.16085797564767623,C,E,0
Divorced,Non-Veteran,51-65,Heterosexual,B,E,-36.213650025981394,C,E,0
Married,Yes,26-35,Homosexual,C,A,-109.24356833594875,D,B,0
Divorced,Veteran,65+,Other,A,A,-26.95206194389168,B,E,1
Widowed,No,36-50,Bisexual,D,B,-9.66100880815444,A,B,1
Married,Veteran,65+,Homosexual,D,E,-1.4240393254159376,D,A,0
Married,No,51-65,Other,B,D,-58.085388045255925,D,E,0
Widowed,No,36-50,Heterosexual,C,C,189.48514967853956,E,D,0
Widowed,No,26-35,Other,B,D,63.58134996679347,B,B,1
Widowed,Yes,65+,Homosexual,B,C,-69.40269770805148,D,B,1
Married,Yes,26-35,Homosexual,D,B,31.97034332003922,A,D,1
Married,Yes,26-35,Homosexual,B,B,-25.014864388451457,B,A,0
Married,Yes,18-25,Bisexual,B,C,-90.37411126768272,D,E,0
Divorced,Non-Veteran,26-35,Heterosexual,D,C,-24.61305680642204,C,A,1
Divorced,No,65+,Heterosexual,D,A,-77.93705415350631,A,A,0
Single,Yes,36-50,Other,A,B,-258.3119606054546,A,B,0
Widowed,Veteran,36-50,Homosexual,D,C,-19.943489301659852,E,E,0
Widowed,Non-Veteran,51-65,Homosexual,C,C,-146.775807823452,E,A,0
Married,No,51-65,Other,B,B,47.77657262658753,E,C,1
Divorced,Yes,51-65,Homosexual,C,B,55.62335589431282,D,A,1
Divorced,Yes,36-50,Homosexual,C,C,-12.77614683404196,B,C,0
Married,Yes,26-35,Homosexual,A,B,14.376219303277136,B,B,1
Divorced,Veteran,65+,Homosexual,A,B,-146.6396296117275,D,D,0
Single,Non-Veteran,26-35,Homosexual,C,E,-66.27515948304078,C,E,0
Single,No,18-25,Heterosexual,A,C,-12.799278142641857,D,B,1
Single,No,65+,Other,A,C,59.79230182132065,B,A,1
Widowed,Veteran,65+,Bisexual,D,B,-19.506051801024228,E,A,0
Single,Veteran,18-25,Heterosexual,D,E,-38.16832766547507,D,B,1
Divorced,Veteran,36-50,Other,B,D,-107.9245276219108,B,B,1
Single,Non-Veteran,18-25,Other,B,B,-2.52403041583929,B,D,0
Married,Yes,26-35,Bisexual,D,B,54.410521664447074,E,B,1
Single,No,65+,Bisexual,B,C,147.2822436956906,D,A,1
Widowed,No,65+,Heterosexual,C,A,-72.59306612291688,D,E,0
Married,No,36-50,Bisexual,C,D,-58.15374854058134,E,E,0
Single,Veteran,18-25,Other,B,B,155.25720805453807,E,C,0
Single,Yes,51-65,Bisexual,A,B,-103.01950814256475,D,E,1
Widowed,Non-Veteran,51-65,Heterosexual,E,A,-86.36856295698053,E,B,0
Divorced,Non-Veteran,65+,Heterosexual,E,A,12.690383853748097,B,C,1
Single,No,51-65,Homosexual,B,D,3.931310520703036,E,C,0
Widowed,No,18-25,Bisexual,A,D,-171.2378860958129,E,B,0
Single,Non-Veteran,36-50,Homosexual,A,D,28.16178317640199,A,A,0
Divorced,Yes,65+,Heterosexual,E,A,55.30213230758705,D,A,1
Widowed,Yes,26-35,Other,B,E,-100.75383378204023,A,D,0
Divorced,Non-Veteran,26-35,Heterosexual,C,C,262.1194144379607,C,C,1
Divorced,Veteran,36-50,Heterosexual,B,A,63.50332207825073,A,D,0
Widowed,Non-Veteran,65+,Homosexual,C,A,32.436029310308065,E,C,1
Single,Yes,65+,Homosexual,C,A,122.35212785979088,B,B,1
Widowed,No,18-25,Heterosexual,D,E,119.70445530309352,B,C,0
Married,Veteran,36-50,Homosexual,C,D,100.29630547966642,B,D,1
Widowed,Veteran,18-25,Homosexual,B,A,-216.95033190549015,E,A,0
Divorced,No,26-35,Homosexual,B,E,45.79466872952398,D,A,0
Single,No,65+,Homosexual,B,D,8.848991662600929,E,A,0
Widowed,Non-Veteran,26-35,Heterosexual,C,C,72.35422219414666,D,C,0
Widowed,No,65+,Homosexual,A,A,-78.64987786774495,A,C,0
Married,No,26-35,Other,C,E,12.335216016589767,E,E,0
Single,No,65+,Bisexual,C,C,159.97487228608463,D,A,1
Married,Non-Veteran,51-65,Heterosexual,A,C,62.69138966358816,E,A,0
Divorced,No,36-50,Other,A,C,306.33048141447324,E,A,0
Married,Yes,65+,Other,C,D,282.32355385214447,B,D,1
Married,Non-Veteran,51-65,Heterosexual,A,D,63.556712190375876,D,A,1
Divorced,Yes,36-50,Heterosexual,B,B,-137.62369184265268,C,B,1
Single,No,26-35,Heterosexual,A,D,-62.522178177913965,D,E,1
Widowed,Veteran,26-35,Homosexual,C,E,10.355471112099988,C,E,1
Divorced,Veteran,18-25,Homosexual,A,E,-57.53439404224483,B,A,1
Widowed,Non-Veteran,18-25,Bisexual,D,C,-271.718768381316,C,B,0
Single,Yes,26-35,Homosexual,E,D,20.161467359361172,E,A,0
Married,Yes,51-65,Other,E,C,11.144464515549645,E,A,0
Divorced,Yes,36-50,Homosexual,B,C,1.5663243278365873,A,B,0
Married,Non-Veteran,26-35,Heterosexual,A,B,-64.31398241690545,B,E,1
Single,No,26-35,Other,D,E,158.48201016089436,E,E,1
Single,Yes,18-25,Homosexual,A,E,38.048868959746144,C,C,0
Widowed,Veteran,36-50,Homosexual,C,D,36.080553270309665,D,D,1
Divorced,Non-Veteran,36-50,Other,B,A,30.187773603900997,D,A,0
Married,Non-Veteran,26-35,Bisexual,E,B,93.57951396659212,C,E,0
Single,No,65+,Homosexual,D,C,-139.31366028563417,B,B,1
Single,Yes,18-25,Bisexual,C,A,-94.08315653698656,C,E,0
Married,No,36-50,Other,D,A,66.32943044875722,E,C,1
Married,Veteran,18-25,Homosexual,C,B,21.42426928871301,C,D,1
Divorced,Non-Veteran,65+,Bisexual,C,C,-11.987137371258756,C,B,0
Married,Veteran,36-50,Bisexual,D,C,-18.825418892034254,E,C,1
Single,Veteran,26-35,Heterosexual,B,C,-12.934084073239823,A,C,1
Single,No,65+,Other,C,B,119.09571688809145,E,B,0
Married,Veteran,36-50,Homosexual,B,C,-250.6389925343432,B,A,0
Widowed,Non-Veteran,65+,Homosexual,A,E,-30.993731387879038,D,B,0
Divorced,No,26-35,Other,E,A,-55.93310006584829,E,C,0
Single,Veteran,51-65,Bisexual,E,D,42.568131291319,E,A,1
Divorced,Non-Veteran,65+,Other,E,A,-150.15312785643454,C,A,1
Widowed,No,65+,Homosexual,E,C,-12.317584735681837,B,B,0
Widowed,Non-Veteran,65+,Homosexual,B,E,138.48811809480472,C,E,1
Widowed,Non-Veteran,65+,Bisexual,C,A,132.3530062112643,C,B,0
Single,No,36-50,Heterosexual,D,B,-15.36664886871052,E,B,0
Divorced,Veteran,51-65,Homosexual,B,C,66.13656804720033,E,D,1
Divorced,Yes,36-50,Bisexual,C,E,-170.38493745394567,C,E,1
Widowed,No,36-50,Homosexual,B,E,-124.92443842772984,C,B,0
Divorced,Yes,36-50,Other,B,E,45.65737470098321,C,C,1
Married,Non-Veteran,51-65,Bisexual,A,B,-44.47139720937489,E,A,0
Widowed,Yes,18-25,Other,C,A,-20.48391317587933,D,D,1
Widowed,Yes,26-35,Other,C,B,-36.2460976912992,A,E,1
Married,Non-Veteran,51-65,Homosexual,B,C,67.6993624405805,C,A,0
Divorced,No,36-50,Bisexual,A,D,-116.5661396747424,D,C,0
Married,Non-Veteran,18-25,Bisexual,C,E,163.13767528828197,C,D,1
Divorced,Non-Veteran,36-50,Homosexual,C,E,-10.634747052060789,A,A,1
Divorced,Yes,18-25,Bisexual,C,A,187.10752094123987,E,E,0
Divorced,Non-Veteran,18-25,Bisexual,E,D,149.60829164276316,C,A,0
Single,No,36-50,Heterosexual,A,E,-60.25840105866344,C,E,0
Widowed,Veteran,26-35,Homosexual,C,D,202.21336957119408,A,B,0
Married,Non-Veteran,51-65,Homosexual,C,C,-48.96976363617907,A,D,1
Divorced,Veteran,18-25,Other,C,B,-86.64398877629988,D,D,1
Divorced,Non-Veteran,51-65,Heterosexual,A,E,31.711222926835088,E,A,1
Widowed,No,36-50,Heterosexual,D,A,-23.542477919599804,A,D,0
Divorced,Yes,18-25,Bisexual,D,C,-16.441527624164046,A,B,0
Married,Yes,51-65,Other,D,C,-37.842537632727826,C,A,0
Married,Veteran,26-35,Heterosexual,D,C,137.77951345750893,E,E,1
Divorced,Yes,65+,Other,D,A,137.89559879957963,B,C,1
Divorced,Yes,51-65,Bisexual,C,C,-60.27594697866881,D,B,1
Single,Veteran,51-65,Other,D,C,105.21723699891639,C,A,0
Widowed,Yes,18-25,Heterosexual,B,D,113.64555274366435,D,C,0
Married,Non-Veteran,18-25,Bisexual,D,E,177.62368701641716,E,C,0
Married,No,51-65,Other,D,E,1.3261875827406149,D,D,1
Widowed,No,26-35,Bisexual,B,C,97.56632457310418,D,C,0
Married,Yes,18-25,Heterosexual,C,D,55.06239827556433,D,A,1
Single,No,51-65,Bisexual,A,E,6.166787763291971,E,A,0
Divorced,No,36-50,Other,B,A,-78.33559624453301,E,E,1
Married,No,26-35,Homosexual,B,B,-86.67103032512242,B,A,0
Widowed,No,18-25,Other,A,E,-288.2428369651264,B,A,1
Widowed,Veteran,18-25,Other,D,A,59.05538689076978,C,C,0
Single,No,51-65,Other,C,E,231.75683140926418,E,D,1
Single,No,65+,Heterosexual,A,C,-71.49961430086682,E,A,0
Married,No,26-35,Heterosexual,D,B,76.00923005359387,A,E,0
Single,Yes,51-65,Other,C,E,171.3912720653224,E,A,1
Widowed,No,18-25,Bisexual,D,D,29.207592790557868,D,C,1
Married,No,51-65,Homosexual,C,B,91.92771326972608,B,C,0
Divorced,Yes,26-35,Homosexual,D,E,-110.89505619070772,B,C,1
Single,No,26-35,Other,A,B,23.860005555673098,B,A,0
Single,No,65+,Homosexual,A,B,-118.38140324820365,B,C,1
Married,Yes,36-50,Bisexual,A,D,124.599886672997,A,C,1
Divorced,Veteran,36-50,Other,A,B,-97.33609523786295,E,C,1
Divorced,Veteran,18-25,Homosexual,D,E,-7.944585667456459,D,B,1
Single,No,51-65,Bisexual,B,C,-40.129762385256996,C,B,1
Single,Veteran,36-50,Homosexual,C,D,-177.30526420816122,B,A,1
Single,Yes,36-50,Bisexual,D,A,82.26475958653445,E,E,1
Widowed,Non-Veteran,65+,Homosexual,A,E,-81.04087339686859,B,D,1
Married,Veteran,26-35,Heterosexual,B,B,-19.863302181938288,B,B,0
Married,Non-Veteran,36-50,Other,E,C,63.73841156488277,C,B,0
Married,No,26-35,Bisexual,B,D,24.137742440649387,E,B,1
Widowed,No,18-25,Other,D,D,-73.9071970191973,E,C,1
Divorced,No,36-50,Other,B,B,-49.04979607145585,A,B,0
Single,No,26-35,Bisexual,D,B,2.260318326569176,C,A,1
Single,Veteran,26-35,Homosexual,D,A,160.9514821782196,C,A,0
Single,Non-Veteran,36-50,Homosexual,B,C,69.68870364202782,C,E,0
Married,Non-Veteran,36-50,Other,A,D,38.969872947427874,E,D,0
Widowed,Non-Veteran,18-25,Other,E,A,96.01656403091621,D,E,1
Single,Yes,18-25,Homosexual,C,C,-60.7705865330299,A,B,1
Single,Veteran,36-50,Homosexual,A,E,-11.087578774391957,A,C,1
Divorced,No,51-65,Homosexual,A,B,-120.86286321367379,D,A,0
Single,Yes,51-65,Bisexual,C,D,70.90387649322963,E,A,0
Single,Veteran,65+,Bisexual,B,D,96.83533611861895,A,C,1
Married,Yes,36-50,Heterosexual,D,B,-39.05518952098594,B,A,1
Divorced,No,36-50,Other,A,B,19.390919254391566,C,C,0
Single,Non-Veteran,18-25,Heterosexual,C,A,-165.43417714007361,A,C,0
Divorced,No,36-50,Homosexual,E,A,-361.17133996342716,B,A,1
Widowed,Non-Veteran,26-35,Bisexual,D,E,-121.93062279757703,D,B,0
Single,Non-Veteran,36-50,Bisexual,A,B,-140.7906974031533,E,E,0
Divorced,Non-Veteran,26-35,Bisexual,C,B,98.928584708398,D,A,0
Divorced,Non-Veteran,65+,Bisexual,E,D,-28.35100859932405,E,D,0
Married,Non-Veteran,18-25,Heterosexual,B,C,-71.73213390915359,A,C,1
Widowed,Non-Veteran,65+,Bisexual,B,B,103.12315838316518,A,B,1
Divorced,Non-Veteran,36-50,Homosexual,E,C,-226.554865843931,D,D,1
Single,Non-Veteran,18-25,Homosexual,B,A,-61.865157460666154,D,A,0
Single,Veteran,65+,Heterosexual,A,E,38.94161734192081,A,B,0
Widowed,Veteran,65+,Other,A,D,-211.65383992955452,E,E,1
Divorced,Non-Veteran,36-50,Bisexual,B,A,-99.46911329054436,D,A,0
Widowed,No,18-25,Heterosexual,D,C,-82.39260370412232,C,C,1
Single,No,26-35,Other,B,A,-253.60842793971995,B,C,0
Single,Veteran,65+,Other,E,E,-182.81431917709443,A,E,1
Divorced,Yes,18-25,Homosexual,B,B,75.97331421442411,D,C,1
Married,Non-Veteran,26-35,Other,A,D,68.06141473647978,E,C,1
Divorced,Yes,26-35,Heterosexual,D,E,32.705062607750186,A,A,0
Married,Veteran,65+,Homosexual,E,E,-102.31276388847289,D,A,1
Single,No,26-35,Homosexual,B,D,-78.6865066925062,E,C,1
Married,No,51-65,Bisexual,D,A,-18.55908495842546,D,E,1
Single,Veteran,26-35,Heterosexual,A,E,-40.36742474710748,A,D,1
Single,Yes,26-35,Other,B,C,-155.26592790325572,E,B,1
Single,Yes,36-50,Homosexual,C,E,-6.0995725561427605,E,A,0
Divorced,Veteran,51-65,Bisexual,D,E,-49.53100549635512,A,C,1
Married,Veteran,51-65,Homosexual,D,D,0.43839513254509427,D,E,0
Single,Yes,65+,Bisexual,D,B,34.73312162210892,A,C,0
Widowed,Yes,51-65,Other,E,A,-20.96868438222256,D,A,0
Single,No,65+,Other,C,E,-64.13520010765284,B,D,0
Single,No,65+,Homosexual,C,A,-131.87133270889058,C,E,0
Single,Non-Veteran,18-25,Other,C,A,20.768686152478068,A,C,0
Married,No,18-25,Homosexual,D,E,45.38360993265381,D,B,0
Married,Yes,36-50,Other,A,E,-97.01494447726053,A,C,0
Divorced,Veteran,18-25,Homosexual,D,D,-95.64516555508287,A,A,1
Married,No,51-65,Homosexual,A,E,-13.31686875233741,A,B,1
Widowed,No,51-65,Heterosexual,E,C,45.52100231873158,A,B,0
Single,Yes,18-25,Other,A,A,-8.321204742861903,A,D,0
Widowed,Yes,51-65,Bisexual,B,D,-64.1251949201202,B,D,0
Married,Veteran,26-35,Heterosexual,C,A,-37.62300091681013,E,C,1
Married,Veteran,51-65,Heterosexual,E,B,-4.0662702284264745,E,A,1
Single,Yes,36-50,Homosexual,B,B,118.6134032154235,B,E,0
Widowed,Non-Veteran,26-35,Homosexual,E,D,-51.68955336891692,C,D,0
Divorced,Non-Veteran,26-35,Heterosexual,D,B,-26.987468267929348,B,C,0
Single,Veteran,36-50,Bisexual,E,A,-122.90643284292348,C,D,0
Divorced,Veteran,18-25,Other,D,C,-64.71710868610924,D,D,0
Widowed,Yes,26-35,Heterosexual,B,B,54.45795111426608,C,A,1
Divorced,Yes,51-65,Other,A,B,-70.66885832628968,B,B,1
Divorced,Non-Veteran,26-35,Bisexual,D,C,-183.2558419834317,B,B,0
Married,Yes,26-35,Other,B,E,-38.45479494609235,B,D,1
Widowed,Veteran,36-50,Homosexual,D,A,94.54955222077906,E,D,1
Single,No,18-25,Heterosexual,C,C,-12.1326963547209,A,C,1
Divorced,No,36-50,Homosexual,A,A,-0.5443266981273595,C,A,0
Divorced,Non-Veteran,18-25,Heterosexual,A,B,105.60216762232761,E,E,0
Married,Yes,51-65,Heterosexual,E,D,-106.04727274636035,C,B,0
Married,Veteran,36-50,Homosexual,C,C,-7.376383233181283,C,E,1
