nation,religious_affiliation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Other,Muslim,87.07157244310405,90.37875280403543,A,D,E,D,C,C,A,56.16675278687071,-42.449488548934774,E,E,B,-146.59570882370497,E,97.81599148153092,0
India,None,-65.69469024030909,82.58960903587464,A,A,C,C,D,B,C,98.63854310364701,94.4617852954465,E,E,E,178.23331670745816,B,37.836168924301475,0
Other,Jewish,-36.504990983316546,-74.2914159280578,A,B,D,E,E,C,E,202.79042999184287,-226.19810379980012,E,C,D,-47.625366599386766,B,-86.09410912375897,0
Germany,Christian,-5.762885048746191,32.88601504740175,A,C,E,D,A,B,D,-34.958867113920014,-131.00822904247227,A,E,E,-67.12606720655984,E,-162.53795530099706,1
Other,Jewish,61.31468727798294,318.37950748386004,C,A,A,E,A,C,C,-5.100739036218336,-160.55937465269056,E,D,C,-71.05671077699536,D,22.5834510532418,1
Mexico,Muslim,-118.38360640036345,-80.52619771894439,D,E,A,A,A,C,A,13.142318974453968,70.87064749769267,B,D,D,-16.57691733382164,D,115.57623457734678,1
India,Jewish,-29.00396340784634,108.56004786138595,B,B,D,E,E,D,E,257.9625438733536,31.266829522655748,C,A,E,-42.697732813129164,A,-21.814887023460823,1
Mexico,None,-49.829698237657375,0.3977411010915044,E,A,D,D,B,B,C,10.300269954214123,-9.566542877609992,B,D,A,-90.59774229196344,C,-24.803902012419925,1
India,Buddhist,-162.1395803807883,65.79455441756653,B,C,E,C,D,E,C,-147.70008105958163,138.02592490969712,A,A,E,38.71157197710893,E,-124.50358748210932,1
Mexico,Hindu,36.72772332067726,70.87225636591867,A,B,D,A,D,E,A,192.97772845176112,80.42057902299088,C,A,D,-96.25489985416014,A,-91.70608592199844,1
Germany,Other,99.82669704189178,-217.65390660639463,A,C,E,C,B,D,C,-103.59301322972973,-257.59749239967897,C,A,B,23.951486032642272,C,-45.99657800732904,1
Germany,Other,-154.59715682966146,75.41632643754144,D,E,E,B,E,C,D,-83.46624982874854,-111.36940405441862,B,E,A,-177.81532314175425,E,-136.6902420955714,0
Germany,Hindu,-65.59905070095748,-187.2692448587786,E,B,C,E,C,C,E,-137.115647985336,-279.08906912957514,E,E,B,16.630047715410047,C,-89.40111739533104,1
UK,Jewish,-50.0577552042547,-15.346973657700255,D,A,E,C,D,C,C,-35.02736096866765,-137.5146934435985,A,B,E,-17.110890542400487,D,87.37777381699979,1
Other,Jewish,104.47572266742158,-0.6897628046388979,D,E,D,A,D,B,E,120.24604806599129,-57.29346055028831,D,D,C,109.22391801260716,B,68.58422725259476,1
Other,None,-16.061461918263824,-169.75712331461838,D,E,B,C,C,D,A,-59.98899433755103,48.438400680252506,C,E,D,70.61863474616933,D,-13.266612166925725,1
Other,Buddhist,20.401081688291477,-31.448901010859238,E,D,C,A,C,C,E,127.35371245181216,43.25691662088297,E,C,D,-51.050922698735526,D,-160.4715568638036,1
Brazil,Muslim,43.90190970638621,149.84840410202304,D,B,E,D,E,E,E,-64.55053493175215,29.22591056415158,C,C,A,-83.91380565257005,C,87.59743013383144,0
UK,Hindu,-42.984464424556585,-224.79190041059886,A,B,E,C,A,E,C,-187.78207679865636,-88.55824331214191,B,C,E,-138.35948143392955,C,-78.8552749785925,0
US,Jewish,34.87192661697837,12.003840720501046,A,A,B,D,D,C,C,-132.119289927494,17.06978474350591,A,A,A,181.1207244615394,B,-208.97449409834388,1
India,Buddhist,-86.88130992807687,-49.49453220853155,E,B,E,A,A,B,B,41.865038536717655,-50.881650847750215,B,C,C,75.64946077937394,B,71.90469949475819,1
Germany,Other,-21.04914531023947,22.619765571155924,C,B,D,C,A,B,B,-97.26741890141236,157.30206778319098,D,B,C,-87.30694503755835,A,52.2762830526914,1
Germany,Muslim,77.29905427923858,-25.372883061874667,E,B,E,E,E,D,D,-6.233166045907154,334.44696331926326,E,C,B,6.585280363318077,E,-52.7991879533152,1
Germany,Jewish,21.440357914458147,175.77900659705998,B,B,A,B,D,E,B,-1.5960039765656864,48.626869881488176,A,E,D,-73.72611621478268,E,107.03775025997172,0
Brazil,Jewish,92.39228110950252,13.62145780052025,E,B,B,E,E,B,A,-46.89647021944432,156.59822261389587,B,C,E,8.355732591444736,A,24.52393808938005,0
Other,Hindu,39.47590693245638,18.746340896418435,B,A,B,C,D,D,D,-200.494862305188,126.16839698786538,B,E,E,-85.3633860391788,E,30.68432374438353,0
Other,Buddhist,-51.308300427515704,106.45308539264768,E,E,B,D,A,D,C,87.92548669832233,-61.81308996380651,E,E,D,-17.60839210284325,E,52.95518261168354,1
Mexico,Hindu,-41.580285655721454,-51.39265801550232,B,B,A,E,C,D,C,-169.2724952229042,177.78359792066365,B,C,B,11.815657097364511,E,201.16677766871183,0
Mexico,Muslim,249.89965011077598,-80.19510878842601,E,B,E,C,A,E,D,43.7438525868896,-146.27963359773938,D,B,A,163.01488746000445,A,58.68434250636856,1
US,None,-9.266566755927048,-128.41732148162288,E,C,D,A,B,A,E,-93.04405007559852,44.138232737704335,D,B,D,-22.89240506534259,C,7.97482798808148,1
US,Jewish,20.16212349582877,-87.45408486088931,D,E,E,C,B,A,A,-37.611381057659244,-40.68050923944885,B,B,D,16.879808448335314,D,-26.11195839064095,1
China,Other,76.00542648626487,-134.03804508065588,B,D,E,E,C,A,D,26.635094367207007,-33.56460750969589,B,D,B,-18.564322900629367,C,-153.47866133950814,0
China,Other,-61.992143123281465,0.21179484680023275,D,A,E,C,B,E,C,98.41287603108596,-126.78867895933293,E,C,B,-75.6566906041313,B,-189.63150379418033,1
US,Muslim,-150.56303845952525,-158.5540974783762,B,D,A,D,A,C,A,86.20709881412164,7.903309237846121,E,A,A,104.84230131065586,E,56.75604425907629,1
China,Other,-194.41762243541373,-136.33061553379807,E,A,D,C,B,A,E,216.8480914712335,150.54079626852607,A,D,B,-58.855060473399355,D,118.83923292326115,1
Brazil,None,29.022542129352242,41.369832110535775,B,C,B,C,B,C,A,3.9352619393143744,114.35018941516653,A,B,D,-150.6524280526397,D,104.88723893968437,1
Germany,Hindu,54.636181079589164,-150.8630608331419,B,E,B,E,A,E,B,-81.09980567779166,-14.081946523202276,C,E,B,27.05136232443437,D,152.80159380680948,1
Other,Hindu,-30.04450453658782,25.58065954254974,A,E,D,A,E,E,D,-78.6622713940923,137.35762095073758,E,E,E,-80.86155606491056,B,138.8943707169619,1
US,Hindu,161.67983289246993,126.13383286129583,A,E,D,E,B,E,C,49.78854594912765,-182.0964823756777,D,D,B,-40.45903496745384,B,54.87472541550918,1
Other,Hindu,-48.290774407241514,198.83098583078873,B,D,C,C,B,C,A,-97.28246251172713,75.39389125538901,A,A,B,46.885564033511,D,-136.1196804189755,1
Germany,Buddhist,-119.30560396157388,238.39480552736654,D,A,A,E,B,C,B,-55.90642792823138,-12.419874979725423,B,B,D,-35.02201682369747,B,-12.287909503670177,1
Mexico,None,77.555167132276,-104.76795226761477,B,D,C,D,C,C,A,44.704020071492586,-22.166144866736204,D,D,C,-98.58647330175853,B,-92.47263874526213,0
Mexico,Christian,-34.871147743181055,11.943176393631969,C,E,D,A,A,D,C,-117.3249054867489,-73.53739299506205,C,A,D,111.26263434008743,A,18.753803666357417,1
UK,Buddhist,-6.396101705328597,59.71166000167336,A,B,D,C,A,D,D,-135.447616795242,92.09006720366719,D,B,C,12.761229045875993,D,29.899219780905963,1
Brazil,Muslim,-180.73775098075126,21.18639784739528,C,B,B,B,E,B,C,-133.9427058204628,-63.770050104199505,E,B,C,42.43382023578099,D,190.67548518257263,1
China,Other,202.43210745238179,98.95172358251149,E,D,E,A,A,D,E,-142.0967314390275,-23.560797855067207,E,C,B,-51.2444132601625,E,108.44061187587548,1
Other,Buddhist,136.8481896189408,10.300261772857606,D,B,E,B,C,E,D,-31.854425710538877,-65.51378278217369,B,B,C,209.66457831332872,E,59.494648800801244,1
Brazil,None,77.42699361292117,53.4919685983088,A,D,C,E,D,E,A,-150.0776694559039,93.96633799775299,C,E,C,-117.79299287971561,A,98.8462445027404,1
China,Jewish,18.26695681565689,192.26809462086226,E,C,A,D,D,D,C,-12.992478482579623,-70.44662946243803,E,C,C,20.806049113802295,B,-53.29676952384326,1
US,Buddhist,102.61974084161058,8.263129503905343,A,A,D,D,A,B,B,14.965263419867977,-8.337655304468651,A,C,E,67.64459848486656,B,12.358471292940099,0
Mexico,Hindu,139.47714432180308,225.3822129058789,C,A,D,B,D,E,A,-216.39399316194022,-37.858270660568714,D,E,E,95.48046651585686,C,-125.96122317385694,0
Germany,Muslim,-65.0194284815841,107.62337807309031,D,B,E,D,C,D,A,51.842915190678454,-22.140385283594,A,C,B,-57.29041869778639,C,-9.032349742907973,1
UK,Jewish,71.40225323987815,-87.19540691473121,A,A,D,A,E,A,C,129.01863270930372,84.85299459378668,B,C,C,81.27402168587268,D,-81.5632304602857,1
US,Hindu,-210.7930280640275,47.379869216566014,E,E,D,B,E,B,B,81.04628577633825,-150.42247263090758,A,A,B,1.4203436696890714,D,-86.07364717733756,1
Other,Christian,16.552681379683357,-87.97839883833795,E,C,A,E,B,A,E,79.16072365011775,-63.55829286847676,A,E,B,-209.8197522055767,B,37.67152047023741,1
UK,Muslim,-51.51551146019404,-110.91255802222632,B,B,A,A,C,B,D,80.77168707296043,63.17984646855631,D,C,A,-28.536311547568026,E,-13.845030245966452,1
China,Hindu,-38.92184841190608,46.58899859746232,E,C,E,A,C,C,C,-74.85617435389581,-11.352271747642613,E,E,A,66.66236203449085,A,-107.76475766170661,0
India,Other,-23.40626952215933,-21.312666503793093,E,B,C,A,D,C,D,-114.89363844221556,101.62236633734952,B,C,C,-171.96281658399388,E,-12.356535215346225,0
UK,Muslim,-85.09209029448763,-96.39741459875286,C,D,E,B,A,A,A,-66.03594367283024,4.236544298091408,D,D,D,48.58660232888495,D,332.4687138116785,1
China,Other,139.43251571877363,-49.43510296173845,D,A,C,A,E,B,E,-27.06444096393461,-219.10614244014872,A,C,B,-41.16022112993845,A,23.777867924272513,0
India,None,20.473430901697,-52.975278063427744,C,B,E,C,C,B,E,93.40340684666482,75.12249402965772,D,A,A,101.12329215749338,B,134.09205576679201,0
China,Hindu,-136.2916048244614,-125.28607650007034,A,E,D,C,C,E,E,-273.982634802432,-12.772201328402236,C,A,B,-92.03502327138777,A,-75.5289714156996,1
US,Other,-187.92188284086672,-42.192711539002254,E,E,D,C,A,B,D,51.27864649810212,-88.60487393683219,D,A,D,14.55286909574217,B,58.44693286169156,0
UK,Jewish,-140.30495370724452,46.59851696953001,A,A,B,C,D,A,B,75.90009601098046,-79.44192670733355,C,A,A,38.591461540397816,E,-126.74933582354822,0
Other,Hindu,-3.3651973752905615,74.75938958437436,E,B,B,C,D,B,B,70.23567607620815,151.62122434339457,D,C,D,-139.97715291005443,B,193.83832360926516,0
US,Other,-83.99904935181503,-70.85607455344379,B,C,E,C,C,B,C,50.20569662085699,34.56860915852993,C,E,E,-59.37676651303121,A,91.82880729969484,1
Germany,Other,-48.74208188674508,0.5730062267479502,C,A,D,A,D,B,C,105.00203720461036,-142.7301134236913,D,E,D,117.95451194198627,E,15.523429216945775,1
Germany,Christian,95.09789568736423,-252.52960691686332,D,C,E,D,E,D,A,-104.9168154593624,164.60485838926613,A,B,C,-43.51423151137924,B,24.71546329343741,0
Germany,Muslim,100.57785851740711,-48.90319320654159,D,C,A,B,C,D,A,105.87254963303126,45.685686575099936,C,C,D,8.186525405593459,C,6.605490352298679,0
Brazil,Jewish,110.67951636665268,-132.26023014453276,D,D,B,D,B,A,C,-94.72374101856916,-71.1549041737425,A,D,D,102.12268980801278,C,-80.17743612964195,1
Germany,Other,-177.71202970307107,-128.16300243108344,B,E,D,C,B,B,B,92.36443307668047,184.95154898368727,C,E,E,113.02612970679544,C,-73.96253665336894,0
US,Other,-25.881327833829136,-152.06340439423673,E,D,B,A,B,B,C,-240.5452414881004,107.05666480525579,A,E,A,10.737436368243843,D,78.36121146604538,1
UK,Other,14.425415300909716,-67.60244925382442,B,E,B,A,E,D,D,112.23638734277073,-82.5913135063695,E,E,D,-125.21825084610225,E,-84.94108919836984,0
Mexico,None,-88.7216638532329,53.21665691727798,C,A,D,A,C,C,C,-9.605330367009682,132.15965599582862,D,B,C,12.435158907183824,B,-57.44539257644383,1
UK,None,72.21180703178493,-66.47731625345483,D,D,A,E,B,C,C,-209.98869642274428,13.65736975797964,A,C,B,73.90185935248905,C,64.2996268018565,1
India,None,63.607814335985836,192.63567056189095,D,E,A,C,E,B,A,27.70671580577172,-3.7430559350324035,D,D,C,22.503449091385843,B,130.57152657234883,1
Other,Buddhist,98.46658595629737,-4.595826760768267,A,C,D,A,B,E,D,212.00146538097445,-17.47282470903833,C,B,C,46.23448794168771,A,57.022557481732115,1
India,Muslim,-106.334442261903,25.171347329104737,B,B,E,D,A,D,A,-131.18661665607846,155.15831907218382,E,D,D,68.29985079238838,E,160.87827575330905,1
US,Other,63.884574964204454,36.05014770261849,B,D,D,B,D,E,A,-266.9958654314988,143.92513618147848,D,E,D,72.13406641978666,B,117.45778281344892,0
US,None,2.0149652380322753,-193.86553312379812,C,E,A,A,B,A,A,-50.24409175167636,102.46613525738131,D,C,D,-52.71222522903485,B,25.261991941045626,1
Mexico,None,-23.95618831339897,1.5168120703038195,C,C,E,E,D,B,B,95.63719362581703,41.88844483331307,D,E,A,45.16860888929962,C,-69.6129863587106,0
India,None,-91.15446226385846,-10.997409914860402,B,B,D,B,E,D,E,-127.30382946980721,-104.20230171129123,C,B,A,103.16429404209202,D,-82.70122292685748,1
Brazil,Other,9.734467560921559,-89.77391579714914,B,A,D,C,B,D,C,-214.925284118817,184.2158799762868,A,B,E,-268.81909578198434,B,-81.1810964522546,1
UK,None,27.670852125056822,71.8942397879857,D,A,A,E,D,C,D,33.955370529656534,3.768116643673522,D,E,A,-78.99478092282638,D,1.1639322681693893,0
US,Christian,59.95836010056356,-56.523801227921744,D,B,A,B,A,B,B,-78.36208912864724,-32.606355494060175,A,B,A,-45.87996964543417,B,-85.40015766869253,1
India,Other,-163.40128867034034,163.62384966211715,D,E,C,E,D,B,E,-81.76345829166786,-54.83047887922447,A,A,E,105.5315420347745,A,-41.315352121506685,1
India,None,-34.771202644482436,-31.920767702945607,A,C,B,E,A,A,A,-83.11494440199583,-47.41398966442611,C,D,B,10.750109190618865,A,162.69659092817474,1
India,Other,42.47221189411806,51.205053698984585,B,E,D,E,E,A,C,-68.27726514982251,-200.11010318006245,C,B,E,-162.4844584647895,B,44.86098248499478,1
India,Hindu,140.20332693409588,-250.24047659616303,B,B,B,E,B,B,D,-73.12811517724663,85.73891713726917,D,B,A,-170.09726591913648,B,50.43383145556304,0
US,Other,-50.421605771974875,10.522689504711998,B,E,B,E,B,E,B,71.56038322989588,-54.702867343572315,E,A,E,-24.871275258171952,B,56.71054225664858,0
UK,Christian,134.21601783327654,91.07380720454657,A,D,B,A,A,A,A,70.1930692736381,52.46886861018799,B,E,C,-109.36861305700457,E,-130.88695889687997,1
Other,Hindu,-108.52683445362624,-50.01461067041899,E,D,B,E,E,C,D,-183.45662442683624,-22.817037745269076,E,D,E,63.04441923480113,D,-38.34532080513628,0
China,Jewish,-118.85187657227954,23.393055134820695,D,A,A,E,E,D,D,149.10052809252372,125.98191779393244,E,A,C,43.89352809595286,E,58.46330536511514,0
Other,Buddhist,70.09277271388743,33.199180702540296,A,B,C,B,C,B,A,8.3469228773668,6.994175684723065,D,D,B,26.1087805388893,E,-145.25079880031538,1
India,Muslim,41.092712322333675,-123.21632542515893,E,C,A,B,D,B,B,255.24555810199323,-41.74440127930809,C,E,A,26.878216918568533,A,-6.3409479501509285,0
China,Other,-73.85670631383924,84.70341644165227,D,C,B,D,E,D,E,10.16561367397036,-229.9310593492352,A,A,D,-217.4322434478965,C,-106.15488982036861,0
UK,Jewish,-46.5182716066355,-136.29111852213438,E,A,E,E,C,E,E,126.75475439518107,-18.77999476474167,A,B,A,188.46952254339863,A,-169.734704628534,0
Other,Muslim,-205.7688016469975,291.54606026378616,D,C,D,A,E,A,E,51.645782359891804,-202.9542769146976,B,E,A,-92.43262432569155,A,-202.3965736055935,0
Mexico,Buddhist,132.4635759466355,112.2359869269449,C,D,A,A,A,D,D,-213.65509930105597,161.98022098109294,A,D,D,40.8936913202555,C,-125.9622945623756,0
Germany,Hindu,50.570219281270454,-72.92535664132132,D,C,E,D,C,C,E,81.77063623372003,-47.17569056027228,D,C,D,36.30560991654945,B,116.72650650664048,0
US,Hindu,-53.567667453194645,38.11819024597497,C,A,C,A,A,C,D,70.82373512133987,133.70875224702127,B,B,A,49.35442898074446,A,-38.70888184612799,0
China,Buddhist,122.09448178689037,-28.220796807998312,C,B,D,C,D,B,A,-38.92329203082268,67.88879575308816,D,A,B,76.66119272813474,A,122.05833555898846,0
Other,Other,59.98759623705099,-50.356093126850055,B,E,A,B,E,E,B,123.97194471006455,-16.231804016500384,D,C,C,-52.739839589501734,A,201.80827502482953,1
Other,Jewish,-51.411096426305534,49.289726704368675,E,E,D,E,B,D,B,49.9580660064708,24.686002469480382,A,D,C,-108.43872214320496,D,-155.65357777902975,1
UK,Hindu,-152.34460500825054,-30.141252082566,E,A,E,E,C,B,D,-75.37017529371948,-66.79587384743272,E,E,C,50.740860918586684,B,24.5043797209799,0
China,Jewish,86.85681274711435,-48.57666924969385,A,E,C,B,C,C,B,-178.37818936262798,181.91133759011456,D,B,C,-56.703293616985675,A,159.22806905803415,0
UK,Muslim,-144.85910354229534,127.75554840859333,B,A,A,C,E,E,B,133.2825230622005,21.902004574280774,A,C,C,-194.07259624205108,B,-34.69926790487437,0
US,Jewish,-104.79580869453986,-63.29445522917143,C,A,A,B,A,A,C,-15.727972780142588,-17.9545047781624,A,C,D,-152.62010993320814,D,4.860980811560775,1
UK,Jewish,-10.45857063859154,7.04193867781166,D,D,E,D,C,C,E,65.18167882306322,80.14852474405643,D,A,E,-109.09376394576505,A,-8.867633069744262,1
Other,Buddhist,65.1412158901703,-58.87678008046628,B,C,B,A,C,A,B,66.32525189951298,150.99027398241566,A,B,C,-5.967959459887252,B,150.6275350326401,1
Germany,None,-46.70709669299141,-138.08091134665997,A,C,C,B,B,A,C,-180.82127983988065,32.66056561240544,C,C,C,57.00375591049544,D,-82.95224469990364,0
Mexico,Other,-14.034651478477791,-20.799728059342087,E,E,D,E,D,D,B,48.13220259182889,37.33511358749706,D,D,B,97.83544327613458,A,-69.43178080804181,0
US,None,-107.89285493146072,-162.14294591296255,D,C,E,B,A,C,D,-23.96289469871478,63.03601642457989,E,A,C,33.1064422379847,B,-30.21348191986376,1
Germany,Hindu,24.121146833669837,32.436810581563336,A,E,C,C,C,A,B,-6.897975009342498,98.98947206317354,D,A,C,-4.733237564934211,A,67.75526688443738,1
UK,Jewish,95.78153096596094,-154.03570490913793,D,D,C,E,A,B,B,39.34108309463178,-68.43367652901571,E,B,B,29.78515743818133,E,-124.04201982645571,0
UK,Jewish,67.65898788689731,22.938050514597265,D,A,E,E,D,B,C,242.41138878685092,-32.861104445060676,D,A,E,-134.10081285632623,A,-61.01325517817446,1
China,Buddhist,-21.365661697378037,-114.95041740672671,A,A,E,A,D,B,D,-112.09247943641782,3.819932502234459,E,A,D,61.61897464250696,B,47.90669611772767,0
India,Christian,-213.59361731189216,116.58201034490882,D,C,D,E,A,A,C,-86.32551961158235,-227.85358850698887,A,C,C,-50.160039851893465,B,211.41779930709376,1
UK,Muslim,-103.09665933752834,-34.01799570821443,C,E,B,B,E,E,E,-23.180086188231737,60.3518009808394,B,E,D,-27.624544683045414,E,-51.6677716547069,1
Other,Buddhist,150.0488371874039,-108.22535546964214,D,B,D,C,A,B,D,109.95000342296035,-0.28732482806311216,C,A,C,-94.48450859849494,E,-42.69028092633129,0
Mexico,Muslim,-22.03444205781191,-21.024808075732224,B,B,E,E,A,D,A,38.522420053606425,98.05908551285822,D,C,B,-104.68087297592483,E,24.485345300164386,0
Other,Other,132.893239425286,-46.85817658521541,A,B,B,B,C,E,D,-153.18977144747055,165.76891942165508,B,C,B,-114.75056549856546,A,-118.6707758074957,1
India,Jewish,-3.228867143408544,28.92952214797992,B,C,C,E,A,B,E,210.03333228700433,-64.75048298175358,C,E,C,93.23710009918221,B,-75.59140381840774,1
Germany,Jewish,3.9398970339231614,-61.4935610952165,E,A,A,E,C,C,B,78.14013232802809,-185.94694744104768,B,E,D,-5.876387400746048,B,53.75430975780006,1
India,Hindu,125.88273053212919,-76.68258330337561,B,B,D,E,C,D,D,191.324039905518,23.842731785283654,C,D,C,14.761374799544058,A,-153.50954114146595,1
Other,Christian,146.81186500259312,106.45978542519035,B,E,E,B,C,D,B,45.46430657961394,-32.566428727520844,A,D,D,-0.22107670232188506,B,-35.41800363184496,1
UK,Other,-0.45686252338018013,-185.19714742693233,D,B,B,D,C,A,A,66.20514669057158,37.676501567844014,D,E,D,65.01145525752496,B,-54.38792880882539,1
US,Christian,87.5877098616922,-131.75760028036512,B,C,B,D,B,D,A,-210.13432395984967,53.88071616477881,A,A,E,-85.51629767408217,C,157.20719557897996,1
Mexico,Hindu,-124.9916520567674,132.2199640406573,A,E,E,D,C,C,A,54.54410666319579,-98.58673760968372,C,A,C,30.43006461622374,A,90.17552613845261,1
China,Hindu,225.70790002919057,57.63305728617366,D,A,C,C,E,B,A,138.77973047508155,-66.13720290620269,E,D,C,-44.72461871570754,C,17.92114555658459,0
Mexico,None,-146.78199330666183,-79.22322812334525,B,B,E,A,D,E,E,33.41017083290874,-70.6385669897069,B,B,A,-4.114872127480062,E,-53.04988913812952,0
Germany,Jewish,73.45950945195024,-24.876422985775484,B,C,B,B,B,D,D,104.75048130190483,22.33078741559708,E,E,E,-84.11847524404116,B,86.4447655663144,1
UK,Buddhist,-20.816820925564183,-33.447927308982024,A,D,E,E,D,A,C,43.21903976601782,-64.19174907466802,C,A,D,48.997427403793836,D,99.9511236255414,1
