RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
African American,B,-141.01380819249795,-0.5432593042327775,E,B,D,E,94.74463448545319,B,88.16130133169189,-20.030136577605724,C,C,A,B,A,A,A,0
African American,B,40.5287845431011,9.032939538620917,B,B,A,D,-22.87504212978249,D,-36.63836858507915,-121.00603910464677,A,D,A,B,A,A,D,1
African American,B,116.72979661915367,5.802292140372454,C,D,B,B,148.60804661508632,C,-110.60847846364848,-50.17646243970803,B,E,D,D,B,C,E,1
Asian,E,-93.695363010941,99.30725567926815,B,C,C,D,-252.01866591395205,A,-9.257754095436981,29.772412640788982,A,D,D,B,E,A,C,0
Black,C,21.289098406567835,322.86994717729175,A,C,B,E,-170.59301411966246,B,-183.89768403199173,59.764291917052546,B,C,D,C,D,C,C,0
Other,C,5.495699577681075,113.3865474828835,E,B,C,A,150.91082513692476,A,-118.48143696635938,99.86863152689067,A,C,C,D,C,B,B,1
Black,B,163.79212208828676,39.25170268711911,B,A,A,D,-128.0732218820378,C,229.43090686100302,113.76670976239987,B,A,E,A,E,D,C,1
African American,C,-132.92460180387312,43.32639754324109,A,B,A,D,134.27917767248593,C,-99.91677334896092,-52.60029767026412,C,A,A,C,E,A,C,0
Asian,A,114.95001779051883,-70.08795045400373,D,C,C,E,-13.943313496050882,E,-41.37822467403322,-5.680073607799411,B,E,E,B,D,B,C,0
Asian,C,-59.56257335442822,9.046198077189059,C,C,E,C,235.1009557068275,C,227.1603300823587,-98.07894699498914,D,C,E,C,B,A,E,0
African American,C,-16.188629732304037,225.4818269485685,C,B,B,A,65.19995280296307,A,155.34219062676848,-33.85983930212556,B,D,A,D,B,A,C,0
Hispanic,B,-202.72644036900112,61.111389498885195,D,A,C,C,-117.62647907410478,C,-38.32475355937184,-74.12626003425889,E,C,B,A,C,A,E,1
Hispanic,A,-18.747492242646423,-20.21514787022869,E,D,A,D,132.85177150209515,B,-17.026076729554173,-83.64319299645943,C,C,B,E,A,E,B,0
Black,E,-11.513457446391937,-58.334836342211105,B,A,D,D,-118.98641160934275,A,-201.66302326131907,165.57926478500107,C,A,B,B,B,D,E,1
African American,E,52.37576352032814,89.43255467855109,A,B,D,B,55.040811815147265,B,4.505333080819249,203.41435087855479,E,E,E,E,D,A,E,0
Black,B,-52.13077188039693,-9.871041751902961,B,D,B,D,-78.08823961491181,D,26.539670137577737,85.95768399890484,D,E,E,E,C,B,D,0
Other,C,-88.99081946728573,-44.54133720044338,D,B,C,C,-125.53365495659628,C,57.43427304306405,-41.801647453353446,E,D,D,C,C,E,B,0
Asian,E,-217.7518017066753,83.95831712235635,B,C,B,E,45.72652426416007,A,61.144382548761975,-55.49796482564826,B,C,E,B,B,B,B,0
Hispanic,B,85.90650363422971,-97.19114195584233,E,D,A,E,119.36189847016809,E,-53.477266530075916,-53.50698816355845,A,A,D,A,C,D,A,0
White,A,96.65127629847574,9.591839929938843,B,D,C,C,-183.6093167607171,D,-200.00649366670257,-123.95298297166622,A,C,B,B,A,E,B,1
Hispanic,E,-178.35054862397942,-50.505723497111944,E,C,D,A,-31.298788939821563,C,41.89310050451927,56.075656955863664,B,C,A,E,A,B,E,0
Black,C,-199.61432959856032,129.9784667982639,C,D,E,E,11.407369067362952,B,104.93054464777872,-72.74108176340093,E,A,C,C,B,C,E,0
Other,C,-74.24290118477732,-10.49467164995814,C,B,E,A,24.605852066357066,A,-3.976287169743619,10.0429832290668,D,B,E,B,C,D,A,0
Black,D,-50.52150590701192,-18.375160514673286,C,A,C,B,-120.37035479332474,A,41.32589701532856,-15.714828697121186,B,D,E,A,A,B,B,0
Hispanic,B,172.6520961199523,103.89778168387853,C,E,A,D,-22.57042913209297,D,53.798117529036304,93.26854533607862,A,E,A,E,E,A,A,0
African American,B,141.78811988127967,24.27764738135419,E,D,C,B,-134.98036894205683,C,207.47283506139547,95.58975777360644,A,A,A,D,A,E,B,0
Black,C,68.28397653424786,68.03125065761525,E,D,E,A,-49.89529712645679,C,11.427153116038875,219.78274987913662,E,E,B,C,D,D,C,0
African American,C,171.9990470876591,-62.77005433561028,A,C,E,D,89.75689454656919,C,-21.564663919290414,-18.36907419476328,D,C,E,B,A,B,A,1
Asian,E,127.58161878269918,44.448611141384106,B,E,C,C,71.0388525255923,A,-34.81480467405413,-173.34718814647542,A,D,E,A,A,E,C,0
Asian,B,-3.7760669259700785,82.50764231122727,C,C,A,C,96.4437871928354,D,38.08123850686857,-29.219281220875104,E,E,A,D,E,E,A,0
Asian,E,-24.33442286716467,83.82008393594108,C,C,D,A,161.5742791832214,D,142.03597402661438,-72.24469460393252,D,B,A,D,A,D,C,0
Other,D,-71.48264061705149,-50.19183293584545,E,E,E,E,-123.0143747567297,B,-10.417694495382335,-58.65658554330276,A,E,A,D,D,E,A,1
African American,A,-4.899436338487365,-86.66141560926684,A,E,C,B,-44.87980397220156,A,-120.28246733357524,71.56522613174256,A,C,B,E,A,C,B,1
Black,C,41.432156830997776,24.613438131678986,E,B,A,A,-90.19571000275567,A,-105.7840849084337,82.18626283825536,A,C,A,A,C,B,A,0
White,B,109.98224317859449,-0.5687824415603052,D,C,B,A,46.55263716117202,E,106.87643928350124,74.8789041944894,B,B,B,E,C,E,B,0
Asian,E,-48.54028141001113,-116.01980572409335,A,E,C,B,-80.54944997059769,C,-355.664913993064,34.02094469164707,D,A,D,C,A,E,A,0
African American,B,45.15737956166139,162.9980255742954,B,A,E,A,43.39456632456689,A,149.7081901462992,-77.57305136157157,E,B,E,B,B,B,E,1
Other,C,-234.6921922405981,-64.9827240661893,E,B,C,D,-78.64628465683127,C,76.34186248934016,-128.08972437619622,B,E,E,A,C,E,D,1
White,D,16.82984142072891,45.76797940707519,E,B,E,B,142.52235143720014,B,34.25632857574386,-143.58957050847582,B,E,E,A,E,A,E,0
Hispanic,B,-199.64673997040714,23.074404134034683,C,C,A,E,-103.77400735925019,A,-19.440042533201048,-80.14813033733445,C,E,C,A,C,C,C,1
African American,B,-149.56236407778093,29.992377501654055,B,E,B,A,62.5232306346952,C,-125.25989369505506,38.25790240945218,C,D,C,B,E,A,A,1
Asian,B,126.9166055778318,-59.13170149067306,C,C,E,B,11.093818336401942,B,-13.731884981404727,-9.66089304523248,C,B,C,E,C,C,E,0
Hispanic,D,29.409986968452756,81.19415871409684,D,B,E,A,-31.545555877946192,A,-50.62535787145885,-21.552025775905186,B,E,A,C,D,D,B,0
Black,D,-4.622005946173367,32.983093948552586,A,A,B,E,-102.59212695952415,D,-208.24791323481745,29.7854865265668,A,D,E,E,A,A,C,1
African American,D,17.838631049525894,6.46013330547581,C,D,A,B,9.706682690226517,E,-115.11029216764067,-143.9015183411939,D,B,B,C,B,E,A,0
White,C,1.2024262659085456,-77.54092584059029,A,E,D,A,-47.944347389730154,C,-64.6997607552732,36.90934983745031,C,D,D,E,D,B,B,0
Asian,B,51.80343464427407,170.08073155617842,D,C,D,E,-33.43026105627348,E,-46.014966863063115,-103.17722675987757,C,C,C,A,D,A,C,1
White,A,31.09024301630822,169.98569589084417,D,B,B,A,69.75835861070391,A,201.11306575731246,29.76165291975122,C,C,C,C,C,A,A,1
Asian,A,-153.83156015698535,11.101697705317113,C,D,B,A,124.44550356850526,E,18.41085584451322,3.790849911660926,E,E,E,A,E,B,B,1
Black,A,9.270842931453329,-81.21418065360912,D,D,E,E,21.38603041730966,D,-119.55338035194525,-67.30989302413872,C,E,C,B,E,D,A,0
White,E,-128.2144976631341,-26.547049687876473,C,B,B,D,-83.57878037009023,A,-142.0666848609622,120.50979199019692,D,A,C,E,E,C,E,0
African American,E,-38.118407318261895,64.21507960799417,E,C,D,A,46.266226565093056,E,-44.34138253292082,-18.111771064651034,A,B,B,D,B,A,A,0
White,A,-17.413061277772933,-45.40899583872875,E,C,B,C,106.25575171648462,B,31.6920270548836,-91.04519692805098,D,C,E,B,E,B,E,1
Hispanic,B,-144.7350702161489,184.70317613993123,D,D,C,E,-11.050483341169445,A,101.25051855701595,39.97267588929005,E,A,D,E,D,B,C,0
African American,E,39.168521713433705,-0.46871921519217996,C,C,B,B,-34.99517465966237,A,91.82225189040079,12.32832350019655,A,A,A,E,E,C,D,0
White,A,-38.49261267000486,8.174799029076091,A,B,C,A,100.14921465503652,C,-13.459868297999442,49.92489236862704,B,A,B,C,E,E,B,1
White,C,40.10930383494086,112.3844105379828,B,D,E,C,-26.359402897856437,C,-56.66919757296666,80.05128032610814,C,D,E,E,A,C,D,1
African American,D,-31.863321152700657,46.440957214088364,C,D,E,B,21.424668676570015,A,-104.62941994887827,-127.46889348627668,C,E,C,C,D,A,E,0
Asian,A,94.42126154918896,-63.99421678437128,B,B,D,E,-78.22485347608882,C,-13.456258715665435,113.91925940877819,A,E,B,C,D,A,D,0
Hispanic,C,-13.97708006701914,18.083391876694193,E,B,D,D,135.78883127966813,A,-75.37707979607087,48.45949474444573,B,D,B,C,C,E,D,0
African American,D,-41.058493156520456,-79.06223415411627,B,B,A,B,50.4966267520212,D,21.581582487346566,-5.640812237304763,B,A,D,C,B,C,C,1
Asian,C,-127.38209634096987,-110.3296152528723,B,C,B,A,63.35498786579984,C,-125.1350728131638,-34.95402523709482,E,A,B,E,B,A,C,1
Black,B,55.2258841353526,5.213160871208208,D,D,E,C,-26.422586991019415,D,-90.77189148148234,-10.099372765846603,A,D,B,C,E,A,B,1
White,A,127.00853407984579,57.60951522679337,D,A,B,D,141.86106216404247,E,47.11291390007423,-0.58846426833082,A,C,A,E,A,E,E,0
Black,E,17.68924364430736,25.020360771595833,E,B,B,B,-48.835265035930725,C,36.777954227474105,36.141768882893444,A,A,E,D,C,D,A,1
African American,D,-142.1919202183183,-28.301710881197284,E,C,C,B,42.257138171747314,A,30.318578775647108,37.10657560131101,A,C,D,C,A,C,D,0
Asian,C,166.02103819622894,-38.6580765896286,A,D,E,A,67.35888679205105,B,-141.4461562330898,11.600589434733246,C,E,C,A,A,D,E,0
Hispanic,A,168.21567572078618,73.44720775141035,C,D,B,E,41.84785929145622,C,104.78378153275764,15.019132667166105,A,C,B,C,E,D,E,0
Other,C,23.34001229247503,-95.09659322574215,D,C,A,A,-140.68122510991438,D,-243.0129792717853,-26.339094383913725,B,C,C,E,A,E,C,0
White,A,-15.616858481937532,-92.26955818683071,A,A,A,A,115.87709811121117,E,-36.47493572204038,66.72700914613334,C,A,C,E,A,A,A,1
Other,D,-42.891925187310484,114.26156072782616,D,C,A,B,36.90573347207428,A,-84.45472621870351,41.42118927089568,A,D,B,B,E,E,A,0
African American,A,70.76370713787645,145.52590537121372,D,E,C,E,12.181268392696603,D,-167.79943467283238,-97.48532612186301,A,D,B,B,A,B,E,0
Hispanic,A,17.293010885317013,43.82937864688768,A,E,D,E,-84.98598321794076,A,96.366168522541,26.90149810077766,C,E,D,E,D,E,A,1
Hispanic,D,-87.28635077059967,-52.305748914669834,D,A,C,D,-146.30459369603764,A,110.7409741638157,-40.600350488902,C,D,E,B,C,C,A,0
African American,A,-135.66038667429638,-28.38918625070319,D,C,B,B,85.67224639443751,D,-76.68768138618466,-14.244596320551201,E,E,C,E,B,A,C,1
White,E,-130.1698036403408,-184.61047327232154,B,C,A,E,33.88129970964913,D,151.26088790987419,-76.18553812409645,E,C,A,D,A,B,A,1
Asian,A,-91.05154210659647,44.3505665226883,B,B,A,B,-119.63959601236027,A,-104.68790110411312,-134.62722234084202,E,A,C,E,D,A,D,0
African American,B,78.95670866498209,-49.32317424804064,C,A,C,C,-54.574072466100986,A,-122.264752471101,9.655842206030512,D,D,D,B,E,E,D,1
Black,E,6.831375798887132,-22.36164575120175,C,B,D,A,63.594096998840186,A,78.1426899924324,121.35617189660901,B,D,C,B,A,E,B,1
Black,E,-38.09956311824402,59.713870101193244,C,C,E,D,43.7857473092519,B,-94.7034378315662,-111.06277079807046,A,E,D,D,C,A,C,0
Asian,C,4.537459611828257,86.18327165590277,C,B,D,E,81.27926432432005,B,-29.092736966020322,196.54357288978167,B,C,A,D,D,D,D,0
Hispanic,D,13.715715646946089,-133.12359414237483,D,E,C,C,-103.83674080257978,D,-106.74583357458674,-22.3945471294138,E,A,D,D,A,E,D,0
African American,B,70.12525899489562,-52.96023400791029,D,E,B,E,-123.83419818262583,B,-98.97449090791443,-105.30700919645399,B,C,A,C,D,C,E,1
Hispanic,D,222.62356241283254,-140.32338241059,D,D,A,B,89.17316149141803,B,1.7835624276065603,8.759080238943984,C,D,D,C,E,A,A,1
African American,D,-23.619704268149867,84.10279483814827,A,B,A,C,12.8975342495765,B,55.165103060532935,-96.67942916903617,D,B,C,C,E,C,B,0
African American,C,-25.78032521931359,-8.766768121240865,A,B,A,D,-26.361054148225726,B,-47.584990683982014,-244.52710562432017,C,D,E,C,E,B,B,1
White,E,-7.808470206274872,-3.5121428435326654,C,E,C,D,-161.2783344444106,B,52.488383614377966,79.74679069802299,B,B,D,D,D,D,E,0
Hispanic,D,-82.1528538260942,-34.75809009204537,B,D,E,A,-97.62058657994841,B,129.33628089044674,8.557264595354438,A,D,D,C,A,B,D,1
White,B,79.56030334041628,55.8600361813543,B,D,D,D,-80.85805152892738,D,-62.06381219285916,-3.534227345735726,C,E,E,A,E,A,D,0
Hispanic,B,-26.85997508658746,49.42758509751483,B,E,D,B,16.373954504659427,A,-27.742148943524107,74.87812104316951,A,E,C,B,B,E,C,0
African American,D,146.1183373931213,55.897645170980304,C,D,C,A,-94.28408347917045,B,-55.744631740404614,-88.03676130892177,E,B,E,C,C,D,D,0
Hispanic,C,-32.86755483133796,-86.22468175786443,D,E,D,A,-35.39906003280862,D,57.96669794416056,-25.64163055747618,C,E,A,C,D,E,C,0
Hispanic,B,19.801573048944558,-11.558987913242996,B,D,E,B,12.596639097000564,A,42.506030819375475,220.61048178946226,A,B,C,B,C,D,C,0
Hispanic,B,-96.29018643962665,94.47913671805587,B,A,B,A,-87.28374417392173,E,110.17514012618268,-219.0392484452234,D,A,B,D,D,C,D,0
Asian,D,-96.54008075565928,-74.01565893476996,A,C,A,E,-82.76139580776781,C,51.75230600979934,149.40662805807958,A,C,E,E,D,B,C,1
Asian,A,10.38316710966964,42.62344922746872,C,E,A,B,5.765599737477345,E,127.3784135510092,38.45848915063126,E,C,B,D,D,C,A,0
Other,C,66.32073594453912,-52.276387565650914,D,A,C,B,4.0288096922234,D,31.26931634168628,-70.42610985434959,E,E,E,A,B,B,A,0
Asian,B,-60.46400130025318,-18.38494054137651,A,B,B,C,-1.258778940495068,E,-9.446278229579422,-32.35434552516795,A,C,B,D,C,C,D,1
Hispanic,D,-126.46536215905604,-80.78940423555514,D,A,E,C,18.178289376591316,B,-18.395295048251846,-215.90053513884789,E,D,C,C,C,B,D,1
White,D,-66.39035026840035,73.38077062484767,A,C,B,D,63.447610424346635,D,-108.99757518076802,124.04711618659499,C,B,E,D,C,A,B,1
Asian,B,39.77519821818926,-114.60972201042298,E,D,D,E,-149.45219928464127,D,-38.86566771606947,6.764409634156395,E,D,A,D,B,D,B,1
Asian,E,-72.88322586715951,94.00347364551035,C,C,A,D,25.566356477314766,E,-21.753992360555934,-44.211557070286986,D,B,B,B,B,A,C,0
Asian,C,-141.69647315519342,123.54725028806219,C,D,C,B,21.208937954212015,B,227.48437498934885,35.68366099795847,D,A,D,B,B,E,D,1
Black,C,135.4729226954542,132.5353693385054,C,B,B,C,-108.28996704645286,E,148.53989636608748,36.80210591910923,B,C,B,D,C,E,D,1
Other,E,-58.42331009403684,-18.85196215046262,B,B,A,B,-162.25263341115698,B,32.52763265811926,9.256445014029776,E,A,D,B,C,C,A,1
Asian,E,-54.877189064985146,80.84178749259165,E,E,A,A,-17.62740997483103,D,-277.46340253471044,97.17763698154455,D,A,A,E,D,C,A,0
Asian,E,-17.40566702549329,-27.084542743290125,E,D,E,C,171.9980610182025,A,25.909947020606396,-50.44615629053671,B,E,C,D,B,A,E,0
Black,C,39.83591684620159,-40.567648605813325,D,D,A,E,96.84848092633905,D,171.47979793625888,76.04556848715632,B,B,C,C,A,B,C,1
Hispanic,C,-134.33791684557477,-55.79593363416498,D,D,D,B,-271.0488861851202,C,-78.47203034807052,32.93927025479029,A,C,E,C,D,A,C,1
African American,E,-25.651192613004365,79.49075552634939,A,E,D,B,51.96386866434985,E,66.96082895835303,88.85606434852713,E,C,C,D,B,D,C,0
Asian,C,-127.17044090668787,107.88221356244863,B,B,C,A,-9.682873176813787,E,42.29428998764818,1.2586476190276268,E,C,D,A,A,D,C,1
White,E,105.61230210502255,3.0443138999705077,A,A,D,A,-84.23432797416754,E,-0.6608816405983143,-12.083679516825354,B,A,E,B,C,E,B,1
Hispanic,E,99.70010908935681,-0.29466913423794344,B,C,B,B,-74.81073430001106,C,41.56627408841862,-258.77671401952006,D,D,B,A,B,E,B,1
Other,D,-214.53528155892946,-4.657810862076357,B,A,C,B,38.59009167266878,D,-100.44567016684513,40.11011096449862,C,A,B,D,C,C,B,0
Hispanic,A,243.78601951043782,-107.76029181551152,A,A,E,E,48.47601070344415,A,64.43887963197918,-178.56453610902645,D,E,D,B,C,C,D,0
Black,A,45.06308028468948,-0.5073999306648526,B,C,D,C,-287.047547639566,B,5.074062896866205,9.333126271245956,A,B,B,C,A,A,A,0
Asian,E,-67.33834124043312,-84.18748682476495,C,C,B,D,-14.037591002811677,E,56.226939707349786,-75.98731345821801,B,C,E,C,E,D,C,1
Black,C,-24.510071893017663,-174.84114231048156,D,D,B,E,48.3373580232717,B,-31.06271354485318,152.06831449719468,D,A,B,A,E,C,E,0
Hispanic,B,121.88730628617283,-39.22148309620627,D,C,B,B,-65.29084925478004,A,62.48450501727576,108.1026338918544,D,D,E,A,A,E,C,0
Black,A,91.64082728434342,-10.722691980261542,E,D,A,D,-3.2847619776759887,D,52.82758250523143,-42.159983302302166,C,A,A,B,C,E,D,0
Asian,E,-8.207187911917528,113.61817490997792,D,C,C,C,-26.3674351841785,D,80.66281794659264,-134.45175094661076,D,C,D,C,A,E,B,0
Other,B,15.599106793373096,-67.11641978079233,D,B,D,A,-151.0662307018472,D,69.94074209587005,-115.66329043398902,D,A,A,B,D,A,D,1
Black,B,18.53686772018307,-19.7077541627837,A,A,E,D,54.04601927872585,D,-142.86398375674602,-76.95184560325997,A,B,E,D,B,A,D,0
African American,D,18.914345298766577,-6.558170551451675,B,B,B,A,179.9527637332898,A,-39.22772779256793,97.19252573441442,E,C,C,D,B,E,D,1
Asian,C,-68.575335862722,12.648584040590222,D,E,A,E,146.42782437789884,E,39.35476628745422,-10.89895189244443,E,E,D,C,B,D,D,1
Hispanic,C,-4.452651724524608,76.99247359210086,D,A,B,D,67.4732470342723,D,-58.918280467572096,-52.36852574500794,D,E,E,B,C,D,D,0
Asian,B,-100.59391634011958,85.01645181386034,E,B,E,B,-74.52663354664845,A,-26.891126845864715,99.59455861838795,D,B,C,A,E,C,B,1
Black,C,-131.84680384029278,-81.44644282052724,A,B,B,E,10.324754940018414,C,-79.53084310402964,4.1583136005595875,C,D,B,C,E,E,E,0
Black,D,-23.261727816357684,122.95192601806488,A,A,E,B,-46.331771684834344,A,-22.95388010342996,-29.497185084005036,E,C,C,A,B,A,B,1
Asian,C,15.954795374193957,203.15378084330084,E,E,B,B,-122.85287475028672,D,57.933637712315814,9.558895341779376,D,D,B,B,A,D,D,1
Hispanic,D,94.70765825544655,36.553868338195564,C,D,B,B,107.94904466047382,A,-55.38776413584585,-82.72447497037885,B,D,D,C,C,B,E,1
Hispanic,B,38.89913929980301,-146.33460720242616,D,A,B,A,-111.05573329048948,D,8.885727064813826,-60.59735926248323,E,B,A,C,D,A,B,0
Black,B,59.81832255224947,-25.60186828518219,A,A,C,C,33.2764523159454,A,-6.286214264609644,166.56354344419,B,B,A,A,D,E,E,1
White,C,-67.43361449556217,-64.6963509390254,D,A,E,D,111.08464603658821,B,-41.86284145330231,-50.51146209890166,C,E,A,A,B,D,A,1
White,D,52.88751118173515,-51.38571520298807,D,A,C,B,54.03332276398771,D,120.5462614335094,61.801255259921916,B,C,C,D,A,A,A,0
Hispanic,B,-94.93603000070111,-49.4512628379754,B,A,B,D,-54.11649311755312,A,-87.40580101725455,36.75058574253537,A,D,D,D,A,A,A,1
White,D,2.1690166169964256,22.82060952152406,B,D,D,E,49.479574137909935,B,-186.7112276704608,-179.33075670813713,C,B,D,B,D,B,A,0
Asian,A,-74.54871391500262,-106.03079169407548,A,A,A,B,85.26631428771097,D,110.31964842022741,-11.26953718792032,B,B,B,C,E,C,D,0
African American,C,110.36502336806771,-59.99446334553241,C,A,C,B,-70.44240913538574,A,-112.96765278162239,-84.50819495778734,C,B,D,D,A,E,E,1
Black,C,10.593833933004273,87.65208459353993,A,D,C,C,31.95846856240098,C,13.513425379461763,-82.17861620956486,A,D,A,E,E,A,A,0
African American,C,78.66923756854935,93.44419752360125,D,B,B,A,37.91683351322667,E,-86.83325213398216,165.8491965720539,D,B,A,E,B,C,B,0
African American,D,145.90096603078916,-84.55697556244267,C,A,E,D,96.74666966979841,C,-67.30676294710874,1.9028418239691698,B,C,B,D,A,D,E,0
White,A,-22.172612193126152,-135.56379305971578,D,B,E,D,4.8797610110363525,B,-12.467031576745411,-93.94468880998063,E,A,D,E,C,E,E,1
African American,D,74.56462145971294,-60.43036073603503,B,D,D,C,79.22540640763184,B,7.625165486232049,66.16747299519177,D,A,A,B,D,B,C,0
Other,D,35.75487094006503,-161.3236494916233,A,D,A,D,82.8956760389897,E,-56.00304048414131,194.6024434032198,C,B,E,B,A,E,C,1
African American,B,-29.1662761255012,-15.627346551409783,B,A,C,A,136.21404275128916,B,-26.40418490595369,-7.44319251245697,B,E,D,D,C,C,A,1
African American,A,119.50483198754871,43.70560129612184,B,E,B,C,15.45011817841013,E,26.84569890925666,-98.7342291717351,A,B,C,B,C,B,A,0
Other,A,248.09184866285509,-47.59866708658681,A,D,D,E,-170.38483708755814,D,94.80595397104855,-49.62904684282373,E,C,C,C,E,C,A,1
Hispanic,E,-33.472561306331485,24.40545511882476,C,B,D,B,50.12476390138622,A,86.41431769626287,-49.034362186343685,B,D,C,B,C,E,E,1
Hispanic,D,-6.032354615072729,6.772652481512282,A,C,D,C,140.5932599250418,B,-84.79852192974545,-197.6302583965526,A,A,C,C,B,A,D,0
Other,B,-42.43956425833474,-217.69824007361876,D,A,D,C,1.3603264861319289,B,109.77391888703704,-68.73169961013458,C,C,D,B,C,B,E,1
White,C,-63.555037424727445,16.534549661488555,A,D,D,C,54.54072586060874,B,72.89021255800905,16.043195440276378,B,A,C,C,E,A,C,0
Hispanic,B,77.33193093827852,-41.083398834117055,E,E,B,A,38.11703053137973,A,-14.533702667038073,-9.993184246931502,E,A,C,A,D,B,A,0
Black,C,-187.28624556760317,-190.51490782347688,D,C,E,B,20.759800172980935,B,124.46483525603946,-53.79330931198578,B,A,B,E,C,A,D,1
Asian,D,23.046597763221456,-89.8909479235833,D,D,C,D,-3.365186517549991,D,-6.967394026506015,102.38275503580634,C,E,B,E,E,E,B,0
Black,E,112.79201742645574,3.4751217118975717,E,D,C,B,113.04337948690564,E,59.21159568869504,-37.90387579541331,B,B,D,D,B,E,B,0
Other,D,-11.88576363602467,121.11463790573043,D,D,B,B,-26.99925317950967,D,6.093155779824619,153.9301685599428,C,C,A,C,E,A,B,0
