nationality,military,orientation,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
China,Yes,Heterosexual,Jewish,-213.97649881812447,44.509175706150614,C,A,B,-125.39227713041718,-67.8869499989512,C,E,-74.0048967975376,1
Mexico,No,Homosexual,Other,32.783420576539164,75.3597441474309,C,A,A,-17.947338432584527,89.3343464798097,E,A,275.48717990477536,1
Brazil,No,Bisexual,Jewish,35.30341561220569,34.98680673756381,B,D,D,-61.47456072915324,-135.940087524305,C,B,-27.983511933880596,1
Germany,Non-Veteran,Other,None,-14.09897225927567,3.9057080011501197,D,A,C,12.525861271958224,-43.39253167840983,C,C,-20.909362001583688,1
Brazil,Yes,Bisexual,Hindu,-47.38610079867115,-103.10964801912377,D,A,E,-20.719059415327454,48.889369189429296,D,D,-75.1528394973349,0
Other,Non-Veteran,Bisexual,None,-47.78480718056895,1.2229875271312056,A,C,C,-55.76998587736184,156.5862523044196,B,B,37.23168886557867,1
Mexico,Yes,Heterosexual,Jewish,-80.82029674380794,-30.258796073172455,B,E,D,39.88210886826064,56.610168478969904,C,C,110.16501845576315,0
US,Non-Veteran,Other,Other,-128.66503056772086,-96.98324372819448,A,A,E,97.3064797458885,-41.15232665309942,E,B,-15.849955458237455,1
Other,No,Heterosexual,Buddhist,232.33524123381451,108.32355035272245,B,C,D,186.71621613639823,-124.38505872976953,E,A,66.94724808630002,1
Brazil,No,Bisexual,Christian,-33.32300596373566,-209.31692952291633,A,A,A,20.625959643896323,-7.325904204777172,E,E,102.95690449587724,0
US,Non-Veteran,Other,None,-60.61808307123262,-33.326128474572045,D,E,C,-120.05946819685288,74.60812730982191,A,D,-20.926157408100384,0
Germany,Non-Veteran,Homosexual,Hindu,33.99103331139969,-59.29255606171151,D,D,C,-137.71306306408286,155.047884877285,B,D,-49.948074655127186,1
US,Yes,Homosexual,Muslim,63.01210446831897,-275.939222184487,A,A,C,90.49084352186397,-64.97852643648737,D,C,158.3768029302972,0
US,Non-Veteran,Bisexual,Christian,-77.67549336777395,21.993610531471848,D,A,E,57.91466143760552,-52.147721592818804,C,C,-78.86545136736164,0
Brazil,No,Other,Muslim,110.68692368635809,-42.22811744257544,B,B,E,88.73319059721881,94.130697458641,E,A,49.161622784522045,1
UK,Non-Veteran,Other,Muslim,62.145890024721616,-67.4781217516166,A,E,E,-85.97891475348163,12.160706786987054,C,C,93.88361013111457,0
US,Non-Veteran,Homosexual,Buddhist,-57.337081232698715,193.3819712096573,C,B,A,241.2065326403678,38.65044505339116,E,A,121.09835881165922,0
China,Veteran,Other,Jewish,53.39961830759613,-83.88456747378412,B,C,E,-12.32491601955644,-50.369154822015005,D,E,-31.499190148545743,0
Mexico,Yes,Homosexual,None,-260.2388103263557,26.372008972791317,E,D,A,-32.87985980458305,-2.710441340066912,C,D,-7.699717287883222,0
Mexico,Veteran,Bisexual,Hindu,-113.49382618208077,-103.09869525603494,E,D,B,-16.05250698545333,71.52656920096125,D,B,158.4276860092249,0
Brazil,Non-Veteran,Bisexual,Hindu,30.66505494951605,-77.84858327710779,C,D,B,257.9473281190216,200.70081817639038,D,D,-152.0678961459368,1
China,Non-Veteran,Other,None,-63.92387602961477,181.30739075462782,C,D,B,-46.326626670375774,-58.10389547500213,A,B,144.34823445755652,0
Germany,Yes,Heterosexual,None,88.647271991814,40.24682638310744,E,C,C,-105.93038315849945,167.64318100180114,A,C,37.5787939251005,0
Mexico,Non-Veteran,Homosexual,None,68.70043585693733,-28.07971304878415,C,D,C,-81.17855168180772,108.97770049499891,E,A,117.72557582457188,0
India,Yes,Heterosexual,Jewish,129.49396202901798,46.72517177094678,A,D,A,132.78651337838463,105.60089322796642,D,C,-76.96837937447964,0
China,Veteran,Bisexual,Jewish,199.21571147854272,136.51610140535314,B,A,E,-104.2490581223807,-68.17324235359777,E,A,91.69478303227878,0
UK,Yes,Homosexual,Muslim,-232.11020043105188,5.887300611693573,A,E,E,70.65203782229119,-28.1784326842059,D,D,151.98584556644116,0
India,Non-Veteran,Heterosexual,Muslim,-174.4448913771372,-72.07721306620783,E,A,C,-25.74993932568526,-58.66625366671031,E,B,55.39017086672796,1
US,No,Heterosexual,Muslim,-202.21376810178148,-22.53104067058958,A,D,E,-191.00855286167956,95.87293592722757,E,B,16.415507249202676,1
China,Yes,Homosexual,Christian,49.67761346186469,-22.445325009321806,C,D,C,-65.69264710330172,-28.759544422276733,A,A,-29.5249919158669,1
Germany,Veteran,Bisexual,Christian,259.02763149833237,27.94335638717444,E,C,C,40.07963229969364,104.63282241597227,D,E,1.2262553901109912,0
China,No,Other,Christian,-200.92221449252145,91.42852577157859,A,A,E,233.36275820386604,-25.455779148529352,A,D,-21.86789506093802,1
Germany,Non-Veteran,Homosexual,None,-19.30307141176645,29.054581724402595,D,D,E,-34.81789771628564,-22.539381093548286,B,E,-64.11210740315948,1
China,Non-Veteran,Other,Other,-55.85652998502329,122.6028197820906,D,E,A,-85.47794477342997,-31.851790515472167,C,E,81.92658415634817,0
US,Non-Veteran,Heterosexual,Muslim,143.27350209280146,-53.89853812508344,C,B,A,-51.41620612002461,-0.37259787058978083,C,C,33.19054272514619,1
Germany,Non-Veteran,Heterosexual,Buddhist,64.76128771363283,-86.64421537587207,C,D,C,119.10348989750408,-53.722833358456214,E,A,-81.5121575730556,0
China,Non-Veteran,Bisexual,Buddhist,-55.747885684556685,98.60250600780694,A,D,E,45.43812685672437,-4.691262181898498,E,B,-5.481862914334624,1
India,Yes,Homosexual,Muslim,0.9666228767654628,70.50858331008297,D,C,C,-43.84411462143882,133.55838924611788,A,C,-11.255715848650135,0
Brazil,Yes,Bisexual,Hindu,-8.351805450357672,62.53930603170396,D,B,D,-204.6738093171741,-78.86513666554774,E,B,-114.26219565208781,0
US,Non-Veteran,Heterosexual,Other,142.90893042297083,17.169026338958034,C,B,D,192.25827204708128,-151.3114748954584,E,C,112.01370548602463,1
UK,Non-Veteran,Other,None,43.93659805561277,-36.979449381523786,B,C,C,-42.307459611099866,-3.2178041030948763,A,D,-57.06079818618779,0
US,No,Homosexual,Muslim,82.64320458521627,281.40705939809885,C,E,E,-49.728320160856335,-6.818078833288721,D,E,91.47390539107747,1
China,Non-Veteran,Bisexual,Other,-56.14553247986257,41.45649074883544,E,E,C,78.6342851747571,-114.11106574573873,E,D,-54.407000392920025,0
Germany,Veteran,Homosexual,Christian,11.76272123315348,8.22863943771324,D,E,B,67.798071767182,61.67178271363796,A,C,286.12481787374753,0
Other,No,Homosexual,Other,45.095403542367805,66.93286231016783,B,A,B,-5.622269960293501,53.420244087423505,A,A,-44.69961693501422,1
Mexico,Yes,Bisexual,Hindu,111.07232790713107,-21.954800944452092,E,C,A,-111.1991964915606,226.1190927993204,C,A,161.03569676540536,1
Mexico,No,Bisexual,Jewish,4.7667187912553,-23.350583866573636,C,D,C,-160.3769464450329,74.68117225693739,A,A,145.01709973600774,0
Germany,Veteran,Homosexual,Hindu,88.6407469231312,27.567879936530677,A,D,B,139.6343684293032,32.7320911532676,A,A,-118.99542714898404,0
Germany,No,Homosexual,None,-168.4232443025598,-70.49727651468609,E,B,D,-98.7360381655144,-149.73880527657846,A,E,-157.20985745672235,1
Brazil,Yes,Other,None,-231.06280872588653,21.974016112387883,C,D,B,-59.19660236626173,32.04355126837643,E,D,87.47430804769195,0
Mexico,Veteran,Heterosexual,Muslim,-128.05878052937365,38.28238004620187,E,B,A,5.568950297207588,53.46600712891957,B,A,-134.10885652906086,1
UK,Veteran,Other,Christian,109.98416943482087,-148.28631458885974,C,E,E,51.48074834813848,77.94544827897367,A,E,-0.9409709569369562,1
Other,Yes,Heterosexual,Christian,-23.685574301740132,156.4934690869868,E,D,E,150.8809949893335,-235.79824774931092,E,C,118.34407824429837,0
Mexico,Non-Veteran,Heterosexual,Other,59.51148816966558,-179.18652694146567,D,E,E,-144.368781706949,-4.583505344248151,B,E,-286.44224188902416,0
Other,Non-Veteran,Bisexual,Buddhist,-161.08216305235663,73.36709853918268,B,A,C,-60.25072311880688,93.11704415699388,A,B,17.665098706290536,0
Other,Veteran,Other,Jewish,16.56922473034934,-121.47960326535564,B,A,D,130.8054413083672,45.17839235717248,A,B,-99.15797324702292,0
India,Yes,Heterosexual,Jewish,-0.16302122458960194,-15.880196795988827,B,A,B,110.48049877471277,15.988850609323052,C,E,111.81863609512597,1
UK,Yes,Heterosexual,Muslim,-223.07363287364404,-16.122197265016123,A,E,B,14.149047507338105,11.499275742799272,B,E,1.692918843859971,1
China,Yes,Bisexual,Christian,199.52415555587132,92.89322229431775,B,E,C,71.8186707270357,-34.44870076341405,E,E,-80.77543592059843,0
Brazil,Non-Veteran,Homosexual,Christian,-82.45902621191117,-23.583873961299517,D,B,E,-39.71652956629727,-195.55763305016677,B,D,87.32916727344067,1
UK,Yes,Bisexual,Jewish,-51.9507651610115,15.839024164485169,A,C,E,-72.52462113207034,33.42028852635156,B,B,59.77175324973663,1
UK,Veteran,Bisexual,Muslim,-99.63984261435895,99.68863040953534,D,E,D,12.082308923657882,142.44582897534656,D,E,-189.74464573639824,0
Other,Veteran,Heterosexual,Other,130.98441872346268,178.26139918458358,D,A,C,-39.49519340383406,32.7641203851067,E,A,-77.20040497129949,0
China,No,Homosexual,Muslim,117.61859694065603,78.2857909390009,D,E,A,-4.909874403878404,65.0951761599679,B,D,-37.337847708577755,0
Germany,No,Homosexual,None,-72.86357037566025,95.27426557564124,A,C,C,-189.12943850635736,-85.45879199659126,D,B,40.63318151288469,1
Germany,Yes,Heterosexual,Hindu,84.39385712176306,259.89454933704496,E,C,C,111.31783581715229,-162.46473610833664,D,A,1.506260481843309,0
Mexico,Non-Veteran,Other,Other,77.30940513789892,163.7907297629343,B,C,A,20.98657995322184,83.81441545951829,E,A,121.89960390732028,0
Germany,No,Other,Other,-33.514284627652366,53.070572259300995,A,E,E,31.11874436187016,-36.11159231804281,C,D,-6.935595420080637,0
Other,Veteran,Homosexual,Christian,122.21524706919237,158.15042466799605,D,D,A,-127.22803551903739,-47.65295972203963,D,B,44.57416754259678,1
Other,Yes,Other,Other,-92.7068608668445,-87.70464360335171,E,E,E,2.1073440648951123,61.97124385469446,D,E,-125.41690685334414,1
US,No,Homosexual,None,131.51358757205728,6.655291660667152,B,C,D,-36.080804065658036,-62.9867365762413,C,D,38.649874212175405,1
US,No,Homosexual,Buddhist,-77.94585302511278,-78.05357687208289,A,E,C,-51.677940695981604,-81.58819095481826,A,D,-180.19261658847464,0
Other,Non-Veteran,Heterosexual,Other,43.97047365130863,-40.89124912936812,E,A,E,128.5815586226161,172.76455343269586,C,A,-70.87500420675535,1
India,Non-Veteran,Homosexual,Christian,-30.12444733919771,64.56619048466001,A,D,D,-162.51222064738434,-67.95263262881659,E,E,135.5180066527113,0
Other,No,Homosexual,Jewish,3.9324008535090855,58.13248215815147,D,C,E,-92.09436729881033,-71.37130638183092,E,C,102.79675527973599,0
China,Non-Veteran,Homosexual,Hindu,121.29113847415216,-77.43058884304912,C,E,C,35.45324466504516,24.377580933823715,A,E,161.73686869829626,0
Germany,Veteran,Bisexual,Other,-64.56445309857763,-24.417533474108957,A,E,D,-163.13384982804934,-28.455488276669666,B,E,-19.213124713540505,1
Other,Non-Veteran,Bisexual,Other,-68.09160749325963,-8.665134492586587,C,D,B,-53.12458375789305,-148.57776936145157,A,B,72.25277637485502,0
Brazil,No,Heterosexual,Hindu,-49.52968951509705,23.652462837087672,E,B,A,65.8247459876187,43.672400420447055,A,C,11.3599616975309,1
Mexico,Veteran,Other,Muslim,96.31693559982813,107.82966665596352,E,B,D,9.111881384213175,-48.627139710495506,C,B,-49.993383307659165,0
US,Non-Veteran,Heterosexual,Christian,-233.41541710322664,14.769498698636093,D,D,D,-46.663261717579715,-85.3941254089614,A,B,-250.03178004200595,1
Mexico,Non-Veteran,Bisexual,None,-76.46382585873846,-2.702429819570238,A,C,C,78.88851359830414,34.47831939529666,E,E,37.04067404063639,1
UK,Non-Veteran,Bisexual,None,63.937238132695796,43.039194241088424,C,E,D,-31.52556414558385,-115.01504092055521,D,C,95.17979994346881,1
US,Veteran,Homosexual,Hindu,89.17095654818398,-142.87458979205388,D,B,D,-15.191238502437232,-189.20268798362451,D,C,-115.48234474983308,0
Other,Non-Veteran,Heterosexual,None,89.05110197249077,37.37810581364821,A,D,A,-154.04972961317355,197.89337731608776,D,B,61.0330602706002,0
Mexico,Yes,Other,Christian,-28.553812427556498,-42.30414855576862,E,D,E,178.00209117636703,85.3590406037618,E,D,-56.06189177533207,0
Mexico,Non-Veteran,Heterosexual,Muslim,-275.6579362090072,76.5604348806305,C,C,C,84.11978906742733,-56.63352789480079,A,A,-74.5269311037519,1
Germany,Non-Veteran,Heterosexual,None,70.58352824832558,-106.99132809770815,C,C,C,-18.99956611494782,-70.86927667550077,C,C,20.58729450207164,0
Germany,Veteran,Heterosexual,Christian,-21.682824158310606,-51.851950827878724,C,E,D,-57.85167474902634,-56.17554014961274,D,B,-12.999991787216707,0
Mexico,No,Heterosexual,Jewish,-38.03362922756992,-52.797355462581905,D,A,C,164.8971710903907,-25.490921181552846,A,A,-8.234147277598787,1
Brazil,Yes,Heterosexual,Buddhist,-104.79583095148541,-80.85350121006442,E,A,A,95.50738857512572,42.72884156749717,C,C,91.30574303097002,1
Other,Yes,Homosexual,Jewish,-194.80878798099653,136.80091345291547,E,A,B,-48.924382908641356,-35.32948329357044,C,E,-126.42031152356319,0
Brazil,No,Heterosexual,Other,20.213303153006404,-35.91416500639169,D,D,B,-29.392191433169824,114.91161302882387,A,A,44.479744137411885,0
US,Non-Veteran,Bisexual,Hindu,-13.615491788022688,-104.71243194416846,D,B,C,-140.274351979688,-73.29893928055245,C,C,-19.202360686065255,1
US,Veteran,Heterosexual,Christian,-13.234053622367108,54.26859234883913,E,E,B,-102.71054434376437,-24.51423621910433,E,B,6.457283454309816,0
India,Yes,Homosexual,Jewish,-81.27815736948922,-61.91948137079275,A,A,B,-219.1465911084796,-22.304234145663347,B,B,112.82449900553297,0
Other,Non-Veteran,Heterosexual,None,248.7103548145491,-62.295709343582054,D,D,A,-1.8455130965399518,6.577932906080268,B,B,81.2163543111966,1
China,Non-Veteran,Bisexual,Hindu,12.8413888884221,81.4811251771948,D,E,A,-28.295361057514505,-181.7010859079855,A,A,110.19490927568063,0
India,Non-Veteran,Homosexual,Jewish,95.51574349424227,43.06420687766169,B,E,C,84.1446760240562,183.19268235367844,C,C,-2.631741612156883,0
Germany,Veteran,Homosexual,Buddhist,191.87208853425778,116.6534694235784,B,B,B,158.02555868095274,-53.19790001471559,B,D,-75.70370592413073,0
India,Yes,Homosexual,Christian,27.42142521865355,-149.11524430798772,D,C,C,89.58598444159956,190.08365491864737,C,A,-56.19517241739139,0
Germany,Non-Veteran,Heterosexual,Jewish,64.15509443920354,-44.77852254508011,B,B,A,104.26156826112047,-183.787347001506,D,E,-21.85168189669671,1
Brazil,Veteran,Homosexual,Christian,-166.12492181801747,-95.01535681779181,C,A,E,-58.26670764502618,85.21407193600179,C,D,143.60481544320868,0
China,Veteran,Other,Christian,-31.746325777299774,8.201694010242734,A,E,E,-63.73897743959647,132.65318066476271,E,A,39.37768411559248,1
India,No,Other,Buddhist,-119.0816280064428,-58.85836312855687,D,D,B,-34.29929156123502,82.78883514665966,B,B,78.36153883278315,1
China,No,Heterosexual,Muslim,34.24994111887816,29.299340157942584,D,E,B,-33.72490707432056,-162.73104586168415,E,D,-59.69184248763857,1
Other,Veteran,Other,None,7.548982401311139,-217.51505376333472,B,B,B,83.70262946445501,19.95630682043291,A,A,44.02559245388574,0
Mexico,Veteran,Bisexual,Muslim,90.09954537825033,-4.520093536688409,C,C,B,-162.67679278955944,32.81770260278854,D,E,16.002369662407883,1
Mexico,Yes,Other,Hindu,-191.15507620179534,-22.703671801323114,B,E,D,-50.82904750280146,-79.02755715251348,D,E,11.08353453130792,0
China,Non-Veteran,Bisexual,Muslim,-102.2187273068573,-75.23549066235728,D,B,B,-41.91601366741798,49.34153930737569,E,E,-156.4258919129611,0
UK,Yes,Other,Hindu,-31.342874792712184,-18.271035562576728,C,E,D,123.68450646631482,172.27332346446747,B,E,83.63910014388642,0
US,No,Bisexual,Hindu,99.43097093071222,75.53076662103238,A,A,B,313.0771624839106,81.86267290693219,A,B,13.411079210829158,0
India,Yes,Other,Muslim,-208.39503841129354,-57.26130581237771,B,A,E,86.50647714099252,23.525956258919674,E,E,11.8150976851241,0
China,No,Homosexual,Muslim,108.08853994300065,73.39720168520545,D,B,B,75.62355338108247,-145.65886476206745,B,E,-44.00444323373572,1
US,Veteran,Bisexual,Hindu,-7.084571320241967,29.59541888445963,E,A,C,216.81092752063716,42.66179091674194,A,E,6.197689394647948,0
Germany,Veteran,Other,None,38.22175309409916,36.44358993443929,E,C,E,4.638044092360608,92.08245717957656,B,C,-138.91121556097596,0
UK,No,Other,Other,156.95323179858974,153.54830676877359,C,A,A,77.72863967337267,206.53154111853104,D,D,49.44242371365202,0
US,No,Homosexual,Muslim,-85.60205248314125,51.50753695498877,B,A,D,51.8424508703442,-138.01853073077686,A,D,27.433245772327098,1
US,Yes,Heterosexual,Christian,-155.3721491328873,-32.96063261091085,E,D,E,63.12021550612826,-39.31218656331106,C,C,18.56431424485308,0
Brazil,Veteran,Heterosexual,Hindu,-99.04127150767279,-36.376257743103515,E,B,B,103.6758217733766,58.43339331301838,D,A,-21.452542008024,0
Other,Veteran,Heterosexual,Buddhist,108.02783008242099,-250.29260766705517,D,E,B,-7.515956796500058,-87.29906766081618,B,D,-114.65116301812233,1
Other,Non-Veteran,Other,Muslim,157.62119543833506,57.41859617202964,C,B,D,348.27277153813776,-36.336621947435574,C,C,13.790746149699057,1
Brazil,No,Bisexual,Muslim,188.0361100881131,102.07316406070535,D,D,C,-1.7734567469815627,16.374603069338107,D,A,157.43825134010362,1
US,Veteran,Heterosexual,Christian,-34.5492915940117,-113.59937614934135,A,A,E,-143.74821482525257,-133.21207516622033,C,C,-127.53606969570835,1
Mexico,Veteran,Homosexual,Jewish,76.20526068701794,2.6910722003293324,B,A,B,370.27172606516916,-56.844222935146796,B,B,92.52726556173035,1
China,Yes,Heterosexual,None,2.450513660344944,112.74267585603364,B,B,C,-56.67234927545471,-97.08629826323796,E,C,128.49418712043024,0
Other,Yes,Heterosexual,Hindu,-30.565538526787673,-94.19854200488565,E,C,E,-52.54368167948512,37.71404059151018,B,A,-21.968323881387086,0
Other,Non-Veteran,Homosexual,Buddhist,93.93691307585915,53.84768129688654,A,B,B,181.14031459692117,129.5953783548327,E,E,-6.000826424574352,1
US,Veteran,Bisexual,Christian,135.55671615731072,19.14725060624622,C,D,C,76.62576313896608,48.0003506867116,A,C,132.9897378491282,0
Other,Yes,Other,Christian,-189.10853055736928,-87.31710733934928,B,E,A,78.2259174588157,-172.28681328377377,D,C,95.16874916898689,1
Mexico,Veteran,Heterosexual,Buddhist,-41.520828128406855,-50.710017059215716,C,D,C,31.635887226570908,-75.44999561317593,A,B,-51.65171026075215,1
Brazil,No,Homosexual,Muslim,-86.59928700781316,-39.87241319088965,B,E,A,-151.60269035915178,-98.26490484123964,B,A,-133.81004745402865,0
UK,Yes,Other,None,145.32752617460642,-125.27185537345098,B,E,E,-76.50883296026379,8.640996832043921,B,C,-33.17955349736419,0
Germany,Non-Veteran,Heterosexual,Buddhist,87.17387112939448,59.5191075177264,D,E,E,129.02035714619436,293.30912430873894,E,E,-93.38640510938272,1
Brazil,Yes,Bisexual,None,88.4832942670231,-130.6828758018314,D,C,E,89.59198668364178,155.18424368131045,D,B,103.01457569135628,0
Germany,Non-Veteran,Homosexual,Christian,-85.0800467350723,5.073015620311032,B,D,A,247.7252822147209,75.01414358464157,C,D,133.61222322224586,0
US,Non-Veteran,Heterosexual,Jewish,5.037982406654745,109.06954815292605,A,C,D,-113.38019747008336,60.9326870365405,D,D,-16.803116904357683,1
Other,No,Homosexual,Buddhist,-44.667852301302155,16.745965937637063,C,A,A,-14.729634336283931,-43.407951156100076,C,A,-277.62963040318095,1
Germany,Non-Veteran,Heterosexual,Other,83.63427722134169,38.34597845679956,C,B,B,-97.85757490967929,-16.163975880502306,D,B,103.2945186130584,1
