country,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Germany,Non-Veteran,C,C,D,37.21737344169233,79.28971987792337,A,-56.82108250282831,-80.14179143466207,-26.549919503303233,C,D,C,D,-10.838196692228754,17.02626923001552,10.636187922767208,-86.7846476777128,1
China,No,C,E,C,88.57452397532353,30.111795468866003,D,190.43071724510966,193.06642829787373,140.4528333671397,A,E,C,D,-55.26505559887298,107.54884202597043,138.0871176379892,-131.1615745114646,0
India,Yes,E,B,D,10.23592507210061,-23.46670156596241,E,30.691815635406876,-20.134219956514492,94.33671786332087,E,B,C,A,66.19225688477894,-248.38845297812608,111.03610898578697,-102.8469655780734,0
India,Non-Veteran,A,E,C,136.0258269147756,-11.793963944128414,D,-51.54856644017956,52.76172629315803,-269.64204309514173,B,C,A,A,86.45905850166622,11.0966516616277,169.93817390741611,45.086921233464096,0
Other,No,C,B,A,-90.76464763984684,27.774942459032626,D,-90.00383550757353,54.672041830703535,18.348916634520936,B,D,C,C,9.082334319022202,3.8933521374270383,-64.39960669324074,-120.36119825581642,1
Brazil,Non-Veteran,C,A,E,75.99992211627794,45.87143318284031,E,24.66434562730609,-12.688909605375459,119.46023154918741,C,D,B,D,-7.6811101271145334,44.535726005912274,63.33213703651699,-50.08135741234655,1
Germany,Yes,B,C,A,-45.56896536295116,43.520755232841715,A,78.66068630115292,-160.70350333407904,4.880469012042544,E,E,B,C,284.18248664691055,-41.27770653162584,-35.224203405946625,85.73456116807398,0
China,No,C,E,A,-130.14020827407447,-45.19789558813679,E,-45.441622933270885,57.465470075016235,100.34224974097614,B,A,D,A,-108.81075383952454,4.234914220711363,-11.418848466935854,-181.32805640020788,1
Mexico,Veteran,C,E,C,-99.00245007242371,-109.17093744600737,D,30.532503651162624,-93.5446198343969,-212.63024896344382,E,D,C,D,-164.12707958789508,63.501221599989336,-28.115239353790916,34.96199640007598,0
Mexico,No,C,E,C,-31.897007916441346,-143.93711237588198,C,196.25249979889185,-50.29789761540621,90.98119289878956,B,C,C,D,99.97826755074982,3.8526261369600814,-27.5780877134081,-91.42688367639047,0
Other,Veteran,E,B,C,-47.29543138094379,-271.6048103193043,D,-72.1780064613812,182.35888403216492,-76.5926168444789,D,E,D,D,59.497305293455064,7.148913793416265,42.23011139052587,6.834271909390857,0
Mexico,Yes,E,A,B,-33.03814849664122,-194.505369359066,D,25.031563050064108,137.84118056134287,10.456753603205081,C,A,B,E,-22.800553812460812,65.39958229652169,4.366501699314684,-24.305029831991245,0
Mexico,No,B,B,D,48.030138932585004,148.0140128360507,C,-24.408650803157634,-87.70730051669699,141.2350392610268,E,C,A,A,-19.26185701460469,81.10748536097942,-29.76419611417705,19.86819357138821,0
India,No,E,B,E,-36.628905926005906,-15.94492832248601,D,52.359160888253484,69.06972051222688,-59.08734441086758,E,A,A,B,79.15471780521311,-242.85249516289107,-1.3330176441442687,-32.2480171946472,1
China,No,E,C,E,-85.70182841829893,-28.538537967781764,B,244.85259419888888,61.8297252094864,-58.46988875757323,D,B,A,C,-48.089360604057966,166.6936490077043,72.42377229946818,110.03911961830445,1
US,No,D,C,B,-27.239992643219413,-57.31100023632879,E,-44.100417783185044,-150.97395145072562,-10.953275416640121,A,A,B,B,12.256006200880835,6.494269202232647,98.08151026949427,-18.84110352823459,0
UK,No,E,E,B,-139.61442376448503,7.824800924620981,A,120.14770634074452,-107.13109092061161,82.73462335233882,E,E,E,A,-144.8032996195542,-20.927593715238093,106.3651500012129,40.25504605457242,0
Mexico,Yes,C,E,C,-128.73792261600403,31.659732252260735,D,43.10567340907202,71.00486041437473,34.36883900691684,C,D,D,A,102.60519230680411,92.21998227258283,-64.47121393093079,113.8043243174481,1
Other,Yes,B,C,E,29.58135354301783,-73.70466750183492,E,81.22035749909982,96.4393539034858,-36.18112101276441,E,E,A,A,-77.37147333696988,49.07632602148069,-52.40893721793234,-9.7701092333155,0
UK,Yes,C,C,A,9.082683509755217,188.05762141197323,D,52.97549954157126,-19.861419023020403,13.657004304118542,B,C,B,D,30.27880965932517,-51.760317155201655,-172.20108430259543,-103.15255039245734,1
US,No,B,C,B,-114.88363325992246,-40.623334036003165,D,-57.27632783865947,-27.034675808540776,-84.09837759294003,C,C,C,B,79.34764769715844,76.55278467161308,-53.626660981608886,14.314853439688779,1
Mexico,No,D,D,E,87.28632546366325,192.41289880921582,C,159.34972906443755,7.8876063888173125,-37.37871506631958,C,A,B,B,100.67543093647302,14.104047213201895,81.69085254718232,-104.33850737294294,1
US,Veteran,B,A,B,206.2840087458673,-76.04327704357661,B,112.99796243582949,-63.241133456937206,-76.20619840460617,E,A,A,B,57.22837073294534,-283.6592238946299,108.87388769323611,99.0411916002891,1
China,Yes,C,D,E,117.83540568763242,54.721423014868044,B,-44.67329846799754,-184.51171460807015,-14.318676905380535,A,E,A,A,-119.93117051920157,-57.47546700795113,-80.0551621112287,-217.33021887406693,0
Germany,No,E,C,E,-85.93829912624682,-88.45070472036312,E,-79.59116025771459,-7.6085833403058984,-72.64030725113719,E,B,E,B,192.87113340365204,-6.238770720315367,-247.0532814364546,54.39813605075181,1
Mexico,No,D,B,B,51.165893472468824,37.24885342582363,A,114.68884099786682,-148.90174469009102,-11.681375041883806,A,E,D,E,33.718980978226,-3.4546395555278395,-92.02102161036144,33.21908031581159,1
China,No,A,D,A,44.02516492894904,153.83107682561862,B,45.18611778686299,-66.48653823992514,14.061481838222347,B,E,A,C,-61.63553915137467,10.12210237955151,-72.32519208743878,24.593513886375177,0
Mexico,No,B,E,B,-105.88830783486878,145.0023694427718,B,89.10564509055897,-43.34587307929973,156.56204376321998,A,D,E,A,-160.17957242794503,-127.9448953365988,-36.21839175182161,81.58544594772023,0
Germany,Non-Veteran,D,E,A,-4.764276412653636,-3.2642897277064464,B,-68.32297132036102,68.7295539582936,-30.515138025685175,C,B,E,D,167.37399466327477,15.612590923846396,89.97703444660532,173.33554346106723,1
Germany,Veteran,D,A,D,52.776940414921334,110.8354211330826,E,10.027705348201748,11.912369449235436,201.26368116335507,B,A,B,E,21.78201170516535,73.88416959228853,-48.31936361172116,-204.30546170429653,0
Other,Veteran,C,D,A,156.09460866223327,131.29405364577622,B,-40.243043447504384,-81.4894987132426,-15.413211304033537,D,D,E,B,83.29852545592254,-125.62536250969059,-8.054578673109608,90.95255843156987,1
Germany,No,A,B,C,24.621203209953137,-123.34959519759295,A,-202.82451856385748,33.99678005065797,101.35488027567692,B,B,B,D,-56.97744698536384,-71.2209548339604,-171.30978725521837,-57.900067403892066,0
Mexico,Non-Veteran,D,A,D,20.604173981787273,62.04506921555647,E,-173.43486327819758,-12.695583284112107,12.819735982560548,E,A,D,B,-34.57521242693285,42.17364188746206,53.05813205639821,81.95816121837848,1
India,Veteran,B,B,C,29.23133074322555,-65.25514063735118,B,-6.576717244110604,104.42468692290088,-48.5627489207302,D,D,B,C,111.38022399584729,76.20454121904366,58.01059234237924,-96.10335870974899,1
China,Veteran,D,E,C,46.703182045557575,24.910625688661007,D,24.08017166986392,3.002220270497931,115.79795598220215,D,B,D,D,179.7005975351328,-43.871245649432915,173.6285193289796,-85.01300050870955,1
Other,Yes,D,D,B,63.22606662374547,54.20077267727624,C,-46.365386088864966,7.2090365794031,54.02311623115551,A,C,C,C,-0.07671871035423962,51.35666156409704,23.983520193038483,126.6204173469848,0
India,Yes,C,D,B,43.12379291175532,-23.47243854917511,A,-70.55959408261006,66.22794619948657,3.349803911898059,E,C,B,A,101.33959822926168,21.537176444545302,61.08229714307715,-99.45248315298966,1
Germany,Yes,C,B,B,-22.890202714105342,33.72096113964697,D,37.4589833767977,-130.08229019764227,-191.77653682113237,D,E,A,B,18.464858995728356,-39.131111250757094,19.543808707040416,-169.8053251551199,1
India,Veteran,B,D,A,69.20457465241385,-115.15299772709338,E,52.56792565628929,-5.214888496453744,53.528650262527755,E,E,A,B,-98.59912856104096,-48.62463300775974,33.3743181424061,5.8530447873093845,1
Brazil,Yes,C,C,A,-66.83817602683516,37.028719345493506,B,131.7180016357742,27.223907700777843,21.430875075064844,B,B,D,C,60.03408794621655,-59.89476116537739,85.2006240853031,72.973200940054,1
UK,Non-Veteran,C,E,E,-9.603028693918828,68.32356853381208,D,81.20835133995115,114.88147841661842,-35.686695535498906,A,C,A,A,-6.758675834883632,-17.856019630684333,-17.61147559751578,49.67446792518271,1
Mexico,Veteran,A,A,B,41.51465818859118,55.229992639202486,E,-203.9384846999224,136.4101248797232,-192.37605009938903,B,B,B,D,37.7733712484934,66.14660441387603,56.36271108397668,60.490329415536046,0
Mexico,No,E,C,E,-86.24511631197589,18.467996010840114,C,-50.89364624511629,198.42183410772384,-23.56289265604673,E,C,A,B,8.037895869081071,35.174790580656406,65.45491589180777,10.977455405033552,0
India,Non-Veteran,A,E,A,-268.25131745780305,78.49493731746813,C,58.16773472011615,242.2563190708012,104.99018861695677,E,B,C,D,-64.45030051630172,-124.07112711453625,-60.70306191114586,-20.378067505705502,0
Germany,No,C,A,C,-11.096188635364323,-68.11230795759502,B,-28.572749539519577,-59.78557103718697,5.3048031936630435,D,A,B,B,-126.59166550015635,129.0444928250668,-50.584126923424854,69.21892512443662,1
Other,Yes,A,A,C,88.81469823442706,-69.98769008814487,C,-228.16478904131134,44.23372029130209,-3.0086406992414623,C,B,B,E,-9.720512242610392,34.590562907967026,-66.86065115100789,-9.222414049990096,0
India,Yes,C,C,D,-13.996755189608088,31.722211950397806,E,46.85912442577688,-23.136490858783436,9.886794609209698,A,E,D,B,5.220437678472199,-54.05333195554716,-118.49321906549883,-120.78021265603512,1
UK,Yes,E,A,E,-96.62062647383945,17.251981291612143,A,36.272222241753006,53.574009290973216,27.575208416050103,C,D,C,E,10.27645129347249,86.69973192965654,105.79763523706036,138.15829726931378,0
US,Non-Veteran,B,B,B,-40.778167158906825,-135.50383026332932,E,42.68067220841233,29.258124887104987,-88.67974698597418,C,C,A,A,42.07427351681111,-6.9590558924821995,63.10577438465743,65.79180768947401,0
China,Veteran,E,D,E,-83.41981107104792,38.41184472109902,E,41.41448461666052,23.276378845649226,-2.172355008776371,A,A,A,E,-70.37030996765098,-19.111813915797985,128.1803930028097,25.459653183604892,1
Mexico,Yes,D,D,A,-131.63953420135584,-1.3623700108602694,A,31.33905396263242,-64.38968023462357,60.90400840520873,B,E,C,D,-169.33666468616133,-20.546530785974,151.13792860396703,-101.6389074263605,0
China,No,B,C,C,-151.742538497666,-77.35163978188874,C,202.14722291300797,10.128040200620019,19.78271596902497,B,C,A,E,-53.74264537308168,-295.54157275773406,-3.674856540765907,-41.954020724842806,0
China,Non-Veteran,C,E,E,-79.71374438219074,-167.7174480966745,B,-159.5777338443664,154.05465920875116,3.282012607346384,E,D,A,B,-149.15374995779501,146.94697085217456,20.684793062261274,-214.33969543370836,0
UK,Yes,C,A,A,63.94866283261456,-25.26477265533541,E,-131.600853336628,244.77006501241604,-21.794249066254167,D,B,B,A,-22.086666338406566,104.80620336958933,122.82652128703705,-17.291753944253802,0
China,No,B,A,D,-23.80760403310965,-49.759790298806756,C,-163.87091447963337,-62.41573499989126,2.736672836755724,E,C,E,C,-60.13211847175521,71.89851584670663,125.62578307222122,134.901289184545,0
India,Non-Veteran,E,C,A,-200.2405156468984,-110.7618311554595,E,39.35749587652489,-129.96104658171924,113.51941487026566,D,E,D,A,39.24713333077468,-84.463276597295,96.01068499566098,-123.37578938302197,0
China,Veteran,B,B,A,129.0716457046683,-12.13759324484518,C,48.13527828675568,6.062926368496981,25.34661086026262,A,C,B,E,-105.14016288530246,89.74225257296925,73.19611724522875,-188.97697572802002,1
Brazil,Veteran,C,B,A,138.76517169205954,3.1541530072720807,B,-19.79133686560996,46.97132339535228,28.900508498782724,D,E,B,C,154.8522138004361,64.3573937728669,-9.02569647890703,-134.99770627394608,1
Germany,Non-Veteran,B,C,E,-70.27136080317855,-46.755833388812405,B,-171.76171255768617,131.16304242094552,18.10476173483991,C,A,C,D,-136.04468723788747,162.8621770151935,82.47562407227043,102.96553614796997,0
India,Veteran,D,B,A,-80.73694752331252,-103.6652874320305,A,-147.81540063048828,-49.92797614572566,229.73018325524657,B,C,E,A,31.43186169983855,-23.01870102839019,-68.00940613752752,-84.12095489363105,1
Brazil,Veteran,C,D,D,36.16072440856866,-65.18387198739539,D,-43.955002250100186,-47.06884875650645,64.1006144910521,E,B,E,D,-195.58744796465228,201.70616022054196,19.559051795849253,-53.966906347463926,0
Other,Veteran,E,A,A,-101.65617392902047,18.693027904778887,E,-87.72187795791604,51.51121293681836,-123.86061895320131,C,D,A,D,5.078057319872058,1.2580811390648587,-5.896063205593962,21.0750754363032,1
UK,Non-Veteran,D,A,D,-63.36000830359514,-214.3140363636216,A,-35.84038824065488,-49.62581041265981,242.2552568318721,E,B,D,C,84.59912988077431,31.121830098101327,47.61036233580212,42.92040732573147,0
US,Non-Veteran,D,D,C,-110.92337638511908,85.77506366934095,D,-193.37097507495312,46.42545246823539,153.67429448342295,E,D,C,A,-11.549964241601494,-73.93631487442144,59.11777155134273,88.04395279072914,0
India,No,E,E,B,138.11699288110034,-174.6649399260926,D,84.41601860552741,57.82162746830009,-43.012191498952944,E,C,C,C,112.3505369631043,145.83257257590125,-16.204026414069283,-80.62754142613609,1
UK,No,D,C,E,127.22140958635397,9.155627647004122,D,-19.43069514075365,59.87007836992538,-88.98383066317926,D,D,E,A,67.91611449863485,67.82897048337327,166.9521190839221,-177.4950190799671,0
India,Non-Veteran,B,D,A,130.3424672911938,103.65264267638517,A,59.221787236311144,19.41249501216035,106.99494487561607,E,E,C,E,137.59884725790621,-140.10571169248178,-117.58612504360599,55.268296231988636,1
UK,Non-Veteran,B,B,C,-186.59675234616878,21.75216136940493,E,16.98331879963232,151.22219539103145,164.71077535062847,B,D,B,D,70.37138484638196,-27.43731088301115,126.7338937877177,-14.498218002210022,1
Germany,No,D,A,C,28.616320337611995,226.49067312003797,A,127.89009947022922,-106.49824706708264,9.0645948183189,B,A,D,B,111.6730224636059,-160.79279058339492,-124.9639460486573,-84.89216800306058,1
Other,Veteran,E,A,A,-13.246561651534472,91.91019249086827,A,-60.19806290947921,30.15395962995782,-115.97563933514625,C,D,E,E,129.8369058149278,140.1058603421669,-40.97549413210715,241.20614241946626,1
UK,Veteran,B,A,B,71.23653394647313,65.43347534000034,B,-90.49123273254973,-29.14593287646713,10.673996880690066,C,D,B,E,-87.15533434870875,37.87603010295957,-40.060422567463924,-27.20894699298575,0
Germany,No,C,C,E,16.38390786002725,78.99064641733565,A,-6.753722335577797,-20.30269711955897,44.00186322968673,D,E,E,E,92.80338335356133,43.42953506795158,-119.6964217666815,-156.51560306593439,1
China,Non-Veteran,B,C,E,121.806151132747,147.31615444340122,D,-92.52867702202063,-2.7474967017882617,-175.8998945608105,A,A,E,B,-21.82347759487605,-143.37416466032474,-148.37090213897937,51.7123509568874,0
Brazil,Non-Veteran,C,C,E,13.210501583083179,7.688979868497942,B,96.90411123796743,-191.8583810454807,118.82782263887472,E,D,D,B,-55.292757605941254,35.73493629884971,39.73186287408535,-52.277567118879546,1
China,Yes,D,E,E,-89.00520531083782,19.48628270239315,C,-55.938465254226664,-31.127951158986388,-13.097241915779653,C,D,C,D,-72.2767216468778,-164.82259984486248,-119.17728573183291,57.963511139334955,1
UK,Yes,D,E,C,-25.430047753430845,15.250111234770289,B,122.11157151483843,-62.95329087315079,-22.35063159202517,D,D,E,C,-134.03550742778606,77.82450419434312,0.9121838656747285,32.47239448877225,1
Brazil,No,C,A,C,202.9387463350682,-186.53751218381817,D,12.859085199742479,124.05151272788375,-49.8806889090651,C,B,B,E,3.223072116290646,185.84118357106902,192.64641149182492,83.50865840746154,0
Other,No,D,B,C,-212.20308351775628,4.318781278040244,C,-44.13485064329984,-35.27606105527055,-70.31469995884227,C,B,D,E,100.21613173177053,-157.24017940168352,85.70999710115727,-120.46866038214772,1
UK,No,C,C,A,6.0738663649899065,-2.5607967171994814,B,83.7062333393911,86.34681410060637,-150.57025406988575,C,A,D,D,-92.57439801699611,51.3102315042445,-254.8692294552925,28.86313347772565,1
India,Non-Veteran,D,B,D,39.490010540168655,-143.92208717764146,D,-88.61854248567256,-86.68867437270423,-99.91264725719435,A,E,C,A,-153.0575446974496,39.50535442038173,-18.298027498847198,-18.742354162481124,0
India,No,C,E,A,-8.40170867725293,-132.17805383118048,D,-100.11859986101987,57.875970391768746,39.81117724504977,E,C,A,D,75.03401798038394,100.156276636981,-44.831696333522316,16.437023399912785,0
UK,No,E,C,C,1.2490999847911748,-18.89817831576516,E,96.63839299141314,-115.2649640400429,90.78171256116804,A,C,E,B,-172.23482555331844,73.50822987649228,234.76241089900776,29.707141775780627,0
China,Yes,E,A,C,59.28102476296594,-18.6064789819641,E,-31.648435482775707,193.66695139399505,192.2679427772242,A,C,A,D,95.5836643626848,-111.901588500983,74.62074516144784,-60.952722051402844,1
Brazil,No,D,B,B,15.104941310545353,101.78497822752944,D,-15.436590521282408,-117.67947596538583,-6.898194498348663,E,B,D,E,98.3020798494151,-118.0484383688126,-6.003614971243492,64.4362767004101,0
Germany,Non-Veteran,B,C,D,28.49689620755186,-54.8462422797233,E,41.324996145641876,8.822415585520792,84.3430064418153,A,C,D,E,-94.34747163609582,-11.5405314058983,39.03270847417238,229.32747366903087,0
Other,Veteran,D,C,B,83.03181656088118,-14.653804617490385,C,-86.013288144093,315.6213670103745,-17.71422283017377,D,D,D,D,-95.90244199982787,-13.76273131447753,-127.94519555912898,59.0439428642439,0
China,No,E,B,A,22.101060575899695,98.87281812232943,A,-167.41131460859424,104.9349008178841,117.14365803096767,D,C,D,E,69.17458528769616,36.87640779689054,-154.9128219976472,-74.88977736984316,0
US,No,E,B,E,207.50327748211333,-50.189989171640605,A,68.65945081397811,172.35173842719414,47.12140707316516,E,C,E,E,-80.97702166951876,-146.82878147993787,-141.93396955041996,0.759930351825929,0
UK,No,E,B,D,-158.51625451339217,181.79286377338974,A,59.25379030981941,-61.109664218828726,-41.837847294121424,E,A,B,B,-16.742247100362682,190.47948383069507,-169.1760456383125,-42.17115738381019,1
China,No,E,D,E,-34.09052394004791,-28.804635508943548,D,-202.20572508505543,-1.987609458328398,132.52423433140322,A,E,B,B,-112.36727746919819,43.75184061085985,-66.61679454742185,132.54028783313356,1
