ethnicity,country,civil_status,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Hispanic,China,Widowed,Female,E,76.85266794953617,C,D,66.69837861396405,B,-36.731720691629945,B,-30.28664007059409,E,0
Black,Mexico,Widowed,Non-binary,D,-113.82078731171283,A,E,-57.77275580677338,A,-40.09956827624722,B,131.51898409754864,E,1
African American,Germany,Widowed,M,B,75.11171333916015,E,C,-94.50659741177091,B,85.40534600839379,D,154.19961391545215,C,1
Other,UK,Divorced,F,C,50.14015691456428,E,D,38.22108610288634,A,-182.96335404925975,E,129.5159190400964,E,1
Asian,Germany,Divorced,Other,C,-81.96495301917142,B,B,-50.884713325773546,D,-49.15933153446842,C,-64.88466699546093,D,1
Asian,China,Married,F,D,175.98105371755392,C,B,-62.296553281155575,B,-64.16584691483952,E,159.81794166705066,B,0
Asian,Mexico,Married,Male,B,-15.683997415816103,C,A,-40.69829732069839,D,176.2249682748672,A,-1.2609756759699609,A,0
Asian,Brazil,Divorced,Non-binary,C,0.49708830669557247,D,E,-154.41940846344542,B,-27.36266790794116,B,56.04541167564281,D,0
Other,Brazil,Married,Female,A,-192.2406611303223,A,A,-60.002669557927234,D,-177.6501017829603,D,-72.24931303158208,A,1
African American,UK,Married,Non-binary,E,216.46114461446814,B,D,-59.67855350084601,C,-103.38106553168535,B,-105.46767411037243,B,1
White,Other,Married,Non-binary,A,-152.66321849765816,A,D,42.6292151635671,E,33.20869528405226,C,-102.52195803636353,E,1
Asian,Other,Divorced,F,E,-254.10398965998513,B,B,-5.843966253548653,A,-88.42665863897247,E,-33.01543728426123,A,0
Asian,Mexico,Married,Non-binary,E,0.18249550027994,A,C,-70.03850059810385,B,84.46284505071961,D,56.8937003247459,B,1
Other,Brazil,Widowed,Other,C,-196.9426763259148,C,D,59.140583148327465,E,-42.047067432488255,B,58.718842994185714,A,1
Asian,India,Married,Female,C,229.89176615882107,C,B,50.2135154591516,D,38.99493856014655,D,118.97417167044301,D,1
Hispanic,Brazil,Divorced,Non-binary,E,-8.82897653495791,E,B,-6.3164515687639335,E,-68.2816202601857,A,-61.72581869399155,D,0
Asian,India,Single,F,D,147.75117802316845,A,B,33.02460111929553,D,-122.04815768981962,D,26.822849196905917,A,0
Other,UK,Divorced,F,D,10.621177562555491,B,E,104.34403168829505,B,-91.8587536605074,E,-43.27517667953615,B,1
White,UK,Single,Male,D,-40.58688420419303,C,E,-46.01883477594372,E,86.63267174853492,D,3.7296973002801437,E,0
White,Mexico,Widowed,Male,C,107.57996755835453,E,A,5.327631550312497,B,96.08031303944888,B,-40.954067026647074,C,0
White,Mexico,Married,Non-binary,E,-13.578700252326106,E,C,-118.59735441245056,A,1.3835219524194673,C,-46.15026884602273,D,1
Other,Mexico,Divorced,Female,A,140.03910826182792,E,B,33.46574839428588,B,96.69963802027323,E,-55.69478496209517,D,1
Asian,India,Divorced,Other,D,-1.270285217563535,E,E,20.119327895417864,D,68.67181180790136,A,35.82641255231619,A,0
Asian,India,Widowed,Other,A,-173.8488082058172,B,D,51.23317915717749,E,39.28017581868553,C,-103.76670044725292,A,1
White,US,Married,Other,B,-21.456182625032557,A,A,-53.63123413786665,D,-147.50560626431448,C,122.84347329215024,A,0
White,Other,Divorced,Male,A,-115.10580679322477,E,D,132.31797434089668,B,-89.24904829444468,C,124.34167556466616,A,1
Hispanic,India,Widowed,Non-binary,D,85.94542825719402,E,E,53.88079040918278,A,-8.860740254838575,D,-41.09239053727763,A,1
White,US,Single,F,D,-97.25438751775513,A,B,-71.75211969038868,E,68.33771065641123,E,52.738786644665424,D,0
Hispanic,India,Single,Non-binary,B,17.63886436105582,D,B,138.14514230400218,E,30.90203706145355,C,-1.040681297684651,D,1
White,UK,Single,Non-binary,B,187.30877104523,D,C,69.07436274597204,D,-107.88314836749846,B,-61.96972895149351,E,1
Other,Other,Married,Other,A,-50.66678603881291,E,A,-59.981492909916255,D,71.373156928837,B,116.41098763187674,E,1
White,Germany,Divorced,Other,A,-3.8575308263222676,A,B,-91.66057130435765,B,-58.834257534415954,C,-142.72453623475474,C,0
Other,China,Married,Female,E,56.35167759817943,E,D,32.520872864416845,C,134.07342249211436,B,53.940076762997634,D,1
Other,India,Married,Non-binary,A,-14.809385945262282,D,C,-47.420063596957235,E,-77.18665570646093,D,-8.495929366036552,C,1
Other,US,Widowed,F,C,-76.24318689184766,D,D,-0.5491788486418022,B,-45.327226245662565,C,41.562051606627435,D,0
White,Brazil,Single,Male,C,-155.95976477437245,C,E,0.5794308245237937,E,92.12097238843833,D,49.5880450819356,C,0
Black,India,Married,M,A,94.8939308266263,A,A,-74.21398223136137,B,90.13899933080549,A,-41.322693423603695,A,0
Other,China,Married,F,E,18.20703528450721,A,A,110.69667777289467,D,42.728779158021894,A,-15.479077289241824,C,1
Hispanic,Brazil,Single,Non-binary,B,81.38296172959585,B,D,46.921625407745395,A,59.038134606821124,E,183.9621115232952,E,0
Other,Other,Divorced,F,B,43.63608243749935,D,E,159.8931321837902,D,-85.56370385647348,B,28.431958688545933,E,0
Black,Other,Married,Male,D,-22.019239432329837,D,B,-137.3685812977489,C,-10.761572190034888,A,-75.72320727380055,E,1
Hispanic,Mexico,Married,M,E,-108.18516205494988,D,D,-102.24425888963158,C,71.17403473387827,D,-9.809998336697888,D,1
White,India,Married,Non-binary,B,-37.80069714060644,E,D,58.79239049600303,E,-31.698936701512114,A,134.6042278745581,A,0
Other,Brazil,Widowed,Non-binary,E,119.35135972547768,C,D,-121.82201168068684,E,82.95055004517859,C,199.06941293005997,E,1
Hispanic,UK,Married,Female,E,194.2445311305604,C,D,161.90082531633908,A,-158.62817237029358,E,-50.31943828276072,D,1
African American,Germany,Single,M,A,157.45903620081128,A,D,61.76407591448538,C,-73.71557511040545,B,32.883863407848644,C,1
Asian,Germany,Single,Other,D,-121.81209880984967,A,E,31.647510274310477,A,49.197067021600546,D,76.02687095959769,D,1
White,Germany,Divorced,Other,B,115.13405671585404,C,D,-106.97762793004357,C,259.27329622092134,E,-124.16149482320593,C,1
Other,China,Widowed,M,C,34.10266446927089,A,E,-169.04000166836659,D,199.99098720162146,A,17.405514751794016,E,0
Hispanic,Mexico,Single,Male,C,-141.3838841619548,C,E,-21.640956823397698,A,69.76215785989037,E,7.781351904834945,D,1
African American,Brazil,Married,Female,D,-131.93465219777602,C,E,26.631238792145524,D,42.536962229206466,C,295.5043814425784,C,0
Hispanic,Germany,Divorced,M,C,26.367598013599537,A,D,-141.47813667546438,E,-161.9182057211931,D,-56.83856612265299,A,1
Hispanic,Brazil,Single,F,B,91.3086866844073,A,A,-76.87182175575732,D,90.38850535486982,B,-113.23882950135827,E,1
White,India,Married,F,B,-187.6049523748065,C,B,67.61896272244488,A,-29.548943823220764,D,56.953823739838725,A,0
Asian,Mexico,Divorced,Other,D,78.69266548114733,E,C,11.128866539296336,A,134.78506030177707,E,-77.55189030222087,D,0
Black,Brazil,Single,Female,E,-2.9576293478432167,D,A,60.184000265845064,D,54.746630085279335,A,-75.34977540224989,C,1
Other,Germany,Single,Non-binary,B,47.095492241030776,B,B,188.3760716650069,D,-141.15288542122454,B,-82.86471192508577,E,0
Asian,Brazil,Single,Other,B,-54.63275438722038,A,D,-16.67550111140969,B,-74.9914294633362,C,56.48724843557671,A,0
White,US,Divorced,Female,A,1.4954275935847479,A,E,29.269411086907365,C,64.31656078710132,D,-34.91183749593111,E,0
Asian,Brazil,Divorced,M,C,221.99797105221944,E,B,137.41090246517518,D,-97.40271474415326,B,-160.21435418967772,C,1
Other,Brazil,Married,Female,E,70.72067016089396,E,A,-20.150042111473965,B,-42.44988737567563,B,-110.3759667009493,A,0
Hispanic,India,Widowed,F,D,28.724179912437968,B,C,-10.421187127907315,A,84.05481391678595,E,-41.18933219306529,E,1
Hispanic,UK,Widowed,Male,A,69.03049991574255,B,B,94.14952071085389,B,-73.5161731901292,B,165.26227141737127,B,0
Black,Other,Divorced,M,B,-2.6615067910863965,D,E,-86.30169758731964,B,-5.454186560647671,E,-69.30764026887822,E,1
Other,China,Divorced,Other,B,54.522664468937386,B,C,-52.816445122048286,C,-10.20740948954521,D,-15.678963405315836,E,0
Other,China,Married,Other,E,-156.72996702348186,E,A,68.57050282552923,C,19.57784677217338,A,4.915525377292542,B,1
Black,Germany,Divorced,Female,C,-60.02487772950058,D,A,0.48408237076157024,D,47.03327888570571,C,11.656050863393022,B,0
White,Mexico,Married,M,A,50.39419096769433,A,A,31.382672307341043,E,-44.57412074880133,B,-61.58523290903284,A,1
Asian,UK,Single,Male,D,130.80097628894976,B,D,34.78165284453302,D,30.684692464644574,D,68.40371199660908,B,1
White,Mexico,Divorced,M,E,-164.20678437927472,A,B,-30.5238858448347,D,14.62510459223354,E,-157.45536171781242,C,1
African American,Germany,Widowed,M,A,-89.69641403787888,D,A,-87.26259751533657,D,-21.393613471516236,E,61.08856440334745,B,0
Black,Germany,Divorced,M,B,-29.100196010487473,A,A,192.74622546502965,D,206.42839291176634,C,-83.1122171913027,E,1
Hispanic,Mexico,Widowed,M,E,15.189701579488668,D,D,145.31131958223352,E,222.1615536357663,E,-94.22769038059648,E,1
Asian,Other,Widowed,Other,A,-7.056169262274545,B,E,75.22002892015497,D,6.975168402795975,E,17.481927184402522,D,1
African American,China,Single,Other,C,109.67175740205207,C,D,-56.42370167742271,A,-90.16630716389605,B,-40.13160188718222,B,0
Hispanic,US,Married,Male,A,-45.96130834738805,D,C,50.35789433458968,D,-138.74128041135404,E,46.49895428781506,A,1
Hispanic,Other,Married,F,C,11.397433341610101,A,A,-126.93724010733898,C,-179.33765850923035,B,-5.825515830158398,C,0
White,UK,Single,Male,D,71.52324704697386,D,B,-107.11820549380508,E,86.95749913372066,B,-66.55612893779633,A,0
Black,Other,Widowed,F,A,-76.24702126942479,B,B,-42.10015773563527,A,-10.845958957164108,C,-18.276685472399866,B,1
Asian,Other,Married,Female,E,48.96876303531507,C,B,-192.39595256390604,E,-145.45439110770332,E,122.35332646974257,C,1
Other,Germany,Single,Non-binary,D,29.56442580320789,C,A,47.0078358893417,A,-45.495106598929496,A,138.72313484591157,A,0
Other,UK,Widowed,Female,A,60.45789286238434,E,E,-48.090929972322826,D,-25.421558951158108,C,17.009267636170243,C,0
Asian,India,Single,M,C,62.92358449990881,E,B,-51.4166557983127,D,-0.9147357286426806,D,34.37311970262646,D,1
Black,Germany,Married,M,A,103.12385230431656,B,B,165.53475635495656,E,58.881327160728034,D,155.28902530424867,C,1
African American,Other,Single,Non-binary,D,-17.515400942719673,A,C,25.576484295037872,B,-148.45077689294422,D,5.680959594131355,A,0
Black,India,Single,M,D,117.96522662513466,D,B,-10.924732077985203,E,-4.942764771655828,E,-49.2115423689859,C,1
Black,UK,Widowed,Female,B,-30.873153784960138,B,A,-46.54886842983577,B,-49.70158588011527,C,-49.47402450766413,D,1
Black,UK,Widowed,Male,A,-191.2103214080863,A,A,152.82873978749976,A,-191.15493158584843,B,109.93885474471689,A,1
White,US,Widowed,Female,E,65.09982830922904,C,A,46.61379389630022,E,102.37642107997182,C,-115.81906462235277,A,1
White,Other,Widowed,Female,C,-27.899471363252182,D,D,-23.799355828264535,B,27.360907390245487,D,47.396025842087376,E,1
Other,Germany,Single,F,B,-104.20016147075405,E,C,-9.895763816800276,A,93.93209436445353,E,218.71961594440083,A,1
Asian,Other,Married,M,D,70.17208250441897,E,B,37.53004098398712,C,149.49759706043054,B,15.382158014147457,E,1
African American,Germany,Widowed,Non-binary,D,-38.113238742099405,E,A,-32.31162704793864,A,67.27359422798223,B,-155.68707992912474,C,1
African American,India,Single,Other,D,-92.89642987722692,A,E,29.334467234946526,C,70.47464576307586,C,71.57217935502575,E,1
Hispanic,UK,Single,Female,C,93.92077217801807,E,C,-11.365056546074475,B,121.70334938346635,A,7.302993186124118,B,0
Other,China,Widowed,Female,C,-40.40743895681346,D,C,-249.85000227789885,E,-210.94990452803276,C,-201.18544348570228,B,1
White,China,Divorced,M,E,-25.179343644112777,C,A,21.549619131338773,B,0.5774562992137191,E,-53.704903994211165,E,1
Asian,Mexico,Married,Female,D,-50.79831457276618,B,B,-35.633031970306625,B,-44.22535311576418,D,-200.7461663617506,D,0
Asian,India,Single,Other,A,91.46571195308306,B,C,7.599941235287236,A,-98.45253183186126,E,84.3182187843954,E,1
Black,Germany,Single,Female,A,-34.12702963346662,D,E,-126.01851357352419,D,-3.676221296431089,B,-59.88522888069531,D,0
Other,Other,Single,Female,C,-13.745270401469178,B,C,39.805774651080014,B,105.25827681229305,C,-176.71697959239515,E,0
African American,Mexico,Single,Other,C,-29.230143910927946,B,E,-65.65958036357067,D,44.952050490261215,B,107.82645954870331,D,1
Other,UK,Divorced,Non-binary,D,80.84940565789285,C,B,-37.03119035566178,E,-34.364809287200174,B,136.52737511136257,E,1
African American,Brazil,Married,Male,A,-73.22362473833401,D,D,68.25741943587104,A,-46.579744405068794,B,-172.702699955255,C,1
Asian,China,Married,Male,E,107.9761144104872,A,C,16.05438719445554,B,-7.725379119538781,B,-110.34178746866006,C,0
Black,UK,Married,M,E,-139.29804166423398,B,E,61.09321123517516,C,-8.735357836303951,C,169.31873451455357,C,1
Hispanic,UK,Single,Female,E,75.39059762500536,C,D,130.52478019213055,D,-83.49974161410618,D,26.783662841304963,B,0
Hispanic,Brazil,Married,Female,C,-105.72956030592884,E,E,-220.96544668822992,B,56.73518238556664,B,70.53357107677508,B,1
Black,US,Single,Male,E,-208.35228597276375,E,C,-36.5103584712432,D,32.563456133051645,D,65.43960553368925,B,0
Black,Other,Single,M,E,-23.119649282781822,E,A,27.81958832481184,C,28.300940822710757,D,0.5548832923200787,C,1
Asian,India,Single,Male,B,-245.3700758255104,A,C,1.4646917199507774,C,59.026773028326716,C,83.15939816279507,D,1
White,UK,Divorced,Non-binary,D,-77.22622947264568,C,E,29.81082986889688,E,99.25234091888291,D,2.403019542762677,E,0
Hispanic,Brazil,Married,Male,D,1.6478943258280567,B,B,-207.84439969564025,B,169.78154278048228,D,-89.8225620729566,C,1
Other,Other,Widowed,F,C,37.91547172975833,D,B,-56.65442699819112,D,82.69774641690158,C,-93.45935866242375,B,1
African American,Mexico,Married,Other,E,178.9189277413468,E,B,182.00921175759296,C,152.29891438551857,E,3.5378655091783027,A,1
Black,Brazil,Single,Other,D,-169.52761176558388,E,C,-63.08311484241263,C,7.4098558440805835,D,9.468893770873885,A,0
Asian,Other,Divorced,M,D,83.24369511489348,D,E,-87.48325656161975,B,67.04589339007946,C,6.191542314918086,A,0
Hispanic,India,Divorced,F,A,-60.65753823653601,D,A,-24.065669392764285,C,61.724529447160826,C,78.51859840630526,A,0
Other,India,Divorced,Male,C,5.242313993298112,A,E,-155.99890544116624,A,122.2081807608933,E,171.82363526303328,C,1
Other,India,Widowed,Other,C,-76.41465133723221,A,D,-65.08386945984445,E,-47.504493999046,C,-57.525093385975524,C,0
Black,China,Divorced,M,D,101.98448577035481,A,D,162.47100547757825,B,47.13381655301248,E,-85.15061681108345,B,1
Hispanic,Mexico,Divorced,Female,D,-76.60840772141515,C,C,35.92876720447362,C,-88.76883106790274,B,23.957225692229596,C,1
Black,Other,Divorced,Non-binary,C,7.009149850450245,E,A,6.948195434046747,A,104.08006737800221,C,-4.394719678930391,D,0
Other,US,Widowed,Male,C,100.88401932092854,D,A,-25.11705618759874,B,-114.86873115740697,B,-143.35604339283907,A,1
Asian,China,Widowed,Non-binary,D,41.540998110131596,D,D,183.61737333627838,B,-88.37250431752831,B,-32.51115461266044,B,1
Black,US,Divorced,Female,C,-95.60214467469477,C,D,-35.77814604912399,B,222.80661570580978,C,167.92791618776235,C,1
Other,UK,Married,Other,E,-132.8422604241665,A,C,-10.306811218766091,C,-51.58176088380391,C,52.527027821374595,A,0
Hispanic,India,Married,Non-binary,C,166.3390731855108,C,E,166.925748966112,E,-80.25765113213174,A,115.46380233615182,D,1
Other,Mexico,Widowed,Non-binary,E,-8.283785163244602,B,B,19.37397377186485,B,21.08657222310473,A,-220.83710213524924,E,1
Hispanic,Mexico,Married,Male,E,-171.94724808065885,E,B,98.86824482408711,B,-163.90285759301554,B,-172.65874086455176,C,0
White,US,Married,Other,A,13.460579337930392,E,B,109.8743425554203,D,-75.8607798559872,B,185.6602427302839,E,0
White,India,Married,Female,A,-264.21794151600477,A,E,116.95830093910133,E,-263.9788714582911,C,-101.1836814544972,E,1
Asian,Brazil,Married,Non-binary,B,-66.20180799687444,E,C,-245.92834392334066,A,106.13916441850915,D,-72.57271451319374,D,1
White,Germany,Single,Female,A,91.62978099694338,B,A,67.7223680051397,D,-49.79121740725452,C,122.68143935114418,B,1
White,Mexico,Divorced,Female,B,-178.21380386376222,D,B,162.6851366744823,A,70.0011752965886,B,19.50615445488137,D,1
White,Other,Widowed,Non-binary,E,-134.59043028269173,B,C,15.225299397659251,D,51.38740712889043,E,-18.495420123602067,A,1
Asian,UK,Single,Non-binary,A,111.66340769650054,D,C,163.21825413933368,A,-102.07603482463033,B,-118.68911037526114,A,0
Black,Germany,Married,Non-binary,B,-63.52734350014468,C,D,45.33643978475425,E,-125.35950643554312,C,132.41093240747125,B,1
Hispanic,India,Divorced,Male,A,-29.131079158672218,B,E,-12.923326873067573,A,88.10786507341966,A,109.70226906389155,B,1
African American,India,Divorced,M,C,31.365543972935345,E,A,151.83202402321737,B,-201.15966292792695,B,-11.038403792500374,E,1
Hispanic,Brazil,Married,Male,C,64.05363267436877,A,B,-69.61709084259961,B,-14.632612558084038,A,-63.87597255346131,E,0
Other,US,Widowed,F,B,124.45402308999525,E,C,114.50713709874054,E,-45.35053305054131,B,76.9028441276443,C,1
White,Mexico,Widowed,F,D,-76.71675860338593,D,A,56.43515251679139,B,45.29365802605491,C,-198.19847873273244,C,0
Other,UK,Married,Male,C,-126.51522703292615,A,D,23.84551365966837,E,171.8039593357643,A,43.82116041224038,A,0
Black,Germany,Single,F,C,27.51966310573122,A,D,27.57338426128867,C,186.7508027631794,E,23.68551296246637,B,0
White,Mexico,Single,Non-binary,A,-123.28523775526092,B,D,-35.924575829655524,D,154.3314223431,A,-11.370007595086676,D,0
Hispanic,India,Single,Male,D,93.67834738709627,A,C,-51.71667969142217,B,-38.380347005182,A,-22.84199725802177,A,0
Black,Brazil,Widowed,Other,A,-44.21016653896469,D,D,39.013629227631675,B,12.390677185483064,E,104.01768312198878,B,0
Black,US,Divorced,M,A,96.23446127193655,B,D,174.31246472434768,E,46.15176271092001,B,56.89269936488939,B,1
Other,UK,Widowed,F,B,72.29182360363976,E,A,7.809200960717151,A,2.468523049079546,E,210.3145674709754,A,0
Asian,Other,Divorced,Non-binary,C,117.7342918041004,E,E,-169.95208259761907,A,-75.6167553966857,C,-102.42847804440504,E,1
Black,Brazil,Divorced,Male,A,-101.9276803131141,A,E,-39.027055708447186,C,6.182400467091939,C,70.76169506280678,B,1
Asian,India,Single,Other,D,-22.84008987596565,A,E,-65.40428478433505,A,99.17467124978666,D,-21.141301743559772,C,1
Hispanic,Brazil,Married,M,E,106.07748691333101,D,E,47.210191906890195,B,-121.71310210984565,C,134.2088577634206,B,0
White,China,Single,Male,A,-172.7070189537193,B,D,-209.35831199101523,E,47.47218015124618,A,33.00686286244754,E,0
White,UK,Married,Female,A,-79.41348714936342,C,C,-24.73892504494685,C,86.82503922169197,E,-67.6116702076965,B,0
Asian,India,Divorced,Male,D,-17.874184066181265,A,C,-142.1827881396977,C,21.70925793180085,E,-2.1649374064598303,E,1
Asian,Mexico,Married,Male,D,-14.954432093794312,D,D,34.035750310555215,E,-267.6630488771064,E,-81.91296997338759,B,1
Other,Germany,Divorced,F,D,271.5627338868382,B,B,-132.8028843902891,B,-112.27328990399437,A,-49.62649842573057,A,1
Other,US,Single,F,A,5.6982410035871505,E,A,155.8986511525873,C,93.65173462961816,C,18.651570277873294,D,0
Asian,US,Married,Non-binary,E,27.753306296675206,C,D,19.132961874861873,B,120.23299675092436,D,87.18418474742651,E,1
Other,Germany,Single,Other,B,-120.51622165391022,E,D,-6.20746383417342,E,43.1821640038457,A,32.689442302226794,B,1
