handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Mental,-187.97835505298696,-111.2079430284712,E,E,B,34.8406957711029,9.519352279277708,0
None,-40.98180209601034,-60.42221203350362,E,C,D,0.30267430781545174,-76.46479356001818,0
No,79.53560911196294,54.557168319449815,C,A,E,-160.6140130278357,32.85052716491967,0
Both,76.34042209746201,49.031856982616354,E,C,C,133.81565043670713,-71.71857902708572,0
Mental,4.343749027631697,50.24132863590527,B,D,E,20.830327600027783,-147.4451534577629,1
Mental,-129.73311280538618,183.49841504273232,D,B,A,-19.323652440948074,-39.36339035943667,1
None,-95.70840475282901,99.99568741872899,D,C,B,-48.3816112713683,70.49819206635377,1
Mental,-46.23938139208848,-27.746740629987514,B,B,B,45.75438046455098,17.175831806591045,0
Both,78.72656336216541,104.00203913921162,E,D,A,3.4985752194831936,-31.770484051981242,0
Mental,170.87635384843182,-25.50598823719427,D,B,D,175.09933216396502,46.84088637113488,1
No,-3.4518310484779056,-184.0046244638486,D,D,A,268.20240170977746,217.4682220973207,1
Yes,32.12707626908718,207.49162641221903,B,B,D,54.49492565559857,83.98501201091597,1
Yes,48.290851691918725,-54.77772738941024,B,D,D,-12.072251696887468,-25.712990651820398,1
No,66.10958989400346,-40.51863157203372,A,B,D,28.645684989953335,-39.71626649517305,1
Both,-29.79369190576735,-20.16892282002004,B,A,A,0.12667055015443998,-1.5568629393770814,0
Physical,-98.76154441383356,-207.1107733150618,B,B,D,-25.194538860950072,-126.89482454781343,0
Yes,-9.752777669474568,34.50027122182288,C,B,B,-198.15559082703885,-180.57040287779566,0
Physical,-50.468620387082964,-251.74072166245344,A,D,E,142.46441940684048,-102.82813799170103,0
None,10.307227432333034,127.70912193321297,A,B,D,104.27640455986919,30.81923133300608,1
Yes,-37.061872163921784,-124.14300259343946,B,A,C,-194.28701209963114,-108.37728753824882,1
No,129.2815922324246,-61.2642815129316,D,D,A,79.39363483270951,55.271145022964454,0
Physical,-1.6787273872111461,62.7543284112128,C,D,C,-8.009881788981547,-73.93698681387717,1
No,-94.20481476020795,-3.982257198534115,D,E,C,-234.2363593103958,-31.975925154628953,1
Both,22.043633429363084,71.04251798030565,A,E,E,83.95380141970288,-135.5842713803654,0
Mental,40.384123678418824,68.82759093930792,D,B,D,131.12970118558468,-32.52737664960415,1
Mental,88.5997139136655,-49.96387846781298,B,E,D,159.65565150955442,202.55385203654797,1
Mental,9.067663510603111,-42.068161191509205,A,C,D,-89.93970975575142,-82.94783692777622,0
Both,-71.0923472525589,201.54072342062835,D,E,B,-13.392340110268936,53.9797059890794,1
Both,-26.22336133586102,70.73382025876397,C,E,A,-170.20288757087891,-97.59703092100729,1
No,-55.70701535021566,30.052746841295424,E,A,A,-160.66808601281053,79.62608642874133,0
Yes,-66.43203266279959,140.4365511268543,D,E,E,61.33266063819405,-26.1462768128599,0
Mental,13.07775787630327,168.66064816182802,A,D,D,41.11350249347249,-89.04334994795732,1
Physical,-190.57598445836658,76.4933797319488,D,E,C,-23.78965517084331,-71.86974324267507,0
Yes,-60.91159213756018,151.5124323956034,B,B,C,-66.13549989071402,145.37673728859536,1
Yes,-85.1673944191178,50.99491388132784,A,C,D,-53.17240133353786,148.49991304998363,1
Both,-191.27948363756022,-2.588678678864938,D,C,A,63.98545022384467,120.9692155353215,1
Mental,-60.32821229417705,25.482316274957018,B,E,D,178.72031701043272,-33.305512787395465,0
None,66.84063781538777,47.323945518927495,D,E,A,-37.68340490254905,127.35013855196485,1
Yes,-160.10396201968751,-251.21655915339386,C,A,D,-101.31907216699081,-96.41995286023555,1
No,-80.09655019344345,-118.30327098863019,D,B,E,-157.40527778185074,179.86812753703458,0
Yes,188.94564595570728,-56.89276305769396,A,D,B,129.45566805711468,28.20106331047475,0
Both,-83.84280027958125,95.9880500040512,E,D,D,24.38986003006203,226.68393106709485,1
Both,-93.79332188656691,-182.24934842672872,D,B,D,62.26043756176994,-60.43860794866019,1
Physical,-145.98549021030584,-151.0119066797495,D,E,E,-41.140518453692245,26.502991528880916,1
None,65.78655285126248,-112.31807632907392,C,E,C,-51.23715298537965,-56.00962583429032,0
Yes,129.75849259655536,95.08947502651189,B,E,C,49.37617669434411,63.789106088504454,1
No,15.174142795475628,-46.61094856111732,A,C,B,-121.37154423720109,14.135675415533433,1
Physical,132.85833292889814,11.897788721598177,B,E,A,-25.969591998604802,-51.421482590842324,0
None,-1.523336117920556,-88.01407528412639,C,A,C,-6.730512539127928,135.79611746417137,0
None,-73.39375720521917,-60.862531668359196,A,A,E,-132.44647616465085,-149.59808988162004,1
Physical,-129.52956107969743,152.50033379559082,D,E,B,-35.01703250870128,113.07825912154745,0
Mental,48.596408679261884,-21.12377971617083,B,B,D,127.52168770114748,-8.905596558754459,0
Physical,-62.68022126312209,37.545956933284266,D,B,C,-75.28117300571746,-113.89292875376553,0
Physical,-69.75913951030492,-82.77239289168595,E,E,A,66.9750889504265,233.73056518227727,1
Physical,-22.355844963218864,-52.69511784964765,C,B,E,-62.52636994258073,-3.50898888355644,1
Mental,-190.71505631964797,63.23082713286584,E,D,D,-119.24733399816915,84.67911064169556,0
No,76.50917207155972,-159.65595396655362,B,A,B,-14.485505922386269,-134.75221164586102,0
None,-29.796673701676657,-86.99093606503526,A,E,D,-18.165938883363346,-81.5183813714971,0
Both,60.6463684318914,-18.79158233823555,A,B,A,45.31304868473353,-56.597372792614934,0
Yes,34.006803625824375,-215.36713239588403,C,D,B,-2.410574062045533,133.81754691165898,0
Yes,14.000647319402205,52.784812700521464,A,C,C,-191.55427532702853,-79.31595409286292,0
Both,18.48722295406679,173.31458624451827,A,A,A,-23.43874705144202,-198.62432173181134,0
Physical,86.13952852389251,-0.3787483332644746,E,A,E,113.48585640683915,-189.45763049116223,0
Yes,-21.609792046903138,-75.17648525315386,E,D,A,115.12308528723582,-111.446225648416,0
No,-220.07456469124608,16.117548759720105,E,D,A,-1.4843470278548736,17.038161465356538,0
Both,-114.09170563299553,3.5547309746710276,C,A,A,68.01056125010561,-2.7365238314652673,0
Mental,124.67267311538777,-19.656106549407628,D,E,E,-157.78256583921083,-9.798105435299187,0
Physical,-70.4156957408658,-171.10180483511803,B,B,E,23.51720970745155,-24.267611376873162,0
No,-2.403914952009974,-93.87326520961955,A,B,B,11.540904306922602,-43.77766470070038,1
Both,-144.8143527140323,-72.307912543483,E,E,E,-76.0193896745118,89.1085039168065,0
No,-117.67913302676816,-114.50244668679296,B,A,E,68.52701025579199,122.7608138508572,0
Physical,175.83116331627383,68.41330520600465,D,E,D,-68.01388319827937,-11.787288887452894,0
None,-127.29081908632764,-140.69942074661338,A,A,A,135.52402312741918,-292.74641044965233,0
Physical,-89.87284115436555,181.04561643804317,E,D,C,-130.03900150432628,95.38905071750004,0
Both,50.96865792517969,123.48698884698149,D,E,A,112.56785024165497,32.16134448793395,0
Yes,87.99633048990864,-172.9238707969746,A,E,D,-0.4268141068022608,19.373231344803756,0
Yes,-63.681234518864095,161.95683713660657,C,E,B,-104.67358011015297,108.21693421301026,1
None,-7.988121154440467,19.68448020499593,D,E,B,9.15561076878987,174.37239084806237,1
Both,-58.7113792642145,-36.9296613704199,C,B,B,21.73826269032325,-77.27411379190377,1
Yes,88.94335180221123,32.363261390606866,A,A,E,-13.846939919271236,50.02759472495566,0
Yes,119.43037489579879,-115.16282124222764,D,E,C,-31.83084441065217,-114.30726559812712,1
None,22.712160677677918,-105.11255349554993,C,C,C,102.0249066312685,26.020452884319305,1
No,70.78184333158988,304.21863400457613,C,A,C,4.580752145803303,28.264366666142905,0
None,-87.9266223663073,-1.3025859714395427,A,B,A,-40.27965960249559,-14.489763917619602,1
Mental,-41.96765227382139,-52.769149066172304,C,A,B,-2.8740779791020197,44.00010991536015,1
No,-46.54451511937877,-35.73705123667573,A,A,A,109.20877310123515,119.94534416365335,0
No,-28.686059583035632,58.99494900581496,C,D,C,-29.84267213281057,-14.151458056391563,0
Physical,14.053953758165335,-69.51071364192106,B,D,E,-78.11278412430963,-118.2707572219353,1
Both,36.23853047509648,-7.274142245484012,B,D,A,186.62345359345608,180.8458978754714,1
Yes,-79.2367240245622,-31.283866417230815,D,D,C,95.78595759799022,-150.56785181280995,0
Mental,115.7485379104356,-27.651276392481417,E,D,E,-136.22861992065504,23.760718733511315,1
None,-9.567858300061225,-84.79379621486035,D,D,A,-15.950113940401003,-178.54850235818404,1
No,-19.62610656577687,161.27055923900784,C,D,A,24.204153198672437,76.57714733005247,1
Mental,175.86530207862162,1.7949471985827021,B,E,C,27.681223342975986,-174.69717315582875,1
Physical,75.08596636246992,19.93639704197568,E,B,B,205.93878516728304,-156.22164169382492,0
Both,8.414631044579915,-121.88502675313147,C,D,A,131.44800006545913,-47.643707961602715,0
No,365.59655713909376,89.33492410308996,A,C,C,44.132976698852865,-142.69235752996562,1
Both,72.39033057701924,117.47221229394407,E,C,C,-182.9665008565323,10.142592279324129,0
No,-33.016846857506785,0.008092331611965868,B,D,E,139.63910597540564,-41.226424287222386,1
Yes,102.663112861615,61.95967185532585,E,D,B,13.916048642100096,51.62715514936814,1
None,-9.359995370597893,72.10775145367927,A,D,B,-122.83754954405988,168.99029756239298,1
Physical,-87.99873781580972,114.50582687705374,A,C,A,-2.09957888559145,-258.4855640967093,1
Mental,47.54539741196957,-49.1945752293337,C,C,A,76.31610865484122,53.38755923616782,0
Yes,317.190457652947,-104.69884830228358,D,A,C,67.05362868113977,-111.90599915793717,1
Both,-57.80907385118744,-102.60301994201626,E,A,B,42.63476482079396,-227.0045508481028,0
Physical,6.366450672450576,-52.97679566695847,A,A,C,27.245667290308223,121.11075220150198,0
Physical,-56.2256731700996,11.15403381961248,C,C,B,153.4342431869122,-238.29977389449928,0
Mental,-43.237331789919445,5.372149197117955,E,C,A,99.8644846599245,260.81948136158394,0
Both,34.02115437156459,39.35661889345429,C,C,E,-134.3200541118658,34.38332742483808,1
Mental,84.65160911452321,59.52101793482676,B,C,B,-221.5158134222058,-114.21083846287443,0
None,74.37535739452647,-82.30458398775303,B,C,B,46.770529768335415,-246.12565317396454,1
No,62.85612446272339,-79.54625462477622,E,D,C,-33.97873957015983,4.2455657399103774,1
Physical,268.7778885106538,132.64721841747868,D,D,E,-102.47668767313894,-44.97207178487666,1
Mental,16.142894174522453,-44.224003132417906,B,C,D,91.4953631167906,-76.33176292869379,0
Physical,4.592057798519114,83.60398871381065,C,B,B,168.02273357506954,-143.09565276095555,0
Yes,59.15499739149386,200.03102003874793,E,E,A,126.44471873065652,37.2389505098392,1
Both,-5.383476334135655,-83.56395023266883,C,C,E,-3.284081442696851,107.53687645799302,1
No,-5.8309300626024045,174.04888102168275,D,A,C,-6.958643744558882,16.122236224715365,0
None,-5.490528415460331,-3.1906925255422185,B,B,D,-115.37920487775804,103.75023386735292,1
Both,-41.159664402048584,-28.82411307725341,B,D,E,-36.20345637175675,-68.770694568459,0
No,-99.07224592974741,64.72114879979878,A,D,B,-47.50814340317407,99.04829847565459,1
Yes,-37.61909284319294,-45.78227057336789,D,B,B,-128.2095890263825,119.75428638955346,1
Both,68.51666014597488,81.24656118382036,E,D,E,6.870099499682499,-31.230757534706694,0
Both,51.29942164652774,175.08867439203743,E,B,A,49.53635862831748,-12.217111730615764,1
Both,131.3271249749391,151.30589479921332,E,D,C,45.59428871701671,-8.263850206471588,1
No,-111.23778640250923,-63.21126208881379,E,A,B,-27.241358896078093,-158.5516780258656,0
Physical,1.5605371863522808,129.47493724585598,C,C,E,-42.302612877528034,116.56862330751385,1
Mental,-96.69601246485496,161.63182933311106,B,C,D,-67.24668010049317,-78.42290309719992,0
Both,-0.7689431604429784,-67.86365322744685,B,B,B,-86.29057553471964,-118.92970175780586,1
Yes,-10.89844726868956,134.637829153111,D,C,D,8.978225649929158,33.1629241962054,0
No,52.97773527209058,8.103210085720086,C,B,B,122.23816817926496,130.71503844479807,1
Both,-78.53369354948654,-39.10714411940896,A,B,A,180.41468906851864,-25.763902582387704,0
None,-34.4974095524027,106.89563731055247,D,D,D,35.929211429135485,7.101513824353048,1
Mental,14.277990730505676,-31.82583623308261,E,B,B,-86.98401939472717,-36.31810067241468,1
Physical,-102.01482476839685,318.59867398646946,E,E,A,72.68598251375428,5.511128790687861,1
None,258.3383789438031,-43.80682211036675,B,A,B,-125.46349364557426,33.613249595672166,1
No,-8.576000261388225,114.58747127011056,A,B,E,-28.882805558455427,-195.30827892094248,0
Mental,16.65556157879751,63.931563957653715,A,D,E,35.42000313900696,-218.5961091201215,0
Mental,90.84571772144707,-174.8698540161887,C,B,A,53.46283976969902,-92.14525739332143,1
No,-276.96763771584017,-22.06826147639838,B,B,D,-17.193884321883424,-106.91395823225496,1
Yes,86.9812656762052,103.9496014195866,E,D,C,53.62421752254174,-135.21004875961086,0
None,-26.15038661454077,61.506089110605025,A,C,B,-42.45984870544827,50.67646890982513,1
Mental,214.9952491133848,-84.34145386108011,B,D,D,-138.50266015602602,1.517779401197149,1
No,65.30172856790979,53.31147462162035,D,E,E,89.11613585170007,43.899061458012525,0
Both,226.79573543584542,33.60083768428028,C,C,B,84.21475892423325,43.062009941557854,1
Yes,87.125560938916,132.84778189952334,E,B,E,-89.90383669226144,-140.49789317331022,1
No,36.086454977438144,-50.60049572371923,C,A,A,26.736015792989935,-87.99804516137186,1
None,-182.12766654763345,-160.92846441369102,C,B,A,168.93961317318443,29.728233407856443,0
No,230.25943815629648,-34.815893003991214,D,B,E,-7.696842724602707,63.43536664462122,0
No,13.646833755893455,24.97840188680872,B,B,A,44.20988115036411,-157.304899746676,0
Yes,-108.85131637517445,40.250198940418905,E,D,C,-85.82776460642539,30.28903289553054,1
Yes,-165.12318630590974,16.307420497347742,D,B,B,178.60980520458747,294.8749234555193,1
No,-16.694671481860507,-79.78545516270881,D,A,B,-5.233045943881268,98.72122587348898,0
Physical,222.3852565526689,-54.96627827765113,B,B,E,12.412520129468666,175.1537932432223,0
Yes,5.284400408773342,-139.93083694183767,C,C,B,-22.2172444353814,-55.36922641939873,1
Mental,-60.058738539464706,-32.69677353833729,D,E,C,122.1778851686669,-100.09006769063208,1
None,24.786805265546388,103.7154439074152,A,E,C,-49.310597424855644,-58.81970359614692,1
No,-57.70905998199567,180.3990742139145,E,A,A,-45.92538637909851,4.3644810162437135,1
Both,1.075679306173167,-75.86894589339312,D,D,C,-160.59013911590233,-105.43601536991292,0
No,32.39582228997458,7.935154772313728,E,B,C,100.65104325274147,27.96722581816251,1
Both,-197.89848490522215,-76.65261089276329,D,B,E,54.3475540599338,-6.913441818453054,0
Yes,-8.846161991297851,95.94720591932196,A,D,E,86.61676201929684,-21.472625909914356,1
None,4.692565575877355,-61.95822953517127,E,D,B,18.700611231651045,86.29985007809027,0
No,75.48684796343973,-15.441752948338042,C,D,B,-47.77701553301299,-32.614441021146654,0
Mental,-105.66807732353516,55.014481698845174,C,B,D,122.42887641649769,-22.359117190767684,0
No,68.87409342071847,93.35629159696894,B,D,A,-104.76979919135718,21.437071193764933,0
None,-46.87213479097318,29.136918573284643,A,D,C,110.1652475498147,-47.13272742300019,1
Physical,-121.64874286842439,23.070464770603184,B,A,E,-45.604701846156246,-135.97437347300806,1
Yes,79.98503303637484,21.637251615972584,A,C,D,-24.12011190082774,54.95408167805043,1
None,132.3529530904444,31.571731263710678,C,D,D,-227.77070676660992,-56.589368465967596,1
No,-141.00808606276905,42.08404577164594,C,B,D,5.5926450030564725,-95.6191054038246,1
Mental,-150.89728921535652,56.62238847124681,A,E,C,-116.18813486991684,13.363377342623858,1
None,30.895093306391207,-94.51843444968478,A,D,E,-6.330116084615099,105.02192100237946,0
None,-235.21729770524345,5.871948967645353,A,B,E,19.831854625374525,65.83840693333033,0
Physical,79.71978330165012,-41.32922522616403,C,A,D,44.90367900880399,21.5943854569832,0
Both,-48.748832978807286,-63.27923861182511,E,B,D,-67.35015939400084,83.26112907362509,1
Physical,-3.356364966219398,-201.46478895609627,E,B,B,-88.77399652085676,13.832964805815934,1
No,18.87522995565767,96.29878535782346,B,D,D,27.405874891114294,134.79430746479963,0
Both,133.24337508311777,-23.717958688902918,A,C,A,122.51001968217837,104.7503252211707,1
No,112.76182220109254,-57.82863413294793,A,A,D,-18.809561942475373,63.324609366703456,0
No,-54.15739233612384,-128.0643598697866,E,B,D,-134.96706805332084,124.70355889786381,0
Both,25.20549067310945,32.445422411799015,A,B,C,-75.25052910452804,-38.786255388840644,0
Yes,-107.74309044797832,-39.36240274878102,B,C,B,176.56919666736144,-93.96884097684855,0
No,91.12756357712256,47.916793194899135,E,E,D,-46.55247502865525,56.788915438318654,1
None,-95.38758676074039,109.68382066007139,C,B,A,-43.69586389770975,-62.16883557247716,0
Both,46.62488668340613,-199.9589158799875,A,B,A,-6.015248191587718,-115.05727625441237,1
Yes,40.44098333008716,-88.58632741095703,B,E,E,16.86755349116037,-205.57545033734118,0
None,-67.09075831392884,100.73512964554429,B,C,C,70.73874254650244,-210.97265579134782,0
None,50.04819197053727,-66.35706399221851,B,A,B,98.37670371503589,-97.38706231262755,1
Both,14.777576532211853,53.46733661902664,E,B,C,151.38366124235125,0.5183793994145076,1
Mental,-334.5674521637787,203.82087712659484,E,A,D,-62.009966891595504,-102.78141323981838,0
Mental,71.48306409397244,-128.2698017221262,A,C,E,-60.943048501447194,-45.46242961697651,0
Mental,86.18139198825953,-45.50316585810539,B,B,E,119.85624409417656,18.453279543741587,1
Yes,-39.129332969354415,-3.8981588850039035,D,D,E,-149.397528885565,51.39356070111417,0
No,-27.99509595215809,-52.60999394359287,B,C,D,10.275700140506526,104.19171498957482,0
Both,47.3544035164744,-143.50795109746116,D,A,C,159.85700287917402,14.635193312743572,1
Yes,-88.42967901971414,-74.1540278057016,C,A,B,61.59132630225685,-171.07047092485593,0
No,49.496516673076115,-115.0856403974083,D,C,A,-104.60862652140521,-47.685241961827764,1
