nation,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Other,Other,27.263856315436968,-23.954687588297727,-39.08930963830159,-35.66160320428621,C,73.00347435269094,D,B,D,50.84617662122856,-41.734970314313884,30.03237633643701,-83.14597116654706,D,0
China,Hindu,48.022504590441415,6.602401531550717,21.456599990839344,85.86912831688583,E,64.12904585228318,A,C,B,39.372140318775905,57.359296033517715,-28.101237268953106,-37.708093582731124,E,1
Other,Muslim,43.6750420241863,151.0877791352317,-146.51300689335991,7.533722589045485,D,88.35315689955723,C,D,C,186.80648215203666,-162.30764851159208,102.02943040907688,57.66761016330166,E,1
Germany,Other,-16.350772014828998,53.218878698216145,-35.62157954196597,0.26738823334964973,C,-40.932980178146806,E,A,E,42.72682223812762,57.36285555686006,125.79385061261354,-22.485316764305686,E,1
UK,None,10.557609712891768,86.9729585366201,-39.529637353296074,47.94170818606457,A,-128.20577842889452,B,A,A,-23.28031458062535,-54.116463923627755,-19.033377801222358,-99.03061721735953,D,0
China,Hindu,3.843936571211725,237.25660772775566,20.13712581483576,3.3746904268652638,B,24.855568752610967,D,B,E,-137.71968249154213,5.00241007858559,81.41758100733495,-195.09919151076397,B,1
UK,Buddhist,0.6533021308445298,-34.25719019797539,-36.54705788762714,184.75827332656775,D,87.26781790260615,A,B,C,-46.6597770537769,-32.2858949829259,-119.4870818921588,-37.00801178477319,C,0
India,Buddhist,198.77285228778786,-29.458381346282053,-6.347550679246548,172.6644018536651,E,-56.56932277838804,C,C,D,-132.27749778527874,-86.67739926672556,-50.087838616142754,-29.77776692827419,C,0
US,Jewish,-42.69137087554643,-3.704425259704676,-58.60150455957386,-33.60154339104904,D,304.04516260817917,D,B,D,101.12683030929932,-37.398045164325836,-1.0456795061180757,-28.440058164877446,C,1
China,Other,-171.62146662207297,148.30126586535124,-75.26087346874148,64.01353955378202,D,-9.723754488682365,A,E,E,35.102449562981164,-59.382250236426145,103.81869720278436,315.5532271003404,E,1
Germany,None,-4.377796407799039,-101.74719587931335,84.9960771218447,28.132960444625603,C,-1.189170949635551,A,C,E,-121.41420801172565,27.457096531972503,23.132099579133126,-83.58302071958575,E,1
India,Buddhist,6.795612639266626,-74.5066201327485,57.239362734247,42.47744710981617,E,-11.334975930218922,E,B,B,93.24905272273523,1.6568160297602048,25.572430469905466,5.0864240439805615,C,1
Other,None,85.15705670753135,19.09550279448734,-150.78153420927285,-54.220998805073194,A,39.93776732865026,A,C,D,-107.28945653089727,-36.464027383190164,-73.1176626314475,-16.89516780465967,B,1
Germany,Buddhist,1.4344979743394424,58.84464534277855,-72.38873816051314,-55.37847134303351,B,-85.859852500746,D,A,C,-186.54711027182108,143.8536208253621,19.293365778832534,15.376287065380161,C,0
US,Muslim,-18.84123977568789,-65.58276747185042,-15.120083012527896,2.4309340125728895,E,-29.39295780529888,E,E,D,29.891770402284152,-107.33851524150693,14.942108296372119,-88.31860667399557,C,1
UK,Muslim,58.27698474117157,-105.10873186255114,78.98640103188976,176.41073234880037,E,-27.360657065838616,D,A,B,174.18631443639129,69.55932813901228,118.70921695601393,-19.08589061122293,C,1
Brazil,Jewish,-147.4988035619029,-161.93641607573775,144.7596073101093,58.72243700526529,B,67.54869297117423,A,B,D,-10.396389190456953,-95.36395555685782,-98.95800102254549,-96.88232348160764,A,1
UK,Christian,-70.06074480217283,-83.7467426831146,-204.84730625547064,48.30776546652351,B,98.37719174874321,C,D,B,-170.89369649294207,174.6409326538451,7.485395710319907,131.96958092683585,D,1
Other,Jewish,5.142781743053123,-111.8638680970037,-55.675418972038734,176.56697940539516,B,-37.25771632438558,D,A,C,-223.36935784043482,40.31832986106888,130.47457616071043,63.26312443432206,E,1
UK,Hindu,-105.10657307402296,17.947000822094086,-162.4517866417088,170.7520928481263,C,-34.531225831325024,E,A,B,134.57199321725219,-152.20956523937033,-6.682982980256592,139.465465774863,E,0
Brazil,Christian,71.28478396066646,-4.389949752102819,-85.78837219233026,-103.98648915644912,B,-25.628309833947956,C,D,B,119.24862933360185,-86.69107447278002,67.67880127614312,-58.34168125516164,A,0
Germany,Other,-45.37052287528454,24.7909048819445,169.79354992144786,-2.9518643512306393,D,77.03708869415077,A,A,A,-125.60554946571881,-105.28879105794442,-227.63642349749483,-134.6514985727135,C,1
India,Buddhist,39.063967153648534,-124.761333184937,-153.38163582717007,36.63533288302802,D,36.42062460438534,B,C,E,48.0447191883537,-177.99484863014848,137.30659498820296,247.82168598615746,E,0
China,Jewish,198.75847364090612,-173.75015519813127,77.97427173214642,-44.81660840802588,A,29.397168956963554,B,A,A,-83.20378182500036,74.36141761271455,-29.343673567890704,35.91765657010785,A,0
Other,Jewish,175.0221664141192,-156.34467227111617,172.7370908035514,17.502490329802793,E,-90.01209621106739,D,B,E,91.076501729799,120.37535149098923,86.74501804241036,-212.52874751566742,A,1
Germany,Jewish,-1.9699702461981696,-24.155678160954547,106.97731946848779,-113.87561776159482,D,-31.254031119450698,C,D,C,24.33379775580601,-192.62502584377057,17.15693509282625,-99.57017331757324,B,0
China,Hindu,56.7565134468799,-35.74900217732965,-60.52042029312486,-11.137802686362898,E,-212.69386902266643,B,A,C,-36.532557084134545,187.72974428440568,-162.51428402653883,40.83301207955709,A,0
Mexico,Muslim,-13.331058559850534,208.45311394231283,134.71497700558487,-50.30417399550805,D,97.44440203903028,D,B,C,61.64889027867778,-137.17372212145935,19.569532563734885,-9.156805395238905,B,1
Other,Buddhist,23.385815026145508,-224.3843687596625,-69.41075649569765,20.031517362488106,E,-92.55986122025361,D,C,B,-61.42240330860624,187.95689770424758,161.91577548687653,92.09545776792044,E,1
UK,Buddhist,-36.946022943547376,7.204749725199901,-6.256219756643961,-32.52972915382097,E,41.50874458632391,A,A,B,-78.00455555629956,27.277376605989446,-123.02042036697904,-40.26109596683256,A,0
Brazil,Hindu,-150.9185988327813,173.27091274304192,-75.10859245657016,-58.39227965035282,E,182.9871381698687,A,D,A,96.07826263354774,97.62603413091121,-6.844587248910056,-64.29676286493702,E,0
Germany,Hindu,-127.41090404795105,102.76449255135034,-41.40468981687073,-5.070760002126113,A,-84.03950950401288,C,D,C,-33.97324817568828,-14.605357384413436,-21.623037343964263,27.781687704475942,C,0
Brazil,Hindu,62.183725775463785,64.00574676000626,-58.096648249231606,104.43429153834471,B,-12.349607705575073,A,D,D,55.65092542786482,63.380138886575054,-17.73589442785609,-62.67716628676787,B,1
UK,Buddhist,-122.48877051120056,-103.00435998329662,-0.8761457579689115,-182.78240580582766,C,10.12375881640323,E,B,A,-137.3627213224489,-62.344514668430165,24.11614026500319,6.280216782696504,C,1
Germany,Hindu,128.02932169948994,-30.555999451072957,-116.17410721138496,18.77795716190718,C,-104.55704906156089,C,C,D,39.68942756350524,68.14557983362035,203.7406903496684,-177.0520509482547,B,1
Germany,Christian,12.501314934710608,-15.45921400185495,57.99709742208587,-73.61202999653138,E,189.59539935549023,A,A,D,-34.500350312337964,98.89420477257595,-54.394946320205605,104.7462117673087,A,0
Mexico,None,34.154013028154935,150.7099306327005,50.880098957160044,65.71367171324086,B,102.00431690921457,D,B,C,-32.965575554285095,-200.89687972542976,-131.1523535495179,-140.5195447292881,B,1
Brazil,Christian,-71.47120318711282,5.765955012495123,1.5898546196992887,-197.71051446659874,D,-80.24593723658548,D,A,D,-23.33934590642454,48.556063981000904,62.44995652647019,-18.890633208182916,E,0
US,Jewish,79.1629311926466,-132.63468823448875,93.83227162443974,0.3640804199752514,E,-83.46347421116847,B,C,D,-1.8473565314531302,186.5024791320461,-93.5125505257012,-117.63217469894738,E,0
China,Christian,-24.032862712781178,22.237201770117753,31.6830436794547,2.338543122446229,B,115.3796171100343,B,A,B,-143.15695890043793,83.94889618963573,23.471691242692213,68.03467676376998,E,1
Brazil,Muslim,-75.57583581127308,31.382691824032683,8.302335370242469,-62.06129947911027,B,-88.42114856244928,E,E,C,-48.435825001928556,-10.494468673522857,34.89237862376714,16.150953852625356,B,0
Brazil,Other,27.230464119761866,-119.6220296591222,46.78726597859543,-46.4040238637238,D,-21.065531999667403,E,B,B,19.59369271685788,-72.53058642848913,-34.39156171190915,-111.02166106314407,A,0
Germany,None,-42.97846368828924,81.54757460462424,80.20428249165302,-137.38068995631014,D,199.5148497907909,A,D,A,-92.82059629918999,41.44473466377831,-12.87008118613322,-208.0590005075717,E,1
Other,Other,88.46272887184345,-65.0915817115673,5.379323660779691,27.291718002032944,E,43.353440070667595,D,A,C,-143.29051656827065,28.948543416303156,114.59597458857418,-24.719425950359135,C,0
China,Christian,21.648022768110803,-35.837985866132755,-139.50168258311967,58.39357911721712,B,12.23849590089252,A,C,C,49.93380092469118,-51.75591848529669,-110.05477871532267,-32.85155664825393,E,0
China,None,-35.190809692267784,-159.94316062157418,3.4820292008805107,65.6470848438961,C,25.48634049432964,B,E,C,-49.06725497605148,3.6204992577831216,101.51423524856291,64.56305559719794,B,0
India,Buddhist,37.64123226010136,-44.085151077467955,124.28352721080043,207.93175853869084,D,-134.39719331360348,C,D,A,-70.57679323497177,81.90566000124232,50.63595418391369,-37.745202877429016,C,1
US,Christian,143.69018784789188,-28.328808463442883,-202.63637986657827,94.80563421534663,A,120.21983450743221,B,C,E,93.89888190799398,-83.15914808762776,-43.01256008739143,60.036023642473154,A,1
Germany,Other,6.879063213346323,157.80383507412193,-28.3098927549037,63.41214672939015,E,130.6121376064074,C,D,C,97.60379541828871,-95.69007302815068,185.26200621982497,56.78690689339271,B,0
Brazil,Other,-99.29911275292451,-25.28199472863203,12.557708090548408,-94.08964272875453,E,2.740680133541072,C,A,E,46.545232993402465,64.78090422798613,-58.20177352476069,214.85504186803084,E,0
India,None,130.95843436359957,96.89979639205932,-43.22764256212042,-100.74034969065929,C,34.29961256219005,C,E,D,136.94538019554173,137.39590013941756,-8.401505397724769,-0.3019083178673882,E,0
US,Jewish,-65.65492142093974,67.71832012375897,159.53787493963728,137.73578521450256,B,-76.5839607917274,C,B,D,57.61215050641106,1.7224567584763877,67.14952041295331,47.648232050230995,E,0
Brazil,Jewish,-54.566756903670786,-31.109194102373994,-3.8172481897281445,-121.20859931990542,D,204.60986032983547,C,E,B,-22.558832853178185,26.409431732271777,-77.39421984313726,2.423914458133372,A,1
US,Other,14.623570079999467,21.4586651657016,-85.26266995255605,-110.14718483505641,A,111.22477280977196,A,D,C,-70.47444202564206,202.10289900490932,27.583601896068206,-124.12114013188338,D,0
Germany,Hindu,108.95715471629796,-175.01577403926896,16.56412159287518,111.29814147100987,B,-64.91285877004881,D,E,C,146.11376631275064,-20.66267517804862,49.7340496283855,-118.64618406012912,C,0
India,Other,-65.40805241521514,27.800658163597586,133.06847873495806,8.055732482066936,D,31.406341036839013,D,E,D,-25.726639205154083,47.98153898934719,-16.177101822889508,-150.9786643212779,E,1
Mexico,Muslim,90.31396250151946,-5.845290322865493,-15.82170357934794,180.04231367302395,D,-82.94979299415878,A,D,A,101.91275343629216,-43.740264577871066,135.82964426617278,-71.2716282541127,C,0
China,Jewish,18.631191178316456,-31.37266921961746,127.83163378154183,-65.10247747407786,B,-30.115653326971586,D,D,A,-3.2429344526399695,-80.74873638379121,-181.0949097085629,-34.86969815818882,C,1
India,Hindu,30.644403479450904,-195.42372711644967,-75.74564790350291,34.05697033587985,B,-46.75863966826818,C,C,E,-36.38344972220619,35.34730791319164,-63.79411112301144,2.1551256054010155,A,0
India,Christian,-69.93530103421269,17.604409709532938,-61.885867693151,-79.91254734954029,E,53.973571652174165,B,E,E,-13.044918901743868,64.38751676958006,13.563007839998592,-52.222945255919015,A,1
Brazil,Christian,90.03258370668387,105.29159699188723,-13.212631414356002,-98.12309961668669,D,-7.488874223754344,C,A,E,-11.551759191255243,106.10550860394959,16.936538407924793,94.47666618723952,D,0
UK,Hindu,-61.243104048634166,27.33949249982672,-128.70184679100623,-96.67976866969701,B,-107.7882362274442,C,E,D,52.17996087210699,72.38984903692194,68.08131508576483,154.76235966278676,E,1
Brazil,Buddhist,22.54742903732297,22.329995348506227,-21.07831297055547,11.039158750886534,E,-12.690167581785863,C,A,B,7.545153526889928,120.32107153767326,-36.19312371536611,56.38246080650446,C,0
Other,None,-154.97693770101603,-30.032390664040502,-58.75101101479024,-105.43168966541505,E,97.02580924244798,E,A,C,-138.9689724342026,31.7932899739649,-118.30550585203747,31.31380427739556,E,1
US,Christian,-153.61353787490876,109.17750680935924,-106.50960556103708,-27.4565039190565,C,154.26501766889123,C,D,A,12.28332900911032,67.03968628147605,-62.90626823677995,-124.68909289426068,C,0
Mexico,Buddhist,93.44997583654627,193.00876312622916,23.598540414517046,40.70991234098378,E,138.91411896829936,E,D,C,47.42658066223356,-135.10956547201945,-22.945479524646924,63.045056328463055,E,0
Other,Hindu,67.88378504580008,123.74047552287554,-28.24269968848747,254.61360495077034,B,-199.26812291338103,A,E,A,-36.41648025262595,186.01911876071208,75.42952238600724,37.30067793611148,B,0
China,None,-18.639646668836367,25.379984073604096,1.8733392892301612,-41.056779874187235,A,-90.16005295044019,B,D,D,-123.33140530234886,-21.431939385300662,142.95593672452085,48.672105779674204,D,0
US,Buddhist,-91.1308720411932,69.8721347717959,88.14601776013215,40.2682027871473,D,55.65795743271481,E,D,A,-12.087822771451648,-31.640166236524873,-184.64949249079294,-79.01946498180092,D,0
US,Muslim,-40.27582504887202,-38.45004359128019,-19.506843718082635,180.17582389550697,B,104.395373063192,D,B,D,112.3334493608916,-82.94230216309685,-98.01539507671795,-105.78919046084707,C,0
UK,Hindu,-54.457374566432016,-112.91771228763633,-16.340375221638475,-62.920314021852185,C,109.46951709935742,A,E,E,11.794446133498639,-102.4050611042006,-11.302788434093973,53.59491585884819,B,0
UK,Buddhist,78.73917584128725,-57.58918300844602,11.334086474201312,43.47554691975708,D,89.50278275431886,B,B,B,-52.404562387453666,37.472568665332815,39.01156458911378,25.943957798954507,D,0
UK,Jewish,-10.674383362007992,-6.992269206979914,-67.07054199522241,110.2621417710284,B,-93.16036350764813,D,B,B,-9.863422590696619,38.92348803676927,144.44880248872542,26.66670708089193,E,1
Mexico,Muslim,-146.35031321146607,7.683411252349829,-25.775542599505773,77.87849871192184,B,-106.10103992088354,C,D,D,-109.77140675178025,48.41533970649033,-47.240768570315325,9.724374076286804,D,1
UK,Muslim,-17.297559583135417,-1.9311082018579748,-125.39251753505005,44.90524929215861,D,87.22404735302759,D,D,C,-152.4068652021308,21.70093280375777,35.006496295454376,-133.85668407533814,C,1
Germany,Other,-204.39425103640568,-91.3457460427813,5.427903300624299,-99.78470872031549,B,30.745552620098664,A,D,B,59.39647906687705,119.22702557162476,-99.24381060178715,-350.5500943523085,B,0
Mexico,Christian,-129.94109019775038,165.70986429656273,57.37588452987173,-115.46800660861231,A,-18.50228683107883,E,B,D,-85.20524218482726,5.294118526955425,-40.22351757602319,140.57118416563833,A,1
Other,Other,-146.27491028093417,20.09830281366382,-72.91038126349423,-157.78373456221632,E,90.2458991197349,D,E,D,-55.662779282824424,-107.60209395297076,-20.758278891010065,-71.06623724743402,A,1
Brazil,Other,-30.96682624816147,45.15357577015403,-65.7793061874389,34.946276016260676,E,79.7775671000947,A,B,E,28.723786694418113,-7.057634919236204,216.44321371455467,-82.14145501880213,D,0
UK,Muslim,90.43470046012617,-7.894245441266374,-112.79039887966431,-92.90857764856023,A,-40.15512683206673,C,B,D,-58.32116879983459,-67.75243225675437,-45.77078586555081,-31.19920724085742,C,0
India,Christian,200.94599701932148,-22.55549914617449,163.90014623789114,41.8141473740888,A,-2.4617816821630547,B,E,E,59.32305439574061,-86.89091827524663,118.3876579409765,-26.762751436529104,C,1
China,Other,75.59633480803204,62.62914340690191,66.89899691814227,109.31886755109798,B,-39.33109503519237,C,E,E,-26.964883054455075,-70.1709178757756,-5.8548781072588945,51.170193694408006,A,1
Brazil,Hindu,-137.88897032698867,-38.0606760416393,71.47546076276437,-175.03508094540283,D,14.508069376438979,C,B,C,-37.30113188389892,-33.613181477942305,61.00706121409233,-25.900795839576908,A,0
Brazil,Jewish,-228.11713008336733,19.498523269487514,-86.04433172342408,-56.73458886762665,C,28.505674607584076,B,D,C,-17.175073430470817,104.21535429341569,-3.786801621278521,27.916472461599263,D,1
Mexico,Buddhist,-118.36460496684033,-110.896105747591,-54.98803975720505,61.397663574436024,D,-21.60223705957273,D,C,A,-220.00497754828453,-147.22272209882334,-43.47023254878479,-57.886320743487204,C,0
Other,Jewish,134.5203822504162,84.77245747472668,116.49531687569758,44.34661322880448,A,-172.7426843940718,A,D,D,117.40195946162177,-106.99358953539226,-218.39593940193816,-73.07364013643533,C,0
China,Buddhist,105.89774020546976,3.9421068343577477,32.34412466256642,10.195936097449206,E,54.07671931551901,D,B,A,-15.884678844019238,-42.95553066390342,105.75464464398183,38.09311668684092,D,1
