nationality,AgeGroup,orientation,veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Germany,18-25,Homosexual,Non-Veteran,B,B,D,C,A,22.163823024166277,-121.30003261870633,1.7944933177947562,28.13466779079889,-13.675892657789458,-6.797469504822814,1
Brazil,65+,Other,Yes,D,E,D,D,A,-9.391065335043704,-63.288128074634756,163.42546385155606,17.590136874491243,56.37714961737126,-183.33912692238474,0
Brazil,26-35,Other,No,D,D,E,C,B,-7.810612552785784,-169.62095120327248,161.9201642117033,-51.90620380842132,-179.58791629652626,167.60341456302893,1
Other,65+,Heterosexual,Veteran,C,C,A,A,C,-2.5909549755952934,-19.091277817647047,-81.1208023612752,153.8972586046806,165.48443987302355,150.7175307138987,0
India,26-35,Homosexual,No,E,E,E,A,A,179.67240837423546,-93.53045289124545,-108.05497269856758,-123.29314339844986,-103.39589447861097,115.3857386064507,1
India,51-65,Heterosexual,Yes,C,A,A,A,C,-91.34810060027357,-56.557944221905224,-91.34232669003599,30.42965681077896,-8.815782859733234,-155.3873781054325,1
India,65+,Bisexual,Yes,B,E,B,D,A,-94.6719196875214,18.131386319570332,-13.825671910692039,87.67961659997883,-56.267346968359,103.99761658984896,0
Mexico,36-50,Homosexual,Yes,B,A,B,E,A,68.32732363890986,-75.81238431463898,93.9065477489016,-177.6262473142226,-15.810248753276069,-105.78451067986363,0
India,18-25,Heterosexual,No,A,D,E,E,E,185.80294794934645,60.460362530193954,27.89009533938463,-6.46123672923672,43.33170380099522,-40.98334308859653,0
US,51-65,Bisexual,Non-Veteran,C,E,E,D,D,3.6054690770064317,-192.76401334283284,-20.833552616949447,17.189305813147847,9.232448020285144,6.415539145146207,0
Mexico,18-25,Other,Yes,A,C,D,A,A,-23.09802857096092,-34.32911166233208,-108.43590836809798,2.139699925606598,-37.05147565540642,5.724962084252907,1
Other,18-25,Bisexual,Veteran,C,C,B,A,D,-37.742435817739434,-15.120122113898951,76.69112966523878,176.46444936285874,-19.978191162907024,-70.27393631279509,0
UK,26-35,Other,Veteran,B,A,B,C,A,15.244088940592126,89.00337280882934,-50.60093181969773,-60.77456569343587,46.30861530998173,-150.0971220371773,1
Germany,65+,Homosexual,Yes,A,D,B,D,C,78.74936974092012,171.45444605406846,33.73301222966716,119.64643585101098,56.18691012337812,-197.53576268636894,0
Mexico,65+,Homosexual,Non-Veteran,D,B,D,A,E,-20.05407647418449,121.07241248153251,5.243407443682123,-16.73354489736201,-192.41527230524588,-21.89257561043308,1
Mexico,36-50,Heterosexual,Yes,A,E,B,E,D,23.677317548350512,-49.520416988578084,72.15980858231833,35.64089702687674,25.126208249318356,-99.2129408729244,0
UK,36-50,Homosexual,No,A,C,D,D,D,-34.86472026981293,-70.90916986176998,-31.8846186734851,-82.02799950932047,16.759497595254217,28.92569771627657,0
Mexico,26-35,Heterosexual,Non-Veteran,D,C,B,E,B,-146.50855449111015,115.30274950778133,258.27288020433343,1.3048434002829683,-67.60150613767418,38.52354765226713,1
Germany,36-50,Homosexual,No,D,A,A,C,E,57.868821422552145,-3.96294642892,-149.48490585625382,-40.761851286957636,88.37317944584264,-125.73366111618026,1
China,18-25,Homosexual,Veteran,B,D,D,D,C,19.77303123814906,-38.646311441949294,-104.34374630178908,-31.38806156802571,-168.91523919589963,-52.85156332240072,0
Other,51-65,Heterosexual,Yes,D,C,B,B,E,-105.1327144572346,-40.502048120155045,13.185092990929007,-5.031365645223869,53.862241046575384,159.6678183540773,0
India,36-50,Bisexual,Veteran,D,B,B,B,C,100.98196151050614,78.27777733743577,27.168584336329527,-71.22027260685452,163.93169403417477,-114.17365424227086,1
US,18-25,Homosexual,No,D,B,E,C,B,-53.53589054554918,-232.68608450503274,-21.049567211762703,-108.35382167367436,258.9323153849969,136.27785043735003,1
Brazil,36-50,Homosexual,No,A,C,C,B,A,-141.082158746808,-297.2961295921171,83.62105911163978,82.7656133228501,-54.00886102125716,70.5404956721209,1
China,26-35,Homosexual,Veteran,D,A,B,B,D,-57.66213735508312,-8.764298139230478,114.2301048990211,-77.59010035993505,35.56960143998304,130.6732905128293,0
China,18-25,Heterosexual,No,D,E,D,C,B,-24.823537414079087,19.48384109894199,-82.2874533314104,29.551833048767534,-86.82358806456743,5.799044416738227,1
India,36-50,Bisexual,Veteran,A,E,E,A,A,16.070802382648868,-166.3881693932114,-37.93373079632211,137.08017677869287,-166.76010091888554,-57.819195327089346,0
UK,51-65,Other,Veteran,D,C,B,C,B,-15.736857990129902,-113.43679818132996,-117.13489460397119,-17.033365946447,13.237324317452487,61.1508883762543,0
Brazil,36-50,Homosexual,Veteran,B,D,C,B,C,44.01527415107233,10.816627256389967,-166.4373806331494,-103.06569706051856,47.10965833757795,-11.738723026912792,0
Brazil,18-25,Heterosexual,Veteran,A,A,C,C,A,29.41126327058688,-61.82526225664572,-34.716280252380436,56.78834625201892,102.08973594068375,6.32497013979675,1
India,18-25,Other,No,D,C,B,A,C,-3.0784964585806094,-41.295833638767846,-11.133772466603155,161.0548687703321,-103.3326221634979,290.51445214476547,0
US,26-35,Homosexual,Non-Veteran,E,E,D,B,C,-82.30562677670645,23.084448743656665,-108.06282379388608,235.86457525461145,-154.76957355949418,-33.825537836777755,0
India,36-50,Other,Veteran,E,C,C,E,D,-153.40260457357934,-19.571133425222964,-51.17103645341551,131.68045921985117,39.183850222160366,84.00349365941851,1
Other,18-25,Other,No,E,A,A,A,B,109.7621208237876,8.322483867718239,46.011247534504676,-267.15523370446493,-163.74938990408253,-35.3118797474473,1
China,51-65,Bisexual,No,C,D,D,A,B,-7.19616718834351,201.94138028994405,118.87550877833075,40.84306444669831,-37.93686483506658,44.32566978795646,0
Mexico,18-25,Heterosexual,Veteran,A,D,A,E,E,62.59655940453727,19.131571731850638,-60.03707352700498,6.788363303686928,93.99584521200778,-97.3443954447528,1
India,18-25,Heterosexual,No,D,D,B,B,B,-36.76249434410461,68.28631252841082,-54.57141561705101,-27.141039892052298,64.15155774923902,-10.123801691310696,0
India,36-50,Bisexual,Yes,A,D,A,E,C,93.37226737660089,-47.70719321833776,-1.0703881150960626,-30.172510315111595,-171.77935613926618,-9.849379286570816,0
Other,36-50,Bisexual,Non-Veteran,E,E,B,D,C,37.032514846757394,-93.265193709799,-64.99437303790715,-60.83545836291787,-5.086786472744989,19.597871882401513,0
Mexico,36-50,Homosexual,No,A,D,C,A,E,26.872218448897335,-53.061946937506995,31.232543684732295,-7.086626655845363,-14.571732935988416,157.76821096761634,1
Brazil,36-50,Other,Non-Veteran,C,D,C,D,A,-172.1731596277847,21.93157240659659,-68.93799362105732,234.1922289788351,165.14958074332014,94.56955183473428,1
UK,26-35,Other,Yes,E,A,E,B,D,-63.12485406681528,37.88723101417303,-83.84319971295125,-60.3839377015826,-67.64051079720097,116.92873697548394,1
Germany,36-50,Homosexual,Yes,B,B,B,E,D,83.74971899723647,-76.36714764042155,37.601709415841405,-143.15901292323338,43.78545802614829,-50.29422436066221,1
Germany,65+,Heterosexual,No,C,D,D,D,A,-24.13845209058703,-25.805763829791566,-206.1416181822834,-44.06296741583515,-0.5269076383053584,295.5308974658266,0
Germany,65+,Other,No,E,B,E,C,B,114.81299511883336,-78.1268316725511,-107.6109291451411,172.7266134686794,81.56035876236207,-68.94674988913808,1
Other,65+,Bisexual,No,E,C,C,E,B,2.868517501699389,-51.265043334355,23.98857667542331,-116.07917917330506,30.469897394823946,-58.008123097667784,1
UK,26-35,Bisexual,Yes,C,E,E,C,E,-33.49726271918386,17.137967315224213,81.43918935553279,73.34258986408122,121.13393671841051,-34.040759125141534,1
US,18-25,Other,No,C,B,A,C,B,-274.27475370512025,-96.54878537926238,141.68517342968917,-128.47852280377876,-148.7470530344341,123.89743754506533,0
Other,26-35,Homosexual,Yes,B,D,A,E,A,86.14691460180177,83.57106478053439,-163.47751930636213,-89.91065059240405,93.28831390940276,102.31676585379385,1
US,26-35,Heterosexual,No,B,B,E,B,D,27.744148495412475,115.54936403815819,-119.29890013303603,25.5802817708986,179.07707981446256,-42.774638524470866,0
Mexico,18-25,Other,No,A,A,E,D,D,68.59297875137972,71.47697144105103,76.68457513618895,11.070246118286999,30.28916187149352,4.341230886758907,1
UK,51-65,Bisexual,Veteran,B,E,A,D,A,5.0627380656918435,22.70306262563547,157.7562184197474,-87.33270684415758,35.175463760295855,1.4272478679414529,1
UK,18-25,Bisexual,Non-Veteran,D,B,B,A,B,-16.61178446807324,29.93538083055713,-154.26481851038437,174.63428848792455,21.682771492678025,36.17510112555128,1
Germany,36-50,Heterosexual,Non-Veteran,B,C,D,D,B,-128.58499809508564,-60.413606693683796,14.831196471168814,-54.3868513534305,147.4327869171931,-17.736569947260065,0
India,26-35,Bisexual,Yes,B,D,B,B,E,-34.125466406149954,77.59453007067695,-10.778253558046405,136.0347254141201,-165.47504173828045,14.569354645662452,1
UK,65+,Homosexual,Veteran,A,B,D,C,D,-123.92272019276362,194.5128043346126,121.16828119677983,3.3950183647694123,35.565765306287396,128.4205569868451,1
Other,18-25,Heterosexual,Yes,B,D,A,D,E,-47.29517074684593,34.410715957701235,61.04372601451389,46.8453057345254,140.8220779595151,-103.15463412307713,1
China,26-35,Other,No,A,B,E,B,C,-114.29400544323909,-2.8496829008729696,-23.575995044980722,12.948223386438901,25.4008848654398,129.89428091412563,1
Other,36-50,Homosexual,No,E,C,C,E,E,-22.817988872870146,-31.29767927942414,-25.71049288621771,46.346712023406006,-37.03945162344509,25.359093231165698,1
UK,18-25,Heterosexual,Non-Veteran,B,A,C,A,C,147.42000855586898,-2.060091017291345,-122.45446827776017,116.0569150074523,58.77397429751575,37.5327751914226,0
India,51-65,Heterosexual,Non-Veteran,C,D,A,C,B,105.49657891319622,169.98872933244573,-114.79398420192317,52.501977907238164,87.51729762415133,52.41366262929294,1
Mexico,65+,Other,Yes,D,E,D,A,A,-39.52491091534743,-79.22845680975774,-147.11764560742319,-30.751025328624237,117.98573412802756,-15.682350897774528,1
India,51-65,Homosexual,Veteran,B,E,D,A,D,-9.04385383129131,166.31587328899235,-23.3930707380121,-120.3644716224778,136.14018670723325,84.90208872882427,0
Brazil,36-50,Bisexual,Non-Veteran,C,B,D,C,B,31.313615369786014,-61.29081743555665,-105.54329357298128,42.58531221985128,-144.0042366478268,8.031073189428088,0
UK,36-50,Homosexual,Yes,B,C,D,C,A,52.249396181703226,-93.33113922237413,89.9798448252377,35.0093717348409,-203.82588318174712,-26.61208773168201,0
US,36-50,Homosexual,No,C,A,B,E,C,42.60167618845494,8.782228441303483,10.546677168000612,4.447982348248323,51.328518345768735,-61.729821246587534,1
Other,18-25,Other,No,C,E,D,D,C,41.47083686159711,-101.15780979681419,139.42781591156458,-25.344717501184167,-69.46896460983972,7.669746930214694,0
India,51-65,Homosexual,Non-Veteran,B,C,D,A,D,14.383872195574085,-133.89293110484167,116.11437537531428,-54.51295592370754,105.71381601950955,-159.9984591080493,0
Mexico,36-50,Heterosexual,Yes,A,D,E,D,D,-28.339017105851404,252.6577706361623,-36.00330963763428,150.6268723066491,-14.574334307270275,-3.5371187205031176,0
US,65+,Homosexual,No,D,C,D,C,A,-138.54827048609363,193.3187693698459,25.766403506339046,-56.521186846389085,-177.75158468809897,177.19609814730438,0
India,18-25,Bisexual,Yes,E,E,C,E,C,58.75354542547673,101.40610443721793,-165.50200718440541,-39.61091244397748,-58.559749286911,80.7998796032457,1
UK,36-50,Other,Yes,B,A,C,D,A,26.974186441297437,-55.473991126996516,-24.538807152052925,-57.593523006099566,-34.627911338352966,-19.5988461491414,1
Other,36-50,Homosexual,No,D,C,A,B,A,202.9028919687719,-14.87564951588291,161.85637723179678,-100.20844072358668,7.327787826377841,196.76434505438516,0
Mexico,36-50,Bisexual,No,A,B,A,B,A,-18.117381978379086,165.84058131955473,-51.37244539671039,15.820208132051473,231.6461276013667,-69.22005720691054,0
UK,65+,Homosexual,Non-Veteran,A,A,B,C,B,-184.03163861348406,-104.26166190541961,1.690728073965306,48.31392327351862,-14.322840572635332,119.86189184836999,1
Brazil,26-35,Homosexual,Non-Veteran,D,B,D,A,D,6.667122443891654,-23.193434992904596,-149.19662585776032,-14.634677797076051,85.06614012001869,-65.06940514663151,1
China,51-65,Bisexual,Veteran,B,C,D,D,C,81.26517670148937,-77.83181859583888,83.26766029770697,-4.708019989631409,10.898954541151248,79.1323340516047,1
UK,51-65,Heterosexual,Veteran,C,C,A,E,C,38.89431997694477,98.4810671227909,135.68714110361623,-155.11461255871544,28.357989047766548,100.23832746287135,1
Brazil,36-50,Homosexual,No,D,E,A,D,C,23.237261478400015,-46.3712102371553,-101.84924953974486,-86.23548625507348,-60.863767424113924,163.43543127139284,0
India,36-50,Bisexual,Veteran,B,B,D,A,B,-51.111873939461496,-41.72413498059807,-41.466575625882214,35.04927715427304,-131.136112412669,-84.70184077194762,1
India,26-35,Homosexual,Non-Veteran,C,B,A,A,C,-31.19245737697616,-35.33254243300231,123.95312662877403,-125.02132506504331,-1.8059780716929708,-124.37851967757827,1
UK,26-35,Heterosexual,Veteran,C,D,C,D,B,-155.8406566655026,30.53599926316573,105.27301100718087,27.178025958190066,-310.39412722770214,-95.07761774421725,1
India,18-25,Homosexual,Non-Veteran,E,A,A,B,D,-129.79124276186764,47.84581647733277,166.61570809385947,125.10484122982197,-19.261094281969697,-99.81135588392296,0
Brazil,36-50,Homosexual,No,E,C,E,D,C,131.6280289269701,64.39105099843945,-165.7386201624463,10.966160830944624,-30.438602885903393,35.35095263779394,1
Brazil,36-50,Heterosexual,Veteran,A,E,C,B,C,-141.41502383287605,-319.6471321839579,-137.4261798555716,5.090759050557648,-105.51856849497277,89.81564451635455,0
Mexico,51-65,Heterosexual,Veteran,D,A,C,C,A,125.65248731395391,32.38623233089954,-83.15780119012405,-25.71069288627892,100.05884442881279,23.8139810863458,0
Brazil,18-25,Bisexual,Yes,A,E,E,C,C,-156.87459670898718,95.61977934709309,-30.077467742922376,-20.02437023017679,-7.2599205124186685,113.46763247327122,0
China,18-25,Heterosexual,Yes,C,D,A,A,E,120.89882567236788,-74.33516015075409,21.307031537637396,-78.37912486813356,110.16863028820715,196.3536772607692,1
UK,18-25,Homosexual,No,B,B,C,E,E,-54.95435924111188,373.7531377843013,124.26882106772116,-62.92950654410425,-55.98616130267904,-79.67667531729933,1
China,36-50,Bisexual,Non-Veteran,B,E,D,A,C,23.71409996791246,-92.3767667294919,99.09697066502979,20.22808323570186,-2.2841730660157564,-46.25461221952454,1
India,51-65,Heterosexual,Veteran,C,A,B,A,C,-22.524559785454187,-16.937824656434213,63.74895720221343,-59.630992327466345,-77.8916903553908,-121.34962440216567,0
India,51-65,Homosexual,Yes,C,E,D,B,D,173.37628403843678,30.562869441114582,-40.718617242321926,72.58207432191399,106.5781111989911,-97.62359436021089,0
Other,36-50,Other,Non-Veteran,C,E,B,A,A,44.10054253010575,-222.5664052453463,85.12545484154498,49.710953832752224,63.191348562359295,-10.830013772629197,1
China,65+,Other,Non-Veteran,D,C,B,C,D,-119.43997415657151,122.21038489555956,-21.566927318176145,-188.87470994793117,-121.39771308358289,9.852168318941363,0
UK,26-35,Bisexual,Non-Veteran,C,D,D,C,B,25.551547774136633,74.17124831174613,128.27379139130485,131.44638470033266,-227.6202947421484,67.52067155724211,0
Brazil,65+,Heterosexual,Non-Veteran,A,B,B,A,E,25.631445010524374,-255.6610924420931,26.746468111878265,139.85108539582544,-12.083032224139338,79.64794878465219,1
Brazil,18-25,Bisexual,Yes,D,A,E,E,B,-7.676241888704196,-38.66841521788873,-15.953913051916293,-105.14612847341387,-22.57556394790469,33.74176767102534,0
Germany,26-35,Homosexual,Veteran,B,A,E,E,D,-23.559886067291824,162.4522691638291,13.627159116668569,-18.817067935610464,-31.516641667628143,-12.774742478482004,1
US,18-25,Other,No,A,E,A,E,B,30.75588999305597,-158.78844321798485,29.633709313765255,47.34572544805389,40.82388212934354,2.265810931785822,0
Other,51-65,Heterosexual,Non-Veteran,C,E,D,E,A,-28.850789374411722,-5.568089974217755,88.93598251217055,-111.97254431142274,-180.13425600312908,53.66334122081341,0
Other,26-35,Heterosexual,No,C,E,B,E,E,119.37034469114043,-41.45007275062969,21.927889751503205,111.03583535036957,-45.89837165202692,46.885912169675606,0
China,36-50,Bisexual,Veteran,E,B,A,D,D,-182.25434085344182,88.58884133783081,45.69449640732131,-19.38327324768038,100.92201683971358,55.51062107167512,0
Other,65+,Homosexual,Yes,B,C,C,B,C,-4.865997900056447,-119.82465051126951,-10.850004513580487,-35.86606945085607,-70.40288932052714,-106.7829433932862,1
US,18-25,Other,No,B,A,D,D,B,62.91896224025788,52.32242316599797,100.39545537068906,102.41059003494246,-133.28774629643166,192.79136343104793,0
Brazil,26-35,Other,Veteran,C,D,B,C,E,-46.08567994486284,-109.73319043654477,-29.789286688962996,-99.48306981406935,-45.68032748286389,-45.18539491061049,0
US,26-35,Other,Veteran,C,B,E,D,C,-43.6970230952743,23.448551549091754,-173.4353424085836,-84.25192592840587,-53.80973348380501,41.31206251394385,1
China,26-35,Other,Veteran,C,E,B,A,C,-170.45592506562647,-30.928832157274122,-167.37364400079332,-23.538797515778484,-13.453660365629705,69.68871631596951,1
India,18-25,Bisexual,Non-Veteran,D,B,E,C,D,12.69313431658619,-157.63552994357974,-122.95873013011915,4.765437235658379,130.3342193670103,91.81747975086498,0
Other,26-35,Homosexual,Veteran,C,C,E,B,E,127.54261649500806,-22.342161088264902,-24.657107069465592,-82.97030703264726,-31.45728987064187,-150.3654670307247,1
Other,26-35,Heterosexual,No,A,A,D,E,D,147.7482521529759,24.48319419146915,25.480356463540023,53.97153730610766,-180.92384987954736,36.139258898445306,0
UK,18-25,Heterosexual,Non-Veteran,E,C,E,E,E,53.843706068683325,-40.0598077627617,31.56380697751772,130.76899729010526,-26.28171338067672,-19.21511674515985,0
China,51-65,Homosexual,No,E,A,A,C,E,-61.50004210109713,-49.86192853587124,-64.2607311345468,-23.565396522168957,-115.17062053225916,-160.39254352099027,0
Mexico,26-35,Homosexual,Non-Veteran,E,C,B,D,C,63.23678253148819,-1.2147161158982551,-12.23329484531489,198.36430487841204,4.516956875059405,82.85769802353859,0
Mexico,18-25,Bisexual,Non-Veteran,A,A,C,B,A,20.76108817477407,36.36756556476164,-55.0939551721388,45.22598501793828,-56.04008245205484,-42.948322429387495,1
US,51-65,Bisexual,Yes,B,E,E,D,D,-119.2290420965346,28.896236852140472,56.560986967421236,162.09568565119724,-185.65352784077217,3.3091423257219117,0
US,51-65,Homosexual,Yes,E,E,C,D,B,75.35191116616625,-2.6351258013177135,19.10393061936612,-135.4330902410543,-0.5235232306102862,-18.342090033141424,0
China,51-65,Bisexual,Veteran,A,B,B,A,C,50.029805944660076,123.08861981062627,122.98850785679485,-249.5927626974975,114.23209889314398,91.92879501427733,0
India,18-25,Bisexual,Veteran,D,D,A,B,D,-105.55855746621859,61.380589303030085,-45.82305767860112,-27.702025062411078,-148.35705363306857,190.1168339647152,0
Brazil,18-25,Bisexual,Yes,A,B,B,E,A,-119.55059149833176,-30.103007842635975,253.7777513659878,214.31705297170626,41.37043196535864,-30.826961198079445,0
Other,36-50,Homosexual,Non-Veteran,B,E,E,A,D,42.944114058443304,-78.67352621035865,125.10331983164119,-78.34994157598251,-134.2846518902703,135.54504754840707,0
India,65+,Homosexual,Non-Veteran,D,A,E,D,C,7.722442563727439,138.67392049865336,-95.89962352945575,-135.84728518523698,-41.73989522052845,75.06187821760915,0
