handicap,race,sexual_orientation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
Physical,African American,Bisexual,18-25,D,A,-171.66997356302642,A,33.523923366057176,D,A,D,51.725426905090345,-51.12746465752629,-5.227969001359877,B,63.36078449871888,140.2606120355693,13.948726779295853,-97.52679666587429,117.30987036924422,144.1253047611722,0
Mental,White,Other,18-25,C,A,12.643436717103718,D,-33.268297875017254,C,D,C,154.2688067304762,-63.38041166474917,-11.538961503835237,C,-131.7727899211112,11.774837779490541,-101.87318709171981,-171.63025941784701,58.374804562959994,79.69137179572789,1
Physical,Other,Homosexual,65+,E,D,-48.851958685915605,E,41.60023609296217,B,A,D,-100.87048542570119,-54.83103191485992,-152.74585529348695,E,121.71604838014687,-8.325104406575985,142.12509134149428,36.430394677927374,-61.45447446648249,31.70744032607728,1
None,Asian,Other,51-65,D,A,-136.90057892182185,B,29.71585612355321,A,C,C,-86.86709813706094,-175.69004540901935,112.63371899533854,B,104.63792025368615,142.44550936654733,-115.21582247111878,20.15768444579327,-47.572235748285166,-45.71423440700996,1
Mental,Other,Heterosexual,26-35,A,C,96.72514842887637,C,-76.49899342329881,E,C,A,122.7727835906576,29.834624691028438,53.53961909304271,A,150.9345972076719,-38.06907724971673,78.72324629952979,20.830969563309036,127.9296739107608,-5.389590666201883,1
No,Hispanic,Bisexual,18-25,D,A,7.087826649514664,B,126.10125616502485,B,C,A,-21.101742134968855,106.02351205910175,-167.4643141736204,B,65.51693275269842,5.157483992787447,74.10197506719517,143.52511026951439,238.82876925899893,-28.712139195407982,1
Yes,White,Bisexual,65+,D,B,102.50375592529191,A,-3.4148369781438683,D,C,B,103.77616497268644,-179.22471332214428,-186.16827081435602,B,21.467620114790474,109.46917157071164,-8.973219468025063,62.56171316061104,69.5012964496125,-106.70225842129932,1
None,Other,Heterosexual,18-25,E,D,52.00922766800896,D,165.75441797759603,C,B,E,-1.0101676834810227,-13.625716872140718,174.5273010948079,E,-17.928322478304928,47.38923014160035,-148.52066184433502,-178.84873954817073,11.534650553959425,-67.19691676363799,0
Physical,Hispanic,Other,36-50,E,E,2.3288642630911602,B,76.16408603197749,B,B,A,-345.87945963961164,121.92221984241603,-78.64750029918744,E,36.84216022571649,34.457906836634656,107.78648839261997,-61.6781224455553,86.46860598793526,-142.68221191101404,0
Mental,African American,Other,51-65,E,B,-168.09805916961818,D,-11.982425867242508,D,A,D,95.29170689624924,-22.718118060031454,33.735624777235024,A,-159.48972990564315,-109.26319172788297,-18.07626417820937,97.80892315963162,41.55977651660198,168.56390205375575,0
None,Asian,Homosexual,18-25,C,B,126.77308755440848,C,-7.270694897024581,B,B,D,18.02840366808076,5.238593613125106,15.454740170409298,B,-67.50833303988574,44.391354264831214,35.86969411405941,109.37112392079385,7.551604611221147,-141.5863858974476,0
Yes,Other,Heterosexual,51-65,B,A,83.27049366168313,D,119.9959306809032,A,C,B,70.88106616829482,-10.91954627118352,25.16111386026234,E,-81.0963327544038,-185.194225543891,12.462184128847763,133.7461609836635,3.185638654314845,-9.775938873865316,1
Physical,Other,Other,18-25,B,B,121.11061475580465,D,80.21919271457496,C,E,C,39.00055955761704,79.50502449675685,69.96637503110308,E,170.27951642546813,163.0187390833528,22.427088734153514,137.60807581686706,-97.83440026544143,9.41872161036974,0
Both,Other,Other,18-25,B,E,-176.84986430701812,C,136.67209208964547,B,B,D,-264.08338525103034,45.8940316844081,115.59028849645405,A,80.75095296498085,24.987265739452177,-65.21143433049201,49.187126964233066,-62.082510391023995,25.536843647775235,1
None,Hispanic,Heterosexual,36-50,D,A,31.901502811825587,A,-167.38931327060095,C,B,E,7.344961883081822,-50.628381064995374,-29.51046576663864,C,-28.40415136723113,-24.72770181427462,45.78926633031146,-100.14210593418345,-181.11702035464637,49.56060348268279,1
Yes,Hispanic,Homosexual,36-50,A,B,89.48501426343614,A,-188.99701853733467,E,B,A,12.576173993040543,56.01282116162584,105.99786021500795,D,-136.0243238769985,-67.74824783350107,34.353466906026874,15.600128304992648,-22.62762861181088,-44.383913069149884,0
Mental,White,Heterosexual,18-25,C,E,-115.02784044654297,B,127.30175613368331,E,E,D,172.18391795611706,-31.896758225091247,3.410153024421936,D,82.05206868412212,12.941815466779108,-161.22838864542402,-21.051777523855403,86.64748773141797,-84.85904070115569,0
Mental,Asian,Homosexual,65+,D,A,124.58163855515096,A,29.84184763590339,B,E,D,-172.81729669183443,23.011581671871927,78.52623739568621,D,89.28100742259807,-275.3037102154076,-89.56933513222683,114.86711290837648,17.996075650053818,-84.43782466967163,0
Yes,White,Other,65+,B,C,109.50301801702523,D,73.53333906932231,C,B,E,135.9760695994144,-7.592787174255918,-51.98549651305887,A,-88.15250883136444,170.59957009487488,-168.5416432567909,16.294577672537493,166.27229467517134,-54.59743632305947,1
No,White,Other,36-50,B,A,54.07859373876829,A,103.21996507835745,B,C,D,-278.3714085925865,83.05051783614856,12.737723286818978,D,127.42553637794714,114.1924873241126,132.16291510539858,79.48128797597987,-58.25554459796803,-184.60226003687802,1
Yes,Black,Homosexual,51-65,A,E,89.84649124289642,C,21.917886693466322,D,E,E,113.90237254656735,0.03772768884691866,-76.06550842441445,C,-36.272165897768545,56.66597828076544,152.96953228346405,-18.583319601434972,-51.205999848869,25.43149337144935,0
No,White,Other,18-25,B,B,76.95589309967104,D,16.54937275195042,D,E,D,167.14824318215852,-66.85743182181429,149.51419163880215,B,62.063815640536,-106.91135185034,-84.3231031559631,-195.21418802662637,129.41555280123433,128.2080319116487,1
Physical,Asian,Bisexual,26-35,E,D,54.3591045709893,A,-106.49765561892346,D,A,D,88.80188526216915,36.89527290821996,-50.179826672603156,B,-20.5709566526119,-9.99209174431347,-2.0595038165845256,260.71192672185583,124.31827219377102,72.92724929721173,1
Yes,White,Homosexual,36-50,D,D,-21.73124039060067,D,-7.174417221361621,A,E,D,105.94986842083904,-24.46431642101696,-104.55185413785762,A,29.8602470277786,72.32632103917094,-121.88023720052354,-24.253754443290614,-84.50796904165226,43.85266294392237,0
Both,Asian,Other,65+,C,A,59.19913742855305,A,-165.51396717289268,B,A,E,43.95454150756146,220.39665589145284,24.745267087630975,A,-12.214139273398281,-49.91609669991796,58.593100948100975,38.40455070840946,29.57174524523059,102.8801116263076,1
None,White,Other,65+,D,A,22.437500075060914,A,24.13472529108993,E,D,B,108.25153851121185,-51.45197334435561,1.9765783624670943,E,35.111033300474496,-82.02538716112203,-90.80413443379133,192.0572048215043,28.546411974449544,89.05678532685222,0
No,White,Heterosexual,26-35,D,B,167.82537410002195,E,-52.717129958403675,A,E,D,-27.179539349901322,15.82020774610728,-207.21201603126715,A,149.65194595276296,-111.25027954112363,-134.51660110628026,40.930849418153784,77.56987319390069,-10.48863845032696,0
Physical,Black,Bisexual,65+,A,B,124.5297850739725,E,-63.16857350713343,D,D,E,-147.12323493832338,-23.695124234119692,-11.604844399375768,A,-25.819879550593544,172.1854454745877,221.1632049593891,39.66944890116065,-1.8267572884859054,-40.864368400846665,1
None,Hispanic,Bisexual,36-50,D,E,62.6135316072481,D,-16.207291966762856,D,C,A,-41.06858898402248,-12.976104319390236,-86.52826588465092,E,-133.50025489244229,158.51092945401558,126.64593268538925,137.18450293384677,109.78872681692484,-19.25978879494424,0
Yes,Asian,Other,65+,C,E,17.405610485116032,C,101.761044421578,E,E,E,54.915778271647575,-105.70532832047881,-40.801492173501956,D,-87.31504850776517,-89.7382567186443,-95.17765583470339,120.25883062678015,-28.478910371234882,53.99875414868981,1
Both,Hispanic,Bisexual,18-25,C,E,-153.4466178490927,E,-55.103886645040554,B,E,C,120.87914929144668,22.39159009700137,-196.88991820096928,B,102.9225847677343,-50.12488223561032,125.50514441548377,-13.992212661335394,-89.70964379757653,126.36612644664322,0
Mental,African American,Bisexual,18-25,B,A,-59.17951554719374,A,49.74894021698953,C,A,C,-198.57993776759207,-74.1847150410282,4.2854321282049215,A,-45.64889580487234,-21.55532929191365,21.144100336980777,-162.3838995845289,43.32878324539553,-16.757569846712755,0
Yes,White,Homosexual,18-25,A,B,158.91708947162772,D,-75.88433966066775,E,A,E,-22.720147016642418,242.1229808327904,-55.73038942474974,E,-39.497460147565874,129.7300247329614,181.71601323682248,43.510090332586046,23.90000091581466,33.76385199340123,1
No,Asian,Heterosexual,18-25,C,B,116.62098396733955,D,-15.991291298574739,C,B,B,-2.4622903716221294,139.01676060635228,-21.872098798018573,A,-35.330228243519485,-39.563456951778505,-16.254598341013978,81.65250205486923,73.19015972725144,31.973255650391135,1
Physical,Black,Other,65+,B,E,148.833591265586,B,53.348201492610414,C,C,E,3.0413544886211024,35.1819816279314,-25.620605195631946,B,-31.86418681402823,-134.3072073473246,36.10360295483338,-45.279674198908246,48.91078851166605,111.47073375450802,0
None,Black,Heterosexual,36-50,B,E,39.35977562420683,A,-0.5969999901248452,A,C,B,-80.93614868882469,-99.5324228612931,80.29771557000963,A,-202.0518213400114,42.72150531588931,-232.44773610400705,51.68436472487915,-83.0208825683786,-35.6315460422813,0
Mental,Hispanic,Homosexual,36-50,C,B,-48.928454104849145,B,54.11916657465613,A,B,B,-27.34942698877712,57.7761830988351,16.8654000227478,E,-90.67121776534954,-92.7005961160926,60.74642152069122,306.6687868526565,53.11915257033725,111.01241770354702,0
Yes,Other,Bisexual,65+,A,B,60.7355223258045,A,-171.27940592366556,E,D,A,-50.8635207622257,-84.57346896585099,-84.08138386155451,E,-4.436044019269052,-102.0770944187382,113.77614323650246,151.87347884611978,-48.76338720406791,-9.527219998829608,1
Physical,Hispanic,Homosexual,65+,D,E,160.53216371509768,B,56.675896966112184,A,C,D,-126.40577012966807,-136.70019219965093,-101.8013334333214,D,5.056158187269416,-96.73878866063174,24.252918617466165,33.138893142032316,-55.447480556827344,-70.01345415630017,0
Yes,Hispanic,Other,51-65,E,D,-166.22838570192,A,94.1657189584163,E,E,D,29.63174454754876,33.056029851688386,18.1628540302561,C,-8.170475982975656,10.614548210232075,-56.30705271116068,-7.656409041062792,-40.57006888421384,-53.565027169211824,0
Mental,Other,Homosexual,26-35,E,C,46.537501038102995,D,-64.97807146922713,A,B,A,114.12630874790838,-95.08362685798271,48.643879175653275,A,-113.01344091013104,-145.12218484591236,-112.22727382433948,-39.2643390517216,77.93158029903138,13.856779430900145,1
Both,White,Heterosexual,18-25,A,C,89.03284496132646,B,-46.87254344883462,C,E,B,-6.299776215622047,72.52768284623544,310.2411029576689,A,-145.64804484345362,-19.64045331739704,-44.09728678768357,168.4499383938312,115.00617397451387,130.44779413423615,0
Both,Hispanic,Homosexual,26-35,E,D,41.012436530826335,C,-31.06809171965387,B,B,A,45.309867939710415,42.83252013856941,160.84280924080326,E,-154.86298972399442,14.085726006037438,-50.656788008491304,112.20042088339335,-6.272250855949315,-29.66497692164775,1
Physical,Other,Other,36-50,D,E,-2.245395157700825,B,2.1298084325422986,E,D,A,27.231093735760776,2.980326306647524,-47.27772347596111,A,103.18164078822633,211.83013715092102,-120.02621214392437,-28.542457910219365,121.23952713392558,-13.717228644217764,1
Both,Other,Bisexual,36-50,D,C,-63.13384132405454,C,2.110349756624729,B,E,E,-9.529261921970097,-76.1485792417774,-242.6522280986493,A,168.45491718578376,-147.35361878088972,-26.452572088937814,-149.6168829877233,49.877355933917976,153.9318852066574,0
None,Black,Bisexual,26-35,A,C,16.525141804576073,A,-109.59602261898162,E,A,E,-132.14926799719672,-142.02590884630717,66.32165378019957,C,83.73189642330668,53.497036927633204,61.54539599856484,-89.5361835670521,129.35213837718302,-187.4067312852346,1
None,African American,Other,36-50,C,D,-170.60307149047028,B,92.10330117803143,D,D,D,46.654070182315195,-79.82619226805319,-83.20305407312065,C,30.830490458168647,103.72320703552118,62.15958209989291,77.35906362475797,22.068941081456426,-251.07284046075202,0
Both,Asian,Bisexual,51-65,A,B,17.01634067863736,E,78.35631656778122,D,C,B,-5.762239454886442,-94.03406493237121,137.5237461580582,B,-87.4234576048332,-12.90452223725333,-17.155947287471506,43.635595887394814,133.11618415465531,-103.43049537804615,0
Both,White,Heterosexual,26-35,A,C,244.81116403838317,D,-102.75015485559464,E,A,D,94.3075226538797,86.69165145590819,-56.37147918848847,E,-67.71018696490876,8.20750640546076,-32.41686319495018,-132.13875037784513,-141.12227041671838,-96.36455807449681,0
No,African American,Homosexual,26-35,B,E,164.2682618497578,E,3.8396738673505424,D,B,E,-6.409742702840429,-125.4432439954839,30.820302019893926,E,35.68365273971234,-92.3299208402762,3.9319640368188358,63.05947368126764,-206.58609970027726,22.456456217154514,1
Mental,Hispanic,Heterosexual,65+,E,C,182.24988589932076,E,165.19861084643364,D,C,B,-69.31302602226779,-131.04054379869362,-1.0540830845372906,E,-63.096332828119564,-158.75442541794968,22.373804477642594,64.41846343641265,89.54719559103313,-71.9127988762802,0
None,Hispanic,Homosexual,51-65,A,C,-61.113150795130124,E,85.85028885133465,E,A,D,-209.92884223975747,-15.365931790690729,-7.601821793546549,D,29.24514479821157,36.682443901983525,-15.655276518945277,-23.387053866511202,-18.080137606761973,-140.9448904189598,0
Mental,Other,Bisexual,18-25,D,D,105.36705120498193,C,-56.66920276253711,B,B,C,-22.745316821992112,120.63242468230486,68.58622555221669,B,14.64618126535221,-61.27661963434042,147.07601053367233,-133.65391214076493,-262.026214110133,175.27453631277794,0
Yes,Other,Bisexual,36-50,C,B,18.154422971187497,C,40.7292520372656,D,B,C,-61.890057232408836,-163.16183994828705,-30.506079928670182,D,166.5597950964154,-6.8489942053416355,-128.8031179722563,-136.87862094319303,-71.25087298723405,97.13653648754638,0
Mental,Other,Bisexual,36-50,A,C,23.182296095783585,D,106.3923625862185,A,C,B,-47.53922358914787,-1.850841925367355,-92.51318990884624,C,18.353185039894043,31.459708861200703,58.697042279216085,-71.88854487555186,-85.70857705791256,-78.50196920514777,0
Physical,Hispanic,Homosexual,26-35,D,E,-29.58449488914754,B,73.09773177416994,B,D,A,30.551994375882845,47.58297320879595,-189.12807118869935,A,-263.28110887356786,-32.39232169429823,-196.09265305354643,15.773829762887154,-95.25287185307624,-111.04655310588365,1
Physical,Hispanic,Homosexual,26-35,D,C,54.17963568388065,C,120.17579935974167,A,D,E,-69.97165465611032,-27.540496108063024,46.14543356018748,A,-225.91011520212754,179.28235010006333,71.27876995346367,103.23646269108085,25.343596053942118,108.7068048516741,1
Yes,Black,Homosexual,65+,A,D,-11.487181255055107,D,-237.25877747199422,B,D,A,82.47560807028461,-39.88544896536223,-83.75834436977789,B,-242.1310351309781,174.4181516280171,131.0484471965205,-23.301602583074892,0.670967775751906,-85.81638576915067,1
None,Asian,Heterosexual,18-25,E,D,199.97620867765673,D,-76.28615923805862,D,C,C,-32.62092336174226,324.17130734331835,-88.19055842963152,D,72.64474789685679,217.2309350155661,-99.81813030336944,-9.302689861233473,-76.03517562249054,209.6201376767052,0
Mental,Black,Other,36-50,B,E,73.15909242609018,D,204.92378301244892,A,D,B,108.3922214062757,-7.937906276539891,115.3581926694792,A,27.315929310557678,-14.770241127294495,164.59077615874023,82.37601407339672,-91.03102590795179,47.57503376312542,1
Yes,Asian,Other,65+,A,E,106.61274596314459,E,47.289511043967345,C,A,D,6.204939519525858,204.0402573369771,-54.68670327703595,D,50.02550387938839,53.94171975283872,34.12625154025997,79.19096933233766,38.020461489811005,103.86930563622472,1
No,Asian,Bisexual,65+,C,E,-27.845865441948813,C,28.766892035891363,C,B,E,27.863612261169923,-44.83706244609569,-7.061798714096425,D,62.63840221777818,-3.982325879676977,-15.408348079173784,-93.98855611734326,161.25369175543364,54.35206247228316,1
None,Asian,Other,26-35,E,D,65.01781083438537,D,200.37462706257014,E,D,E,34.1294532851652,3.841150922566601,-124.27008621280864,B,-85.89644138144476,-111.4007777021064,-23.28226306830799,-79.3413384365088,134.59635575595007,-9.230458264070018,1
Physical,White,Homosexual,65+,D,E,60.1667616372629,E,181.50111031099632,A,B,E,19.362556240290104,55.13776420381969,-261.64094430108105,D,-19.01963566148294,-21.006931302638044,-12.858971943269715,-149.96126114552325,221.8069211311697,-24.02684037922098,0
No,Black,Bisexual,18-25,B,B,24.050720295486446,C,-56.3018108977723,D,C,E,131.06570506323908,6.304070646264244,107.00158738653458,A,-120.7824114465704,-44.161901695427794,-62.98818469182521,217.9770316642293,31.691404619556053,-23.493550583086325,0
None,Black,Homosexual,36-50,A,C,80.42443681500332,C,-15.604890251546891,A,A,E,-48.88288207535309,-153.34185931061734,21.405662181020464,C,60.05887844132239,-49.7642941512197,150.12950541022238,15.975213475350946,70.50469604327904,76.00157226031918,1
No,Other,Heterosexual,36-50,C,D,23.09650642702499,B,102.38551295055967,A,D,A,37.93213057552957,52.635576255261185,-116.65547274260115,C,-15.284082916533128,-191.33203315753542,106.65694256406888,-113.26336743754963,20.194775833632786,-68.97777560726314,0
Both,Asian,Bisexual,36-50,B,E,35.28628159970935,B,19.1249324203071,D,B,D,-121.68342459322427,-74.81165182010912,133.2977326260558,D,-149.70392142897592,-115.23658344925384,9.383674115079739,220.79173110554646,113.1786564370185,-94.99563987897633,1
No,African American,Other,18-25,B,B,-47.58840468872963,A,-16.201119070012687,B,E,A,-107.76614071827517,-205.20432642766283,-38.03341315986979,D,5.52674404032948,-84.9349347392241,-110.85894824238815,-205.0171217390739,-31.993289023793974,147.72537324789727,1
