disability,feature_0,feature_1,feature_2,feature_3,feature_4,target
No,-31.812139244533217,157.45476766466822,-33.63852356678245,24.967102828753422,D,0
Both,58.29040956735449,-213.71106805161492,-33.337052380894,-92.29444249191111,D,1
None,12.205937342203859,6.572331376389824,147.74564326470662,92.99147608400413,C,1
Mental,-200.05351530443406,12.91860806992091,-144.8483644645911,55.44742790710851,C,0
Yes,17.84436394147521,108.81067418105576,44.308125974033935,-81.88036220134556,C,1
Yes,-143.65560364938668,103.61901637328495,46.17490350523977,-1.909278677908008,C,0
None,18.319671364708217,-119.432600451427,-36.296920729375145,-82.8288908219997,B,1
No,-55.15743425208514,80.6662237283444,-113.95475554204997,6.935820894731442,D,0
Mental,168.2629076024636,50.806029047263365,-65.0458276822793,81.4029636080937,B,0
Physical,-24.779646337599974,-129.27296518053637,100.62771317928876,-75.19229067434988,B,1
None,-51.86684098541856,39.384136831360685,40.37628524159195,16.44836468966319,C,1
No,18.567694841358712,7.963786642834149,13.104208024160464,61.02561778949536,D,1
No,-12.584947496152928,2.5632108053318485,49.57280047807345,59.512266001819455,C,0
Both,45.204708175243205,-109.48831773938838,-14.159571971193015,-77.84660565550337,C,1
Yes,-112.58157982739725,193.98978684409866,79.29113404596275,-158.50608397179892,B,0
Physical,-193.19788011709812,133.25738705125966,-78.42780456508555,66.5934732635747,A,1
Physical,-60.734069826485204,31.575633434496908,13.29776979499856,-26.99111370412599,A,0
None,104.83893597575471,-82.37009319196439,9.46399358561071,85.03799988520161,A,0
Physical,-103.31333686856732,43.96202014982781,-22.252652805714224,117.80583637731603,C,0
None,7.380045878258737,210.22113991727184,23.438064182032377,-87.48091009253623,D,0
Mental,122.10471098940765,79.49046636623164,87.52494044153559,168.9186376666449,B,0
None,-4.2305615956709035,-11.179228704469812,-5.78027305863101,25.199664134035032,C,0
Physical,37.80251546919685,-7.193243264082416,138.50031054096084,-12.271404412874185,E,0
No,34.06387795961476,93.12611410445739,16.406803044677027,14.41834136516696,E,0
No,24.32798776120741,-45.84253277349195,27.194290106719794,-42.00698205097852,A,0
No,87.99176092043025,-166.04482173516504,-61.479761619572045,-129.7096692804667,C,0
Yes,-60.78473495526665,-34.31723795810261,83.21566514180712,90.89739612963338,D,0
None,-53.04910905194872,-70.19341859467266,23.115180761162406,-94.67405300048827,E,0
None,260.7008855601271,47.32583520969042,-43.87099344831118,-8.05861384949693,A,0
Mental,0.8344484513804727,-63.12596374402998,29.310355398825607,157.4891575259016,A,0
Mental,-30.67618933449408,-27.35442326280288,-55.70388968560128,-18.9429716056181,C,0
Yes,33.41894784847019,32.44951819346317,-37.03195218273391,-62.0293763429182,E,0
Yes,60.06305769526741,-32.596103981381425,-1.6882603624031354,22.162423015580277,E,0
No,-52.63023445330289,-127.75589514556889,4.587032670328132,0.16667804576975112,C,0
None,-109.08650058977973,-26.260768082380707,21.423046518599005,-80.52698378414391,C,0
Physical,-54.248260491472365,-31.825135462708428,53.164594503962824,-59.94921388609572,D,0
Mental,41.545395333296405,93.7169134712265,37.81033125606349,-84.71723408401607,A,1
No,49.537484066246066,49.182515273741316,-215.97658121241628,-62.44082708915973,D,1
None,-31.116024874052496,14.697523649036237,-25.219547682460718,81.58806879247165,B,0
Physical,-48.76983660392622,-79.35950018545871,-61.46626360409522,-6.224594751735908,E,1
Yes,17.335896582512135,75.09940263124625,-74.48998372944041,-47.160272610277694,B,1
Mental,-45.0728471528858,-151.5577970397201,-177.38931837249785,-99.25456177668761,B,0
None,95.16420527033176,-14.117575682303679,-57.95242275889161,157.1730061990086,B,1
Both,134.49393188736772,50.66841025506401,-109.96729630024524,10.224400392314534,E,1
Yes,-98.16827459865377,-167.42593242988988,155.5615108309581,-101.97988592557346,C,1
None,-72.14326894070419,-13.870210255776364,-192.54276972475475,147.7015063815851,E,0
Both,-31.082219936480822,-36.9813610189854,-69.5135369377196,-213.0255254649926,D,1
None,28.40668882093475,-31.934449625049403,-62.05542628258917,117.81688333961469,E,1
Mental,-16.88771584364934,115.5625715156622,-63.866001490734405,13.164095119840097,C,0
None,-35.35052558145529,39.5611219473107,-63.32841070541752,94.22909979135957,D,1
Mental,14.608669946371048,56.73626065587295,-30.077641828468586,-34.03109136938578,E,1
No,79.86506244281311,135.79953182287827,-11.930987963112859,60.342900361809505,C,1
No,-44.217744219763894,20.402346109020527,93.85019687487302,49.50384880773091,A,0
None,-155.34443167519112,16.51757881782143,206.26854020300058,-115.07839540923068,E,1
None,-55.352457074813664,-31.608453448506392,-59.21918044159183,20.846788444008478,B,0
No,176.2321242023835,66.09326419193667,45.89482142027174,38.110975109703766,C,1
No,-79.09276632978607,99.41364125600133,-61.732167961686265,139.719538558453,D,1
Yes,-26.662332980682525,114.0858570297718,29.869822092811354,74.11341671544808,B,1
Yes,-14.682909029617894,-91.1826508789241,-49.57515891286789,-96.49499024318905,E,1
Both,178.66664103393205,-242.16249448239776,12.696751535454997,43.061998705048545,D,0
Mental,-2.411486627856235,166.94879205337193,-36.04516026340146,-141.1587144612798,E,1
Yes,-138.42192368468505,-32.47051932198336,36.941324629234906,-127.96295682592836,E,1
Yes,-83.99092429853411,104.69054785190434,47.717765128905015,-91.75766587622498,C,0
None,24.560989202729434,92.53145150803121,-18.971770308879897,-83.29149443675303,D,1
Both,79.72222099752462,-18.883921377468894,46.77507147299016,-152.41304679094577,C,0
Yes,-157.59831721847698,49.3934836578096,113.5512441962123,68.07792002790342,C,0
Both,-147.95582559010344,187.9445941808041,-11.279928495833325,-97.10657709654868,C,1
None,-68.48148148087161,141.8072837354597,21.90483698513083,200.83346253356171,E,1
No,-46.191934434501555,127.11591845398786,-147.67361811631815,-71.72348918439937,D,0
No,-34.85938798133996,-48.424501961539306,-232.872702669606,122.70168968757768,A,1
Both,-89.38473408649718,64.6955182560092,-198.01107202617231,-93.62152571263414,C,0
Mental,-23.73685674963937,17.03379484719206,-90.78669045968007,-336.76087731931756,A,0
No,127.08411127756752,29.533413508560074,8.298821602975472,-17.570061685302846,B,0
Both,98.96354089346737,34.27853304725311,-57.161694989501875,83.7463680672132,E,0
Yes,201.1768485208254,45.362433703153535,34.480732144744124,97.77232702757942,D,1
Both,-205.0274699400638,-34.92611863553232,63.603097705654285,-55.894526111671325,A,1
No,-207.23378379981924,46.57325270221193,-135.0441955527758,79.90162734610236,B,1
Both,13.211773679584976,47.100159001009935,-16.984831274251295,29.642883981956412,D,1
No,-34.56168875153098,-172.3306303442677,297.01135700666094,-164.07972665538858,B,1
Physical,64.04120902174165,-29.456976621944193,291.9036176363157,-73.98495381830426,B,1
Yes,-12.561682836692562,112.21927453596506,88.3231247667052,16.395433197393515,C,0
Physical,110.32472409040604,38.99395566764831,-93.55087222826032,-8.802756444097104,B,1
Both,27.282490764536004,-11.56107856279975,234.7414227612239,11.640607989398468,E,0
Both,-123.50150392302963,72.02458133381829,11.160310563746476,132.00847046206778,A,1
Yes,-43.47589889547178,-28.304966139436072,62.63081818675694,-45.0197082025709,C,1
Mental,1.6247118404027754,28.64872191564338,-87.04954426884763,100.28953457190461,C,1
Both,144.69968103710232,19.155684214619455,-50.77611589934905,-39.50998226549587,D,0
Physical,-154.2321303740656,69.37470976501248,77.77342492233285,-11.758615155788583,E,1
Yes,-39.905335392956246,187.9818960522156,86.94372751977309,168.64649368052446,D,1
Yes,85.46134773844746,31.952257004250544,-60.08253652413564,-134.00494984073316,C,1
Mental,56.82846346775076,-86.07125912531775,29.903997607586007,-1.178737023998836,E,1
Both,90.11915215252577,-128.54437382431428,-22.90086077478353,-90.29816461189152,B,1
Both,-256.37969896447873,7.379891215012588,161.52413563366298,-64.0447745522602,C,1
Yes,-145.8485586123617,18.40041803753124,157.39858305277215,-6.0249977713953635,C,0
Yes,86.09685450080194,55.53133620738393,64.34167686571753,86.16447532244852,D,0
None,-196.63395995076436,22.706108507175628,78.1609049571771,171.1435773310893,A,1
Both,39.17416697355079,-63.0202395615622,73.14803859571755,-12.58791056132487,E,1
Mental,3.9889558971581986,-48.112803384577184,22.205743081197927,-42.6906696315781,E,1
No,-38.672094286024524,37.57297320108163,-11.949066061820858,-9.569049182010572,C,1
Mental,41.6854266242117,13.040602921576387,150.97808120542612,51.52060433975727,D,1
No,117.9886354866015,-2.766278788940323,-158.67749276796778,-160.21231608039352,A,0
Yes,-106.80971680564527,50.77506497833662,-136.16257493560437,119.7858566479995,D,0
Mental,-82.4727838348161,33.59249303168252,60.18741620405894,-18.180039867134692,E,1
Both,36.211129407896415,169.06217325503474,8.333803828236027,-40.71652163812027,D,0
Mental,33.61650028863639,133.90873767473335,-88.04569734436164,115.31949721374508,E,1
Both,-25.667351601011223,11.301415338046876,-275.7067966438492,62.49387285746126,C,1
Both,104.55857099317886,-79.81888664151435,-73.72527954837422,-114.03415650960423,D,0
No,-0.3435114473366406,29.9451931619275,22.707724101380812,160.01712045657314,B,0
Physical,-105.4238104934497,-81.68938989820711,101.43341408619999,-135.87112192987865,A,1
Physical,37.65343088628716,-2.4133254676560596,-61.65550792380369,-78.78168640383218,D,1
Both,145.5858539568305,-3.3875143232389773,118.71580666790284,74.12285274016894,B,0
Both,121.95388565145836,-247.66827728776087,-20.8912745693227,-25.935385801911863,A,1
No,-6.723685632123856,47.73496871792025,21.569154083517738,30.426317134249363,D,1
No,-93.14213515344765,181.16788032346022,25.746086894399937,52.73807169787873,B,0
Both,-4.492499138152193,-35.70356953100904,127.78800423242842,87.1654711957464,C,0
Both,-159.4323300513826,95.15042992154066,19.314309252091565,26.868900916352136,A,0
Yes,-100.10994841603366,77.53142666728878,145.05218796511227,168.97585591483863,A,0
None,-67.92563244600677,108.29613506078664,-51.40001603756963,-38.769554956295366,A,0
None,-13.792023924760347,-126.83923097978618,1.8528774428521977,-113.22057879955507,E,1
Yes,-7.315113225324342,89.46976088818198,188.48250091134952,48.742368801489334,D,1
Yes,47.043126886073914,-48.0871448050348,-229.05426896095014,124.48426837405557,E,1
Yes,60.29833150832893,92.00885984968184,14.216176873463086,-108.17764726878119,C,1
No,68.42576329012108,16.736322866278034,-145.1951736157264,50.70020936006519,D,0
None,-49.99335440172498,-101.93055850653154,22.10397975467662,225.84020749504776,B,1
Mental,64.96252274040815,-146.5170885793297,70.98882211603652,-22.980210025923416,D,0
No,-24.713970918026313,-14.219094025051895,31.96929103802458,-65.96784290000792,E,1
No,-38.60214379515329,-97.7574029473339,-39.20289795816746,327.13259104141116,B,0
No,177.7550249602762,177.0431894507757,62.78275581260423,112.05241540902134,D,0
None,-99.40743063629789,56.73832175633665,-192.718308774731,75.38617502314573,B,1
Mental,-66.0493980478263,34.32631223895718,-11.886813326733645,24.097265859689767,C,1
No,-117.10708025199446,-40.12361821886135,48.04800303430097,-27.198540190945685,B,0
None,-18.624699171015425,22.171776569244575,-32.91319512306526,7.86254560124829,D,0
No,46.05117625247123,42.46749957996371,-31.944431355621056,218.87966964245456,D,0
Mental,30.191771445690712,51.49524062878296,-134.87643197923796,-140.53974244415434,E,1
Physical,-28.3015080905265,-54.613011857375824,-25.901002604300466,37.91348965865323,D,1
No,75.98557168916174,-200.07525608694445,103.08239367965362,-67.32225462485536,E,0
No,-133.35607210954677,-7.975717791961126,-29.701076178979395,82.40201430573181,E,0
Both,-52.62026406110961,-22.144076615043122,3.5241304981775063,-111.33506277766676,B,1
Physical,-24.264508756897143,-127.50232140357238,-0.20827821936725902,-53.640102752250286,D,1
Both,31.184805104911455,-68.00513298679635,71.50521160995415,-105.04879263714493,B,0
No,40.514267725481005,-97.80835971447256,83.54911612393092,67.98455353222896,A,1
No,87.03547732837906,-102.92762868306875,-222.22709293719535,-23.62221962392221,D,0
Mental,51.79094282821847,-14.155371355451518,80.20087528573492,-214.0605963056787,B,0
Mental,-97.90876591090641,148.0481766776342,163.6477824388988,18.351203200920587,C,0
Mental,-27.306603219961882,76.141277231519,17.75825542474171,48.2484649829414,A,1
No,-34.57282719518744,9.891787541094661,-22.958610445603668,38.650646348834215,D,1
Mental,164.2913415335633,107.90389111755516,24.528933531268546,19.85281452260099,A,1
Both,34.898716815291465,-58.49900788436994,-28.57318255993179,54.66373841264242,D,0
Both,-20.035536324181923,-47.12629939582268,-15.227426150597958,-85.94178294897442,C,1
Physical,104.93303046255546,170.55506769182526,74.79390739913279,-1.1039878068663629,D,1
Mental,-30.645523305427822,1.5400536705000376,66.47741838132279,34.629772348047034,D,1
Physical,4.630665488364714,26.831363561947576,-18.208886958855892,63.99108593843618,B,0
Mental,44.46193795020717,91.68271496091516,198.27420011887816,-45.490646394802084,C,1
Yes,53.619292054331794,19.977933116724937,29.84237794788313,114.57527619490351,D,1
Both,125.46228594421878,-116.19339684656707,-133.60627226545802,134.25268944572727,C,0
Both,102.86037099260068,-106.14941428336444,233.1958166132834,-8.278859948448112,E,1
Mental,82.79870531122847,82.11415483770281,-52.846201127731064,27.885388983726468,E,0
No,-24.61659771041775,60.67091585454172,20.20317880801583,-74.92829896859715,C,1
Mental,-31.556966887618543,-80.52942832520228,166.11787023289065,84.48825879289367,B,0
Mental,-126.4929445830067,13.913977778811606,68.65611167197581,-167.13628937453998,A,0
No,-295.79518024525385,78.86154011802331,-73.69189458632074,-208.75171716933826,A,0
No,-231.0227832823808,145.6280638570137,-84.57161850453308,-46.60065775332615,D,1
Physical,-68.78289322839743,-1.4359723836554392,250.76593646905079,-77.73927303898594,C,1
Mental,-24.451663335559836,-75.98517330562993,-14.93012418271569,221.1762759337348,E,1
No,-88.20200131957631,3.790557200522262,-19.876654028040374,-42.96269864021434,A,1
Both,-81.86771302762352,100.59218208886354,84.31050612912317,127.51462419066668,E,1
None,122.99322454076224,-61.42736799080344,87.93511381563245,-56.40924887505179,A,0
Mental,-86.98107424916653,58.06909114972692,25.961512776891638,-16.189281207411533,C,1
No,176.27325098010414,38.338496755813885,-81.51851946844005,-109.20602907990309,D,0
No,-62.14620683161234,-44.970099209979416,-95.88413633821993,-52.43714401510079,B,0
Yes,-54.98853671068308,115.67841895584283,-23.56636491061507,-20.764150199619404,D,0
Physical,16.771447980721895,-59.76478148098513,-76.02206522426256,9.412045402007116,D,1
None,11.41743163127702,55.54260438286934,-4.497122026202506,90.62702925608447,C,0
Both,-61.65765580342298,-90.8019162642629,54.9249251284468,-11.679831929447179,B,0
Mental,80.44151620351238,-108.09698879286644,-22.164858835875883,93.37758933547732,C,0
Both,228.89642970648066,78.36667962761663,-29.515912899923435,-207.77107837638496,B,1
Both,97.05679576837187,-248.40862498633237,21.228338925431682,116.12128114192669,C,0
None,21.08125690778043,115.06967752818682,21.20353593421185,11.921663612977683,D,1
Yes,-18.377853122003796,-70.67257127994625,-58.22739707496749,62.55598217999524,B,1
No,249.9246347633985,-139.62889025094748,99.27424134801338,31.354370329214497,D,1
Mental,-79.39079208066467,-115.69418535698235,-37.51217201462826,29.201895013328944,D,1
None,39.164379118366796,75.65789412777299,-127.85033992294595,-24.148766088667703,B,1
No,-45.48814456542481,103.85123574043891,-61.10903631383573,10.24753791931985,D,0
Mental,242.08096000895924,-123.4120838358304,-27.19326320091045,87.70038195845052,E,0
Both,101.2000534694203,82.61018123442376,-92.06611668543628,59.56166073729386,E,1
No,-57.516437974066534,-94.57162261788888,8.438096267513307,73.87658430933125,A,0
Yes,4.211867364642882,-62.8527634220349,51.034434921387565,-99.87805195081464,A,0
Physical,49.26674784099797,0.5574227117252392,-153.6208020021639,-126.51992735937124,B,1
Both,110.07311279542232,109.068542076831,49.14848638083198,5.476868296996189,A,1
Mental,-145.37985263364556,50.42512419404473,-183.49886024951792,29.6947961719243,E,0
None,-16.154815446498393,92.36794528595745,13.924169025111569,134.39099476748783,D,1
Physical,-57.37867570449031,24.211611937151012,-143.21475105269596,68.06802322194957,E,0
