handicap,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
Mental,Other,-166.59597142024103,E,A,-213.20482909759204,E,-50.17156897057242,B,A,-0.6371866700826473,-3.6533281800883324,-103.31151100467746,D,-61.023760610303235,A,C,1
No,Mexico,-80.53049424284181,D,C,155.3291973397172,A,2.700759012625672,E,C,-218.84315199495745,3.136345491555998,26.716407025880212,C,11.379244226436636,E,B,1
Mental,Mexico,17.446865417826857,E,C,65.85839360355767,C,-18.666029320867096,E,D,-37.95885274690437,-40.97867396019018,19.108439094813402,D,8.814267386850355,C,B,0
Both,Germany,39.58605719798585,D,A,64.80619836218786,B,80.08174447289475,B,E,3.026769290452652,145.66359397906965,-144.03422766282588,B,2.9692700379362003,D,D,1
None,UK,-94.23390293198861,A,B,13.659853100706176,E,35.43500120794883,D,C,162.12727729778356,77.11081832292422,-33.31323004049701,C,-123.83655155154145,D,D,0
Yes,Brazil,59.342570739559605,D,A,54.18689662072368,E,84.13023656436776,D,B,-126.4031389722879,13.998454282876871,123.48068607265988,D,-149.60731380387932,C,A,0
No,Brazil,166.82031472613147,A,A,106.91218895690662,C,-79.94184679120187,C,E,45.54909382740085,70.95979487771494,-37.808623776720346,A,120.57795409268167,C,E,1
Yes,India,-78.46699913518101,B,A,19.677081464469197,B,-91.80775837580241,E,E,-44.266409376296494,78.46264577295754,19.960726549031392,E,-59.07165429290519,A,D,0
Both,Other,-2.7341637784834054,D,E,120.71845754914388,E,-125.09704731919236,D,D,-32.09813292685839,96.20982166630688,34.91934508261539,E,-7.904627864028238,C,E,0
Both,Germany,81.51716880781895,B,E,-37.477163100569335,A,6.045049479899124,E,A,-99.41452212923367,-97.9231253342248,-32.89049627701597,B,4.2044101903997015,A,E,1
Both,US,3.8280633859972366,C,B,69.43212601400745,C,-84.09611002903134,C,A,-66.2955916584354,-26.474344912710947,-56.71753802678117,D,112.33806992792611,A,E,1
None,Brazil,31.110613841287034,C,E,97.3996251126294,E,-35.18069162741081,B,C,-77.45041067172833,-104.58315135103629,162.87631412494937,C,-91.02106484560016,C,C,1
No,Other,-1.8352895383979235,D,C,-99.68621596035398,E,97.0490715755164,A,B,-178.74491519695553,53.479482143617766,10.005480862687822,A,-1.4456321703693191,A,A,0
None,US,111.97428680518951,E,E,245.77257671132213,C,-95.32004347315275,B,E,68.43530464248283,-79.04093884802617,-62.65395273382731,B,-27.361601739045664,C,D,0
None,UK,12.288103724447135,E,D,-6.1308781342486345,C,-43.35808930374123,A,A,-61.08403228826109,-180.47376519301014,-31.05533587713543,D,-49.8963664354996,A,B,0
Both,China,109.81955873313109,E,B,-65.66127552380868,D,-27.630813804375382,B,D,-90.78066509772789,116.06130234973244,-88.41038446447793,D,-115.66200583229573,C,E,1
Both,US,-18.706007912127436,E,B,126.97026953617971,E,-81.76452703743546,C,C,117.2434820422261,121.09338794040274,58.77722552765986,D,-51.41478956332617,A,B,0
Physical,Other,25.845006874325744,E,B,78.64565307341906,A,-42.73927759963965,C,A,-203.10182769527933,-181.83663800591955,-26.718655462163387,E,-109.49752584391273,E,D,1
None,UK,42.34220198448259,C,D,133.36309444419206,B,-173.62259101563444,C,C,183.61857824851126,-135.65908952757917,70.30203173525955,D,-75.43963024263924,B,E,0
No,China,65.9785376808333,E,E,157.79850470192838,B,-3.972126117611662,E,A,149.12768967820145,311.8836274831758,-264.66218307399816,A,-85.04105381484155,C,E,0
None,Other,126.04266528125683,C,B,84.48236016050011,E,-52.4419777204028,B,B,64.81493100740028,-101.82593189946199,-139.65372524255494,D,-34.59780294632641,D,E,0
Physical,Mexico,-131.89298555196228,A,D,58.49253103715852,B,51.85470296337705,E,B,10.21271765884231,89.68001350099163,-40.15520484707666,D,98.11764882038486,A,C,1
Both,UK,-8.526781501577771,A,E,125.82626777206549,D,108.78472683526161,E,B,-55.72200773403666,-57.72461982579772,3.4819306892765094,C,82.84280822298267,C,E,1
No,Other,43.236531619203234,E,D,-58.635100733443416,D,45.5363846481462,B,B,155.21752479215758,-18.595184815971887,5.494971442605035,A,-51.08916017015124,A,D,0
Mental,Mexico,-12.96215688714632,D,E,-17.697395028173194,B,12.902428278928818,E,B,62.42808690974566,-29.77604535844966,-0.5922745017439888,C,-54.99099709921005,D,B,1
None,Germany,-72.34571505901981,C,C,-162.67976294969517,D,-3.544393920635703,B,B,41.375346178599656,127.20588311183963,133.75436473109528,C,-90.8305740564155,B,E,0
Mental,Other,67.2923857153463,A,A,-136.76099640618384,D,-19.208219350335444,E,B,66.64272132315155,40.62219131794883,56.284372043645526,D,173.22122286795081,A,D,0
No,UK,43.66339376316716,B,D,-196.72186356404035,B,143.1821386028535,C,C,-140.3747854951261,-142.1085727824301,82.30407821225624,E,-28.58287817333689,A,D,1
No,Brazil,-70.6645226882118,A,C,-0.5583276342837176,C,17.83686208233691,C,E,29.197989682271547,112.09989848426424,-190.5011555854705,A,-16.05507713420206,E,A,1
No,UK,-16.53177550455291,D,D,-4.225151748030222,C,-209.5626406376923,E,D,-33.10861421348325,10.634551835086086,-61.99252712415254,D,-24.090619509029672,C,E,1
Physical,Brazil,41.38039276824586,E,B,-85.2004039446989,A,-16.806497660055832,D,B,48.45221840380544,23.857087353534915,0.41844040452047704,A,39.5203999200095,E,E,1
Yes,India,-76.00792053188063,A,E,-34.33691247618057,D,-149.64868684005413,A,E,-6.604387276911507,-208.0101876957555,-56.317337826967176,B,-116.61401840775017,A,E,1
None,Germany,56.00597193311142,B,C,54.802954640846735,E,7.786756354871743,C,A,-74.8665919304346,-44.81991973338879,-58.827003896411654,E,-77.89533019230367,D,C,1
Mental,US,-50.02095749092099,D,A,133.0481808217593,C,-14.964232032810433,B,A,-64.2768381732614,77.87779993227763,54.93019564739849,B,-39.40680484292109,D,B,0
No,Other,-83.16829948215734,C,E,-18.053196988202433,C,-158.55070970169191,C,A,76.66622481636533,38.027865047630165,-136.17512634884866,A,76.94552171009961,C,A,1
Mental,Other,32.429842802488366,D,A,89.39453900557535,B,30.726287684260882,E,E,47.75944287245004,-0.6240715339620365,-98.19283010464623,B,-15.007582628072964,D,A,1
Physical,Mexico,-142.7852891662639,C,D,127.80343226835296,E,-35.89941146621483,D,C,96.19057961864681,94.34413048041417,-28.69128739062473,C,74.8169296786857,A,D,0
None,Germany,169.78654577936513,A,A,14.272519985175766,E,-28.727457950467755,B,A,50.97384095017921,88.4938851417222,100.05277538290078,A,-57.15703891921312,A,E,0
Both,Brazil,63.47649009351664,D,D,16.185734507156806,E,136.7869350943147,B,E,61.1537257483877,35.413854541561506,-35.9291668787966,B,135.52275371921797,E,D,0
Physical,Brazil,-67.5871122732734,B,C,60.28202794026255,C,-25.508100816077352,C,B,-83.15109062060527,-96.92852079692173,6.022268527047647,D,80.98477078746014,B,C,1
None,Mexico,37.26115881583375,C,A,15.461077075415297,E,218.49672065978902,C,C,3.678305752842685,27.232656592882925,115.59741459250151,E,-51.89974037359053,D,D,1
None,Brazil,-37.153556787632304,D,E,-141.02357422554059,B,-99.0610581461264,C,D,83.3742481498301,-137.2897063128789,76.33761426492228,D,137.4651820422522,A,C,0
Mental,Other,128.75272892339495,A,A,97.36922126003668,D,155.37665312834534,E,A,150.4330525630821,-34.28877504830092,-3.4156521177783254,E,33.69016620486924,C,B,0
No,China,60.672547525833934,E,E,33.7821958712016,D,-192.40661182755298,B,C,129.329232783297,-177.9347312011706,238.91587856824376,A,-128.61490887808026,B,C,0
Both,US,-205.69030069240978,E,A,4.150128054792006,B,-205.48547539454214,C,C,-46.09120787886478,178.97249415168636,23.09376803993092,D,179.49165572669776,E,B,1
Physical,UK,163.85987240376127,E,A,-12.414484477460089,E,-22.65408512761886,B,B,55.35543249701741,30.626340542844112,68.89598350035146,E,244.82076869274212,B,B,1
Both,Brazil,-41.728127337161716,C,A,86.32928555295986,A,-124.61265626927747,D,C,122.82381365341217,147.25425804661919,86.57750152235396,C,-33.469734459343265,D,C,0
No,Germany,187.18987353427443,C,D,19.257792696552716,E,56.274965686112324,D,E,15.583577788738923,79.37640004955836,13.316756882671568,A,78.00953899433549,A,E,1
Both,US,-88.11099868502505,E,E,108.97383133920763,B,2.6930881030270735,A,B,-6.296698362327014,-60.98941604099435,-88.3241283024423,C,-38.655174217577105,D,A,0
None,Brazil,56.34818020157339,A,D,91.07703192358923,B,119.98337170664122,A,B,176.8238446298051,-75.2777461342897,-41.005211672532724,E,-45.10070075342457,E,D,0
Both,Other,14.191760503297226,C,B,-21.835121819385872,B,1.6550871668663851,D,C,12.284956615285287,-15.24249999615355,3.7488637024156812,D,-70.05443490807613,D,D,0
Both,UK,-28.245541431923947,B,D,0.3818179975032313,A,92.06272982853622,C,D,-20.767314099114305,87.41684062692501,-110.07609380425862,D,-125.50758983532178,B,C,0
Physical,India,80.90431470515846,B,E,-39.40592950710206,C,-52.868604842182066,D,E,201.70915342643423,0.18604236268110666,143.2885678122563,E,34.67698325568495,E,A,0
Physical,Mexico,21.611081865696352,B,B,108.51446288140065,B,-44.34108541218226,E,E,55.0808228514793,-156.36379343227392,-68.70912754779425,B,170.63823273367018,C,D,0
No,UK,105.90258603201896,D,C,-200.89522336933464,D,-8.926391319170403,C,D,-46.064843327809655,-179.69770497937932,1.0095726124196494,C,99.71165217279405,C,A,1
None,Brazil,92.49004591064491,B,B,116.01866223620598,C,-60.21173540268917,B,D,-99.21669915870142,-109.02006609627537,93.8328770920843,D,105.56928991653895,B,B,1
Physical,China,131.18167846132621,E,E,-91.51969027404743,D,15.15954511220589,A,C,-68.77009593853005,-49.4320419761892,111.14991123869787,B,35.563312468216225,E,E,1
None,Other,-26.82716221114576,D,D,-21.234464632458263,C,-146.23804761925373,B,E,-12.794850957757598,46.3505169642261,-216.69104761639693,D,-148.1538560957941,C,B,1
Physical,Germany,-58.67246251179241,A,D,-37.351038721771985,C,-44.71502940770077,E,A,-28.103141756888807,72.37566095584334,72.18831786585363,A,4.732398487745704,D,C,1
Mental,Germany,70.42961102914292,D,E,133.11436278468923,C,15.738479646677451,E,D,37.84073306772709,83.9997804470874,-16.53107410274462,D,-70.74554939858847,B,E,1
Physical,UK,232.86468615163557,B,E,75.43315821615751,E,104.19838728943903,E,C,87.02784279345582,87.5282134413535,96.98269626280582,D,-188.91621731694593,B,B,1
None,India,-118.30926416812953,E,B,93.14369067672799,D,176.4976944929027,A,A,60.00833727863473,158.9766306257266,63.693472293908236,D,-118.94431324774,E,E,1
No,Germany,-8.08790229809081,A,C,28.752686358256458,D,143.55977915378259,B,C,-90.9318451002933,59.22094084545668,-214.77615034998658,E,-191.17678743856868,D,E,1
No,Mexico,-33.40517728228246,D,A,22.572327322700936,E,-17.180737677642604,A,C,-85.49445907066462,-1.7006900797405202,4.893994642931028,A,178.34966906344613,E,C,0
Yes,Brazil,-121.75134886997346,C,E,48.942696614284905,E,-17.30816837468008,E,D,45.84894851932141,-35.07817608949746,69.63785244441112,C,-171.3494641258797,A,D,1
Yes,US,-68.190727459156,D,A,-26.328341244122715,A,-32.65318100714394,C,E,149.6622411175804,-137.45846461724912,-20.6096804321133,C,35.756482207163735,B,B,1
No,US,168.78930288179325,A,D,19.648200616498496,A,58.04664185535376,E,C,119.12728915642941,-6.558496043171562,-26.287782729828418,C,-32.500147288013274,B,C,1
None,Mexico,-22.379226047390585,E,D,102.77265744594605,D,97.82137464029621,B,B,-52.921891718879124,79.49157414138425,3.0332668513986207,C,167.57232696407485,C,B,1
Mental,US,87.47549485893703,A,B,38.082587635423614,E,-70.51968964721954,D,A,134.9963779498731,-217.42467698010904,-16.999667619555357,E,48.152605214632864,C,B,1
Yes,China,13.18005753807801,B,D,59.22668969774924,B,21.803610347823003,A,D,170.2949712577525,70.96391283619789,-157.21838925544245,D,-34.941404285382106,D,A,0
Physical,Other,-44.623202290257375,C,E,-10.937242256464764,B,-26.850706478947068,B,E,109.56872161781777,15.137846833031507,-48.0201467245364,B,-91.35414934214334,E,D,0
Physical,Brazil,-75.05195431131717,A,D,-119.44186394149119,D,-106.85140286487763,A,E,-173.50685047231528,51.91129296685316,-140.08196665708874,C,76.00642565342253,E,C,1
Mental,Other,138.68920015116083,D,D,139.40310363220627,E,-109.77520787405923,B,D,-81.38008857341251,-172.81414328468352,56.567767071438645,D,-24.874519140404324,D,A,1
Both,US,104.01469879654992,A,B,-33.37922805589309,A,-131.62713961413607,B,C,21.96170093500988,49.36661043274441,-68.96756381486742,D,-30.17971532544836,D,D,1
Yes,UK,-102.63406965909442,C,D,-212.1620069554909,E,15.729486643216847,B,C,-26.053535211179263,-13.352369241443135,-79.04302011171687,B,-72.0762997959442,C,B,1
Both,Mexico,259.51718385532934,E,E,-8.16512703528203,A,-77.16562394760291,B,D,-150.36797574806027,-9.219233255201155,78.40086290692945,B,-18.673555189073294,A,D,0
Physical,Germany,-4.8656694144209345,D,B,-32.24588718868172,A,-217.82154864161106,D,B,-7.180760372376802,144.3631681083844,-44.8579327605936,D,77.73903490033538,D,D,1
Both,China,-43.64478428885609,C,E,-126.48226122100257,C,257.0534598892352,B,D,27.695297699937722,-83.31648666953816,106.41899482975627,D,-101.26975942465425,A,D,1
Yes,US,21.975442376322167,C,C,28.20155216059775,C,-37.32218343050264,C,D,-151.9939728876998,45.42277767058977,155.90367577777465,D,-9.894973031182898,B,D,0
Physical,Brazil,2.072357876870979,E,C,-70.49431891084654,D,64.80341277264469,E,B,-79.7608192094965,59.37774530731381,27.839632805905566,C,95.34013147612431,A,D,0
No,Brazil,33.081614394535954,D,E,-173.07634740073868,C,-141.27632585779963,D,E,183.92966989562726,68.8026616093351,-51.7772327802587,E,-41.00841964380373,C,E,1
None,China,42.524962831452214,A,C,22.79835762005296,B,33.62127292660512,B,D,-16.438013184063074,157.54556152309326,57.415619395640086,A,-98.65471524712824,D,C,1
Yes,UK,50.12134024812253,D,D,-41.29924103049232,A,14.556248641433047,E,E,-195.82130175300873,69.57297217640603,-38.12796996550367,D,124.16738097772884,C,D,1
Physical,India,-147.5638104962766,E,A,4.543245981626592,B,-37.415423491210284,C,E,49.84013249346672,-135.5190849771573,-118.74815022314466,B,-50.35056274469573,A,A,1
Yes,US,54.25680253009756,D,C,-11.093213632099355,C,-11.4659170168726,A,B,327.26308909357675,-1.468377604832062,-148.07329451945967,A,-39.77154374195951,D,E,1
Physical,China,-251.5800724132037,C,C,-22.971326144699596,A,71.73330351662315,E,A,-52.749192929482035,32.44673964107176,186.90442003426216,A,-41.75300026581424,E,A,0
Physical,Brazil,78.07510861900644,A,B,-121.83495781447826,E,-9.865627665744885,A,B,57.7264064274904,-179.38002641467503,79.85776825297296,E,16.681071478895078,C,E,0
Yes,Other,25.09576514132158,E,D,14.493156485662448,C,46.00011867242982,D,C,-12.636141698455125,-46.2774755651553,-90.81463370350924,E,176.5241311405343,A,A,0
Both,China,106.0314978311765,C,A,-99.43488985254415,E,314.1514614702214,A,E,178.01619296327448,-27.575525722493698,-80.11347620255908,D,141.03833617610172,A,A,0
Mental,Brazil,110.27957057158844,E,D,-10.290001023431627,E,131.94085823446352,E,C,-23.08142082693893,74.20316093942435,103.1753889865367,E,-64.59225265323329,E,C,0
Yes,Germany,-87.07059111731755,C,B,37.34591936752605,B,-14.672200010935466,C,A,-73.3155428384155,-87.12005882750475,-193.58401425445658,B,-8.048209669013225,A,D,0
No,Brazil,-173.30892005156127,B,D,-8.119131374691127,B,-90.83172489600894,B,C,161.71882532851015,31.714989620728673,-142.65524620475048,C,131.29642079067034,D,B,1
Yes,Other,-82.66700572603443,E,E,66.64929354643519,B,-170.91555448909347,E,B,37.42533237268696,-99.59454163538774,146.7009141202519,C,-23.700189717212943,D,C,1
Physical,UK,33.86221833166634,D,D,52.79622581118699,E,-65.24357961966845,E,A,-57.43804574359576,-68.61877234182614,200.48180360244277,C,86.49612012807847,A,D,1
Yes,Germany,18.26824549477419,A,E,116.58196257683879,E,-149.26871319090554,A,A,-3.5282782079269297,-8.152619091719341,-14.108195238936919,D,27.14341700814308,D,A,0
Physical,Mexico,61.79923311966411,C,E,-57.45221922630013,E,51.587501815184275,B,E,124.8549086271137,-35.03448470112558,-22.881811718736408,C,-153.58209705478615,D,E,1
No,US,24.850472587750907,C,D,31.056009896031235,B,142.38003393004917,A,C,-115.51155572365363,68.22884205514377,81.06892784928603,E,-29.213799242307743,D,D,0
Mental,Brazil,118.42253725130925,B,C,-91.86815218476998,E,12.378145660405359,E,D,130.01480511690852,177.4561270130353,-18.568030344664777,C,56.7238704729177,E,C,0
Both,Brazil,118.83161512176012,D,B,-67.2134688977054,B,-49.33611959561103,E,E,-32.44702486845916,44.499114649646415,-28.993950607006646,B,-29.53148395176567,D,A,1
Both,Germany,-58.28232853743677,A,D,7.540360904650928,D,-184.92064887106247,D,A,-171.24429164515377,-203.3785447230623,98.55006178235061,D,-179.02300623279845,C,C,1
None,US,17.315833953355515,D,D,-7.230669423804464,E,-117.12853157886798,D,A,9.820837080787388,-75.98623052447434,17.384653106486777,D,86.79450520184828,B,C,0
Physical,China,87.31313964475102,C,C,22.060227945011825,C,208.5363764809817,C,E,-12.05755731208634,-106.29732505170719,-64.02837097613978,D,21.44756996751734,E,B,0
Yes,Mexico,-38.36540710418757,B,E,-57.06179423179931,A,38.816383076532354,D,E,25.73101982218921,-114.678072206213,-48.85934095928419,B,56.670933482024076,C,A,1
Both,Brazil,-110.51671868811397,D,A,-249.59406899201352,D,-99.53181433766316,C,B,-89.43827239215513,5.26243584494753,-123.45380891425819,C,55.30650893222466,B,B,1
Mental,Other,84.02657142085536,A,D,-151.88938806173724,D,-67.65588501501554,E,D,-60.53439760400716,-159.8906802496813,-144.16924915864539,D,103.7861837763743,E,D,1
Physical,Germany,70.99757996477287,B,B,10.288631728796311,D,-185.6194364177925,E,E,-52.859351250467746,74.98800193654561,-149.43428782593392,B,104.2867527994375,E,C,1
No,UK,-46.9396838385003,A,B,-40.37461254938654,E,167.14942535221354,B,C,-157.79454682336421,48.22674705328349,150.19160504082697,C,-84.9956780081674,B,A,1
No,Mexico,-102.6232554062567,C,B,-112.77444446558957,D,1.0967943415366843,C,E,22.638192400302554,12.713835911608554,20.02620019598874,D,-104.36797976659516,E,C,1
Yes,Germany,199.80901736729996,C,C,-38.85712930144685,D,-112.01369181547246,E,D,-32.12774438126736,-33.77241834569153,-39.96655473277689,D,-1.5297539581098798,E,A,0
Both,Germany,124.06409008530927,D,D,174.4151828370209,D,33.286082079739714,E,B,-47.782110818845155,-121.49008532691987,35.269295695420766,E,29.46994137454363,B,B,1
Mental,India,45.52555421502839,B,C,-16.675637088245455,B,43.54333739228946,A,C,120.29804318711919,31.588510769420093,18.283545777953947,B,-83.2116544302345,E,A,0
No,Germany,70.11329053409575,E,A,44.42628047605948,B,69.02745101720899,C,A,-195.98859941779767,-122.11413301372542,-22.167305058379373,A,-116.02172941613065,C,C,1
Both,US,-44.65145021652605,B,D,-34.63567822769812,C,-73.39068212050506,B,D,38.96629713526683,-17.2699331061185,35.866076785431794,B,-72.8460379911283,C,B,1
None,India,-134.01942197167912,B,D,35.335382392088874,D,-25.02588632784393,E,E,-111.09794024905486,-60.07861884125639,-108.79046652372739,D,-62.71631525620437,E,B,0
