AgeGroup,genero,sexuality,Veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
18-25,Other,Other,Veteran,D,-40.68805678135757,A,-92.03508702455728,E,D,A,-48.40121332679671,-286.11108928245585,C,132.60393553753735,E,1
26-35,Male,Homosexual,Non-Veteran,E,-29.494118937418808,D,129.7209609388659,D,B,B,43.436506782262086,-6.119905700655546,B,-101.87611484033347,E,0
26-35,Non-binary,Bisexual,No,A,-145.35526112661552,E,-1.920258090116758,D,C,D,4.797699668796287,140.09400465572156,C,-75.21529032661074,C,0
26-35,Non-binary,Bisexual,Non-Veteran,A,-21.51086130615763,E,-87.84028461722933,A,A,B,183.71775591847572,-42.664877984585,A,181.09874755666115,D,1
65+,M,Bisexual,No,B,39.6039411836108,B,-23.364393427858477,D,B,E,-40.61622083433903,81.30001371584011,B,207.0148283860195,D,0
18-25,Male,Other,Non-Veteran,B,-47.92903065059233,E,-34.32242017628399,A,E,A,79.53811653486095,-84.70400376524361,B,89.86506645009644,B,1
26-35,Non-binary,Bisexual,Non-Veteran,C,-157.09155836923574,E,24.13141743073919,A,B,D,-67.56611945015311,32.07104166662836,C,-86.39847776154706,E,1
51-65,Other,Other,Non-Veteran,B,-1.0491665016728673,E,-93.83596104318582,A,B,E,100.66218654005861,-40.877899867065686,B,-113.33616781584041,A,1
51-65,Non-binary,Bisexual,Yes,C,-102.69250732019972,C,-96.54904981800088,D,D,A,-93.68436098435005,62.265675820444244,B,59.45669517017716,E,1
51-65,Other,Other,No,B,21.142928021646323,B,-66.48522737097203,A,E,C,-43.43729749875059,-214.72993967156287,E,-4.19609694880436,A,0
18-25,F,Bisexual,Non-Veteran,A,246.7418003097999,D,-70.72674622595156,B,E,D,74.2442171820571,-11.720627061042096,B,-2.0318708847685354,C,0
26-35,M,Homosexual,Yes,B,-62.8438953849325,B,-19.13229954399873,E,C,B,-106.06012970707657,-211.05869263358602,A,-106.29663593783603,C,1
26-35,Non-binary,Other,Veteran,A,-100.8498190535051,D,29.519925812083773,A,D,B,-46.556704089088015,-140.88891440069833,B,138.72676162046363,E,1
36-50,Other,Other,Non-Veteran,B,31.60239477493966,C,94.70669120276798,E,E,D,-51.29027552832006,36.06761372021366,B,171.70675863709735,C,1
36-50,Female,Other,Non-Veteran,C,146.7948459031535,A,78.57890210790455,D,E,C,21.171565812956896,-79.12444804450868,D,151.55605322303546,B,1
65+,Female,Bisexual,Veteran,C,-232.41788130812768,E,1.232211163666183,E,A,E,159.01809856645013,87.95521674217646,C,-45.11066115737822,E,0
26-35,Male,Bisexual,Non-Veteran,B,-30.338148645335345,C,-108.23675825339795,A,A,B,50.948300068507834,43.518661422759735,B,-85.11758527914964,A,0
51-65,Other,Bisexual,Yes,C,-54.998550376425236,A,-60.477425718127556,A,D,A,50.17968134251271,-113.19488145401266,D,7.616409263390776,B,0
36-50,Non-binary,Bisexual,Yes,E,-144.2831976020159,B,288.73037385208613,D,E,B,-51.68229919450994,-42.34240806103898,C,33.608940161198795,C,0
26-35,Other,Homosexual,Veteran,E,82.54164282482222,B,-216.1370008070825,B,B,C,95.07860687660539,-46.390248653933064,C,-50.45810285351323,B,1
26-35,Non-binary,Homosexual,No,C,130.6123691137766,D,9.794361134622315,D,B,C,130.28167498112307,48.86221407331968,A,-131.25200831200405,C,1
36-50,M,Heterosexual,Veteran,B,-104.61319728563403,B,181.9876998005237,A,E,D,-89.21155944340596,89.10067880733388,D,205.85860461030822,D,0
18-25,Non-binary,Other,Yes,D,43.453694002851904,C,8.548381996438001,E,D,B,2.4914672458068123,146.02646120521595,D,162.5157556033766,B,1
51-65,Female,Bisexual,No,C,-16.306322750496594,B,-105.29286218111717,A,B,A,7.567080288147982,53.545548019201405,D,-155.07514287549031,A,1
36-50,Male,Bisexual,No,C,-71.28232790499789,A,-6.220862127839689,A,A,C,13.819701424466984,36.30808066548029,C,13.601901858416499,A,0
65+,Male,Bisexual,Veteran,D,42.46636408169501,B,6.85123097284088,E,E,B,83.02519685334802,9.230178972983255,B,-99.07677859399693,B,0
36-50,Non-binary,Other,Veteran,A,86.82723303205007,B,201.8803713610308,C,C,E,-25.522775472597438,135.19573453142038,B,54.50613628603732,B,0
18-25,M,Other,Yes,D,111.37755868624453,E,-55.10099203641548,D,E,E,-73.27555251856424,-2.2874525245755084,D,-112.45850513600703,C,1
65+,Male,Homosexual,Veteran,E,-206.11357286979975,E,-113.71713778026036,A,A,B,147.0754968327256,53.57831249033883,D,-85.08478148716806,C,1
65+,Male,Bisexual,Veteran,B,18.281244391379232,C,-45.16146181775458,A,C,B,-59.84759169592919,128.96480858548935,C,-118.7987627694354,C,0
26-35,Male,Bisexual,No,D,73.88097997838999,D,-38.51775186430068,A,A,D,52.61517842051238,120.62230724817367,E,-28.155891486933204,E,1
26-35,Male,Heterosexual,Veteran,B,-227.21775302870054,A,-52.35676840452149,C,A,B,76.66844279143413,-145.81153309411414,A,79.43246701128382,C,1
26-35,M,Homosexual,No,E,-51.67330549503061,A,29.995814160104885,B,C,E,-61.44298458520856,14.243026394542243,A,97.1561863674302,E,1
18-25,Female,Homosexual,Non-Veteran,C,94.20308114653344,E,-86.31874773029546,D,C,B,-26.192096588648102,116.72281609286948,B,162.8435321782155,E,1
26-35,Male,Heterosexual,Veteran,E,142.88402404019243,C,52.32103055632613,C,B,B,-111.77912791913775,-49.13833383448436,A,-34.50047890258613,C,1
36-50,Non-binary,Homosexual,No,C,58.12379646422469,A,205.52154547132565,D,E,D,164.88867624877327,153.05819270988815,C,-25.296835784535677,A,0
26-35,F,Other,No,E,23.340377646643308,D,158.27695853235198,A,A,C,11.350824949297667,-94.85411004531468,E,-14.893550033732344,E,1
18-25,Other,Bisexual,Veteran,D,-27.85934904573496,C,78.16992140823744,B,B,E,40.78752884944736,38.16904149157395,C,-48.0655223522983,C,1
36-50,M,Other,Yes,D,33.030230523546706,E,105.63138589353866,E,A,D,75.05257372450703,-66.30428615429005,B,-108.73263258166008,B,0
51-65,Male,Heterosexual,Yes,A,44.28499194843977,E,-176.38174357855632,A,C,D,40.72915830912018,-57.72743113994841,C,-9.976468602245477,D,1
65+,Non-binary,Bisexual,Yes,D,-13.392912028446368,A,72.21310176247226,A,D,C,43.9942708524033,-38.726742904572355,B,-13.665356458106642,A,1
18-25,Male,Bisexual,No,B,111.33070099899905,E,46.82614675684078,B,A,D,48.29624479377891,129.67150288957177,B,-211.80079136255094,B,1
18-25,Other,Other,Veteran,C,14.557995761314189,D,11.753410021988625,B,A,C,98.81990415608146,17.920130982661618,A,94.12566472108423,E,0
65+,Other,Homosexual,Veteran,A,107.50753115281833,E,-9.62066142429794,C,C,A,27.528623028458437,-67.73590067902879,D,-137.4516732035442,C,0
51-65,Female,Other,Yes,B,39.70357976948692,C,11.033515087139024,E,A,C,-46.57214829067841,-134.0288314056805,A,-10.506890047297693,D,1
51-65,Female,Homosexual,Non-Veteran,D,-150.6278624432238,D,-33.16506905677665,E,A,D,-55.59249698066813,123.78655797510696,C,3.2773416181790367,B,0
51-65,F,Heterosexual,Non-Veteran,B,-98.3645930539296,E,116.97449404728634,D,E,B,25.068175823048726,44.0142189750247,E,-109.76969019196521,C,1
51-65,M,Homosexual,Yes,C,20.21914161224014,E,-124.5965550818672,D,B,A,-136.39510165516594,-115.62924769662925,E,50.02728096934375,C,0
36-50,Male,Homosexual,Yes,E,66.15526757916386,C,-57.1244441570482,A,B,C,-103.17074923920673,29.221963950052395,B,-37.08119647737856,B,1
65+,Female,Bisexual,Veteran,A,92.52405305491766,B,-75.50284129897078,A,B,A,-50.24004791166502,-22.07899129977958,D,-204.1435179804997,E,1
51-65,Male,Heterosexual,Veteran,C,203.18797797615096,B,-19.247837675587828,E,E,B,-36.88015958253406,16.249225319818915,A,-167.07902487645484,D,0
36-50,Male,Homosexual,Veteran,B,-25.677909324117632,A,99.28126669545003,B,E,A,188.2271721191967,247.24108867115606,E,202.05680593550656,D,0
26-35,F,Heterosexual,No,B,-212.95005713477107,D,-97.22992713589296,C,D,A,13.277066783966724,55.2011182073248,A,57.022191756012994,B,1
36-50,M,Heterosexual,Yes,A,106.41867867235102,B,-58.28680087739102,B,A,B,27.60760358336854,-49.79052092245739,B,-125.75967012556626,B,1
26-35,M,Other,Non-Veteran,E,-17.427056811852875,E,-82.316323924862,E,A,B,-126.11173390109175,48.0960777962741,A,-116.54288757623993,B,0
18-25,Female,Bisexual,Non-Veteran,A,12.498370491294068,C,-15.34252781356533,E,A,C,-81.3941647746597,-24.921437794616693,D,-104.74335065868286,E,1
18-25,Non-binary,Homosexual,Yes,E,17.83609964277065,E,62.492301190241605,D,A,A,-6.590867233813401,-40.53068590245435,B,21.415590464252805,A,0
36-50,M,Homosexual,Non-Veteran,D,77.04989604528585,A,75.5887014938756,E,D,A,-48.092118986151924,-159.62908417489763,A,-98.29850234668955,D,1
18-25,Male,Homosexual,No,C,-139.19354743084017,C,7.728802043612576,A,D,B,-180.9705765787709,4.414224388388368,B,53.37183318584287,B,1
36-50,Female,Homosexual,Non-Veteran,C,116.09989993785695,D,-42.72024001731477,C,C,D,195.3203557469323,31.557269524300512,C,98.75946242872965,B,1
26-35,M,Homosexual,Veteran,D,-195.27698924989733,A,128.21036158054937,A,E,E,110.78765223295721,40.065245298496365,C,-182.44332485879806,A,1
65+,F,Homosexual,Veteran,D,-101.10114668502933,E,51.781133377588276,D,C,D,-40.47191213318222,64.02521746780782,A,-57.76790980428069,D,1
36-50,F,Homosexual,Non-Veteran,D,-98.03171040379297,A,-84.68885245041547,C,A,C,147.1827548272604,-183.17720909261706,A,-72.2819025352041,D,1
18-25,F,Homosexual,Veteran,E,-6.103583578618253,E,-63.39393040358389,E,C,E,34.76291431444765,-86.70133115892017,A,0.4460050393870942,D,0
26-35,Male,Other,Yes,E,-15.91730619291928,D,75.14079027263418,D,A,B,-32.34017031280936,-5.30766064660574,C,38.93578654997268,C,0
26-35,Other,Other,Non-Veteran,E,-130.77229663545765,C,186.1585412368909,C,B,B,-21.22067819542358,2.301703005246432,E,-116.93186548819416,B,0
18-25,Male,Other,Veteran,C,75.87633744261954,B,-101.03050398976457,A,D,D,-45.704437519673,47.088203992901825,B,-32.25783206067352,B,0
65+,F,Other,Yes,B,134.14123527939336,A,-3.8192320931106005,B,E,E,248.05547590151323,-148.22030339713072,C,-30.784493733112413,A,0
26-35,Non-binary,Heterosexual,Non-Veteran,C,-23.229365158758426,D,9.712505877398865,E,E,C,49.99912900158555,12.97513093496501,A,30.86394479436045,D,0
51-65,Non-binary,Heterosexual,No,E,-6.150204242332058,E,24.59653374299948,B,E,A,-26.149986588057843,-158.59947455071529,B,-21.29059219562158,E,0
51-65,F,Homosexual,Non-Veteran,E,43.594687396797205,E,61.728232747937604,C,C,D,-48.58347546066871,-81.47218723335612,A,-122.41211962105163,B,1
36-50,M,Other,Veteran,E,-163.35500076262798,B,-133.44195880404533,C,A,C,-62.43303851252935,-12.51218162905554,D,-110.9043955113764,A,1
18-25,F,Heterosexual,Yes,E,101.71170226564116,E,66.24530326222458,E,A,D,-16.950135099718583,25.284653514340633,C,-85.04411333818976,A,0
36-50,Other,Homosexual,Veteran,C,-60.753468473097485,D,-37.49824965995796,E,A,C,-107.68041869506688,168.71649807426525,C,108.58704512809642,A,0
51-65,Other,Heterosexual,Yes,C,190.87800279191435,C,-117.9113201842366,E,D,A,132.05323925598628,129.38172098087642,B,-94.62391055256914,A,0
36-50,Other,Homosexual,Yes,C,-7.9160967871450785,E,86.27123877000307,A,B,C,-107.71418256084327,-17.014628523373474,D,41.15818251444107,A,0
51-65,M,Bisexual,No,C,-13.017284945901578,A,-1.542631145411095,A,E,D,-21.82997207972431,55.39265877711277,D,21.510637443741032,D,1
18-25,F,Bisexual,Yes,B,-94.2572414578776,E,39.007349414629644,A,A,E,-149.20586328085702,-50.51272129847049,E,102.41411646489516,C,0
51-65,M,Homosexual,Veteran,B,-111.65764993678906,A,68.38756282708671,B,B,A,109.64872857916859,86.75493075618499,E,-15.902490575125986,D,0
26-35,F,Other,Veteran,B,-24.44791933464364,B,118.18209397012099,C,D,D,-231.07257497241284,112.13694053716998,C,-25.347037267202822,D,0
65+,Female,Homosexual,Veteran,E,90.7890435707871,A,-16.91737502400353,D,D,B,-73.61405013133718,34.625798191559575,E,67.8786328397364,B,0
18-25,F,Bisexual,Non-Veteran,D,195.23140337789349,D,119.20077954262862,D,A,A,97.5518104244739,-12.372311834926112,A,106.30489196385409,B,0
18-25,Male,Homosexual,Yes,B,69.65916316450189,C,-125.23343763730401,C,E,B,139.44480101985383,109.22163667291747,E,3.5193237003292666,B,1
18-25,F,Other,No,D,128.7082814236791,C,-7.463805865220137,B,A,C,-10.726612886825471,39.7351021538802,B,171.97269710890964,D,0
65+,Non-binary,Bisexual,Non-Veteran,B,-14.902811732200213,E,-120.58333451416716,B,D,E,-39.106246795086186,-166.7788438286517,A,59.90280223775542,A,1
51-65,Female,Homosexual,Yes,B,-74.37939207386664,D,13.465233595376978,C,A,D,-74.92553001409242,-119.51961094737129,A,-39.9450590570016,B,0
18-25,F,Bisexual,Yes,E,5.275636922074484,C,-44.71995246998486,A,B,B,81.33832227191584,-71.52487643304383,A,15.023624611886827,E,0
36-50,Female,Bisexual,Non-Veteran,A,37.007782634189795,C,-48.87274608395188,A,A,C,-28.10155393754701,-119.67194970115177,C,49.823737857089284,C,0
51-65,Male,Homosexual,No,E,8.338847082989354,A,18.054567982820977,D,A,D,-16.485279538052996,66.58542221898604,B,70.40757814714338,B,0
36-50,Non-binary,Bisexual,No,C,-93.19354855610452,B,-73.98963759923029,E,D,D,89.20656458265967,-5.1104476429767285,E,-103.88678377287384,B,1
51-65,Non-binary,Other,Yes,B,118.41489975323505,E,22.858806223450745,D,E,A,-51.35526415416077,-13.470620215989513,A,-81.96956192348898,B,0
51-65,Non-binary,Heterosexual,Veteran,D,166.9068414669095,A,-40.59966294443718,E,B,E,129.01425149296136,143.66744934384127,C,44.96403460137717,A,1
36-50,M,Other,Veteran,C,-15.112569517841248,B,118.94269646590159,A,E,E,69.45926522783516,154.31877648058313,E,33.46081577167025,C,1
51-65,Male,Heterosexual,Non-Veteran,A,-103.13680193075633,C,51.00370192623907,D,A,D,-4.191654144646624,-73.61950965630416,B,92.49732226140195,C,1
18-25,Non-binary,Heterosexual,Veteran,E,18.563089724334258,D,-89.33403971651114,B,C,B,-93.8924726768411,163.18493332141506,B,29.53399485738235,B,1
26-35,M,Heterosexual,Veteran,C,-71.48790419925348,D,131.53673614770875,A,A,A,173.20372885271112,19.428822453654902,E,-77.93125866444949,C,1
65+,M,Heterosexual,Yes,C,-62.84693129585391,C,69.20859589769753,E,B,B,-60.228390399707955,-116.38467524386529,D,174.4379275184119,A,1
36-50,F,Heterosexual,Non-Veteran,C,67.05047120505732,C,-102.0995648349887,D,C,D,-7.824566804454593,-316.60792812122844,C,21.84821945403528,D,1
51-65,Male,Heterosexual,Yes,A,-136.24198806059525,A,105.66167980149986,D,C,A,-149.46527316124082,-49.72660825617315,C,150.64060220414828,C,1
18-25,Non-binary,Homosexual,Non-Veteran,E,-25.834471510628713,E,165.27358163188347,E,B,D,-192.57972288525772,-16.044867260420993,A,-111.24777154209042,D,0
18-25,Female,Homosexual,Non-Veteran,D,-10.179482203675397,B,-25.148805248431245,D,A,A,94.66780689767086,-46.61829741508062,C,-107.49901510025768,A,1
36-50,F,Other,No,E,-83.77149194007337,B,99.91973217994219,D,B,C,-198.1600967515828,-28.966824127640745,C,129.2632690353928,B,1
65+,Non-binary,Other,Yes,E,108.50872910621999,E,82.5008187733321,D,B,D,77.33182453173674,110.30438966884834,E,-212.95571845942146,D,0
36-50,Non-binary,Other,Veteran,E,11.215478487301569,E,78.77147842555738,B,D,A,44.413651625979064,31.352638109357382,E,-28.669018827231053,D,1
51-65,M,Other,Yes,E,33.744332660405966,E,-137.32099985884093,D,C,E,120.46915614048048,-88.08999257090531,B,62.585290157570604,D,1
51-65,Male,Heterosexual,Non-Veteran,D,-205.20988103087515,C,103.28507066819795,E,A,A,7.700010201311873,25.4655187023883,B,68.20019865399775,C,0
26-35,Female,Homosexual,Non-Veteran,E,-8.009382249527942,E,125.21697050374276,C,A,A,42.95304171565643,-108.18505025228811,B,21.21892249765932,A,1
18-25,Male,Heterosexual,Veteran,E,124.50591695745055,B,33.88120416279839,E,B,C,66.72462732506239,60.53497164818717,B,27.27360132168729,C,1
65+,Male,Other,No,A,85.91743440959536,D,-182.3131459495122,A,A,B,58.30628583529263,129.28840399151053,C,-32.93711743134348,B,0
51-65,Female,Heterosexual,Yes,E,-31.842942071747004,C,-25.68902702624447,B,E,C,10.936377341427676,37.2944151264962,D,60.807336653444025,B,0
51-65,Female,Bisexual,Non-Veteran,B,114.39624655901738,E,-163.48276826764624,E,E,B,45.57042090900275,170.08181667803177,E,-33.93922018704223,C,1
26-35,Male,Other,Yes,B,53.36010961554039,C,-45.80449885100094,D,A,D,12.225446588152867,-57.579113555903014,E,-85.68890728772868,A,1
36-50,Non-binary,Homosexual,Non-Veteran,E,108.29741376564121,A,-138.29307349527463,A,E,B,6.373656868773951,-0.04909647933398544,D,33.32935818681778,D,0
36-50,Female,Homosexual,Non-Veteran,D,-62.79439005098646,A,0.978012058851681,D,A,A,253.65635010811553,17.372923284878187,C,109.33495279096653,A,1
36-50,Other,Heterosexual,Veteran,A,85.67851105600812,A,-119.80606721817209,C,D,E,242.82518069254886,-322.83217296243885,E,20.31765187438549,E,0
65+,Non-binary,Other,No,C,-60.573981183866465,B,-106.6777325954054,A,B,C,-78.06113036620411,244.00614784206707,D,-70.41870992203565,D,1
51-65,F,Other,No,C,49.18059470940976,B,85.43635082609573,D,D,B,96.91733453011241,-29.675330090511736,E,51.38624048500965,A,0
51-65,F,Homosexual,Veteran,A,-30.267908870763822,A,-20.49970208365595,D,E,C,-48.35723735088922,-76.2779268087338,B,-78.35956887458588,C,1
51-65,Other,Other,Veteran,D,-70.68198142176651,E,56.228080146686935,D,A,E,26.722991149612184,-0.07569797085011057,A,-223.06396771976287,C,0
18-25,Female,Homosexual,Yes,C,54.05504339903504,D,6.284202010736009,A,C,A,-103.49010708155777,15.558376300024909,D,61.16023294318644,B,1
36-50,Other,Homosexual,No,A,-96.3530602798613,A,-184.12567410149555,A,A,C,-7.585539179452311,-154.1965520582948,C,-122.6767861342138,B,1
26-35,Non-binary,Other,Veteran,C,-58.745514685429775,C,144.27910290901184,E,C,C,42.61495075302518,106.49164823618563,D,31.772856494575013,C,0
65+,Other,Bisexual,Non-Veteran,E,17.12438671076328,D,66.53377433517083,D,A,A,80.45900550956463,26.476808362709754,D,101.92311472413084,C,0
51-65,Other,Homosexual,Veteran,C,-49.56934900906618,B,-70.70997834326805,B,A,A,29.073200787969576,40.22948123177596,C,24.6212614254417,B,0
18-25,M,Heterosexual,No,B,4.978892893815265,D,-24.101424299960843,C,B,E,10.58214881103877,148.68630600923225,A,-43.48742065294625,D,1
51-65,M,Bisexual,Yes,C,-125.97686686052076,B,-59.50913573426172,E,E,C,74.46256669205084,-90.02669808018186,A,138.35350878544352,C,0
18-25,Other,Homosexual,No,D,71.98383783469062,C,140.82500174225777,A,B,D,2.4025544593220745,-160.66636562622168,E,-74.58057340017764,D,0
18-25,Male,Homosexual,No,E,-102.49274324102393,C,62.865781406282906,D,D,A,-34.8299645358819,-49.42198640539501,A,-51.657100033457006,B,0
65+,Other,Bisexual,No,E,-26.696482415175062,C,-49.41626580844782,E,B,D,11.214569096643284,70.92177196480708,A,-194.52316804607054,E,0
65+,Female,Other,No,D,-130.08979824054242,C,4.733396024558902,D,E,A,107.08068227285148,-82.5459951720399,B,151.7916759099655,C,0
18-25,F,Heterosexual,Non-Veteran,A,-125.42274781600153,E,165.28312564529887,A,D,D,-78.30292401633251,-125.2673871359376,E,-39.21334981427218,A,1
51-65,Male,Heterosexual,Veteran,C,-25.935965210942534,E,22.1675023536963,D,E,A,-69.08583951008482,32.15823539603272,A,-51.209616945199954,D,1
51-65,Other,Bisexual,Veteran,A,5.396690528479072,A,137.80528307800876,D,C,D,169.36934485751814,-70.99351839822886,D,200.44247352479445,D,1
51-65,F,Bisexual,Non-Veteran,B,-174.16529029566,B,73.87012296659707,C,D,E,100.59436944586379,151.88714450941194,A,31.254253248091707,B,1
18-25,M,Bisexual,Veteran,B,65.71114580807487,E,51.51334376921894,E,A,B,-126.79850784196553,30.43826657986562,D,97.81084965944913,A,0
65+,Non-binary,Heterosexual,Non-Veteran,B,104.58165138553433,B,-27.91843415958007,C,C,E,-3.535894332417327,-103.95839023097776,B,-215.53592607836185,E,1
36-50,Non-binary,Other,Yes,C,-14.284634939848374,D,4.425008429487558,B,B,C,-76.40800782064724,-45.36196621868322,E,85.74743768560353,B,1
26-35,M,Heterosexual,Yes,A,161.98360585950556,A,-79.58444742058587,A,D,A,-150.1025701357439,-70.64254199492012,B,34.56830804586444,E,0
36-50,Other,Bisexual,Veteran,E,-16.067279029879224,A,178.9497328539531,A,A,B,3.479718616524679,104.62047837299542,A,70.79236664110638,A,1
26-35,Male,Homosexual,No,D,61.04951036455108,D,-113.11625464076455,E,C,D,-83.85644015091069,-88.08690284144144,C,-139.83933805029136,D,0
36-50,Non-binary,Heterosexual,No,E,66.91560076654545,C,27.357913373244624,B,A,A,81.14240296123386,14.791944855650247,D,228.9508800337094,E,1
36-50,Female,Heterosexual,Veteran,E,41.86027770019082,C,109.56764235383613,E,A,B,8.454033963601349,-52.42321482207113,B,-177.99773206058998,D,0
18-25,Other,Other,Yes,C,27.069664381384612,A,-125.92976658457493,A,D,D,60.782062225853075,-24.88829258866604,C,-46.48987351240167,C,1
