country,disability,veteran,ethnicity,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
China,Yes,Yes,White,D,C,53.68004772098162,C,59.72557690380652,38.09496060189815,182.17751141060842,233.02613640075327,E,A,96.57452953528083,B,-100.70131559896576,A,B,A,C,1
India,Mental,Non-Veteran,Hispanic,B,D,42.365460578947804,A,-70.61595644068422,-7.579707092620675,-115.90299461302793,7.371932924396917,A,D,-65.06063158824318,D,-37.58257401285199,A,E,C,B,0
Germany,None,Veteran,White,C,E,-106.64415585451295,E,-21.395274473851963,-4.555773790320093,25.100921792518584,-137.20689471148103,E,A,104.00502103156921,D,-126.26149292972089,A,D,A,C,0
India,Yes,Yes,White,C,B,-168.8486715346715,E,-84.17959985031837,181.0847692902306,-61.95509022904231,-171.45068367371692,E,A,-103.48804770721623,C,124.1927988246215,C,C,E,E,1
UK,Yes,Veteran,African American,B,A,116.09295854965349,A,91.38514427826047,167.62801418744078,101.93735831572401,122.91201918001482,C,C,-76.784655652595,D,108.93786536373263,C,A,E,D,1
Germany,Mental,Veteran,Asian,A,E,-62.90854848913573,C,-2.3666029274572797,62.405686026568844,89.5838606772615,97.01726471160796,D,E,87.86427822272984,D,10.90902204787234,B,B,D,B,0
Germany,No,Veteran,Black,C,A,85.90073507511956,A,109.96239432253063,-26.990844048543057,-14.626909885257666,-71.08912763826862,E,D,128.25934446801614,D,-117.40050055317757,D,A,C,D,1
Brazil,Yes,Yes,African American,B,B,-36.0427512756068,D,21.154365688146058,-67.43659802036592,16.6716493210825,156.638645937857,D,D,-58.35555048087265,C,67.44245645331524,A,A,C,E,1
China,No,No,Other,B,C,71.53992797418624,C,-20.86643666807137,-76.1552977352279,61.726387326663456,-83.6702622307426,B,A,-47.07616902093099,C,-108.41967968875245,B,D,E,E,0
UK,No,Yes,African American,B,D,-67.80200646030691,A,-217.75466075656485,50.04496903263526,92.02429481216451,-37.62917433741863,B,E,50.9324999762069,B,28.931670913271812,B,E,D,A,1
Brazil,Both,Non-Veteran,Black,B,A,-113.28220742952419,D,95.67641789259469,250.25291509285057,141.90761346574155,75.03496085940408,D,C,-48.52388344435828,C,70.37059346198564,A,C,B,B,0
India,Physical,Veteran,Black,B,A,143.3011805737933,B,-1.9204354952182126,268.88941949201535,-39.83789177643328,-63.80585432154513,E,A,-128.32507088511062,A,-58.48334407253811,E,E,C,C,0
China,Yes,Non-Veteran,White,D,D,26.390468982797294,B,-35.6781851415753,-2.184707653163191,-119.01974351073265,13.755739011132679,B,D,136.82567341144548,C,-77.97250333878901,A,E,E,A,1
US,Both,Veteran,White,A,A,-65.20278861352533,A,-14.902857143279164,-65.6113005966771,-35.38893826299556,50.85321464009268,D,B,53.899351075877455,A,-76.98551895172815,E,C,B,C,0
Other,No,Veteran,African American,A,E,-5.570391109346767,C,65.60596189062095,-64.50663652112485,-159.93717935130996,-20.100850489705316,D,C,43.68033255504426,C,186.9185851622878,B,C,B,E,1
UK,No,Yes,Hispanic,B,C,-30.455772039060815,A,-93.65888999687108,29.793032338155655,86.64789586560883,-219.57606500060572,B,A,61.46661298470821,D,-54.394502301764156,B,B,E,B,1
Brazil,Physical,Yes,White,B,A,11.037878517639681,B,-52.84629615968446,-101.07563207345571,15.630668326336117,11.05317502613227,A,A,141.9683408522964,E,3.0831449188012567,B,B,C,B,0
US,Both,No,White,C,E,-56.45434034234763,E,54.18679132979257,-46.98867046055793,25.111272104284303,-119.03974287634193,D,A,88.34771852062036,B,123.37018370230257,B,B,A,B,1
Mexico,Mental,No,African American,C,A,-20.91837033983809,E,-76.13846817764394,-55.333380763024756,-115.07965914444635,218.27089226127595,B,D,-240.43602613835304,C,86.07469298507779,A,E,C,D,1
UK,Mental,Non-Veteran,White,B,A,17.204399207141705,E,3.042827423856033,-78.43666174296696,3.1028172442483575,109.71743269643457,E,E,12.832868906918266,D,-125.08846716287661,E,B,E,D,1
Mexico,Physical,No,White,C,B,126.96638941733698,A,-137.30751928399306,109.05367144932028,-75.3146126673629,-139.82684937495634,D,B,217.12554772182617,E,-66.24638548952251,D,B,B,C,1
UK,Both,No,White,A,A,-47.71219914865642,A,25.698267109514823,15.04035248489211,138.20749423042423,-161.47750783703972,C,B,13.865847546626828,D,-222.49108726508865,D,D,E,D,1
Other,None,Veteran,Hispanic,E,E,-25.680620319077395,D,-46.60273987002033,-1.725558167671544,-107.34456850445429,277.4519602496283,A,C,-108.04158421143002,D,-104.17374701192492,E,A,C,E,0
UK,None,Yes,White,D,B,27.163171450573593,B,121.24919104422267,18.59104523960623,139.1473322189413,73.29589023456212,B,D,226.73363532250974,B,-21.23758543308204,E,B,A,B,1
Mexico,Mental,No,Black,C,D,-28.5556367374612,D,87.77316360305804,148.14304948659785,227.5273799111166,67.72537273975986,E,E,-130.20057570046663,B,-2.9042042417440634,D,E,C,A,0
Mexico,No,No,Asian,B,E,230.2322762836434,C,-68.95891850665227,160.46975615144336,-67.43157214304199,-24.693533462581932,C,D,-0.06056021857791785,A,30.543251050076204,C,C,E,A,1
Germany,Yes,No,African American,A,D,-61.07509279211675,C,126.90076566152008,-105.85945206584108,63.2366470093784,-92.72138551522265,D,D,14.320027434510518,B,-30.503576725961963,D,D,E,B,0
Other,None,Veteran,Black,A,D,-160.09593866606716,A,98.07021335012868,-74.25285917402469,-18.56679281044967,229.9090164407193,C,B,33.75391827377034,A,3.136026332719716,E,B,C,B,0
US,Both,Veteran,Black,D,B,-53.09281736667174,A,-74.18222766841959,-108.95546807297447,-110.6818146867648,36.29259953370639,A,E,-25.74770165939817,B,91.56240873280794,C,A,C,C,1
Brazil,None,Yes,White,D,D,98.10609286720981,B,-11.271666393016341,147.28216980967738,106.1379128736376,-220.4351102683686,D,D,119.89199219294836,C,33.86393729827005,D,B,C,D,1
India,Yes,Veteran,Other,B,D,188.9383791245436,A,-64.91991711735476,145.76535162687372,71.96074578634918,-43.14122822370988,D,D,27.160662854673518,A,-45.307436446242775,E,E,D,E,0
UK,None,Veteran,Hispanic,B,A,101.04397591788073,D,-60.79228810305145,58.61396417250837,161.05877952541127,-221.17376517887317,C,A,-97.9556000793107,C,81.49594605877003,E,D,E,C,0
Mexico,No,Yes,White,E,D,67.87955306346379,D,-104.55965368844824,-123.4529830071005,-172.85080099657074,-58.10715042249529,B,D,-100.421697917773,E,46.17299362192912,E,E,C,E,0
Mexico,No,Veteran,Other,E,B,-16.626643289602423,C,-56.20672593719513,-107.7723988091867,-35.23899040067972,108.18470476689251,C,C,-55.72334998599451,E,-213.77348522772527,A,B,E,A,0
US,Mental,No,Hispanic,E,B,-98.63519655550019,A,67.14370926001787,40.915609619033106,284.8324930196676,37.112754667411394,A,E,-17.963161200603604,C,36.84109910441945,A,D,A,C,1
India,Physical,Yes,African American,E,B,-22.27066401226597,B,-139.49504469566867,-27.795460555144825,-24.438148017239094,-92.34356672397125,A,D,-112.10158704683808,C,53.55775816869017,E,B,B,D,1
Germany,None,Yes,African American,D,D,87.55522341992483,A,14.748999388405826,-19.43948003642051,-112.41180689409434,-107.98434800337682,C,D,79.08364034312437,C,-196.69469627230978,A,D,D,D,1
China,No,No,Black,E,D,-154.76897446653257,B,-60.54546409166451,57.85528765634299,-56.53304802033067,27.637951584976882,D,C,50.38707161153526,C,-134.62920176484843,E,B,D,C,0
Other,No,Veteran,White,A,A,-56.13088227379542,D,-7.183561946104492,-23.450670740881673,-25.212796529670424,-23.19194513115502,E,A,48.727654540956074,C,70.2733717689315,A,B,B,D,1
India,Both,Yes,White,C,D,-21.482325844121394,A,-165.93530186985137,92.75428911381599,373.43756967018317,-23.51307132066259,B,C,21.47554060276962,B,1.3862164607359937,D,A,E,C,0
Brazil,Yes,Non-Veteran,Black,E,D,-92.45701396743729,A,208.43776862220417,-211.1676869171489,48.26330614198538,82.72418958631799,D,E,-76.35681013667227,D,-86.29353113266627,B,A,A,C,0
Other,Yes,Veteran,Black,E,E,-78.02426944448695,A,-155.34504463441604,-125.95400986250456,-58.931461160011,166.2581822086853,A,B,-58.055666057576296,D,123.5547681628936,A,E,E,A,1
Mexico,Mental,Non-Veteran,White,D,E,-3.6637351363812125,E,164.06878173035503,70.51024947612957,-129.325826328401,260.74711052643096,C,C,37.164562607537775,E,62.35026823378179,A,A,A,A,1
UK,Yes,Non-Veteran,White,C,B,-91.9219532383834,D,84.67471730041024,303.26118495279377,59.97465482233301,-224.7647574020699,B,A,1.0573291233845183,C,105.97644261610928,A,B,C,D,1
UK,Mental,Non-Veteran,Hispanic,E,E,-114.15193001536477,D,66.9169818720489,19.00415579159778,-14.450242760640727,145.40247344710536,C,A,180.16127261877918,A,-27.6831209506108,D,D,D,B,0
India,None,Veteran,White,D,A,-110.6479457290301,D,-22.310292381656065,86.11255043450315,69.73046054007179,57.70699474097481,C,E,-226.15710049655365,E,80.59892623351551,D,A,A,B,1
India,Physical,Yes,White,C,E,-46.40769499454526,C,66.24864076738669,-142.87897450939192,-140.76336840543732,-155.97827148205656,D,D,-39.10907021201924,C,37.51129211017578,D,A,D,D,1
China,Physical,Yes,African American,E,C,56.87353631221362,C,-68.12095067961306,-36.96675523727714,-32.636435855389244,104.11843227825703,D,D,176.6528664469045,D,-142.01842614133585,D,A,E,E,0
Other,Mental,Non-Veteran,Hispanic,B,C,148.94321231450138,B,39.11970925991221,-37.09171800160207,-59.17514707938771,90.55824232198042,A,C,114.77189504687253,D,42.912902181844856,D,B,E,D,1
UK,None,Veteran,White,B,D,47.72173293396165,C,109.28439782799389,5.332640613764748,34.192282088597906,31.852096792029084,C,B,66.86728327050189,D,-58.891063151612634,A,A,D,A,0
Germany,Physical,Yes,Black,D,B,41.8919318452786,C,129.98871598411986,-170.3236838046967,-124.27389639719651,105.19277450114363,D,A,59.521570842936164,B,-131.71345172623242,C,A,E,C,1
Brazil,Both,Non-Veteran,Hispanic,C,D,37.28100619475331,E,125.40366144054833,73.89457937421786,-61.20143324035819,-32.710600348189345,D,C,-19.244224344778715,C,44.790516775550294,B,C,C,E,1
Other,Physical,No,Hispanic,D,C,-64.8825184408993,D,-11.110103164626622,130.20171275968022,202.94045885435762,-124.87072798565795,D,D,-18.594874440330344,E,40.85999960673214,C,B,A,D,0
Brazil,No,Non-Veteran,White,E,A,-2.4159059004832577,E,51.15846200221701,43.13916866246507,112.71492475525669,-128.29571276537993,B,C,96.53230117995626,B,-108.42639596489974,D,D,A,E,1
Mexico,Physical,Yes,White,B,D,26.13043454930234,B,98.2871198439978,-27.139184622083484,-77.1602398430113,-151.28015845361736,D,E,-244.31245497456086,A,5.285616032195401,E,C,D,C,0
Germany,No,Veteran,White,A,D,-16.055922984668417,D,-34.71533292180435,-34.728047385014484,-26.395487486725518,172.52512282836344,E,A,17.566968169356485,A,83.19937093395714,A,E,B,E,1
UK,Both,No,Hispanic,B,B,-61.41950402896482,E,126.810648936924,-3.797849615759948,102.66544661318366,-208.02610696503757,A,B,153.5523974499093,E,63.47708251441504,D,C,D,E,0
Brazil,None,No,Black,D,B,162.6822522898902,E,-26.776017372616522,23.97861650615005,-41.16666113637943,67.99554273379094,B,D,3.5793964615496194,C,147.5917163765536,C,B,D,A,1
Brazil,No,Yes,African American,B,E,81.28481783533647,A,-7.050314737355247,136.24830063451932,118.98720600001323,-96.0885119109978,A,A,-55.7931202875139,E,40.49875593927602,C,D,C,C,0
Germany,Yes,No,Asian,B,A,58.44840250271533,D,12.769994891011166,-75.91759796979554,55.25378011824418,21.195797421552268,A,D,144.44252557453783,E,68.20847188959003,C,D,A,C,1
India,Both,No,Asian,D,C,85.45706544036155,B,40.202224365840664,-93.114394837987,-163.84988214216943,-3.991695673307618,E,E,105.28784355370423,E,78.67098209804536,D,B,A,D,1
China,Mental,Veteran,White,D,A,12.00847083392868,A,31.32980006160499,78.67028655222441,24.144687892829303,66.24017712776265,B,C,-28.58986262555268,B,-23.64296044681208,D,D,E,B,1
UK,None,No,African American,C,E,121.01722183575735,E,43.165690488232876,153.02291397120027,27.473329335208746,4.988237534467468,C,E,-36.24894231402768,A,-68.63982051530759,B,D,C,A,1
UK,No,Non-Veteran,Hispanic,A,E,31.457976769726812,E,10.860924907188913,95.4308470223027,-44.406027506405096,17.788419042640083,C,B,106.86081024416923,E,-157.51959297428283,D,D,A,A,0
Other,No,No,Black,C,E,132.6327933142279,D,184.3360274463181,179.2764455446549,-197.55328289917063,-146.73576813623,C,E,-104.01069196099961,D,58.43302068387259,D,E,E,D,1
China,Physical,Yes,White,D,D,63.18171496713456,B,55.311935302352445,-89.1754681989745,97.87656881838342,66.02269766188189,A,D,26.39872601467067,D,-27.91086503793628,D,E,E,E,1
Germany,Physical,No,White,A,D,53.89540946264837,B,-209.33377430133118,-18.73295551854518,101.56404965162369,161.71191689519856,D,E,-65.74737345468202,C,204.56974542344236,B,E,D,E,1
Germany,Mental,Non-Veteran,Black,C,A,96.45300888488441,C,212.48922229258375,-0.7817037353994188,50.63396209399963,-91.10045929278247,B,E,83.99526667864326,A,-41.81575973293247,B,E,E,E,1
Other,None,Veteran,Other,E,E,-27.4717096857037,E,-128.47117172233263,95.59611910077417,89.67975619618225,-104.91091458463362,C,E,45.88444208720395,B,69.46177254163983,E,D,A,E,1
US,None,Yes,African American,C,E,18.03832964187547,E,-70.08233727223796,-40.388326603803385,127.65120870702475,102.5973939218681,E,E,32.28915487944386,E,139.71069522096704,C,A,A,E,0
UK,Mental,Non-Veteran,Hispanic,E,C,102.20532457156483,D,94.77618408919912,7.146192754660737,13.845174287523825,51.2285501410631,B,E,-52.817940960330226,D,268.08273390395857,E,B,C,E,1
Other,Both,Veteran,Black,E,B,2.9420088850632546,B,-94.62368768539015,22.147540183465665,-154.26796273448466,157.37758209708835,C,C,-59.22725512574979,D,20.95340357239913,A,D,A,A,0
Germany,Yes,Veteran,African American,A,A,-42.70251173147993,B,-14.942003541564505,113.78903041601237,68.94328435498667,42.528126704331974,C,A,-68.71811610362467,C,-138.61606855801858,E,C,B,E,0
Mexico,Physical,Yes,African American,D,E,45.06192609859391,C,18.34483517122596,-81.52893524765602,-43.133763636596534,60.001524533760964,E,C,-50.120513418934976,B,8.100195519725768,A,E,A,E,0
Mexico,None,Yes,Hispanic,D,D,-56.53368866003695,C,-78.12887536403889,28.142966798191193,30.774375629277806,158.03810332740716,B,B,126.08253842572586,E,15.741739278103994,E,A,D,B,1
China,Yes,Yes,White,B,B,-86.16442479422193,C,-104.77159465796319,161.10688632395534,-15.772374827380887,26.832803023632678,A,B,96.46002685951332,E,21.273663416741297,D,A,A,A,0
Mexico,Physical,Yes,White,B,B,-104.50325281899127,D,-89.52052302325608,-42.45509185297619,-10.926109012207398,17.00213885819759,E,C,16.206270502230698,E,-89.6219914234794,C,E,D,E,1
UK,None,Veteran,White,D,D,115.31209234948483,B,183.69406864619793,92.28409227982006,-137.6786988815333,-34.77239007528666,E,A,-81.53062173068263,C,15.205644407394841,B,A,A,A,1
UK,No,Yes,African American,B,C,131.58102091657986,B,94.74116219616583,-214.92746358961918,-96.33209994722229,-9.131908920176954,A,E,-18.15054820361505,D,101.36511267343629,C,B,E,E,0
Brazil,No,Yes,White,E,C,-104.57050526999781,D,65.31453846263588,94.29788456553537,46.25462723228687,-63.72298793234808,C,B,143.25822822375315,C,40.73232492569291,C,B,B,B,0
Mexico,Both,Non-Veteran,Other,D,A,58.37795983930081,A,123.91841319885326,-189.89042402017168,-178.7180680742213,-53.469589852148324,E,D,-13.784117046013868,A,-36.441696315803085,E,E,A,A,0
US,Mental,Non-Veteran,African American,E,C,68.65919525766533,E,-31.681923553341907,-94.112570020131,-70.11714644658284,56.412048307462804,D,A,15.646105119480136,C,-2.076075263822055,D,A,D,C,0
Mexico,Both,Veteran,Hispanic,E,D,-76.22242481778302,B,73.89124691147315,-47.001031534212856,-177.87854439380985,192.7549383323232,A,B,-52.179334571097336,D,3.181440530821867,C,A,A,A,0
China,Physical,No,African American,B,E,79.76641536827582,E,-227.39111803878865,4.779402231884764,14.20161607392027,99.00749871178255,D,A,130.16946472000885,B,-31.997601066095744,E,C,D,D,1
China,Physical,Yes,Black,E,A,-81.993421514638,E,56.52647003457491,43.359573289103835,-11.57791021400557,-37.57069203399091,B,C,-151.80175005958628,A,-45.770278514915866,E,D,D,D,1
Brazil,Yes,Non-Veteran,African American,B,E,-104.84245539233163,C,46.97509640592824,-120.49146330784264,222.61824866611764,-21.774364267794972,D,B,92.48200226046961,D,22.991910543594017,B,E,D,A,1
India,None,No,Other,D,A,17.535736731425335,C,5.7357727062936785,167.4596345847921,146.30477583832715,71.83217764690839,E,B,36.19236359605939,D,47.912989094317524,A,C,A,D,1
India,Yes,No,African American,E,A,182.57603046019094,E,-35.62439546331016,-26.188260053273595,17.14534904667077,62.5219151096365,E,E,-11.350829907632008,D,38.71533777464093,E,D,A,D,1
China,None,No,White,B,B,26.154214999899445,D,-88.39974142706488,7.501650823165671,121.0900688309747,-2.424261268695745,E,D,-49.68737521254598,D,-172.74267686888592,A,A,E,A,1
Brazil,None,Yes,Asian,C,A,-117.58392704541805,A,75.14103464244283,-108.67807766886082,117.91430058686466,74.12956195017695,D,D,49.06063133407721,C,15.036041285516957,E,E,A,E,0
Brazil,None,Yes,White,C,C,195.42757880505678,E,4.523805783297649,68.40801688169918,87.91289463896726,-60.16503131654882,E,D,115.25880637144843,D,-96.32927213729667,C,B,A,B,1
Other,Mental,Yes,White,E,D,-60.53418008677699,E,-57.559299698185725,-41.79219505264962,-48.1458257501818,-28.154913018631323,A,D,-10.117937187972029,A,-67.2651913064483,A,E,D,E,1
India,None,No,White,B,B,122.66631567398542,A,15.867515694653173,213.08502370755042,71.86975156994369,-107.0762079878383,D,B,163.2043694491733,B,-207.23808399167382,B,E,E,A,0
Brazil,Physical,Non-Veteran,Hispanic,C,E,-131.12474202596448,A,26.541112721490062,-24.19760638299068,5.4700665078978385,3.0818334780659082,A,D,39.94077574578577,B,191.3993498780718,D,C,D,C,0
UK,Mental,Veteran,White,D,D,-2.5992743941331735,A,66.79329229288687,-180.6441210228272,-67.16018009517781,83.96803730635884,B,C,-2.562238401205894,A,230.1716824850834,A,C,B,E,1
India,Mental,Veteran,Asian,D,A,60.454207545679786,C,-98.97986984128256,-112.38872636444633,-99.47783477509951,48.46618736560322,A,C,80.29306476458193,A,36.53605423344616,A,B,B,C,1
US,Both,No,White,B,C,12.745329140678077,D,88.71562587009151,167.16760669002392,-16.53402077388136,-6.825597170920742,D,D,67.3624569146617,B,14.859406309474677,A,D,B,A,1
China,Physical,Non-Veteran,Hispanic,C,A,-65.52206165927622,B,50.986448076379496,98.11923325515967,-63.80927850116197,74.74458485577215,A,B,44.43295184757201,E,-32.103170387995036,D,E,C,B,1
India,None,No,White,C,A,-131.76047328797034,E,1.8128545483829015,28.625312687452574,200.22693023589034,-70.27254872705977,C,A,-152.5451579795972,D,222.36819815027897,E,B,B,D,0
India,Physical,No,African American,D,D,26.557940364671033,C,-68.24487110481493,41.4331160345452,-111.55914724222062,-7.954027067163693,B,C,-146.9937053975367,C,106.76918523677992,E,A,A,A,1
US,Mental,No,Hispanic,A,E,-199.94198715821966,E,131.0895296331254,-93.62169062261914,30.285367650105556,4.61801975500181,E,E,76.93032423752061,C,-38.00015253061113,B,D,B,B,1
Brazil,None,Non-Veteran,White,B,A,-41.981055466030924,E,97.14158762756048,85.26634573169962,27.54397015900642,-160.7412116560389,A,E,60.056132968650985,A,-8.310914422680302,B,B,B,A,0
China,Mental,Veteran,White,D,A,-24.91140860812357,A,44.971216239221405,-48.82688862553549,59.03661888410547,-15.866007316124936,A,B,15.107051152508049,E,-98.63627519946108,A,B,A,B,1
Mexico,Yes,Non-Veteran,Black,A,D,-163.41994108010653,B,-99.14526812657024,53.725998714441324,76.9730658686536,138.87416500101318,A,B,3.7757671926194836,D,-38.057816587794804,A,C,E,D,1
Brazil,Both,No,Black,C,B,52.5693792558772,D,-45.87299095756618,49.12421380714767,63.09863584402292,57.96305855833194,A,B,-138.17267282148688,E,-7.998611074042558,C,A,B,B,1
