RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
White,E,-54.67460710330179,A,83.95481738805309,-62.43590451817242,47.9475466408339,76.33765977051563,-113.6264560824831,E,B,D,25.137828676914598,1
Hispanic,A,49.556582070604385,D,80.05464587650299,-46.83767529316573,140.49909107649782,-7.798079579147059,-39.145800985337544,D,D,C,-33.159501364267086,1
Hispanic,E,-6.070802169327252,A,88.97644339396786,61.78716844023795,15.588862084026879,-38.44581781950302,17.11653082807859,E,C,A,-63.32105315696439,1
African American,E,-50.05599891623128,A,-171.81127990033528,59.713591180388505,68.69653290015684,83.9533425741801,-104.19634095839439,B,C,E,13.327797401718053,0
Black,E,-121.11373191127875,D,-172.21287744234877,172.91286376137447,-85.6653779956367,76.4275900938333,18.887394441880552,B,E,A,40.089462576186904,0
Other,B,163.1621851901818,D,-54.74938238138775,-172.71709477921223,-69.00542916907382,-1.137868364934554,127.04413788219027,D,E,A,76.94436802052293,0
White,D,-64.29714792604268,A,-177.80982291328527,62.63504091792631,-188.51931842880194,-93.0835318945776,-77.8601610200122,A,C,E,-126.92713204109256,1
Hispanic,C,126.88472097772406,C,-69.55561294840517,125.96723161442844,-56.299619252051656,-76.58569079477202,125.08111913021838,B,A,A,-42.92242133170996,0
African American,E,119.30328596449638,B,14.132299414090443,-111.29170341052618,-170.82681401871187,-5.779890270638201,7.9161122099711285,D,D,B,33.37421925418733,0
Other,E,61.28991414189073,E,4.157793359895627,61.17316135489476,82.1903878887503,-143.31376402739673,16.57672616996462,E,A,E,-41.29816898075019,1
White,D,57.21444079776471,B,209.34479935478367,1.9039212138203359,128.28876102869555,-21.459054161094404,-208.89933814960168,A,A,A,196.9391119262601,0
White,B,-64.68991397956503,E,58.466012912697416,75.49618644875457,-99.81795617793162,-115.56787327971732,-0.6452340594248811,C,E,A,-15.866603803101833,0
Hispanic,D,-207.47331858272452,B,-19.796245672732894,-3.6860941817035795,125.8867916725453,107.69838704171954,171.8484217782325,B,B,C,208.0701753641824,0
Hispanic,C,9.260354979241198,A,-210.76284313064687,0.5282638280014279,57.86424713163487,-126.78881511500657,-85.6455239172162,B,C,E,39.38193121151112,0
Asian,D,23.517082045951664,E,-47.85425077654147,-191.96188165455757,-118.04943973574665,79.85666951540125,32.24842166383271,A,A,A,52.0291288679828,1
Other,B,0.451147112813658,D,-102.8537119779724,-56.08497539932361,106.76341819025154,128.528286642523,301.8915454232563,B,B,B,-41.139080753543176,1
Other,B,-106.08400724941764,B,56.3917981630813,-42.04657093508162,-99.3252181692082,51.96962569940896,-123.0874615688791,E,D,A,-61.55297455389176,1
African American,B,-137.49548002363971,C,-60.05771803231353,-61.29613261640241,135.0692787993562,8.517949731706691,15.464104832374684,C,D,A,85.5012127959838,1
Other,B,-68.83034364441839,D,83.36518711176306,23.358756035918905,80.07126721336047,168.74402494732746,260.87537877361797,D,B,C,-12.364521944396259,0
Asian,C,141.97889573528016,B,-36.23217670487634,216.9208186312036,-6.771405187086313,63.45171625955472,31.816143091399557,A,E,C,14.269533123311529,0
Asian,C,45.14116453014403,B,-92.66232901653818,107.77417860630038,72.86902723971413,72.98601546612623,193.40305099449807,B,E,E,26.89757716537768,1
African American,D,-35.01687797759292,A,130.87571410472444,-51.755437821548945,36.6007320069192,16.966317193150594,13.23145227522835,A,A,A,-4.193009652567257,1
Black,D,20.984442470534457,C,-52.30311502047329,22.06732087194331,-176.6644007479107,3.8126278588367786,-5.677282117426333,B,A,D,46.774845243330454,1
African American,E,141.06007405958624,B,93.64413370635121,47.04184332636587,67.0867591612376,7.4668948073841985,158.00122225904033,A,D,E,77.35244905965646,1
Other,B,141.00123496144934,B,-57.65374648117507,40.48170819091353,146.11403609510796,53.81996634009617,187.9205785690057,B,E,C,-14.974024542905354,0
Other,A,-126.06540651134104,A,-6.408881803626795,0.45352355937819994,10.652917738262818,100.6376449063978,43.76647107702439,B,D,B,43.010596567900336,0
African American,E,-52.54150460800599,E,99.93718631854598,-135.1820280166123,135.15663784374524,137.02507259310767,12.20874638044968,D,B,B,145.46871047011888,1
Other,E,-165.62110171859447,E,-11.679224713173872,-150.57787479685376,-5.765640776285817,-107.26311231106969,-35.44938735853312,E,C,A,-52.25157437557579,0
Black,E,-238.68078051715636,A,198.57383551001695,0.3640888889406737,-86.94016112212792,-112.51548857514872,-116.83722300869131,E,C,C,23.594566469561755,1
Hispanic,A,-101.46179121354962,C,204.75974377018287,-201.93028942912034,-43.90536029192902,45.259433279965236,-29.978545386911364,A,D,D,-23.154353768697,0
White,D,64.86487308974932,E,101.62987400037196,54.70228296640956,74.0740285921012,85.18485433270473,107.14216846331036,A,B,B,42.8122707990523,1
Other,E,116.53109196745264,E,-49.86000349836817,-161.59366655499005,19.661499114694006,25.30386004229423,-14.249189849462907,D,E,B,-75.50840767918986,0
White,A,67.87764151528224,C,-55.76318582665106,-19.625689017763552,112.90281086066591,77.08819379579138,14.009863057107994,E,C,D,47.03870376280005,0
White,E,15.851374992372314,B,-4.093497433203176,-52.83870822258658,204.7898832815039,-153.02586007011325,-25.178325322886064,C,A,E,-28.59121487259946,1
Black,E,9.071737119611564,E,-17.960170678071144,-47.93174786758529,-98.63712103939754,-33.78891107608011,-110.46818654916413,C,D,C,-38.653167837042126,0
Other,E,196.40483139496502,B,-24.696444792810198,127.87131805773915,-56.66768051657915,1.3992945145506837,-132.41204045881472,D,C,D,-76.00411167192507,0
African American,D,79.47957215151959,B,-42.962663653039954,142.9645460906168,-157.33422690003883,-42.952133850878894,13.156301314764542,E,A,D,77.16125730507837,1
Hispanic,A,-79.66385951942159,C,-30.823400218299174,-120.01380037947591,-0.05920481183727741,-37.71404211710573,-109.97303198608488,C,D,D,20.342776330397022,1
African American,B,-225.8204840928931,B,128.50656493668686,11.458994661460864,131.9247113999042,104.77908534595251,85.74352628522674,B,E,A,86.16047446355763,0
Other,A,-5.704224852663247,E,60.94610418593079,23.318237928135638,88.92069572460369,5.699538361850228,-73.571971033286,C,A,B,156.00025814763524,0
Hispanic,C,71.55151123153054,B,99.85136976780174,53.61327600230696,305.0177169341113,79.2333279128989,-108.38113667594283,E,B,E,1.146020721929254,1
African American,C,60.84434720422246,B,-94.24071071645585,152.6609634744651,27.729594847772827,79.73749296993137,59.85324677878037,E,C,D,-45.97388709759918,0
White,B,54.77862241941976,E,-128.45157061377046,187.44757535415383,-12.683342403612658,173.9453359642965,232.62592544230515,C,E,E,13.190245101852572,1
Hispanic,C,-65.27103230348536,B,-96.20282355932119,27.10674795497815,-6.678421198148715,-78.76987774013212,-21.15563822985116,E,D,D,35.36024649945514,0
White,E,27.401377045660613,E,121.09466588508101,81.5342635412624,75.50467904866896,66.29200340748784,-71.80687408412079,A,D,B,11.888251887694699,0
African American,B,-333.8985706731279,C,14.045314728321593,-50.508986076257486,-102.37648839476232,-32.991402820552096,19.687902818926048,C,C,A,-29.085893417202534,1
Black,A,265.28479894443404,B,37.849064723464664,-17.223564208870144,44.94422092816763,-35.256793071095835,-44.176008075745784,C,D,A,-60.297431775077115,0
White,E,164.76789519350658,D,190.91349964736833,-147.90831950249986,-76.75642113341428,-52.803719341902045,-44.27451683077305,E,A,A,14.490851246076641,0
African American,A,-186.53602808784225,D,29.457230574754785,-38.472049702968164,131.14236848139706,181.63010936876745,117.75815014281787,B,A,E,135.9981335145832,1
African American,D,-40.81833652166878,C,-37.50078801898699,159.48114782176248,-182.30453433235263,-118.51511760377863,85.4180087210495,A,E,E,-7.797079430729307,1
Other,B,-182.78055000782555,E,-59.21011626262565,11.240958527490328,-2.0933270642722266,-58.35214110073572,82.66315890611783,D,C,D,41.857468561076985,1
White,C,-140.02069054791494,D,29.048914821105893,15.193770956139115,-78.76832986070733,-31.33442471895912,-30.040035249141088,B,D,B,-150.66951024939627,0
White,D,-57.294483356010204,C,-58.46948055447284,-18.857816969767146,30.32761394522166,-0.29311100875377405,104.44708347301217,B,D,B,8.484265535972064,0
Other,E,152.24457112796205,C,9.084822178303375,-121.2230829526511,39.64370962779037,-87.99695366970835,-30.76001840511639,E,A,C,166.04126738001696,0
Hispanic,B,33.07950362582106,E,-160.46776360417093,-25.800668865173154,93.77169428573741,20.160090105290724,48.017225398515926,D,A,B,37.73582387463906,0
Black,C,96.33147116897386,C,-25.63519330858819,16.068346182112737,105.91984706850029,-49.51650420214596,-88.27219897411288,E,B,E,18.08124282210839,0
Hispanic,A,-5.921514154284274,C,64.97316326351556,73.55224392618257,13.001878728928409,62.78170503281096,-94.6990021127272,B,D,D,-50.88421065681052,1
Black,B,-67.49203006112977,A,-67.93397807566167,43.036919156358216,82.44712134215926,106.4282191400056,95.56568389343734,E,E,B,92.68861240695612,1
Hispanic,E,115.1155068610993,A,6.700980350881262,-75.58100676462614,51.309789332143566,67.34439684885068,-6.420121036166214,C,D,B,-175.78077089197166,1
Asian,E,108.90600325307503,C,-0.8967993773525503,95.76240930550033,59.65822173128894,75.35890955464536,-151.76263653217484,E,A,A,-38.76959404949541,0
African American,A,-146.50242078158843,D,281.24571207062365,-19.363311901156564,-131.10504968293458,42.357351743377016,-80.74080694826638,D,E,E,-110.66781264162444,1
African American,D,-32.26341606423577,E,-204.82934052048844,68.13463739827978,-33.03697341987496,82.8982956222842,-0.5626084665820785,E,B,D,25.273103132672926,1
African American,D,-89.88699723054185,D,-14.679209324441512,-48.83041086511499,140.76603248997722,-50.48524962371046,93.12937739436056,A,C,B,39.89437273451977,0
White,C,-148.07500817049814,C,9.955649200502572,41.07169912556735,15.339069909275644,-68.08678853615878,-50.97112431953097,E,C,A,-68.46509435448311,0
Asian,A,37.30504272427578,B,-68.3680218114668,120.46466853270934,-51.459742181158084,-171.3348708450436,72.4816239893614,C,E,E,12.13080912870533,1
Asian,B,-26.572329532493722,D,-45.20411314386073,0.9132359302133825,19.051577597631308,-127.47574027946828,118.23826922807339,B,C,C,-39.87008146919943,0
Hispanic,D,-36.3183880209687,B,82.43008590040867,-54.31810553867186,-12.223203713838434,-240.14919559757936,-34.17301247802609,E,B,C,53.268465020593595,1
Black,C,35.558942314309625,C,-141.1638612933843,89.83220509615923,73.36073526926354,-119.30100127814507,-2.2995551451914853,A,B,E,44.478691318311434,1
African American,C,132.1927187502021,D,92.28092204437661,178.22059444409092,-5.300142670318479,35.502808662081556,-109.1612031716912,B,B,B,-92.48617822656232,0
African American,A,-7.83169811562819,D,-189.01250475703023,-35.277876000835136,-147.31505000335483,19.836377171607737,39.66056445882688,A,D,A,106.04197973413876,1
White,E,-78.69824284220056,E,-70.71117939549336,156.447317303785,-67.69006099987723,-6.6124187979191,-109.30429263925747,B,A,E,-94.40245638082627,1
Hispanic,B,-84.44889097417737,E,131.12862910968747,43.571400410966085,94.55295532693022,87.20216611820405,179.42880867542,E,D,E,-146.1740635211775,1
Hispanic,A,51.326877422730036,E,3.7570302577345913,-176.37975205477287,-49.98874726906889,-138.240899275128,41.01137513229911,A,A,A,188.01303795168175,1
Asian,E,-46.05414854544978,D,-121.21888126044556,73.28066386775124,102.54211554084247,-20.098277979650113,13.219925606880748,A,B,A,21.301827750734883,1
Other,A,144.66912880762618,B,-64.73081726701834,-42.4408821053617,68.09736810662868,98.7049903023908,-72.10584801464897,B,A,B,-51.22094853384035,1
Other,A,19.53409661493875,D,99.57307118791479,136.57916747667153,-36.6915167143585,-14.733647527890417,161.75263126050174,C,B,D,-20.968805789560914,1
Hispanic,D,32.56469608336709,D,80.97201548143573,30.41151876863124,30.261379592539793,152.78000612513347,-146.66831573300232,A,D,C,-107.72368506612844,1
African American,D,27.4598187684903,C,71.97373628912733,144.27382811342846,-118.48648301571119,-18.464730697250786,52.98734860039917,D,C,B,144.8804275986535,1
African American,B,20.489247648577347,B,113.43578729402392,-101.20775862499629,-4.958061586168147,35.344306874338095,100.89142499460431,B,D,A,146.2365544139818,0
Other,C,-11.494040301277836,B,1.0854545898911585,16.290140107418445,18.67436192865729,13.901555703692473,-48.12155624202915,D,A,C,42.19283243393351,0
Asian,D,22.252944041600955,D,-99.91133085762598,-88.73223712965684,1.5495897979042055,20.314113653122728,-56.36619514500819,D,B,B,-1.8485304386731733,0
Other,E,-111.32833887672398,A,39.57195321606633,-95.49733096757267,145.67068369064452,-95.01651012019849,1.7884510881384164,D,E,E,23.700891639568468,1
Other,C,104.4909753685126,D,134.55506808259526,-57.31899869783755,203.052691769018,203.11370759330515,-66.58637210421946,E,A,C,-34.696701589186205,1
Black,D,62.14483805884207,B,71.12940905324999,-155.3474574323465,-114.58087042259098,-3.9895312778908725,4.133606557524211,B,B,C,-27.81684557479015,0
Asian,A,16.732278013816153,E,21.002814510051227,4.422420829678561,17.339697836932345,62.995215708296904,-117.39936370289881,C,A,E,28.89982569413357,0
Asian,E,42.29881610946066,D,-219.8374221259671,50.02719456119908,31.210808329521562,48.07144978197881,-22.180100882481234,B,D,B,-178.08470865098278,1
Hispanic,A,98.599948691157,B,-190.4923815101504,-237.7035178438107,91.7722942238572,71.24269278127213,-237.54503284533723,B,E,C,-175.23023788807748,0
Hispanic,E,-34.24034149769213,B,-129.27929458145445,-58.44950016992304,39.94587322583486,129.60532087114888,-77.04396018115197,E,B,D,51.849955890783114,0
Black,A,10.229017529657126,E,-21.23385688977438,-2.2945308522771284,11.244192234314191,39.62201955431626,-103.77235217385092,A,B,B,52.847520421882436,1
White,D,96.6743864891198,B,100.98152806374421,-71.57340405370721,11.458286620856438,105.99040598743512,-65.09901379586582,D,A,D,-28.487045166440733,0
Black,E,-75.30281417508746,D,-105.82825456864444,-82.42312359086282,40.74981006382124,213.1723161971817,128.27647444786717,D,C,B,95.13644406494483,1
Other,B,-111.22233699337765,B,20.68728174217268,-61.36413683420076,-220.05699029206718,66.67102192060914,-131.17187051493147,A,B,B,-142.37416548131338,1
African American,D,121.77976270939988,D,-3.564895703037227,29.41411514861329,32.107190148223076,-59.67199514126547,134.31123146907024,E,C,A,-139.3529853133953,1
Black,C,44.690579597878845,B,20.892173146588235,-26.11474479409329,-140.10799847410345,-51.05779518393003,-87.70492141275595,B,A,A,60.30695933767195,1
Asian,E,-128.16402469910778,C,-22.46585135781087,9.662730124536056,21.956771181008694,-47.4379705135223,-141.96050468396993,D,A,B,44.47074074439013,0
Black,C,116.68985555514611,C,-141.98535187236152,20.845486818345847,-118.26369410378608,-23.501856403487427,-244.2033722761805,A,E,A,3.5734988111176347,0
Other,A,72.95838050847804,A,76.18985890614964,-56.68657485847257,-87.26595029393053,32.010733394925865,102.16205983076736,C,E,A,73.92786703940683,1
Black,A,28.20390982938723,B,-94.93203165592247,-105.96555215672194,-293.5384035744778,-131.0073757074458,261.4552077673253,C,B,C,-32.82304990359119,1
Asian,A,73.0531298467299,B,62.47257697178239,44.11189344001107,-143.43260470179519,-113.38174795324815,-208.6905513178149,D,A,C,1.4587256278179745,0
White,E,-89.52167071329617,B,215.42494987690523,-103.95038673051722,45.95831997020404,18.750108523101304,3.7053465255951163,C,D,D,153.894199218196,0
Hispanic,D,-134.15126633157882,D,46.76308148612202,122.66401694152891,-61.171612634509174,-25.394281287410863,200.88953200749583,D,A,B,-107.63959086801864,0
Other,D,-31.4851790281145,B,-59.5944992746312,42.26333797398467,-69.82292358781397,116.94699801667372,-115.75064729058437,D,A,D,155.48298325298595,0
Hispanic,C,34.01017902419486,C,3.264144638326555,-66.38959747025784,-119.39488124230004,-16.39991577848858,109.75714503681893,C,C,B,10.65601610477826,0
Hispanic,C,-158.38706407841218,C,-91.71971299894872,288.5356169689013,196.9515536928688,202.95857539748644,55.153493347242886,B,B,E,-48.14524238879146,0
Asian,E,-109.70972419738743,E,28.980105637392622,-19.4954792071934,116.18381238946264,149.3221483749031,22.123159238952812,D,B,C,-0.5310584323678267,0
Asian,D,57.94160067461114,D,-95.03067291346693,63.098192830765264,71.86065420848638,-88.9886542677928,-31.32406603697936,D,B,B,-7.323116137604442,0
Other,A,59.22325979924998,E,-13.209850013433291,61.988889022650476,204.22603226386826,-78.3058218618491,95.91846648880887,C,A,C,111.08597814393815,0
Other,B,8.279164794851976,C,18.455163017773206,37.399850122813554,141.22434836994805,106.80598811830531,4.332953441642495,C,B,D,139.78278000225023,1
Other,B,-44.540993413266875,D,20.05661799638033,-196.32148998363533,-262.30207187055765,107.22524465263452,152.2831170823713,C,D,B,36.32970193650578,0
African American,E,-107.90848583075527,C,121.8303378903494,-131.01547413521024,24.150597159968115,-51.250631237226294,92.93203474470744,E,A,B,31.815573919286518,0
