disabled,nationality,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Yes,India,70,42.94857730895396,E,-97.5048637235548,B,-85.33249936727968,D,47.62032154929648,C,-30.74666318388258,97.8747175810124,0
No,Brazil,92,9.677877875694382,E,-21.666809014715678,A,-79.36778792919631,E,-181.06386272285704,D,-62.794294128358274,-176.71161950090533,0
Yes,Mexico,51,109.72527653101893,B,36.27635053808929,A,-138.35423458035677,A,106.65737925926817,E,-159.5042383231446,57.864658620768324,1
No,Germany,95,-98.12427305233345,B,-34.19358526111914,B,80.10835469769975,B,263.70517133617835,A,-91.08987985391637,-40.02500511125683,1
None,Mexico,42,-44.03458587790554,C,-0.9835342471840197,C,-101.22513415624601,E,1.460584579894082,D,190.96342372752017,-39.97318226253344,0
Mental,Other,82,20.319464679941802,A,2.3039803842241056,A,-107.51654383694613,C,55.703790586077815,B,-103.60060155780121,114.60287261275272,1
No,US,84,-162.09567715076938,E,-29.05007370495627,A,-141.11623902107266,C,125.63570031224157,B,-67.94516872479043,23.2291513755608,0
No,UK,47,166.01639064568505,E,-25.901774917435517,A,33.44202666323222,D,-58.83672726870576,D,80.47134293973728,132.16920627567086,1
Physical,UK,45,59.96028091927682,B,51.34530991488079,C,-50.63336336033489,B,22.329699038334255,C,-5.695038196969789,16.140450087811157,0
Both,China,56,-35.34967174996611,E,-19.679157898564263,B,88.38220590599289,D,-15.447381862640745,C,-55.097124311030335,-182.29842932750688,0
Yes,UK,44,-81.51302736516259,D,-148.24209575836255,D,-2.0076218102075756,B,111.6769765532331,E,135.77807317838804,-32.13071837881007,1
No,Other,39,-111.18025384756429,D,-123.7764032733883,D,188.4663319622723,C,76.28711955595708,B,-65.40885443583514,170.26058868695006,1
None,India,71,112.17071050366678,C,-67.03886148844292,A,180.13951387040223,A,63.60628661983828,E,-80.26895817996147,18.090755452846,0
None,Brazil,79,59.67623717131998,E,-18.466978049751635,B,44.10311752787869,D,144.7180753750376,C,-94.03527638618618,-98.77891402537882,1
Both,China,41,-19.14901322025668,A,74.03651896325465,C,-182.89728704875887,E,-70.0166475124266,A,105.02925420785638,-26.336688797848083,0
Yes,UK,98,-25.52489091676048,B,17.687269324231117,D,62.72502503814705,A,-162.15293019128273,D,-189.68340889595717,81.61607589625416,1
Physical,China,35,-114.74875660716648,E,46.64686248810321,B,-102.54886777513379,C,185.5287240565557,A,-215.88686041214999,47.34324705204467,1
Yes,UK,48,-16.7809667008199,E,-28.088644510135317,D,7.199833008689254,D,-23.50412252944788,A,-200.6492449080901,124.72621795047016,0
Physical,China,57,-81.73490595537825,C,14.637109569373944,B,216.29044183757807,D,98.21661294401592,E,-10.740592102026177,146.18888049896586,1
No,Other,30,-55.850918383677296,A,-39.66049114016536,E,124.32972478200367,D,-53.15011019674484,B,-23.09322573641745,-75.22605485939864,0
Physical,China,26,92.75238430627518,B,-146.04749325546862,C,12.71857415652225,A,-39.51027450862175,E,-53.747806916627596,9.425818108146318,1
Physical,Other,97,-67.19965297138756,E,-43.14986941731022,C,-92.34795460277851,D,-38.34758386950101,C,-72.8223211592825,26.55565399648302,1
No,Germany,56,-69.27136318261148,E,-0.8366513708393317,B,34.852272090866244,A,29.499946033705747,A,-68.01124470798065,-33.32326581626282,1
No,India,64,-107.75375535425948,B,-50.385934183079264,D,-71.38552307159458,B,-47.49182672383461,C,-59.788551035200854,-32.70828200671184,0
Yes,Other,52,112.89310902594949,A,59.2812230584152,E,18.702882972176873,D,80.9510382049814,A,127.20990864161365,26.490431570579936,1
Physical,Other,69,-96.18666707851334,B,27.321710838964876,A,26.869334586924392,B,77.1799278432882,A,-29.877819680008923,-94.86276191354752,0
No,China,54,-111.53793837834725,E,0.5151135609398951,B,119.37430506690635,A,83.22727826757328,E,-57.190461986501916,-50.0474002089871,1
Both,Other,42,39.76344300035803,E,-68.44767707713551,C,-49.04867014949398,E,26.530220450795383,C,42.38438011047438,-89.708605966638,1
Both,Other,30,-60.54039864916202,B,17.645590640179705,A,-38.16581404028901,B,-80.33859196074518,D,-129.88705575154998,-30.627951200625837,0
Physical,Germany,58,-149.06266787260063,E,-57.58060161625509,B,-41.76337184266743,C,111.20972177583866,A,180.23089101480872,-46.51266509725546,1
Both,Germany,55,157.7224472051788,E,-25.755711530799857,A,131.3267446817779,B,-135.54323870003756,D,39.71285829278465,-166.35935416709518,1
No,China,30,51.94955900091982,A,138.1407648601659,D,-112.77303047075289,A,129.83824697107949,D,8.871597127636383,37.52697809552931,0
Both,Mexico,50,113.39966153213066,C,18.01466134034074,C,15.789175526494425,C,4.897079659960372,E,3.2831188460413268,-108.80150978634909,0
Physical,India,45,-34.73879648470969,A,6.73545814930111,E,-69.43081569139036,E,68.4532525618949,B,129.72079528170062,-166.9967294456838,0
Mental,Mexico,22,-190.8793137641351,B,81.24502949331065,D,-35.492981461367016,A,-0.4023753243662749,E,-21.572764241671063,80.16586623619652,0
Both,China,51,-56.9991191708986,E,44.246102719272955,B,127.73790333431947,D,-72.90461396721261,D,-23.505024632383655,-53.796167180945986,0
Both,Brazil,83,8.537285584275619,D,-151.82316144487015,C,105.28101221287902,C,88.74765948240862,E,-136.44269813302824,-114.67316130040534,1
Both,Mexico,75,14.052336256313339,A,64.80141798534423,C,134.61937850179828,B,-282.95338489059134,B,-46.56437120533502,70.4612755194838,0
Both,China,48,121.13051482242916,E,26.770023699947238,E,57.42648640005172,D,18.14038330178733,E,51.092331052866214,15.085331915004776,1
No,Other,97,-279.07502606381576,B,127.52725791936201,E,-70.49660247831436,E,-0.7065380211238289,A,-72.64295055888257,-78.17471205125742,1
Both,UK,51,96.86669937223063,E,24.496996727893208,D,16.625225712871124,B,-95.6196821502414,D,-37.280844703558614,57.24496099174171,0
Physical,Germany,72,19.51136826439626,C,164.71881499181674,B,-110.71057271941666,C,-30.36903131809462,D,22.600911669590484,-49.512216415621644,0
Yes,China,82,-27.64574281450045,A,-19.99244734662248,E,-122.93272395657762,A,77.85212987408752,B,-81.39598481799611,-80.24011458413547,0
Mental,UK,62,-51.32247005063147,C,-16.404616056136106,E,-168.6964468855887,B,-213.04303205140008,B,35.73071998616659,67.52507404619705,1
Physical,Brazil,22,109.7064807153304,A,-104.93225298622757,B,-252.7755082970578,B,-99.3180977552393,B,44.98120999967671,-110.78439763581618,0
Mental,Mexico,99,-186.06489628672506,D,27.89479213879896,A,68.68310799551895,A,-160.70159171260545,E,164.50589888670322,-43.04595041155372,1
Mental,Germany,66,20.32138174700777,B,-94.16882126175071,C,128.20777005459487,E,-132.36443595476416,C,25.94343494030113,35.05799556639385,0
Yes,Germany,75,58.811365956437925,D,-43.13656264396785,E,57.774717322833865,C,-200.09737156053268,B,68.85507876713093,-16.037100506374703,1
Yes,Mexico,89,92.38618471351889,C,2.1908664786875045,D,95.59996419279278,A,-81.66018179519537,C,-50.471309110292076,-28.929618840047244,1
Yes,Mexico,58,52.07406950303181,B,114.46683316431943,D,-12.909337347277386,D,-139.12528821372567,B,-213.58832112215458,30.207214986470188,0
Both,US,56,-27.39918421567632,E,114.13138707481016,D,-207.63694801381865,E,-76.13341505954325,B,-129.94774377391965,71.40524669613522,0
No,India,26,-7.31916113026882,B,-21.73161815271837,E,-14.588337761802347,A,-51.41101520597539,E,-151.515604800682,0.21543202514046453,0
No,India,55,-41.25697039201492,D,43.464110125085334,B,-36.096902632033675,B,-35.31054249567828,A,149.60039941109736,-21.85022220868919,0
Both,China,25,-123.20288278215837,D,120.3315571327504,B,16.92802369835569,E,2.081539646070902,B,115.93546821030161,-126.06679640112407,0
None,Mexico,60,114.56203532612092,B,85.87092717777236,B,-111.35514495118468,A,194.61098517242775,D,200.3053397816824,71.2756203461715,0
Physical,India,79,71.9477794485064,C,-22.96910930949053,C,-59.33697284901923,D,87.26800210931971,E,-23.030881603278257,-17.593527002347624,0
None,Brazil,26,169.2872426269884,B,40.51030027085542,D,53.49125125070297,B,-44.650987016991614,A,-29.24844231610323,52.096717949969594,1
None,Germany,91,-79.88529925134081,C,139.67320882237712,A,-20.254235709547824,A,-171.89140796674138,D,-238.4382172361194,-204.90357615507966,1
Mental,Germany,65,38.59893557630335,B,8.729324002737822,D,-9.110495899079812,E,66.42333529084279,D,2.754717460202738,74.62308154639804,0
Mental,Germany,85,-18.836446283618425,D,72.41565353030455,D,38.78585088382135,A,1.4635131345459387,A,65.13620608633907,47.74252502816071,1
Both,UK,81,141.72014722695337,B,-106.06171708657655,A,58.45687828242101,B,93.4306440141856,A,70.5193479233589,85.62782035360674,1
Both,China,30,-37.85805241203207,C,117.22383894770012,D,-57.79308708162929,A,44.25465273377569,C,-3.6698533337409938,-191.97022453567058,1
Yes,Other,35,-136.79439674589875,C,7.393791073343708,A,-100.7982064794111,D,-8.19468843081915,B,-37.28500816031193,-0.060606148100724636,0
No,Mexico,75,82.30039252854199,B,33.66016160445139,B,-113.35730885872013,B,158.48438545585338,B,-6.821731906452352,-68.51122906798464,1
No,Other,35,-55.3565425660813,A,-53.878935618881584,B,-15.766278838866244,A,72.97515053076941,A,142.6498015256354,138.7451150193433,0
Both,Mexico,66,-41.549943663597354,C,17.303496246995856,A,-168.15064698274668,C,-15.059504047728863,E,60.25666684108072,116.31437552592953,1
No,Other,63,-7.679718063185449,E,-30.926825237452597,A,-53.75617844610946,D,175.93201889743645,C,51.84360809141862,-160.17636809997308,0
No,China,76,-9.841393949933629,C,-18.317992893610345,C,-75.12913493817668,E,6.929756713114575,C,-200.42804428625178,-96.88807301547739,1
None,Mexico,20,69.1264521787861,A,-66.77116599121183,E,90.36288822388079,A,-133.58291741974512,A,236.6558561486906,-45.29987532721891,1
Yes,India,63,58.84328583244355,D,42.476099817051086,D,-132.3581095372122,D,-84.87297816496367,D,2.738844366138275,-182.09778489763536,1
None,Mexico,43,-40.31675296337849,A,-154.32929015021875,B,30.558441987270342,E,67.7372627843396,D,198.71402245029316,-9.650317139167546,0
Yes,US,38,141.89336102939845,C,-110.07157345424999,C,125.63181250772789,B,32.676299591722,A,-46.43049578007435,-155.6115801084505,0
Yes,China,28,81.9438038350947,E,-72.33291907598561,D,-29.704584230692017,C,145.61018111917633,A,-25.809560904429574,114.88196847686241,0
Both,UK,59,-198.87362191885683,B,177.85866387280515,B,17.103644988885506,B,83.55274202125115,B,81.75624277974805,53.88088365621704,1
Both,India,42,-107.13840830419312,B,-9.540908164153397,C,38.02118917217432,B,-237.10166354655766,B,-6.880513164130988,-59.207959329316395,0
Mental,Mexico,88,-60.74020213213349,A,46.50506990823959,B,-256.2313382192679,E,6.451581841958999,D,-49.756521513108545,216.90233925284682,1
Physical,Mexico,35,8.045054475410437,E,36.455825321934206,D,-72.50395758115687,A,124.88690906187723,B,-30.96974360848492,-28.5154112842756,0
Both,India,67,184.7857931548102,E,-39.37971042221071,D,-43.765149815431094,B,263.3193036420033,D,-15.95440032120047,-17.44268265528439,0
Physical,India,73,-52.3587778788279,A,100.07901641658461,A,-29.151377015035113,E,-70.38032076316644,C,-250.2731802546647,83.55961372927621,0
None,UK,56,129.79169031774455,C,-23.879409395304,B,169.16809130156585,A,121.7806394787294,C,-100.82907869211617,30.854096609868147,0
Mental,Mexico,59,-40.11530377162434,B,19.559045973537774,A,84.69246174434,D,-21.873838687508883,C,-32.89330667922311,152.9780772009256,0
Yes,India,64,-44.26301535665399,C,54.08293502546263,A,-165.12469758497053,A,14.179999079341979,C,-60.33911228781561,64.50270843197063,1
Both,US,75,-95.07532764779847,E,84.25235146604498,E,10.788253408690275,A,218.30191309744328,B,-18.57918856717242,-36.245160249486375,0
Yes,India,82,-190.12490142539906,E,-141.95832020322808,D,-36.63282359343211,B,-88.18813119133576,A,85.61670524184109,-82.75477386465414,0
Physical,US,18,64.61968583887128,D,120.32010591255904,C,-138.78844153076227,E,66.25046519397753,D,-49.3462271522043,-85.79869991612628,0
None,China,65,-171.70458727045076,D,45.64567096959436,B,120.25898296202757,B,92.06253168111522,E,62.6990398721055,141.27746877871462,1
None,UK,38,90.22388892378959,C,-13.568079423687488,C,61.80640081406209,E,-191.6232648358863,A,-40.67506417138965,76.35774283079101,0
Yes,US,86,141.08409464985152,D,-137.67801458256915,D,29.41198009339006,A,-46.229131505591255,E,12.740690047226899,-140.12220689328097,1
Both,Brazil,36,-112.4394414566769,B,-128.9980642536219,D,129.97910179382265,A,94.35561963688619,B,153.15583625504783,-192.7520655281933,0
Both,China,68,166.25693768257693,E,-97.98328134686139,C,-132.9425279912725,A,-67.14686669459027,E,184.77171244176594,-115.03651317680207,0
None,India,75,179.51394855146773,C,14.802530613601512,E,-227.35082569168335,C,122.94854201756482,C,-125.41536847971571,269.69769352492017,0
Mental,Brazil,37,-118.85295542851453,E,99.93416251133137,B,151.35852562051818,B,-265.4777285628945,E,9.340314055132339,-20.197368159835786,1
Physical,US,56,71.02140729074853,B,-13.466583866838214,B,4.246381918870895,B,-80.5209247529257,A,-34.03470683883615,-195.60799542795408,0
No,US,49,43.24287893879596,B,73.6129565333974,A,38.153154803450995,D,-149.5263745479563,B,77.75956338451726,55.46982039114196,1
Physical,Other,67,42.563392116701834,C,56.5639373657038,E,-111.33986136764366,E,-8.633111830585104,D,-36.667518002446734,129.3022038456558,0
Mental,Brazil,22,-87.62658586117803,B,-55.60238778056545,E,-151.3163327016357,B,139.1308126756589,D,-0.08248956421021969,14.559197023395445,1
No,China,74,50.16889557879377,C,-154.07074963423557,E,152.28805588914753,C,49.742390582650046,B,20.419794412502082,-168.67372746059326,1
Yes,UK,49,1.6148624612067335,D,77.99624975236021,B,-79.56058219870114,A,-66.85106999217436,C,123.53216101063329,68.92278992773744,0
None,Other,86,-23.560052672053068,E,36.848640089247226,E,-76.21185092533804,A,-62.82095470958259,A,-13.168063000725668,-106.84448156624661,1
No,China,28,27.416997099072375,A,-144.0621186429709,C,159.78608230407517,A,299.5326459138394,E,23.305948058595742,-9.856164224703067,1
Mental,Mexico,78,-199.82017683741748,E,122.62680467654623,D,55.90272803776604,B,-67.96715654098216,D,-9.233333582950348,55.40592406255892,1
Physical,Other,47,224.11610269412932,B,34.20670653041053,E,-13.59783362338093,C,-17.517331903481068,A,-116.97012942700371,-91.08987729189215,1
None,UK,66,47.361904505180945,E,26.482941079209425,D,71.3132724334158,E,-27.531936301164688,A,-72.16299422048874,83.90365873017166,0
Yes,Mexico,53,3.9162478855761247,E,10.857205904025497,A,-50.36948824655685,C,106.49317274213371,C,136.43374821158224,-3.150043438482469,0
Yes,US,58,-143.69232118926837,D,-176.8825003701329,D,-38.19477604036202,E,-11.128001257293366,C,3.8412332450762565,117.04144538632933,0
Both,India,59,-174.70803072636002,A,-17.068470998960198,B,-19.710674224406876,B,273.0336368175652,B,30.202735830907685,132.94246480639654,0
Both,Other,76,-2.4257225997171052,B,-65.54082224224061,C,87.5776005416799,B,-19.80979575262968,C,-2.707442176973459,-58.302875896238795,0
Mental,Brazil,70,183.9164152259719,B,50.83938091899371,D,50.427474663674275,D,63.08113892229916,C,-20.442852047011502,54.92573729625478,1
Both,Brazil,81,-14.217910169526004,C,-109.17682765099703,C,-60.5955131773821,A,-32.068987497289214,C,62.236650509240796,109.7874713032343,1
No,Mexico,71,77.03209315814759,E,20.368187927422433,C,57.62994894420371,C,117.66149555578154,E,-59.39924015040998,52.15409697754006,1
Both,Other,32,20.468571904376354,B,-56.72496632628238,E,0.4718955289156803,E,-57.0151572634517,E,-62.618009580045765,-113.75358288462434,1
Physical,Germany,46,3.871689381250686,A,-75.20100375546737,D,85.89732223977583,B,-48.75058388633493,E,-85.37985926792939,-79.77286461460125,0
Yes,Other,93,-148.9436902787198,A,-50.2596908976623,A,320.06660991154644,B,73.6183378109623,C,43.76721818342539,-71.86881868119099,1
None,US,38,-17.887249298670667,B,26.36944055859931,A,156.83904110513325,E,-0.8257681741037513,B,2.1737068526123235,25.844746487321203,0
Yes,India,67,-162.29375771162424,A,8.041532788533482,A,-62.68832405615494,A,99.29143402687276,A,17.52868603903482,-75.90562919560087,0
None,US,19,-24.561301722433125,A,-134.9012042807297,A,-26.28431795603085,C,-98.12477352660517,E,-24.170838666297545,-34.44809697779103,0
Both,Brazil,89,29.186758016413343,B,-17.12292954105419,D,-136.56922063763207,E,-20.968309543125617,B,17.68956800525582,-100.64612498265686,0
Both,UK,23,-57.02707033310382,B,8.107053923014478,E,154.7822137237353,E,37.054483149407055,D,-127.28080468056066,46.216254678986104,0
Mental,India,62,52.83946442079426,A,-85.20657577656061,B,-154.65601731889296,E,49.08088186078402,E,-17.873646795592922,-181.89876500124552,1
Both,India,94,63.73391106697465,A,45.08372571492678,B,126.34209333073323,E,-140.67058591775688,A,-29.3356023941598,83.87751180986189,1
Both,Germany,66,-84.51654626871074,C,32.26480743325788,A,-50.67927713998994,E,13.653376867847628,C,88.73339004499725,179.02015256433936,0
Both,Other,99,151.14993400003422,D,-200.63775925793496,D,81.87621606450897,E,-25.515953359187183,E,-201.10387480247084,-56.07672378688802,1
Mental,Brazil,82,192.42493549497829,E,0.9070548183377736,C,159.67885758654603,A,67.51345734028165,E,-132.86903223572403,24.753396145227175,0
No,Brazil,80,4.64059664006298,E,-25.121712627169774,D,184.27342522676534,B,186.3358596802867,E,-33.12310078598189,-5.654403050126848,1
Both,Brazil,64,-29.994000343626716,E,66.04581861986141,A,-37.17908483028481,C,-75.3943445469143,E,92.04684904612273,93.72385479858775,0
No,Germany,99,22.85560136847066,D,59.87767746347777,A,-106.31941963486202,E,148.34305741515632,B,-98.97763793162297,-93.43194634106972,1
None,Germany,28,140.33070672690096,B,20.89767204061045,B,119.28478284241426,C,-3.0630279586129427,A,110.60872443044218,-47.71502299644668,1
None,Germany,55,183.1800310951389,B,79.7825731944003,A,0.28403209132027873,E,48.224885633892164,C,-1.2758033292137563,-79.20637010525991,0
