ethnicity,orientation,SEX,anos,feature_0,feature_1,feature_2,feature_3,feature_4,target
Hispanic,Other,Other,72,-113.05906107262327,E,E,-233.1143549935756,-24.425304066482862,1
Hispanic,Homosexual,Female,40,-125.17173768241854,D,E,-48.59455707319465,98.92376016670667,0
Asian,Other,Female,73,-12.91738020976372,C,B,137.8907662068225,-184.36904294639558,1
Black,Other,F,62,-34.6013454415272,D,A,-59.06777261353119,18.767768515380396,0
Other,Bisexual,Other,24,130.73074300963373,A,C,-47.42651143251353,103.6142272914506,1
Other,Other,M,45,-33.73662417463156,B,D,-172.06481326384852,-4.029016085533307,0
White,Other,Female,34,28.047898970619613,E,A,69.77574221061046,79.44018579467878,1
Asian,Other,Other,36,-15.699609340470463,C,D,-7.535926824088607,-132.63778173269918,0
Asian,Other,Non-binary,35,-31.943422895235045,A,D,42.14504817034398,38.14707211152821,0
Hispanic,Bisexual,Non-binary,73,-134.613569927949,C,D,-46.90846415474894,-100.71215458484284,0
African American,Heterosexual,Female,62,-83.60954707004963,D,A,-173.22781899749054,-102.96026479422373,1
Other,Homosexual,Other,97,86.17774349057856,C,D,-69.7672187184333,60.134764082741434,1
Black,Homosexual,F,56,48.029223375135274,B,C,-169.45622476491755,-64.8312965857306,1
African American,Homosexual,Female,89,104.91146879828639,D,D,44.10479780848852,148.99674600066905,1
Black,Bisexual,Male,43,146.37669399121444,C,D,-203.51325646284016,10.353866329756222,0
Black,Bisexual,Non-binary,55,80.95409678174879,C,D,-50.05554833606147,32.71381454872541,0
Asian,Bisexual,F,73,239.41970063601298,E,E,73.19468481404067,-51.52063082804721,1
Asian,Bisexual,Male,37,-21.140732280568344,B,A,-28.54426395664057,-15.803862969099983,0
Other,Other,M,90,-153.27409739799683,C,A,37.40232784746646,-50.83012275142437,1
White,Bisexual,Non-binary,46,6.744817705637975,E,C,-22.177163156377375,-57.73952105306965,0
Hispanic,Other,M,62,-7.27418314090594,A,E,-75.2728988579226,46.46545037754451,0
Black,Other,F,32,128.9321358687669,B,B,43.724782579357786,-50.149394460945,1
African American,Other,F,71,104.34145358530205,C,B,32.49594154729151,46.85290306613996,0
Black,Homosexual,Female,32,-33.560834308357975,E,D,-206.4154522647723,-18.079790264812402,0
African American,Heterosexual,M,35,-28.421943960015028,D,A,61.64047812164599,-61.468799016075096,1
Hispanic,Bisexual,F,92,-103.89436783182073,B,D,-7.308953833518473,-15.034779157437104,0
Hispanic,Homosexual,Non-binary,97,23.219157148281138,B,D,21.926399733874234,156.10236229275392,0
Asian,Bisexual,F,35,1.5735214432145181,E,A,-196.1024437605593,89.92933933480644,0
Black,Homosexual,Other,57,-34.72538987108621,D,B,-44.93667137767359,49.429676736038104,1
Other,Homosexual,Other,86,69.65366480904272,D,D,1.7336926538997925,-15.311661696933843,1
African American,Other,F,50,88.49768173138176,E,C,-80.70259112143307,-45.53526838575562,1
Hispanic,Homosexual,M,98,-76.0501824724011,C,B,-4.893049733584064,-71.7569297568184,1
Asian,Homosexual,Female,75,34.771157976967324,E,C,59.47034972847557,-49.073787442657924,0
Hispanic,Other,M,29,91.92495774923962,D,A,17.293968679175094,-56.440949727234766,0
Black,Homosexual,Male,24,-94.04262440865006,D,B,-148.41170527566453,-53.415437503948645,0
Other,Homosexual,Non-binary,36,-118.64901493915328,C,B,49.46678143753857,45.93056285784136,0
Asian,Homosexual,M,37,-44.374422051385295,E,C,74.33496775305326,-109.8866927210731,1
Other,Homosexual,Female,89,15.415053688063848,B,C,31.28297165475611,-120.55979309242882,0
Black,Bisexual,F,89,43.92815285941715,C,B,68.96689924136444,105.2350546474376,0
African American,Other,Male,43,-105.85646855593997,C,D,-155.53444073284913,-221.71546134228018,0
Other,Heterosexual,Other,35,149.6754194196409,C,A,-59.9736846297817,21.725797342616662,1
Asian,Heterosexual,F,51,-48.67760245966796,C,D,17.366953540416162,54.11900678067051,0
Black,Homosexual,M,24,8.222684409707979,C,D,25.041153511947854,-12.063692150257985,0
Other,Other,Male,66,-31.2322604296315,D,B,-199.0490578092523,-31.737262864774497,0
White,Heterosexual,Female,45,-56.60288787607962,E,C,-61.72541644021632,-4.142800372335269,1
Other,Other,Female,34,87.2532869981586,C,D,-7.905036890297016,55.39493140153684,0
African American,Heterosexual,Female,96,-195.3613148396714,D,A,50.372475384153034,-187.36691981898338,1
African American,Heterosexual,Male,47,71.66638164995945,A,E,6.667792190324395,87.81178568757377,0
Other,Homosexual,Female,93,-26.176356077957486,B,D,70.09404329720525,-7.383440649712533,1
Other,Other,M,34,202.77844642501316,E,B,56.91730840537721,-73.31200253045542,0
African American,Bisexual,M,91,-21.267449629959263,A,D,-36.00869679792046,-92.61076534057811,1
Asian,Bisexual,Other,76,152.69126467121959,A,B,-106.71329192114565,56.83258459647993,0
Asian,Other,Female,74,-45.02012987444842,C,B,-17.86257746811795,-4.598307081220156,1
Hispanic,Homosexual,F,86,-69.82427749307183,E,E,29.201802011243416,58.52434650325008,1
Hispanic,Bisexual,Female,96,94.5746005751818,C,C,28.29734116647992,-121.03566667243982,1
Hispanic,Homosexual,Female,58,-33.556357150049436,E,E,-145.7749997268573,54.40120510259657,0
African American,Other,Male,64,-283.80062251509526,E,B,10.249438489931215,140.21441819328106,0
Asian,Heterosexual,Female,82,1.6907426210588483,A,C,107.89383236195724,20.49342881207038,0
Hispanic,Other,F,48,-38.22530472435465,E,B,15.044166484108864,17.938797492398077,1
White,Homosexual,Other,79,-93.05395976740385,A,E,-11.539464409237864,-19.441337329093912,0
White,Other,Female,55,107.95100775439965,A,C,-54.15412480405662,26.80432731128684,0
Other,Heterosexual,M,90,-144.77482809451482,A,E,-193.56333477341954,70.90522326360744,1
Hispanic,Heterosexual,Female,59,100.87759185311612,C,D,147.3363964246833,108.86391671669868,1
Hispanic,Other,M,48,31.591605506240494,D,D,5.3755799685991335,-54.89716714398835,1
White,Heterosexual,Female,53,104.76916300318477,A,B,169.2352544182151,112.53793002359053,0
Black,Bisexual,Non-binary,77,-40.18618795090827,E,E,-34.788783535794906,-37.044477420689084,1
Hispanic,Homosexual,Non-binary,62,52.246780012476094,C,D,205.3732182149265,15.080487679946872,1
White,Homosexual,Non-binary,67,-104.95312136589857,B,B,-18.354838179894024,-86.51091268586609,1
Asian,Heterosexual,Female,18,234.5051527065074,D,C,34.48773643658154,3.3211153284425845,0
White,Homosexual,Male,65,-107.2552855862903,C,B,-135.9839100800622,188.74253098750026,0
Black,Homosexual,F,63,-4.938650476526162,C,D,2.7203632187405686,28.894639073363336,1
Black,Bisexual,Other,44,88.7646264659405,B,D,160.0857301136511,103.28970280265139,0
African American,Other,Female,89,214.66048739945728,E,D,24.20346469200407,-53.83718799104417,0
Hispanic,Heterosexual,Non-binary,83,-138.1934694374384,E,B,25.846734846055707,34.7047329322382,1
African American,Homosexual,Male,66,-112.61731349015459,D,C,-79.61308766652908,-133.6733376933874,1
Hispanic,Homosexual,M,29,-108.68469459970014,B,B,-23.874488310337764,-16.859538073108585,0
Hispanic,Homosexual,F,64,-85.58751628432813,D,B,95.81696099442017,88.1065104990841,0
Black,Bisexual,Other,33,-6.424114940440008,B,C,-2.201029970341299,-128.4241261949711,0
Hispanic,Bisexual,M,55,-26.02995357353513,C,A,-26.62502892135462,103.08745671317719,0
African American,Heterosexual,Male,30,103.47667104806544,A,D,127.9500173898685,-22.965045300328633,1
African American,Heterosexual,F,73,-55.93631325340604,E,C,-16.18318254075816,142.34224457842203,1
Asian,Bisexual,M,72,29.14033828872667,B,E,-65.89580772970466,234.1503077706695,0
White,Bisexual,Male,35,-88.5389791328371,B,E,146.04281328913729,-46.33860987046362,1
Hispanic,Heterosexual,Male,93,43.619685174394924,C,C,-56.63799646803363,-50.056647536577096,1
Black,Bisexual,F,86,71.38461363257251,C,B,11.101975270427767,-216.74501290112946,0
Hispanic,Heterosexual,M,40,-100.11555804978134,E,E,50.55413710676754,46.318071037993306,0
Black,Homosexual,F,73,95.04365364512874,A,E,90.86583012212907,127.84430307433725,1
Asian,Homosexual,Non-binary,48,185.39553495792936,C,E,-58.70025855817178,5.354157638073279,1
Black,Bisexual,F,48,31.300747441584765,B,A,146.18337638203678,-108.81062736409596,1
White,Other,Non-binary,62,9.517252558039194,A,E,116.5709255004369,-156.72547812305194,0
White,Other,Male,26,85.80025872237476,C,B,0.25301286214015467,-159.38689263735137,0
African American,Heterosexual,Female,65,110.79994086336771,D,C,-72.27202375242612,54.305566290704554,0
Other,Other,M,75,125.37539371752895,D,B,-43.24113669300736,64.46145441617011,1
African American,Heterosexual,F,27,-97.37885985231229,A,E,-186.80566743812642,-107.58149693002181,0
African American,Heterosexual,Male,60,-85.14108315721955,D,A,-21.711626136334605,101.46123266484904,0
African American,Bisexual,Female,73,-54.1436873922407,C,E,-58.56489991297915,2.8465267349904178,1
Hispanic,Other,F,21,105.96696112937447,B,D,-246.00170022452298,156.4108469792992,0
African American,Bisexual,Female,62,-125.71683684360215,B,C,-119.51339713027546,85.72710152291275,1
Asian,Heterosexual,Non-binary,23,-26.388928714321818,C,B,62.970310517681185,-90.47902763059075,1
African American,Homosexual,Male,28,-111.01330134997296,E,E,-256.5070949720409,-10.115663173142364,1
Hispanic,Homosexual,Other,69,26.56653877761051,D,D,144.77690575323913,-77.0022767226898,1
Hispanic,Heterosexual,Other,34,-187.80223840580763,D,C,-112.91593967432027,43.27476755425541,0
Asian,Other,Other,94,272.7840114662627,A,E,19.062606713040566,-17.412750632281416,0
Hispanic,Heterosexual,F,42,79.3831779880381,A,D,97.53941677256479,-145.27121549274787,0
Black,Homosexual,Male,97,-56.310424800792745,B,E,-72.90706489186381,-163.89687552771517,1
Black,Other,Female,20,55.709800900077525,B,B,-97.9954019943549,2.9529317451364054,0
Hispanic,Bisexual,Non-binary,20,-78.33943617142084,D,D,-121.35148404959455,-150.2773348535043,0
Asian,Heterosexual,Male,65,51.16868798946814,D,B,-29.417782993487446,-137.55326238415563,0
African American,Homosexual,F,69,25.114651129144576,D,A,-136.82006603833133,21.41585213479412,0
White,Homosexual,F,72,-122.92979561392114,D,B,-75.8789204068979,114.45642626409169,0
African American,Other,Other,26,-99.42801430031338,A,A,-6.255723689453019,66.20825100880658,0
Black,Heterosexual,F,47,59.80968609769488,A,A,-115.41404603882111,417.48578979161834,0
Asian,Other,F,50,120.02472339505725,A,E,185.0292301902383,-2.8180945371765036,0
African American,Heterosexual,Female,33,86.735245578123,D,D,116.3261300086653,145.5194434092833,0
African American,Bisexual,Female,31,-158.62985026814738,E,C,21.138663614534618,-105.8296287175831,0
White,Heterosexual,Female,51,-17.823859933299914,C,E,119.38563048085042,11.116074379763932,0
Hispanic,Heterosexual,M,97,124.87350721939379,E,C,-142.7397057692842,54.09863106145203,1
White,Other,Non-binary,91,-92.87618339514506,A,C,-171.59607188408756,27.55917238134466,1
Asian,Other,M,52,29.479704773528514,B,D,1.0112924049374392,93.45983982519117,1
Other,Bisexual,Female,27,22.60346011058914,B,D,31.68220089235393,124.55296057152312,1
African American,Bisexual,M,63,-22.15501488228913,B,C,132.40881273846762,17.929387908241836,1
Hispanic,Heterosexual,Male,99,1.6832954336432244,A,B,102.81030366325454,86.13151625155184,1
Black,Other,Female,29,-111.06415298269413,C,B,63.194837865926445,8.586874358862223,1
White,Homosexual,Non-binary,95,33.677497433008185,C,E,-123.30959268101758,62.0750847767761,1
Other,Bisexual,Other,93,5.728880157319645,A,C,-34.598299948525046,-54.08672139893868,1
Hispanic,Heterosexual,Other,75,48.41463785669147,E,A,53.09945160473974,21.280361430497376,0
Hispanic,Other,Male,22,-234.29887520989067,B,D,-184.027586913983,46.566749729584366,0
African American,Bisexual,Non-binary,71,-12.09296574721969,D,C,108.4820866532575,-23.774561612793125,1
African American,Other,M,59,-85.92593624364804,B,D,-181.3538994143165,75.3042570533863,0
African American,Other,Other,59,94.47376327822332,E,A,93.38478440739557,1.1357487558874353,1
Asian,Bisexual,M,77,32.445128519068746,C,B,-105.25540922699876,-164.49601862127173,0
Asian,Homosexual,Non-binary,88,-2.4385043302625675,C,B,40.589217922543156,-75.24779053742218,0
Hispanic,Bisexual,Other,70,-131.4021134264107,C,C,126.95193630112824,-90.63131827146465,0
Hispanic,Heterosexual,M,89,19.283941669348355,C,C,31.718523017097368,33.10360654395726,1
Hispanic,Homosexual,Other,20,-69.78618719651405,E,C,-54.6742078585203,-50.00409135095529,0
Asian,Heterosexual,Non-binary,30,10.73389866301522,C,E,193.38101802690204,-16.791406160270856,0
White,Other,Non-binary,40,-77.98080433966946,B,C,90.00683151327344,-111.84914780053789,1
Other,Homosexual,Other,40,-47.99745102416843,E,A,-187.72344372044822,-110.4862697194976,1
Asian,Heterosexual,F,22,86.7738662402831,B,C,91.22495568161341,-26.11737018651924,1
Hispanic,Heterosexual,Other,53,-40.48104770652179,B,E,-114.35663832441101,173.25882411216605,0
Black,Homosexual,Non-binary,28,79.66158446452677,C,E,-63.98933876322768,200.3534655808189,0
Black,Homosexual,Female,57,57.16660319853616,E,A,16.150050024854607,-258.0241601902838,0
Asian,Other,F,23,-61.07802981163227,A,C,-89.76655150027219,85.36739160184908,0
Hispanic,Homosexual,Non-binary,83,-64.54689781674978,A,D,15.38614303694683,-123.68564266041693,0
Black,Other,Non-binary,34,176.7670083111915,E,C,-31.99120980416335,-148.43480809016748,0
White,Bisexual,Male,22,-38.58743348856858,D,B,-50.33121576718397,-36.1687945433952,1
White,Bisexual,Other,69,3.637647107242371,C,A,10.078108077038753,4.789526735439574,1
African American,Bisexual,Other,64,-77.18918915046216,E,A,192.5102982354968,-6.247842786294579,1
African American,Other,Male,72,-213.56978354218703,A,D,22.035946371561213,-210.61947135435366,0
Other,Other,F,61,58.28369806245608,E,C,25.589661267256048,-229.19826219757954,0
Asian,Heterosexual,F,74,37.3664363607969,A,B,49.51031194148016,-75.10775483576715,1
Asian,Homosexual,Female,61,40.80255809843759,E,C,-37.785152719829604,-34.97491330518998,1
White,Other,Male,36,0.79811257910417,A,D,-71.88961008300294,-115.76043025107109,1
Hispanic,Homosexual,Male,61,-178.4501233024436,A,D,129.8509574859112,-5.660368542564385,0
White,Bisexual,Other,81,4.737761775598984,B,C,173.50819592532216,-55.41231854498204,0
White,Homosexual,F,23,31.50238239868764,D,C,-85.68302690444403,-20.595786644912092,1
Other,Heterosexual,M,88,-83.23503843915691,C,D,-217.37555758258503,78.8470852359757,0
Other,Bisexual,Female,64,109.8690704051382,C,A,-48.67951262141749,54.353367671743044,0
Hispanic,Other,M,91,82.5709118200225,B,A,87.13574154860243,90.40300267458011,1
African American,Bisexual,M,54,104.34889649878798,B,C,-77.41114678207153,-150.1919602215811,0
Asian,Heterosexual,M,20,-51.49532987796015,E,E,-63.40418008072316,-100.76650671034557,1
White,Bisexual,F,66,188.92470575501784,D,B,-120.62734101832073,-32.71325971122342,1
Asian,Bisexual,Non-binary,55,125.7289930736834,A,E,147.49582221166148,102.21969461648254,1
Asian,Heterosexual,F,19,-56.908391606309515,D,B,89.96580920320648,-112.63344776730573,1
White,Bisexual,M,36,-1.2874971786602625,D,A,-26.262691905085937,-33.76449045735225,0
Other,Other,M,67,-229.06116986738385,E,E,-131.98142605056248,15.626348120103412,0
Asian,Bisexual,Non-binary,20,-43.079926361863045,E,C,-198.5508865236539,208.33827023306654,0
Black,Homosexual,Male,61,-60.77496298412619,D,B,123.52479814032864,105.18162920065744,0
Other,Other,M,52,81.58257795979031,A,E,-155.13468152097104,199.13806603336525,1
Hispanic,Homosexual,Other,91,38.314479379784885,C,C,115.56915986016179,143.39400240600858,0
Asian,Other,Other,28,85.20086081278401,B,E,94.35450304024207,-167.09022554913375,1
Hispanic,Homosexual,Male,42,14.15309176379388,D,D,-41.37060459582258,-146.76188556131103,0
White,Other,Other,36,21.463175342058417,A,B,-205.21172824970157,-6.874296148993346,1
Hispanic,Other,M,20,81.81911535014987,B,A,-23.477502571142995,65.91554278780244,1
Black,Bisexual,F,37,-80.7908571358255,E,E,67.26035081183963,22.540273130032105,0
White,Other,Non-binary,55,-67.41473113422815,D,C,-44.345431888567546,-22.85924466205848,0
African American,Homosexual,M,89,-90.07370667705479,A,B,105.00625469649714,89.79319012705763,1
Asian,Bisexual,F,22,109.1498274634842,E,B,-76.65094002984473,-165.69374760246166,1
Hispanic,Bisexual,M,92,-35.394192508084345,A,C,19.324001540585105,-62.948830221706096,1
Black,Homosexual,Non-binary,28,-25.984236245403753,B,A,98.1648977552387,27.639776531638866,0
Black,Other,Male,82,-27.586862257721357,A,B,-192.83339903427645,33.486945330561355,1
Hispanic,Homosexual,M,90,53.79742345244867,C,C,52.50855217789486,-80.60018505718993,0
Hispanic,Homosexual,Non-binary,57,44.3835131349993,C,D,84.80879604290519,-61.133528928724125,0
White,Heterosexual,M,64,100.07667202311332,C,D,160.3977534563724,-170.18655245542308,0
Black,Other,Non-binary,68,37.69400313166895,D,A,-51.07416744282711,96.67413441567055,1
African American,Homosexual,Male,89,-150.08802550221313,A,E,-114.13165196684186,-31.655925666252326,1
African American,Homosexual,F,88,-101.05323428021067,A,B,19.950146974628545,-27.551076003309845,1
African American,Bisexual,Male,22,10.727231631629758,B,C,-84.92408114544439,155.6528069976181,0
African American,Homosexual,M,85,-60.65552499019152,A,A,-23.03845284999958,-168.38948011649856,0
African American,Heterosexual,F,58,-38.06309685603154,D,A,-117.86394892483489,-109.76220497737945,1
White,Bisexual,Female,46,126.70089650324013,B,B,22.280736112145384,32.765487858698,0
Asian,Homosexual,F,42,106.37662607860099,A,E,241.87684712368142,-29.747027838105577,0
White,Heterosexual,F,48,-65.99842395145401,C,C,-21.020352878688342,-148.51643919652759,1
Other,Homosexual,Female,86,106.59085758799543,E,E,-51.81703653402453,-23.39003684754352,0
African American,Bisexual,F,69,-34.019235494313186,D,C,19.090318364501492,-18.20361734053384,1
African American,Homosexual,Female,68,-26.27135196089055,A,C,-132.00763190788862,-18.89517958364412,0
Black,Bisexual,Non-binary,29,125.65991800400039,C,D,21.160050508295093,-81.62406739385187,0
Other,Other,M,77,25.891259630111552,C,C,150.1215139210002,-18.61876729900567,1
African American,Other,Male,65,-0.3144379492041744,A,A,-159.4571474765282,70.55568254921856,1
African American,Homosexual,Other,60,-1.496799455361253,D,C,-11.85007583368666,-124.09149778194937,0
