Veteran,married,AGE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
No,Single,21,B,-32.91127571331818,A,41.04780327709139,155.28700437440926,79.0503288101011,E,-143.20233290619174,10.550371366583796,A,-19.23894088346841,103.47395066203427,220.80515097035877,169.66861002113936,B,-36.67619948882298,-11.479289681342546,102.07507370026596,0
Yes,Married,68,D,53.49059035959923,A,-65.58516524502339,110.78605781841857,30.402867219049583,D,-46.563790106787536,82.06896264215364,D,-191.77316798285045,1.9343402145761537,-61.72028908796351,2.531644481873313,E,111.1405988953269,59.570051312563486,-75.01474805025545,0
Veteran,Married,66,B,129.25911526196015,E,-42.48400311156033,-31.598254776104,23.41683268666313,E,22.602423767259086,-152.92079268539135,E,148.6135316910654,5.746849665713576,-240.32961422664104,201.14857977860362,A,149.56907277459254,22.9103661758723,55.983771934479996,1
No,Divorced,74,A,-13.41534234136873,E,-110.12534109704465,214.663701441543,-70.24214698523542,C,76.1252723627253,-14.227939144082319,D,-111.93503639295899,15.312854752010713,-14.256183950250026,-155.35552325483442,E,-16.8530664403509,-95.66001457745664,-128.33464749679538,0
No,Married,33,B,-94.28227753526708,B,150.53933222151414,40.42709451326408,47.02833364379057,A,151.93415653631962,-101.89619822372025,E,-26.551486812041254,-32.64225417592384,-44.511338811732635,-10.184310559541812,E,-103.1604648647431,177.6523993706467,71.87881071011566,1
No,Married,73,E,71.46280536260986,E,112.7059649448269,-229.45758088858642,-58.31146092775554,C,18.411331611125508,101.71078118671251,A,-53.479078402449275,-182.8458540294511,6.349742051847232,15.817903154225347,B,-78.46014291620979,-53.18669986456022,-266.5087158221543,0
No,Single,29,C,21.41102497056469,D,52.35872504469429,25.38717056667656,-15.623195713189084,E,-149.14046444715964,98.88709475832871,E,129.48145202895859,-65.01610865477264,-102.56137870437205,-29.083397266682642,C,-100.2101232268379,-98.770685950557,-109.44116341177626,1
Veteran,Married,47,C,-90.59076923771433,D,-115.57027914949549,-47.99210501641738,-83.23738420378515,B,50.15387130101649,-45.32885548201304,E,9.985771107799664,92.509369618209,25.185549699678404,79.00053900510966,B,19.229127517354296,-52.22620284534237,3.437353038602707,0
Yes,Married,56,C,-56.500242525897846,C,-17.327848478193193,-21.18980617867525,-67.1716966975545,B,27.521791815069506,-171.78473132124864,E,-98.08500928153951,132.85374498756312,-103.53190554121538,149.42361331678734,B,56.9858537669981,-12.084455252151075,71.60578771105294,0
No,Divorced,30,E,46.36457566341108,D,12.000022307394827,140.20596055590752,28.08335757498976,C,139.58533801562533,-47.250986869475646,C,57.24777516343427,171.09170765017905,54.984999305027316,4.645697447506003,D,139.22792604737222,25.366709878974554,44.250269231829655,0
Yes,Divorced,76,A,6.005138128163732,E,-103.25513644232743,-41.15156109462871,41.83295365948199,C,-53.4078419318806,-34.997587762738156,C,21.988641588033857,141.44276118773342,7.803202129486716,-17.83123526588062,A,-136.52060509741884,84.26047813850707,-134.36814966445993,0
No,Widowed,40,D,-61.447062732286284,D,14.985919512447591,69.90442617001197,16.824579833804236,A,-112.62232737497268,-27.77857785544626,A,50.8957818136283,-27.87377880100015,-42.78117408870193,-72.9169741060936,B,-60.22699342566694,16.58293283479006,50.01245649850637,1
Non-Veteran,Married,88,D,-52.15798694551433,B,36.93623517482287,-13.330175504627373,-67.41892094943405,D,90.49000888746993,182.61559083180262,D,-10.129019234451535,-176.11163599285806,-2.6233264402479675,110.91397793205977,E,-43.065659246512496,-17.28821678750912,45.36888394304027,1
Non-Veteran,Divorced,99,B,-132.72730322938776,D,58.66363093207596,25.037601505767913,106.7273472792326,E,16.692797355450633,97.01802896177325,B,79.52924568377263,-26.588912741995625,52.65082845003365,60.077753054853844,D,-40.71304028142295,-10.946466092340732,59.132907393972154,1
No,Divorced,31,C,-71.04422262235384,B,-71.25539240230668,-63.72204286991147,-194.55416700756845,B,-46.15249012244181,-133.766588390421,E,-48.1697337616097,-11.741405617287466,-3.6279632056895412,-41.93809594310667,B,7.941090231663954,60.46263059224049,-121.9842069560747,0
No,Divorced,80,D,9.691198342833738,E,49.581957250604056,59.18344153682453,123.04625444090611,C,32.8460652549919,-47.093046073734094,D,-59.0576889642824,6.725253113613398,-8.645514972968737,-42.918625420256916,E,67.99397341744552,85.79014144506912,-11.857080958685314,1
Yes,Divorced,31,E,-89.4079642319495,C,125.79753492573249,25.125408928143234,-8.108932832794677,B,-24.962042919311756,-226.72397806378436,D,60.70376243141871,-95.84493433757649,-17.6193750906234,-17.43273686690902,D,-52.220598950758124,82.63433156971968,-164.6927760542653,0
Veteran,Single,57,A,40.842961400236575,C,35.01880029618728,125.90594499597749,-95.32814182064675,D,12.360736290142883,-124.58580972483281,D,-90.71402776281116,-136.96263157196915,82.48594456676499,98.53480878208936,E,66.99172651368066,-101.4046539980219,131.53792973701897,1
No,Widowed,85,E,90.41390147114875,B,-29.203771797133292,92.19174909576142,-219.41198275521617,C,104.09019271914485,48.700525236981136,B,-68.00815610204802,-32.91322325710409,50.02202535751257,85.2876366500927,A,0.4813495844015346,17.62006695472786,-89.98549992225615,0
Veteran,Married,70,C,80.06172357137154,A,85.99252252470514,29.125139775991947,-2.6606264133953315,D,2.502648446937813,73.54886943008313,B,-264.8544745079491,15.167126488775043,132.51185324859088,25.45390001828264,A,-66.191417608957,-10.240275982721588,69.56194384476302,0
No,Divorced,90,D,-27.882079071084277,A,109.10481228298599,-71.89299281704011,44.34049923491973,C,23.602416193298815,-142.64791527683136,C,2.6304437909211966,-23.30549860367352,20.445429959450383,-24.537690113452594,D,-35.204437155093075,74.41548022731371,54.64191842947296,0
Veteran,Single,85,B,143.17013304799474,B,51.17134303856752,29.07305229461065,80.81057251093165,D,85.36976461854024,-93.17954815082959,B,-90.88067211775702,-92.57729839527823,38.67912653736153,2.2652520013838786,B,126.6980128978963,-97.58164647646629,202.47583800204313,0
Non-Veteran,Married,41,A,57.991235838570844,A,182.08398583449906,-95.06923597864983,166.6961733343883,E,-37.44977254910846,-168.96753507868624,D,44.587107427107284,75.0180332053488,56.00694455022729,-125.77746869972755,A,-64.58737861562967,19.48660729567554,-64.36560034399362,0
Non-Veteran,Married,25,C,-187.09446530656,A,95.88058652706216,57.3422798426572,-16.12881136283592,B,62.36801325647065,-75.83574633979572,C,169.87196255571655,14.37017054276395,-140.87752550052846,52.031134503110735,B,-96.97472708133496,-79.63164695894508,-5.450609730318443,0
No,Single,47,E,93.38625737593271,B,50.435648700696625,129.6469272716654,31.839501173097112,E,-46.53394899293455,21.365648444839138,E,162.08815783666128,72.38589541693034,-14.898115928030531,-43.98343817975678,A,75.90669884792565,106.79991377080586,-72.31055286695147,1
No,Widowed,66,C,-23.137853294649613,D,-60.5871728976068,108.1611077082026,-38.801625808393794,E,29.730942487333518,-112.5892661295717,E,-26.868396044017594,79.5352655876028,-32.63441466226284,68.90970486529847,D,76.25447135532006,32.23842654786698,-151.66889958230928,1
Yes,Widowed,79,C,-90.7169273961925,C,-47.0580965573312,-55.1587999653113,-68.27063941781962,E,-255.61919209359112,-27.16127193824191,C,-63.57991086225676,43.05983532103346,172.79107443941854,52.33445334846446,E,0.904197786857162,-66.86545152008794,7.13757148434352,1
Veteran,Married,55,D,-61.691905292213136,E,-84.63014824112939,-3.1358683553923177,-102.38038259767916,C,-90.75059641112416,174.7099736109566,E,-244.15634843586358,-198.98858085400764,-11.72925113142845,14.453766606556428,E,113.72773970650107,13.029607928145895,25.641571872234664,0
No,Widowed,26,B,148.7338603251345,A,100.6117721317554,105.09659866086476,-80.91950898070016,A,116.36266655085447,138.23905336430394,C,-62.36012850890338,-23.43324777099779,-50.52045669302018,-14.19196795489902,A,-12.830625989464432,-76.71088557505742,41.316235752289046,0
Veteran,Divorced,24,D,80.82058212625782,C,72.31291833599185,-175.92999217285336,117.91343805881593,A,-33.852706638472846,64.06262044843537,A,10.04406961160232,-57.35202708329522,76.38187376826193,57.186094866911844,B,214.43686062668493,-68.75895956096731,-23.594629273848593,1
Veteran,Single,89,A,-237.741106586601,B,28.85391329230754,-106.56206160550606,-42.0184002880938,B,-109.16379044914997,-92.35113750749309,A,9.443774574294125,-7.31355332019608,-137.73903632531938,99.00148244437933,B,-110.97643074565381,-151.3866862835685,61.995360583289695,1
Yes,Married,91,A,0.7079892988793387,C,31.75102902387266,158.43948553880065,4.2525241541854015,A,-15.839742900652285,-78.06376169510261,D,-102.162172730703,213.12662713083253,-9.699953397345752,-21.228966298977305,C,202.72881489837826,112.99896844756722,130.66937670327695,0
No,Widowed,29,B,102.9750875186428,A,-48.66348108656501,4.664582053893604,-68.69135741840799,A,-97.64275214384041,-36.23324743959331,B,-22.620976805346658,-130.0342080554522,-104.92193787193389,24.10662525077915,E,-76.31954859671481,78.67072950891111,65.20107963686416,1
Veteran,Married,33,A,-41.3481610459527,E,-8.208045550825249,113.55633054780844,106.44989782878807,E,-29.717589531397426,-45.876457341084595,B,120.65441685045377,-19.11606009920798,-51.44901874983986,68.60803583036817,D,-40.57406858992118,-11.485211186741017,-31.205726798905893,0
No,Divorced,73,B,-109.86987872638785,E,-17.67503246875288,-82.03710530721047,157.76964881799307,C,-8.558959402756072,63.88368207325742,E,-103.14635333507891,94.00922705395296,83.94427128622718,49.01059056237179,B,112.90826719128762,-141.0330275296878,13.943249629376933,1
Veteran,Widowed,78,A,-37.57153718217354,C,115.14677420788935,-218.82676605681021,-102.86667867721684,B,115.07319225902054,-53.52800330794945,C,72.11601240319385,-88.68643776378656,-260.7219897737751,-113.01966720382892,B,-132.22135368599842,123.56476907802131,-7.058275735279733,0
Veteran,Widowed,44,A,104.77693631819866,A,-107.30902648699583,180.51245887477063,28.24804580889142,B,41.2809512710613,13.188353569172149,C,60.40884244032835,74.42534208704875,64.8934223768656,57.61013771151708,B,-96.67597461598798,95.2274903998515,-7.380355850052873,1
Non-Veteran,Divorced,43,A,-34.69660901441299,C,-24.897354478348944,4.833767523060049,-246.51273302066704,D,7.4289559527663185,201.1593350529104,B,70.04409028629028,-59.93637524537683,-112.71849554558906,103.61402971709946,E,16.93984781755668,53.48705252797462,-71.204997126906,1
Non-Veteran,Divorced,90,D,6.76209349263373,B,67.46735889422905,-46.58371234027203,-78.99718752754008,C,100.4423662447954,74.53812092451514,A,-78.65832308079283,-74.69375840887274,28.757871577286387,-115.14973623403893,A,89.16247644297717,53.80417250277062,44.981781042824196,1
No,Divorced,79,C,-149.1699454860322,D,-54.962902732197605,-46.11310235488056,6.588159116063347,E,-50.45075768789572,-34.32095665342773,C,131.11293048146035,-108.49717779428958,-68.52645620437777,2.3691707704824414,E,14.309166182008564,-86.46760535173608,89.70778004267939,0
No,Widowed,86,C,-13.491378590678217,C,17.695259231985442,43.96145149957794,22.945017288814277,A,-79.06678536499277,213.662839240355,A,-116.51641937254851,6.48065938197266,-76.57410586245578,192.91808696102262,E,-120.74250936709319,-22.80824411155705,-67.53801856560496,0
No,Divorced,95,A,-80.9913218077565,B,168.8009590861879,-45.29284459333476,-71.00987654179991,B,-0.9059543563907232,-84.7403484373662,C,-20.880691004335176,-37.70305782279205,110.64211427006288,161.6454776909992,C,-87.24852105733058,-83.00096351852442,156.14564940157476,0
Yes,Widowed,51,A,1.8302402385765668,B,22.011613015006425,-40.498728668693914,7.5316746308738205,D,81.99964192803552,32.197029672460694,E,17.645205053235703,-136.11104070794997,-157.70799098845615,5.29992233180864,D,139.87345714218384,212.95104923202373,-48.556865876641034,1
Veteran,Married,43,E,-44.399060886582575,B,45.42966619708458,-1.3016504037483965,97.66674111497069,D,-35.68798754500245,103.77899572660021,C,28.33619565617795,-90.11132801841909,244.57993050412034,-9.863437592473202,C,15.4385599497258,55.437362052141815,168.09174042873082,1
Non-Veteran,Divorced,77,B,102.08455040053799,C,-37.17611936236369,-111.770299485502,19.695048205882152,B,71.15151353618614,-9.545052028611579,E,84.22338599700416,325.1532008373582,-42.718989003821335,11.886187074496878,E,104.57775625279129,-14.92277885043343,-60.00192474420629,1
Veteran,Widowed,35,E,-74.17705862405809,E,301.0936527376713,-42.19778114287121,-25.43361891178373,B,30.907211919722965,-62.3738192942274,B,-8.723357619220442,66.91056012764973,-51.888202471674596,15.029688109714506,B,37.16618859163046,11.65081826114759,-100.35016403834827,0
Veteran,Single,53,D,151.18379059155268,A,-35.61569298449472,213.05805689378872,39.707901028430065,C,57.6163434516582,-113.57321863401633,E,37.33610805524026,63.22640193574909,-213.83090169755602,48.286894972043775,A,220.39619092747094,10.181710993762644,8.624081234592094,0
Non-Veteran,Married,53,B,111.83999734085306,A,-237.86279169295602,47.357210574034774,18.59315554710112,C,26.327680240043676,-190.35820747382135,A,-145.2732930803665,-68.80664437509387,67.07031433399263,121.23529689416613,E,12.1256973108098,-22.001207598762235,-34.30790920377723,1
No,Married,29,C,35.00433246734455,A,-85.92251954738076,-92.88329851793065,37.31235777101164,A,102.00409686908714,-27.43000755786734,E,-81.16446527660408,231.69302188925377,48.61086256399315,96.03106371972828,C,42.567793698329176,57.71897291782923,-17.03220597829803,1
Veteran,Divorced,53,D,25.486072539520627,B,29.74071314940103,170.41577774379482,-156.87265435741472,B,-41.90791754048864,-29.426605781964827,D,166.46465346071795,-29.521753024036133,-67.65961620798289,-96.76631959363715,C,-6.3101816872637535,-69.82167322677316,68.34876469788675,0
Veteran,Married,91,C,132.84307434520593,E,-81.25288391898164,86.12054165501222,-115.94589668827318,A,220.5423469134018,160.1590159344187,A,53.61773930051979,175.34647365151957,36.532227348738196,111.48724979022265,B,65.47828399372067,148.68829897185844,-5.675602084377771,0
Non-Veteran,Single,83,A,-33.14386853441683,C,-57.43909791323001,66.47673281470054,131.06152582938344,C,65.93630156858596,-70.25523620080646,A,-28.11101920910683,-0.9084530591214609,-98.66662878690033,6.5723785120568206,D,8.639101617629464,-67.41282101163479,75.53131104879051,1
No,Married,96,E,10.01154979306344,B,29.588662356526196,61.095263749237226,-71.8490769864184,B,-110.79407658940524,-89.39943946687589,A,82.86742442412869,62.55056884057687,8.223360837143943,65.65477938792544,B,-142.8344877671727,101.92931303592675,41.989969845978734,0
Veteran,Widowed,29,B,-9.313303901411565,E,97.51618709557681,-116.98254703508582,-61.850359038215906,E,-81.77063632864744,85.79803770090949,D,-85.72671396188024,-33.79859036857201,22.735953774218352,34.855938355218896,E,-96.96048616601863,139.898239790097,-158.2783184389633,1
Veteran,Married,85,E,250.88139790897793,B,-73.24154133775018,89.11720352233002,-81.79616687067474,C,-63.58780212137699,193.02617523198077,D,-170.2357438392482,156.46999142104062,13.907134500248219,11.101435281666097,E,-61.27099707235442,160.18870542588016,183.43390127832205,1
No,Single,96,C,-95.72579075062706,B,119.85830554790995,-28.00418074283213,112.82583652256666,E,-68.43978163296343,-170.5037799104603,C,-153.85463516896385,59.32710280214636,-72.39180562436928,-123.661964778622,B,-74.72106414178488,32.329109891888834,-33.749399179930975,0
Non-Veteran,Married,57,A,-30.13303931754741,C,-119.43455452167011,22.91350946126713,212.47274937153918,E,110.82367944782345,138.52319032530934,A,202.77634380431815,78.90647579093277,-85.94955588121496,42.999192445907504,D,-170.98072682578004,84.77559735063889,61.212243291793044,0
Non-Veteran,Widowed,99,B,-67.38176759933306,B,208.3868788966477,-75.163116192323,-84.28221660929631,A,16.39808005854324,-37.575956128805245,B,127.62493206740035,108.75523347935776,247.6065892674067,-87.8953926487804,D,-54.88756927250979,-149.9080998502252,99.23053410147728,1
No,Divorced,39,B,64.87976200693508,A,-28.415497914002035,-68.94169480319461,17.254706100103967,A,0.3075056680155416,-318.1620796396803,D,-175.85794080526844,129.9428407703026,0.9239400855470753,-9.357377609006305,A,154.69290693362373,129.1689368806926,157.597895516772,1
Non-Veteran,Divorced,48,C,-35.02438402284199,D,13.72789675954251,84.89222029000089,-65.2358198910924,A,55.710977963398065,-20.523369007008494,C,5.749669939120587,-192.21565501298792,-7.379449047903462,84.30984692688618,B,76.33818895573458,93.20816811749172,133.58749177370055,1
