marital_status,Disability,RACE,country,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Widowed,Mental,African American,Germany,C,B,-243.38511971313946,B,84.87057597001805,41.67732499957586,137.32484014194597,-152.84465067715988,52.951004341254446,C,E,0
Widowed,Yes,Other,Other,A,D,-42.98202088551939,D,-86.00292528636923,25.203035204476304,55.16148533267582,-158.03839266658244,-103.53588243250809,A,D,0
Single,None,Other,Brazil,E,B,-54.85594827536494,D,-75.46963873825639,-141.45807681092987,-85.91102853992193,-216.9781508950054,-26.195352951613632,A,B,0
Widowed,Yes,African American,UK,C,C,-92.02407207541927,D,38.44049081550464,-18.721768887708155,115.28323580509412,-63.36205338921995,80.89559450930857,C,C,0
Divorced,Yes,Other,Other,C,A,-110.28530679635817,B,84.79281215967673,50.80462350254824,31.761935710581557,-48.74419485577292,97.46809858399106,C,C,0
Widowed,Both,Black,Germany,A,E,35.63618611907508,D,27.066624110177624,-92.2811646031277,194.24399863317166,-119.1689327060316,-104.20288125114816,B,E,1
Single,None,White,UK,C,A,8.444945453867831,D,-123.98878374760886,-82.7209853971071,39.78587512302895,-108.7768195846984,4.47725386876687,D,C,1
Married,Yes,African American,Mexico,E,A,-179.08563767027664,A,77.07934176519379,-41.87632379452728,-57.9284641417099,193.7540075938306,-5.289853717299982,C,B,0
Widowed,Physical,White,China,E,A,13.57209400095536,B,-5.994619949012037,142.21250179318494,-46.752065116235066,-41.98026223316678,29.34293128883347,E,E,1
Divorced,Both,Hispanic,Other,E,A,-79.97012988378536,E,-25.956612880347997,144.5128414206819,85.24725893337006,164.9546931914349,69.43449626310378,D,D,0
Widowed,No,Hispanic,Germany,E,E,23.751469408009097,A,21.484978693805708,-34.09241495344476,63.37404283816208,83.67922334791511,-25.457665197468128,D,B,1
Widowed,Yes,African American,Mexico,D,B,70.71559387778173,E,11.130320339412254,-158.05881005977375,124.51116047019187,-8.665794842735524,109.53625835222441,B,C,1
Divorced,None,Hispanic,Germany,B,C,-34.68259174171649,A,19.7822402248587,21.522977544733127,287.5586079611775,-299.80061701266493,-173.7080442428354,D,E,1
Married,None,Asian,Other,E,D,220.46242618627184,B,165.01979007823815,-5.231790056586582,57.02711075678364,-47.75088224227929,101.93768627897435,D,E,1
Widowed,Physical,Hispanic,Brazil,C,B,49.31469317339848,B,156.349128907585,-67.15930854839537,-56.301095831895765,102.12586197084018,-57.31738039694222,B,A,1
Widowed,Physical,Black,US,B,E,-81.47961089584078,A,-31.67135599178662,31.991951517881787,-132.8754361535497,301.5809923766194,-94.6670704917614,D,A,0
Single,No,African American,UK,A,B,-12.27490600237443,D,2.5856458818916574,81.93403510043271,100.93158165312481,-3.6727566447685196,12.914265222509913,E,C,0
Divorced,Mental,Black,US,A,E,21.746911573208493,E,-36.17027665200238,-168.71862622009473,167.80684343004165,48.81484628675071,-64.81606307135598,B,D,1
Married,Physical,Black,China,A,C,-82.05195127184473,E,88.46633097433615,4.222686101546275,-15.692841752987603,69.27231827284099,1.2209417315386253,C,C,0
Single,None,African American,Other,B,A,-126.70732349528384,E,103.83159997717657,-138.97840845098543,-96.81325418488404,-5.934835165854616,-33.60706150391639,C,C,1
Divorced,Physical,White,UK,A,A,-29.92012569328002,C,21.828810669762266,-0.24345781727263577,-47.79528385349642,-41.209486425257424,5.2389830455592366,B,D,0
Married,None,Hispanic,China,A,C,17.950079652451247,E,136.23061303386223,-90.2047340816884,-20.691791494554998,60.42055448231266,96.95466252786915,B,B,0
Widowed,Physical,Asian,US,E,D,44.723893080072095,B,150.31391299939844,0.9031231099020409,189.62625842646878,-31.931501283020435,69.98162578580916,A,D,0
Single,None,African American,Other,A,E,2.967210257505763,B,-29.199951647017357,90.9134768926405,-25.041335473063658,8.158315574146133,43.83563502123196,A,C,1
Widowed,Physical,Asian,Other,B,C,-12.203290190207454,C,34.15318486498117,-14.860714336749142,-53.93164203786663,-12.801583944942339,112.02715590670832,E,B,1
Single,No,Hispanic,Germany,C,A,69.62378503931544,A,-47.07936434274886,291.1891341816261,-19.994435198035717,57.9450826885687,40.723155827375955,B,E,1
Widowed,Mental,Black,Brazil,B,E,121.49996008885108,A,-126.58540748687005,101.89214746166817,183.4989885051676,-34.00065859977126,95.20354042806568,E,B,0
Divorced,No,Black,India,D,A,-96.3612010052943,D,-8.324454323431578,-188.06435768351156,94.58197308908247,39.24205792052861,-155.59311044200322,B,B,0
Divorced,Mental,Other,Germany,D,D,95.00131938759424,E,-46.776535276122225,-7.472958875988062,-43.773703213468345,-80.05625131335495,138.51754824289978,B,B,0
Married,No,Hispanic,UK,C,E,25.793373848667834,C,110.15661925030516,-66.23849789005672,106.8467673290991,6.45042811753508,-91.45182433935874,A,B,1
Single,Mental,White,Other,D,A,-15.206417125050883,E,-99.24094883379027,30.450534001438783,23.498676410110107,-149.78669481168504,-193.24786439776796,E,A,1
Single,No,African American,India,E,E,-135.43474010351918,A,-61.74407681942098,28.70282097381113,-264.0776260907982,-60.49067966540791,15.06127247865001,B,D,1
Divorced,No,Hispanic,US,A,B,10.717385227406382,A,48.02971530378061,111.87671064785245,-35.68805235780187,-153.1731404120407,-32.55989138104046,A,E,1
Single,Yes,Other,China,B,D,231.74713244797465,D,-169.31410394734434,74.3516307545597,-181.5888557981571,-9.897420552384657,-87.1519334820708,C,B,0
Single,Physical,Black,Other,B,E,-23.678146889948707,C,131.90930520327868,18.59979647963802,21.057683321997533,55.131235515954735,-72.73587299193953,C,B,0
Single,No,Hispanic,US,E,D,-2.9765153373868714,C,29.591845311569088,-13.940092460279335,-120.62551514860296,-3.734594438396651,-6.777134566353843,D,D,1
Divorced,Yes,Black,Other,D,A,-64.27186952558158,C,-9.351442497701646,123.58466405072315,-43.94794983776303,-84.36618613451874,-79.02734770007338,D,A,0
Single,No,Asian,UK,D,D,-194.92515980283287,C,-84.43151820933143,33.03945359099737,97.93463540888607,-185.78730972914286,188.49734832083323,B,C,1
Single,No,Asian,Germany,D,B,94.70302635415517,B,-99.88026647275416,17.082499632009306,-87.97506220848693,-59.473726151469606,-95.23154220784684,D,D,0
Divorced,No,Black,US,B,D,-65.87027920693963,B,145.4529873389937,-128.73723365845325,67.67463647727136,-224.97125644118321,-38.79405793127651,E,C,0
Widowed,Physical,Other,Brazil,D,C,-140.05141727305332,C,114.14788592983842,101.89085347215965,-27.159302678613965,-204.7560259594992,-18.85034939430115,D,C,0
Single,Physical,Black,India,A,C,141.0830591516754,E,31.98059849516624,89.83082163887379,-287.6284884134501,-334.44028841298984,-8.932614228337336,C,D,1
Single,None,White,Germany,C,D,-90.89328841511096,A,-114.26283494082692,-7.778235957362573,192.6095192205941,-3.7581851975918132,-206.20181787662352,E,B,0
Divorced,Mental,Other,UK,D,D,-24.641082965511195,D,171.14822698873863,-14.610316016853847,-48.8603953486536,-147.58795154056924,-32.12826787071369,B,B,0
Widowed,Both,Black,Germany,A,B,-90.96850034100352,E,-34.67488880841843,90.89035445123316,72.62557186813575,-48.058414289621396,-150.0259155043493,A,D,0
Married,Both,Other,Other,A,A,120.04904010869085,B,-34.4681605196915,-29.20170856241367,-51.26610676843657,6.5070117038445705,65.67522349098323,D,A,1
Single,No,Other,Mexico,B,B,-100.00231641324832,B,-154.96785048413236,5.021612802202511,61.483063914199136,117.40165649218903,69.2032320114008,D,C,1
Married,Mental,African American,Mexico,C,B,68.75410627804189,E,100.39798913194392,-59.31665576440651,-86.30460922782122,-81.38639649061842,143.63684415580434,A,A,0
Married,None,Hispanic,Mexico,A,C,-7.89161667355105,B,-87.98727950596647,32.26141836371017,-23.0196207650618,17.757283387500944,-0.6243321344879408,D,E,1
Married,Physical,Other,India,C,B,-24.347806396848988,A,-102.28708660185369,-2.556233449123585,-151.86811498798895,76.94427664598761,-65.73746404480623,B,A,0
Divorced,Both,White,UK,D,E,-32.662396240603485,A,-239.00233095282098,-90.15234846265986,-133.5114728156174,103.38467409287031,101.19549793654885,A,B,1
Divorced,Both,Black,Mexico,A,E,119.34868346895793,C,-34.55197733254881,-117.81477990742081,130.64053566201775,46.00774920436054,-115.60509657614537,C,D,1
Divorced,Yes,Black,Germany,D,A,-107.90951973359664,B,41.691056245829735,-83.17511251076971,163.39284752635945,-20.280399774444167,-159.58003718879343,B,B,0
Married,Physical,Black,Brazil,D,C,46.095248603210855,B,-69.17040055001625,-72.0598772074957,-51.04705424498858,-80.13213022838788,-22.735576862276172,C,E,1
Widowed,Both,Asian,US,A,A,17.470570401164306,A,13.620415357495808,-135.5308671332359,-71.716329051695,-61.96217000351423,-6.673110787353967,C,B,1
Widowed,Yes,African American,Germany,A,C,-123.46244877423216,A,159.18470924852846,-138.27364212596177,75.38399730152888,133.32949808627325,-226.48847601046654,A,B,1
Divorced,Both,Asian,US,B,D,29.917625162540944,A,19.86830891858334,199.21752266256127,162.84948162895677,60.46499704630393,3.132666824370487,C,D,0
Single,Both,Hispanic,US,E,D,89.45912622500892,D,160.17881064089062,112.43371450584128,20.16263287350727,41.840975803006216,182.58660060153358,A,C,0
Widowed,Mental,Black,Germany,A,C,-10.700024834837093,A,83.77116803952869,-6.846561940765394,63.83479885830803,150.2484629988698,-170.33176841718557,A,A,0
Divorced,Yes,African American,Germany,D,D,22.814034463275913,A,-176.49520856092934,40.69200800438429,-129.91374074809622,-264.3904264730883,-69.14260934498077,A,B,0
Married,Yes,Hispanic,Other,E,A,-37.27919706136969,E,-91.23859021729005,42.191915080068014,-177.18990666086341,-21.450614646087406,16.27961501405548,B,A,1
Single,Mental,Black,China,E,E,190.14596190548548,E,110.97141731173564,-231.83275141645728,123.2908225182165,-107.3211758323569,115.12802734037007,D,E,1
Widowed,Both,African American,Brazil,B,C,-121.07218971133409,A,9.2870240481179,-4.099209321958724,-44.88843845232998,151.48132774191083,-107.01411169210668,E,E,1
Widowed,None,Black,Other,A,E,27.3027683034328,B,65.76625539290674,31.032126168985002,-93.30762088907332,21.73648678328037,-18.16125854839651,C,B,1
Widowed,Physical,Black,US,B,C,101.17008907225721,B,141.41448036812662,81.76244294398612,-106.41831377246412,-113.68429147642698,-16.78100225692875,B,C,1
Married,Mental,Black,Mexico,E,C,-51.57011161250531,B,134.45919647177885,-66.31713832687154,62.77902999905144,0.4724726970409557,-186.87159631000242,B,A,0
Widowed,Physical,Other,India,E,E,-19.217026432501903,B,-118.67734104279126,41.93898040837688,-163.77165794493095,-23.55002793901571,-95.05761600758237,E,A,1
Widowed,Yes,Hispanic,Mexico,A,C,-50.04363321529017,B,24.406835351524805,-86.52689023667534,-157.50145181449383,50.746155708155506,-66.93458977004094,A,E,1
Widowed,No,Asian,Germany,B,B,-93.42828231214718,E,-146.05673548395424,59.54087962468159,-7.645653783013483,106.06714792125958,121.67423097456589,D,B,1
Divorced,Mental,African American,Other,B,B,-71.52653748375386,E,-173.25661114432575,22.44383618001041,-235.9121065147316,-30.173381448889852,27.749415863766615,B,E,0
Single,No,Asian,Brazil,C,B,106.06375008770232,A,-26.78371235777952,-63.82740302688942,2.7495030104384,-116.45490827973599,-58.98921053369115,B,A,1
Married,Mental,White,China,E,B,127.04796695058195,E,-143.0429404812566,-91.55337858523437,169.54633452691883,63.439190404048276,31.886245798705627,B,B,1
Widowed,None,Hispanic,China,E,C,-130.79712047357322,A,11.456273452728816,36.293359662859395,-63.07009324624969,-19.880409931587888,-112.21803845646758,E,C,0
Single,Physical,Black,Germany,E,D,-38.26581658723857,E,21.182848284658945,-39.40358835462153,101.619398314396,68.73447615283114,-55.683237379772244,D,D,1
Divorced,No,Hispanic,Mexico,E,B,98.6713389494695,E,100.13557207192316,69.7142455334801,-59.50237668150773,-107.70934337613605,-62.00256599404176,A,D,1
Widowed,Mental,African American,UK,A,A,128.0743107142614,D,-10.54332162151045,54.02168128777287,101.70901330392282,51.502483102696196,140.73592560654868,C,E,1
Married,Physical,White,India,E,E,-43.20286608260147,D,-0.6466656073506172,63.25165691996938,-73.73562254488267,21.822964177060232,152.79081096867648,D,C,1
Single,No,Hispanic,India,D,D,165.5482046635581,B,-62.68567767663147,143.16035532910794,173.49542167695992,-52.8999534895621,133.49101191986142,E,B,0
Divorced,No,Asian,Brazil,B,D,80.65652903426668,B,-170.97328978996248,88.32133762206384,85.45394839172543,-37.318426962945225,-217.0309813844056,B,B,0
Married,Yes,Asian,UK,A,C,-73.94414662421613,A,-20.430888860562696,23.844584765713748,155.95653528975208,-134.57441715138262,44.15477598695395,D,B,1
Widowed,Mental,Black,UK,C,E,-144.20715566404235,E,35.185494077021936,-104.26108154199389,129.61187352561282,116.61191548607374,82.13864031842326,D,E,0
Widowed,No,Hispanic,India,A,C,223.47806241958307,D,97.2861727723447,-2.102498231613977,-223.73204226762599,68.92019520009255,113.83156000110188,B,C,1
Single,Yes,Other,Brazil,A,D,-69.84461049224242,C,-103.29401535053412,57.806136292692564,-20.580490930938673,-109.22571880146657,30.563275359441533,B,B,1
Single,Yes,Asian,China,C,C,59.27095201333148,D,119.31952284067118,-169.8415619563447,-55.17295875297894,-43.56631586594029,25.88834703901486,A,E,0
Married,Yes,African American,India,A,E,-24.871408494138063,A,63.942848181483356,133.3201001779471,-19.84628779653849,-198.61894498398505,129.00083984728312,A,C,1
Divorced,Mental,Black,Brazil,B,C,177.54195813588515,A,77.49353545566971,-74.56611235599443,19.8375669394849,6.956926466012417,46.38855732103179,C,E,1
Single,Mental,Other,India,E,C,-215.16302897978915,D,234.1348809412819,-75.88729705246841,-42.17321751090032,-39.53868380469406,-271.8175344165007,D,C,1
Divorced,No,Black,Brazil,E,E,-82.05084705619714,B,-9.626439205063704,132.9820440555114,-199.3006503990385,1.3282525205625006,-192.3422169716657,B,C,1
Married,None,Black,Germany,A,A,-31.775881577310717,A,52.403937283467364,-49.4663837594081,71.35525834123978,34.82611471012505,31.60771562131803,C,E,0
Single,Physical,Asian,India,D,C,-81.33818833984431,D,-139.9941948038,-129.93778625972328,-47.33853075814176,192.91725170759238,117.9400638039707,B,C,1
Married,None,Black,Other,D,B,-218.4303278646901,C,53.87576098198693,-8.376763814926349,-63.81832299732011,12.193933341106968,-15.939706301068975,D,A,0
Single,Mental,Black,Germany,B,C,-169.70465195051395,D,-111.32891508203815,65.29574742957075,26.418678703896965,73.42722021241576,45.77788417041042,B,C,1
Widowed,Both,Asian,China,A,C,33.1624205476196,B,17.60737639908298,5.020352881015684,-93.18799936982543,-53.58141707448447,4.025822947291635,B,E,1
Married,No,Asian,Brazil,D,D,29.949778399033043,E,-96.86462109430718,32.240186595384266,-133.94710911544598,73.90703581323962,-106.926192924199,D,D,1
Divorced,Both,Hispanic,Mexico,E,A,-54.057581473100115,D,-3.088987788592689,-81.94764963339529,-83.41211344960881,50.65721697581992,-10.243624001453549,B,D,1
Single,None,White,China,A,A,-30.489237710828704,D,71.41900222666476,30.929078496271423,-47.412545405332494,97.58399991242464,14.10183740633786,E,C,0
Married,Yes,African American,US,B,D,-106.00977546776222,C,50.55538194271579,-5.404055550054038,59.34876947933385,-29.463650213002495,-0.9863121749535856,D,A,0
Single,No,Other,India,A,A,72.47017954452878,E,97.48978986307279,139.6560181826812,-46.86143577937524,35.54527696524187,84.03208401644989,D,B,1
Widowed,Yes,Black,US,B,A,345.11942917505706,A,-136.72128579662032,27.946133135189566,0.11903679423612688,-37.947177633184594,-25.207426461658926,A,B,1
Married,Both,Other,India,C,B,20.329389729303184,B,12.356727520969768,-71.7553793280928,-42.18553610531608,66.72263933682623,-42.80155096546452,B,A,1
Divorced,Mental,Black,UK,B,B,187.16853400193904,B,161.42345630509024,-98.39345334566603,108.30270010799981,-51.55448365516521,-34.37343017224779,A,E,0
Married,No,African American,Germany,B,A,-140.0688607456868,D,-25.610375730624163,93.34044849601332,-48.33113703881814,-16.570102780402614,-1.5599076184986342,C,B,0
Married,Both,White,India,A,A,49.98867884000789,D,-123.3239275881355,38.21528268151811,57.94176121398608,-49.65108637743668,-66.16583375671662,C,E,1
Married,Mental,Black,Brazil,A,A,-35.722841293693044,A,-56.322946023973685,-3.6496809045983882,-104.62796787346271,-40.559602388003626,78.27960114915727,B,C,1
Single,Yes,Asian,India,C,C,52.39810066353191,E,-7.277594164640207,-36.858159122938346,-113.75321074025322,13.996915202528786,-56.306250518962564,C,D,1
Divorced,Physical,Hispanic,Mexico,C,D,-132.26801895774764,B,-186.74017438308385,87.17961005732401,-0.37966828925424695,101.96811857199646,112.98663956721404,E,A,1
Widowed,None,White,UK,C,D,-113.35245393231001,C,-0.4317010868697466,-13.91228230572674,93.78802756947748,153.1969959418434,54.511362866098324,E,A,0
Married,Mental,White,China,C,E,-26.60730037431474,C,123.81103062034661,67.38577335004034,-16.95298005403583,280.02200232802664,123.19859465388294,B,C,0
Widowed,Physical,Black,US,D,D,33.06395674196951,E,-9.311610864078403,65.64038991401802,66.8985176899248,33.231804266212976,-21.017282561133655,D,D,0
Divorced,Both,White,India,E,D,1.3313541423514743,E,-142.1233422921332,3.1646200458491327,-74.86290561297008,193.6309877300562,103.83214887536707,C,E,1
Married,Mental,Asian,China,B,C,12.675131116992189,E,-3.041073104509145,50.60854969974763,199.3406714324487,-167.86690302853998,79.77723801173262,D,B,1
Single,Physical,Hispanic,China,D,D,-59.79967857768924,C,-56.73787060411238,1.8925984544725358,42.498968725461545,-74.8771854076906,-44.858611739704145,B,B,0
Married,Mental,Other,US,E,E,-19.011302160097436,D,-20.585062671296246,113.67368078576656,5.281002786397355,103.49000054550854,97.61662946107765,A,B,1
Married,Yes,Hispanic,India,A,C,75.3832726571612,A,1.322618291097704,-178.90665170361572,97.46951370597147,102.05936304970878,-71.12197152621096,A,A,1
