age_range,SEX,ethnicity,Disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
51-65,M,Black,Mental,D,B,D,119.40469047527363,D,14.117641983582892,-49.43714272359388,A,128.33732522295747,86.16890018747718,D,-78.32236125357616,C,1
26-35,Non-binary,Asian,Both,B,D,B,-79.81129621802201,B,166.3460520939207,-17.257989861075107,C,-315.5164385618808,-153.95256378788446,E,29.81813422262522,B,0
65+,Other,Black,No,D,C,E,-71.3897924192693,C,-270.02914408596314,-76.29045322638805,B,-57.759248552419166,-52.514816761017094,D,-75.66596581352186,C,0
18-25,M,Black,Physical,E,C,C,-54.964318881836135,B,40.96304251602401,104.8623094604097,B,66.30727383476884,-49.57820095959757,B,-9.440877204760078,A,1
36-50,Male,Other,Physical,B,C,D,-128.5565862258079,D,126.76315541048919,46.56463874071891,B,57.06529795099663,-154.34202567733473,C,-90.34626224023022,E,0
65+,F,Black,Physical,E,C,A,-78.03048060973083,E,-9.6142915562328,34.279348071607856,C,40.67717501846511,-152.65149748782633,B,157.5178719790711,D,0
65+,Other,Hispanic,Yes,D,A,C,95.68726007786952,E,-5.104540995519377,11.692493730172352,C,-96.45972051585169,-118.009422845244,D,79.50134333790419,C,1
51-65,M,Hispanic,No,A,B,D,-114.1030158199285,B,-90.29051008674188,-220.0359723597475,C,175.73208028652894,-10.716638669810466,B,-178.58666862241617,D,0
26-35,F,Asian,Yes,E,B,D,-31.68986868099328,C,176.56985539284344,163.1016456361647,A,-85.33643599306178,-172.9836027659752,A,-49.83026491334521,D,0
51-65,Female,Asian,Physical,B,B,D,147.4873268700141,B,-10.838342457204368,81.54853901467364,C,-285.19148104847835,139.26940971715717,C,-182.13249202647734,B,0
18-25,M,White,Yes,E,E,D,-57.83794087601184,C,-25.70326074907613,88.91150819421493,E,-132.08578421036952,-12.862753977414767,C,47.83170922585135,E,1
65+,F,African American,No,C,D,E,-90.44144218299164,C,112.95436017528732,-163.53195046551576,C,-160.48799161959764,-176.83834878562706,E,4.137293416649633,A,0
18-25,M,Asian,None,B,E,C,119.62293596242841,D,176.7228371427538,19.328366250514172,B,-21.081963570928238,-157.80930126412096,C,-26.0738373554404,D,0
26-35,Other,African American,None,D,C,E,-9.471380865262766,C,87.09861190162455,-61.84940538856543,B,61.15573343469821,1.2505891182124542,D,-8.881137719927665,A,1
65+,Male,Black,No,B,D,B,36.91212307186377,A,152.52203194257785,28.183514131096242,E,139.00447103688342,-258.89291033089415,B,59.373026483278714,C,0
18-25,Female,Black,None,E,E,E,-87.56854478151516,C,127.94823558444688,-116.96833341229001,A,88.82730107135302,26.997585509031136,D,-114.41303061178144,E,1
26-35,Non-binary,White,No,A,B,C,95.09440793913087,A,135.92136591334432,-99.42037906259843,A,-31.79169781166154,159.4355442336061,A,-19.039357218450366,D,0
26-35,Other,Asian,Yes,A,A,B,-89.25048297494723,E,-269.08456582278785,49.761843827989516,B,-66.77065566929669,-55.441113238165705,C,230.52578489540264,A,1
36-50,Non-binary,Black,Yes,C,E,E,41.59742792673675,A,33.452528324708034,102.58599602840228,E,122.83104595475265,-106.85725299962378,C,-84.40151558812885,A,1
65+,F,African American,Physical,C,B,A,135.9538791405121,A,-51.63039592974506,-44.38637059638896,E,-52.92850755121968,217.5787309260753,E,129.14058815932944,A,1
36-50,Non-binary,Black,Both,C,B,D,177.5435656230606,D,190.23937658289688,-104.01090960641997,B,97.43346693208103,-81.6589749269703,B,72.88322531618988,B,0
26-35,Other,African American,None,D,C,D,-141.08296767981082,E,-143.0191616287094,55.70089925410792,E,94.29457531133428,14.566424633420244,C,-62.98076262231051,A,0
36-50,Female,White,Yes,A,A,D,-6.7759298046166165,A,111.64638290841431,-159.49339383540254,B,11.286405080307526,48.959011121466474,D,-42.19482293908725,B,0
18-25,Female,Other,None,D,C,A,-100.61401349516395,B,37.290748420998376,-43.90570998579314,D,-21.52624004339198,24.691341421059334,B,140.24421417719722,E,0
18-25,Other,White,Mental,C,E,D,71.90682501239594,A,101.70635967258667,-9.021949037553412,E,196.6805560050079,-190.89486281739997,B,-71.86051329731046,A,1
18-25,Other,African American,Mental,C,A,C,-62.75780815002883,A,-17.89390158792802,145.05277530407105,B,73.83613721741489,157.03848526766077,D,-32.8353238935636,B,0
18-25,Female,Asian,Both,E,C,C,-47.83296177716353,D,18.07952458074691,52.49767669670049,E,74.71323584861993,105.37025834500898,C,-3.0237711496570503,D,1
51-65,Male,Black,Mental,E,C,D,-65.66242505657125,C,134.03026400478586,-208.97538464178277,C,-183.5865059081729,-107.18878378285568,A,-44.39326125455477,B,0
65+,Female,Hispanic,Physical,A,E,E,-19.065096549418385,B,119.97871077778719,-25.819340189233152,D,165.89988359794262,-88.27069607083808,C,41.93996229835268,A,1
18-25,Other,Black,None,E,D,D,-44.114657147459866,B,70.15131597926606,-41.28534900888386,C,-46.043341802954565,110.12715925708376,B,-112.5185482929442,E,1
26-35,Other,Black,Physical,C,C,B,-31.119290897532753,B,54.94726592092071,-17.435597082637308,B,20.49544794993674,-20.885704543848963,B,20.409394391690316,D,1
26-35,Other,Hispanic,Physical,D,A,C,-11.118182623955237,A,16.481630732682735,-93.82889232579775,D,-141.37469456255315,178.4008272072038,D,-130.77821109012226,E,0
51-65,M,African American,No,B,B,B,-61.482253831959255,C,129.9243045293712,215.53198282698824,E,-36.02471376560771,-71.09799107777587,C,-186.2026080168275,A,1
36-50,Other,Asian,Yes,E,B,B,126.39017334640673,D,116.74160439139412,14.315635591594672,C,148.4647433455128,32.319134183870865,B,-73.95207024849745,D,0
65+,Other,African American,Physical,B,A,B,-24.860541927329844,C,-119.51618159422839,65.25932351598954,B,-114.74264599717915,0.11579852965446236,C,24.279438101799,A,0
51-65,Non-binary,African American,Mental,B,E,E,45.51038326766294,D,16.854256769852878,74.98065493255719,D,-55.17350598815551,-122.75069187325076,E,18.734168934802376,C,1
51-65,Female,African American,No,D,D,A,-240.3030851807232,B,-4.003227006933438,196.0373667064854,A,-33.08887476693668,-48.42668151490592,A,5.428959577790236,D,0
51-65,Non-binary,Other,Yes,D,C,E,-158.99653696440296,D,-132.5223945186739,-30.225463054540146,C,-24.651507301918897,2.6787185275313607,B,-4.24778419551349,E,1
26-35,Non-binary,African American,Mental,B,D,B,87.96045176637513,E,56.57993487083749,76.20591548205344,C,196.95461322958408,122.16595933596017,C,226.704825657861,D,1
51-65,Male,White,Yes,E,D,E,9.782949441998177,D,248.0135498862384,214.4330179278793,E,22.88448320610977,-27.734803397274543,C,-68.37977140107493,B,0
26-35,M,White,Both,C,B,C,42.5019984988913,E,55.005381050514515,162.95473612393675,D,8.409113778666052,-97.24748207008204,C,46.31702170690332,C,1
65+,Non-binary,Hispanic,None,E,D,D,204.38886366801322,D,-89.97199603506152,47.90909796476817,B,42.479312555809365,-29.046355979206446,C,-35.106673925916574,D,1
26-35,M,White,Both,D,A,D,146.18466220407475,A,9.823310055031104,-143.89073694761214,E,-234.27004121371917,31.119731688421243,E,-9.16368400342811,B,0
51-65,F,Hispanic,Both,B,D,C,-168.9434442128597,C,-35.76997949347878,17.5939513364065,C,37.76324390237017,-171.14894799192678,C,44.44817612049424,E,1
18-25,F,Black,None,D,D,C,-136.4515020229667,C,-10.082745140896874,30.934299473645467,A,50.07453105330458,0.2664481846446768,B,11.426926584738284,D,1
26-35,F,Asian,Both,D,E,C,93.45947673998614,E,-67.90742103655599,-142.28145251865746,D,129.12423803053196,-67.11478341589576,B,18.58093828182137,D,1
18-25,Female,White,Yes,D,C,B,-32.1424321366079,E,-53.54754738349931,-36.69181409246194,C,-164.10100625573395,169.93948461021327,E,-61.184370855076665,A,1
18-25,Male,Hispanic,Both,B,B,A,15.843182321221208,C,261.7187675786341,-11.996365496607838,D,195.8661052824567,68.84167276186767,B,-93.20178099904965,D,0
36-50,Female,Asian,None,C,E,C,218.3057801914635,C,41.98957042921316,30.36314245381305,C,-62.10467955969183,-166.64714616065578,D,-14.329249357178087,A,1
26-35,Male,Black,Mental,B,B,A,-45.407896455611805,C,-2.257607628786867,41.401488318583965,D,-50.36363318141138,-10.488486938223335,C,-3.238417110112436,C,0
65+,F,Hispanic,Physical,D,D,D,144.87933871826593,D,163.8476607692104,-146.95398996439718,A,16.96055599429641,-105.82479414334193,E,11.386357067465278,B,1
51-65,Other,African American,Yes,B,D,E,-263.94096599711617,C,172.73440504474777,109.22424666557792,D,-77.79465570613763,-130.65881185803087,D,107.99505161126044,C,0
65+,Non-binary,African American,None,C,E,B,-46.24802776378506,C,-31.928404129754522,-45.99055234676222,C,27.983036738182715,-46.71648264293811,B,8.796811733079531,C,1
26-35,Male,African American,None,E,D,A,-180.50956891077473,D,-31.637681175228938,60.86285849638253,B,-15.665938132745346,-203.9720565126879,E,96.18104318277028,D,1
36-50,Other,White,Mental,E,A,C,-19.201961148198976,A,-1.2604659545363504,-11.8000696576314,B,128.8259660412888,34.832338945177696,C,-93.41632631174132,D,1
51-65,Female,Black,Both,C,A,A,78.84520045262278,B,-45.18259641310252,29.03532127470064,C,-88.2354600768528,87.8912691082187,E,-161.01670028924747,A,1
65+,Other,African American,Yes,B,A,D,-148.5919197135863,E,71.7374185192093,49.36975760118091,B,-14.225153424228873,-100.76227555112179,C,-15.0050106419237,C,0
18-25,M,Asian,Yes,B,E,D,-137.72380201137838,C,-15.150952510515046,118.26086667747198,E,228.62408462047145,-53.46201856770668,D,11.850321329977428,C,0
18-25,F,African American,Both,C,D,E,-116.07329306133494,C,46.35410263553962,-89.85454537030768,A,-51.55306887672862,-10.949151033000648,B,-59.919022069448225,C,1
51-65,Male,White,No,C,C,E,-73.07381973331847,B,57.416062685004064,59.02025589876534,E,161.5495168099899,-115.79657484136644,E,80.34681368567175,D,0
36-50,Non-binary,African American,None,E,B,E,-17.80887626433373,E,-79.80527053346943,-53.55765557120994,E,-102.21041385876018,11.243995330643545,D,50.32142428941487,B,0
18-25,Other,Black,No,C,E,C,-27.940379184733445,C,-97.65499134234291,-40.583050442855956,B,-156.06372442854297,52.61463496908802,A,34.196327792425045,B,0
65+,Male,African American,Yes,C,C,C,6.946719319553134,E,-41.442218517739015,-68.23250377137559,C,121.62166839001074,58.65385070221079,A,155.20272645480665,D,1
51-65,F,Hispanic,Both,D,E,E,1.5121292371885633,C,99.6983065492291,150.80271707826583,E,145.91540647151984,100.78013900469603,E,-52.69206913400025,D,1
26-35,F,Asian,Both,C,C,B,-85.74524014502138,B,-72.33450318430955,-204.61925576057956,D,-72.11231678485845,-41.658571904175986,A,4.559596916653453,E,0
36-50,Non-binary,Black,Yes,D,E,C,41.975783045770015,E,34.644561103373725,-109.13020527146632,E,35.01793337840643,92.35184060424227,B,40.39616801135935,A,1
65+,Male,Asian,No,C,C,E,-168.84954502487327,D,-96.91476034037795,-31.737898914281082,E,-66.22034736004001,38.07091618742332,D,61.862344697654045,D,0
26-35,M,White,Yes,D,C,D,29.508038882165387,A,-122.32563783093954,75.92115487162768,D,-114.65299578812484,-46.76491424151002,D,71.67893082265284,C,1
51-65,Male,Asian,Yes,B,E,D,19.1029439027361,A,96.12192882450226,-22.537047128800396,D,2.537344498368456,9.553677742021666,B,53.51346290792647,E,1
36-50,F,White,Both,E,D,B,132.5028498611529,A,-25.16695590472648,32.940907887756936,D,176.83487080216,69.36867847691013,E,-132.12681543806684,B,0
36-50,M,Asian,Mental,C,B,E,-111.53369615199902,A,-3.1609938428454964,80.65997065882951,C,115.60747525341472,-48.26366808009262,A,15.207527881501939,D,1
65+,Other,White,None,A,D,B,84.99471655645675,A,18.614228065568863,-69.42499958033802,D,-109.65877541397984,-126.79611483421272,C,-18.809263066555566,A,1
18-25,M,Asian,Yes,A,D,D,55.77504214285154,A,79.21575197460847,-96.43406590404851,E,14.565657664081625,-36.09867756508234,A,82.6949000499825,C,1
26-35,Non-binary,Asian,Yes,B,B,A,51.07673695827026,A,157.43905611950083,127.36381791833993,B,26.2063872692184,52.834950863078625,D,24.525914470631026,C,0
36-50,Female,Hispanic,Yes,C,A,C,132.13946460529843,C,40.8385132174993,101.94842653369672,A,48.50955493933423,14.293940940105617,A,107.623081692744,D,1
65+,F,Other,Both,A,D,B,-202.59938958598096,E,115.11844734935201,-106.01914682565476,B,0.6767587384133286,-13.171984769309189,C,-43.501387164744166,C,0
36-50,Other,Black,Mental,A,C,B,48.736025273214864,B,-7.469627482435509,21.8418475321006,C,-67.7706848404373,50.16036884694584,E,-13.77222821848219,E,1
18-25,M,African American,No,A,B,A,154.81711210897774,D,-98.59266031936549,9.07845164618144,B,17.50920976648426,-88.58235474579259,E,-169.16336729197917,A,0
51-65,Other,Asian,No,E,E,D,76.41111697652845,E,-129.6419462267182,98.88368595090593,E,-61.794233459645376,50.83114367931532,B,-43.65287242590048,E,0
65+,F,White,Physical,B,C,B,-142.47033946281766,B,-100.35697414093158,-151.41283602112333,D,46.29044156415964,-39.45663427737519,B,67.37479422256182,A,1
51-65,F,White,Yes,C,B,E,-73.30477433088984,B,12.335943118106197,92.05648039143668,C,52.734394933514004,-71.18995701272065,C,71.50158837276791,A,0
51-65,Non-binary,Other,Physical,A,D,B,10.444370670368533,E,28.98828409327067,-128.04633896529472,C,95.03906551134324,93.30401228774286,E,-63.83757006768008,D,1
26-35,Other,Hispanic,No,C,E,C,-79.9277862244825,D,10.8540057460353,60.502321421485284,A,-31.113281994906604,-190.37979808707283,D,37.8531774596574,E,0
65+,F,Black,Physical,E,E,C,-77.37875336425827,D,124.71196858806806,52.21664545240795,E,21.421451415437577,-111.94041967055254,D,114.87285221545316,E,0
18-25,Non-binary,Other,Yes,B,B,A,-196.71845503357451,E,68.01881421555613,-47.99915803797565,E,-78.07339627894606,-101.29274614232975,C,25.46891934212791,B,0
65+,Male,White,Yes,E,B,B,92.91733231828503,C,-22.64604616764961,42.798473034604775,D,87.04453006731416,-63.48323737068105,C,-276.1936507424172,B,0
36-50,Other,Other,Mental,D,A,E,99.50858732655648,B,-111.52142063270045,-63.56456225323499,C,25.545412800751837,-57.30511073273815,D,134.6133534037768,A,0
51-65,M,Hispanic,Yes,B,D,B,-31.458504674620187,C,-51.730271775654316,-136.39834683593273,C,93.41191191309431,-10.530611803480936,D,-11.027060772114195,C,0
26-35,Male,White,No,E,E,B,5.584510179071879,B,74.15108138868838,-86.50765166517186,B,156.52408052214918,11.532137235973133,B,-97.38451377620241,C,1
36-50,F,Asian,No,C,A,A,11.950884772784324,C,-68.37995743485543,23.497329432357574,A,142.9750141296963,-6.595849584057177,A,105.97809220632057,A,1
26-35,Female,African American,No,A,A,E,91.17370444001561,C,-44.10591846203977,-144.19941755073307,D,-3.7905418861223366,-13.161297611198558,A,52.52142100688493,E,1
51-65,F,Other,Yes,A,C,A,161.2300287181888,C,-11.266066294437639,61.372924817555905,D,56.481219231924904,-17.049874796238544,A,13.279302392475165,C,0
51-65,F,Black,Mental,D,E,E,110.76433379752169,B,38.214941849944566,-98.95921683664803,C,45.92984572430311,26.350410744827325,E,93.99742705110322,B,0
51-65,F,White,No,A,C,A,-81.7399927447691,C,-48.75864141138049,30.834302821397223,D,-59.43233343202834,-146.58732287688807,A,28.817293378752375,E,1
65+,Non-binary,White,Physical,B,B,E,-68.19188394183485,C,19.528278079325943,-18.473699715368653,A,60.13718831289738,33.656250875224046,E,95.9135693089934,C,1
18-25,Other,Other,Yes,D,C,C,-119.29962812785226,B,-15.945540666511777,-172.9740205261287,E,159.20485281834493,-103.46468683702925,B,137.1764127401377,D,0
51-65,Other,Black,No,B,A,A,-270.2133524594916,A,-170.15793605888908,31.629108627118978,B,19.14230837797121,-15.149283164634467,D,-156.2650865063619,B,0
65+,M,Black,Yes,D,C,E,26.870522195104336,D,-28.674259444716455,-151.8629830421262,B,-151.8646722888996,134.217810223857,D,135.30401495052283,B,0
65+,Non-binary,Asian,Physical,A,D,B,22.216287451301582,A,26.703434355801136,-42.24614353497589,E,-66.15123593411208,36.01240312687157,B,57.87381648998902,E,1
18-25,M,Hispanic,Physical,D,C,A,-88.01113015642946,E,-118.41499089253307,-202.37561256053365,B,-75.20142481064296,167.4532977935926,A,-32.24671563298962,D,0
36-50,Other,Other,Physical,A,A,B,-69.34069662143834,B,8.072802326415854,166.82130056327054,C,150.40615032871912,-23.1965476597855,B,-32.17091956807124,B,0
18-25,Non-binary,African American,Physical,D,D,E,42.96587101753659,A,-47.8149577322313,-43.99081737602982,E,134.89897208353605,168.69497599017836,C,-33.45425913990346,E,1
36-50,Other,Black,Mental,D,D,B,-48.77346134949403,B,-12.617569692929742,-25.170821530780547,C,-85.49293437906826,-70.29947352523399,A,198.32113187941243,E,1
18-25,Male,Black,No,E,B,D,-36.77717230642321,C,-25.134472083771914,-101.43250045876886,B,-25.42149084983602,59.0911595731385,C,-16.206485984070504,B,0
65+,Female,White,Physical,A,C,E,107.07511853483038,A,-106.84803396583563,-239.21071607788548,C,79.82031614347036,-5.204018898299871,D,19.727245949655696,D,1
26-35,Male,Hispanic,Physical,A,A,B,119.29540692948895,C,73.24460435525113,-124.26859646763239,C,184.245759476871,56.155014638099544,E,1.2546841536943265,E,0
18-25,Non-binary,Hispanic,Physical,D,E,B,64.04787695881032,D,131.97746117935893,264.3173704768832,B,-99.65040403120999,-33.8758242611294,E,-49.4802209804966,B,0
18-25,Male,Other,Mental,A,B,B,112.84091470845563,C,53.54928351612563,-0.7650940940745989,A,63.985745959640795,-36.31879225058249,D,-94.67783479588947,C,1
18-25,Male,White,No,E,D,A,-174.70513302104047,E,50.07711051794973,127.25612793114544,A,-62.3771246490433,50.69356692236114,A,46.43133131694184,D,1
36-50,Non-binary,Black,None,B,C,E,-212.5235408138571,C,-77.37976351283243,76.15911459248089,B,-31.71481898093194,-167.6145207678179,B,-79.43162789528371,D,0
65+,Male,African American,Yes,D,C,C,-163.99996736549872,B,3.211679769700947,43.175874715779024,D,25.973717213922903,104.9614937073084,D,260.27487937642513,C,0
26-35,F,Black,No,E,A,A,128.49804915497631,E,-2.3435002421604048,-62.38791062366933,B,-7.320932480643894,45.281421298565284,E,-18.099718197171228,A,0
26-35,Other,White,Physical,D,D,D,-92.49097377407608,B,-105.02501155556463,113.66858242858568,B,77.3358473810446,-180.91915050742824,C,84.3003816060846,E,1
51-65,M,Other,Yes,B,A,B,-112.10280807251831,A,34.017948230555504,-95.86299764230841,D,-53.98449507043457,183.9480195296255,C,-40.628384477764286,E,0
36-50,Female,African American,Mental,B,C,D,-164.0114908944403,D,-6.292810354319952,138.58280266197275,B,114.89202527602977,-61.7939160018798,C,-22.67530700137394,A,0
36-50,M,Black,Physical,C,C,C,92.8036528871723,C,21.788446441699207,58.56168710614868,A,-47.87150609570578,-4.464863525319422,A,32.21833802573946,A,0
26-35,Other,Asian,Physical,E,B,D,-90.28513931118664,B,-92.50206258540175,-45.434891141404364,D,-37.735948087531185,136.51801903431317,A,59.36684557908184,C,0
51-65,Female,White,Yes,A,C,E,169.67616499495918,C,71.89060798205308,79.66994616779392,B,149.97922465757205,-84.39467567618021,A,32.506152326736775,E,0
36-50,Other,Other,No,C,C,A,-310.5931607350129,D,-5.2598242739852665,144.3806603741153,A,-71.78839006381816,163.61969169374814,D,52.074470363624535,A,1
51-65,Other,Asian,Both,C,D,D,-29.951825841070896,A,-1.936088758229098,-242.44189889670417,C,28.22659765430009,25.66743232878441,C,268.52430865433814,C,1
