Gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,target
Female,-57.61018343282146,E,A,D,34.54904932837369,-87.67838314024256,134.75054658469983,A,E,D,54.38769199237018,-151.3739125141587,-25.871531127717283,0
Non-binary,-23.149337143652822,D,A,C,8.525484189006857,-20.324577839484995,90.07450015718223,E,E,D,121.60822936308566,-56.42567972190919,-85.42666290430914,0
Other,136.55288613391315,A,D,D,-28.363806717741095,-79.43758671760534,-44.12199265907117,D,B,C,-64.96498730097129,101.5742136077321,145.46113903172505,1
F,113.63096308072438,D,A,B,128.82296860643515,-28.916054793671066,-8.46104847907171,D,D,E,149.35219562399934,88.90329535524252,-249.43221587968344,0
Other,72.44178649890249,C,B,D,-10.288803590306307,86.5395882304554,-52.739160823692124,B,D,C,-46.81084430616681,-55.389188766288314,33.43059307043258,0
Non-binary,-56.33478810987596,E,C,A,140.64153285108262,166.0421103876021,-87.63539341892692,A,A,C,-87.64773994754322,-207.2399428202692,-64.69789837411423,1
Male,91.09947381953614,A,C,B,-38.74709040984919,101.2670304695678,117.39733880179801,C,B,E,-71.832243427837,-142.76644281002336,147.66333080933393,0
Other,-24.88713207314642,D,E,C,-7.443691831836888,29.613935031263942,123.50524492908315,A,D,D,-28.368606275596537,-15.552637884321532,79.992020715816,0
F,-88.79683564536161,E,A,C,-256.50557108727133,0.2889011016308474,-13.364284685374924,E,E,A,-31.97848680668963,-20.558869028885596,27.128615824097885,0
Male,-78.57669579600564,C,D,C,81.73275878679361,-10.159369023008596,86.59746617252941,C,E,D,-154.88080050835015,68.34819545969015,-117.1881390795334,0
Other,-7.56186915361692,D,D,D,181.463438000913,-51.261955405258185,37.80937432291436,B,C,D,2.9131289222195615,-114.8636556161783,-174.88659954936332,0
Non-binary,54.4472685599796,D,B,B,32.14953598369036,-116.64995292002251,-126.63130070444973,A,D,C,-13.709919943465984,44.92370128079045,46.09021405711888,0
Female,-57.80747166589805,C,C,A,-51.94667020892838,-80.38544383650492,122.84424328941361,A,D,C,100.62853422074423,28.483903892558487,314.0695016650565,0
Female,-134.2067208128836,C,D,E,88.39569954834204,51.35697977801954,-82.01541608605079,B,A,B,-16.915077965290834,145.81873258953684,90.82400412759071,0
F,118.9289897431222,B,B,D,27.17995485471625,117.85518995651549,121.74636354069366,E,C,A,-133.7377839044747,166.13607656431702,-44.11954024717391,1
Other,138.28857297441473,E,D,A,70.46869033236428,30.845886501297258,-210.6854154560447,C,A,A,123.82869443089295,50.984506349568484,-152.8455418102387,1
Female,28.143600954882142,B,A,D,-49.18329627422212,-46.396126416355465,-102.56287192223814,A,C,C,-80.26664308463452,-48.99137887900116,57.42949455892873,1
M,81.8595797691366,C,D,B,-29.210211121881535,78.1577978109862,9.081695380477097,B,E,D,188.31464659137117,-173.72414904725414,-92.8582520434275,1
Non-binary,-212.85574768691754,D,E,C,166.57781036151658,68.28404749556951,-96.44067929413006,A,E,D,206.49871593895622,1.4779706001713215,55.732714444161715,1
Male,-76.2816431929199,E,E,D,-115.80139145328833,97.72463768950766,71.0081174656422,B,E,E,-221.80922464896486,138.61627154546053,96.91885218918472,0
Male,23.143416542405017,B,D,B,-100.28726573638751,-58.89630287752766,-109.91884226662548,E,A,E,-97.47866461745302,-7.454456474018942,9.707149288951106,0
Male,-151.10287096582107,E,D,A,-185.62982811890612,128.79263243606974,-99.59335062265863,E,B,E,-135.59798619206884,-66.61957770105427,-118.65685941498162,0
Male,104.2449114512743,D,D,E,-88.63574054460635,-11.628021592686462,54.533033282981606,A,C,B,-179.69536776706616,-28.31288361837727,-49.27335736044996,0
F,-136.04681176493392,B,C,B,-27.935406077021675,-30.19083821953325,-95.9804649360057,D,C,A,76.2262622878746,102.84447055875512,83.89416131521732,1
Female,129.9303387677913,C,E,C,64.30001538808207,83.9205893557125,-16.425597279692862,E,C,A,-87.97049034002912,-53.152459843417766,-21.24210030791667,1
Non-binary,-66.75340836949329,E,E,B,70.1092719040965,-73.92754276594515,53.4317667756026,D,A,A,130.98244430222596,-114.3809413856047,-179.92690396276558,1
Male,16.090798815116404,B,E,B,-24.199437504140228,9.03199815034536,76.2165276510183,C,C,A,85.07189592774301,-24.033957602995617,65.67730453304449,1
Female,-37.28122243238896,C,E,D,-133.6440958342942,-30.098333459853354,-85.01958679912165,C,C,A,70.88043107752536,-108.11942004738843,129.77537479686907,0
M,-83.06449993307008,E,A,D,166.4706355777672,-65.76119068152119,115.87787799809061,A,C,B,-72.88906030183941,119.13237651832634,-98.97324929936305,0
Female,-19.01007162724284,B,B,C,-120.37654450547753,112.4846331716507,93.59967220649281,E,C,D,-30.74605701751669,30.3601002887199,88.50347942578121,0
Non-binary,-160.4972004427732,B,A,E,-16.68298451971527,-157.98267844236233,22.220409595189665,D,C,B,140.6208201025412,-76.92469003146421,23.346878319751447,1
Non-binary,223.16037649616587,B,A,E,-163.59619552823642,40.74254796456096,-156.6330929123179,A,D,B,67.64420590438985,73.48750036923485,-72.62462373027549,0
Male,-2.310393579944028,A,E,C,85.31488433364343,-1.885160507123183,70.50456444639399,E,D,C,33.74707544104677,66.63098531082248,45.491795036078535,0
Female,55.92203733642776,E,A,C,57.86908215552761,40.809810829268606,-25.152793676178735,D,B,C,-20.075797114870333,-125.37957720387689,-38.66107177190555,1
Female,-99.48530928912648,A,C,E,-8.161091459635465,-63.56256490735065,-120.56886274610987,A,A,D,-82.78731819649946,87.7960566220313,-75.26023353115903,0
Male,295.6431209166372,B,B,B,123.32248977145892,-56.30118426347429,-64.83721179048868,A,B,B,-86.24430837526909,-3.0959040589124474,-85.67720764837539,0
Non-binary,-11.468782321535192,E,C,E,-42.763087348121125,-47.924796372742826,53.98979607219629,C,C,E,138.58830270601558,130.97415613844112,-25.425109593739002,0
Female,-232.23231451812842,B,E,C,151.68563749726485,-106.35932861628648,-30.29844565058274,E,D,B,158.6766148897881,-55.363119851037645,87.32275241303877,1
F,-136.4722207005998,E,E,B,34.22861164405735,-65.24219844245872,70.48826737820232,C,B,E,-103.83073274038178,-46.24094142362402,-33.957477622008,1
M,10.265686432668945,D,C,A,-130.92975895908933,57.26081844536171,73.34927096231246,A,D,B,-26.16007284696692,142.9802067486361,-89.74256230201628,0
Non-binary,-61.266889225354916,B,A,E,-118.08021015353034,26.814270839330796,42.28487203930498,B,D,A,-10.92686280514848,74.38002153990311,-157.81463160462258,0
Non-binary,-219.0119789745404,C,C,B,156.8044695481261,114.93981940884177,-64.44709920210926,C,E,D,169.13638617998424,-143.9512916764169,45.75817465964442,0
Non-binary,10.813497481078599,B,A,D,-57.51173127777325,-110.51545933640821,-0.19969233629147837,A,D,A,53.438678963417054,64.0739356362644,-75.08873898540494,1
M,56.1470581934844,A,C,A,10.452269617758663,0.008123519147333821,37.327203955713465,A,C,A,-239.2833031521752,-28.39595265834014,-109.44651291271559,1
Female,33.56640643458856,E,C,A,88.42698050227341,-203.1151653066395,-0.3430889365623182,B,C,D,-39.79465945999062,99.08135693640983,62.43879847579943,1
F,-41.4504455320714,D,E,D,26.243850740345152,100.63722599533187,-14.616276449557969,C,E,C,-98.10430041148149,6.795529465988998,14.392204329961519,1
F,-121.35488364685958,B,C,C,44.32828207866259,-106.08709361378558,142.8768996031336,A,C,C,133.5806676766592,-127.79934935387345,-146.0023825979595,0
Male,-57.08341654443644,A,D,B,125.20863360246277,214.26532195087432,-72.00571310389137,C,C,A,11.011582502965522,62.98967796949015,221.88650186995145,0
F,5.264074688407402,B,C,B,-37.82453760401363,26.586636264689258,137.8967145969626,B,E,C,-99.71393987365556,-147.49484337965387,197.05457794321364,0
F,-229.14141420579415,C,C,B,159.53226621221168,-16.78526615414176,26.92990805144951,C,C,C,-36.63025809362096,-168.73541270878513,-250.23510815544526,1
Female,64.38169309064367,E,D,A,-287.29762371447885,216.6056934343356,-51.72234167902005,E,C,A,-91.88136534521465,-39.58159580975569,-144.0916063728603,1
Other,65.5425957006681,E,C,B,-16.919960387958582,-30.48523481359431,-48.67899552309048,E,C,E,73.06652067243263,0.23438724147200632,168.8195925729137,0
F,-125.1357863479428,B,D,D,-144.57482001723366,-40.175438342443606,62.48333763034848,A,A,A,105.57269317916122,242.49183525766168,0.7554348593694196,1
F,-135.35247313634474,B,E,C,-12.500130156814132,-114.63139324399367,34.234418132515025,B,A,C,-68.81824018317569,-121.6485687587256,32.114914456502575,1
Female,-104.23747837090758,A,D,E,118.86640894285092,106.64504410767191,-76.05507606040098,C,E,B,-53.47449694490572,-30.514133851269793,178.73984473507872,0
Female,133.0207986385619,D,A,B,-33.16064554421123,-139.48639783646308,-8.666301691179616,E,E,D,-94.38747552777367,13.201555471050403,73.37486894982354,1
F,-9.400916219055336,E,A,E,-0.15194139047460928,9.72842730984054,-117.85242907878744,D,C,D,181.52347808102425,66.64244914295307,41.45141908616356,0
Other,160.38908480506356,C,E,A,62.13649237438753,96.79927613906636,-51.07088828792632,A,E,E,1.1028131278273268,-70.94475095972273,194.13902503352375,0
Male,104.72316716502532,D,B,E,-35.29825976681442,62.13596275437887,43.16632465240108,E,A,C,62.96231041323242,-223.28990759909004,13.520374609690775,1
M,-24.716502251506377,D,D,E,-47.72157064716616,-83.39102498392859,-30.824729815007995,B,D,C,-6.4503163126344045,-59.260762057163255,-86.70364287610374,0
M,-2.54459041377179,E,D,B,-54.444968667894734,-191.46352439244507,-61.520954256681605,E,A,E,208.10929348551159,203.29797785245844,157.06797278238858,1
Male,-188.39932861919374,C,D,D,71.46112613751512,-21.059667306087583,-127.061279715335,B,A,C,19.5505042512941,32.5590274242947,-115.60898518690148,0
M,19.747183471153544,D,B,A,-29.228738980956496,-4.115150429553345,106.37658641376595,E,D,A,-2.4659113737504486,-113.5416659229308,11.5490143845989,1
Male,153.04971457835194,E,A,E,-104.80982623290971,-45.89719610373641,61.83700895821871,A,B,D,76.89109363100553,-10.669948453889425,-126.02289920515857,0
Female,200.47133988076342,B,A,E,-4.746703183551508,8.313495756519663,175.24185387298783,C,E,C,19.357577710064312,-107.25007964548199,183.99852358634104,1
F,-235.05237645292328,A,D,D,69.15835713332004,42.01209590343769,-258.55994971367403,C,A,A,88.54127273317442,14.813390742143149,26.66658958325907,0
Male,-78.47294161219413,B,A,C,-29.257563977096403,184.6874942337615,275.38142756892165,A,E,E,220.54276378143274,-158.34927458062472,52.46865959255802,0
F,21.713484316130423,E,C,C,29.845716826967468,74.19943604775433,174.94214746417072,A,C,E,-38.0448765989552,-29.045023109493606,-60.26005568285417,1
Female,-101.5025099313724,E,B,A,-36.96549195888305,34.45886430669278,64.73485848408629,A,C,D,-23.256519843567382,-52.25791903457133,-6.304153646925616,0
Male,-90.66227034879132,A,D,C,-64.544492861515,36.32222266353997,-116.52398972016711,E,A,C,58.06221140810892,66.16712827195408,-47.4609515794435,0
M,-95.43441328464706,E,D,D,142.17957928059903,39.6405210110694,-18.626724911251006,C,C,E,-11.994150546136053,27.11002442770352,-31.195548036014547,1
Non-binary,50.18726202690104,E,D,E,-19.99288258256736,24.708880268631713,-105.04516000243451,C,A,E,-126.105182171472,49.29229990116545,54.86648897702019,0
Male,0.9316008599451852,E,C,A,-54.05982445063393,107.46319035560794,34.41518594220357,A,A,C,-92.34603324506648,113.14201596062775,130.19759969607537,0
Non-binary,151.9072251263604,D,B,A,156.94460243738988,-8.174953231063501,29.219822959366574,C,A,D,14.828514340548152,71.84542397066262,-48.68653281433254,0
Female,-109.00082779848488,B,B,B,133.74840456428734,14.234159400869473,-10.608567252468942,B,E,C,80.97891622210254,-130.61419528972195,-33.44896814866479,1
Other,-114.83617704462792,D,C,B,-13.936480406862126,-257.6273174120274,-186.44809017215158,A,E,A,-126.41410004305075,122.4894191618769,-20.825955491283572,0
M,230.92164038493982,C,B,D,51.711192972206135,140.1702703773903,-83.14868897686846,D,A,C,10.364588921040545,69.35439664979826,34.997914182150346,1
Non-binary,-17.261936692189103,B,B,E,-79.44510482945523,-44.81312745684759,65.66127902505706,E,C,A,-130.28043702046446,-64.36422716131881,-44.2515358711192,1
F,75.23965242623913,A,A,A,207.0850453494635,-81.91959455341843,78.04945141176565,D,D,B,-11.253966084912594,-23.003496559644404,-119.21108411045877,0
Non-binary,56.90973573337323,C,E,C,65.63312162052341,-113.40421896067126,24.524113603663096,A,C,E,47.86402824357655,-34.76581666730278,-31.56853543999806,1
F,63.535978300829946,D,D,B,-96.03149874488139,-100.8607678837333,69.92343918179962,D,D,B,-109.28555083148667,4.4133593945884915,-24.41845692976335,0
Other,29.659596960967544,C,E,C,-44.74869669545384,117.79644090555006,-39.76991708708588,D,D,E,27.365997637522753,-16.16230305567502,-147.602033221328,1
F,-149.72572737197848,D,C,E,188.86535288806013,-69.49771165413769,-52.29593582007092,A,A,C,-5.3334283602644454,62.933983923880575,153.6941263346368,1
Female,158.24554146375155,C,C,D,35.56220503646161,-44.22743420573806,62.8561654416692,B,E,A,40.6354283851005,-79.84999375663531,36.16041786910217,1
F,0.8559773776341795,E,C,E,80.45622210281209,-41.26174265624238,-127.2624030856397,A,E,E,-174.0507783442325,-30.447347787246414,91.57217759852391,1
M,-98.91372516709906,A,A,B,-57.11873117004129,30.91223415730349,-144.90049965449722,E,E,B,-13.56656992682456,-211.95560565116187,-143.85334313785333,0
Male,-150.4357284928854,C,E,C,-4.04343754337463,76.76877602570913,-7.690619611038574,C,D,C,-38.68237875509373,28.225061295872667,27.894877559576596,1
F,60.01693955525932,A,C,E,-12.518189394061654,50.47510666615149,68.94836914555036,D,B,E,-66.28742906070015,-29.69271212951094,-61.06126694252795,0
F,32.969114869136085,C,B,C,7.1425573917048055,1.3666500276039117,-89.55488110583562,A,B,D,44.420271092252456,-61.81026510203319,-78.72730785085459,1
Male,-19.37258633085778,B,B,E,-92.57737268900055,147.82395818486725,35.683079220360064,A,D,C,-65.20917786768625,62.888726316993214,140.1951244653179,1
M,110.36879852359176,D,E,D,40.697063054714924,-86.7701928135743,153.4803710400688,C,D,E,-87.16675306604057,-76.15032577257351,-211.9588771556905,0
Male,-155.18261047705246,A,C,D,6.864398060598546,30.053086181373462,63.870182512883375,B,A,B,-133.89003658874245,26.35560062192749,-121.59579810341687,1
M,-109.22899100217447,A,A,C,124.01546259903088,32.27953596491207,-139.288311894722,C,C,A,71.0662144792538,-139.95875162791967,115.87785086356237,1
Female,-97.70861289645528,A,A,C,20.60690651904856,81.21062546610234,8.538496307282486,D,B,B,176.81244441201392,23.848560641898494,-59.198079126062375,0
M,13.789723644844123,A,B,E,-97.9438817089006,-66.00147504196269,-58.11435332998431,A,E,B,184.6989520582598,79.31128924933755,-125.48522497731034,1
Female,-163.95804389394883,A,C,A,148.0975930849654,-39.79436509737066,-107.55900654254576,D,C,A,-18.56009181583881,-133.6371859818646,-94.04532457198732,1
Other,-41.57392111996331,B,A,D,75.43138578454376,-115.4048515935487,-75.98594992121758,C,E,A,116.10639621708401,-32.22987381974402,150.25476103385319,1
Male,52.24861047208754,A,A,C,-37.63745550231014,56.06513298184122,-177.71108345851323,E,E,B,202.27549955024827,156.98654556962,-99.61276105838316,1
Male,-27.039298393502154,A,A,E,203.4484285129102,107.7955674368235,-16.72554072796547,B,A,C,-4.757259244765837,37.47075258147869,-112.35681154665326,0
Female,39.300549831513685,A,C,A,-28.633297634838428,-76.39319105514734,66.59430485175974,E,B,B,157.72277225031897,-73.3173624329227,53.848074261441305,0
Other,94.85610233038537,D,D,B,17.66334829388667,151.2337999999038,28.62160209004429,C,D,A,-169.49424279852846,-105.87969260659558,113.03633336538536,0
Female,57.84870690046821,D,A,B,145.72313433541478,66.71631746631594,163.66492809651675,B,C,A,-190.04647386087376,45.495295508736774,-20.783860984088715,1
M,-140.5628965346088,E,D,C,-35.53250428701916,-238.20520681011342,105.26648467033814,B,C,B,-78.7400224457922,-100.6007746298607,6.2414662973433535,1
Female,175.89138462576943,C,B,E,157.7489575958296,-5.51401434148945,-118.07065490087987,C,D,D,64.18043507615756,10.16192634508864,40.24208171878407,1
Male,-58.299965576635,B,D,E,-25.344002554942218,-34.49816837012143,-119.32817180561813,E,E,C,-174.82588487700457,110.07862744062416,27.32707673802891,1
Non-binary,-147.35339849660463,A,B,B,-198.34195010531883,-90.70587647827031,-33.91025377829828,E,C,A,67.69029879239058,91.36564886622097,-157.39363052728837,0
Non-binary,46.26409260195947,A,C,C,123.98842077083545,-219.42018050518425,-54.85602724662386,C,A,A,-33.92793993638381,26.212577296248774,3.1570835413793166,1
Non-binary,-87.18927518972808,A,D,A,86.7247376317011,-64.8231316473654,-2.689197724118919,B,C,B,135.57390055002102,28.817172660309513,-102.43545877369316,0
Male,13.507633845377612,A,B,D,29.71041409240976,-214.0149741422754,-232.6628558430359,D,B,B,79.2059189522587,161.82676748830713,150.76523487512796,1
F,18.28935578274598,A,B,E,-33.23047842971155,36.29742743858768,102.09925003907397,B,A,C,-46.345407312235736,12.650250145258907,47.99297200552784,0
M,-18.509480297436138,E,B,D,-69.87897833827766,-67.85233710505777,1.380760922311541,E,E,A,203.86815135126798,254.20299118543298,-40.02637166549659,0
Male,-200.99791583739574,C,B,E,51.192570113339684,-135.35333038316287,81.17777992954082,D,B,E,-21.57897414648023,24.454096215454328,19.762530434553323,0
Non-binary,125.4134178211945,B,D,C,-78.53360056861295,-51.47322951117743,-51.55253275403043,E,D,A,-8.02489981836037,-72.16005259745248,46.91514756591843,0
F,55.805012884802096,B,A,C,-67.20159902252205,-127.19697217297663,128.84488800587138,B,D,C,-58.1847982977043,-10.109824896758116,-7.912859236422387,0
Non-binary,55.65027658846699,A,E,A,-158.28496741062722,53.58226440117151,-152.33041445113443,D,B,E,-38.49993413661206,76.1494723673345,-120.54422201611045,0
Male,-35.73086446486343,D,B,B,-35.20191715408567,59.85872773048132,-76.67892365062889,B,D,C,-151.5013649135453,77.4729916878942,81.11091345142809,1
