birth_year,age_range,Nationality,genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
65,36-50,US,Male,D,79.83847201971737,B,E,D,100.5834060980057,A,E,154.21583875407458,B,-124.60573222796005,E,-111.9707999706654,64.8159398191352,C,-105.27807313175512,A,42.1363237516682,0
41,51-65,Germany,Other,B,184.0472738211731,E,D,A,29.444137860672413,B,C,68.44855050995872,C,36.724413728851616,B,-192.08804771715268,-174.77287934233897,D,39.320299567012796,E,-6.2562202340558395,1
42,51-65,India,Other,D,-20.21208502970315,D,E,E,11.47161339434546,D,C,72.4493278419089,D,-43.38326751632203,E,33.822114321609924,183.859406494901,B,-104.11029631845085,E,-139.86997355362533,0
32,65+,Other,Male,D,-40.029421224783555,B,B,D,-79.06980171455041,A,A,-69.26266845709746,E,16.740218717656475,E,3.577517969330609,-139.4656886726502,A,13.402210899930289,E,27.947451955185638,0
81,26-35,Germany,Female,E,-141.1855592123572,E,B,D,-71.37598974153025,E,A,-209.07010998414245,A,-8.244999605303263,C,188.17214032668667,50.13795225504916,C,-119.28089250843811,B,146.19451473693093,1
50,26-35,China,M,C,31.982022336627303,D,C,E,235.37860059752776,C,D,109.30817480429407,D,-104.47316844180554,A,5.823467345031004,-15.042043952980277,B,-5.491777749366995,E,3.3864610208310664,1
71,65+,US,Non-binary,D,20.157046387984288,A,B,D,-181.86144017494323,D,A,-37.755443747307865,C,-123.79307166646556,C,37.70967382119218,30.26744436918601,E,155.37402522545142,A,44.86956414997373,1
70,18-25,Other,Female,D,-30.822039951864067,A,A,B,-140.45543057939327,E,D,-32.345755075866236,D,-117.37237539083567,E,61.86639342911307,-72.972188798875,C,-101.22091054954356,C,43.43587614432098,1
51,65+,India,Female,B,9.518577425037897,E,C,D,95.26658577064582,C,B,-110.3320351665743,C,94.58571938229309,D,-239.5737170249078,-177.5745686238051,A,180.2027665855225,E,47.685522397984954,1
95,65+,Other,F,B,9.892876190715622,D,A,D,120.69679293349007,C,D,14.000484251702664,B,-144.65150547399224,A,-78.5922409840639,132.29734686077123,C,56.625409984352224,D,65.75458712481559,0
79,36-50,Germany,Female,E,128.8970638193657,C,B,E,56.3918783582868,C,D,5.269233774754135,A,49.1460206427495,B,31.70622812513918,103.12318861668778,C,-38.479139463904716,B,-25.69289611567446,0
45,65+,UK,M,D,-35.37554844475044,E,B,B,-54.132043079843115,E,C,-44.05708619552808,E,-163.89370086247672,D,-12.368381548116982,-78.87936297569745,B,112.379564744859,B,-47.599178529926185,1
67,51-65,Brazil,Other,B,83.40045038306529,E,B,B,-40.94340080257731,B,D,45.670924775758984,D,18.568944655036482,D,-84.9164354251026,-62.63692999985623,A,-73.06568629901591,B,-3.7589238071136664,1
64,18-25,Mexico,F,D,147.74433964775724,B,E,B,-25.737412955504883,C,A,-40.73936722276239,C,92.95796881633103,D,-61.010302025800776,174.6527704609292,D,2.099641368108534,D,60.50326138498219,1
94,18-25,Mexico,Male,D,57.12505437452643,E,A,B,23.25737523574409,E,B,146.5646190903686,B,185.5866077812262,E,93.10604715991964,39.17548050564738,D,90.83733230877759,D,-72.72184873357416,1
62,26-35,Other,F,D,32.1462997252202,D,D,A,-126.0706758932923,E,A,-53.94432832996425,E,-70.1340731141164,A,-57.612272708235366,-60.66918582570647,A,-123.86507745381516,E,-145.18488447698203,0
79,26-35,Germany,M,D,-16.05200759356721,E,A,B,44.922900059472575,A,A,-73.48941585941643,D,-31.49163919594866,C,-46.4271625390615,-50.740725098284514,E,82.49768463031056,A,-55.22891322836397,1
47,26-35,India,Other,D,1.7071316027411774,D,A,C,-30.906430301365173,A,A,94.27712141641803,A,-52.12468969324161,E,-45.55148832228156,7.169481067659824,C,20.354631004956975,E,34.71874548404118,0
81,51-65,Brazil,F,E,-92.79831304223075,D,B,A,243.07834583770017,C,D,-105.6589377752866,B,115.2388662774979,E,114.67573442720726,-37.75398060811423,B,-86.21354676426488,B,92.58946153986068,1
40,18-25,US,M,B,41.99659982226531,A,D,D,65.8355457094631,D,C,-176.01362967985986,A,76.86537293391625,E,100.38912421994849,237.53605433205624,E,-30.81887208527106,A,-31.607762020566287,0
69,36-50,Other,M,E,-126.37455438690361,B,B,A,-68.58270979229854,A,C,-79.82424108651898,B,272.9725502454094,E,53.37464801042504,33.44366263697914,D,38.31971480259762,A,-112.50811605786704,0
29,26-35,Brazil,Female,B,42.97888182763863,A,A,A,14.689719517857558,E,D,-21.089351064281054,A,-16.915852074352937,D,2.897569922838055,-83.82000500800966,E,-67.89335499492563,E,-12.89402238691152,1
34,51-65,Brazil,Female,C,126.13324222871107,B,D,B,41.47403135012948,E,B,85.02429882885491,C,115.25077574317912,C,152.89050453673826,23.444288784198523,D,-145.3565499922541,E,76.2819643407911,1
35,51-65,China,Other,A,-47.82276201139254,D,C,D,23.61119741075272,D,A,28.713794942943167,E,20.54966928717516,D,200.1549054623123,101.49017196809531,E,120.89603037161669,D,-3.1911793743172066,0
77,36-50,Brazil,Female,A,-58.61952703465455,E,A,A,-1.3211906495604464,C,D,-1.958717212488359,E,-109.4916406383204,C,-64.04288860835615,-75.68376167407325,E,-155.22231299105508,A,-0.8052398745245967,0
28,65+,China,F,A,78.77257375409894,E,C,C,74.28240034136738,D,C,86.04431934306082,D,-135.97209385575925,C,-34.75146024928462,-184.9157550604116,E,15.29737971740632,D,-16.52859072950593,0
44,36-50,US,Male,E,-37.210066970661295,E,D,C,-74.52693317407075,C,C,-116.65681142511777,E,73.60374929191308,D,81.98794769687248,140.71392817948166,D,98.41946496468567,B,38.295397997050685,1
69,26-35,UK,F,D,-22.59849953210333,E,E,E,-77.96579286801128,C,C,-92.6471697243887,C,61.63664564901528,A,64.13834003381139,9.716151763876258,E,-174.75877906480704,C,93.58162826177079,1
71,51-65,US,Non-binary,D,-86.87219389809732,B,B,C,-166.76883050132034,B,E,36.384981561928065,D,-40.77476628771866,D,58.83622268458074,223.02383323289936,E,-10.330226286739714,D,-77.40919681872107,1
76,51-65,Other,Female,B,246.21589592110692,D,A,A,91.21664615920403,D,D,-182.68911366532953,C,-17.388030449461354,B,222.31685939270665,172.38790716264137,C,-91.58040109022454,E,-144.34463950824576,0
59,65+,India,F,A,229.3112353347192,A,C,E,18.36731707268222,A,E,-71.27167920731227,D,70.51936258735292,A,169.9389805225066,-38.21338682162981,E,66.1631332980265,A,-168.56428625042483,0
89,18-25,Germany,Non-binary,E,-93.91835219689565,A,C,E,20.592360829903903,C,B,120.88556286840422,A,58.01052791250334,E,169.8115250826677,135.10720583298158,B,2.7071761262500105,A,-50.06593062657484,0
33,18-25,Brazil,Male,B,176.0057145726724,E,C,A,88.8819439776237,C,E,-97.79949106495786,C,-5.047494522332335,E,169.19305771008032,-73.98115874693914,C,37.4835085364737,C,-28.714764190217483,1
84,26-35,US,Non-binary,B,-104.13921420634244,A,B,B,-110.18258682675584,E,A,-20.132167177638458,C,-28.72611751818476,B,19.66507134958413,44.94530650907005,A,-64.33941304764252,B,-256.6572690345374,1
29,18-25,UK,Other,B,-158.46756758182482,C,B,A,-129.14231513131136,D,A,-46.30679090156348,A,90.73390875135901,C,-36.345100135166874,158.40961995353803,C,-103.1404837678962,B,-5.663405546414961,1
75,26-35,Other,Male,D,-35.657698983094605,D,B,C,90.90391561950224,B,D,-45.674332998033165,A,212.4496752930765,B,-98.48367983948526,61.21537422725364,C,248.63506671055222,E,-74.51665074222724,0
26,36-50,India,Male,C,83.83169682190014,C,E,A,-109.83416980443587,D,D,-13.550714899500434,D,159.3599029867596,D,-97.87089529380752,110.37227865959667,E,-56.24248009431606,E,136.5829814001896,1
87,51-65,Germany,Non-binary,D,-189.37335726606835,E,B,C,-191.72342874460577,C,E,121.16897310247153,C,40.75309180236141,C,121.99253683777478,100.58460216149754,D,69.70151838332984,C,63.89740642916498,1
70,18-25,Mexico,Female,E,-26.11405638971897,A,E,B,123.78093859792357,D,A,88.77346301577548,D,109.56589498592734,C,100.66751563352423,-118.12798675354104,E,156.05518996238706,A,-98.60584420617124,1
69,18-25,China,F,D,-172.96529973914633,D,B,C,-41.28847305596724,D,D,38.95839114108829,C,-11.648610536018982,B,-14.70963314234246,123.59681415857683,E,-97.82276225516728,C,-73.32590458337327,0
89,18-25,India,Female,B,32.91960673949596,D,B,C,113.31979554532141,D,E,33.128722443303566,B,-99.81750425800693,E,127.69490386683727,-158.58399519220697,C,-75.14082481038854,A,91.61521882066263,0
75,36-50,US,Male,C,59.73153982528591,D,A,B,-0.5287040825066095,A,E,-64.1083615028173,E,-0.5527222019536971,D,68.67700616378116,-62.248833433822924,C,31.530311579395725,D,-25.75680408225218,1
68,26-35,Mexico,Non-binary,B,2.89266883433143,C,E,A,38.843393642393735,D,C,-17.69100653165466,D,-22.170009787751336,A,-164.12802931641403,-98.96488029035956,E,99.6878431775465,B,-23.0611800882139,0
96,51-65,Mexico,Other,E,140.84732660147165,B,C,D,-166.66857529642684,D,D,56.78817932275523,B,-121.5893459515659,B,11.187853451918562,-155.87044251095307,B,-37.7507786781713,D,48.49291574329037,0
72,26-35,Other,Other,C,1.8328826463401282,A,A,E,-94.15352498136554,A,C,-24.394000586924665,C,62.76436448278342,E,47.37777755534505,-44.83395391130533,D,66.54975444058698,D,108.74875475335439,1
65,65+,Germany,Other,C,-140.45632423882083,C,A,D,-22.709941716213848,A,E,72.96263026933462,E,-82.73345418574422,C,57.2570148861543,-74.59158356823639,C,43.76424475523631,C,9.35760146818345,1
59,51-65,India,Non-binary,E,101.81650132895072,E,C,E,4.807787927029115,E,E,-103.13478650977174,D,-15.296077420100024,E,-49.170367963040874,62.535453107105646,C,-14.911322336664526,D,26.815656174268604,1
70,51-65,China,Non-binary,B,-109.59682805588086,A,D,A,115.62981703918621,C,D,-20.88002274020138,E,-92.54911305932055,B,156.72570460738868,-17.679362317087495,E,43.890093946958984,C,-20.583125039444,1
26,26-35,China,Other,E,-90.13332936747473,A,E,C,42.536752796551696,C,C,-25.269725082666035,C,-45.04242150872922,B,55.482931442850244,86.39603288172592,E,38.24214719514325,A,109.01198352135854,1
70,65+,Germany,F,E,1.927869907139374,A,E,B,-73.7903239708022,E,B,20.623984928653197,D,-93.86175599414848,A,-44.045193377357215,89.19440871832862,D,92.11206200195532,A,116.65762676527626,1
44,65+,India,Female,A,139.9229773559443,C,B,C,-36.2377666493167,A,A,-66.09686382088351,D,33.08166065609986,C,-43.98111245989044,108.21471516718269,A,-168.94842838296225,B,9.020424774509124,0
81,26-35,Brazil,M,B,-88.77860922815762,A,E,A,124.98991659521069,C,E,-72.24164207559069,A,-92.00506490673152,C,50.40963516160338,56.08449392980158,A,-126.54916437229711,A,73.58619525786348,1
42,18-25,Other,M,C,84.1322225622704,C,D,C,65.07935257919108,C,A,-55.81616160616873,A,52.305088090911966,C,78.94104075701107,-63.51277876328481,D,-15.276688457760871,C,-92.53063801821699,1
42,51-65,UK,M,E,-166.25262247225288,E,E,B,-61.43253289880661,D,B,14.013620115885752,C,6.837436693141317,D,-30.1719292848409,-34.30824899442934,E,-19.005217122104593,D,39.658480534402464,1
62,36-50,Other,Non-binary,E,-36.80908350810201,D,A,B,-22.720699884946647,E,B,94.00356380771261,D,-129.79122235270455,C,163.48547371079826,12.558619549630922,E,-5.4413139517986515,C,1.7567009477314606,0
19,18-25,India,M,A,-32.43873320080337,C,E,C,126.93417715263622,A,B,62.183912536998264,D,-135.73815494033457,B,68.05102018694915,166.66414447532352,C,-123.5911577539316,A,-8.427991379022961,0
83,18-25,India,Female,B,-0.7302304501800571,A,E,C,127.66022214432036,B,A,-62.08016212135885,B,-71.68338050952721,A,46.82571528875925,191.0581506307913,A,158.82796849920362,D,-82.05738831817581,0
47,18-25,US,Male,C,-138.19878126615515,D,E,D,-138.91934393122702,C,C,-51.16192835987079,C,-95.42859506048426,D,20.550433699426222,74.26812447258081,B,-98.37451952154885,E,-46.92217588947399,0
69,65+,Other,M,B,-130.3494894170102,C,B,A,-6.9760382896927045,B,E,37.78211875940892,E,101.05162881088813,A,123.11838124575854,106.79999288061497,A,29.48134670378001,B,-141.96275290825767,0
26,26-35,China,Other,C,143.21041670673014,E,D,A,22.891885059422773,E,C,204.74696322778536,E,-23.3988908160631,D,76.51666797093817,-74.18914872164888,B,-5.4634792993091015,D,-135.9182644224351,0
67,65+,US,F,A,-210.03760093019,B,A,B,-70.937752792726,A,D,10.866676200202075,C,157.9949236690655,C,89.20816725379888,-89.69859096808726,C,-100.56856300181329,B,48.81080345999818,0
57,26-35,China,Non-binary,B,-36.870311837503536,C,B,C,-8.988048588342137,C,B,-66.20172106431878,B,-67.58384768357898,A,-10.160993563766016,68.41973658090532,A,-136.38369120919657,B,-115.60358506762654,1
54,36-50,US,Non-binary,A,112.41807840367267,B,B,B,-48.63340084765002,D,B,11.895047321406231,A,200.45040282669754,E,-198.97144341637352,-38.62567070995327,A,68.38094260300474,D,49.32871608161194,1
41,18-25,UK,M,A,-76.78039899599818,C,B,B,1.8885935427455698,D,D,110.61146250141365,D,104.84260134185178,A,182.0868456132638,-18.25433027328572,B,-139.664574934606,E,-104.13457814382008,1
52,26-35,Mexico,Male,A,-128.19434760562362,C,D,E,-278.7042094109802,E,B,125.74893464862815,E,44.831492685498745,D,110.289523761151,180.32622179268864,E,-80.69439257355705,D,-61.96550923903798,0
82,65+,Germany,F,E,63.43325948160792,C,E,E,53.412096132543,B,D,-140.62238676558,D,-122.22357776819916,A,131.42963488106116,-96.60511972763908,A,-45.75148019298433,C,28.414836629304897,1
79,65+,Mexico,Other,C,-94.5431510774818,C,B,A,-18.695063260358285,B,B,158.3526441040511,B,91.17602870315393,A,-23.647400590391864,-50.024028799629875,C,34.80586137929581,D,-19.72610175707617,0
21,18-25,US,Other,A,101.46106556862536,B,A,A,-50.9412745608759,A,E,-62.5008278026176,A,-58.72764905302309,E,-109.32936831550218,26.138861598820533,D,35.29505658986217,B,59.738909263398455,1
57,51-65,Brazil,F,E,-56.07146592397846,E,A,D,96.59667268699704,C,C,14.445684144242998,C,4.2192335078468775,A,158.9565987617532,180.30058182501043,D,-116.53546301717859,D,-120.55072923538287,1
96,51-65,US,F,D,73.68614495450426,C,C,C,74.93637263734777,D,B,117.36552615415053,D,-33.022777270013876,E,29.61083162727246,105.70476025468302,C,12.631687674683967,E,63.72212346012967,0
60,65+,US,Female,A,45.228193108962216,B,A,C,-96.89548109032803,B,D,-42.39014854545913,A,-199.04483311447285,B,48.67939419252723,-70.07715797012601,A,-6.97398643261066,B,149.23641623331213,1
24,36-50,Other,M,C,-62.1622450896284,E,B,D,-156.30122972118048,B,C,54.46007058957317,A,-144.86092487017578,B,135.46482821566929,41.4688121281888,D,60.120477223305635,B,-117.27576233083727,1
92,51-65,India,M,E,-111.57998651607093,A,E,A,-176.72695373316543,C,D,103.93633416034085,D,-81.88814621899253,E,-139.0425936761768,52.017895553386225,E,-14.258388113806511,C,-126.57831603840985,0
55,65+,US,Male,E,21.238500795497394,C,A,E,101.78436621062336,B,B,126.31305645053239,E,46.218128062081085,C,133.04373981680374,104.27933483893706,E,-29.46293960262944,A,18.370072990645518,1
60,26-35,Brazil,Non-binary,B,119.94371959639123,D,A,E,-44.6070542191933,E,C,77.80336201769722,A,-41.97890691662792,A,-109.29249845173096,13.101989489667146,B,-66.05721682647786,E,22.344538664526333,1
65,36-50,US,Female,C,149.2430761521984,E,D,A,-141.71717578029825,C,E,-182.19451042003612,E,160.45088080587547,E,237.85425490298357,-13.841695582695262,E,-131.26095719678915,C,-205.8366177813766,0
21,36-50,UK,Male,E,-37.20178747938402,D,D,E,-4.8520287380722475,A,B,-32.61928635328791,C,75.19735817670458,E,102.53161829921227,2.907804060774158,D,-1.2725746618084663,D,1.4549128763663033,1
38,26-35,US,Other,E,-139.6152538035679,B,C,C,-83.80183875943949,E,A,-37.28720557132487,B,135.840079590016,D,-133.59794853147105,-86.71523447051752,B,-177.43735060447224,E,-111.57515209821989,0
58,26-35,Mexico,Female,D,-46.045406681162085,E,D,B,68.4752621819707,A,C,-57.88577652485966,D,-140.0524522039345,D,180.3980583452957,-150.05438572937803,E,213.41976646577817,A,-18.077603948446157,1
85,65+,UK,Other,D,-79.20772949588716,D,D,C,66.4397907069843,B,D,247.9779275284825,C,-131.4320527128259,E,-75.71973204218158,67.18139726198727,D,-74.06024996650599,B,-2.5505331309994506,0
86,65+,Brazil,M,C,-129.9185564175773,E,E,E,52.83545368144602,E,B,147.30500755286536,D,1.636551502024349,B,107.85369177241284,-7.366195015167311,C,22.770402976489297,E,109.0645214725896,0
33,51-65,Other,M,B,7.1342511712373655,E,C,D,92.2948211445951,E,E,-71.12843887660941,A,44.64726662113412,B,-9.745269710571996,-51.37223664997547,C,-8.1985437891512,E,-68.07002680410497,0
55,36-50,US,Non-binary,A,32.92344247668596,A,E,D,141.23376120937556,A,A,-95.04167740202541,D,-42.60873462087848,B,14.943063637753017,-40.38761325759054,E,75.01657420412596,D,25.541622501462903,1
97,18-25,Other,Non-binary,C,-83.16359551116709,E,C,E,-35.87449080455914,C,B,18.915432509791017,E,-109.6308156631571,B,64.71014949134583,-220.8070775239297,E,50.29720557716261,E,0.30451013111848807,0
54,36-50,India,Other,E,261.0691718730818,C,B,A,28.087592319379667,D,B,-89.55589823162012,E,59.20054124824395,D,-62.44965644436804,-92.63425333896735,C,-29.487347425161488,E,21.303648295133797,1
49,36-50,Mexico,M,A,92.33369764318854,A,D,D,-97.04762860513371,D,E,51.70222602789934,C,-84.95578810298574,D,-119.23091889531763,65.89506883605584,A,-183.31702570247688,C,-166.34447496616858,0
76,18-25,Brazil,Male,E,-2.634369170975308,B,D,A,219.50520332248945,B,B,-101.75739597473947,E,97.17693562153174,D,-131.9941104079134,-141.34997290120512,C,17.038786859093907,D,47.907638693655564,1
53,36-50,Brazil,Non-binary,D,-25.106074271791712,A,D,D,101.91585431503718,C,A,151.3097326106013,D,82.36083000126965,A,40.69816761454648,92.26995913617887,B,14.53991306230629,C,124.68049642534855,0
61,18-25,Germany,M,D,89.88695687075156,E,C,B,-48.431837976555556,D,B,-218.6715538519364,D,-100.26907816826673,D,-12.01431739711098,-68.74438611224346,B,71.49067416268555,D,53.146525469013476,1
65,26-35,Mexico,M,D,-26.92591061354162,E,B,C,76.5207831969455,E,D,147.29450394989763,E,-48.95455407063052,B,167.24119784319277,-136.44556878171824,B,15.46280379745004,E,253.1974703616943,1
29,36-50,China,Male,B,65.21348166968205,C,A,B,-27.675590581710363,D,E,-32.66828769228037,D,31.69070471735974,D,90.05015956425582,-79.20186657371049,D,160.75269389651578,E,207.43333346146545,1
78,65+,Brazil,F,B,-156.02295406643518,C,B,A,110.21366850182595,C,A,17.620996035451284,A,61.60945582967402,D,-38.966088741589324,-206.91027960489149,A,-74.69257302615422,C,-16.41499490952451,0
22,65+,China,Non-binary,C,40.18745466083657,C,B,D,-48.46612598442416,D,C,52.08936068221478,D,126.11543508214255,C,76.26632783811166,140.12467590305124,D,-62.65133325514134,B,-102.22741327753265,0
92,26-35,UK,Non-binary,A,-21.37756036575723,A,D,A,-125.91193066557523,A,A,64.80818069181674,A,9.222102309310886,B,-22.302746908792813,13.476074450711012,D,-11.831318940482557,B,-1.4802403222399376,0
39,65+,Mexico,M,D,-125.98867877288902,E,D,A,101.03118577849088,B,A,158.20627589455364,C,50.09628996859126,A,55.27517337484718,-22.7680516104758,A,71.22679678777361,A,73.41960512304063,1
37,65+,Other,Non-binary,E,-87.96194138000743,B,B,D,22.268292075028633,E,B,156.2831407146604,A,-23.510069110339327,B,-94.81920146311569,-101.62031664227753,B,-42.99348437943033,D,-233.63737428645308,0
53,36-50,Brazil,Female,A,2.7302413870405724,E,A,E,-121.95202388075866,A,A,175.66869502763024,D,73.7846072489938,D,229.0008245210776,-11.653992704837016,B,-56.116315556057636,D,-75.15260353720501,0
23,26-35,Mexico,Female,C,260.05820712774374,A,D,A,155.36487381751425,D,A,-56.50651666866106,D,73.66239848336662,C,-65.98958125785252,35.09790575189604,D,47.10629389916408,A,-39.73243907998653,0
86,26-35,India,Male,C,-7.883579631727933,A,D,B,-31.74641191862243,D,C,20.87179037069721,B,47.990582496099385,B,-34.6584806633092,-92.3515226226252,D,78.52464042061226,B,-100.63141468608434,0
