sex,Religion,married,nation,feature_0,feature_1,feature_2,feature_3,feature_4,target
Other,Hindu,Married,Other,-52.906869334939636,D,-46.43146514176617,-29.752690600021253,B,1
Female,Muslim,Married,Other,79.53477019368869,A,39.04448256849452,134.6798694070788,E,1
Female,Buddhist,Single,Mexico,-131.85348636388372,E,22.583782151340607,-30.639826843955863,C,1
M,None,Widowed,India,-19.68589521308056,B,227.55242477348418,-48.108759314267324,C,0
Male,Christian,Widowed,UK,-104.42398643757262,C,52.86032805008789,12.871017799437013,A,1
Male,Buddhist,Single,UK,-3.412306602836161,B,-82.9201928305733,-94.5271844665759,C,0
Female,Muslim,Divorced,Brazil,-45.55142360135388,E,181.23519748574196,-0.6710805643217324,A,1
Other,Hindu,Divorced,Mexico,122.03607572503921,E,-43.491100081278816,-179.06122537029074,D,1
M,Muslim,Married,India,75.11832404687084,E,-4.369888696637693,58.04396929504738,A,0
Other,Hindu,Widowed,Other,-50.410510694666286,C,95.45880555776178,152.30191709939507,A,0
Female,Christian,Single,India,-89.66897837581016,D,-13.852462630827258,18.663931753618197,A,0
M,Buddhist,Divorced,China,-25.455397129200463,E,-88.84464655847466,38.706347792210124,C,1
Female,Other,Married,US,113.95931221459324,D,-119.59790005262253,76.28980409515555,B,0
Male,Jewish,Single,China,14.926949025923387,D,58.36796521172768,-120.90443642494984,C,1
Non-binary,Christian,Single,Other,3.9147951644575665,E,14.802064599722172,-11.959516032149784,D,0
Female,Muslim,Divorced,Germany,-149.88676496157524,D,128.99549967810478,-32.51524528142217,A,1
Non-binary,Jewish,Married,Brazil,-31.502350022454706,B,-56.5086485828836,66.12374801683784,B,1
Other,Buddhist,Widowed,Mexico,-129.3055890210886,B,-29.20023085149335,-92.28207154131618,E,1
F,Muslim,Divorced,Germany,43.26887358071401,B,81.68656043406457,291.046110109446,A,1
M,Muslim,Single,India,79.67136053286377,D,47.56456434394127,15.47403047338953,C,0
F,Other,Married,China,-49.94784188904972,A,-38.243715777839334,-96.81842997972313,A,1
F,Jewish,Married,India,-1.9663744336062803,D,48.4377156621196,-62.149035436238165,B,1
Non-binary,None,Single,India,-39.59599953427772,B,-97.47843149474139,176.27019879619615,C,0
M,Hindu,Divorced,Brazil,48.36977349850204,D,-7.317086905198949,25.513922120045514,A,1
M,Christian,Divorced,US,97.53039602354234,A,-58.745610258058036,-101.16894732880051,D,0
Other,Muslim,Widowed,UK,-111.26352715729895,D,46.35362050498751,92.75112010628645,E,0
Non-binary,None,Married,India,-101.6729649701573,E,-67.42075030210903,1.6272757373384739,E,1
M,Muslim,Widowed,India,-29.971558646080172,C,61.1985053387106,-9.722898454777585,E,0
Female,Buddhist,Married,India,138.04082593613873,B,74.0993902506815,70.28455429204682,C,1
F,Buddhist,Married,US,46.60010968763367,D,-161.62418600318014,-11.083327806151978,A,0
Male,Christian,Divorced,Mexico,22.81366366289812,B,45.959279887723405,-158.99091951752638,B,1
M,Other,Divorced,Mexico,220.9313395659694,C,-60.18651516815944,23.064570107299286,C,0
Female,Buddhist,Divorced,US,-14.982868075646913,C,-51.675775329124605,208.72386261406893,B,1
Female,Other,Widowed,UK,-25.86480820641847,C,-99.60045399916078,179.61439136954542,C,0
Other,Muslim,Divorced,Brazil,-38.13745492779205,A,-53.78404671776056,31.980099861831928,E,0
Female,None,Divorced,Brazil,91.04902465254429,C,9.465410754477324,-61.34553450256557,B,0
Female,Hindu,Divorced,India,12.049281551327345,E,66.40341019277494,193.0451608306395,E,1
Male,None,Single,Other,250.42362925810727,C,126.40604747524829,84.45880118244231,D,1
Male,Christian,Divorced,Other,-175.72542435903677,D,-31.511829423669386,155.8554413080343,E,0
Non-binary,Other,Divorced,Other,277.49699193512447,E,-2.958054541911454,31.935836072744085,A,0
Other,Muslim,Single,Germany,-28.988685313289103,C,87.24399678842238,8.491924770730275,E,0
Non-binary,Hindu,Married,UK,-3.0341202025407474,D,-116.64729473463153,-27.31828370425516,E,0
Other,Christian,Widowed,US,-42.60956735541384,B,-123.30707516238814,-14.006523697645068,E,1
Female,None,Divorced,Mexico,-134.6238561742926,C,-115.87881523664971,-1.1592144168541463,E,1
Other,None,Single,UK,63.12280538999708,D,4.388541503205205,214.1550564918429,B,0
Non-binary,Buddhist,Married,India,-173.07396091526138,A,-107.18082168427803,29.2417909579079,D,1
M,Christian,Widowed,China,272.1386476103845,C,-242.4746205226726,110.68380160572404,D,0
Non-binary,None,Married,India,-234.60111743168662,D,-99.82253847645443,58.02603101773593,C,0
Female,Buddhist,Single,Other,-51.72871993094047,E,-51.74690947243714,-165.93906401304622,E,0
Other,Hindu,Widowed,Other,-103.2159279872122,C,-64.1839082192358,99.1755456922792,D,1
Male,None,Divorced,US,-78.79161361989088,A,100.62960913268458,20.01688698058926,C,1
Non-binary,None,Single,UK,12.788837141595682,E,78.05858377302687,28.303302318170566,C,1
Other,Hindu,Married,China,-97.03392551303608,E,120.80860770876131,5.025109582177207,D,0
Other,Hindu,Divorced,Other,5.178295385029247,D,-129.9483322147635,22.04097630291888,E,1
Non-binary,Christian,Single,UK,39.58961411499827,D,-237.39854766500872,-85.30581515611593,A,1
Male,Hindu,Married,Mexico,185.28430546584642,E,-135.93515975535252,82.41069801045387,C,1
Non-binary,Other,Married,Mexico,-291.94645505127875,C,-132.97372648586153,-63.214179533943906,A,1
Female,Buddhist,Married,China,-138.5302427774793,B,66.33607322235471,1.2035786793794978,E,1
Other,Hindu,Divorced,China,-45.67665937754526,B,-65.55092079567459,18.893387427894282,B,1
M,Christian,Widowed,Other,74.98595974720989,D,-249.46998408035634,-59.63772932132033,B,1
Female,Buddhist,Married,Mexico,101.19372163611524,C,37.05283238055001,-105.09321454387961,A,0
Non-binary,Muslim,Married,Other,-115.60370145953867,D,20.443614530518122,119.95328392750875,B,1
Other,Buddhist,Single,Brazil,-93.61534565325724,A,-127.18536164718768,-16.869876592567298,C,0
Male,Buddhist,Widowed,Mexico,94.66872464239776,E,166.12282036272674,-97.90260397622356,A,0
Other,Buddhist,Single,India,-112.44588110122275,A,30.305262648990134,14.135107702167712,D,1
Female,None,Widowed,India,-130.3330056670048,D,-10.835887324552855,-32.43680452497086,D,1
Female,Other,Widowed,UK,-41.999210078363696,D,-131.4950776498974,-169.72968556583237,E,0
Other,Hindu,Widowed,China,118.9559235031768,C,2.5989923829668564,-157.98489365925317,C,1
Male,Hindu,Divorced,US,-43.07164718287567,B,-96.81208903396178,79.30197247557625,D,1
Non-binary,Christian,Married,UK,-21.79733511473222,A,3.0457101575436654,-159.99110864626053,E,1
M,Christian,Married,Brazil,-141.3795060838072,E,13.832879716987206,9.434770079419673,A,0
Non-binary,Buddhist,Widowed,US,93.86986180232722,A,-69.97387757148574,156.78427292519112,A,1
Female,None,Widowed,Mexico,-41.019283055276404,D,-113.93837732041099,73.39735011468375,B,0
F,Hindu,Divorced,US,0.7248525775536028,A,-24.788020484032756,-43.74199637215767,A,1
Non-binary,Christian,Widowed,Germany,160.1496061269823,B,-13.72109117958449,83.95766787083089,E,1
M,Jewish,Single,Germany,-31.32457901025139,B,37.955071285593846,199.46681331879358,D,1
Female,Christian,Married,Germany,91.23589148626375,B,-42.815002914701125,84.94805350144027,D,0
Other,Muslim,Divorced,Mexico,-31.85379545547498,E,-42.59911988311767,-92.97393788726845,E,1
Non-binary,Hindu,Widowed,Brazil,-68.67879367475962,A,-134.44704750040236,63.26884827515574,E,0
Other,Christian,Widowed,Germany,131.96665840693416,A,56.43280432486848,106.71255403086943,D,1
Other,Other,Married,US,46.10537330694922,D,66.0273486276498,-41.785337499019995,B,1
Female,Other,Single,US,-6.109602905415313,B,40.20091178960369,-77.36289437940252,E,1
Non-binary,Buddhist,Married,Mexico,85.49865620824436,D,-117.55195689144031,-105.64837368132389,A,1
F,Muslim,Married,US,0.2997774117856249,C,116.78460279159788,-167.62008124641497,E,0
F,Other,Widowed,India,18.77163788354851,C,-72.26807784765096,109.70633518017823,B,1
Other,Muslim,Divorced,China,-46.59664566609869,B,-3.878220270435886,53.66362091037992,B,1
Non-binary,None,Married,UK,51.223677018862844,D,149.5498754929542,58.26076807536694,C,1
Non-binary,Muslim,Single,Other,-44.11979726115911,B,59.5179544150546,196.5903353585048,E,0
M,Buddhist,Divorced,Brazil,48.75910656892614,B,11.295277851877565,21.29912001638248,A,1
Female,Muslim,Single,Brazil,84.66404275228,C,161.22820575600306,128.45918120757878,B,0
Other,Muslim,Married,India,-46.45702669589852,D,9.34683475981794,-63.0846232909886,E,0
Other,Other,Single,Other,64.93259852318651,D,4.898668540208048,178.63802927610152,E,0
Other,Hindu,Widowed,Other,-86.90411742493474,E,54.592320596512,-91.42726414692352,C,0
Non-binary,Jewish,Married,Other,167.9925443748819,B,120.75818961686417,99.84305550984189,E,0
Male,Buddhist,Widowed,India,-79.22955825827462,A,-31.374116943550856,-64.88691094492542,B,1
Other,Hindu,Widowed,UK,-47.427870745531116,E,-101.43260022822903,-31.177544128615075,A,1
M,Christian,Single,UK,58.48823549728712,C,91.83761730414165,-49.37467558767677,A,0
Other,None,Single,India,-97.71826411357128,B,35.838730516851605,-151.55467998279383,E,1
M,None,Married,UK,-78.19081472320659,A,104.16083395407318,-84.37591278588552,C,1
Non-binary,Other,Single,Brazil,0.5006647369702228,D,-23.283573595471253,3.340178699211618,B,0
F,Hindu,Divorced,Mexico,29.974835779260495,B,156.36886552375415,134.90699518975651,A,1
Male,Other,Single,China,-329.7076620460074,A,129.39954708345715,24.444979528417836,B,1
Female,Hindu,Married,UK,25.257621987932332,B,31.724110228033908,-26.71676942186492,D,0
M,Jewish,Divorced,Germany,37.12967929294797,E,-274.1062246430771,-98.93117523500261,C,0
M,Other,Widowed,Mexico,-10.988802783827813,A,-19.90231810017348,-46.553424529453586,A,1
F,None,Divorced,UK,-75.30799503993563,A,37.370129655393,16.26501194828893,D,0
Other,Other,Single,Germany,5.453433259299597,B,-20.45498705782099,12.206195017544129,B,0
F,Hindu,Divorced,India,43.481164462891144,B,-74.05022582688281,-54.32577428153669,A,0
Non-binary,Muslim,Single,UK,-304.2787497788494,A,-171.78260224610412,51.93968292261293,D,0
M,Other,Widowed,China,-151.15923616269546,E,76.53015466347705,-11.51837243589009,A,0
Male,Christian,Single,China,-25.364773842624423,E,2.196750510320089,-33.978409360073826,C,0
F,Buddhist,Married,Germany,-138.7632349044768,E,9.184143611214363,54.03612184107467,A,1
Male,Jewish,Widowed,Mexico,-58.295480707880444,A,-36.45404277518801,-46.689775505480455,D,0
Other,Buddhist,Married,Brazil,35.309721988745416,A,201.97985866188705,-92.66127259898474,D,1
Non-binary,Christian,Widowed,India,-235.75901496958414,A,-291.9180115229231,7.475897867563732,E,1
Male,Buddhist,Married,Germany,150.37186071440195,D,249.45752742843447,-5.742814818063516,C,0
M,Christian,Married,India,-72.15111383469909,D,-51.56588382330879,-24.094115256137563,D,1
Non-binary,Muslim,Married,Germany,53.27673757456953,C,103.09283810763196,88.86721079005297,E,1
F,Jewish,Widowed,Germany,-36.15637267858577,D,70.02521352679352,29.391264505820313,A,1
Other,Hindu,Single,India,-115.12802859603188,B,73.75690661095422,40.57069200710868,C,0
M,Muslim,Divorced,US,-44.86248046162941,E,-126.44972205814054,-73.65591907054507,B,1
Other,Christian,Divorced,China,83.68148952967218,D,-39.048523811036596,-32.19581624659039,A,1
Male,Christian,Married,US,65.01405789518077,A,127.33403170378443,59.488713030235886,A,1
Female,Buddhist,Widowed,UK,-212.23556885167017,A,1.4388373739372715,-14.195124336273063,B,1
Non-binary,Christian,Single,US,-119.05507413082977,D,95.07210183998632,131.7956424897666,B,0
Other,None,Divorced,Brazil,-49.74688982849405,C,-42.515717761459356,-166.36517286456188,D,1
Non-binary,None,Divorced,Mexico,115.45112352792853,E,39.144825241279015,-98.78554952858258,B,0
Other,Jewish,Single,India,-33.95217691071963,D,1.094408118972495,225.1190588067399,B,1
Other,Buddhist,Single,Other,-28.333289057528567,D,-162.18029558799967,120.06021264023639,C,1
Female,Jewish,Divorced,UK,-118.54772275858893,A,-31.969459127681354,116.84564041519323,C,0
Female,Hindu,Married,Other,-84.4589161839105,A,119.94312003703229,-40.09067712741335,B,1
Non-binary,Muslim,Married,UK,111.74617675180112,C,-50.49707095246369,9.394180820506874,E,0
Other,Jewish,Single,Mexico,-90.32636236849363,A,113.48944717384401,-147.63623069720637,D,0
Other,Other,Divorced,US,-78.15415737549426,C,-43.12459402680193,-122.84376890782403,E,1
Non-binary,Christian,Widowed,Brazil,112.02629990969237,A,36.71849999434754,124.57476410855939,C,0
F,None,Married,Brazil,97.18826741990722,D,39.71643459670837,125.73726614334026,A,0
Non-binary,None,Single,UK,-202.47238744123433,C,-48.01512748663081,-72.79862242197557,E,1
M,Muslim,Divorced,China,162.65707212561708,C,-277.8265063331985,-19.80877824050441,B,1
Other,Hindu,Single,Germany,33.251106402445664,D,-256.74394996632986,-281.033926457018,B,0
Other,Other,Married,UK,65.53585221585904,A,57.45151032920576,-241.03312093061885,E,0
Other,Christian,Widowed,India,-65.32496222929305,E,9.664630762072454,-26.500143100647765,D,1
F,Hindu,Single,China,65.32475604657903,D,30.113505467993967,131.8008175040572,B,0
Other,Hindu,Divorced,India,28.35340584865207,D,-220.57493656066464,-114.72266909449826,D,1
Other,Muslim,Married,China,53.35906335546514,B,243.78093732288244,89.76602709007672,E,0
Non-binary,Hindu,Married,India,-21.316807869650354,B,-20.06873541023699,-71.79944413870814,D,1
Male,Muslim,Single,China,53.7974351352517,E,-91.95300878432744,144.5922941429563,E,1
Other,Muslim,Single,Germany,-40.36627113602266,B,-136.4538640278153,251.4801019742921,D,1
F,Muslim,Single,India,-108.874281848923,E,10.1782736274384,40.70073851686278,D,0
Non-binary,None,Single,Germany,-54.75142094431038,B,-111.00701444806683,-104.70847556703518,B,0
M,Jewish,Widowed,UK,-133.83229670317317,A,-119.53487847541919,138.8949530074484,D,1
Male,Muslim,Married,Germany,94.6334143239286,C,-158.2838154057754,-24.859097686606386,E,1
F,Buddhist,Widowed,China,-92.0381806135466,B,-141.80270932217024,-49.15043089898282,E,0
M,None,Single,UK,-220.97375843174615,B,-11.69073886376097,69.62020176015074,C,1
F,Jewish,Married,Brazil,-82.185089535401,D,-20.250770137631747,-55.647737706628696,A,0
Other,Other,Divorced,India,167.43650061192682,A,-72.71010132505687,-248.06364529973956,A,1
Female,Christian,Married,India,24.913240289960576,E,3.221959143785903,37.22689971828033,D,0
F,Jewish,Widowed,Germany,75.12392918442855,B,-92.45110656846752,0.684069862461255,E,0
F,None,Married,Other,-189.12779510933407,C,-62.04238380830306,60.15671056426716,E,1
M,None,Widowed,India,-50.69701472104897,D,45.0032848886318,-20.347754696470997,D,1
F,Other,Divorced,Other,-207.34501027461874,C,-104.042803893489,91.73717313403561,B,0
Non-binary,Christian,Single,Brazil,-47.08552099316494,B,-161.59898730684498,-12.734618620411394,B,1
Female,None,Widowed,Germany,-93.3174918690412,C,1.0378821042095998,-306.98565229673125,E,1
F,Hindu,Divorced,China,20.96147258713931,C,77.68353551688587,114.86796372496852,C,1
M,Hindu,Widowed,Germany,-101.70662942698425,A,51.02872877334601,-199.02998277473432,C,0
F,Other,Divorced,Other,-49.406061897735384,C,-123.31770378602704,-43.664609383604805,D,0
Non-binary,Christian,Widowed,China,128.1719260484546,C,5.3722283142722125,34.927242026939645,D,0
Male,Christian,Married,China,151.1944432372359,B,-156.03628845663542,-200.49313989932793,E,0
Female,Jewish,Divorced,US,-110.76572084235934,B,47.807691976298706,134.7540848819228,B,0
F,None,Divorced,Mexico,101.75996808325765,A,129.78803739634822,-19.79571662732451,B,0
Non-binary,Other,Married,Germany,-103.69378787084504,D,209.80942910691863,23.10742460942717,B,1
F,Other,Widowed,Germany,-131.94283327767204,C,31.991097336999687,-117.48763166904833,D,1
Non-binary,Christian,Married,India,66.60717210756135,B,-18.67067117563658,159.62197507593936,A,1
F,Muslim,Widowed,Germany,156.69258077830978,A,27.915547096989606,-51.156983644722956,A,0
Other,Hindu,Married,Mexico,-33.816478155404994,D,-174.77013756775162,-58.64506790027825,A,1
Other,Muslim,Single,Brazil,19.27312973641495,D,243.75342404484925,57.33287787554112,B,0
Other,Jewish,Widowed,US,137.14457897855368,E,-64.55542262639273,139.84134918204663,B,1
M,Jewish,Single,US,-129.49730034409689,C,111.94413802483952,-99.03457218954662,C,0
F,Buddhist,Widowed,UK,-38.11084124713754,A,40.78110285796567,-101.20559243681268,D,0
Female,Hindu,Divorced,Mexico,78.29442910042276,D,-18.427051238902735,-85.93813378064084,E,0
M,None,Divorced,India,29.08018840699973,E,157.14688679280925,253.20010793614935,A,0
F,Christian,Divorced,Mexico,-65.52195939921577,D,27.040379903887953,55.46774869899351,B,0
M,Jewish,Divorced,Germany,-108.51883447884659,C,6.0936083575589475,93.3278681138705,A,0
F,Christian,Married,US,-45.36250335954648,A,29.16832189906213,-150.06693223203777,E,1
Female,Hindu,Single,US,-68.80130267187278,D,29.243059635585674,-47.47351409972034,C,0
Non-binary,Buddhist,Married,Mexico,-50.35020960974216,B,146.9662296650559,-114.94377192867513,B,0
Non-binary,Other,Married,UK,134.69577649761516,D,-92.71048355927032,-3.217304431704874,E,1
Non-binary,Muslim,Divorced,India,-171.2080669360893,E,20.78743168927223,-194.5903096430722,D,0
M,Buddhist,Married,US,-140.40421795802268,C,16.628064810981574,-16.489936809923993,C,0
M,Jewish,Divorced,Other,32.6070232742425,E,141.09246295080118,-170.89545792384223,D,0
F,Jewish,Divorced,US,105.91399307491291,E,149.69269922076296,3.8831698191299333,C,1
Female,Other,Married,China,-2.1188742979314714,C,-9.097786392457836,-106.59666532346294,B,0
F,Christian,Widowed,US,-18.146412070754785,C,85.69201596054955,50.53920969192956,E,1
F,Hindu,Divorced,Other,52.80523391615565,E,-90.33476208065213,-67.28423959057257,B,1
Male,Jewish,Divorced,China,69.43272248848122,E,5.62142762249326,20.243552146347284,E,1
Female,Jewish,Married,US,63.678044533770795,D,32.513230312618724,157.21651119807944,C,1
F,Muslim,Divorced,Mexico,18.965422247384225,B,83.67710001849012,-79.05471203686082,D,0
F,None,Divorced,US,-122.13059673590318,B,54.55836582327098,17.76870934568868,E,1
Other,Other,Married,UK,27.66254485200798,D,-99.38760711061218,-93.45046847700483,E,0
Non-binary,Muslim,Divorced,US,195.20862969449686,E,60.86483272261528,-60.02694882069305,A,1
Non-binary,Other,Widowed,UK,-68.60574487765751,C,-53.996374488063836,26.4587881380728,C,0
M,Hindu,Married,India,66.68145022418392,C,-82.05736623668743,-114.35604661362643,E,0
F,Muslim,Widowed,Germany,-27.91154998737421,B,79.91275468954208,174.98238238554285,D,1
Other,Buddhist,Single,UK,63.707288578221934,B,-60.7300467806698,-18.16789851411766,D,1
Other,Christian,Single,Brazil,54.15676829332369,D,-109.24440563046953,-41.89548204660108,C,0
Non-binary,Buddhist,Single,India,-117.1672695707768,C,-85.34207389148273,-181.41335777653035,B,0
