AGE,religion,genero,military,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
51,Christian,Non-binary,Non-Veteran,A,78.56172219925234,D,168.61992599402126,-177.96513231966972,D,B,D,0
66,Hindu,Other,No,A,161.26835354428857,E,7.150406175561165,-144.48539486675952,E,E,C,0
58,Christian,M,Non-Veteran,A,-55.941815038511876,B,81.11694431189477,110.33551724722837,A,C,E,0
47,Christian,Male,Veteran,C,-69.36278846731355,B,-110.26549849676101,56.80612798584749,E,B,B,1
62,Jewish,Other,Non-Veteran,C,-10.445233111985763,E,-15.248512184231474,63.08480683167509,A,B,A,0
30,Christian,F,Yes,E,34.254380324771304,D,17.057800326480745,-40.93635428827875,D,E,A,1
45,Hindu,Male,Yes,D,10.25321390806334,B,-34.91361986356954,11.920516379652051,C,B,D,0
34,Muslim,M,Veteran,A,-93.05719223112939,D,25.898173658596885,-76.54045507977978,C,C,E,0
59,None,Non-binary,Non-Veteran,E,-9.606937395420383,C,-137.0179389927277,90.89245190619121,A,B,C,1
21,Jewish,Male,No,B,72.2445616838826,C,94.35128179784644,-104.24148798897154,D,D,A,0
40,None,Male,Non-Veteran,A,-12.26992685852046,C,1.4621240511335893,-140.14048463805585,C,D,E,0
70,Christian,Male,No,D,-13.143099190831606,B,8.908248749850763,-109.83748151323687,E,D,B,1
68,Jewish,Male,Non-Veteran,C,-185.8558418792333,A,7.774234488406859,-38.51498148873938,B,B,D,0
27,Jewish,M,Non-Veteran,C,-37.31416981690163,E,-23.46813101963449,132.99268819297401,D,C,E,1
99,Jewish,F,Yes,A,187.79629310721953,C,-35.43537092483772,4.212810518925133,E,E,D,0
22,Muslim,Non-binary,No,A,-275.98088620410863,B,65.3086281833297,-110.78937102093683,C,A,D,0
91,Other,Other,No,C,-62.3045384824539,C,11.921496722483194,21.95562733564283,A,A,E,1
94,Jewish,Non-binary,Yes,D,-56.36808048155153,C,25.083943545559546,-244.3251034458459,A,B,A,0
73,Christian,Non-binary,Yes,C,76.0183991695974,E,-51.66834983233664,-61.16173519990813,B,C,C,0
19,Buddhist,F,No,B,54.698708386660336,B,-157.5916697135062,-130.09553373114315,D,B,A,0
96,Hindu,Non-binary,Veteran,A,110.5749537008859,B,135.52480992664798,-70.17518875998634,D,B,E,1
77,Hindu,Male,No,C,-91.42793444599259,A,21.676619919031893,-82.68940981804961,D,C,B,0
92,Muslim,M,Yes,D,5.5805621061343045,C,49.5650987521809,-25.545591474519885,C,B,E,0
23,None,Male,No,D,14.957037142376011,E,-155.15855889750802,47.9110513475952,A,C,A,1
80,Other,Non-binary,No,D,-42.924788846452856,A,68.86267695948828,-76.23920400966462,E,A,C,1
64,Buddhist,Other,Non-Veteran,E,57.79961612540417,C,93.39145999492035,25.677990292010904,B,C,C,1
96,Other,Female,Non-Veteran,C,-64.35734377821004,A,103.82427075834511,-155.98803444309968,E,D,A,0
31,Muslim,F,Yes,C,-20.036650184530842,E,6.275055210831656,-67.15848824223771,B,C,E,0
61,Other,F,Veteran,A,172.63559307364335,E,41.05091067595525,62.08195092193871,E,D,B,1
36,Buddhist,Other,No,E,31.841216620416457,A,-13.686945427623536,2.1129833977977075,C,D,D,1
78,Other,Non-binary,Veteran,C,-150.1140544431087,D,178.90422695229037,16.756107065373754,D,C,B,1
45,Christian,M,Yes,C,-187.04225543410837,C,147.69093851037564,72.98530186837995,D,D,A,1
27,Hindu,Non-binary,Yes,A,-237.98902589942813,B,11.871069317260515,70.86598340094434,C,D,D,1
51,Jewish,Female,Yes,E,-29.52417445427022,B,-10.131569144397478,-5.279870985385702,A,D,E,0
84,Jewish,Male,Non-Veteran,D,-85.92435098969227,A,-63.96314421649798,-43.02558343723243,B,B,B,1
32,Jewish,F,Non-Veteran,D,-57.32804717559393,B,-112.60550663199231,29.42896761619151,A,A,A,1
96,Other,Male,Yes,C,30.82194967929241,D,-2.802811928874954,-22.132284178495564,A,B,B,0
23,Buddhist,Other,No,D,-11.748107992637829,B,139.19906640956071,14.781143904114447,E,B,B,1
92,Other,Other,Yes,B,7.471679453607663,A,-14.669093819228019,-137.31214771222804,C,A,D,1
28,Christian,Male,Veteran,B,-100.241793763325,E,-10.617260475659723,10.334287212178985,E,E,C,0
28,Muslim,Other,No,B,-59.931192022676406,E,65.54213218049492,39.00598125567804,A,A,A,0
88,Hindu,Non-binary,Veteran,E,6.775243514473317,C,-55.73158294028923,169.39117983034046,D,D,C,1
99,None,Non-binary,Veteran,B,-75.40832409217239,E,-18.135207793297266,46.918450088987406,B,A,B,0
32,Muslim,M,Veteran,A,-18.543457288946108,A,-74.17840544627376,67.87472046533635,B,E,A,0
70,Buddhist,F,Veteran,B,59.62693858745591,B,-162.61985683346282,49.87816897692801,C,C,C,0
43,Christian,Female,Yes,C,20.34987982884128,E,127.93242856405489,-47.486277338665175,B,C,A,1
46,Other,M,Yes,B,-83.12239439087155,A,251.3652244582044,-197.574429801482,A,D,E,1
49,Hindu,F,No,A,45.72601281881041,E,-102.74207433656872,167.11657723762795,B,C,C,1
62,Hindu,Female,Yes,A,40.88408874816595,E,90.10371944603118,-127.68214165906613,A,B,D,0
32,Other,Other,Yes,B,-92.18329942977635,E,-76.00896239791649,102.0024670582593,D,C,A,1
47,None,Other,Non-Veteran,E,-8.263140839039485,C,129.57133228643363,-9.528908735956104,E,D,A,1
86,Christian,Other,No,A,110.04714490670099,C,22.405119114886578,-30.988350388581402,C,E,E,1
38,None,M,Veteran,B,60.9280055435246,A,138.01351827566916,10.232632755316082,D,B,D,0
58,None,F,Yes,D,-64.74029649506019,B,151.95408154186302,19.22453066921717,B,B,D,1
91,Hindu,Non-binary,Veteran,C,2.9180834056547913,B,114.1095440662398,134.13372090838757,A,B,C,1
30,Buddhist,Other,Non-Veteran,C,156.88867978078991,E,171.78366521013905,-11.562373586916976,C,C,B,0
48,Other,Other,Non-Veteran,B,-140.31884612865383,C,8.219013573044943,-78.6889686670413,E,E,A,1
40,Other,Female,Non-Veteran,D,154.47989410026653,A,-6.4019421282984,184.4085637493867,D,B,D,0
73,Muslim,Other,Yes,A,-52.72444513482082,C,118.45138242545336,-205.72781169185367,B,C,A,1
44,Hindu,Non-binary,No,A,-22.07766159574784,C,-58.906799661421,-40.777019988997964,A,B,A,1
93,Jewish,Male,Yes,E,34.8816358043435,D,-89.4735334078028,109.00602830532145,B,A,C,0
68,Buddhist,F,Veteran,C,147.48168286676662,A,-48.575826036618416,-116.71471624799648,A,C,E,1
64,Hindu,M,Non-Veteran,A,10.45319141617224,D,15.874720974958597,-137.22319328359586,C,A,E,1
31,None,Female,No,B,100.8055146845096,D,166.8976493527958,-212.3774641194521,A,B,A,1
90,Hindu,Female,Veteran,E,21.92022124225327,A,32.72283609894692,102.91186750795185,E,E,A,0
19,Christian,M,Yes,D,-52.66466788526172,A,71.29063275977468,-51.81937939166084,A,C,E,1
65,None,F,Veteran,B,-85.18459436090143,B,-22.63502349176804,-6.488439800536015,E,E,A,0
28,Hindu,Male,Veteran,A,21.677942819601025,A,22.448377048273965,51.7285113175235,C,E,D,0
25,Muslim,M,Yes,E,-15.901476211565784,E,56.19571263378621,-2.3821082071038076,A,B,D,1
70,Other,F,Non-Veteran,C,-33.966950355950615,C,8.861709916025031,-92.7752041383275,A,B,E,0
79,Hindu,Non-binary,No,D,-1.359019569947319,D,134.18308386992302,200.7602152187296,E,D,B,1
76,Jewish,Non-binary,Non-Veteran,B,135.05770504836804,D,44.22515100333514,-54.19478343486123,D,A,C,0
73,None,M,No,A,37.667486526544295,A,-101.92091062745472,106.24776028112082,C,A,D,1
24,Muslim,Non-binary,Veteran,B,-51.10741322816488,D,-60.907187239627724,55.20902319150072,B,A,D,0
81,Muslim,Other,Veteran,B,-156.47818257200134,C,-11.330602691921511,-5.571462967903522,D,C,B,1
33,Muslim,Female,No,A,-25.115708087900746,D,50.371107297092074,-80.21914491964813,C,E,E,0
94,Christian,F,Yes,D,-77.6764571248007,B,75.8644539689331,-10.438041354508542,D,A,C,1
18,Jewish,Other,No,B,-58.914287625088924,D,-43.23553702214139,-78.43351039858517,B,B,A,1
31,Muslim,F,No,E,-49.33421377769203,C,16.88018967498531,81.32919780473937,A,C,C,0
61,Buddhist,Female,Veteran,C,-170.15597750490372,B,-40.53361564951715,24.473918882553477,A,E,D,1
61,Muslim,Non-binary,Yes,E,4.66327948825912,A,308.8447860111762,-30.895293424204734,A,B,C,0
55,Christian,M,Yes,E,38.095773368424766,B,-2.9349061242587493,-31.73385404973178,B,A,D,1
66,None,F,Non-Veteran,B,39.858251048069484,B,-124.32824402118561,4.503347675472811,A,A,E,0
31,Buddhist,Other,Yes,D,-31.008885835737832,E,-192.9704202788513,67.82529567084009,E,D,E,0
55,Buddhist,Non-binary,Yes,B,-293.6832747555789,C,97.89809573931734,-188.14392404907457,E,E,E,0
84,Christian,Other,Veteran,E,100.0182431559798,E,28.53298971990723,-112.17041099228737,A,A,C,0
18,Buddhist,Non-binary,Veteran,E,-161.64828257050695,D,-115.20260291945728,-66.77858842191189,A,B,B,1
30,Muslim,M,Yes,E,0.6230047981935664,B,-124.98381318740812,161.15184628467054,A,C,C,1
54,Jewish,Non-binary,Veteran,C,-98.89122351959331,D,-95.85503287489021,31.603874634961887,E,B,B,1
49,Muslim,Other,Yes,C,189.57539488644025,C,-19.697373590886393,-99.96843451215277,C,B,A,0
29,Jewish,F,Non-Veteran,A,189.6712260870655,D,-76.8168111532813,98.12868789610619,A,D,C,1
41,None,Other,Veteran,C,-123.13336657169174,E,-81.9624459924932,16.449436161049125,D,E,A,1
77,Jewish,Non-binary,Non-Veteran,A,56.13275973827262,B,40.156588541711066,107.03621950591766,A,C,B,0
75,None,Non-binary,Veteran,D,-135.1621218085842,A,131.28514135331957,-2.0828766020522895,E,B,A,1
47,Jewish,Female,No,B,198.2726729180511,E,33.54609835641916,-60.86658942993315,A,D,B,0
45,Jewish,Non-binary,No,B,12.974332350941955,B,-75.24616626249755,-6.548231687306217,B,C,E,1
48,Hindu,F,Veteran,E,8.922708281517988,B,-95.60663868846368,-4.543275230358924,E,B,A,1
18,Christian,Other,Non-Veteran,A,-58.47786035420296,D,-163.04941447521858,105.99459112731795,A,E,D,0
33,None,Non-binary,Non-Veteran,B,-125.28672529644602,C,-66.15846754734281,24.641161323919313,B,B,E,0
89,Hindu,M,Non-Veteran,D,-31.174794882391883,D,-90.3471234964837,-113.04392069369871,A,D,C,0
58,Hindu,Male,Veteran,E,3.3459780936086694,B,-17.012711562237605,-78.16511336079923,D,B,C,1
81,Jewish,Non-binary,Yes,D,81.82117300209994,E,-44.144406960367164,-123.57739242987343,C,E,E,1
97,Jewish,M,Veteran,C,-52.87164994316764,E,-102.4628266332096,110.59207823713307,D,C,B,1
24,Jewish,M,Yes,B,-45.352078934702824,B,14.268815966314227,17.90678802238654,A,E,D,0
85,Christian,F,Non-Veteran,C,53.86419968522921,C,59.20997224654597,85.56531505643896,B,C,D,1
20,Hindu,Non-binary,No,A,-41.135491859797106,B,-151.58770582399592,170.19091789821036,B,C,B,1
67,Muslim,Male,No,D,-35.466189984592724,B,12.63630447665147,18.453239460637892,C,C,A,0
41,Jewish,M,No,E,-54.76676154036881,B,-97.54039966859328,24.285975921410678,B,B,A,0
74,Jewish,Male,Veteran,C,117.08619632363175,D,160.01873535597838,19.44926118466067,E,D,D,0
79,Muslim,Male,Yes,C,-53.630971621370584,D,-149.55586734497348,-89.0210019950257,D,B,A,0
89,Other,M,Non-Veteran,C,60.16974659582478,E,76.93800496222767,182.51535365230868,E,E,C,1
32,Buddhist,Female,Yes,E,-54.23638110179321,B,142.90366857018773,51.637860668645665,C,A,B,0
79,None,Female,Veteran,B,-16.502865278380668,D,-132.05482222276902,154.64954186133755,A,C,C,1
65,Christian,Male,No,B,-49.39405553981966,E,219.4434179735048,85.14619054268353,E,E,E,0
68,Muslim,Other,Non-Veteran,C,-107.88443938142602,E,-43.40965666596975,99.02964525074451,B,B,A,0
19,Muslim,Other,Non-Veteran,C,75.70802649195957,E,-95.43528482384441,-70.48379358563722,D,D,A,1
22,Other,Non-binary,Non-Veteran,C,155.2963917298818,A,8.101994210150263,80.98910263374292,A,C,D,1
44,Christian,Non-binary,Yes,D,90.90415870876292,B,-11.27785251350492,104.69209006060294,C,B,C,0
26,Christian,Male,Veteran,A,80.47175645810272,D,-114.00510132050181,17.35491912287572,E,B,A,0
26,Other,M,Veteran,C,-117.22764551653826,D,-67.44203666400904,-156.70580876139982,D,B,B,0
91,Christian,Female,No,B,43.969436433751696,A,6.430152535389433,79.08457913494011,A,C,B,0
56,Other,Other,Yes,B,-18.679429623534173,A,25.777944492256204,-76.549081839427,D,C,D,1
46,Other,Other,Veteran,E,38.71621669350391,E,0.379773734959582,-27.85342949376487,E,A,E,0
47,Hindu,Other,Yes,E,224.2742732581236,A,114.63293430126458,-89.38260788002943,C,C,D,0
58,Christian,Male,Yes,C,31.857447837271735,B,-67.75587202438692,19.812566060937442,C,D,A,1
72,Other,Male,Yes,C,-31.563206064290334,D,-8.639653279182102,-1.7157739061089523,B,A,E,1
84,Hindu,Non-binary,Veteran,A,-41.36237565491035,E,-68.09293489542192,-157.30630865927876,D,A,B,0
49,Christian,M,Non-Veteran,A,95.6525597026594,A,-72.8651319345757,-80.24492108803118,C,C,B,1
58,Other,M,No,C,-82.90461864893796,C,-18.419385938784107,-2.0100638315124923,D,B,B,0
73,Other,Male,Veteran,D,-195.88547290356158,E,169.3461547017266,-36.88103312609433,C,D,A,1
18,Other,Male,No,C,326.28387705337246,D,-262.6690797515743,-46.089457193945805,E,B,A,0
86,Buddhist,F,Non-Veteran,C,83.3213224499904,A,23.335610605651983,11.26258959760011,D,D,B,1
89,Buddhist,M,No,A,74.55609690795978,D,-46.88882587630063,-97.64430625090607,E,C,B,0
18,Buddhist,Female,No,D,-161.09254033475352,E,-116.81528554481355,-136.5244791464317,D,B,E,1
82,Other,Male,Yes,A,-29.317275283910444,B,2.342181931932436,60.93734301770848,A,C,E,1
46,Hindu,F,Veteran,A,-75.82330418303978,E,4.508040078375702,72.14329135928314,E,A,D,1
71,Muslim,M,Non-Veteran,B,-53.371297628231865,C,89.03640189656669,-60.70529405829559,C,A,B,1
75,Jewish,Other,Veteran,C,4.123399522411486,B,-23.578775436600466,42.894786898520586,B,A,A,1
79,Hindu,Male,Veteran,A,4.234849982218053,C,45.635168832679554,157.46102335707218,C,A,D,0
90,Hindu,Other,Veteran,A,-85.59085061356623,B,-12.42826233840881,-44.347347747834434,C,A,D,0
73,None,Other,Yes,A,-62.23066842802511,E,13.107425591591293,202.38630002030345,B,D,B,1
75,Other,Other,Veteran,B,-142.2736742694137,B,-104.51096986120672,105.71330571722177,E,D,C,1
80,Other,F,Non-Veteran,E,42.51283720382338,D,136.99145753709178,-40.77997367509697,B,E,A,1
79,Jewish,Other,Non-Veteran,B,-81.0571619422172,A,-42.815939939557104,18.91994546828637,A,E,B,0
37,Buddhist,F,No,C,-122.54935134115088,D,-68.42609070651473,-157.16043262816837,B,C,B,1
68,Hindu,Male,Veteran,B,53.324289944605795,A,105.18005817535585,-16.203400429301514,B,A,A,0
74,Other,Other,Yes,A,-70.59469334309635,E,-41.31889885543132,6.505060091842855,B,A,D,1
70,Jewish,F,Non-Veteran,E,0.4049280341226335,B,54.74419949343381,-248.50511972326532,E,E,B,0
46,Christian,Female,No,E,251.21714409548193,A,-136.41315780497177,73.69763614211445,A,D,B,0
36,Muslim,Non-binary,No,D,-33.48532553692975,B,-10.315856581328191,-148.7013216050342,C,D,E,0
87,Other,Female,No,E,-125.41383687536714,E,11.655366591060957,-54.03453639773911,A,B,B,0
44,Muslim,Non-binary,Yes,E,-91.67982666399053,C,-36.27692385336094,-117.86510929604283,D,C,E,0
78,Jewish,Non-binary,Yes,D,-1.6026628472842912,E,-69.43636839605652,-2.6609469400942367,B,B,C,0
38,Other,Male,Veteran,A,-29.570213348028933,A,37.1345046733343,93.6708323237101,B,D,D,1
32,None,Other,Non-Veteran,C,150.62774831989876,C,-128.835775130858,154.57493759371084,C,C,C,0
28,Muslim,Male,Non-Veteran,E,118.81455407823438,E,-96.7377082118822,21.694922721212297,D,D,B,1
80,Christian,Female,Yes,D,-112.2008758292218,C,-161.1819969546721,-76.86228693291396,A,D,C,1
68,Jewish,Non-binary,Yes,B,88.9231668851038,C,-146.1280062418616,-39.757867597715055,B,A,A,1
31,Christian,Female,No,A,-24.665081493979596,D,-78.43929501180152,60.7830082649318,D,E,D,0
31,Hindu,Male,Veteran,C,71.29048469625057,B,54.037338624527266,-144.61330557974517,C,C,E,1
32,Hindu,Female,Non-Veteran,E,27.529118891576605,C,38.86779610080477,-143.09957724062357,D,D,C,1
65,Buddhist,F,Yes,B,37.590020886960744,E,55.92977349627899,135.89961294975424,D,E,E,1
76,Muslim,M,Non-Veteran,B,-88.51277880909663,A,30.526115154742996,-74.79425927746026,A,B,B,1
87,Buddhist,F,Yes,C,30.843244767331345,D,131.50874819919224,-35.7855221330699,A,A,D,0
22,None,Male,No,D,124.37173272334445,A,31.674952712939458,1.306095144342246,E,B,B,0
54,Hindu,Male,No,B,-53.02550782332689,B,-87.75371544364047,-32.52191024681477,D,B,D,1
56,Jewish,Other,Non-Veteran,A,4.532156124541667,E,-94.47473288501061,4.740062941730332,D,A,D,0
40,None,Non-binary,Non-Veteran,C,108.1100964745431,D,-82.05142741751845,16.017916106632295,D,D,D,0
68,Jewish,Male,Yes,E,-71.12713903939559,E,64.44837397289349,150.31550096091496,D,E,E,1
74,Other,M,Veteran,C,94.21275558691767,E,7.395306835630529,-61.86899180726043,D,E,D,0
79,None,F,Yes,E,18.6568269666396,B,90.74733431888812,98.02241638889349,A,C,C,1
67,Hindu,F,Non-Veteran,C,157.46858207271248,E,-9.767211460433693,-73.61254780555146,D,D,A,1
27,Hindu,F,No,C,-1.8630759835423405,A,107.5578069977708,40.878554214162364,C,D,E,0
62,Muslim,M,Veteran,C,-42.9050984971758,A,-54.65900343499055,-42.501895448858974,C,B,C,1
29,None,F,Yes,A,89.13466416865027,E,-93.56172654650277,112.3340581110731,D,C,C,1
90,Buddhist,Other,Veteran,A,-71.78138510144831,C,39.13454437504079,-58.033331054572876,C,C,E,0
75,None,M,No,A,21.773258063665946,B,51.60441575441096,47.4846639250101,A,E,D,1
47,Other,M,Yes,D,-175.5621092685312,C,92.57111628675443,-12.05903380006922,B,E,D,1
92,Muslim,Female,No,B,-115.43454459510112,A,-53.61378236854931,-27.10355558017384,E,E,E,0
53,Christian,F,Yes,B,-51.64235706961461,A,-211.55919103891412,-29.866150097588,C,B,C,0
81,Buddhist,Female,Yes,D,11.339655889689665,B,194.09023717056172,3.415770227012729,C,A,D,1
79,None,F,Veteran,C,-95.94773974431742,D,53.432602303256694,-27.750507675229546,E,A,A,0
37,Muslim,M,No,C,-69.25876430797567,D,-26.814405853320487,187.25414868448698,D,E,B,0
23,Jewish,F,Yes,C,39.01794598648318,C,51.31251083781652,-223.96502720679655,A,E,D,0
62,Buddhist,M,Veteran,B,-81.52701537446987,E,104.98036083825002,186.99140300373566,C,E,B,0
25,Buddhist,Other,Veteran,B,-69.25491006407599,B,19.6147937847155,-7.133125774578349,A,B,D,1
46,Buddhist,Other,Yes,C,-10.95877394554672,E,118.08862044789481,95.39464183507468,E,B,A,0
65,Buddhist,Other,Non-Veteran,B,-77.48030248909163,D,107.99901736342588,79.22786906493681,C,D,B,0
35,Muslim,Female,No,B,1.676271892285669,B,213.53335934222733,67.44010846177262,E,D,C,1
84,None,Female,Veteran,D,-52.874203796351814,E,48.89043144559006,125.33665954950794,B,A,D,1
81,Buddhist,M,Yes,D,70.41709784654242,E,-14.860583527363968,54.774503946019834,A,C,C,1
89,Hindu,F,Veteran,E,188.51297201665903,D,131.37514045802874,168.24751624997432,C,E,A,0
97,Hindu,Non-binary,Non-Veteran,E,49.30915497465512,D,110.15899112210619,8.095662782769738,B,B,D,1
72,Christian,Female,Yes,E,61.82930192458558,C,-4.9126460777120915,-137.17750265310778,D,B,B,0
22,Christian,Other,Non-Veteran,A,-220.84480333442977,B,209.96809270266655,-76.91008444039241,C,E,E,1
50,Muslim,Non-binary,Yes,B,90.69172337800151,B,11.048924260826297,-11.408472715082118,C,C,C,1
19,Other,Female,Non-Veteran,D,-38.4237443501265,D,120.90580838806902,90.5848143597954,E,D,B,1
71,Other,Female,No,C,-193.37530238562488,C,58.787865645654925,-75.85179256008458,A,B,E,1
27,Hindu,F,Non-Veteran,A,-42.251701950267766,C,117.54096755043184,29.8531248340261,B,C,D,1
68,Christian,M,Yes,B,-149.1674067535022,B,-124.38336884540297,-195.3752419315307,E,D,A,1
68,Other,Female,Yes,D,40.52965800909795,D,-69.47273309217537,209.8699524139223,A,C,D,1
32,None,Non-binary,Non-Veteran,A,-241.4254872527969,E,65.13248628086019,-25.78360169908784,D,E,A,1
85,Jewish,M,Veteran,C,45.11676155154355,C,-15.528122970509894,-113.48923720249627,E,C,D,1
50,Hindu,F,Yes,B,-62.061275208450375,C,71.88660210429461,-17.379530665040473,E,E,C,0
90,Jewish,Male,Yes,D,103.92624868010884,A,-162.29178968691699,242.82685010590495,C,B,C,0
72,None,Female,Non-Veteran,C,64.02971978166805,E,111.46944373899541,80.32875936494874,E,C,B,0
40,Other,Other,Veteran,B,66.0120039905269,C,49.829681781921856,135.4141196331061,C,E,A,1
76,Jewish,F,No,A,-49.57524908493204,B,118.90277241653821,15.869649019901017,A,A,C,0
34,Buddhist,M,No,A,-76.56840202188798,A,86.14592344939234,-18.347887981095102,D,E,D,0
66,Muslim,Non-binary,Yes,B,148.65758207813235,B,-69.76789732040434,55.754068395329966,B,B,A,0
37,Buddhist,Non-binary,Non-Veteran,A,33.79080347141659,C,-183.76405538972372,244.636254249209,C,C,B,1
78,Jewish,Female,Veteran,B,-101.09362844677703,E,58.25952129260489,185.90724090372933,E,D,A,0
49,Christian,Other,Yes,C,7.560022221253352,E,92.15772226486094,120.188075021044,D,B,B,1
63,Muslim,F,Veteran,C,61.64662281763964,A,-230.848069354969,100.13148033428845,D,D,C,0
55,Other,M,Veteran,B,-103.27557824229562,B,83.2830524423242,-85.18371809017295,B,D,B,0
38,Hindu,F,Non-Veteran,C,-68.47219618772108,C,-62.68680405085858,-100.76809964796813,E,E,E,0
67,Buddhist,Non-binary,No,B,-11.540598699574229,A,-46.607753634620465,-4.246694618889868,D,D,A,0
51,Christian,Male,Yes,D,39.499394269495,C,23.729048774699155,-9.346171984923572,A,C,B,0
23,Christian,Female,Yes,D,-11.454043788063652,B,101.04815760618864,42.83664178338175,E,E,C,0
82,None,F,Veteran,D,-19.3904018567786,D,90.45830645210663,39.08306988750495,C,A,B,1
30,Hindu,Other,No,E,-173.21882197635398,E,84.59174127262058,-140.87032120264806,B,E,B,0
97,Jewish,Female,Veteran,D,-42.58110618494969,C,-37.21488109122393,-37.83302916439359,C,E,A,0
48,Christian,F,Veteran,E,-15.908940892002338,A,42.8104728587347,176.06326014665103,B,C,B,0
72,Buddhist,M,Non-Veteran,E,70.69086406336704,B,57.648759752817945,47.18745869211644,A,E,D,1
58,None,Female,Non-Veteran,E,-43.113289300140785,E,45.78500155018765,-34.384786713643216,E,E,E,1
43,Muslim,F,Non-Veteran,D,-7.065623136219277,B,-50.28087816179493,49.47892869027758,B,B,E,1
21,Hindu,M,Veteran,E,-40.39894774359379,E,54.624213818397514,86.39175713285705,C,B,D,1
