Gender,married,faith,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Other,Widowed,None,Other,E,C,E,123.75263655794593,118.88907924990231,C,-80.444346473536,D,107.16074255009651,B,1
Male,Single,Muslim,Black,C,B,A,-32.441897106589174,278.26995904760616,D,-22.729119412020555,C,-85.61549624251799,D,0
M,Married,None,Hispanic,E,C,D,-126.29715190528825,-124.81078458819151,C,119.20739410279715,B,46.20686157098231,A,0
M,Single,Buddhist,Black,D,C,A,83.06506917940933,103.33914919022237,A,4.6284144288477345,B,42.725973742741374,B,1
Male,Married,Muslim,African American,D,C,B,-0.6776699976982197,-70.54969117650327,D,1.8304705282225386,B,81.10167072754987,A,1
F,Single,Hindu,African American,E,D,B,211.08348202288659,-28.124786340742,E,14.914532208415876,E,-89.12899748682851,B,0
M,Married,Christian,Hispanic,A,E,E,-108.40002551334598,-64.60257862564858,A,21.672778838764966,B,-170.2517752493688,A,1
Female,Widowed,Jewish,Other,A,E,A,83.59237635789363,-103.93860018262532,E,-42.422851857788466,B,286.7377644171658,A,0
Other,Widowed,None,Hispanic,A,D,A,32.9410238948243,109.39244489504638,A,43.862000003667625,B,-139.47402348337775,D,0
Non-binary,Widowed,Other,Black,E,E,C,4.485473763576684,154.9531985761878,D,-46.09277901827713,C,-27.22411958549278,E,1
Non-binary,Widowed,None,Other,B,A,B,96.8761214536687,119.768978401236,E,9.9259501504372,B,0.3260930583298876,D,0
Other,Married,Buddhist,Other,B,D,D,-0.44947656023648824,61.02212172513896,C,-169.44970949545578,C,92.51570656658339,D,1
Other,Married,Buddhist,African American,D,B,B,-45.447187009104944,102.45966519608902,E,121.29821591202065,B,90.66379724208306,E,0
Other,Married,Other,Black,A,D,A,1.897132915036084,-53.91778640493406,A,-71.36121436410706,C,-161.5643145567489,B,1
Female,Married,None,Hispanic,B,C,C,-58.42867069405355,43.96492062261963,E,77.21535353459545,D,-102.85090351660237,E,0
Other,Widowed,Christian,Black,C,E,D,-5.156585557766124,54.16417544277904,C,-58.45652342316997,C,3.632341976721239,B,1
Non-binary,Divorced,Buddhist,Hispanic,D,A,A,-52.57009347632595,105.42374188913233,A,-31.928243173719974,C,29.384720716868195,A,0
Non-binary,Widowed,Hindu,Other,B,C,C,81.86274730313541,140.83472531645768,B,-3.3646992588932263,A,-274.7378323475458,E,0
Male,Single,Buddhist,White,E,E,D,85.2919011981356,74.38993497661387,C,-14.330479093714288,E,46.69750221587264,D,1
Other,Single,None,Other,D,E,C,130.4565326967625,91.69141481367318,E,38.280664733150935,C,-200.3744857168949,E,1
F,Married,Muslim,Black,D,C,C,23.57990118532301,-154.51927102993346,B,-17.727661465504216,C,-84.980584553849,E,1
F,Married,Christian,Hispanic,D,C,C,-114.0137335226209,-135.78554688729315,D,2.8270569219799175,E,-15.349547671993587,A,0
Female,Single,Other,Black,E,E,C,6.564447355531197,-14.693946288921511,A,-160.80420637670073,E,195.113821302049,A,0
Non-binary,Divorced,Christian,White,D,B,E,145.807695320702,116.98013757478982,B,-82.33325727695707,B,-40.86942090246546,B,0
Non-binary,Single,Other,White,D,E,E,-67.55930753162517,80.32201401978676,C,3.929942996132026,B,41.54220884804919,B,1
M,Widowed,Hindu,Asian,A,B,D,-241.1107017007613,166.24472220787192,A,1.7652416035619427,A,1.6111971901286941,B,0
Female,Married,Other,African American,B,D,C,-66.31382064017312,-36.331372370539164,A,8.464182187987214,A,-26.916283982414946,B,1
Female,Single,None,Black,D,B,A,126.09252242281777,-47.890231994412034,E,6.6748144413665695,E,-135.703441853334,E,1
M,Divorced,Other,Asian,D,C,C,91.10622054194208,141.3309468633315,B,116.52219653359339,C,24.746524350045544,B,0
Non-binary,Divorced,Buddhist,Asian,D,B,A,51.214845730527145,-221.03975853675456,E,-121.93657293806048,E,43.790442855474595,D,1
Male,Single,Christian,Asian,A,A,A,233.35174573521735,-68.5446502860341,B,-156.78649656707196,A,58.41281645312626,C,0
F,Widowed,Muslim,White,D,C,D,-49.92097494927415,-55.37959296396122,E,95.57490710896826,C,-63.063819997498335,E,0
M,Widowed,Buddhist,Hispanic,D,E,A,64.11822808026021,18.068537034002784,A,-30.22368161862562,B,16.107166010197062,B,0
Female,Divorced,Jewish,Black,D,C,E,-44.68267419507735,3.784795428563993,E,161.2397576392685,C,-75.33751981577115,C,0
Female,Widowed,Jewish,African American,C,B,A,148.70320400751012,16.660855549947602,D,-5.076904374403459,E,33.36166078376029,B,1
Male,Divorced,Jewish,Black,D,A,A,-126.30954920331132,70.2969089528255,C,80.2336244625743,A,58.19635632315059,A,1
M,Widowed,None,Black,E,C,C,163.71802368589928,144.80449618928256,D,26.880354981580567,A,-91.81895822811845,B,1
F,Widowed,Muslim,African American,E,C,D,-114.29901762498615,21.352874186288844,B,-2.8688102741685895,A,-186.58431284347444,E,1
M,Divorced,Christian,White,A,A,D,-178.6268333960867,-109.72421062133712,E,96.89638420133318,B,99.33532817543875,A,1
M,Single,None,White,B,E,C,15.636881114376413,-119.91262868258991,A,78.7724454562036,A,-223.65360790334083,A,1
F,Single,Jewish,Other,E,B,C,-35.98505084082752,-24.779173951507364,D,5.007442116193044,B,-32.63855961971264,A,0
Other,Married,Other,Hispanic,D,B,B,-97.01303563107699,-43.70438940820088,B,41.20616102888569,C,-31.83233984765038,A,1
Female,Married,Christian,African American,E,A,B,75.6958418277406,-154.62868792170138,D,-91.45338510350254,C,-0.0006562365211256527,C,0
Non-binary,Widowed,Buddhist,African American,D,C,E,58.53338573288786,120.11300157010632,E,48.43651033859556,C,-42.19358430235384,C,0
Female,Divorced,Hindu,Hispanic,C,A,D,118.03089648127414,118.09384114119501,D,-80.03332439922511,C,24.46654244775814,E,0
F,Single,Muslim,Other,E,B,B,187.08981231016097,-30.198983547152814,D,71.88649123804525,A,-136.08219163741117,D,0
M,Married,Christian,Asian,D,B,C,-38.49838721089772,22.331632742083947,B,-77.58607509743467,D,-121.56232471774719,D,1
Other,Widowed,Hindu,Black,A,A,A,24.285663493619452,-30.462730932073605,E,-85.93137662069653,C,-13.81366751930109,C,1
Non-binary,Divorced,Muslim,African American,B,A,A,28.221558702881577,5.891724470675876,A,-96.85659291983097,D,8.106392937984157,B,1
Male,Widowed,Other,Black,A,A,D,53.23060269862919,115.64755598169363,E,73.0207936805602,A,25.366757192271166,E,0
Female,Widowed,Hindu,Other,E,E,B,-54.418604380338365,19.56830878378943,C,27.766840686583883,A,136.04901135175703,D,0
M,Divorced,Muslim,Black,B,E,B,-80.7665983503741,18.80845360694651,A,-205.77607100872874,E,34.53508162620359,C,1
Non-binary,Married,None,Hispanic,B,A,C,-45.83107779804681,120.97602119749943,D,139.13578376496588,A,-175.19668955544418,C,0
Female,Widowed,Jewish,White,D,C,D,32.19538771930255,70.41193341899735,C,26.396483220561638,A,-100.78264271354973,E,0
Female,Widowed,Hindu,Black,E,D,A,-40.28213540839253,29.698384528347997,B,179.8244968876099,C,-109.01631590693653,B,1
Other,Single,Christian,Other,B,A,A,133.65423782290372,-37.6629983833382,A,76.45533913982993,A,-26.09604998723192,A,1
Non-binary,Divorced,None,Black,E,E,B,9.93256106982215,94.09873437703378,C,22.272447069599327,B,123.74248941042245,D,1
Non-binary,Married,Other,Other,A,A,D,-80.42137891378299,-20.193316731017017,C,-138.62191398175648,E,78.70777439369282,D,1
F,Single,None,Asian,C,C,E,54.14408427841336,-100.47911839315621,D,86.36470570372887,C,115.90305035203397,B,1
Male,Married,Other,White,B,A,C,266.29045080272186,137.653812862387,C,20.37453035359816,B,-29.41210633994174,E,0
M,Single,Christian,White,E,E,C,19.91491688365826,88.71099099505916,D,-47.70399441181706,C,-95.99522323324176,C,0
M,Married,Muslim,African American,E,E,C,157.0444482556575,-66.65695278845243,D,-52.89772646699497,E,-58.12680678239391,D,1
Non-binary,Divorced,None,White,C,E,C,-134.029783535443,-105.95870973287084,E,-35.6084059381687,B,-90.1997718771353,A,0
Male,Married,Other,Asian,A,C,A,100.13427544408857,-120.03200816061444,C,-55.28624120788197,E,63.73061378685141,A,1
F,Married,Jewish,Hispanic,C,A,B,-18.969160979642062,-117.83955930671799,A,-194.650939465803,E,-125.74803931221811,B,1
Other,Widowed,Buddhist,White,B,A,A,-58.647764741004806,-164.09936552648603,B,104.17183376151287,B,132.80565992318216,A,0
F,Divorced,Jewish,Other,A,D,A,10.534075363104485,-3.0915880234233533,A,11.428940289681934,B,48.32195594538073,A,0
Non-binary,Widowed,Christian,Hispanic,C,B,E,-86.61673651163885,-130.06083332591342,E,94.0124535543394,B,4.563172618313495,D,0
Female,Widowed,Buddhist,Other,D,A,E,128.6578785968801,79.37281072887103,D,-148.0806231871084,A,-111.2495905943939,B,0
Non-binary,Married,Jewish,Black,E,B,B,-51.43274786386159,61.50058970562665,B,62.96692587147816,C,68.00192419879578,D,0
Non-binary,Single,None,Hispanic,D,D,C,85.54501823775617,114.64546813400183,B,-26.906151171285035,A,55.91650491413773,B,0
Other,Married,Muslim,Asian,B,C,B,125.12083680968044,-110.48222014968884,E,25.24558186878862,D,-92.14267578125653,B,1
Female,Single,Other,Other,C,D,E,-26.997989560828916,8.01545725352335,A,-9.373455359438609,A,-60.21802379698571,A,1
Male,Single,None,Black,E,D,A,-113.69576638442484,15.036333629819604,E,178.783476152296,E,-84.10413715459502,A,0
M,Married,Muslim,African American,A,E,B,-97.66740447162893,60.43920193175359,A,133.79873832065311,B,2.1466339603138715,A,1
Non-binary,Married,Jewish,Other,D,A,B,-39.75181341704392,38.16425726333783,A,-121.63085359657492,E,58.814407166510975,B,0
Male,Married,Christian,Hispanic,A,E,D,-10.205971988917312,96.87361455045016,B,-54.879035837567756,E,101.70331202832878,A,1
F,Single,Jewish,Black,E,A,C,-60.39926334292899,43.41058544271171,E,97.81090237970974,E,-24.060344558221857,B,1
Non-binary,Married,Other,White,C,A,D,124.32798762836408,109.62498983444029,C,-139.69849077367482,A,-202.28642149766372,D,0
M,Divorced,Hindu,White,E,C,B,66.03026820277825,98.57033295581812,C,-38.20929600152023,A,-97.53441459116368,E,0
Non-binary,Single,Other,Asian,E,D,B,100.32626264695033,89.19477490922722,A,-139.79273496621906,D,-24.27774194564233,A,0
F,Married,Christian,Other,D,C,B,36.60677549784382,-31.971255869059018,E,-17.818317443287533,D,228.62764606876468,A,1
F,Married,Hindu,Other,E,A,D,-12.47892521229577,52.74326817934614,E,-30.06124989401315,A,-52.247237137555324,A,1
Male,Married,Christian,Asian,A,D,B,20.547231602206335,-93.79611313445857,D,85.7436382251523,C,-73.06429607014826,C,0
F,Widowed,Buddhist,Hispanic,D,E,C,174.17987821299556,158.5070215942057,A,-137.85353050043142,A,-54.82175077324194,A,1
F,Widowed,None,Hispanic,E,C,A,103.89208754879616,33.993114957033264,D,-105.1518478248958,E,17.521802615489847,A,1
Non-binary,Married,Muslim,Black,C,C,A,-260.26003213382694,23.99788259977077,A,-126.71328892185083,A,78.8438495066397,D,1
Other,Single,Hindu,Asian,E,A,A,34.18498999187989,-12.878813126818828,E,-58.71646766459333,E,48.019253410621836,E,0
Non-binary,Married,Hindu,White,A,B,E,-110.24515177452076,65.32873921337129,C,1.1193821877806205,A,11.788987247151889,C,0
Male,Widowed,Other,Black,A,D,C,-251.46314948152738,-50.43339711207857,C,0.1306876747954011,A,103.49626854520355,A,1
F,Divorced,Jewish,African American,C,E,C,1.9615130490118746,54.08162305123218,B,25.253112879916355,A,-6.982922136112619,D,0
Non-binary,Single,Buddhist,African American,C,D,A,12.815694110033801,-0.9594891466988458,D,-144.4163819109243,A,-62.664178361221545,B,1
Non-binary,Single,Jewish,African American,B,B,D,88.62387879297235,-193.30091487676043,D,-43.412916979214366,D,30.755091483824582,A,1
Other,Single,Buddhist,Hispanic,D,B,E,-117.54347500341599,-76.69735792401679,B,-112.35185751099321,A,40.989544693013734,C,0
Male,Single,Jewish,African American,B,A,E,-159.14162739086964,-47.95961701251122,D,114.20593892491098,A,111.74841383855866,A,1
Female,Divorced,Muslim,White,D,D,B,17.255267361242733,-67.57017923710717,E,-105.10977078559375,A,74.50753087631796,C,1
Other,Married,Christian,Other,D,A,D,-133.75550601583058,52.66338008160501,A,-84.18083085012236,C,-80.35480766087635,E,0
Male,Divorced,Hindu,Black,D,D,D,229.9033135480065,1.2159102283409198,D,183.02932951868664,C,132.2301753833396,D,0
Male,Single,None,African American,B,B,B,-73.43512794236709,38.253760586398926,A,-15.610342444720132,B,109.17494597039024,A,1
Male,Divorced,Christian,African American,B,A,E,74.44972252436865,-62.07855811396079,B,145.78524667297896,B,-67.80764520186635,E,0
Other,Married,Hindu,Other,E,B,D,131.1774076165303,-22.4548855259647,A,-62.469331908179235,D,-144.93070845425137,B,0
Other,Married,None,Black,B,B,D,-2.926875341775241,69.81145389860527,E,-39.25761871767475,D,37.89718491351597,E,1
F,Married,Muslim,White,D,C,A,11.735421942204429,-2.040136005506482,A,143.73299734784953,D,6.33572840397197,D,0
M,Married,Jewish,Asian,B,B,D,58.406677053041534,-89.13742496170727,E,56.17522275240591,E,105.32373720363834,C,0
Male,Single,None,White,E,B,D,-119.84909697693583,62.672408329554685,E,29.10816766714013,B,40.034773797824876,E,0
F,Married,Jewish,Hispanic,D,A,C,1.3172892777788128,110.71960813238628,E,51.45787678211961,A,41.169129724355216,D,0
Non-binary,Single,Jewish,African American,A,D,C,75.69705128309954,-127.85498079838746,B,-188.69625675065086,E,116.08013410356676,D,0
Non-binary,Married,Buddhist,White,D,C,C,-78.82259559852007,-131.6797403966691,B,46.42249981456493,B,61.869406345914456,D,0
Non-binary,Single,None,White,A,C,D,-39.85347777537711,47.93953061848812,A,9.547948311110959,E,-18.59904579240612,C,0
Non-binary,Single,Hindu,Black,C,C,D,-74.97567255295814,-55.74624940464208,A,-8.95259782805143,A,-15.979946075445369,B,1
Non-binary,Divorced,Hindu,Other,C,D,A,101.62652584796486,-2.8455373061540943,B,60.269017857899385,D,-128.0670314064455,D,1
Other,Single,Hindu,Hispanic,E,B,A,-26.984872803276865,32.03319199200238,E,91.8584308300717,A,18.353537504008134,C,1
Male,Single,Other,African American,A,E,B,-0.989175257760686,77.77231368162528,C,31.74376231902961,E,18.84232906482291,C,1
M,Single,Jewish,Asian,C,C,A,45.069107463359835,49.96702147286643,B,-31.493709315107605,D,204.03248521039225,D,0
Other,Single,Muslim,Hispanic,B,C,B,179.50373008790038,-47.63535203904388,C,-27.290990947785147,C,-57.95242327712242,B,1
Non-binary,Single,Jewish,White,A,D,D,-22.185835340056556,-90.7155765980955,D,165.5627023636696,B,-53.83758506150773,D,1
M,Widowed,Other,Asian,D,A,C,-77.42914406907656,77.60213824855104,C,10.097212594216193,E,22.026330387828263,D,1
Non-binary,Widowed,Christian,African American,E,B,D,33.75449345441163,-114.3540416604601,D,-62.62736111520275,D,-171.99369066201052,A,0
Other,Widowed,Buddhist,White,D,C,A,-210.97316668751301,6.576198854191939,B,72.59190181767846,E,-60.27632491589847,B,1
M,Married,None,Other,D,C,B,74.55433355182704,29.7431934655598,D,-157.4124449974735,C,113.81309856570134,A,1
Other,Widowed,Buddhist,African American,C,A,C,-179.00053900535195,31.286411323447062,A,-68.9018989946783,E,-27.226144393138174,C,1
Male,Single,Christian,Black,C,B,E,62.30707929363345,106.98708669309414,A,-9.21835294297033,E,67.07311365915794,A,0
Other,Single,Jewish,Hispanic,E,C,D,-47.73161520250067,129.18156970052692,D,-35.68675788781869,A,55.948792198794415,A,0
F,Divorced,None,African American,C,A,E,85.64450661365596,-37.86043487042859,B,50.976872189566144,E,-111.87372836635532,B,1
F,Married,Muslim,African American,B,C,E,-190.94838852947956,1.4450560055057613,C,-187.89319459750817,A,-59.105602337571916,A,0
Non-binary,Widowed,Christian,Asian,A,E,E,-81.25179046868975,-54.95169077375749,C,-2.1533457062062076,E,-115.65468056450032,E,1
F,Widowed,Other,Asian,C,C,C,-66.62387365820473,186.30393674626333,B,78.36323167753504,E,105.34970420891827,B,0
Male,Divorced,Other,Asian,A,D,C,10.171865474403136,39.1700254862376,B,171.27319978276535,E,114.18053020514473,B,1
Male,Married,Buddhist,African American,D,A,A,77.8220228762329,29.059785023698016,C,167.10643862497568,C,-73.7608726949454,C,0
Non-binary,Widowed,Christian,Other,B,E,A,-105.84068963642761,-101.77282091631741,D,85.98456982654966,E,-48.92754531361057,C,1
Female,Divorced,Christian,White,B,B,D,-83.94469992414871,134.6696693875649,E,-188.7680509169136,C,-155.14408757042688,E,0
Female,Single,Muslim,Other,E,A,D,28.323249618669617,-106.93330864293901,D,-70.28546395111856,D,4.6854774439748255,B,1
M,Widowed,Buddhist,Asian,C,C,D,-8.29957596486239,114.1853732303689,B,2.4980500633256075,E,122.35602493068993,B,1
M,Divorced,Buddhist,Hispanic,B,B,E,-12.19919771368791,93.41685331334395,D,-101.91437976254507,E,93.23883218569615,C,0
F,Widowed,Buddhist,Asian,C,D,E,37.94701413231175,-48.69590381513454,D,-90.339001217665,B,175.25214909525852,E,0
Male,Divorced,None,Other,D,A,A,-68.93483160706609,-114.92944334464266,D,141.01092645294057,C,38.94416648210611,E,1
M,Widowed,None,Asian,D,B,C,224.16185596017692,-77.12695474086352,D,70.46539373160373,B,119.55573364645988,B,1
M,Divorced,Other,Asian,A,C,C,-44.85464468012702,129.93819826644014,A,114.85200370112719,C,-139.90576172122127,A,0
F,Married,Jewish,Black,D,D,D,-94.49440492063688,12.168428006321106,A,103.9346821002091,A,40.65135571453419,E,1
Non-binary,Divorced,Christian,African American,C,B,B,106.67303966263904,-20.606186013618064,E,53.726249061687305,D,14.66422421283612,A,0
Female,Widowed,Muslim,Hispanic,A,B,B,137.2128340335954,20.437038660910808,B,29.407214374980416,B,36.093120390561225,E,0
Female,Divorced,Hindu,Asian,A,B,E,-42.453910697960765,-112.7277125402295,C,394.48188342729355,B,40.57871045341213,A,0
Non-binary,Divorced,Muslim,Black,B,B,D,49.77977839543023,-97.47149350977223,A,66.16079716010613,D,-116.4570760487215,E,1
F,Widowed,Other,Asian,A,E,E,-19.19927785534677,46.55079745520197,E,-83.52730910224729,E,5.749990236136524,B,0
F,Single,Buddhist,Hispanic,D,E,D,64.11545407391903,-40.82260056755786,D,132.37653962882848,C,-123.39892974440913,D,0
Male,Married,Christian,Asian,E,A,A,-30.01471280059534,68.00184663839806,C,124.40381099254078,C,-8.819608471998274,E,1
Male,Divorced,Other,African American,D,B,D,-41.93418924584724,161.39383287870274,C,104.02715061012076,A,55.721648758995144,D,0
Male,Divorced,None,Black,E,A,D,87.90156423548949,-111.77142680248708,D,-59.2033613027583,A,-10.407553094070831,E,1
Female,Married,Hindu,African American,E,D,A,100.34337080185219,39.07065778305167,E,199.37582369762345,C,-113.90631083880957,A,0
F,Widowed,Muslim,White,E,C,D,5.406679757789911,103.38774259187242,B,10.451691046324633,E,124.61314560423853,C,0
Other,Widowed,Muslim,Asian,C,B,A,-0.00842786395049696,-55.77674581121701,E,10.776676553715667,C,-199.41782798293806,D,0
Female,Married,Muslim,Black,A,D,A,-68.8723872331648,-167.08408956319136,C,-63.09714673758561,B,47.142435981249534,A,0
M,Divorced,Jewish,Other,B,B,A,54.10831707651433,-114.21697013490117,C,147.4667709388446,D,164.99270945815346,A,0
Male,Married,Hindu,Other,C,C,D,-126.05837560809034,4.503052008611747,B,160.13314472470913,C,-117.53444110501765,C,0
Other,Married,Other,Asian,A,E,D,42.2402226329119,-83.07994570257155,E,-158.65277641606875,C,120.56257112708066,B,0
Non-binary,Divorced,Buddhist,White,A,D,E,-61.448485047452515,-58.253845033598935,B,-102.95682381433818,A,17.48410789425353,C,0
M,Single,Hindu,African American,B,A,B,81.42028772703561,-143.4392271053415,E,-70.78118453451103,A,95.73882224429201,D,1
Female,Married,Other,African American,C,D,A,56.29537025198774,7.334932522550341,A,-89.40978277927164,B,-292.2024505488322,C,1
F,Single,Jewish,Black,B,B,B,-21.060632353216246,-120.96161917599267,C,-183.3739198702351,D,-86.27735059444514,D,0
