ethnicity,genero,civil_status,age_range,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Asian,F,Single,65+,130.16324956408127,-162.21966404578436,-83.8591813903864,-39.602748036728315,-14.58961314801535,73.25804128921351,-41.065100621078614,191.3161268019571,1
Other,Male,Married,51-65,125.01564105114555,-97.94675485615386,-65.1008996383277,-124.26821579960612,-7.5931162327317905,-21.338483426892715,-90.5221725401377,158.12705490837448,0
Hispanic,Male,Married,26-35,-150.73846407376556,-169.30174147926522,69.16653155689075,-5.657148686948086,6.947867946728918,-43.35818011280568,75.97879956509982,234.3484462082167,0
White,M,Divorced,26-35,-105.05857776423872,35.638688866419685,-165.0829015830695,84.2298394771636,87.89777915648087,117.43351904732432,165.9844647482936,-101.65696211514967,1
White,M,Single,18-25,-3.9037276444805062,82.60303899535886,122.30307582145326,85.66626322719922,7.3023696513090925,-131.7759753573398,102.00246220104083,-223.41405196824203,0
Asian,Other,Divorced,51-65,-274.6141990545492,97.90461755020952,1.0948494889839935,-63.33345485924704,-9.908602256321739,-58.63659116241081,32.93864280899791,-188.69939932752638,0
White,M,Single,18-25,200.92434295436675,-28.27930806860695,-206.97514253702911,-8.116562077980822,40.62649200543988,-141.61062832832613,-6.780913615028673,-131.38185102682908,1
Other,Other,Single,26-35,85.06830368720408,-79.67007969787723,-43.52826154358949,26.59049683360929,59.15869036182251,11.381212285024455,166.03016901149962,-54.06589452334104,0
Hispanic,Female,Divorced,51-65,-2.377175973027909,67.7224696834705,-124.52423042753114,22.168825767250606,-64.77554143465876,59.35740845514113,-0.6482960843724466,29.223860274371518,1
Asian,Male,Married,36-50,93.89794916254057,-29.093414697015408,147.58747025108164,-53.616550080189086,41.460042682776766,80.21623397396122,-7.047946323944414,25.61083613205278,0
Asian,M,Divorced,65+,140.6008373829403,-11.081127971639468,-58.335127502652064,60.81355068844809,34.68809260606862,154.74143243389895,-37.749561534048055,63.92191731084661,1
Asian,Non-binary,Divorced,51-65,61.3609097264934,-156.75278898736812,37.77396851682373,-30.808970706266848,-19.803813808849632,-144.87281925856627,-95.88809042685475,20.995769097767617,0
White,Male,Married,26-35,-55.67200065663567,-28.985051416296155,42.74863475149921,-35.619483174640095,80.25104878974946,-25.7139672556218,58.17478118800287,-46.598026729289415,0
African American,M,Divorced,51-65,88.28368105653625,38.00712708551216,77.49503440747226,137.19961787634253,-57.36273166464081,-5.578587495020268,43.69334589467042,3.0942569593824154,0
Other,Non-binary,Single,26-35,-84.45629640391827,165.79346803721745,-11.041015217418606,-3.202115231951893,85.28406027602554,-70.5447353481354,-47.47174411624565,74.3599682930423,0
African American,Female,Widowed,51-65,42.18845628578528,-73.7433789479937,29.047049900073507,-17.480252714732497,-16.506296871163272,44.08080847694354,38.77017817123872,99.65253682476781,0
Asian,Male,Widowed,26-35,54.999466536763265,-36.09955146824648,-9.78183494862575,-107.42757297555237,52.9980383590332,40.30704760139138,-55.321585915112216,15.174038343087053,1
Other,Male,Divorced,51-65,-76.3511972061741,76.76627579408442,21.966339490379088,141.00806501380043,101.18407710697322,13.018603131817624,27.36300447227909,2.0663819585360454,1
Black,F,Divorced,65+,-116.38048214772651,91.44286271698215,-79.02704414397076,81.8102333895343,100.1372168244266,76.03225198792435,74.35128019772577,179.66320426056083,0
Black,Female,Single,51-65,-103.66435015569661,-205.10959992174378,-29.026118098905705,-127.27826757942411,9.105717805112478,46.07216080701418,147.8173402348738,18.43580701608087,0
Hispanic,F,Married,51-65,-130.3321837682368,-30.109517507468947,-170.84540666787862,119.32679755851139,-43.441025102641234,-64.23143105813445,-72.90375291300884,131.32908679589107,0
Black,Other,Married,65+,-70.67693774873234,16.492680359968702,-15.253939482453202,107.07065685234976,38.84020805141727,-58.547507483616016,121.95360562712858,-16.24287495020294,0
Black,M,Single,65+,23.4547553894021,-97.32553491769008,-91.9654366052631,102.70796015320462,-43.86554921725484,-38.97943929248285,-145.69252124158865,-77.15729582367781,1
White,M,Divorced,26-35,47.937296890930256,50.12340085695893,38.48642764083784,-114.23574631567102,-94.18990075545604,-9.923242018159064,6.487029769152051,-0.2158209521588664,1
Asian,Other,Single,65+,124.80851308220964,-165.49898893457393,-169.93806901002725,-160.99314732018306,2.122102311931066,334.1594564465063,34.766653307299734,-39.06242878919334,0
Other,Male,Divorced,26-35,-53.37672702522156,-121.39883564264345,135.77688703535446,-25.722518882990887,-144.1717025744297,-197.56035819720842,-207.6901278905243,55.64266517201939,1
Asian,Other,Widowed,18-25,-87.82744367459216,13.328453547407165,35.99245345304284,71.74278881160812,-170.77198235426195,-66.71381928986037,51.880995490931014,1.21432930751831,1
Asian,M,Single,51-65,84.43077352702866,33.48568444660517,171.44433369191256,-157.3302884733088,16.980537214550427,48.40486528843712,-141.272700414724,45.11675528134276,0
African American,Other,Single,36-50,122.90681234614694,17.946823762949293,-30.96160393596335,-76.0172845452047,-225.23431400914237,98.91411240088532,-184.33715741257197,-138.95867609798665,1
Black,F,Divorced,36-50,-99.13282344400848,-68.71473283986602,162.28842434558516,18.870893452104887,2.5474579393347145,-47.68636560612658,48.042494788557306,-87.75015677199133,1
Other,M,Widowed,26-35,-126.19613499073408,-109.13885209291982,10.374626488854068,130.74103598987114,-155.01439849170444,-43.60367253075707,172.13582533007218,-10.140515382806608,0
White,Other,Married,65+,15.804729806330847,21.737765343499508,-152.69489272067182,6.539066582175026,23.393896503744223,-43.52121344565246,71.25055545727521,104.6053087461169,1
White,Other,Widowed,26-35,-73.27077063321791,36.168342692379554,-36.77237530780358,84.58036887771692,-61.18954494937998,-96.62630903892165,58.17280140713683,69.0271633504947,1
African American,F,Widowed,36-50,12.022218479702174,95.35662928974807,12.012035587131248,47.577418134730294,186.76074653796104,39.416404485989446,-13.521409009234109,0.26144994752680883,0
Black,Male,Widowed,18-25,2.7364700795539423,-11.40097320218072,-61.33582679365254,-140.64059357816018,209.20395392744234,-47.31634572781533,2.9765200376016776,31.897353792917833,0
Black,F,Divorced,18-25,63.09985177213938,-11.570952977597154,110.44384906501747,135.883048068041,95.67767535453727,-59.75060758594972,24.621672512102215,72.4744727535203,0
African American,Male,Divorced,36-50,37.18099780685794,103.38278208311525,-11.065273883795749,-173.4080848932421,-118.9047003530502,-28.83372447429834,34.143372311549534,-0.9716622978105423,0
African American,Female,Married,36-50,-69.67800896139607,-20.73755300590331,230.4201675315916,147.96877205030427,-12.116456293522846,-3.661396122271803,73.32435240881904,82.05067915818113,1
White,Other,Married,51-65,-55.08636092352888,-92.64742039926236,95.32449482438096,102.14639963193328,-115.70322265945595,-14.561735928344689,117.79277688932284,111.09508521110898,1
Black,Non-binary,Widowed,51-65,-7.288061916127576,-29.60956763022129,-34.40171583353822,198.06593547614182,-129.01776861261988,-131.11729451611686,77.57654762650743,-65.07597323537951,1
Other,F,Widowed,65+,49.83052503136415,142.59300537302167,56.61070986283282,-250.99656504680348,-82.55072202836234,-77.65965706903428,86.52568855424698,35.65650380960542,1
Other,Other,Married,51-65,-84.66398192871712,24.454243443899102,21.40952724561306,47.292598103238895,-14.321258223079628,136.4763995856438,157.60371636149884,-129.1653071069179,0
Other,Male,Widowed,26-35,58.41664212806703,14.494744127945292,-171.84575611055305,-114.58070501057331,9.712633102116042,-152.4013837727282,-27.014504261245154,-51.0690698817514,0
Hispanic,M,Single,65+,92.37863251508428,21.435845045070597,-49.7459811059563,21.975737192287475,-109.54613343281838,-25.549358189471306,29.507238331058804,-18.184952403651085,1
Other,F,Widowed,51-65,21.99556568082971,135.02963945484169,-45.60700598647935,-241.8268180025688,-43.913873958281016,-73.1048859034671,81.889568275371,-36.76464337145202,1
Black,F,Divorced,18-25,127.6958357408148,-18.222584276076248,-48.76185453628847,-61.64349629527691,-88.97608630645021,89.03941647843453,144.64246250703502,112.88805393892454,1
African American,Male,Widowed,65+,60.4700124302442,-207.8083189012243,-44.71559591201878,-218.6939414424534,-25.72899639610681,126.174412587939,29.286371796806577,65.50361138746314,1
Hispanic,Other,Divorced,26-35,35.434417807927225,29.931685886031534,121.48977843442918,-75.9836112635849,-121.44910449590549,-119.32000273989838,-172.62733017155335,-88.85407512156466,1
Other,Female,Divorced,26-35,54.67189143791719,72.32306784329366,-30.58467793176079,-71.54068965675148,175.59446519903744,-136.60449942291672,-153.39406852318368,-16.458598370861104,1
Black,Female,Single,18-25,-139.1405010383419,77.86150177315457,88.73799300706882,74.93545048675534,47.182181754163736,-21.502599611738866,75.14380005036304,-35.79709823549184,0
Asian,Female,Single,26-35,110.77328092948665,-63.435821995372564,-91.73524805500467,125.50540813442652,-19.21526316890952,-165.0908275488523,-14.415725941321064,-59.40268800732126,0
African American,Female,Divorced,26-35,105.10002972845571,-93.78454918983,142.52766468261638,154.97133997883986,146.53760958258263,0.6425110989695647,-32.491440616981194,-51.50685409476288,1
White,Female,Single,51-65,-92.72060672501942,-89.00595122961572,-57.82013521134669,52.55740692315929,33.60088449028243,-111.66525628704775,-54.28639358074122,-16.00987457071985,1
Black,Non-binary,Divorced,65+,207.95185928827107,100.11928447007583,3.8348580473213434,2.2729100830857742,-32.26292870513561,-42.464473339081025,141.0091215496481,-46.48811282227963,0
Asian,M,Single,26-35,158.86837700642343,-16.405189242747525,-235.97976825373715,71.15597087933125,135.72631113091748,233.27639820895558,-98.22202815897182,41.05531281318927,1
Hispanic,Female,Divorced,51-65,-85.5719600181873,128.1855284002135,87.4070178651089,-107.89432345476283,-160.97192387614655,27.59184670258099,-15.18933130955501,-37.307731471709374,0
White,Other,Divorced,26-35,-60.95631258544509,53.92908523994482,32.08671556787006,-77.26299977602447,98.3748096480426,-140.78199297172193,32.75115328173032,11.936234913931534,0
Hispanic,Male,Divorced,51-65,-11.243046988255164,-54.491494379718795,-23.25439248610349,153.88757620663597,91.72242246266656,-230.33957042995016,17.76495413346389,-183.09091965088086,0
African American,Other,Single,18-25,78.01993585634385,-85.40893017227698,115.00194740781757,-0.3710233946949396,151.24012179358454,7.852706668472509,-3.247956008736355,-21.338782470406823,1
African American,Other,Married,51-65,150.58654157627416,-22.5378667885892,-162.29083293424625,170.11569711956983,84.98762367090494,-33.197624997675206,280.155077950018,-120.30407818222726,0
Hispanic,Female,Widowed,26-35,3.2236036422576624,-13.395942483474787,140.9284468601158,90.87239426719003,-195.3361288074586,-173.06072917093272,23.15738667127559,113.11858585737964,1
Other,F,Single,18-25,-36.887077442831306,-56.1051532624896,4.0935504806760825,-75.58962935326024,-35.900633694898445,36.85218377016566,247.2485340007744,-149.97255725808049,1
African American,F,Widowed,51-65,-8.736822670713615,204.72116603291636,-111.27668495793912,129.87812217295854,-26.80030482871274,164.9671013230824,-103.95491123338341,-180.6972143548644,1
Black,Non-binary,Widowed,36-50,97.09754335000058,-58.941342404617345,127.57312502829488,118.9504024391965,-21.696175740868547,34.70916178873902,-11.449367784064975,-200.73114462823125,1
White,Other,Widowed,65+,-125.97460694560371,-167.97598563721724,125.87805521332803,49.9374531990213,-15.01131532407493,-49.07051682344013,95.37059497278527,-90.68075974978636,1
Hispanic,Other,Divorced,36-50,113.62898719284264,12.348669318621797,-170.46827381864708,-91.04815166174828,99.17402750314618,129.00415727467634,-67.38172213670002,-25.630874145601148,0
Hispanic,M,Married,36-50,35.68421041311122,179.33595536104917,-108.74702582981021,-76.42625235261788,-90.56656804313981,-31.224437869829856,-128.8830775735973,303.9377836492596,0
Asian,F,Single,36-50,-6.006793682783728,75.62584823863257,100.79875057493322,-60.07231267117212,-110.14473203179276,19.707551593145954,4.400633155082307,243.15413322148558,1
Other,Female,Married,51-65,96.53415709513285,18.10818591377403,90.93794931273794,-40.54207359172193,-85.25439571760973,-68.61901279629056,-64.53421946403279,22.86533554373193,0
Black,F,Widowed,36-50,33.12368661599061,74.28926845200465,28.74022530680606,195.30773893129629,-16.231507505561556,45.7154828347608,212.51502727791393,-177.3582197926529,1
Black,Male,Single,36-50,236.01255156259748,86.91290777070284,98.8682145162609,35.62080461847697,17.76119438198679,-107.93537572975893,-50.00839089604986,115.09149399453575,0
White,Female,Divorced,65+,-49.21131780827548,-11.21282047297487,92.79243687074467,-156.2317380924282,2.387825356691906,143.49672944562548,-128.05285296029007,-17.60262403465719,0
Hispanic,Other,Married,18-25,-99.93642064346032,64.29483396306324,-10.76550758038715,-95.97758906628684,130.42855179659216,-71.56467000165514,-130.9815460552122,90.86739990508572,0
Asian,Female,Married,18-25,152.81692353089105,49.47331368328874,184.27625447922318,71.70672632526782,43.84557664020907,-12.70913733765108,35.023244782194816,35.742338918376745,0
African American,Non-binary,Divorced,26-35,118.3231160899427,-39.84429620177249,-20.545288494375587,85.7629193827514,55.4308792174736,43.147206721619426,-51.65248717006057,127.96647118637357,0
Black,M,Widowed,26-35,88.71808520656194,94.82933493110609,-9.032557504930631,102.8758868373461,163.55003031577073,-171.35636581799105,-114.89307105976401,90.06024944971794,0
Other,Other,Widowed,26-35,16.00461372944742,123.14469009829207,55.68617790640727,-88.59293912168265,-33.25478451852476,30.503431576190575,-126.1133531159607,-102.28146708053514,0
Black,Non-binary,Married,65+,-76.14467386238799,108.72096254973232,-51.340575923778054,-232.66329943339557,-149.42682583634706,172.68553566103841,211.70829567490918,135.27690977340183,1
Other,Non-binary,Widowed,26-35,75.05235918104617,-52.063480392303404,105.0130689456809,9.047089332046742,328.1500047622487,61.1483065693802,24.995624835455924,42.49743311890193,0
Asian,M,Widowed,65+,29.405867138345542,-198.1742977100159,-96.4073893684733,9.929628785333701,-113.113643416354,54.097700085457014,-77.99333054814151,-120.17479608293822,1
Black,Male,Divorced,18-25,-85.588737543148,19.877328787414484,8.893316394533025,-9.282170653619378,40.708401578025935,-83.86300626453121,-49.22725574632621,-41.91209897355972,1
Asian,F,Single,26-35,45.85190321997473,-98.8448135132161,-77.76090237953761,48.777329989130905,-29.142055207173197,-81.03767075691974,136.13791224977635,36.336534816158135,1
White,Male,Single,26-35,-106.36573120709858,40.16973451530664,66.18201563735856,130.42583048141498,67.07264304382056,145.27511851936,123.71028610653147,-83.96319698201314,1
White,Other,Divorced,26-35,0.49128429917186445,87.24354253373767,-114.69358817607326,-61.48109884308931,20.497259637754713,-29.442010281325032,85.63412380519664,-241.252822720962,0
White,M,Widowed,36-50,32.03762664216041,-24.463403085329904,-77.98961958464267,98.78100279213768,208.2271770845939,-21.394419393623348,2.450378872343623,-109.3927825186873,1
White,Non-binary,Divorced,51-65,-45.12911792747051,-3.0859484507820216,-168.48164666795932,43.81055060740231,-15.074659184695827,-23.44188779298157,34.94113094260666,47.87198549499625,0
