religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Buddhist,5.323956449521551,A,-133.22822816907737,-136.6326225285346,-58.980988906321116,-39.65415660881775,-57.4707162476162,-4.706311365835166,A,1
Muslim,-54.628409103803996,E,-0.28916858176817634,-36.033220887453204,136.5307369396123,-16.932636575567734,28.749755314687402,-59.812850272329385,C,0
Buddhist,-19.800961095941226,D,17.297158894888298,15.129573773933377,57.79750815627005,80.84686143991266,-10.989890642606218,-30.69648408592774,B,1
Jewish,-54.538784589204695,B,175.15444782843232,246.30701533462909,-68.39630588838993,-25.592709121412334,91.26871797597349,134.03809127362203,D,1
Hindu,35.053941439613325,A,-12.108961481133182,-46.51385601790892,127.05243467420118,30.83335759022828,161.44150133246194,139.07397076229202,D,0
Jewish,56.03427909171359,A,7.256774855318533,218.5867352329995,27.359580675769735,-53.95813356752848,-68.53739581247534,-39.06409027261289,D,0
Other,38.850881369635964,D,94.88382863325867,-151.3702834671582,-67.3956814628074,29.296857671313614,27.345003855566762,144.18426282141922,D,1
Buddhist,-63.64950869208372,A,54.684962533506855,-0.26129488625694564,113.00998600568776,33.48620813674467,191.02369446111592,-42.41146148660741,A,0
Muslim,-50.46326314886015,E,53.58110972452058,137.90732210196308,141.93421339344525,100.05574551796437,94.48519876714212,83.62160564189891,D,1
Hindu,-144.06217442391184,B,28.346857730033857,10.061295219697296,52.77283790420786,28.56587370395851,-102.06127179989977,-112.31113834008795,D,0
Other,-211.27916579541025,C,47.67665707061823,-49.65001038902068,-47.423737691406444,123.73662877953173,75.82000932207563,-57.53651795794945,C,1
Christian,-80.079026553396,C,-41.12921232765014,-22.1722036315734,2.623450635706774,-93.79183421071437,-29.40630330187982,-66.9923255473651,B,0
Christian,-17.222793160236417,B,-168.80598140344782,65.9765020788139,-65.09761926972844,-125.95089770904747,-25.6258843807296,124.69701460586884,C,0
None,-56.8322443942843,C,51.79564098179501,-44.58616926696873,-118.7373231936753,-78.93907058569319,-97.41928278398319,-102.08627296423268,C,1
Hindu,68.40911944936016,C,10.45441528879561,-118.07252707192694,141.70019317914375,-57.10892775621284,-21.696408538699906,-52.77537697424197,C,1
Buddhist,95.57570543513087,E,-34.14470600809771,84.15049042155434,-104.99006403716271,66.89475931613558,-224.52340675699952,-58.34677495527948,B,1
Buddhist,48.662247287594504,A,-166.92983250953998,231.80666760562528,-90.4619450913989,-43.249852797419344,-184.48882139716812,72.29190092034699,D,0
None,6.527501709917148,B,-64.39251648492915,65.83975945208269,-174.4936347194828,-145.59930012245306,-91.14313377581485,59.325715646111455,B,0
Other,93.48194373571064,C,-128.5665830323479,10.274084611078504,-5.63501730462174,-81.24174713536446,-11.932418884424061,-77.3441394542862,D,0
Hindu,68.29875166845709,E,-48.12349795244868,-60.90728072648759,140.68346992912396,-143.2517490444656,-97.69417540888892,-1.173628498719485,B,0
Christian,67.74234704617018,D,50.558541866956745,-109.57463018395886,-123.16507266569818,29.105931846253064,-36.46023926178323,5.505218190996142,A,1
Jewish,-22.50425645559271,A,-57.73744678934231,-59.621198653074515,-84.0591822682108,-119.21420179289652,-22.446046182140396,-170.39882463178895,C,0
Hindu,-112.1293087851152,C,67.68481662916585,-9.459283485251015,-37.3816599876347,144.36672312241708,85.392972127676,83.65303911601764,E,1
Muslim,-78.73243228976153,C,4.216135946270868,131.8799824564837,-79.45223602653778,23.385623643682248,-40.19304416652408,81.23380561895796,D,1
Muslim,-149.9971502567403,C,-6.41351200680909,-67.77445407067233,-39.21734581021448,-77.1811373570764,-186.37170972083217,-66.30142331035339,B,1
Hindu,37.856269485070335,A,-148.75784134198994,-104.9984135321244,-5.242475918936651,85.97238402760176,-77.94449569715397,65.8559183953355,C,1
Christian,-147.25930036500623,A,-122.03623693003051,237.97665845853183,36.0215238520811,28.676304396950446,-57.06012053776649,-37.66504012891288,C,0
Buddhist,-179.55763713035532,D,126.28815999631054,-223.28821334314398,-88.65885583612608,-224.8271437598106,-44.483446672123506,23.598685376283534,D,1
Muslim,-116.47607867220408,E,56.66643258987315,15.089015933216428,300.373303327299,18.619975188881277,-169.6762283953742,36.53510188577882,B,0
None,24.151958036316536,A,-69.02282575969726,121.00384251721275,42.497411957020645,32.71599350712043,131.40986593428178,-54.680663684785934,A,0
Buddhist,50.27506470640637,B,108.5466261373833,12.35687706041386,-91.10390662219098,-1.336211392467618,-21.38940270314956,-59.73730777466217,A,1
None,-68.17987596000253,A,65.92941288217668,185.46437254009913,-128.46999687213,-20.213704103535836,-23.09098020060676,-28.289419449130616,B,1
Christian,-11.565426561179592,E,11.99674215983394,-30.829315900471936,-1.069536949563024,-10.641793481188925,49.651666965809504,121.24433257087492,A,1
Other,-34.891800544879935,A,186.15500563065527,12.78100705763758,-109.28544299229472,-100.04134850163844,0.43764245380261674,97.00925053790931,A,0
Jewish,-52.67368805809603,E,-19.040949892599023,29.39645050351197,-66.19841042212015,87.71966783016238,-202.07917543144433,-52.00781268917352,E,0
Muslim,101.14739630635145,E,12.04404537453043,43.898654924633156,111.15492484647656,57.418850336105805,-6.545432749768215,-43.85987734509572,D,0
Hindu,-1.3521138387386495,D,82.95782878006439,46.528075024548286,-69.71181856252112,-125.4304279753552,-207.47104105414803,175.1919900403534,A,0
None,27.869621925890275,B,97.5839903219741,-117.1850211434395,117.71139659381706,99.95338685018933,16.925057801855033,23.95628121533647,D,1
Other,-71.80959553105296,B,-17.142078612208174,81.27386327228263,-78.64682753249814,-26.975200770233492,-256.75936964641954,89.88056953793445,D,1
None,131.12771414688578,A,45.64831887972537,-49.13840511163532,44.862494414491856,-2.1015935844179956,47.87528845583987,47.396642259492374,C,0
Muslim,127.99668401111384,C,-128.14782985510925,-92.71033217154199,63.13927705337557,-27.589067905553392,-72.71003342877151,63.19943294216605,B,1
Hindu,-21.792612070438242,E,-149.61391782967073,14.812038334823557,15.760854930379326,-37.067450921474354,-104.26867773259114,-71.49941123544313,E,0
Other,36.38509745773705,D,-122.74650484009153,-123.34461275962012,-74.54035997244938,9.039653119355776,-83.20849523572718,-149.7522463409218,C,0
Buddhist,-74.65809607306444,E,-10.674168691146372,115.93108156716343,67.97574491639759,11.011018143396303,122.81470761977454,-35.36460396844863,A,1
None,38.69427428859822,D,-7.099747788992223,-51.43305339231008,-6.922937804696164,175.74288453964425,-33.06239928162704,139.17648251867035,D,1
Muslim,-152.46288982353374,B,156.42240104449013,-65.13057552121883,-44.45025992924106,125.17075313379547,6.947594742831084,-39.428375147318015,B,0
Other,-87.38977395863347,A,195.53959275086103,-70.67556964968055,109.79254284428373,51.92180920733769,129.31864456759777,-108.9942542269713,C,1
Buddhist,-36.30177469886606,A,303.9492089853525,175.39329392342,138.02521315467752,-101.29430909898596,-77.24812021024182,-7.83142935443453,D,0
Jewish,103.65995421804519,C,-27.360361906372262,78.75538488924629,-55.78136955265259,-45.19890323867749,41.566048921549836,-53.38425246065016,D,1
Jewish,99.28628952626238,A,71.87866163994177,-34.40465628819643,69.4969450831693,169.65623174673112,-98.89402340073084,73.18243297305682,A,0
Buddhist,-87.86655969286929,A,53.394402449027,-59.56039336841316,162.19306981334566,-6.762646111116783,-62.4359568337997,89.90943784383091,D,1
Other,-84.66123780148878,B,-9.945527703574358,-94.35612519151934,-113.60021969506057,-93.50689742123964,67.53500513874557,56.68489451152921,B,0
None,199.18874189311836,B,-209.4857707362997,130.1114880635309,-137.9358514052681,-158.62916306155896,16.728779853294938,-46.6006321422039,B,1
Other,43.16634553633947,E,115.40204880048802,-144.44154405313407,-113.02707469884008,41.86857135487783,-20.10021951844132,70.60008175819054,A,1
Jewish,110.96325535604197,C,-180.50109353110625,68.65304154207807,147.3106073005364,-223.92100257133586,-55.974683926692606,62.18167353445144,A,1
None,115.12145820893254,A,157.3675362825623,-202.28417333354537,-2.3361859190906125,81.50976921658962,-38.72242152179396,-15.979894005120471,E,1
Jewish,-30.761501401873208,A,18.840830440368546,-117.9817810194616,-3.0926741943003244,-143.385261895135,-37.13222479242537,-131.24094898069822,C,1
Muslim,-64.4887975839491,D,85.75048042532714,-38.826063923514305,75.34678690141847,117.01946206659994,66.5347584994842,126.7114946271347,D,0
Buddhist,48.06194929975041,C,12.467523545923955,77.25912302544616,-61.874782188593336,-73.785371546867,8.43717995154125,-53.2910126247178,A,0
Hindu,-95.43923563737918,C,-164.02744854835663,74.04131473733675,-161.78105951463743,195.15866986978634,-87.5790650428399,280.3083482947805,B,1
None,9.50307443204377,C,116.60026567993353,-5.665021358323584,11.061260691773244,-13.938018605923169,-99.48638762480078,-29.813512989508823,E,0
None,169.16345777805307,C,108.72743346997962,65.72576897685043,-208.25519548832122,-18.620445679220918,15.289359482627843,133.5309662946014,E,1
Other,66.6093848896856,E,9.383624439195431,134.94511168052716,130.20286574876627,74.84894735990352,-63.745204549163724,51.337664370988435,B,1
Muslim,-160.82099395561954,C,-33.873853493584754,-16.780466397958683,-38.56791945277361,-85.36138447076304,57.19276966592557,-38.49432335971205,E,1
Jewish,41.4719215677976,D,-32.37884873433961,-122.92750242825939,200.47393674270145,118.4978216112615,68.63302970854832,88.67378613171903,C,0
None,216.0725146048334,E,17.328597240000025,-50.051065637097956,-10.273082503223028,14.44937706669214,9.404413494594879,86.71703575607742,C,1
Muslim,34.20784854090445,B,-60.04384379404279,-64.34952226936694,48.654260716927055,102.56252275976414,39.67193937694334,102.35000473093332,D,1
Christian,176.0959921809442,A,-62.97511815649687,-87.00193978525145,80.51180484370863,-62.76761483097945,70.72578404467419,8.290053203300845,A,0
Christian,-169.1949756775552,C,56.69527909294292,-272.7558063059029,-94.96551052926903,-192.7270007379265,42.709900293005404,35.05029819462705,A,0
Buddhist,80.78697379945609,C,-69.93394107118513,-19.13872197954624,56.31386206356554,46.3803828860406,22.86631268510424,80.42394578074294,B,0
Buddhist,107.21547790392283,B,35.302990886938886,-108.74758460687868,-13.257494166888925,151.21863946561368,-45.509541354525965,-4.198083034096878,D,1
None,-107.64158509214555,E,-107.51757977618736,-108.53047708811981,77.20892479906225,54.63268676940114,-12.579670600002721,-84.50113951724782,E,0
Buddhist,-26.974446768192443,D,59.62361277556393,118.45300359528548,29.998725431708976,168.34023627311504,-51.0075522709042,112.30078416121772,B,1
Buddhist,47.81867467229171,A,-140.04767578365954,115.27350190030074,77.9884584692939,169.96658271092463,-136.47667648382082,56.058101203685986,D,1
Christian,149.85719314674193,A,-7.82801936466955,-28.99134609451116,34.453258340560986,1.9842048264521437,46.82172657382358,32.11060721526403,C,1
Jewish,-35.62522910442048,B,104.74552704738976,-177.14499960722273,-101.25326660503879,3.5828491041833366,108.14469910610103,-227.61757779023603,B,1
Jewish,31.562991669329115,D,-7.071769067561341,64.49166185535084,163.6628052147556,-100.38167692857138,-139.86664459792672,27.659763395821447,C,0
Buddhist,-82.16434429112024,D,-84.63778196925554,-112.88695968894298,-40.23531425310152,1.5198605074257794,-161.41982652135357,184.64990790746018,A,0
Christian,73.66359782803741,B,6.4338683188361,-74.01841386647942,7.719930026153624,51.39137232571132,36.46717696348477,-7.481650254633878,D,0
Muslim,-132.2200704634354,E,178.63841000041737,-37.59333870062134,88.10095840686024,-158.40960271517486,-102.03726089553426,-53.86698063415524,D,1
Other,67.78823236886029,C,152.22335146175124,66.37698443640089,123.14887036909047,-174.0042401629449,-132.6317269262139,68.49050106440615,B,1
Jewish,-59.087964706020834,E,-8.987654125657098,-99.33033935626175,93.47219268530763,-200.30594729384114,62.34125489942095,13.376240216479355,E,0
Hindu,-16.028802287052642,C,-107.43042407952832,-29.96232907577251,136.61609201580643,130.041671151802,-3.667571094822037,135.8073397464104,E,1
Other,94.689990956126,C,-90.38661404602077,-10.958437818712019,-48.18070455251061,111.77820744944775,-59.95544769094081,131.87478342846038,A,1
Muslim,37.26930994117936,D,-14.121879193114943,-108.65015913485246,36.2402397618296,-6.299098173161988,11.150859036065608,82.4834864533528,A,0
Hindu,39.54123248571651,E,181.94989629102267,-15.512786767371791,21.23122322987132,92.8278597764384,40.43537783044042,10.441042698815043,E,1
None,-5.510589939852122,E,-215.61528501876967,74.4950581387123,-50.734877147855215,-144.48039616883588,-114.96799363052492,-29.78692149509863,A,1
Muslim,23.167602560869817,E,249.95652421345085,108.80495524586968,21.44510406388387,143.18183836040973,-122.07215699158998,122.07541309902041,C,0
Jewish,150.79018354662858,A,72.04949760725752,146.95220707608584,-78.27459689557152,118.19457037838094,0.4841712409858041,113.53222194846899,C,1
Jewish,142.2558204792834,B,170.82140917094395,47.58666810390908,-154.39683394624976,75.25776984458358,110.9676395924517,-69.19403928955668,B,1
Christian,-6.364012892119593,A,-54.314168154786856,-161.38376958341937,45.229656732672225,23.20325143509251,-7.973105012110569,-82.77243044842409,A,0
Other,196.88120550903727,B,-3.8707591453811996,-135.8731680857575,-43.288141018122076,-119.22787238592933,127.43943003222233,52.21652021890245,C,1
Jewish,89.13094762610577,E,23.864507025605143,155.02811223311025,32.65660177146955,-2.623519561137213,-28.921875808054015,-43.347185125203595,A,0
Christian,48.83262138719338,C,18.92072905952462,58.87554497870612,44.47770652627696,-22.311256446829127,105.74469496241967,3.978271521062424,D,1
Christian,-144.9070855450481,A,101.45929797324618,107.55960181768114,-54.967364298745395,36.33961698703256,9.94300783332113,86.10350162563577,E,1
Buddhist,43.68557661501795,E,-182.02744122145555,1.8908339434091217,-56.69986140209985,78.82002317159946,-99.67789354960065,-82.36356537403034,A,1
Other,114.7528684635315,A,73.33451364381112,32.45312819882063,42.97966735188681,-86.92875310184863,-11.180686606059927,90.79223593867592,D,0
Other,176.56092919378773,A,-185.31399377756102,245.6425307419008,31.19450340597166,99.15449358986433,-121.10584283871933,-18.936901913188244,A,0
Hindu,-46.37769228001809,D,-80.51650970267468,-29.990817998217388,-79.79652358267101,-161.00343872792124,77.53923989791367,-26.609851884540493,B,1
Other,35.75348311197223,D,-24.252739659125037,33.74711875756203,-51.87289506279609,-26.47724729764137,248.77921319324864,-148.05489435548228,C,0
Muslim,-10.73978918958379,E,-81.29992629127206,180.88267599058273,28.259298298394015,88.16149569590033,128.34147937073342,170.71833709668414,E,0
None,19.46732559362688,B,-6.382421310527614,-35.69583259610512,55.678399745311765,44.825644525066025,-36.84589175313671,-49.304769830998644,E,1
None,15.10673879724721,D,156.02375280067784,242.61731651337203,-27.88188595571704,69.54698557543654,154.46325445041765,16.073319943812383,A,1
Hindu,-4.939728059550226,C,133.06298695563538,-123.01923437316748,49.55031545376815,-18.686640187337407,-82.04703996255091,-6.5574771604229225,A,1
Jewish,-42.30041564552573,A,126.14393454906832,128.1957296589365,-195.31085772899237,-186.93092981448186,-118.25946473327082,-108.37226380566341,C,0
Muslim,165.29192789447822,D,66.95898943712994,2.6309823077897248,-214.2274966036203,-115.00714966836891,83.86764159491788,47.55697312955227,A,0
Muslim,-254.29325935232026,D,55.8814167597489,-119.35458473882916,74.71716858134273,210.69616597853965,-93.29579271185769,-50.16259290021541,C,1
Hindu,223.66551959950874,D,-26.349784756811832,161.0675750320921,-124.85386657468705,8.392949692801224,39.56145773293021,12.131455614087924,A,1
Christian,152.49316314076503,D,-0.17990288961694734,-390.45601736016005,37.05340652030004,-11.96696184626197,-64.09818160490613,11.198024880631328,A,0
Christian,-140.1873899949345,C,-227.95690097538392,-43.36818032565201,43.26644009064497,-25.88795247885599,-150.0385866991708,27.65170274233637,E,0
Hindu,114.15362800752445,A,65.09693566890165,-112.45898562921923,62.71766511295284,115.89879075864017,-280.11586889901156,-11.430613842134989,B,1
