marital_status,AgeGroup,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Divorced,51-65,Mental,-78.58399935512378,70.36060748897623,-54.409441498733734,D,E,204.65776304296858,0
Widowed,18-25,None,-107.31333964878561,-180.7957400656287,-96.35274618384469,E,C,-30.92447414435899,0
Divorced,26-35,Physical,5.112652434454039,-92.67207654362922,108.70860666241589,C,D,59.61736398230229,1
Divorced,36-50,Mental,-17.553674491852092,155.80035271075073,-35.947185479933054,D,A,195.41478663507328,0
Divorced,18-25,Mental,-61.185973565606254,79.1792260887531,-5.281073362363904,A,E,103.35771740787155,1
Single,36-50,Physical,-42.891831694669605,-9.825207870203236,-8.182418414987067,D,B,117.73439447442746,1
Divorced,26-35,Mental,70.30959654690966,-134.22515911841106,15.518036223111242,B,A,152.1499435509326,0
Divorced,26-35,Both,79.28712752615736,-61.26906588073415,12.050814287336934,A,A,128.50505062858707,1
Married,51-65,None,-50.03343027817825,54.58635042633434,-33.64382912058921,E,C,81.93933835747328,1
Widowed,51-65,Mental,-82.62854503455331,191.0272910314667,63.07141919268522,C,E,54.52459584356344,1
Widowed,26-35,No,-1.775324660216863,-23.144424372879076,104.36275971827287,A,E,63.29009022098519,0
Widowed,18-25,Both,-115.90837525205646,-179.46837569172632,67.28665973869823,A,E,122.47178234278888,0
Married,26-35,Yes,-33.531468156106534,83.7774667565567,-26.889803782365064,B,E,43.08937995815387,1
Widowed,26-35,Both,-18.64303484818855,118.42743564928335,-81.50958100396542,D,B,3.5353097529255515,0
Married,26-35,Yes,-8.592311781024078,57.422698072844454,103.25821234259031,C,C,-31.072443582084862,0
Widowed,65+,Mental,0.7000991580351937,18.032766617524214,103.53779786081958,B,D,40.565340886152754,1
Divorced,51-65,Physical,-56.35281974474209,-123.43776558872823,-50.66297786809651,B,B,-12.505410244496362,0
Divorced,26-35,Mental,90.2524161474854,91.67730820413867,-98.19597773952599,A,B,-28.98423646444852,1
Married,36-50,Mental,-68.73770656397143,116.29601331688006,94.52634072692226,B,E,48.70731684150212,1
Divorced,51-65,No,55.65661428477519,-21.62078968618191,46.25393481186617,C,A,-79.4671154288619,0
Divorced,36-50,Yes,-36.60581584822536,8.657501714863008,-56.542740098208455,B,C,-57.03377755117446,1
Single,65+,Both,146.43540239260403,-125.91546053520047,59.59939788966776,C,B,-129.36527903184842,1
Single,65+,Physical,6.456233887077394,35.27546352503487,120.50397772867755,C,A,-23.362665681259635,0
Divorced,65+,Mental,-28.758745029649656,47.59002661475809,-205.93332254431215,D,E,-46.14436012494162,0
Divorced,36-50,None,-162.693782213107,-0.10003899990783846,-32.90505028203208,C,B,-43.43813967810789,1
Married,18-25,None,40.25657189980176,119.23745379779047,-47.872747492913945,B,E,-132.9144904963038,0
Married,65+,Physical,129.009539875229,-87.2195603394577,10.643403740056497,C,D,119.09845346322345,1
Single,26-35,Mental,303.65567591750374,-145.46918837856458,8.479160745716273,A,E,-204.86620380569974,0
Married,65+,Mental,-77.64815190424504,210.90071294835843,-42.11899771350577,D,B,15.010319771784697,1
Divorced,65+,None,-139.18555050078655,55.365305673604325,136.98410379254713,E,A,-92.81494041129345,1
Widowed,18-25,No,-53.839375806861234,84.2393153991011,51.40404974609976,A,A,0.113139076803181,1
Divorced,51-65,Mental,45.23673874244692,-123.30100314843067,10.015686665421901,E,B,-171.24207958001077,0
Widowed,26-35,No,66.59814857531245,-147.76931565749592,-110.6408902289935,A,E,2.3163403063302566,1
Single,65+,No,28.982873011458977,-163.9021669308687,-101.41686387111486,B,A,138.79499740183613,1
Married,51-65,None,-16.832085900502747,-95.16959999371278,-128.15130181133415,A,A,-28.42719695288017,0
Widowed,51-65,None,-73.36114606431701,104.21022763793732,64.90452086868362,E,C,-60.154920597500016,1
Single,65+,None,34.878032069434965,-162.68803892951377,-106.1618963989227,D,D,104.96204063758292,0
Divorced,36-50,Mental,36.07048270785664,-25.31287010955745,136.58634421657655,B,C,66.97721447432413,1
Single,26-35,Mental,32.506777425520376,33.05159343355788,-45.08454308096185,D,C,78.8838293143306,1
Single,18-25,Mental,-133.24377772574235,126.89743707607282,-78.54473969353826,D,C,-122.67131064315562,1
Single,36-50,Mental,-106.37897594225672,-141.3157494416512,-22.891458721114056,A,D,-145.76176172189696,0
Widowed,36-50,Yes,16.103689907374726,-63.046425523664965,140.40730678672915,A,A,42.163592850426205,1
Married,36-50,Physical,-100.31698181331082,-78.56475251142943,24.28956142441786,C,A,48.86653384931053,0
Single,36-50,Physical,-49.734227842421284,189.86634357380402,-54.746523903836184,E,B,-34.82722962141759,1
Single,65+,Yes,70.14042008120786,180.48284139836247,131.164021401764,D,A,-46.83234312084523,1
Single,65+,Physical,128.65699775907663,-57.06626629779568,92.83750380870747,D,D,25.966569986212246,1
Divorced,51-65,None,249.54820208885516,100.60344264080898,-168.14118536054312,E,A,19.499914547721573,0
Divorced,65+,Both,-64.18886863678924,-91.2149700373061,14.811339980143911,C,A,202.8841667123214,1
Single,65+,Both,19.217138418776614,-145.88401334367558,80.39614443032825,C,A,-75.59879227248304,1
Single,26-35,Yes,-51.98170497949487,39.93443974695933,-92.94215052779434,B,D,30.01872658969887,0
Married,26-35,Mental,158.67944606041806,-21.323486426190367,-138.2753172262965,E,C,-42.823785256750476,0
Divorced,18-25,No,-26.311529509909242,107.19529131033256,-34.30425170699738,D,D,-14.574922028177026,1
Divorced,65+,Physical,126.71491172478555,-30.598596472564843,-104.96518761645315,A,D,-9.812094142517488,1
Divorced,65+,No,69.14750526983813,-140.34437372573902,48.86018895176033,D,E,105.77105106547229,0
Single,51-65,Both,-138.63689895572273,27.289169184756645,15.18296517294485,B,C,-41.34032943196759,1
Widowed,18-25,Both,17.68273834989626,154.16989258510452,-31.42592693652244,D,B,-68.05629304083898,1
Single,18-25,Both,25.968300202313007,-3.5044663704597823,107.91228914321714,D,E,-26.409889026515504,0
Divorced,26-35,Mental,-110.1192354856517,157.62110659739594,-27.70655879502386,D,D,28.195769775603242,1
Single,51-65,None,46.956380177526846,37.27286186683036,59.47656934292711,B,D,93.00419751091118,0
Widowed,36-50,Both,-86.34496854558111,-39.604707395982636,111.30558781251135,A,A,116.76559602292183,0
Divorced,65+,Yes,64.31489641917918,93.8685116037575,-44.6296503550485,D,B,-51.67405584212308,0
Married,18-25,Physical,209.2822505212511,-60.7028748277722,62.094934692533776,B,D,-50.580974223122766,0
Widowed,51-65,Mental,70.24956008468254,-71.6958914702072,171.72955527881592,A,E,-70.30412097557317,0
Married,26-35,No,112.2541361218837,-23.80448076624087,75.1089976380314,B,A,105.01666895582575,1
Married,26-35,None,72.56427625904183,37.91600829739435,-41.92483708571969,C,C,16.91587257338841,1
Widowed,18-25,Both,9.014517484577961,0.7794206055735664,-85.62685935027059,D,B,-86.5491590363966,1
Widowed,18-25,Yes,-10.652507914847742,139.5430685737273,-56.077511772490354,E,D,39.80871808068861,1
Widowed,51-65,Mental,-57.21475625775682,-91.87397681888476,-85.547460998751,D,C,84.53217709903804,1
Married,51-65,Physical,55.642299376454844,18.635414009046876,-3.6937470896332174,B,E,82.82617422968013,0
Married,26-35,Mental,175.3876629077596,-80.29146114261314,176.0413980794653,C,C,96.8564189733746,0
Widowed,65+,Yes,158.613364068855,-154.73624863526004,-176.45548849400032,D,C,72.1960058187504,1
Divorced,51-65,Mental,69.91581110739081,22.632942819162018,-71.73909978056571,C,E,106.58853226180737,1
Widowed,65+,Physical,10.435320501941005,-63.425377071297895,34.42937649951909,D,E,165.29954676317126,1
Single,26-35,Yes,-159.8842899367915,78.95411943434037,-41.87330240789109,A,B,35.80635049402417,1
Divorced,18-25,Both,-70.92004865094977,-23.89616138226846,-137.66757243297562,E,D,62.65050807853228,0
Divorced,65+,Mental,-140.74960436422367,83.50757794774097,0.895416004983202,B,D,96.33618475139863,1
Divorced,18-25,Yes,45.490924697998395,-56.27030866298017,186.39951058314045,E,D,-80.19239382095422,1
Widowed,65+,Yes,2.859965280308988,0.461916834311517,191.32537744149514,B,C,-16.510938012908937,0
Single,36-50,Both,-146.50186472108206,-39.13446640757058,-74.99591168873741,A,B,211.157373303084,0
Divorced,36-50,No,-51.380658025745376,35.07637443737679,63.791013652294914,C,D,207.8051138045783,1
Divorced,36-50,Both,71.66397508752172,-10.991129915677664,-80.85403739391776,C,B,-21.98799545425276,1
Married,36-50,Both,-33.98418760953833,-19.340372097188137,-124.55144906865807,C,D,80.51787721435552,1
Single,51-65,Mental,-5.581309082377963,-230.8597318663623,36.08207830135716,B,B,-133.96225242837647,0
Married,65+,No,51.519600353958985,187.60003718583667,143.8888018793055,C,E,-43.79773025190966,0
Widowed,18-25,Both,28.451417602411578,92.32024338875837,43.55060997147154,E,E,-146.92857370749365,1
Divorced,36-50,No,-60.13035209215628,-5.6452364983704175,29.657063754892537,B,D,-34.01480854682302,0
Single,36-50,None,-61.56838031854528,16.164673345412282,-23.321212331282496,D,E,-79.2347913406087,1
Widowed,18-25,Yes,67.70552960041407,35.21537546980228,-12.220043558606351,E,D,23.50414446883559,1
Widowed,65+,No,77.31368719810968,69.86129540105034,72.0140548109075,D,B,-118.48364664891436,1
Divorced,36-50,None,-193.1023431724784,91.4958485099368,62.56873029310343,E,E,-62.02139564055492,1
Married,36-50,Both,-72.63744934140574,-123.8557843124112,-191.90702159035465,A,E,-25.68333841855563,0
Divorced,18-25,Mental,-180.48117869587927,131.29866860378294,84.22447986615438,E,B,86.39544522665294,0
Divorced,65+,Physical,-264.93817010848835,131.4812030124394,-236.9476744267602,B,A,190.96103738034913,1
Married,26-35,Mental,109.4531671130583,-42.38840549190758,15.967358846609153,D,C,-80.11476232013482,0
Single,36-50,None,189.40990243511848,-42.702204480836556,-51.87721573739833,B,B,-81.06362431569177,1
Married,26-35,None,64.41337591961823,-32.570984997174996,-69.90105856514562,A,B,138.62139121568043,1
Married,26-35,No,-105.58899740575126,57.40641115995844,131.83661388453623,B,A,-25.823611232983502,1
Single,51-65,Physical,71.32248207731232,-157.6659992876506,-98.05524575101725,A,A,-132.2131891426417,0
Married,18-25,Yes,107.51199275512857,41.21151800990129,-18.80453291193428,C,B,25.52201651839659,0
Married,65+,Yes,58.63958344197135,175.9548033440748,-9.612693928110417,E,D,-18.850568834560658,1
Divorced,65+,None,33.321178778196696,-60.775896253983305,-122.09638556809332,E,C,135.24157693025097,0
Married,26-35,Physical,110.03845355744106,-130.96158400115482,44.27264145290468,D,D,116.04389062865303,0
Married,51-65,Mental,-44.23368226689713,71.7475525036443,135.22321544767456,E,D,56.58753098389562,1
Single,26-35,Both,19.249756602267336,-26.626399153818443,-86.29939954475213,E,E,41.08735443973352,1
Married,18-25,None,14.387246216262545,-68.05694304903605,-140.03140770724346,E,E,-61.60519514550915,1
Single,36-50,Both,14.87652314150644,66.27289574648508,121.53802446006989,C,C,-98.52666625070009,0
Single,26-35,Yes,14.504036704711423,-170.09980495639948,101.91492519967514,E,E,144.1497143067047,0
Divorced,26-35,Physical,-86.15946828686121,-66.73140394601418,186.03460803653476,D,A,185.99343240279043,0
Single,26-35,None,-95.32324826071373,-100.71574248583133,-67.0802011893409,C,C,-19.47294603627403,0
Divorced,26-35,Yes,-155.2201649529236,41.407358795307644,48.713593485704315,B,A,-184.5408366981733,0
Divorced,36-50,Mental,104.82180980828375,105.73059928723745,-202.23821123118086,B,B,150.9233926393854,0
Single,51-65,Mental,-70.78439922033367,-1.785907488426073,89.09262906531423,B,D,87.86080251846012,1
Married,51-65,None,114.82521812184898,-107.16595748970815,26.252942749308446,C,A,-4.353250138328344,0
Single,65+,Both,-69.34973621965213,11.190949491251613,95.58790051643115,B,A,-31.297917984046077,1
Widowed,51-65,Both,44.87776566081869,-58.67451051831593,66.48068287931845,A,A,82.72472766411349,0
Widowed,36-50,Yes,-50.96858440265586,238.59952479852274,18.668629692244,A,B,89.03137327189852,1
Married,18-25,Mental,35.147846754653465,64.80773616523226,148.17182168934568,C,C,-70.31208187376455,1
Divorced,51-65,Both,37.02528519543075,-42.05433716674031,158.69080595340043,D,A,141.97436149398268,1
Widowed,65+,No,60.70776175061611,-9.237022739141437,63.47560025464962,C,C,-99.70538416954068,0
Divorced,26-35,Physical,55.83729788144674,-86.16133089661201,36.72167015929733,B,B,-115.77898423331115,0
Divorced,65+,No,38.647598868763225,-10.135722305384684,-40.636023306176845,B,E,88.0008290217643,1
Single,18-25,Yes,-161.03552462570218,-6.487690434282949,-151.24601564391057,A,B,-174.24666343073352,0
Married,18-25,Both,-89.36172707990744,100.77707623901453,88.86626126761368,A,E,84.55749118695108,1
Widowed,26-35,None,54.41687018090873,-14.185808224528461,145.02512301745602,A,D,-72.44222999718544,1
Divorced,18-25,None,116.95410719519724,-130.37838313940918,43.9621472817802,A,E,-15.093012277244044,1
Married,18-25,No,161.34497708663486,125.04727983439801,160.71020879419206,B,A,-111.34014196128486,0
Divorced,18-25,Mental,-42.67839697762346,-188.77274643464318,-60.20718871500183,E,A,48.06088595169714,1
Married,26-35,Mental,0.7121688428181773,-80.49149125447373,89.17520473616136,C,D,211.78600646573324,1
Widowed,51-65,None,-18.661369512244097,40.067751026979145,-54.192793621211955,B,C,175.20702813305093,0
Divorced,51-65,Mental,-150.84247656791308,71.53567691313302,13.440819144527621,E,E,-116.07506717381482,1
Single,51-65,Both,260.88875760142577,-33.78588017194467,36.196560335523095,E,D,18.991225292448227,1
Widowed,51-65,Physical,-35.83074025905653,-56.65410130610526,-194.30096707436354,E,D,-227.2560406514281,0
Single,36-50,Yes,43.95306582897316,108.94256798975161,120.57482468180196,E,B,75.94050999555826,0
Single,65+,Yes,-28.678534414405217,114.02898191180093,23.094670804632685,E,A,289.80149292190174,1
Married,26-35,Mental,-75.28854578023625,-39.93659911206289,52.440686093258,B,D,138.83534735205797,1
Single,65+,Mental,57.579281695985586,-31.227663301504066,33.880376997527655,C,E,134.8577757312087,1
Married,18-25,Mental,-40.776105009136785,-62.28755354104393,-150.18665472440972,B,C,171.76851854040217,0
Divorced,36-50,Mental,-58.96579552830978,-2.186933321952249,-131.55285625172306,B,D,281.1524462150448,0
Single,36-50,Yes,111.13112059656092,160.64653533143633,87.49150423772221,A,C,47.33301053770222,1
Single,51-65,None,52.558376917179054,57.50719560052636,34.77785831513601,D,B,-106.79403487434871,0
Widowed,65+,Mental,2.670224178300413,11.018787497862856,76.97540249367518,B,B,155.5605609426135,1
Divorced,18-25,Yes,-116.81876757437675,-226.84826909789302,27.94373675221674,E,A,-34.81952162486898,0
Married,26-35,Yes,117.99956804888079,-43.487333219608345,1.4603394098374547,E,D,117.14481592742318,1
Divorced,65+,None,192.90056490785915,-139.6022424773492,26.82475558930337,E,B,111.95414971001864,1
Single,51-65,No,-40.365333108693065,61.00622625214337,-13.012457457405796,B,A,109.03906628181484,1
Divorced,18-25,None,95.50764218937296,-87.17231122875347,99.11928739185258,B,E,63.42611220454478,0
Single,18-25,Yes,-61.77527720426564,-20.276235537631862,59.685187590544295,A,D,-53.70547636178258,0
Married,51-65,Yes,-44.95406667106094,-83.6776386099498,0.7453469149084703,E,D,91.66719515629346,0
Married,65+,Mental,45.52249255308053,-138.57235492720181,113.22803064622138,B,E,164.23466259215073,0
Married,18-25,Both,-146.88076909974794,-14.831166489141118,-87.25316861679813,A,C,68.5580846874092,1
Widowed,36-50,Physical,3.0655562296235317,1.478423246365374,-105.95013097760952,D,C,-105.67827782650319,0
Single,51-65,No,144.71742473682272,-194.0243650553243,118.90005223024973,B,B,-7.473153667394391,1
Single,51-65,Mental,35.74262983928864,44.55644744137674,-1.7578911683672798,B,C,77.22740252563759,1
Widowed,51-65,None,-69.35778916581268,30.783005543448073,-32.46635477623413,C,B,182.52886192163385,1
Married,18-25,None,-39.96847721451571,-35.18750473354311,100.39051174060472,A,E,102.98346607587132,1
Widowed,65+,No,-210.55743061886218,-47.256176989364796,156.51756288268425,D,B,88.08447167404704,1
Single,18-25,Physical,124.26091670097794,47.16897562122302,13.5335237512829,E,D,121.03087964355753,0
Single,65+,No,-172.33605610768274,118.46377510410906,-78.59823493110058,E,E,-54.350545062938714,1
Widowed,26-35,Mental,98.14540765665777,-140.163821554605,281.84662611489716,C,C,162.10925493023868,1
Married,36-50,Yes,152.0096260640049,49.88814701317601,181.11332152405424,A,B,104.79293039493606,0
Married,36-50,None,-57.41823272136431,71.28629102006072,-95.45689957429599,C,A,-2.505213877301194,1
Married,36-50,Both,60.42551290330933,-191.24978977705027,125.55923129483241,B,B,34.32132589632594,0
Divorced,36-50,None,-130.50206236787076,-67.15981647314278,37.652660301144856,A,D,107.01315281294053,0
Married,26-35,Mental,44.38347835695709,105.19220592580922,29.56059538255546,C,B,98.75792720817977,1
Single,51-65,None,-85.64408733465272,56.911361246854895,92.08576240975327,A,B,-102.93359923837157,0
Married,65+,Both,54.01424012515822,39.58781807323915,-131.8245451417642,C,C,81.1174093867158,0
Widowed,51-65,None,-73.76003296723928,138.20236267716436,-138.6350537921569,A,A,43.362807827259765,1
Widowed,18-25,Mental,-41.07494860914815,-24.50486531347618,-27.09718803835462,C,D,-20.811478286742695,0
Single,65+,Physical,-128.3278088411718,83.61614583579743,48.37469094919988,E,A,17.37385361927685,0
Single,26-35,No,-199.72589313479813,-136.1136672339293,115.5214383051743,E,D,2.9605926156906297,0
Married,51-65,Yes,-55.372659247158595,-26.20277308053224,93.42997218185357,C,A,-22.98749103043901,0
Married,26-35,None,-79.11701096794552,-114.98475573528566,29.716393882296565,B,D,109.55079360261941,1
Divorced,26-35,Physical,27.715812312990174,110.86731093215111,6.882136413053322,E,A,62.497944837444074,1
Married,36-50,Yes,-95.30901501259446,-160.95943225338098,-26.003244321797332,C,A,103.57323612836609,1
