age_range,SEX,military,Nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
26-35,Male,Non-Veteran,Brazil,-30.573394175915148,5.899510741004486,A,B,A,44.563049715058426,0
18-25,F,Non-Veteran,Germany,-63.94295533063287,28.520456854404845,B,C,A,-56.87679627277148,1
36-50,M,Veteran,Germany,-113.89795546139953,-152.02012496788905,C,A,C,61.56028744921193,0
36-50,Other,Veteran,Mexico,-48.562511430896635,-94.94169833896994,B,C,E,-80.28505733050746,0
18-25,F,Non-Veteran,Brazil,82.72795851713416,-27.294746261406154,E,D,C,162.52511936400822,1
36-50,Male,Non-Veteran,India,174.78398666727355,-59.796612467269775,C,A,A,38.69383048846039,0
51-65,Non-binary,Veteran,US,4.842760168412318,-14.216589483086208,A,C,E,-79.31380498852243,1
26-35,Male,Yes,Brazil,-47.32219622797004,9.508000147883692,D,D,D,33.71587307141917,0
51-65,Non-binary,Yes,Mexico,74.56046700095588,36.27541597205885,D,C,E,-65.8077259315852,1
18-25,Other,Non-Veteran,UK,122.53105206668972,79.49117460818672,E,E,E,-8.871406988904509,0
36-50,Non-binary,Non-Veteran,UK,-118.30482613652605,124.60557208186451,B,E,D,-123.26129958682579,1
51-65,F,No,US,-60.06638459315855,40.12393681853804,A,B,E,89.80385275796048,1
18-25,Other,Veteran,UK,-8.338853414395203,128.222182986309,D,A,E,-97.73021734040074,0
65+,Non-binary,Veteran,India,185.12805148649105,26.743736117306543,C,A,C,-54.29561413865848,1
26-35,F,Yes,Brazil,-127.57970637666729,155.68808253211586,B,C,C,14.983770292413778,1
65+,Non-binary,Veteran,India,48.6476893376855,155.6561526344722,B,D,B,-137.27075121570917,1
26-35,Male,No,UK,27.067099233793574,62.745552836484904,C,C,D,-25.31003829447463,1
65+,Non-binary,Veteran,UK,-115.73206426131514,7.637805683849244,E,D,E,-28.864185309186187,0
51-65,M,Veteran,UK,100.81609944568666,12.917836835856741,A,C,C,44.323748504775764,0
36-50,Female,Veteran,Mexico,-11.584383063561427,-6.006139226680475,D,D,B,-118.59136064078379,1
26-35,Female,Yes,China,-3.223949816971265,-60.4886141714862,B,A,C,60.91344154650996,0
36-50,Non-binary,Veteran,Brazil,77.98160820505873,27.371340362244734,D,E,C,70.62069611532067,0
26-35,M,Yes,US,57.86453407329433,11.547020908299526,C,B,A,17.763379821158885,1
36-50,F,Yes,India,-173.43548980695334,21.514659601120066,B,A,E,-72.21671113530303,0
51-65,M,No,India,-66.29307503310947,36.74145931475416,E,B,B,91.12314628846623,1
36-50,Female,Yes,Germany,-74.88307039779909,-42.11497473031919,C,E,C,-140.45403948749373,1
18-25,F,Veteran,US,29.077195993589775,123.12784593340729,A,B,A,-107.87146358355149,1
18-25,Female,Veteran,Other,-68.71052772753788,72.83374108545925,C,D,A,-21.10054923962872,0
18-25,Non-binary,No,Germany,33.26586489622981,-14.281946584127109,A,E,A,-128.24993648799648,0
65+,M,Yes,India,-36.31353826816072,-23.408210405441316,D,E,E,-32.1202622833969,0
51-65,F,Veteran,India,-49.92911004353052,97.41777690861427,A,D,B,-35.23998724032219,0
18-25,M,Veteran,China,-357.5879244581643,66.62576608563296,D,B,A,9.902147172102618,0
18-25,Female,Yes,China,127.89678220935834,51.29555091556023,C,B,E,-78.62737507437133,1
18-25,F,Yes,Mexico,7.138860745607782,-52.74443963031944,A,D,D,-72.99818100289282,0
26-35,M,No,Germany,-73.97080003940935,26.124454336192333,A,D,A,49.56297390798273,0
36-50,Female,Veteran,US,23.14759480147198,-114.5205423285417,C,C,D,-54.48166965352655,0
65+,Female,No,Mexico,71.64056324787147,-45.15357166666797,B,C,C,-68.47613808717396,0
36-50,Non-binary,Yes,Brazil,46.30159032785205,137.02230982555895,D,B,D,12.309156144832317,1
51-65,Non-binary,Veteran,Brazil,28.22054966719661,-41.36637274313809,A,C,C,-56.5209313766299,1
65+,Other,Non-Veteran,Brazil,-11.862229734836056,-37.05917270525955,D,B,C,50.39433760987899,0
51-65,F,No,US,201.54989339736176,-69.27940070659892,B,E,B,0.9626545507830814,0
36-50,Female,Veteran,China,54.733236186329705,-188.82807613237026,B,E,C,126.08360763435968,1
65+,Non-binary,Yes,Brazil,-149.40313278908684,-89.95742345131865,D,B,B,3.680680992644272,0
18-25,Other,Veteran,US,71.6752871225165,98.63056836203468,B,B,A,-29.592173689723783,1
65+,Female,Non-Veteran,India,-51.43144345451645,-13.303207085484386,E,D,C,-61.93638344105974,0
18-25,Non-binary,Non-Veteran,India,-47.09379966987537,214.61914598195492,E,A,B,107.7962026553715,0
65+,M,Yes,Germany,-187.51428125655156,116.92309633032649,C,A,C,30.39245362828164,1
51-65,M,Veteran,US,-13.351050134123433,95.0220240927717,B,D,B,-105.46738709663592,1
65+,Female,Veteran,India,28.836055984370603,131.57686289387723,A,A,C,-1.030387157708102,1
51-65,Other,Yes,Brazil,-1.636772716724502,-66.2672679818484,A,A,E,-26.043236044014584,0
18-25,M,Non-Veteran,India,-110.92892464593149,76.36052129497861,C,D,D,68.86942540820765,0
36-50,Non-binary,Yes,US,97.25799273535829,28.491604983191415,A,C,E,-36.69106668108592,0
26-35,F,Non-Veteran,Mexico,-23.358731020572343,-4.201873518399949,D,A,A,-56.952586453384434,0
26-35,M,Yes,UK,125.50233015279848,35.682669084511645,B,D,E,51.12686433990885,0
51-65,Other,Veteran,China,16.259119637822778,21.800891622596776,E,B,C,19.734818626036002,1
36-50,Female,Yes,Other,175.8490315746371,37.879606462163764,E,E,E,-14.698710577330468,1
36-50,F,Yes,Other,46.56970439914274,68.1690747985127,D,E,E,151.6316322383014,1
51-65,Male,Veteran,Other,-50.95433055811841,121.57564801792739,E,B,D,-2.723065842884354,1
36-50,Male,Yes,Mexico,-78.1630819837616,-16.574795556085895,E,C,E,-40.125574098219296,0
36-50,Other,Veteran,Mexico,-84.16088093048062,28.48160107792548,C,D,C,70.43381773851304,0
51-65,Other,Non-Veteran,Germany,-156.31982824040801,95.32557389522005,E,B,A,140.83716510075635,0
36-50,Male,Veteran,US,-11.886380221240719,-36.43093925694805,C,E,E,57.4083203094012,0
36-50,Female,No,China,-86.39155983802623,99.0083148906552,B,A,D,-50.25247585417028,1
18-25,F,Veteran,UK,108.25843471162142,139.72504845060018,B,C,A,-100.67723869434555,0
26-35,M,Veteran,Mexico,145.31616564724527,111.11704726346625,B,C,D,-132.11660639434933,0
51-65,F,No,UK,23.84157341413414,123.93803108036225,A,C,D,43.896423463590835,0
51-65,F,Veteran,Other,-191.38579911217855,35.29989715390431,B,B,D,160.58438536468503,1
18-25,Other,Yes,Germany,91.29085654384468,130.9229565709013,B,C,E,-107.59589086083427,1
18-25,M,Yes,India,-15.488993395689437,182.6182499914929,E,A,C,160.51937515902924,0
26-35,Male,Veteran,US,-126.83308811715742,-156.61447562534954,D,A,D,-172.50623292992543,0
51-65,Non-binary,Veteran,Mexico,83.91559849074724,126.93355017622116,D,D,B,-11.715366663364781,1
36-50,Male,No,China,-176.53425102240624,46.70323540652019,B,A,D,-48.486941063806036,1
26-35,F,Non-Veteran,China,57.217465568387794,-49.3522283103442,B,E,A,26.427884952383817,1
26-35,Male,Non-Veteran,Other,-163.40727814894078,-225.2965170648828,A,D,D,-5.209998760713714,1
26-35,Male,No,US,118.06176462146945,103.48028497961994,D,E,D,-127.7465087638574,0
26-35,Other,No,Germany,94.51819883827568,8.769658395371158,A,E,E,-198.44821521656408,1
51-65,Female,No,India,10.084463152394267,-35.24938284066377,E,E,A,24.152348703491665,0
36-50,Male,Yes,Mexico,-75.70179295441397,-163.5511185596965,B,A,C,-29.347763847963442,1
51-65,Female,No,Brazil,291.63398593262025,-20.389792889161843,D,D,A,46.29866069066171,1
26-35,Female,Veteran,Mexico,-54.837175147646,131.5836890482265,A,C,E,232.99309504457918,1
36-50,Male,Yes,India,34.00155949339599,63.25651547642911,A,D,C,-54.80589348069606,1
18-25,Non-binary,No,Germany,-13.235642379982279,127.74337031464584,B,C,B,-26.554662739626416,0
26-35,Non-binary,Non-Veteran,China,-33.90291655933118,-90.34130027689885,B,C,A,-247.0099676202469,0
36-50,Other,Veteran,China,63.711043098800744,92.53280618610293,B,B,D,-241.25679635893755,0
18-25,Non-binary,Yes,US,70.26582217151217,-79.6506999010292,D,D,B,32.755465804815536,0
26-35,M,Yes,US,145.2244001649944,21.076670094461765,B,E,E,-178.91696219555902,0
26-35,M,Non-Veteran,Brazil,21.74010846985502,164.3803731142723,C,B,A,138.7001211827814,1
18-25,Female,Non-Veteran,China,-80.30235707538439,28.791784909238167,A,D,B,43.11415506953067,0
18-25,Male,Yes,India,93.0961834757671,66.72677424210146,D,D,C,76.16189301225825,0
65+,Non-binary,Veteran,China,189.83921807684777,72.9247690304828,B,B,C,163.10961890350782,1
18-25,Female,Veteran,India,176.61107608074283,-106.6945321576732,E,E,D,-44.4647428060433,1
51-65,Male,Non-Veteran,China,108.0703763153696,-12.474548583233425,A,E,D,-138.34495936175188,0
51-65,Other,Non-Veteran,UK,-28.59591617060199,-69.55166533012644,A,A,D,-219.3770266109983,0
26-35,M,Yes,Mexico,-92.50040213763933,1.055237854820038,E,A,A,-24.150729385721483,1
51-65,M,Veteran,US,69.0501657467806,-81.85608816667441,C,E,E,-108.47950624047087,0
65+,Male,No,Mexico,-85.44885908690019,-15.66589419129836,A,D,A,32.344200174748536,0
26-35,M,Yes,US,266.3289799302073,33.01859359918618,D,B,B,-125.26740131876947,0
36-50,F,Yes,Mexico,65.4159203630093,-70.6098651285333,E,A,A,90.4366652083274,1
26-35,Other,Yes,Brazil,-255.05262476229063,-9.195303657616128,C,A,E,-1.2463820371796184,0
51-65,Male,Veteran,Other,134.38433605310692,-67.7331419948894,A,B,E,82.02644591533827,1
65+,M,Yes,US,82.91907827119188,32.57634896971885,E,D,C,-149.67843372931787,0
51-65,Other,Non-Veteran,India,60.8161104515551,-3.1553683583265255,B,A,A,-9.29488922560533,1
26-35,M,Veteran,Brazil,-92.67193019028763,-94.37500300363374,D,D,D,0.9812227962186149,1
18-25,Female,Yes,Brazil,144.6799180384135,-124.68538203885606,D,A,D,5.330984288475585,1
18-25,Other,Yes,India,156.6729590615491,67.58469157665661,A,D,A,-12.718588492167335,0
18-25,F,No,Other,-49.17459831162116,-6.446017386418862,E,E,A,163.16037236657976,0
36-50,Other,No,US,-107.39346961811536,-11.406240442961053,E,E,B,34.79734641626454,1
51-65,M,No,Brazil,0.7401746588905881,-68.77466248620537,A,A,B,-130.56915368678978,0
36-50,Female,Veteran,US,-2.2967757425964184,-39.58955356212917,A,E,C,-43.74665111900467,1
51-65,Non-binary,Veteran,Germany,229.21866135515577,142.55639183593664,B,D,C,-72.06714405323125,1
51-65,Other,Yes,UK,78.80892875378575,4.973088773196934,C,E,E,147.6405174460369,0
26-35,Female,Non-Veteran,Other,-146.64347791798113,-31.508467831148522,A,D,A,-32.66685876001926,0
26-35,F,Yes,Germany,96.0028560138639,-96.39081225603559,E,D,B,-15.35356357747496,1
26-35,Female,No,India,-76.5438341839689,-22.735416436643536,A,A,E,-67.65700076638511,1
51-65,Male,Yes,Brazil,-137.15564550928508,18.942703281261224,D,E,D,103.79502189937912,0
26-35,Female,Non-Veteran,Mexico,-81.45266345858136,-50.94355252718232,B,D,D,-166.5281377701449,1
51-65,Other,Veteran,Germany,-38.196592594733765,-102.04618635064946,E,A,B,-21.45062673578301,0
26-35,Male,Veteran,UK,-14.421271017235945,-112.60367510929596,D,B,C,46.389036265181396,1
26-35,Male,No,Germany,0.2797226626960032,46.134181142116596,D,B,A,-30.6356828856729,1
51-65,F,Yes,US,103.5889349580541,129.93447632204555,A,B,E,-111.51380737263005,0
65+,M,Veteran,Mexico,-36.08958757513585,-47.97663784834245,B,D,C,-44.520398122754166,1
65+,Non-binary,Veteran,UK,12.255355776931635,99.57228273412159,A,E,C,37.343361278549196,1
65+,M,Yes,UK,1.9830124584224225,-220.79850856062978,C,D,D,47.83917494050435,0
26-35,Male,No,Mexico,-29.44268118815347,34.118121448389694,A,A,E,-46.33996763235817,0
18-25,Other,No,China,52.01801956585813,167.2945567110167,B,D,A,94.55383021889486,1
26-35,F,No,UK,-31.370817785787235,-134.20133131097992,A,A,E,45.49994082034126,1
51-65,Male,Yes,India,110.3378609602164,-65.81271605884203,C,B,B,-27.998037092049344,0
26-35,M,Veteran,Other,-111.7243943150398,44.087358592682286,C,C,B,-54.04615207248972,1
65+,F,No,India,-145.6439211541147,-75.9976853063817,E,B,D,-54.11382111890591,1
36-50,Female,No,Other,104.37890439274908,-145.0688458678439,E,B,B,37.99770017010914,1
26-35,M,Non-Veteran,India,20.72202300907743,-85.57363559097541,E,D,A,134.90380189624594,1
51-65,Male,Veteran,Mexico,-20.72157808995684,202.3668323493907,D,E,E,132.16233732667334,0
26-35,F,No,Germany,-54.78821249944224,262.02149299569106,C,D,E,-144.56848533774777,0
51-65,Non-binary,Veteran,Mexico,36.462842407034614,-37.559171816529236,A,E,D,-53.679136578343176,0
51-65,Female,Yes,UK,90.24721858426813,0.31099166757974045,A,B,D,17.047813060833167,1
26-35,Other,Non-Veteran,India,-74.05019353311802,-98.24686589148453,B,A,A,-57.54519484398375,1
26-35,M,Non-Veteran,Brazil,41.69114577000287,-57.38964418981115,B,A,B,64.40925859765395,1
26-35,F,Veteran,China,0.3960517574250132,-4.234322408452587,E,A,C,29.298611843340023,1
36-50,Non-binary,No,Mexico,-182.93328708085386,51.53827233230691,D,D,B,17.196823936804662,0
36-50,M,Non-Veteran,Mexico,69.51467197206583,92.88616963904795,B,A,C,40.99980874725563,0
51-65,Female,Non-Veteran,UK,-20.553871766570165,123.37875604666164,D,D,C,-47.97838782695612,0
65+,Female,Yes,Other,150.80181152027797,-4.9055480302370995,D,C,B,-0.5924916287102223,0
36-50,Male,No,Brazil,-148.48332122806363,120.6181425869509,A,D,A,-14.17477420089028,1
26-35,F,No,Mexico,55.64709832154584,-176.80959127450834,E,E,A,194.93051072970042,0
36-50,Other,No,China,-122.07403761087865,85.97055360451927,D,C,B,-221.69397621590582,1
51-65,Non-binary,Yes,Other,-204.84526208778848,-155.83648140520282,D,B,B,-73.1635140043717,1
26-35,Non-binary,Yes,India,45.22262131881236,-114.28308582513682,E,A,B,47.10713472738476,0
51-65,Female,Yes,Germany,-28.837354542946063,188.04073055492893,E,A,D,119.6946796297665,0
18-25,Male,Yes,India,56.60901888180151,160.00704687403095,B,B,B,-107.37298201663079,1
65+,Non-binary,Veteran,US,169.64250716183065,49.63313975949192,A,E,C,112.01085492240487,1
51-65,Female,No,Other,123.47406464238304,95.97500735934257,C,A,E,-139.78117805515424,1
36-50,M,Veteran,Other,169.3376823305194,88.4584330901822,A,B,B,-37.783133000068,0
36-50,Non-binary,Veteran,Mexico,6.894428529489326,93.8512883021893,D,C,A,-20.346823308850176,0
26-35,M,Veteran,US,114.55166214775376,90.54230213417144,B,E,C,172.8077668776426,0
65+,Female,Non-Veteran,Other,27.17017120856221,221.8933213688881,C,A,A,-49.41892769370913,1
26-35,F,No,India,65.83758204760403,-8.515566102288782,E,A,D,-77.07291049771608,1
36-50,Female,No,Mexico,135.5345769754358,-132.03451696875706,B,E,B,247.028212385186,0
26-35,Non-binary,No,China,58.535559552206365,125.51658640928262,A,B,E,187.45280980297153,0
36-50,Male,No,Germany,-30.419882543314515,38.127267765067224,E,D,A,-190.95556836270532,1
51-65,Male,Veteran,Brazil,50.909185574453595,91.99586503149537,B,D,D,-8.116649454811004,1
26-35,Non-binary,Yes,China,-92.0281341574768,-23.852905040673576,A,E,A,204.42419609418732,0
36-50,Other,Yes,US,-57.051716332525594,222.61867675356174,D,A,E,-32.87612694014964,0
51-65,M,Non-Veteran,Mexico,-16.16714214642264,32.833045593595685,C,B,A,201.44107451302807,0
65+,M,Non-Veteran,UK,60.074811919540764,-98.91986554986975,C,D,E,68.36850129428555,0
36-50,Other,Non-Veteran,Brazil,102.59887369241783,-80.3329598242431,C,B,D,62.32574076397663,1
18-25,Male,Non-Veteran,Brazil,226.57322704697614,-1.0119888732009423,A,A,D,-194.4973702069738,0
26-35,Female,Non-Veteran,UK,-126.78936676953725,-79.97589615631419,B,A,B,-41.331175942697165,0
36-50,Female,Veteran,Other,42.41483751916441,-103.66893695082453,D,A,B,23.03857862072042,1
26-35,Female,Non-Veteran,US,-7.894943483418702,72.44684430044188,B,D,D,-4.944848263204335,1
65+,F,Veteran,Germany,-35.184199419436396,-45.40714538134675,C,C,E,142.997389232155,1
18-25,Other,Veteran,UK,94.76579525995174,115.68092288582503,E,E,A,-12.67252691001125,0
26-35,Other,Non-Veteran,UK,3.547175908783791,-33.52872566253777,E,B,E,78.65971014333441,1
26-35,Other,Yes,Germany,102.61082952124974,-191.52341432140506,C,B,B,139.97688907603302,0
51-65,M,Veteran,US,48.14162272722227,-103.37527893439449,D,B,D,7.105949123434284,1
65+,M,No,Germany,32.293277196175474,-28.656711521340743,E,B,B,-87.6665740553852,0
65+,M,Yes,China,19.01539260866408,7.341133100485951,A,E,A,-135.11282688488632,0
18-25,M,Yes,India,138.23963720909757,-143.0361110500107,A,B,B,48.687051432360725,1
36-50,F,Yes,Germany,161.09239625234537,-74.20061187929284,A,A,B,-39.55020304019906,1
18-25,Non-binary,Veteran,China,-83.116465378833,0.20710831292217372,E,A,A,14.518285336502078,1
26-35,Female,No,China,215.15320643188662,42.244622880334504,A,C,D,61.59171564987717,0
26-35,M,Veteran,US,51.651760135839574,-87.56283426890329,D,A,B,18.660771284686454,0
36-50,F,Veteran,US,-105.55819601918319,201.78332089900528,A,D,E,-52.6918440465737,0
18-25,M,No,US,78.79480053840615,130.73451285603676,C,C,B,-39.84706456508959,0
65+,M,Veteran,Other,-118.43732488461833,192.67181515629719,C,E,D,66.68851497344119,0
51-65,Female,Yes,Mexico,-1.8402910545586428,46.77409707705285,A,E,B,21.376293056557078,1
26-35,Non-binary,No,Mexico,-0.3120451946066184,-163.6476092207696,A,B,D,-35.738331086913185,0
51-65,Female,No,China,109.75631545180953,-30.289033086116934,C,D,E,-63.28556023372312,0
18-25,F,No,India,-62.40891884873323,-82.01754595364666,A,A,E,61.038965624252214,1
26-35,Non-binary,Veteran,US,48.03925040396598,80.10212196559343,E,D,C,-202.817493675602,0
26-35,Female,Yes,Germany,48.507806708858055,167.61879794656386,A,D,B,-72.11642484326286,0
18-25,M,Yes,UK,-88.78310550359639,194.40187390746422,E,C,C,53.24194081900975,1
26-35,Female,Non-Veteran,Other,13.818836291971179,34.92338633369483,E,D,C,79.43395998762998,0
65+,Male,Non-Veteran,Germany,-37.52682609060201,-222.43979020731928,D,B,B,47.80673540937626,0
26-35,Female,Non-Veteran,Mexico,-43.477526272774575,-143.27095656670554,C,D,C,-31.543266281792963,0
65+,F,Veteran,UK,30.995011796881457,-0.6150645242514496,B,C,C,-10.95382987067626,0
36-50,Non-binary,Yes,Other,48.810622066245145,-54.04801212964664,D,C,E,-66.30724080299866,0
51-65,Other,No,India,89.82111420110519,-43.964534288581234,C,D,B,-112.77706858904205,0
51-65,Male,No,Mexico,-127.06861564103973,-119.41701492156072,D,A,D,-35.063432903478635,1
18-25,Other,Veteran,US,-11.408975009824628,134.37899183632095,C,E,E,25.9268886625169,0
51-65,F,Veteran,UK,-86.16915949998574,-39.5198595749556,E,B,D,-58.503303318030945,0
26-35,F,No,China,-50.341232991651076,76.82777844016383,B,D,E,56.45365222825692,0
36-50,M,Non-Veteran,Mexico,-79.58205699699799,53.71509441555815,A,E,D,-15.96609237577104,0
36-50,Other,Yes,Germany,28.419618095598743,-157.1474271920468,B,B,E,-108.80864054416205,0
65+,M,Veteran,India,4.148714348595453,-25.69107432889595,C,D,D,147.91779140411353,1
18-25,F,Yes,Germany,-84.97500947519654,-111.82819303223923,A,C,B,-59.55129347409436,1
51-65,Male,No,China,87.80852633600782,-114.58045027506554,E,A,E,-22.4178427546536,0
51-65,F,Non-Veteran,UK,73.80870105870294,181.6809556460591,E,C,C,-181.43054991488742,0
65+,M,Yes,India,119.15231635852766,168.29082749096412,B,B,C,-162.36636043895598,1
51-65,Male,Yes,Mexico,164.87859447706325,-161.1306432581108,D,A,A,-129.3318641277491,1
36-50,Female,Yes,Germany,-48.89114526624591,-12.456557521660134,A,E,B,-54.904845915057784,1
36-50,Male,No,Mexico,-44.059503826487884,-54.76092143702955,B,C,C,51.27476776549774,0
18-25,Male,Veteran,Mexico,28.244176200603615,-105.59830790991074,A,C,C,295.33772553477365,0
18-25,Non-binary,Veteran,India,-8.320842502577541,61.160709842954034,E,A,A,67.4470086370956,1
51-65,F,Veteran,Germany,12.464967735219123,-104.34143978908178,B,C,A,192.5291396783366,1
18-25,F,Veteran,UK,144.5066550133938,-156.42543795076696,B,E,B,18.41702395326526,0
26-35,M,Yes,Other,-48.07012122637982,-44.63410748245604,B,A,E,-57.13042627939346,0
36-50,Male,Veteran,China,94.00220392815172,138.260315165905,E,A,A,119.96933133826566,0
65+,Male,Veteran,Germany,-57.709207662864245,-1.931462430008191,D,C,A,4.981361549389305,0
51-65,Other,Non-Veteran,Mexico,-290.5127958899713,101.74826817735263,E,B,E,-104.89162367479048,1
65+,Non-binary,Non-Veteran,Mexico,56.826172311679166,107.15145749623835,E,E,B,-29.351472803170303,1
65+,Non-binary,Veteran,Other,-207.708841118015,62.306799539030386,E,E,A,-118.23391173685818,1
51-65,Male,Non-Veteran,Brazil,38.20297443927675,129.30625927260607,A,D,D,20.15588775092622,0
