age_range,country,Race,anos,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
26-35,Mexico,African American,75,B,-70.7309153499346,A,E,D,-58.37443491042765,-57.065261667179556,D,127.38892824748356,B,61.64072865247567,0
65+,Other,Other,66,D,-63.66886520799183,C,A,A,67.17628406558018,68.63843241981832,E,229.0247018752276,A,52.54374548331443,0
36-50,Mexico,Other,40,B,185.69978300237466,C,D,B,173.62102184315546,-169.64392642645188,C,21.99227835241122,D,88.68159872277191,1
18-25,Germany,Other,20,E,-7.183416194460642,B,E,C,-200.07427065328844,-119.85113028629497,D,-52.146590455529044,E,99.82340271509288,1
65+,UK,Black,66,E,78.63185808001816,C,A,A,-16.475072977155524,-70.06266543851879,B,69.79872125228593,A,-63.66385617989203,0
65+,Other,White,93,B,101.23453821403348,B,A,A,35.75908298014856,2.6259851189860046,A,-154.54823895633535,A,-128.6021090502827,1
65+,Other,African American,20,B,218.76034254040962,A,E,C,-70.33325363950536,112.08210850883475,A,-213.5832662038697,C,150.3208179603975,1
18-25,UK,Black,91,A,-41.58193300017869,E,E,E,-53.107695691539135,-130.0114323777234,B,89.13928765394257,E,31.81993218971121,0
51-65,India,Hispanic,21,D,-20.170727016385204,B,E,B,61.31740544810559,-55.270677447850005,C,39.44675674660512,C,214.77730286132086,1
26-35,China,Hispanic,49,E,20.542044322484397,D,B,E,-2.521243376055142,250.07432588744902,D,33.41237171600698,C,-22.479599050033965,1
26-35,US,Hispanic,96,A,-8.349475356897807,A,B,D,26.821893214851627,134.37724994142775,C,-81.91744949506689,D,90.31646587254849,1
18-25,Brazil,Other,94,A,147.65257163662145,C,D,B,-6.6438644298009315,185.07127929010997,A,249.19537329890088,C,97.48885828585168,0
51-65,China,Hispanic,89,B,171.18956257540444,A,B,A,-45.14543313259133,-163.5067962365244,B,13.086395753468704,C,9.480534070341132,1
36-50,UK,Other,57,D,-16.134519703423074,C,B,C,-110.59998918799259,19.223347879589344,A,142.66650824483986,B,-21.30931599196575,0
36-50,India,African American,27,B,-71.80752677411863,E,E,E,-56.622174278775994,-106.16012407743729,B,-44.971954402028224,A,-43.5490368691232,0
36-50,Germany,Black,88,A,-71.23720699345573,E,E,A,-8.742886792104398,-0.5461714260330682,D,105.45513155018452,E,-86.0016040341287,1
65+,India,Asian,80,E,143.94752581817025,A,C,C,159.67650066986525,69.8427844949303,E,-232.33972907879456,D,-241.95455594850878,0
65+,China,Hispanic,58,D,63.18660091654934,D,C,D,-97.93660105175015,-31.910833293831097,B,71.26244821408227,A,177.3579826262715,0
36-50,Germany,Hispanic,76,E,-7.4528697742224645,D,C,E,45.081107476820534,-5.340862626986084,C,-19.128408847486178,E,84.62464967459744,0
65+,Mexico,African American,31,E,63.29350685835353,E,C,A,154.17909043852288,-77.99403026265162,B,112.20110888759484,D,100.43202758669392,0
51-65,Other,Other,97,E,170.65809011505723,B,B,D,104.58064687388693,109.18001967774191,A,-44.65751059943397,D,37.18634207885483,0
65+,India,African American,63,B,38.51674224217457,A,C,D,-270.12932506266253,-64.53495617742273,B,-72.51453461820184,D,-64.62601172527945,0
26-35,India,Black,80,D,-282.57565193686344,A,D,A,-72.85725483206988,-57.67279937869806,C,-26.256789113766242,D,1.5669144333461216,0
36-50,China,African American,48,B,-127.004604369073,C,A,C,-134.1333701026751,26.396339744435675,C,166.74966456083862,B,-38.57715146232616,0
36-50,China,Hispanic,59,B,255.71783036326286,A,A,C,-51.227718558846,-127.3862826494361,E,44.97569839303028,C,88.91467892717526,0
26-35,India,African American,29,E,32.28736644454293,C,B,D,-39.940154004552056,-118.98181913175011,D,-20.338901040957623,A,-35.4188603372687,1
65+,China,Asian,30,A,-26.418836651647926,B,C,D,-58.00390166882698,169.6369365044454,C,-147.327267710915,A,86.09792072445406,0
36-50,Brazil,Other,86,B,-140.4551322573784,D,C,E,85.4222887856594,-5.996252313472559,D,200.86930195525176,E,49.19850485074184,0
26-35,India,Asian,76,A,-124.18820956724636,B,E,D,146.8950358754251,-15.95601654807133,C,-186.181702797884,C,-56.23897060953957,1
36-50,Germany,Other,33,C,0.5560533351448362,D,D,D,70.93045322956606,-4.25525458665362,B,-72.51263743290166,D,30.197306859397933,1
26-35,Brazil,White,63,B,99.57279374023256,B,C,D,14.30827333918743,-229.275847942258,E,28.62562494994353,C,-123.46888955481023,0
65+,UK,Other,27,A,-134.61230383132713,E,D,D,-92.98409338742573,161.2972280849086,E,34.2894370100736,D,67.4115387252167,1
18-25,Mexico,Other,84,A,-2.142508061010957,A,E,E,8.09008614140558,50.83395005471504,E,68.6404087866405,B,-191.40198774701105,0
18-25,US,Hispanic,32,D,-183.984689203331,E,E,C,-37.569718405500474,111.30104778857961,E,39.06446678730177,A,-57.95699463383761,1
65+,US,Hispanic,59,C,-98.69538333253584,A,D,A,-57.979305672402724,99.23073803517359,B,-56.904289897720275,C,-167.82574695578444,0
65+,China,White,33,D,61.00678803230038,A,D,D,12.810053489558628,-49.65362827228411,A,114.11577096095651,E,-52.89626945057666,0
65+,US,African American,49,E,27.29936814190052,C,E,A,40.12376149035533,169.3086733614934,D,94.17598191338644,D,99.83874618724512,0
65+,India,White,23,E,151.81014066213885,B,E,C,-54.78287218549814,9.173168060735497,C,-8.227635343970089,D,-94.11222066436399,0
65+,Other,African American,31,A,-28.42979082804302,D,E,D,0.33272914537010007,-137.4388777230728,B,-71.66037320812993,B,43.86958852094592,1
51-65,India,Black,88,E,186.54475926812546,A,E,D,14.027397338881977,-84.81899993116535,D,-11.243831009694238,A,82.32869546818573,0
26-35,Brazil,Hispanic,90,B,-25.41537958051669,D,D,A,-80.69312771293274,240.39775847338225,D,117.43097073500151,C,57.82974639129665,0
65+,Other,Asian,83,D,-6.9197808236076925,B,B,D,-153.83741266146015,60.939417279734585,B,-132.6450707794894,D,31.13834592978228,0
26-35,Germany,Hispanic,57,A,27.032745196666074,A,C,B,43.28006111506037,37.936155760512825,A,39.10339533975263,D,100.42510814893659,1
51-65,US,White,84,E,33.6589989588747,E,A,E,131.25245850599902,80.349342942328,C,-69.87343843170443,B,-64.26087149687272,1
18-25,Brazil,Black,94,C,8.580546529264723,C,D,A,5.05652859299653,-64.91557230063016,D,0.6000829966434622,B,-37.12412624311579,1
51-65,Brazil,African American,54,D,-48.766380350462875,A,A,D,-2.096388719908519,149.9985831526893,A,52.02177984306143,E,116.8460067253202,1
65+,UK,Asian,79,A,-20.569176898427045,A,B,C,70.56241983805816,132.34613146620137,E,147.56517753186668,B,-147.64992126446958,0
65+,Other,African American,65,D,-84.0960887537001,B,C,A,-17.105258620332638,60.52895752158023,D,-46.603188837428725,D,-9.813623303255675,1
18-25,US,Hispanic,92,E,-84.77840980672411,B,C,B,41.97813324004012,111.71795016916035,A,-93.26775224056485,B,157.66417075562285,1
36-50,Other,Black,86,C,-76.26858758020244,E,E,E,-69.33711169467703,-5.041087542813651,B,-55.91263989661829,E,31.08193288506469,1
18-25,India,Asian,80,E,298.24196578602925,D,C,A,70.15177900071463,112.04737128993682,D,-188.93405407486895,B,39.22562980934221,0
36-50,US,Black,76,C,-80.07374143883143,B,D,D,36.22984063335824,170.28102978911218,B,116.08814613132017,D,-44.68385838820312,0
51-65,Brazil,Asian,19,B,-112.28585980371442,E,A,B,78.65248045162467,-160.90286771709364,C,-96.16245908217945,A,122.34162885937361,1
18-25,China,African American,52,E,30.588899784866168,C,D,A,-41.08033494091475,-87.71221267598118,A,-71.51281548911793,C,-68.7370370284568,0
65+,India,Hispanic,95,E,18.832209430797406,B,A,D,-161.39001855314456,111.49412154642695,E,-3.6890175243952426,E,-24.10014266047427,0
51-65,China,White,64,B,134.8213130690047,D,D,B,-98.54774370464176,-41.5982894160923,C,-157.61600192002248,E,115.80921328631194,0
36-50,China,Other,93,B,-33.67098511455088,D,A,C,-116.3756579577979,125.8102216668737,D,0.7468465528319987,C,3.9858275820851023,1
51-65,Brazil,African American,24,C,-8.374903163970458,C,E,D,86.33042207332221,28.65868958567564,C,-49.53414177365773,D,-205.8893783439804,1
36-50,India,Hispanic,23,A,119.68769398182152,E,C,A,86.7742190268732,15.816271816845726,C,-11.578511868112649,C,47.154026184211254,1
51-65,China,African American,28,E,81.29891243478006,B,B,A,23.974493328702323,79.26205725829901,A,77.19429630309313,E,-22.730461438375375,1
51-65,US,Other,45,A,28.13300777637321,E,B,E,91.39019585864399,-30.037334153897554,D,34.06900887801532,A,-153.1918961813363,0
18-25,UK,African American,79,D,47.023545576575515,A,C,D,-22.27792146556095,-113.3099465568998,E,-129.63053640396234,A,-196.34182289612568,1
36-50,India,Black,93,B,-45.96023716929255,C,C,E,4.119100885899899,-84.91140605678996,C,-16.032006619166282,D,-45.529883008048344,1
36-50,UK,Asian,31,B,122.94283588045047,C,D,E,53.18576213342383,-101.16447498602301,D,93.2482555693824,C,-134.29235940346842,0
51-65,China,Asian,48,A,140.02569312815106,E,D,E,-120.7321314100193,31.531171291204295,C,-88.73324723261567,D,58.879379341029306,1
65+,India,Other,88,C,-23.241846022420308,A,C,D,194.52334632457885,21.563524610486752,A,182.00232117479453,E,-141.96338524428919,0
26-35,Germany,Hispanic,52,D,-1.134053453208633,C,D,B,63.646012528233676,-25.224669432698267,A,27.19613999073053,B,-15.22698769141145,0
51-65,China,African American,25,D,83.8053905749252,A,D,E,101.55276727322997,28.782043965832916,D,-47.8221182500898,C,-102.7839788886758,0
51-65,China,White,46,A,115.5153144579667,E,E,D,199.26592415634292,-87.92902959505602,B,-8.764770180263886,E,7.943923041484687,0
18-25,Other,Asian,41,D,-92.07891597038885,B,D,A,-140.57446435080857,-11.014973857064478,C,142.64868122885494,A,-4.200627056828066,0
51-65,China,White,57,E,-56.13370340607492,C,E,B,125.43026252683191,118.72857898124074,A,144.61073670673267,B,95.41730836291957,1
26-35,Brazil,Black,42,D,-24.209615280020774,E,A,C,-40.67380336388253,55.997493528961726,D,55.45401758242259,A,39.25991549581364,0
36-50,Mexico,Hispanic,64,E,109.76942344563865,D,B,D,25.74668144269363,-59.04601335885798,A,194.0337716033592,C,-26.169977361653768,0
51-65,US,African American,46,D,-48.687533542414286,B,D,A,64.40305936897495,110.7931037589755,D,17.299599901454908,E,-226.21928693365203,1
36-50,India,Black,79,B,-23.441029569227606,C,C,C,-41.17970722985194,-17.762021007793365,A,103.83753621965788,E,-87.7891881564789,0
65+,UK,Other,33,A,44.24442467966439,B,A,C,32.312768077449356,-142.55965227917096,C,130.82790467398195,A,31.458645080796522,1
18-25,India,Other,46,A,106.60049761480084,B,A,C,-2.924988799091929,-70.5755698178368,A,-46.91793921083827,B,-194.1262074748282,1
65+,India,Black,79,E,-18.203541198827917,B,D,D,27.01672441481664,103.2491051298521,D,-47.37499057298377,E,75.00327221068947,1
51-65,UK,Asian,83,D,67.04084149311628,C,B,C,93.12778545686297,86.22881130223607,A,138.38263881679075,C,113.73190213663366,0
65+,UK,Hispanic,25,B,19.047520816265653,C,D,A,-133.2027970713366,-129.76008807002472,E,30.70832965916076,C,41.330949568847196,0
36-50,India,African American,19,B,41.99399577136742,E,D,A,-12.626025228805643,-60.504676902482444,B,-65.69687580769154,E,-50.34591358045751,1
36-50,US,Hispanic,81,E,-188.36166727980284,A,C,B,33.421326611489114,-161.46272415169176,C,-126.65673676242034,A,129.3270947003696,1
36-50,UK,Asian,40,B,148.67418214594886,C,C,E,145.7657774235224,-154.20645855966092,A,-123.1150891896408,B,-56.382458890579734,0
51-65,China,White,73,E,47.44734410321956,A,E,D,89.85255947970067,33.33950673728512,E,-155.21939009727112,B,-135.499676531,1
36-50,Germany,Black,78,C,180.84694984848187,B,B,D,-19.3091317028077,70.17709891212672,E,-87.31783536938515,B,14.905514999274322,0
65+,Mexico,Black,87,A,27.55248356596794,A,D,D,-22.74077792958199,16.502501182653486,B,152.0349134653162,B,135.16987647758046,1
51-65,US,White,78,D,208.5662365942256,D,E,A,-139.17248490171156,-77.17787522700658,E,-111.69281266073752,C,16.411702290366055,1
51-65,Mexico,Asian,72,C,36.69103080184708,B,B,A,79.19308537632584,-23.045800697211718,C,-154.0396923586117,C,-167.29313418488718,0
36-50,Brazil,Other,36,D,-178.9587231742694,E,A,E,28.898474344491028,-49.892734393021,E,-25.806845163992175,C,69.10504618057371,0
65+,US,African American,85,A,-27.176903294649158,A,D,A,10.868829371250198,56.70756489585265,B,-4.68010059176102,A,-153.10068137624782,0
36-50,Germany,Other,29,E,-73.21033076029765,D,E,C,-115.53024121654789,49.13884453692109,B,11.618496172438038,E,69.16940564881772,1
36-50,India,Hispanic,73,D,118.80094444231742,D,B,C,-57.94408570626871,31.133230624693308,B,238.76188102649337,C,149.47825251978634,1
26-35,Brazil,Black,68,C,-59.72598476578067,D,A,A,41.53622405840075,1.0847588910644266,E,73.06691362997347,E,49.49397663697806,1
36-50,India,Asian,82,D,-113.92394310397978,E,A,B,-132.42713721123602,87.9044696699119,A,-66.00429955645878,C,100.55586526407076,0
36-50,Other,African American,20,E,-127.39168434236461,C,A,D,92.20145254995388,-47.39938511354619,A,-9.994315544660207,C,-67.57595798429719,0
18-25,China,Black,22,A,114.63423828661085,A,C,A,-9.50732177770818,248.0306625345224,E,-116.24145875821735,E,7.78450100606746,1
65+,UK,White,50,B,172.1681176164531,B,E,C,185.89812093722256,174.53638751291976,D,39.31814661268695,D,-5.093073721488853,0
65+,Brazil,African American,66,B,181.35668213964163,D,D,A,-160.93024492893244,102.23127175622655,E,40.94615460442669,E,16.496383465651896,1
51-65,China,Asian,98,C,-133.73213809720912,E,D,A,114.65884441320875,10.126951667626912,A,10.309802676019684,B,-66.80679255328464,1
51-65,Brazil,Hispanic,61,B,-167.33009120755372,D,A,D,60.139840010063935,53.19358370146169,B,-230.2134286774047,D,120.15823908469694,1
65+,India,Other,34,E,124.19896747476847,A,B,D,59.61591024190231,76.433943945935,A,-39.84156669755315,C,-28.87737059868549,1
18-25,UK,Other,44,B,-4.571511766647225,C,C,E,-144.1601430924034,-60.21411843796196,A,-115.32202569743082,E,-1.9489193921234504,0
36-50,Germany,Black,74,E,3.436999343314912,D,A,D,80.3484279354214,36.061611114465336,E,88.05193741436257,B,115.6834266125568,1
36-50,China,Black,52,E,-90.23022444102477,A,B,C,-88.91440595433242,-60.458549551042985,E,27.163615424249144,B,153.6689712477791,1
51-65,Brazil,Other,19,E,4.8280761414822635,B,C,D,48.83716279701459,28.779454807975252,D,221.08369378107088,A,84.0123721419104,1
36-50,Mexico,Hispanic,39,A,82.66936587017157,C,A,B,49.74760762500812,107.72638068298215,D,46.721887478875814,A,-52.68103568006808,0
26-35,China,African American,27,E,45.934168879403835,B,E,C,-4.725359673971674,17.086577733362788,E,-22.25046155950886,C,118.53018278825719,1
65+,India,Hispanic,35,D,99.21110637802269,D,D,B,23.09089848635399,-111.42851418380408,B,-101.5414716321083,E,108.8180930460461,0
65+,UK,Black,49,E,17.921879445595938,D,C,A,-109.01273602386247,193.29674696184316,C,24.945365980123082,C,-227.0664839384702,0
18-25,Brazil,African American,85,E,146.35978791325334,C,E,C,-21.946526642585066,-5.659288973630613,B,203.1366823318142,A,19.916147113740536,0
26-35,China,Hispanic,85,A,-145.55242894233768,D,A,D,17.776810735393685,24.13744838642647,C,-20.439573958302816,A,-108.16339723338632,0
51-65,US,Hispanic,45,E,-102.74198595312359,C,E,E,-7.740583180782528,154.59223413458355,B,164.77299732124507,B,-62.185517436264156,0
18-25,Germany,Black,75,B,-110.55661904964487,E,B,C,41.53614320754128,23.929719120749294,B,175.0352753349085,E,-85.30256127720067,1
36-50,UK,Black,83,A,-9.58017590656033,D,B,D,118.39299329026143,252.099015733789,B,-196.21209934215977,C,34.60330316644896,0
65+,US,Asian,45,E,-28.860895933929886,C,B,B,86.02531862935109,-67.8620837750437,A,94.27820640174194,B,-76.3188712443487,0
65+,UK,Asian,45,E,79.26634022499265,B,C,B,-20.64711812019448,-69.49792874556616,E,141.5387531599125,C,73.63208743876173,0
18-25,Other,White,37,B,151.35928056340558,E,E,D,-96.70394453394479,7.167289260108742,C,71.12743775599057,A,-31.358391382568936,1
65+,Mexico,Black,57,C,-74.00457397804166,E,D,C,-68.12331305104283,-57.36826119981047,C,-77.60024040170947,B,-39.563334406297635,0
36-50,India,Hispanic,97,C,-5.0670115937737625,E,C,A,136.24836496044844,-195.3138575261297,A,-259.89351968264486,B,96.18428683547464,0
36-50,Mexico,African American,92,C,-161.45168685145913,E,D,D,51.22305527444264,-49.33603965353407,A,7.675403058475943,A,150.42768220125612,1
18-25,Mexico,White,99,B,31.068355489559274,B,C,A,20.66788499106651,80.65665538547398,C,-42.55142099897623,A,82.74025716261005,1
26-35,India,Hispanic,73,C,-123.38166598660226,E,E,D,-12.610809712709084,-171.06871451914046,A,-78.33964086749644,E,120.13368781133906,0
18-25,Other,Hispanic,54,B,91.0543400961955,B,C,B,20.118997434191623,94.40759043036677,C,-20.934333833077545,E,196.52774606835771,1
26-35,Mexico,Asian,99,E,6.380811057880788,D,D,C,5.874909670768131,105.11934532021871,B,7.609595019604548,C,-56.000476172541056,1
18-25,UK,Hispanic,99,B,-45.78307790394444,C,B,A,-3.6031163412980898,-72.94069096078086,C,-153.25233094343847,B,296.49030056447765,1
65+,India,Other,35,E,232.23660962258518,C,E,D,-85.88660073821318,70.923627973697,A,63.06139744243833,D,6.476542696862099,1
36-50,UK,Other,71,C,-40.185135213325566,B,C,A,-49.396233738298,144.3281104711915,E,-15.457398070546594,D,70.32770292656005,1
26-35,Mexico,White,63,E,136.54429319790248,E,D,C,-96.20823864551942,-64.4139040091219,B,-45.94857526388574,E,-185.2338784800979,0
51-65,India,African American,24,C,-9.935152745772497,B,E,D,-10.362707131040585,125.42909092753047,A,35.13829430565943,A,32.374214146503036,0
26-35,Germany,Asian,93,E,20.09373047570916,A,B,A,-96.56943509474199,37.90945688089378,E,54.48414689853941,E,214.6047070897268,1
36-50,Germany,Hispanic,51,A,81.41958710573876,B,B,C,-61.82904653946345,64.50917158298736,C,-3.8584239621154057,C,-154.44812065901633,0
26-35,Mexico,White,67,A,-30.354205806791178,C,A,D,-116.33802697877931,-3.5621495885399423,E,149.72155666649587,D,8.066739521032282,0
51-65,Other,Asian,55,B,8.920755497576282,B,D,D,27.886344125804342,22.611182421504918,E,62.905236258695005,E,-20.493443757090947,0
36-50,UK,Asian,89,D,146.19357854605227,A,B,B,-2.3479530265960475,-82.57937589830054,C,32.875151902698185,A,13.788233663348112,0
18-25,UK,Asian,82,E,-88.39625488540794,A,E,A,-13.589403667960001,-76.0140076069473,D,73.20207188344621,C,-8.760508020965577,0
51-65,China,Black,56,D,123.32908375056941,D,C,D,-132.13376063401964,67.5494833826183,D,-47.57349828019348,E,57.151185133238194,0
36-50,Brazil,Asian,28,B,-16.28989896812231,B,C,B,-66.79092111657825,38.93996283767578,D,127.6707178245967,C,91.30785038309116,0
18-25,China,White,62,E,-195.84466478709194,E,B,B,-147.7315293003651,-33.776620261597614,E,89.03644419948719,D,-68.27110551869362,0
51-65,UK,White,67,D,82.0884479388478,D,D,B,-62.61103530706165,-2.1800178043592426,C,150.20931815155961,A,-36.6366816253194,0
36-50,Germany,Asian,34,C,-98.09648298997307,D,B,B,18.738493227397555,-47.7912446128671,E,127.07166144810509,B,39.02435971996498,1
51-65,UK,Asian,59,D,137.63061195639418,D,B,C,-71.28581717054391,16.829762448408626,B,140.05134123398486,B,-74.00399386356263,0
36-50,Brazil,Other,62,B,-28.82396055987682,C,B,A,102.33380352890511,24.117990247963498,E,-33.53361657528922,A,124.5110271603936,1
36-50,Other,Hispanic,93,A,220.58152850721902,E,E,C,118.76897378506281,-40.23167711842735,C,22.684389942926146,E,37.31404821082342,1
