handicap,faith,gender,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
No,None,Female,E,B,C,-11.44062947263291,A,B,D,-216.89735112152886,E,D,C,-39.002842849580475,-139.62218730392897,-3.0677613126993903,C,0
Both,Hindu,Female,A,C,E,13.211204095795443,C,B,E,32.17269262506676,C,D,D,-84.43894145407698,48.82026585046022,-5.431004444273035,C,1
None,Christian,Other,B,E,B,-74.65152620777026,D,B,D,111.02526247953807,C,B,B,69.7698138264403,6.137733671612788,128.0872450587459,E,1
Yes,Hindu,F,D,E,D,-243.9547988707205,C,E,D,51.08677400574587,C,A,B,151.54563254495457,-16.314915449101342,9.071979397815364,D,1
Both,None,Other,B,D,D,54.00007305716525,D,D,B,-99.56858515520352,D,B,E,161.25789110700083,-125.12934095563486,-124.23346508507127,B,1
Mental,None,Female,D,C,E,90.16719146554124,D,A,B,26.873145925415226,C,B,A,-31.451806239470788,69.25229771867978,-37.59397097296958,A,1
Physical,Buddhist,F,C,C,A,106.88201879991617,B,D,B,144.73139538088827,B,D,A,-25.04458121451861,-14.22983939834663,-95.05749732680061,B,0
No,Buddhist,Male,C,E,B,61.47292252913399,D,D,C,19.91394061419529,A,B,C,-102.36225885209258,-103.28383362127835,2.4318661493240206,E,0
Yes,None,F,B,C,E,-80.06710071142649,B,C,A,-88.53424079872042,A,C,D,-68.70682300884108,100.7724429768319,-150.15481170296835,A,0
Physical,None,Female,E,A,D,56.34453581830302,E,E,A,-12.166638434975813,E,E,B,-133.72396936584315,79.65477566207807,212.209439360649,A,0
Yes,None,M,E,E,B,-53.99012971428077,D,E,C,192.1185593043098,D,C,C,-104.74821861221548,51.914532211055196,226.88852544414218,A,0
None,Christian,F,B,D,D,155.89447660763,B,E,B,171.11530009686757,D,A,B,-184.31190151566895,-102.22829306461281,-62.11691555036125,C,0
Mental,Buddhist,Non-binary,A,E,C,125.58312582415203,D,E,B,73.8981662527149,C,D,E,-65.9353418589737,-119.5089062135505,-36.139219445172394,C,1
Yes,Buddhist,Other,E,C,D,-12.964755032894901,C,D,C,-155.5385133247349,A,C,A,52.8483402527436,35.90170360746285,-105.03792973182358,D,0
Both,Buddhist,Non-binary,E,D,A,-49.18440555678445,D,D,E,-158.3388980833109,A,C,E,-11.586418017482668,107.8903605573605,-6.112590617428663,A,1
Yes,None,Non-binary,E,E,B,145.19407685949483,A,C,E,-36.8320921525701,B,C,D,-32.72259619901242,-150.87505466381467,51.208647984553544,A,1
Yes,Other,M,C,D,E,-78.68694362492549,C,D,C,77.38508960118656,E,A,B,-104.03256128081956,-192.8246977623399,6.533607184788515,E,1
Both,Christian,M,C,E,A,46.09321842361791,C,E,C,-58.54919401791393,A,D,A,-11.832801500418713,-89.57005663936353,135.23742973712547,E,1
Both,Hindu,M,C,B,B,29.28540417961446,C,B,C,88.78456616733462,C,B,A,-41.12573373902551,108.66046765950247,170.2627788441397,E,1
Mental,Other,M,D,E,D,-187.50294663779457,E,C,E,-6.192440686477147,B,B,B,-35.730089463793504,-36.558454857280395,61.23014466776466,D,1
No,None,Female,C,A,E,-289.45864910187396,D,C,A,-36.53782688799376,D,B,B,-92.0554941957489,-40.65696497640236,-74.47700443807776,A,1
Yes,Hindu,Female,D,C,D,57.72802893543669,D,D,B,31.01913037053518,A,D,C,-131.91579732794335,-60.472101977665424,-11.816949938375451,E,0
Mental,Jewish,M,A,B,D,-36.28552455087763,C,D,A,-47.88868613666701,E,B,D,-151.2395962347819,-5.26884445593426,-258.1087672207491,C,1
Yes,Muslim,Female,C,A,B,-24.11319299139915,B,A,E,-89.58188704226706,B,A,B,6.966217532436253,95.13946140802099,-162.42216078126134,D,1
None,Muslim,Other,A,D,D,3.47998369372937,D,E,A,-26.767229863510373,A,C,D,-119.16962005963501,68.74232115486295,-42.77053962302965,D,1
Physical,Muslim,Non-binary,C,C,D,-24.1566823418317,D,E,C,-118.0040617497373,E,B,A,5.51232081831541,152.18728800900817,-58.771272882169356,E,0
Mental,None,F,E,C,D,-4.6353161576519035,B,B,B,-68.23269551654936,E,E,D,6.754510647458795,-16.639556220308112,86.32853275134235,D,0
None,None,M,E,D,E,-17.00496897550538,A,D,C,-102.87797555512228,B,D,A,24.88394428784072,-99.84124103382966,171.00920312888584,D,0
Mental,None,M,D,E,E,210.02686138046977,C,C,D,58.07942079458147,E,E,D,-138.45246555829343,1.3726339297407588,138.95458353821337,D,1
Both,Christian,Male,C,B,E,-41.631926685011365,E,B,C,-47.29845631223665,B,C,E,164.33294157774122,71.29365996976551,-146.6774656298698,E,1
Yes,Christian,Male,A,E,A,3.6628655133356647,E,A,C,-5.228235951073739,E,C,E,-5.007255779099904,0.25133748325561944,13.611448765280299,C,1
Yes,Muslim,Other,B,A,D,250.11793002063243,D,B,A,-16.23429461738617,C,E,A,-44.333703892352524,235.07274594673487,123.8925089135677,B,0
Yes,Other,Non-binary,A,D,E,-18.298844534592646,D,B,A,246.99206634520672,D,E,C,-113.22262251068089,-19.27285468419024,48.05933640956368,C,0
Mental,None,F,A,D,A,-52.271219940687175,A,B,A,-11.063324144960095,C,A,E,-12.595713416251842,-121.68832732458515,63.47006327416583,E,0
None,Hindu,Non-binary,D,C,E,-52.01082823420629,D,C,C,-25.273235465611428,C,E,D,-70.99442428066884,-84.33638637320615,30.822006205597376,A,0
Physical,Christian,Female,B,A,D,78.4484995475866,E,A,C,159.68767860361103,C,D,C,103.81420388069583,40.86995729771157,22.097729931513474,A,1
No,Jewish,Non-binary,B,C,E,-162.4549708482116,D,C,B,35.268564626992465,D,A,A,5.801917094933898,-28.361505313351714,-130.93119387188423,E,0
Mental,Other,Male,D,D,E,88.58674267525744,B,A,E,-19.202984828439526,E,E,E,-28.663827443028755,-53.21111297998304,118.39415711410717,B,1
No,Buddhist,M,B,B,B,-111.11959510381044,D,B,E,88.21384108699726,A,D,A,-121.97668931888626,-66.5342863983878,196.12436074634206,A,1
No,Buddhist,F,D,D,C,-8.077887711769625,A,B,B,209.44676787440426,B,B,D,67.88612386442145,-48.84560295042605,26.21277310766157,C,1
Both,Other,M,A,C,D,-86.00694633680051,B,D,B,25.28111277863902,A,D,D,15.940206721902134,-140.40118211368974,61.031181438372364,A,0
Both,None,M,C,D,D,-39.16588973603979,D,D,D,55.89954727797244,D,D,E,-32.347906549296724,13.228226667907562,118.50779369734794,D,0
None,Jewish,F,D,D,C,69.42959289285774,D,B,E,-98.28471337912858,D,C,D,106.64036446661265,20.486342558946212,47.04873861041541,E,1
Both,Christian,Female,D,D,E,-25.52716479471603,D,A,B,9.870988791971214,A,A,E,46.51451374782308,-67.86118580608111,-20.335626966468766,C,0
Yes,Jewish,Other,D,E,B,-40.966834291197685,B,A,A,-118.71306196654574,A,E,B,-3.857343497012685,-19.416443727655157,-51.53687450459806,E,0
Both,Buddhist,M,B,D,B,-196.94652763526972,C,B,C,-112.84769530256189,A,C,C,49.56184087881963,-45.27323717314437,47.715330443353736,C,1
No,Hindu,Non-binary,A,B,E,4.553608312880885,E,B,C,90.72377016378451,A,A,C,2.6857654551835886,183.29699680390942,-77.84706255265334,A,0
Physical,Hindu,F,E,C,E,21.698501251392308,B,B,D,105.03829884404266,A,A,B,4.7252159402696705,-4.902236186223105,92.1915991491258,E,0
Both,Jewish,Male,D,B,A,-18.891206771490012,E,D,A,8.962585361708392,E,C,B,-120.06013941813553,78.12562497902707,2.1333410809562396,D,1
No,Buddhist,Male,D,C,E,77.2174227498705,A,B,D,19.447032186026952,C,D,A,212.4833620455305,105.7938631908082,-81.64294299331122,D,0
Yes,Jewish,Non-binary,C,A,E,-12.152809111540943,E,A,D,147.71422159438666,A,B,A,45.91542146157192,208.0146886876317,-121.00537225393502,D,0
Physical,Other,Other,A,C,E,-12.672067164860135,A,B,C,47.94730258152395,E,A,C,69.99814687428707,172.66714045961163,-121.4301731439986,E,1
None,Muslim,Non-binary,A,D,E,97.82623325000266,D,D,B,-109.0189830783419,A,B,A,123.79545933863636,68.77147545096992,30.667691929499195,C,0
Both,Christian,Female,A,A,D,223.7126691718524,A,D,D,-278.48749405024154,E,C,B,14.991432868890078,182.1560679594075,-189.88324225029743,E,1
Physical,Christian,Non-binary,B,D,C,-185.77855862416678,C,D,C,23.142685710669422,D,A,E,26.032009970969742,57.39946806112257,109.46233988509381,E,0
Mental,Jewish,F,D,E,A,-83.8438199040455,E,D,B,-30.261947010343366,B,B,D,56.6133677661853,-82.9535866614535,-151.57769710844107,E,0
Mental,Jewish,Male,B,E,E,-34.654278384443806,E,E,D,24.438754657136442,D,B,D,58.63605968164586,-111.05204246479413,52.822981801042545,E,1
None,Buddhist,Other,D,E,E,-1.8690128869277276,A,D,B,67.85566272293815,B,C,C,-76.63557849019188,183.39124884833464,54.70063851588449,B,0
Mental,Muslim,M,A,A,B,66.75619470133867,B,B,E,-26.92208616634289,C,D,C,113.59233926636088,-69.03219867131453,-87.34784571727559,C,0
Both,Jewish,F,D,D,A,-113.01638020345123,E,B,A,-55.10305747913935,E,C,E,59.79475819850152,-21.6702233418724,187.14072127976124,D,1
Physical,Hindu,F,D,D,A,43.602038229268,E,A,E,-123.73504492173424,C,D,C,-78.1884805059654,23.749779716813872,-142.89816845235623,D,1
Both,Christian,F,C,C,D,141.67357295090156,D,A,C,82.85825519256628,E,B,D,-93.20751297916746,27.942355004859245,-61.355037026853275,E,1
None,Other,F,E,C,B,150.51819863189525,D,E,B,-260.80659677873103,D,A,C,-62.60294757011232,79.9536053724187,27.472402312860634,A,1
Physical,None,M,E,E,E,-175.52461704110618,A,C,B,-23.932777526683395,D,C,B,-211.12957719623978,40.0572730431066,54.11971391169522,D,0
None,Muslim,Male,D,B,E,-97.59361639118815,D,A,E,-106.30793036716926,B,E,A,61.900209427166786,67.72958289125161,-27.981053980312375,B,1
Yes,Muslim,Male,A,A,A,-80.45487917162666,E,D,B,-144.45748483654774,D,C,E,51.039871720008335,-76.45547266607781,2.5885164457098324,D,1
Mental,None,Other,A,C,A,-0.9078146565831766,E,A,E,-188.76658548030235,B,C,D,98.52309771076277,-24.709865843964916,-142.76093390816231,A,1
Yes,Muslim,Female,B,A,E,-26.493171434806083,A,B,C,144.4573985619117,B,E,A,-60.811271104336804,-72.60592655354552,-46.33476086017055,B,0
Both,None,F,B,A,E,52.73395203749474,E,E,E,162.944569541554,E,A,D,62.14405724613948,29.078837751682602,163.22168362719393,C,1
No,Jewish,Non-binary,E,E,D,-31.441339873414265,D,D,A,64.79025170497262,C,B,A,-52.93229332983886,-17.8772249978229,-93.16148496277047,C,1
Both,Muslim,Male,C,E,A,-0.5687451642057624,B,B,D,39.2089202554751,D,E,C,113.04039988956305,-77.20276113568355,-75.32415956085737,A,0
None,Other,Other,C,C,B,-123.12367410678462,D,D,C,119.33455471328054,B,D,B,-32.53254397992853,-121.84311571957618,-23.47830951003565,E,1
Physical,Other,Male,E,E,A,76.72814983239635,C,D,B,-4.350599284228331,C,B,C,8.618553854059236,-11.8341893834258,87.36346600329728,E,0
None,Hindu,Non-binary,E,A,B,-64.15833754611295,C,C,D,-66.77370979488711,B,E,C,42.03256972268835,-49.46525705459281,78.48675398209578,B,0
Yes,Jewish,Non-binary,C,D,C,40.36209352614724,D,B,C,-48.49273371772589,B,D,E,-24.44631903092237,-103.5175663166331,45.72140452824432,D,0
Both,Jewish,M,A,A,C,95.74555133216161,E,A,A,-13.365942819464427,C,D,B,-102.1730155353674,15.182527485524586,1.5561664238684119,A,1
None,Christian,Male,A,A,C,56.66161375840192,B,C,E,-111.82543139495277,E,A,B,-24.420614976566103,121.73064751058224,4.910692361350602,B,1
Physical,Muslim,Male,C,C,A,-52.098033490368266,C,C,A,43.257548639609546,D,C,C,46.262993466740795,28.723964386270666,-85.12778559465897,D,1
Physical,None,Female,C,C,B,-125.5468007789594,A,C,B,69.55964614976232,C,D,E,0.004318708040769818,-34.61495829412896,20.51707896244917,A,1
Yes,Christian,M,B,B,C,-138.22298944748877,A,B,C,101.03990567324028,B,B,B,210.39085997151426,24.844827385861144,-180.89452048812035,B,1
Physical,Hindu,Non-binary,D,A,C,-8.847699980152282,C,E,E,149.89069352270187,D,A,D,179.24161362578351,4.59592450465088,-159.66866938337677,E,1
Mental,Jewish,M,C,B,C,-66.91155036281677,B,E,B,-154.21655503565887,A,D,A,10.209413350897952,-42.64382657408386,133.02726318759917,C,1
Physical,Other,M,D,E,C,-152.1661765789827,E,B,C,-86.55617150423744,C,C,C,-71.1137304469824,-60.81072648297996,15.913254055478806,A,1
No,Jewish,M,B,C,D,-98.00995317257737,D,E,C,-7.1632731729361065,B,E,A,-198.55566212914223,-70.90415345424901,-154.87855012502789,D,0
Physical,None,Non-binary,A,D,B,14.96974452422134,A,E,B,12.883811065440032,B,C,B,-1.230045828688233,123.22280532021811,28.891223822977373,B,1
None,Muslim,F,B,E,E,166.9619496557952,D,D,E,-130.0503568675972,B,D,E,-90.28200701497033,173.0557382232551,28.973346441232074,B,1
Both,Hindu,Female,A,A,D,-83.18666562255461,A,E,E,-62.16492108462589,D,E,D,-113.24872270231192,-56.478277689398894,-17.062779640433,A,0
Physical,Other,Male,D,E,E,-1.859237122005565,B,C,D,-106.00584041913672,E,C,D,-98.97922895923365,14.937494461196376,29.680553122184183,B,1
None,Christian,M,A,B,C,-126.89868668254512,C,E,A,75.09702601654547,C,A,E,121.78922008663638,100.59355374966286,-180.6403428275921,E,0
Physical,Jewish,Male,E,A,B,203.356854231901,B,D,D,206.50562833674604,D,A,A,101.43693538659886,-134.78951103771905,-28.592958814236844,E,1
Yes,Muslim,Female,D,C,E,212.2957435772042,A,D,D,48.5226826334553,B,A,D,-106.92107963914377,-24.26410790698233,20.53488323954548,B,0
None,Other,Male,A,E,D,-70.05206159604654,E,C,E,51.853670196084146,A,C,A,-58.19954376082867,-0.7918752261981968,92.30970046845648,E,0
No,Jewish,Other,D,C,B,-65.33612441646326,E,A,D,39.922105159296024,B,B,C,-182.91107890404754,-58.2725620098896,31.32511800197917,D,1
Yes,Hindu,M,A,A,A,-213.2652289923795,D,A,E,89.07951889685346,A,C,E,175.24835100746787,95.77186512625042,53.74113572612086,D,0
No,None,Non-binary,A,C,C,-31.71739411508697,D,E,A,-44.682502887159785,C,A,B,-124.48894714613434,34.99126428028979,-18.37088576466961,B,0
Both,Jewish,M,E,D,C,-35.95636931820051,C,E,C,-74.00828382725147,C,B,A,139.4065578225868,66.20022656857356,130.498575485557,A,1
None,Muslim,F,C,A,B,-41.109019379862964,A,C,A,-15.974109470313943,C,E,B,15.861418380002101,34.38606178387881,-58.07476611379404,D,0
Physical,Jewish,M,E,A,B,147.5672577863275,D,C,A,-236.66980356632314,A,D,C,41.36241942699667,-7.815613554061379,90.52510137960486,E,1
No,None,F,D,D,B,108.69535221007196,E,C,C,6.864415872771786,B,E,A,57.87193953891207,-63.27427070071475,-0.6188847443275503,A,0
None,Jewish,Female,E,A,D,5.31028478795933,E,E,B,-70.23683557535156,A,E,C,-96.07935436343064,-93.26676241689974,29.82905597017143,B,1
Yes,None,Male,A,A,A,-64.19602833479648,E,D,C,97.31316013023078,B,C,E,82.79497818604021,6.080910854990087,43.366818786673505,A,1
Physical,Hindu,M,C,C,B,-28.82673926765284,E,C,B,37.55914714115583,A,A,D,-20.75914171741609,-30.278823413771722,27.021632946517677,D,0
Both,Muslim,Non-binary,C,E,E,-15.164899664572687,E,C,A,-45.457454637546256,B,C,E,-62.27583255908956,60.26522634355778,-126.54755402860256,B,0
Physical,Buddhist,Non-binary,E,D,B,20.553411438151286,E,E,D,-151.3140938104643,B,B,A,-103.89049180599352,209.7450922932459,-144.08208592580795,D,0
Physical,Jewish,M,D,A,B,-28.681888692135608,C,E,D,-15.474691588919635,D,A,D,-25.78874623618225,72.87163400818231,58.83358913187588,A,0
No,Other,Other,D,E,C,39.229049724904534,C,B,B,24.13552729037614,A,D,A,29.104472128024955,-69.89767141980627,-17.007145496984784,C,1
No,None,Other,D,E,E,73.84973551436377,D,D,A,-220.310860428407,A,C,E,-93.66232350993937,150.61165129022132,66.15944050148963,D,1
No,None,Female,A,A,E,26.62527456623592,A,C,C,-15.91797671316628,C,E,B,183.16409236375978,145.61417184872388,50.108587710757156,C,0
No,Muslim,Female,D,B,E,72.65336256054033,E,B,A,-57.62655131921663,A,C,A,251.02832314184892,-118.89754369238088,-137.52445384450687,E,1
Yes,Other,Other,A,D,C,-124.77157766614295,D,C,B,-54.99510549812147,D,E,C,49.2593764629599,94.9600807059485,-31.379642457011197,B,1
None,None,F,B,D,E,-37.760696215732395,D,A,B,165.24253196162175,B,A,D,21.327984531490234,-146.47959942731907,-156.75514777607532,D,0
Physical,Other,Male,D,C,D,-35.39402413877809,D,A,A,42.07845134388792,A,C,E,2.6613491893425345,-49.83461533564152,64.44362267553491,B,0
No,Buddhist,Female,B,D,D,124.63686564200151,C,E,C,151.2590129992078,D,D,A,88.82222642594762,112.74902223240566,145.94125166274162,B,1
No,Christian,Female,D,B,A,47.25350017916868,B,C,C,65.63656766624281,A,C,B,95.68183235324793,91.46540446388093,34.49357368107443,C,1
Mental,Christian,Female,C,D,D,40.97718449497313,D,C,D,79.42667089265704,C,E,B,66.44193405553655,75.27512437875814,-110.21578068358247,E,1
Yes,Hindu,Male,E,E,E,72.6837203113696,A,A,A,56.099070067421174,C,A,E,-50.63005990814005,42.34709585512288,11.659926448545301,E,1
Physical,Muslim,M,D,B,A,243.34782487989818,B,B,A,50.403914189077234,B,E,A,-116.98112579149264,-124.1657455406369,74.80537697815905,E,1
No,Hindu,F,B,D,B,8.288864786344554,E,D,D,299.5454077783331,B,C,C,-89.090890503375,68.43252497358209,-13.450811878803412,C,0
No,Muslim,Male,C,E,C,-61.447567894112744,A,D,E,-64.31964657355635,E,E,A,-73.9038861785769,-4.79687014448756,41.432494593047,A,0
None,None,M,A,E,B,-19.23709959870719,B,D,B,-91.68268132420717,D,C,C,58.9791773901577,-160.4214636927223,1.834568724072032,A,1
Mental,Other,Male,B,D,C,-73.23098843572694,C,C,B,90.0465289199379,C,D,C,-36.94170855359057,-124.33980777787585,149.04218401395502,D,0
No,Christian,Male,B,E,D,-9.509457041687464,C,B,A,-51.24778286431706,D,D,E,4.114949275036568,57.23913215538462,-160.25236224509732,D,1
Yes,Hindu,F,B,D,E,70.91388258292459,B,D,B,57.49926158028197,E,A,C,-22.98455593751365,52.19152979542703,37.19552136148062,A,1
None,Other,Other,A,B,A,235.122037152799,A,C,E,44.05170516451874,E,B,C,30.224408567407995,53.13067473354184,55.8524968181504,D,0
Yes,Buddhist,F,C,C,C,12.40731346517153,A,E,B,-138.30506207560495,A,A,C,89.28831538777618,-122.39039180853864,-6.381573434157968,D,1
Physical,Other,Male,D,C,B,-209.36494377412043,E,E,D,139.9564666374548,A,D,D,46.45510790577854,80.05110372673187,65.73479106128659,B,0
None,Jewish,F,E,A,C,45.611336832353935,B,D,A,106.59896520889677,D,E,E,132.18371706481963,-34.339427647221804,9.153226001484448,B,1
Mental,None,M,A,D,A,14.731734977604505,B,A,D,-53.519592846141826,E,D,A,92.19346047068657,158.0875098830153,21.876896182747807,E,0
Physical,Hindu,F,E,D,B,-151.7394907653419,A,C,D,14.868684231726057,A,A,E,-10.697470239782724,22.265144161380938,29.277186641732218,D,0
Yes,Hindu,F,B,E,C,-206.8278671282111,C,E,C,3.0983292468350094,B,A,D,-16.654652255763107,-13.005593478028132,8.300449147539322,D,1
None,None,F,E,B,C,-44.05095111965746,B,D,E,6.825477640133158,B,C,B,50.184403872854574,114.58704103147514,14.576403450327632,D,1
None,Hindu,Female,E,C,B,-67.05848385950442,D,B,A,-60.973740395858464,A,C,A,39.819317933307566,47.751104507446065,189.86306172637296,A,1
Mental,Hindu,Non-binary,D,C,B,43.4391835667907,B,C,C,89.47302863924186,E,D,A,50.81728870858719,92.02638567031316,-79.08675286182833,A,1
Mental,Christian,Other,E,C,D,-61.49172187564248,E,B,A,87.11608277624669,D,E,C,160.1389124398709,143.25311014196535,190.19297621923002,D,0
Yes,Hindu,Female,E,B,B,93.64759471593366,A,C,C,71.14703149471804,C,D,D,-40.197354178495516,-8.459742940478934,15.157510862563525,D,0
Physical,Hindu,Male,D,E,D,-50.01362564114211,D,C,D,-81.87505972406815,B,B,E,-8.676068880006978,188.86439392588792,-81.10010338326326,E,1
Yes,Jewish,Female,D,E,E,20.239976222970302,B,B,E,-26.16570054549456,A,A,E,-119.54310745303177,66.2591631275785,92.09984957770672,D,0
Both,Muslim,Non-binary,C,C,D,-23.55344365781767,D,A,C,-225.1443882764426,B,B,D,158.3093668897857,36.156483040517536,18.229884131143166,B,1
Yes,None,Female,D,E,D,-84.34399480563314,B,E,B,-74.47220160981094,E,E,B,-123.15545299279044,12.585106024588866,19.99386003103738,A,0
Both,Hindu,Female,B,B,E,53.139270535748615,A,D,C,-98.09020526567134,A,D,D,61.38908739035644,-39.6925060602406,-38.3267582482912,C,1
None,Jewish,Male,A,C,E,123.17352599002574,E,A,E,-103.69067538240027,E,B,A,-83.46002493700678,71.63655856982787,-12.220295392658551,C,1
Yes,Other,Non-binary,A,B,C,60.0691925362865,E,E,D,53.85185856105964,C,A,C,16.507002910718533,-230.40575800371107,-45.47883357016482,A,0
Physical,Jewish,F,E,E,C,-127.17141120289224,B,A,D,98.87507548998553,B,E,C,15.181300236871422,-142.4983510841274,-180.35007301469483,B,1
No,Buddhist,Other,B,D,E,-139.7054584794875,C,A,D,82.73801946478449,A,D,D,-1.8434720233628936,111.26198365976505,-0.1196402065514098,B,0
Both,Jewish,F,A,C,C,25.84567577777396,B,C,B,-92.47659038248464,D,D,B,120.96916373480411,63.15270977369308,94.63771343786581,C,0
Mental,Other,Female,D,D,E,-2.7533479312363123,A,C,D,-51.2695573557573,E,D,A,-43.09530613431104,141.4407119657666,-49.71166629818128,A,0
No,Other,Non-binary,A,C,C,-118.52681613416868,B,A,B,85.28529024008704,D,C,B,-77.74316952663,-16.199685975206677,-8.637954985006095,A,0
Mental,Buddhist,Other,D,E,E,-13.894755707703741,A,B,B,109.79188133972309,D,E,D,-13.298110024660637,-60.52004693816635,36.76261496379814,C,0
None,Buddhist,M,E,C,E,-7.502562001441561,A,A,E,121.49959241453239,A,E,A,-32.34991589723729,44.99658228677741,95.02750727786578,E,1
None,Muslim,Female,D,C,B,3.6647033211915607,C,C,C,-92.6223903537159,D,D,C,-33.50125141478142,-54.09258642907745,-65.03076034045915,C,1
