genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Other,156.08899342090746,D,D,C,-87.09072856812162,-30.54627818342748,-37.52314160826251,101.82723177334283,C,-89.93657985618306,0.5914829204883087,-99.59156943387698,1
Other,-93.97130830366568,B,A,A,-6.08805016599475,64.66962833276824,125.47100187621874,14.940246357333272,A,78.19038464421756,-113.45656477407735,179.1263877799832,0
Non-binary,38.595429936693165,E,C,E,-184.86043005167517,122.32945754663905,-104.99172978615334,251.94073029687493,C,44.37558815235266,92.80455185879501,-18.52657755560163,0
Other,96.38910934208607,B,B,B,43.93288408124347,-112.07444572408605,7.470227302388997,50.387275561774345,E,-39.93244261176522,-38.846734111964786,-144.1164503564773,0
F,-62.330182943848776,E,D,D,-86.4019799774055,-46.90251014565817,-26.97426240817548,98.09074439782928,C,-15.260567518042844,43.54746386873726,-82.54642196617105,1
M,-58.54787650589899,C,A,C,81.27853097801551,63.14429739201673,-29.827491561977563,-56.786589314027935,D,-56.180594739954024,56.385992768644456,-188.0089599508258,1
Non-binary,133.7095779907346,E,B,B,-180.92633265925195,-10.493604394564883,-241.10441224834815,257.5889714261672,A,110.55339170547444,-134.0340127213039,-2.447974635117266,0
Other,-24.668561686961375,B,B,D,0.6169177457973135,-227.0493350028589,-156.3107256256867,88.46277022110498,D,-142.99076028905597,239.36765207401854,5.8384261830423565,0
Female,-90.96871171978083,C,E,D,-38.13305019359333,-148.5425150318881,107.81813809930709,243.29850343513942,C,-59.90826018645685,-222.76747868043353,49.16390679090662,1
Other,54.208291609975966,C,B,D,38.318146193513904,-192.63623025495707,63.165986371613656,14.887022928740192,C,28.240370318921688,-67.77414713273554,103.52197715008134,0
Male,-139.48809142724895,C,A,D,19.19337300267121,-75.48969348070574,-16.647085611125714,12.574995842685027,B,-59.1063746170657,117.38432934938794,1.9251786191481646,1
Female,-25.698005578417977,C,B,E,-108.75979436155798,-74.01013954505862,-22.33877525495742,-0.017997148616959932,A,-70.5636693610919,81.11763084827233,116.7993855069201,1
M,17.521459834236783,E,C,A,13.80417057649354,-34.72647581164588,87.9514549293846,2.9371611320949222,D,85.72909927897425,-89.2594953095407,43.87124293740996,0
Male,-30.540299535190506,E,D,C,45.403633870385065,17.814372282594217,112.73963960321936,118.22919282333844,C,78.7915370853985,-11.877844617633693,-78.18079574876133,0
Female,115.98894916959995,A,D,A,61.4989955037072,49.79942829135842,-72.73056533233408,-37.720348602998385,B,-62.96870745159099,6.558270493392274,13.033196570061346,0
Male,98.96111250182484,A,E,B,-55.054278402848865,-199.06805098362267,-96.35203796970781,-45.84990968650218,B,-52.427036177560325,112.84018462451763,-137.00603366503364,1
F,61.89561235387132,B,D,A,163.85448385915234,27.144721573599984,-99.83580775489781,-80.69983526831706,B,19.953853552093737,-100.78496739313243,87.59803880365345,1
Other,-63.75727198059553,E,C,A,1.0138882540856702,-28.00735449535306,-115.44974530587825,79.22302027788571,E,67.0242715137335,-107.9063738779606,-43.95233991038609,0
F,169.5304849886962,C,B,A,-30.10105444559369,-5.471985558868443,67.8998608003896,25.70378768559522,E,118.09401240337718,14.200038642482893,-53.83321922869801,0
Non-binary,3.61418596369937,C,C,D,28.461454741967458,73.05349486901595,176.4775289774712,-1.0863593851801634,C,61.0657134242603,-93.56479213746086,-57.3061800815902,0
Other,17.093506536020843,B,E,C,-129.07345665674808,42.594948658294946,-52.319183062859096,14.448482408644114,A,-15.1271063125578,15.600082651720651,-4.525253603545709,1
Other,-55.97299204535976,D,B,D,-43.19482566678764,24.174509584259756,-50.258313376732964,63.297112500557674,E,52.58309381990674,-45.375536683725656,-205.28995696015696,1
Non-binary,5.401916856691378,E,B,A,-5.175338633652663,-79.99485580047472,159.25198058610118,-1.2293600168525431,C,-47.220353448234995,-49.39031408829834,-9.013667703566156,1
Female,37.871372591881716,E,D,A,39.154850698188234,20.52952324153619,-208.07260826410553,0.9330968533238433,E,3.1004348750752033,111.63859601428084,-41.35454577013601,0
M,-80.55311930116284,C,B,E,31.286699558872595,-61.66746114626209,112.68056850705864,73.84766958748986,D,44.71119624649771,110.29131778097572,-192.27664989878753,1
Male,-204.54046785408394,C,E,B,42.415094652495824,-8.88117516817922,-81.58382123749077,81.11753684571853,E,-116.12523750025888,67.66058804860583,51.506560784212994,1
Male,-111.2243977245296,D,C,D,137.46059757809013,44.784893235741485,43.63025008269557,-32.0428290699826,D,2.0885614631216067,24.490560909822044,12.661415826367442,0
Non-binary,-78.53447591031296,D,C,E,20.38681309674026,-54.707348203123075,71.313357870211,-312.4914097122578,B,116.03058438878313,13.716706902759787,174.73479423032708,0
F,-99.78402416605864,C,C,A,31.693131169354288,-44.127505833998356,-66.32113127195038,-73.26687064742956,B,-156.34109041874885,-0.2894151397805512,136.49930569372458,0
F,-96.83358868053419,D,D,E,92.63316980524576,250.67482075318904,-125.88650101427656,106.51280105796128,D,41.81501670319411,7.1069429287863874,-18.69041415864873,0
Non-binary,-99.58551226018864,B,B,A,146.52637400807717,126.3913417268794,-35.35692778890259,17.96086660650679,C,-12.746182382957135,5.461453582225253,82.15108746618142,1
Other,151.44748788726844,D,B,C,-78.88649147994352,125.12064229639218,-44.28823278892529,145.74566175881563,E,115.01059712917336,-12.751880537148397,-155.29037618130067,0
F,-50.01424156709875,A,A,E,-24.585662912190415,99.89447471367723,4.69345413759072,-130.91077000825706,A,-104.62938156091222,-93.04782916636059,81.63261039552839,0
Other,8.480536989596137,E,E,B,98.52143710915658,97.68898695351784,38.46132440176398,6.570904066427441,E,-38.58106552493014,-10.417980200012174,225.8519692049946,1
F,-87.06309611688843,C,E,E,-30.805246729457654,-98.88898441971288,15.082693347673004,-101.66154312048197,A,97.9547459335005,-100.71716902008647,-128.6284709750376,1
F,-128.5047061769178,C,B,A,107.03330045042547,-3.5839347268072705,23.47700521820464,-70.05294898385377,D,97.55405766406562,6.673235795507834,-96.20932515114686,1
Non-binary,-62.6852081765032,E,A,C,-108.30193728575333,92.09700732627752,-45.70814440611772,-122.0514939981032,D,26.66264769878867,99.84485117315387,-20.86409473947201,1
Female,131.66859695157424,B,E,B,82.93522127015561,-0.7755771998969919,-102.74880954025636,150.27670359945319,B,-94.1737732260744,87.90456005366464,144.74546049316052,0
Non-binary,71.60868927429097,A,D,A,-198.70551814401352,102.43118079615692,104.00359092125153,-62.37004813438208,E,32.94035947620966,1.6974145470825672,-4.629579558038617,0
Male,-109.14954644022016,C,D,D,-59.296907739690454,-72.9774782822954,65.11108726455396,-242.7705720752649,E,-50.45968970286259,13.941629723379535,-142.46034369569296,1
Other,72.86129160807175,B,B,A,68.62115169933521,-80.9487667098508,-75.2789599399693,-22.294486988866456,E,9.458127646880483,-88.42304101481149,69.5949349596085,1
F,-84.13860819066494,A,A,E,-136.26304000394205,67.79607055130158,32.751906226779866,-73.33611257022456,C,39.85248006246672,-109.98247789389322,-24.1060048771547,1
M,156.23903858670283,C,A,D,-37.507470359186584,89.20876889131279,-12.735021798066182,-36.29364523299609,A,-84.54091042781617,22.597449544390578,54.37794169020541,0
Other,-5.581392858197031,E,C,B,20.395229418052395,2.6350427124763405,95.59244886161812,8.555067784487818,E,-48.43523373906916,129.74341392806542,63.957076734394555,1
Female,61.84928731575242,B,D,D,-12.198194385660264,132.4852964988235,38.0963977601799,38.16525060033156,C,7.377469729538605,86.07635001151468,241.5477198881386,1
Other,11.968789813659875,E,C,B,-33.90773535661813,112.91215217593924,2.14172387076041,-65.07283168372182,D,102.48760779318009,58.530548539677085,114.38853968861311,1
Other,0.9963771607208011,D,C,A,40.23972786471704,-198.73750483142146,64.63272133786742,115.10016976555436,B,-0.0037320213483919393,149.05772944552155,88.80211788440174,1
Female,-59.78277893252053,A,C,A,220.61398299944267,-49.74801798499261,155.82827716161893,-137.3075691989423,A,39.469563152957946,-1.61143052783157,-54.433120691384,1
Male,-171.9840226959751,B,C,B,-178.81689049390127,157.22068277975097,-72.57819897423028,-12.95869626946336,B,5.99231970670837,-134.1940639432791,8.983415616451147,1
Male,127.48952516614196,C,C,C,-14.306704801846937,118.42281300682971,167.89310193863366,-127.4227254565528,C,49.9646994251924,32.12785007815601,-148.97260938569994,0
Male,113.11130074502003,C,D,E,-91.66684614911642,201.48992170113092,11.169939475742122,-106.08859763778659,D,74.65236435861824,-39.19555659877948,37.99646291683699,1
F,37.731831126395214,E,E,B,-34.425786172512296,-89.03009745904833,8.0562470170909,67.62756312242027,E,72.67198169933626,58.771267126757586,-67.46436941099991,0
Male,44.44201399121368,D,D,C,-23.484399411749056,7.143228105051774,67.35140381794037,-160.00634424798398,B,39.01465973492315,52.830852606426994,-4.125381402034322,0
M,99.53861426083726,E,B,E,51.36506458052962,90.27587534197436,-16.330840338354754,-93.33887998554408,A,135.20274308500726,-81.2405873497497,-16.413384939478696,0
Other,29.30116728330021,D,B,A,35.84824529648963,70.79558403146116,24.309620737540545,-129.19947867983475,C,137.28980060099326,108.62676281905136,-88.64338660765402,0
F,171.88997099118131,A,B,D,-38.08899490195323,-29.99057130625938,34.66592920824571,-81.41485034063209,C,78.86277021022245,-114.71259883491025,-64.64100867576796,1
Male,114.91331398799383,A,B,A,-137.05804100276453,25.53354574539269,-73.77155532469418,118.4999338425738,C,-76.60446466315783,49.44494629196197,-105.41798741745964,1
Non-binary,-176.27544317861663,C,C,B,141.10473002280398,-45.96016122190609,86.24375121179375,-94.40223992799348,A,285.3511883633109,-131.22767076873131,-89.12606759708528,0
Female,145.07283412323312,C,D,D,67.93930914689584,127.32490419394395,-125.22191476853442,4.961473739483383,C,37.75843492480034,-2.538989279904722,9.630276536502446,0
Male,-68.47795412848662,E,E,B,82.18617000213146,53.37117922311768,105.64471933874975,30.560708311568437,E,94.82831233464799,-53.999312131235556,136.04040915045772,1
Non-binary,-47.08436134307893,E,E,E,172.658838727539,133.7116849952434,-195.9225155001653,141.6316019051855,A,-108.84515535609287,-61.38574601470865,58.63721852726223,0
Other,-73.54022818421814,B,B,E,86.12285631095982,190.51665114867174,-54.66210045630115,-169.85238001931043,C,16.021158369066328,-67.56923198591014,-0.45825668806950165,1
M,-92.53930767505646,D,B,E,132.97633331098172,-86.20540187924273,75.64806131135734,-31.768224841851726,E,156.75363714040756,-113.09341194115221,-166.44496942376904,1
Other,1.657594297770331,B,A,A,-30.182311365822844,221.23682964778024,-27.954760356001685,-27.065028284900567,B,135.5328645364557,-75.41805224128905,5.449264624935213,1
F,-124.78034572563045,E,B,A,-0.44573380533498774,63.628227540873795,121.37079212614685,-110.0976562805091,C,49.82725241881739,36.54482092109973,-70.55033272029002,1
M,19.95890580564507,E,B,C,-154.07253450099438,47.32681958187509,-150.41520404186898,-26.232621168749127,D,85.18038550368958,51.697860817058185,92.35479670152961,0
Non-binary,-35.37779709125829,A,C,E,-25.250546045118664,-33.56487622558009,2.400970365381403,115.27869633496847,B,59.573657908692404,22.990215346284543,-171.05010208164398,0
F,110.67999732011278,D,B,A,27.320179780861288,-93.72914995297023,-23.877492705450916,56.593786640719124,C,67.51858300799981,-50.66005143194013,-16.2268415760182,0
Non-binary,176.38337970806427,C,D,A,-198.87904305117888,125.39721087366229,-102.16592921152792,91.27056533014739,C,-36.64351455032647,79.99591881797372,53.323412091817225,0
Non-binary,-68.68068345854809,A,B,C,-80.72547890015697,41.624550716442975,-92.57700142131867,-114.4880922257859,C,97.3817397985458,-56.68794678486039,-43.65841797928784,1
F,-85.97627166654914,B,D,B,128.40444624659557,-19.76943325796689,-1.3953762855574474,-38.91035689073874,D,34.46678910425871,115.48366809712012,25.96335738728941,1
M,-35.0598291860125,D,C,B,34.43702620946095,-104.16055579639078,32.36752849506043,-82.05197843157951,B,128.13240832683488,-60.55152721820767,-79.3403934504293,0
M,3.057257448975263,C,E,E,-31.42393903292642,-120.28537456244072,-44.091266265918996,-45.18175056365586,B,-178.48989804397254,-51.190673241041175,-119.4561429698102,1
M,49.03020048124919,A,E,C,-47.13817123889441,77.2043513576285,-17.74476306957233,-89.23975419837723,C,-108.86003628794134,10.21026580599839,27.53652921955857,0
F,0.9846883020868671,B,B,E,-215.8612053596932,2.3400211624081195,-82.33318354354468,-85.01484062802966,B,30.410366424206593,8.977690113212907,-89.56068394478073,0
Male,141.83897559318592,A,B,E,-85.59589087386007,-20.44062638672429,-141.97254668478226,-70.19018609098855,E,52.419027802254206,-97.79393714481117,36.74176615777504,0
F,237.6060505776604,C,C,C,75.14796978131584,126.1576608087104,-49.1114833407398,-20.693774215547748,E,-65.96162864105868,134.85505965106722,51.8516060504861,1
Male,-137.09559756067503,C,C,B,122.2417969274717,19.700517096606234,-1.6804177809377658,-60.020679345438424,B,-27.24864782130397,42.1403746784436,138.08371176972344,0
F,152.51505377638026,B,D,E,95.45325415934812,131.0408482937228,0.9611526691438737,-41.79901499924172,D,128.19267566049197,54.90213974162255,-7.906887787674882,1
F,-158.46765423828998,D,E,E,-22.886142259087887,66.95386910722314,61.91525067102147,-145.36529039596536,D,-162.45971942912283,-130.91430237608415,-55.46745936899402,0
Male,-58.26639886213382,C,D,D,-28.59136634174389,-103.18022598272563,99.56693242062029,180.47406185014975,E,-85.81107111188625,143.49467796402143,56.62588030168207,1
F,-101.24041783925226,B,D,C,-196.09513394266787,156.30020162132658,3.061673356675249,-116.56739565401975,E,-147.8767631923192,-181.00676407522514,10.218188070609552,0
Other,-68.21363149476726,B,B,C,-165.4487477963283,5.003683555741601,-41.039096721609134,20.496916113589407,C,-26.454626646071706,-37.02434280020789,-177.1516829057627,1
Non-binary,-151.2261409911023,A,C,C,165.7875900885542,127.82834031219838,97.39493418734348,-147.33029266260326,A,-23.640831235744585,48.50053874933488,-36.67668696423673,1
Female,-9.633015514489646,D,D,D,-8.74646847597292,20.462532956699693,144.2880847343672,-92.06930130249026,A,-132.0469951698471,144.05816482018489,142.4694559088055,1
F,-81.38337527092769,D,B,E,44.15022526056613,-81.04918945560101,-160.69905373317926,-15.548467185686984,B,186.2639530708439,-122.78103663179327,-84.34492400249167,1
F,107.44000862335454,D,E,B,93.89202395969554,73.74014493005924,114.73419300356056,43.58046687347194,C,-104.89150522480502,145.34737833141952,86.95517342202393,0
Other,-37.06390965013166,E,B,A,-116.74611979307407,69.0091988834526,-93.65119607289031,-28.748711995872984,E,101.95499439260615,13.815907720717746,19.191949271805544,1
Other,-23.45523392993384,C,A,E,32.81631290670553,147.57373680917593,99.21404408289582,-30.771110718757296,C,129.7960740854228,145.4202360241348,-61.35061363592337,1
Male,50.791282248253,A,B,A,58.42845913309556,-2.307181535751857,110.657003708359,-19.734608476814525,C,112.83892045900134,55.18689311157535,51.00012434215678,0
M,2.356996605523622,B,B,E,138.0433845250539,-70.8535696159882,67.0839172496571,163.3017690252731,E,-105.04807118663071,-6.98497449928088,69.40045882207826,1
Female,49.03373102601386,A,D,D,-82.13554940406823,-183.4685807066544,-7.046048532597582,-68.62111455353264,C,-35.81483300534692,-75.39857384485026,132.31034875211364,0
Male,41.8916246727277,B,E,E,58.262713200334005,203.88321884054662,-35.1072774125322,124.72035113567877,D,22.400038130350115,21.455493555989708,99.08246754241448,1
Non-binary,134.00323600691752,E,C,A,-119.39874996712705,-7.70909277972964,-120.66944533536966,-77.50298657584722,B,13.264250065110241,-138.35987814834587,-66.61771936843802,1
Non-binary,-109.61724785909182,E,A,A,-38.89966347956957,136.43837314871018,-63.83336108127319,72.4593319930111,E,99.8019950947516,-104.63634481178276,84.7001546151559,0
Other,-81.01711787585948,D,D,B,-18.93100853848907,25.076130055653344,-2.728671580087965,-20.66856630389617,B,-18.597802927853486,40.71187276266459,81.33492670237396,1
Non-binary,-31.18718342269242,E,A,A,167.88502522084684,-30.154977859888366,-139.6164193669014,25.328012422956654,E,-95.64446874770825,-91.19478441491007,-2.5691685242942257,1
Other,-106.64047011919176,B,C,D,-171.0787536299067,78.80902161535121,-160.6728048392887,-13.928171870905759,D,-30.171542632924503,-51.466796903401125,-45.32351121335367,0
Female,19.50818259637024,B,C,D,56.20031964890706,94.23427808371383,228.6764466042292,-49.5442416727887,E,97.15070488233717,184.92258038799253,12.86332215827208,0
Non-binary,26.746319330872986,D,B,C,170.18821681715315,-98.47000378853772,-67.19842314707036,-56.64247693707597,A,-173.0743052600314,137.4895020157407,-142.78656509104223,1
