military,genero,disability,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
No,F,Yes,-49.19263365579019,E,27.952403799913856,E,-42.87233398560739,B,34.30853948019217,E,-90.62531911363575,38.881923196918976,9.121994282197438,D,78.72549125413911,A,80.97886265975178,-104.3649495518747,-17.8045813725026,A,18.832255247702694,1
Veteran,Other,No,-14.442740151742498,E,14.595853257759117,D,-253.91733005524026,A,74.96462419021478,A,38.73790901884101,26.76970459002853,142.14228480236727,D,75.63286260858786,B,19.902199843396843,-40.9180707574202,-83.02078512973375,E,23.044959152372847,0
Non-Veteran,Non-binary,Both,76.34104112141901,E,-169.9457721237934,B,-33.63147006986261,E,-113.54731112422967,A,31.81739101866099,60.36704448056135,127.48946306013853,B,-120.63590567639808,A,-70.38273146246001,-66.46913948078908,115.8914229458665,A,138.469161760127,0
Yes,Other,Physical,14.907724335414041,D,-76.79606315708448,D,90.11157106291617,D,-78.00258823021633,A,1.4798656332374145,59.78196120807201,-26.84809406290362,C,-153.2145149131816,D,-41.943350750439656,-135.99250136052913,-36.593478433237465,C,-63.908419375756374,1
Veteran,F,Both,74.26943889152226,D,-134.0164791695739,C,155.36442633184564,D,-119.46027468895612,E,-15.230734734815222,-51.05593238663173,-14.329423379894472,C,-75.4857633308647,B,119.83946314394503,119.8075386196509,28.760884298938443,B,8.31177089677201,1
Veteran,F,Both,-202.05914719341402,E,-70.98453973536611,A,-130.8741961411262,E,-189.65090261402725,A,2.8332737362021647,-101.75272995386437,3.168969974486239,E,-48.34872541354745,B,-113.64374453687343,8.276413154088807,16.843161981181296,D,149.1372065716192,1
Non-Veteran,Other,No,158.32120178683496,C,136.43419669938814,B,-285.2770544509669,A,0.3534612265806915,B,53.835785141722795,-96.17284469965327,-62.00440154451492,B,60.669585092873945,C,43.02617519028969,-72.66429340913075,-2.587087360485389,C,122.11302107238033,0
No,Male,Mental,68.90069362816831,B,17.95845966973917,D,5.712743809965953,E,0.279754257861848,E,5.594795015850957,-59.60432279557624,-157.7634471180167,C,95.36794957291626,C,102.33417922260315,24.828519361906103,6.92972283200197,D,96.3399242720772,1
Veteran,Non-binary,Yes,-113.22762015928764,E,-226.0363196316681,A,122.41523293937877,A,76.45403985947658,B,75.04232606204782,-29.44166814768392,5.555612101428812,B,-75.94585196106803,D,18.45314066208953,-79.72683216752202,118.01096817229046,D,130.19112780864683,1
Veteran,M,None,-200.3493025006132,B,35.80754371747971,B,-51.79697139172196,B,17.582256980553034,E,112.06156811603223,156.28052431990238,20.42908244556615,C,-71.74051093717392,D,52.591984596705224,-81.36055103701572,173.33175111899803,A,78.62027121195779,1
Veteran,M,Mental,-103.9685538703061,B,-98.80681612459593,E,-189.22957880835344,B,-113.9701393553302,D,155.90250992431658,109.77517668991428,-14.43945131052946,B,-146.1461311319031,B,111.16808949262239,-53.63102202563969,205.21098649616567,B,97.84198577698142,0
No,Other,Yes,-6.229758740188557,A,66.35109212295606,A,76.72519022471633,E,146.3956683862474,D,-67.08041761120771,-43.84966486390597,-23.266979730213013,E,122.97650660416349,D,121.47613078255735,73.04180439751862,237.49460990713357,A,-96.56301955920902,1
No,Female,None,44.22946580095487,D,8.911354448431071,A,-73.06920810237621,D,6.01854890535252,B,85.2122201343902,7.521983206759083,-66.94110835450998,C,137.04589131371833,C,-115.72832698475084,174.81072499224808,-50.51903474913595,B,-83.04685782228496,1
Yes,F,Mental,137.87958480228087,B,35.6381053949635,C,72.55834218717803,E,-37.96732735945952,C,-0.4984678719902002,65.61543534678297,-243.1631272125598,D,139.12776058834214,D,-65.78679781779681,-57.34958644427898,78.02586755550371,C,43.782503192836245,0
Veteran,Male,No,-94.06067747598398,D,-61.68293644575014,B,-36.0276921658323,B,-288.62919609739293,D,-172.87187441156107,32.728589701700805,-16.725012519343885,A,-44.63054594146403,D,-53.881601454209495,-45.6249108262139,-69.53373208250876,A,88.53802743399896,1
No,Other,Mental,170.35901120316035,A,39.16560174676281,A,108.46093047063954,C,84.28573213236795,B,137.26575901437414,26.7619986106865,-157.15436881336242,B,46.50726749990099,E,-61.74795400596997,-18.504777874684464,20.95570114821072,E,126.93376001992259,1
Yes,Male,Mental,-90.57751706282862,A,71.76811786412392,E,-73.26293015785171,B,66.92607436804855,B,123.94748567371114,-2.227653259157337,61.23377568268617,C,66.23283367253761,E,229.52040573551722,142.1950288333626,18.633537565851142,B,-59.83294025126836,1
Yes,Male,None,64.43068607792183,D,-118.68361782868833,B,-25.826842394741107,D,-46.21554008734228,B,-16.38890301768225,-148.39351536999968,-96.04997708233893,C,-21.852345160556606,C,22.57949839157695,27.293075104778097,-39.945079115240425,B,-49.60375784392234,1
No,F,Physical,-65.01685461239714,C,-54.909939935513265,E,83.13815536242531,B,44.91185207702658,B,-87.45927763137546,-63.379900702020755,-141.53855774288124,B,12.215830128588678,A,-8.839146791372766,108.01110140641126,12.276883194825547,C,0.8602297146661467,1
Non-Veteran,Other,Yes,122.52302060183193,A,-25.715955415085563,A,-40.8939432407492,D,-185.06535099273358,C,185.27649325988952,-46.08902600466327,30.62707666142815,C,-59.555229476296056,E,74.99099695930438,-4.543317964305539,134.05453271609557,E,-31.570732506153824,0
Non-Veteran,Non-binary,None,-11.810644205042225,D,158.246258070663,E,-113.53075872342453,C,-152.62689725454376,E,46.043254567710456,39.12515801528499,-156.16850598121002,E,-36.61468099903671,A,8.599979691868933,-1.5105118829525361,-18.42279999593672,E,139.47522359175923,0
Yes,Non-binary,No,108.62435478113257,C,74.36085272422547,C,-121.42164345949338,C,125.18359140172505,B,-22.642212879304292,27.423327209817465,2.2654996274649086,E,95.55888606961696,E,34.88207209223006,145.91638991174923,-74.69085686609093,B,50.64604156615747,1
No,Female,Both,170.65649238802618,D,-7.937864302898571,C,-54.151884949947835,D,-13.601989778890292,C,43.5587081926869,-5.206691961225611,6.909465542168684,C,-169.80712791495094,C,-139.57255338252193,183.67747346874177,-95.79597631625822,B,14.03534585895593,0
Yes,M,No,-41.84590133122343,B,-136.2697579380442,C,141.33068067437898,E,-18.84901303402403,E,-36.73745357228081,-183.57809556350318,1.3948988311253308,A,-8.914470907879489,B,86.20299561106184,-263.59198920605155,-105.98294292983068,D,-40.776325367096035,1
Veteran,Female,No,-5.7430985200143745,D,188.34396483858654,E,-192.19650429627154,D,-182.41956629213158,E,91.09373671141698,-77.95787151794983,-25.78734644285235,D,107.56172151469066,B,-68.90702987973255,-149.38877619093537,-26.524094138407506,C,112.7043888689566,1
Non-Veteran,Female,None,-133.5547598239484,B,176.93462816039232,E,20.528890847239172,E,-46.43351740930566,E,-66.18081635669182,211.74563816134076,115.97487155500733,C,12.222540369579757,B,266.53132644995014,-223.9849255920341,-12.461930667380441,B,-23.480100414411293,1
No,Other,Yes,-86.5763620683354,E,41.329051446566304,E,117.569211163379,B,62.60449688210862,D,36.60084896801835,-73.4731948373878,-153.17524144942013,B,-21.02113521323776,A,43.34335720949434,110.43468161633152,51.91496683257978,D,-18.632677599288023,1
Non-Veteran,Non-binary,None,-241.0577376655195,E,-55.94151180836964,D,-97.62980318426739,D,-92.89520077897197,D,198.31959104627217,-42.54593276278161,209.40530981048258,B,-40.93182251294215,D,-56.91313047988539,59.27453067558499,-140.8139897702449,D,139.30727837036122,0
Veteran,M,No,-97.70938429846285,C,152.93176484856485,D,16.215307998738595,E,-0.7343074560982732,B,-174.39555563318575,-49.21163298991455,-154.38175999864796,D,109.28218969576737,E,11.908650133433186,-136.4970464204587,-5.693581357791852,E,-27.880031509950854,0
Yes,M,Yes,54.38267620091023,D,9.278350682519955,D,-12.743008216774621,D,8.773305501682504,E,-162.8075312186502,11.601774917192284,-253.53300552400603,D,23.575063702159788,C,4.2366507228720875,209.70598979509126,52.42339730530977,E,-61.62537107521493,1
Yes,F,Mental,125.38936026104821,C,14.82621368855759,B,86.2012655912252,D,-98.03138059904923,B,180.74344294955696,-78.96925272376313,216.90830990913398,E,65.34305676903516,C,-54.4089358002406,-168.3841269338875,210.70323909412832,A,-81.16974724763563,1
Veteran,F,None,118.69802948035382,C,-26.774087354667103,E,98.14972901294989,B,47.7882854631335,C,3.59497643317093,-18.31274962191253,-55.44306366951395,A,124.54568666011721,E,165.48155275566273,-166.04982523282854,-150.95728704400983,C,-178.19564924474892,1
Veteran,F,Yes,-179.57586004356972,E,-191.056420084411,B,63.01755939394075,D,-77.77969636249784,E,115.99076345958552,53.224723625123126,-92.4027396187338,E,161.13104981787978,B,-16.706450518407358,-103.16408249558116,245.07135266358503,D,62.8620271989788,1
Veteran,M,Physical,-86.1379176902046,E,151.86701339566582,B,125.06594740886634,A,0.5957241254953476,C,185.40518326034206,15.084756275708278,-49.983664879303,D,-196.97515914252494,B,-149.9321706513772,-38.03536404095729,-112.06600872185032,D,-18.771991308225196,0
Non-Veteran,Male,Both,26.384328913754807,B,-4.737461207292015,E,-43.863271425712284,B,-11.669644065832214,E,-50.05853554346873,-117.12417952684358,-223.3479353210852,B,-55.18915693792616,C,112.97887664154133,57.21809997137698,-123.1436442046925,D,-101.385935543167,1
Yes,Male,Both,8.419760562348243,A,197.23943000731776,D,-17.347632152480262,B,-19.261727509970363,B,-193.19214352497835,31.448056026067384,-291.7962037740659,C,-33.6213221147799,B,-344.66156258662664,-40.20774469482756,-61.96356249128543,D,11.772423542936908,1
Veteran,Other,Both,-1.1769206611327696,A,68.71514641827461,D,72.49962998879991,E,-113.55048794753057,B,-148.09380911012525,-10.32119528191407,-101.63482495194054,A,-49.716505033126666,D,210.37275939069082,-38.31823743362635,-149.94224988415186,E,-45.08299560020955,1
Veteran,Male,Physical,31.819784254605594,E,-46.08678735680069,C,102.5781669796612,E,24.933547897489063,A,-9.38329383168248,109.85515324336414,-59.15963037748835,C,83.95894925743248,A,180.3597576917029,-32.68407178818763,27.698668313220757,C,-139.12439920574406,1
Veteran,Male,No,55.069985940714304,D,-28.88665414126102,C,48.74746771351812,B,-62.73235213012956,A,-26.616175434398915,-65.07683032894555,18.736644522943426,E,71.24457468473032,D,41.937386379009816,-103.73124905609569,-62.65144813000949,B,-115.33488355136028,1
No,Female,Both,-18.25250770129353,B,147.02562814120844,A,-153.52913412795365,A,19.753331979541542,B,93.17842853107398,69.65160082527501,116.02800302407672,B,235.22832861349977,E,33.96386966138924,99.26367492060614,39.523926840655555,E,36.228694664857066,0
No,F,Physical,67.02394728438597,A,80.9216676911814,D,-119.90330000904048,C,-32.82384531042512,C,163.1393537033269,61.58500141837982,-207.56598291051094,C,-105.27561385247147,C,165.31077395211315,-29.828058149647358,-128.60237643618123,A,61.27282874751002,1
Veteran,Non-binary,No,6.1903026137892185,A,212.12639506024442,E,195.72027903388738,D,19.972863768115996,D,69.46064684164381,30.709495185979446,52.01460098256625,C,-37.61138777100803,D,286.1286844765398,48.005988626762324,-235.26106727508008,A,-92.81597893872889,1
Veteran,M,Mental,-85.64742414836559,E,21.600834262604348,D,160.21437525923318,D,51.83827163756074,E,12.122272805308134,-0.7630915934375636,-13.3467002484734,A,-47.367489612034134,C,225.9530366411364,142.33074429806678,64.19080503255864,C,58.7452570605395,1
Yes,F,Mental,6.552387497313212,B,33.55575504268484,D,-35.18929085288793,E,47.49622313005229,D,1.2852106253492432,-80.86818738578533,2.0559645716603656,A,27.261997455803638,E,-161.88463852101188,-181.0490438841755,-33.96298501342025,A,-12.904841162166116,1
No,F,Yes,-23.98657752984855,A,-198.47727287698822,E,37.67438990607464,B,53.78454561056988,C,205.88415869042555,-46.635322400726324,4.415485321475202,E,-130.99519238926277,E,-11.716521371849382,-42.47111252057836,-235.51159830266872,E,-1.9603448179969007,0
Yes,M,Physical,40.85039362342883,A,-27.092886025888152,B,-148.2974775625459,C,66.89792570209902,A,-67.00574347675568,-71.9323525633391,45.608208103442664,E,-42.668674295150346,A,-112.1420282053971,39.09715092877101,-32.814894487697686,B,-30.278156488729103,1
Yes,F,Physical,132.3637958724427,D,-158.26509517290455,A,37.75547349787004,E,-59.16667373446034,A,-139.59199217751095,-16.57653636596855,147.92156635273068,D,-1.7460741785792002,C,19.655187325426066,63.08532122123979,25.745710145515517,B,-192.48368327295813,1
No,F,Physical,14.27207461962556,E,19.41275825060932,A,-59.029463589595125,A,20.845683428620855,C,54.9232814810915,-75.05053019498773,177.21582479398737,B,-118.51807621604364,C,-50.01324164726143,-68.72226851394527,69.99368506007967,D,23.95476268983021,0
Veteran,F,Mental,-10.34373193158725,A,-244.56834700796907,A,-22.265824517119174,A,106.89426080163935,C,-117.90490614947244,94.0238916026358,-48.58038206713382,B,-33.2155787427468,E,45.92949550557264,73.57487178010855,-232.63832914107562,B,113.9457914217115,1
Non-Veteran,M,Both,117.60084024149387,D,-43.929395459405235,E,-96.61636087928099,D,-6.530588991798998,E,-128.5411572601028,-47.20032956329049,-23.860345510881466,B,119.99121038453747,D,-37.25434574193605,-53.51813571416334,-51.6823779295598,A,78.85378399060954,0
Veteran,Other,Physical,-40.70659874583632,A,72.35166100462797,B,130.94907706082807,D,-87.78928605325527,E,156.28150627910316,16.04117787454601,-61.72583786212845,C,123.76941569759174,E,-16.801581352624485,16.708478013172872,4.116831129730459,B,68.12864852534602,0
Yes,F,No,44.81967879303672,E,-167.56137166088777,D,-65.22768219162973,B,-83.02307610347677,D,118.47605410231236,148.93738564422762,-10.61327609727359,D,83.25942146120437,C,243.26132224870324,-51.846743826074125,-88.97669705118261,B,23.688020514043508,0
Veteran,F,None,96.02087278615672,A,1.8843849441208487,A,-94.17539649542039,D,-104.52131748552833,E,20.13629373222512,-72.27767361651802,-143.03258375644512,C,-194.58398785463797,A,-54.03750978514683,16.024516203097498,58.663305047074374,D,-144.93231719772444,1
Non-Veteran,Other,Yes,-4.646592315165617,D,67.53999563407369,E,-115.38045889018727,A,-65.34821021591607,B,-24.49344101163398,-179.1029341928475,-85.50596587064906,A,-8.07164717344588,A,79.14634529512128,260.33130160117264,-13.319162457346476,B,218.4419600566843,1
Non-Veteran,M,Both,48.1098634637299,C,-34.42240757603902,A,65.77105461450334,A,-46.06778139571829,D,-146.61969492365313,192.52148176890353,27.650933221348666,E,14.676137607804199,D,6.278924707543772,-5.292912898440196,116.24518025542781,D,12.032992946933051,1
Veteran,M,Mental,144.47502671136678,A,-195.4458948619639,C,-124.31451978239781,B,-29.353992205997315,C,154.7347449106318,-8.043435329970114,25.873092799107834,A,20.714373008477427,D,177.13013318527777,-13.692095865058295,105.8618203419586,E,7.705970822117464,0
No,Non-binary,No,124.98567230614184,E,56.84812435411944,E,-132.90396430443212,A,-18.198104309653793,D,-18.909435457757056,-24.006452795791752,40.56554281747391,E,-147.37154088521768,D,54.8665915082381,-227.629080066479,-23.910438004410047,D,-194.51208192583087,0
Non-Veteran,Other,Physical,107.18508136037184,D,17.664193105675956,C,48.31100277414809,E,36.22039656822383,A,31.047880863586354,-111.22517766002578,210.97584613065212,E,-187.65602069197232,E,34.97569438609452,-57.06323756481909,-102.41827051702987,D,-31.57005166455354,0
Non-Veteran,M,Yes,-75.50180256482852,C,46.23936772047419,C,-37.58174071061139,E,14.168247762458137,E,56.13814042612538,32.411149799731255,-44.52469644867357,C,-77.59677062096758,C,-111.08154743298458,-48.865142220233686,-93.09172493929768,A,-150.48042263041253,0
Yes,Female,Mental,-171.6673346654767,A,-38.9672114140231,A,-27.841876484058975,D,66.39011855685656,E,93.82292057969251,-138.4448448843255,43.7811693353219,C,2.059663817550267,B,-107.62114169967892,-153.0089905050575,-14.07922714032311,D,48.31134006544859,1
Veteran,Other,Physical,71.39232482289336,D,-48.06052019876165,C,-24.557433777485866,E,-88.01582314044097,B,-78.53663129628936,-28.65491643952977,80.8328664009922,B,42.32202261866841,A,-117.35704906554301,230.6203675100518,-40.894298130892146,D,-94.10142451314665,0
Non-Veteran,Non-binary,Physical,22.746966951635574,E,-101.98662857150411,B,94.51311518038756,E,90.6053438879519,A,148.0826494820654,-134.1181603018754,-173.78815731103865,E,35.250516664301564,A,-3.6544500748527877,-76.23368951867724,-246.20414954293955,B,106.78470114381338,1
Non-Veteran,Non-binary,No,19.83935197412552,E,286.7695407737187,D,-81.16747594970572,C,-172.1718090780484,C,29.28365646551364,-11.727250986092525,111.23902066749389,B,99.65746908326948,E,49.107611323744536,93.2908284083524,58.16939108428546,C,-146.63059802811708,1
Veteran,Non-binary,Both,-146.00273254067196,D,34.742804648643286,E,56.33829544788017,D,68.96062388859589,B,-57.87555932676936,-102.56686597373645,128.02561674442217,D,-18.155605608897396,E,185.1019842415237,93.83237377333454,-53.97104906290963,B,-28.307541538744154,1
Yes,Other,Yes,-162.3822703892767,E,-56.90298329416732,C,-51.95378051917599,C,-13.568235586285802,C,43.14011929251889,-59.08206887983531,70.51571020404346,E,-129.28621889848642,A,-67.18662833338858,-107.68120803002732,-94.00960033960587,E,32.57106955327533,1
Yes,Non-binary,Mental,70.25750952617328,D,-2.2741031008399957,C,24.567717880557115,C,-88.73424979448099,B,47.853469633638255,-40.058156260049635,133.55925483551178,B,-12.803729140121648,C,-157.70837957994826,32.94176659081576,221.97328691822977,A,-92.8228307421897,0
