nationality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Brazil,157.96868285144114,-113.59528377765693,C,D,58.11770370747197,90.43580279600393,C,-81.82343945536108,D,D,B,1
Mexico,153.78023460042215,27.338096825930148,B,C,-66.60869072040825,19.050656306284555,C,-109.03236109156018,D,D,D,0
China,96.56113657488004,24.317225090928513,D,B,174.43354854152474,285.44073744781053,A,111.57769117796201,D,D,A,0
UK,21.574781278785395,265.1629512081549,E,B,-74.85444869313156,123.0766230713152,D,-141.0437481228641,A,C,D,1
Mexico,-50.76295938095835,-8.614092788551057,A,D,48.10760212992169,-347.0265593204974,E,98.11394194344246,D,D,C,1
Germany,-80.33879587125723,-74.86831148487795,B,B,100.47526497197465,-58.1365776617476,B,1.029613830540152,E,C,B,1
Other,4.803206656011049,-171.9934955345083,C,B,17.363007135413994,-89.25907541569356,B,-9.222076242143208,E,E,E,1
India,-89.21377220970716,120.03579326165192,A,B,-66.63855548602983,-49.29974178364278,B,-148.11986992822938,B,D,C,0
Other,-189.63575013472445,251.56161077541532,E,B,-133.7039098598239,172.90020526667007,E,-97.4642511681285,E,A,C,0
Mexico,16.663817726472658,-47.83382739086909,E,D,-18.36843220497326,-30.72971276604503,D,67.72683734539446,D,A,D,1
Other,95.95813292345504,66.66560909477501,E,A,45.605382710765156,-31.512476770762827,C,7.54561797309533,E,E,D,1
US,-5.898334707539732,11.43611065713747,C,E,57.61628251084602,83.62452258928728,C,-62.34950890566681,A,C,A,1
US,62.591362885874844,-150.6347830641009,E,B,-107.50131865586185,-74.13624255027386,E,-85.91067025987562,A,C,A,1
India,86.67413932160488,12.517021230586142,D,D,76.60725931685035,30.409522520009443,D,44.44151940253498,C,B,B,1
US,87.77367951271425,85.63052544253452,D,A,-114.7240432158721,-64.58737561144505,D,285.49571913412757,A,B,C,1
India,-56.88435926648017,-37.88441105299716,D,C,-21.067788767317435,-69.78653107701345,B,114.09228021043509,E,C,D,0
US,-121.86144624963882,-86.84268567481837,B,A,74.84627625747049,77.058621628493,A,-59.75193492789042,D,A,A,0
Mexico,-126.34173228026377,17.516045587723063,D,C,-105.7654600061638,158.57632006650587,A,114.03972877887882,C,E,B,1
Brazil,46.30019313785464,200.5069523713591,A,E,76.61053514210823,-78.74675445136936,E,57.309446645540596,B,C,B,0
Brazil,-35.92971394511398,-132.81633627236164,A,A,33.751804701664135,90.07945441311335,D,84.85228513706738,B,E,B,0
China,170.5112130995142,30.04059743969752,C,A,58.448075522774964,-53.73200386698221,D,-80.1918821626032,B,D,B,0
Brazil,-231.12209160825478,9.616535790085297,A,A,9.367156833543975,169.41675048308852,D,-90.58653868303178,B,D,C,1
Brazil,14.04148173604938,46.98227649019706,D,E,-90.36623599490238,144.44343662553536,E,-11.524206670786654,C,D,E,0
Mexico,-140.5476102905359,106.4264610763767,A,D,-83.79807104278616,-27.720696030202834,A,-18.773417324030852,D,C,B,0
Brazil,-58.233124028163616,143.2527118571567,C,C,-5.825009077406549,37.824613237132155,B,81.10396359656502,C,E,C,1
US,89.71610373732405,-109.61742366784075,E,A,-171.1528361562408,-77.46107594098447,C,38.72370532833855,D,B,E,0
India,-195.90995967725334,-69.99830475039538,A,C,-44.54555134687326,-21.73471643802234,C,102.27707692947605,B,B,E,0
Mexico,65.52031681784605,24.83445329020736,D,B,157.50054054411376,-85.05854935051775,E,-13.128919832740637,C,D,B,1
India,132.18333916480083,85.78285876239748,E,D,76.81145244638509,-71.32100962437158,C,23.896445370724223,E,B,E,0
Germany,24.770004833551514,75.89820921061961,C,B,25.50793980159064,-24.597450563754713,D,-91.00709801437701,A,C,E,1
UK,31.164724480878714,53.69897771126636,A,D,-27.94067137574793,-18.38067943791903,D,76.41475998686863,A,C,B,0
US,-79.7020047213763,-55.828655539228,C,E,55.38024296915947,-180.62881257838276,B,339.0992178884159,C,C,D,1
Germany,-54.620485677886585,36.84160967266846,D,E,123.71707176337506,-25.07970169192345,C,45.80271009768573,C,C,B,1
UK,13.832920838631619,-31.307100669863203,C,C,-69.34746473058358,95.2395158739442,D,130.51477924233862,D,A,B,1
Other,106.09394611949463,115.8062583323729,C,C,55.7240287170539,-49.82580170268739,E,34.22441434611188,C,D,C,0
UK,-61.40711713105864,-98.95858515360675,A,A,-71.38336874799883,56.28174497698323,E,71.82836656480667,C,A,B,1
Brazil,-0.9434937995685077,109.58368680119493,B,A,156.6684444189186,38.71634678042814,A,-202.44353493835496,E,D,E,1
UK,-113.90208419379417,140.48761518569862,D,D,64.10067668304315,-131.88698572363882,E,-53.07822929724148,C,C,D,1
US,-97.07491944081382,-52.85912645048191,A,E,123.67583518295508,199.20392943220676,E,-53.55695546919627,B,D,D,1
China,63.4127490476469,57.14752324989132,B,E,107.71495493297267,-146.65114953138053,A,-27.757304678305356,A,A,C,0
Brazil,-28.328311359515663,-125.61039750229624,A,B,-98.45842130876512,63.04653393191925,A,122.98862022937784,E,A,A,0
Other,124.1675115976939,82.70515889681187,C,C,-14.395413072648724,13.767104730116781,A,46.057244114570416,E,D,C,0
India,-73.44084423092441,-55.86073027658488,C,A,96.87486497006394,118.28823010265266,D,-77.01550829769495,B,E,D,0
Other,123.15382854858102,-149.96056347895947,C,B,22.576745562517516,125.72342120307869,D,78.47250870215073,B,C,B,1
Mexico,9.262133551969477,31.092681222700712,E,E,112.50149082267384,-192.4831385450061,D,175.2865790455186,D,E,A,0
US,8.85698461737481,44.39046630655122,D,C,-9.098553274586383,18.52803108353372,A,129.33156325874978,C,D,A,0
Other,202.53844529370485,-4.34634930364288,D,C,-125.1196088126795,-20.42560072249386,D,-12.6332234470543,D,C,D,0
China,-21.734754565586826,-99.44962168851052,D,A,-21.400741705675312,-136.96872607793642,B,64.40138835873775,A,B,E,1
Mexico,-84.68703006662015,92.57756161593585,D,A,-26.217344744327082,-183.63632661111936,E,91.88561753238889,B,E,E,0
Other,41.375642726872606,-147.2068396639542,E,C,-145.71564188452882,-24.138165804283627,A,0.12060403943728427,C,E,B,1
US,16.745539937083066,35.739318214675784,D,D,117.41585778438606,-2.764751656397281,C,-118.24498968941901,C,A,D,1
India,32.09649270685049,49.335106376793995,D,B,-169.51167100076194,25.94199973266337,A,-60.20968612122775,E,C,D,0
US,46.80470074853454,2.6308260248961215,A,D,241.01795982517552,-34.615696597369364,E,-120.7604693408568,A,D,D,1
US,-187.3745640327537,58.24752269597039,E,C,-126.23323383102783,144.1186462990092,A,-177.35081399563543,D,B,E,0
US,-41.11635036256811,-83.32128277806153,A,D,-70.63363570636024,-158.43939272312033,A,-118.70667849570049,A,A,C,0
Other,128.89525217191988,72.85130794672916,E,C,79.7956070677989,29.19434102247469,D,-93.51395038555633,D,B,C,1
Mexico,-154.94319006900315,119.7803942740799,B,C,-129.71637160123478,32.2727456169887,B,6.626360214960697,E,C,C,1
US,-146.06466427790048,104.44217001574847,E,A,-72.49621841965491,-66.59123536922277,E,124.6202468082841,C,C,B,0
US,-168.30950824254214,1.9862441593392481,A,D,66.26810807165356,165.27491062861515,B,46.56273430258947,A,C,A,0
India,-90.9610681641148,-127.20627521432195,B,C,-52.81189449516448,-64.18605474545241,D,-31.79809327476761,C,A,A,0
Brazil,133.9856557173006,-50.452965332954534,D,A,-3.5170677676887543,-80.69590790509223,E,68.05061444991676,A,D,D,1
China,57.84707703409537,-14.344332514756555,B,E,-125.82008688480745,-8.999857166295564,A,-76.4234032806592,A,E,D,1
UK,-58.702717694871964,151.61621417682943,D,C,-208.80679671946706,-45.59192252994047,D,52.53078590146397,E,C,E,0
Other,-26.49137332679951,218.23385436546104,D,E,122.85909843029535,121.85914639837225,A,77.36732094372123,B,B,A,1
Other,-37.2976349214211,83.08311316734603,E,C,-132.70742531700853,20.41829422912043,C,-100.99208979100436,E,D,E,1
Germany,-14.377339818704613,-94.92593506653171,B,A,-174.08256555211938,106.05723365886037,B,36.12596036213271,B,E,A,1
US,-68.15406356282458,116.13293539679113,C,E,4.4921828445909995,2.279841826740996,A,75.65702291913891,B,D,C,1
Mexico,109.79209806945744,-174.6252440599364,E,B,-13.827257438485951,-161.5020637334875,A,157.92970112979165,E,E,C,1
UK,-194.39258526134665,123.6484918437576,E,B,19.990964772278556,15.442953053875524,A,32.411159609647974,A,E,B,1
Brazil,-26.895785712974156,-104.91765562921427,A,C,135.00374183356857,-38.416552467646206,B,-148.77997880311554,B,D,D,1
US,130.47769564313148,-103.04196754401534,D,C,-46.486146334490044,-20.223303882626833,A,27.64178130470174,E,D,D,1
Brazil,-238.74101093603363,-71.62489961660509,E,B,126.25825757071026,-93.70520306700631,E,-211.45478873515228,B,D,E,1
UK,43.82532909618348,-0.9525182500814358,D,B,-28.30502151331913,36.8537755113272,D,-56.508261698279405,B,E,B,0
Mexico,-96.1893689269923,169.09020709020143,E,D,-50.37967828817265,-53.96380945143484,E,96.98374107321742,B,A,A,0
China,62.1537346989261,-141.5775084372474,E,B,-199.01208435606804,52.54012722370207,C,-27.75116137625684,D,D,D,1
US,-4.152986057267592,-36.056527048832244,B,A,-189.63427375950005,-122.81096140521164,B,55.96466360553687,B,C,A,1
China,-53.5794853192208,-106.93256094641195,B,B,-3.8678934937798637,-14.049030307439894,C,-30.114099618916423,B,D,B,1
India,-103.17885327965024,-104.27403689194077,A,B,-67.82315048249544,100.84748609092384,D,-161.00178393993093,A,C,D,0
Other,131.15053654701688,-0.15772258768622666,D,D,131.40289380425594,128.3710636742883,A,-208.2446771341351,A,B,D,1
China,26.98620128654091,98.14877810990794,D,E,-196.8316111637376,102.61620150273245,D,49.696920208439956,E,D,A,0
Brazil,-5.107613200386119,70.92850094507061,E,C,-9.237026789626315,-101.63829429830609,B,-15.043377505944294,C,B,E,1
Mexico,103.0112450487577,-26.900750678304004,E,D,-14.997120716483527,64.62471759789265,E,72.70795982935545,D,D,D,0
UK,94.98092550897667,-76.29686589641224,B,C,146.2928115680741,-134.0621833320753,B,48.53318535532802,C,A,C,1
Germany,-99.62310913404309,-153.43985688742634,B,C,-73.00253157459412,20.317441989785138,A,144.5506910807829,C,A,B,0
India,89.26926005213642,-143.26465518258158,A,A,192.70448281653992,31.05214047985142,D,27.634096369221105,E,A,D,0
India,71.63263952378739,88.58503892422917,E,E,-146.06607397313525,-230.93394828209628,A,124.90937757948497,B,C,A,1
UK,-9.755672033100092,-14.600288393634536,A,E,88.5660503970976,-61.13731065567434,A,-30.724195218641242,E,A,D,1
Brazil,-42.08133189744221,-8.645198821631741,C,D,-71.12583624986938,-28.120767516343786,A,9.04522982226613,D,A,C,0
Brazil,-24.285942436507952,0.8940167394561706,A,C,-68.34087051959001,-44.57458730370878,A,-54.94068328103815,B,C,B,1
US,-118.50210106474357,0.6142435133631304,B,C,121.44618142219838,112.07442250368027,E,261.8285945228438,A,A,A,1
UK,-4.091049525458006,-79.31319308197277,D,A,-43.36369813389686,-73.93413498611118,C,-22.209716019843697,D,E,B,1
India,-152.25259706255926,101.41160839289698,E,D,29.7310376389819,-91.13039173640398,A,87.31708150368289,A,E,C,1
US,-89.49738182429381,-67.01840910815812,A,A,59.79608679833226,-117.59979127245659,C,145.87483491945235,A,C,B,0
India,90.46454657826459,200.0112794611598,E,A,147.9313111521631,45.12871684780688,C,-70.63405156564578,E,A,A,1
Brazil,10.65102052688439,87.9804498261385,E,C,-120.86528586170454,60.9687114273083,C,-129.93860227128465,D,C,C,0
US,-25.468146068790944,116.85870870500497,B,B,85.3100478503032,-149.67558685532453,D,-131.26686848270762,B,C,E,0
China,46.384487046772485,-50.603019999473666,D,C,-54.679973784988455,-50.82899975463874,E,-39.42342095313692,A,C,C,1
Other,46.84113741878901,89.0076750481567,A,C,45.27533392215247,32.32817799607874,A,-4.049989728996855,C,B,D,0
Mexico,-26.21014635533932,130.71871893500057,C,A,-8.927196953114482,91.43457780877614,B,213.07467772998115,C,B,A,1
Other,-65.5866508823847,38.11641170317526,C,A,-127.13313249839244,-145.14805906254827,A,88.76130024086687,B,D,C,1
US,-93.78647347617589,77.07859560431878,D,C,217.0525724721037,80.98774415250305,D,20.50808143462906,E,A,C,1
China,-20.26472244289062,-108.96968797649676,B,D,-96.13988868438351,-53.80283998065964,A,-187.23367402835026,E,D,E,1
US,-24.109939836272655,-74.58512305999902,E,E,11.832659005425219,-131.74041487693395,D,71.64658647200505,B,C,E,1
Other,-145.70459237500003,78.11169613840889,E,C,-31.285703523970366,129.86219926518893,E,-119.2350988954439,E,A,A,1
UK,-2.2868744014431006,-237.10658410504078,D,C,102.0835373434205,77.83403087117044,E,-68.07129889664955,B,E,C,0
UK,131.5062279292866,-38.229509830619186,A,A,253.34965263028542,-79.48027121626339,B,0.45918594335312213,B,B,A,0
India,-5.9926273179895375,62.11349349492386,D,C,138.60220299112854,3.6420210062338905,C,74.5580984072179,E,C,B,1
China,49.37180725126045,1.1827608282572657,B,D,192.36246872571127,28.677412916206453,C,-136.41658873908423,D,E,D,1
India,-19.594414642079318,-51.050580528805675,D,A,6.744909530904214,73.38007932698733,E,-124.28879310874508,C,A,D,0
Brazil,26.28948727089857,20.501135483095187,C,C,125.1153216269965,1.2179601309449928,D,-171.07246647715206,B,D,B,0
India,72.31223581004706,11.803703665407753,D,C,-33.48153388965851,-93.84904248892619,C,29.499187632166773,D,E,E,0
India,182.7242278120134,43.71770625236756,B,A,76.07781571475678,19.228958507421474,A,-7.099270215217543,A,B,E,0
China,21.86525117113032,-160.3133244832068,A,B,82.83301300634201,-143.46828751003676,A,52.43512374789696,B,D,B,0
China,-4.461780953455884,-72.54697545350771,E,B,161.3812756412056,-64.19137456775718,B,-64.88344740673489,E,A,A,1
UK,95.84870317551912,36.40502513289208,D,D,80.93951240514147,48.6002708860113,E,-19.27511705713003,E,E,A,0
Germany,3.2158959432340954,-81.40330067868368,B,B,-48.32633445935039,-113.12191043323952,C,145.5899794295941,E,A,B,0
Brazil,116.18274038140784,-105.6767240990988,A,C,-100.69405714802984,164.95086241885036,B,-89.71817405856535,E,C,B,1
Brazil,-122.14225186122844,-70.64937590815157,A,E,123.64347793539842,18.493782911126257,C,48.95078254409122,E,E,E,1
UK,-82.17532390241949,-46.09805641321202,A,D,-117.57730555407078,148.54321284924154,D,-55.58620284436044,E,A,B,0
India,13.275300285500743,-119.21137345256948,D,B,-33.93402514717002,89.37613374584001,B,-47.742074351154905,A,C,A,0
Mexico,12.492296310280489,-93.86503698825136,D,B,74.37493538825792,-6.780584427438592,D,-95.21744451140411,C,C,B,0
Other,-115.51172855222485,77.15357412214102,E,B,-28.754109635654228,313.0215532559016,C,-31.245705348751677,E,C,C,0
US,4.993275790524895,152.81267819460388,B,C,44.71121749867669,-68.0816484941738,C,22.934156627381554,D,D,B,1
India,-86.9412394228301,58.13688160221766,A,B,100.07834993418368,-154.31611203157206,E,-80.99550261219501,E,D,A,0
Germany,-114.60428736446183,-100.33860466977744,C,C,-129.57550107993757,-17.279522250230638,A,-55.98473384412601,E,B,C,0
Mexico,183.0644490302283,-47.95685324947366,D,D,-8.109342599094004,28.520384673801036,C,78.53532004564818,D,C,B,0
US,-102.66655421870938,12.62896843690837,B,E,4.909184291485639,-40.956928662934324,B,61.97101650427953,E,D,B,0
Brazil,-112.7566350227878,43.00015384948836,B,C,13.024753936827906,55.63338520968577,E,-162.84299855649508,E,C,A,0
Germany,-73.04232817551238,-187.4536445185168,A,E,9.068658548382707,186.08009620906628,E,-64.0902594330599,B,D,D,0
Other,-33.0735432602369,-13.83749981461366,B,B,57.29549671004913,166.44442433393988,D,-34.205405106876206,A,B,D,0
Germany,9.453451671206762,58.439100187225954,C,D,59.648026110530175,56.48232967602308,D,50.54852143093751,C,A,C,0
UK,-165.1064146036125,-43.742290929515036,C,C,117.55854873046093,8.18738086663206,D,-40.68802712125336,A,B,A,1
China,-9.360111709565373,155.1952427388876,B,C,-13.797530458844488,-121.09636128125662,C,-187.33122299515938,B,D,B,1
Other,28.719046345972004,-10.484798496742838,A,D,-12.81623904383816,-3.2913824487702685,D,-69.91777344131147,E,D,C,0
Germany,-268.4577145016024,153.0286977231936,E,E,-93.8626985017931,93.65360684587344,A,63.03105517028643,E,A,A,1
US,20.102522315089978,143.65434739977096,C,D,-85.60001814797306,132.93476595714847,C,-99.19338271238189,A,E,B,1
China,62.010307512223505,-40.363749732053684,E,A,-121.51436245543013,-130.58055799883215,E,106.52684367443047,D,A,C,1
India,101.31026760123012,-62.91191645495413,D,C,-80.57250260715405,123.38547852904841,C,5.773815645229512,D,E,C,1
China,230.77665513811084,62.83679424443438,C,A,-112.78221768497457,-11.032903344888936,E,-134.34012699550846,E,B,A,0
China,150.38505707339996,-101.79085875839479,E,A,-3.044520309560012,176.24345262631041,E,-70.11237666700897,A,A,E,0
Other,38.089960426435624,-114.98553670070646,C,D,119.56229372192368,14.324624938268663,C,2.0960651360579874,D,C,D,1
India,-119.29324037035347,-192.87106653157912,A,C,-63.567616477416756,-12.998832151135908,D,6.396458517686467,A,E,B,0
Other,147.76273220329819,-75.36909415689469,E,B,-88.75509529639719,-68.79119223484818,D,-74.3597598934852,A,E,A,1
Germany,82.12623052143819,-124.40361145842355,B,D,24.50223464992691,-56.73617835863322,E,127.98944453988913,B,B,A,1
China,58.01540078657737,80.24376628483701,E,B,-24.703969958815872,60.34119675936962,B,-70.90874816183936,E,E,D,0
China,-117.96318107503836,178.033770447186,A,A,73.42523628604309,12.924138239898591,B,102.26626519499864,B,D,E,0
US,100.11307336706001,-59.07361247168208,C,E,90.5200480012518,-53.681207237601484,D,20.895832555722844,D,C,C,1
Other,121.3109864404172,21.069728631323688,E,D,-1.7172418865437122,6.6314488110103476,A,8.46478944782747,E,C,C,0
India,-130.59607419023115,21.2020704867656,C,E,203.0764960761502,-23.6624650980229,A,-46.70618582618181,B,E,A,0
India,-0.855429442954612,34.01080756753205,A,B,64.87252838629837,-37.659477930848695,E,-30.062442049447125,D,D,A,0
India,-30.032548649666204,-84.71204402164855,C,D,-83.38890286953206,51.86260470954536,E,-29.265650992348263,E,A,D,0
Brazil,-16.820056169309026,101.53065852386295,D,A,-45.75731941882686,31.222428523549738,A,4.086981941575446,C,B,E,1
UK,-13.565024358252003,49.7707256705819,B,C,29.228518675430653,-20.921409899672273,E,-62.538723068704435,E,B,E,1
China,-56.716712465156924,24.12003558380237,E,B,11.763360124800165,-42.52347947674443,E,-64.21791110006878,D,B,B,0
UK,-82.4321581109166,195.26378607432758,D,E,113.05532303005027,-2.0729539309537186,E,-46.74108531080195,C,C,E,1
Brazil,24.641596913896034,70.34021644962773,D,E,5.660734465465514,20.58146339807249,B,66.22735350810134,A,D,B,1
UK,-84.61772701566161,129.03291586081875,E,E,-130.90965431490332,63.60963742374691,E,-60.227001232531805,D,C,A,0
UK,29.81327757386238,13.887714290807033,B,C,198.28761151314768,200.774978848576,E,-58.78187530703728,A,E,A,1
Germany,-57.06726095891403,72.63355774929991,C,D,115.36181576915243,85.39978485119381,B,-15.505721564743755,D,B,A,1
US,218.67959275101097,-182.04528728047924,D,B,-77.682374623938,167.72755993414873,E,-104.97403726972382,E,B,C,0
Germany,97.25165716785656,2.927764317787467,D,D,61.9171196732753,54.71258644381317,B,-56.325596181198556,B,E,E,0
India,49.25363770805001,174.15818872842362,A,D,-130.6325143759578,17.39199496645761,E,-40.37316453870621,E,D,C,1
Brazil,31.271869885079745,-80.68336299179848,C,B,103.9480374487925,-7.639045676139002,D,-33.34793979333146,D,C,E,1
