gender,age,sexual_orientation,civil_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Non-binary,42,Bisexual,Single,-76.26303933075165,C,B,-8.897722904051761,A,B,215.69852293852,-52.90538971795923,0
Other,22,Other,Widowed,64.06033404387678,E,B,49.9991262049784,A,C,19.39174357908562,19.647282654767356,1
M,18,Bisexual,Single,94.8981842970461,A,B,109.78382991859634,A,B,-32.90147329776724,-29.62824055571715,1
Other,40,Homosexual,Married,-74.63494788385961,A,E,91.63877876677321,D,C,84.15011367917398,-66.33763822317599,1
M,47,Bisexual,Divorced,22.74391551099275,D,D,-81.06324297118881,D,A,-171.75197677468134,-152.9325275339554,0
Other,62,Other,Widowed,-90.12237557943298,E,B,221.94205256406954,D,A,87.11121976434781,81.0296725527355,1
F,30,Heterosexual,Married,-157.66502357905077,A,E,70.12164711186634,A,A,200.42092251112518,-78.86484031300918,0
Male,83,Homosexual,Divorced,-114.20754995766293,A,A,-94.48997861107617,D,E,-94.92783352593847,-69.21025065081754,1
Other,51,Heterosexual,Married,59.922068832600026,D,C,-164.7053135366995,A,E,-16.994798697652268,-21.164313208806238,0
Non-binary,32,Heterosexual,Single,-30.114838168446,B,A,43.91918852904599,E,D,74.20842961769547,21.482794413410396,1
Non-binary,75,Other,Divorced,179.63859582131934,A,E,149.03591432056174,B,B,-74.52906162767496,-96.97437959415953,1
Non-binary,81,Other,Married,-30.287188860953844,C,C,-151.60634478552893,A,D,26.92380840558824,-85.68686503534275,0
Female,95,Heterosexual,Married,-61.08955675457185,C,B,37.56115523822161,A,D,41.736984408512804,43.995717782352436,1
F,78,Bisexual,Single,34.75747932039937,A,E,-81.72534837279034,D,A,-132.7816478946268,-83.55232324990493,1
Non-binary,84,Homosexual,Married,31.218407636935712,D,E,50.87086887955864,A,B,-123.8738152425093,83.20272584721752,0
Female,66,Bisexual,Widowed,-30.52200252576231,D,A,-99.08286411419205,B,B,76.8689665486174,-50.08503532469436,0
F,89,Heterosexual,Married,-223.01219519477456,B,D,31.782334816309966,D,A,84.8072230959728,-50.0582412010353,1
F,50,Other,Divorced,94.26876786155708,C,C,-64.04551795614324,A,E,185.24325401454593,33.891986504693655,0
Female,86,Other,Widowed,105.17030746124738,B,D,23.640248754987056,D,A,112.50654870636745,-183.7859851924832,1
Female,82,Heterosexual,Single,161.7486937115346,B,A,-248.03142544739165,D,A,-37.666321267159226,-107.26085121199844,1
Female,86,Homosexual,Single,24.294249421433005,C,A,226.00908340367832,B,B,-99.1483807597847,-107.3474383593163,0
M,57,Bisexual,Single,-12.44335947835091,A,A,165.22138294082896,A,C,-6.536426265895477,21.86692503838823,0
Other,47,Homosexual,Married,-11.049502444223263,B,B,99.4112378667079,A,C,13.673786652453273,59.02777676342481,1
Female,90,Bisexual,Divorced,36.19671256374092,C,B,-186.6736653909703,D,C,-231.1359417662225,-35.80060878164382,0
Female,50,Homosexual,Single,99.85164150782381,D,D,15.622499343203113,C,D,177.63963448461357,-44.218213374289014,1
Female,35,Heterosexual,Single,-16.762473906293785,C,A,24.962562517347948,D,E,91.918736210763,-44.0492295730453,1
Other,30,Bisexual,Divorced,-64.49564411108216,D,E,69.68232757318867,D,E,15.976727862798581,123.12164979435765,1
Non-binary,64,Homosexual,Divorced,-137.17502766449522,E,A,-252.66166912876727,E,A,-150.7731127430351,-91.37280028055727,0
Non-binary,50,Other,Divorced,-64.11297703185447,A,A,137.07626660774994,C,A,159.88711813684242,52.54543717505028,0
Other,90,Homosexual,Widowed,163.06849261274044,C,C,6.852016119589294,E,B,170.9917332230385,-84.32608643201517,1
Non-binary,89,Heterosexual,Widowed,-147.03798904852908,B,A,26.46096860905953,E,A,93.15573647010254,-195.62769542351705,1
M,85,Bisexual,Single,-77.45077098500474,A,B,-31.696219828880416,D,B,14.250660132442663,-75.8567875436052,0
M,57,Bisexual,Single,179.6545724696077,D,E,-68.82456912896393,D,C,-61.19872443583974,8.560354937883123,1
Female,50,Other,Divorced,50.84215990341945,A,C,12.971475868599573,D,E,29.576327899362926,-1.497831263511753,1
Other,24,Other,Divorced,25.52069708793364,C,E,119.7260345442138,D,D,23.50197676035811,149.27456188245947,0
Female,42,Heterosexual,Widowed,41.24596862082416,C,C,-15.842422804519277,A,A,-11.263427320252955,185.46836850835325,0
Other,42,Other,Single,42.54078342131039,E,A,-124.69537212920466,E,E,-23.978725776056905,98.00720830794435,0
F,69,Other,Divorced,-37.554138036486144,D,E,-19.74579885113988,D,A,102.08508869879502,11.651373871422251,0
F,47,Other,Divorced,87.18708164193764,A,E,40.99728218420797,E,A,-67.3334024283458,38.115569921568564,0
Male,77,Bisexual,Divorced,-39.71301062004097,A,D,-0.8587401416460961,D,D,177.8741375840124,114.23194174475691,0
M,23,Bisexual,Widowed,169.95602133715775,B,A,2.334632544766201,E,A,-185.7846718269108,-123.82450334526926,0
Female,52,Other,Single,183.4688848868198,B,C,-5.721825256351874,C,A,-15.355918362276425,-109.33286195811236,0
F,39,Other,Widowed,-6.155321986615763,C,D,54.11236301505643,A,A,-221.91066627619534,-52.638572870154874,0
Female,35,Bisexual,Single,51.5170529047282,E,E,152.7797744582766,A,C,68.16928880955373,-69.85160792076228,1
Other,36,Homosexual,Divorced,-63.371758529381175,B,C,105.2474688293008,D,C,29.49648614263359,19.599443432671706,1
Male,37,Bisexual,Single,-85.21098605481862,D,B,79.65762776354417,B,B,164.04440450821537,92.31208138058905,1
F,20,Homosexual,Single,104.34965359171258,C,E,104.12920917860885,E,D,-84.37382491402694,-92.71633804831619,0
Male,18,Homosexual,Married,-26.59529496273149,E,E,-3.6485698032428107,A,D,24.940853024319818,148.48652099779642,0
Female,71,Homosexual,Widowed,-128.5913502619492,C,D,-16.968909081195168,B,E,13.974925493882196,92.25821707358894,0
Male,42,Homosexual,Divorced,150.8388129481806,E,A,-122.47510672746935,B,C,110.51641276732002,93.39873416407268,1
Female,90,Other,Divorced,99.03247694908686,E,D,125.7622681704117,A,A,-59.44189822772849,-2.258499830513377,0
Other,85,Homosexual,Widowed,-189.6917018885836,A,B,65.67863016399411,B,E,-20.622986373797694,-118.64019252238612,1
Male,77,Homosexual,Single,-90.19824056713257,D,E,22.25831274304026,E,C,46.04523751687538,-103.80559577384028,1
F,71,Bisexual,Widowed,-46.49617106107696,E,C,137.33304561940653,D,B,7.330977140422501,25.87673830023035,0
Other,34,Bisexual,Widowed,29.34804985749399,C,C,41.48666297981601,A,E,-92.12053408537822,153.62129412139473,1
F,39,Bisexual,Widowed,-169.91633143780186,A,E,-152.11200887599836,C,E,-61.47391923102855,15.979105461644577,1
Female,54,Homosexual,Widowed,139.71705187189832,B,A,-83.02979273066681,A,A,39.42747217208506,-40.83306160798932,0
F,62,Heterosexual,Divorced,62.793762160824215,C,C,21.07469529593526,E,D,-89.31111497399466,11.713098701180758,1
M,18,Homosexual,Widowed,-64.40992329835773,D,D,-32.7658475158398,A,E,-122.57922017675978,-12.350638144955894,0
Other,83,Homosexual,Divorced,56.146785062936864,E,C,-252.31953110804523,A,C,-12.576869511154545,-80.1632354095868,0
Other,91,Heterosexual,Widowed,94.55128005659009,A,A,-17.052272083831834,A,A,163.57736777651655,-110.44332743690684,1
Female,83,Other,Single,28.306346413367933,B,B,84.6129211437419,D,A,104.80083760333225,-165.77785804051115,0
Other,21,Homosexual,Single,8.561979417321574,D,D,-179.2512598885599,A,D,-129.53307378831738,-95.33222405589359,0
Male,61,Other,Single,95.52826269309837,B,A,-151.8787207580953,C,B,-92.30454398918818,-207.02173079189922,0
M,38,Bisexual,Widowed,53.6454125015312,A,A,-102.68617465243706,C,B,-14.427476719079465,-185.23005576853905,0
F,68,Other,Single,74.65553563075204,E,D,90.58799916900074,D,E,163.98426563144199,91.55264514082117,1
F,73,Homosexual,Single,32.473605093904894,B,A,-112.37394301988218,C,C,10.305958240204713,-15.253717439173775,1
Other,50,Heterosexual,Single,-156.51092823406384,B,C,-26.284058240772666,D,A,-78.06847253421715,48.84368020830488,0
Non-binary,98,Other,Divorced,18.861963869471822,C,E,182.50190913262708,D,D,-10.755357382678534,53.6317807963252,0
F,99,Heterosexual,Divorced,48.542077083183536,B,A,1.4381130378274687,D,B,-105.96362016473519,-90.368978927775,1
Male,82,Heterosexual,Divorced,35.80791191846793,E,B,-128.31416252120528,C,D,-88.26290360493968,130.96016659108201,0
Non-binary,44,Bisexual,Divorced,-44.19515921669951,A,C,98.57794124656165,C,D,-50.96071259069396,97.76601266349498,0
Female,61,Heterosexual,Divorced,218.91050424047603,A,E,-77.47035116407062,C,D,132.14248092136887,62.75798536164121,1
Female,25,Homosexual,Married,-110.94696930022809,C,E,59.62137663710205,E,C,-22.59317116698434,-42.08597786532169,1
Male,48,Heterosexual,Widowed,-135.86028367565578,A,D,-88.8481620686903,B,C,108.89319970017166,270.153054993641,0
M,93,Other,Married,67.07429581750104,E,E,-81.87191632133923,A,B,-169.4449749555339,10.122139777644792,1
Male,31,Bisexual,Widowed,54.214070254527755,A,C,-111.83202663252001,E,D,-28.597761522600713,-67.18970612278756,1
M,87,Heterosexual,Married,-60.16157486203624,A,B,134.7781555973547,B,A,-182.3112135797033,-57.415928121217796,1
M,44,Bisexual,Married,94.39154503525809,A,B,86.37021879711855,C,A,36.91905857448713,118.46143066516642,0
Non-binary,98,Homosexual,Married,69.73566898656152,A,B,9.067335752712056,D,D,-141.07695007442769,-68.66498122334481,0
M,70,Bisexual,Divorced,-52.958860816962904,A,D,-3.4971373805290487,B,A,65.93982065046234,228.2600459190885,1
Male,62,Homosexual,Married,74.76292787178606,E,D,98.54936558860292,D,D,72.13947902907148,-15.807612417735173,1
Other,62,Bisexual,Single,1.1808751315271677,A,C,-36.60094834914481,C,D,-83.51139267401912,-283.61967874489267,1
M,27,Homosexual,Widowed,44.30886330652953,B,E,143.12450402076163,E,E,21.263820782355662,1.3116858633611517,0
Female,31,Heterosexual,Divorced,40.58205133416421,B,E,-180.54558755100464,C,A,86.39883588204188,-109.18521870657543,1
Non-binary,36,Bisexual,Single,68.26788068169859,D,B,-153.16602939424263,E,D,36.00500185590004,16.00817768782387,1
F,76,Heterosexual,Divorced,93.40993838038763,E,B,-68.53883838019561,E,C,54.36992239423354,106.81346952016122,1
F,40,Other,Divorced,-135.75851142794883,E,D,-25.720044201211667,C,E,16.134166557308173,196.23078093329838,1
Female,73,Homosexual,Single,-26.52966725659506,C,A,3.6565095370336596,A,B,62.031766774400445,-133.28086990011064,1
M,70,Homosexual,Divorced,14.063074205189238,E,C,0.7911432803362537,B,E,69.87501135981053,128.87905842315382,0
Female,84,Homosexual,Single,-34.404333265663084,C,B,-0.12073417799372146,D,B,-24.71766599453956,-118.266777171621,1
Non-binary,53,Other,Divorced,-119.99646127731458,D,C,197.23131023608244,E,E,-7.1186745008875425,-137.4351805265945,0
M,84,Bisexual,Married,111.75632054857844,C,E,-177.30613664512867,C,C,8.670409291881466,59.72771060279462,1
F,85,Other,Single,91.91614419244682,D,B,-102.41808686427052,A,B,-154.5882748886902,213.18506135759293,0
Male,51,Bisexual,Widowed,-65.78042092206377,A,B,30.144721861779416,C,A,-22.950030388207594,-8.547727429641263,0
Female,31,Other,Married,138.980526019536,C,E,154.30979696095258,A,D,-91.45477530106112,38.6010904271234,0
F,56,Homosexual,Widowed,58.31915586796589,C,D,61.36303402627487,E,B,-85.29515390402096,-179.11878695273148,0
Other,43,Homosexual,Widowed,173.56607183019094,B,B,97.67463143985522,A,E,182.25723547778142,178.62592880335802,1
F,73,Heterosexual,Divorced,7.5476536958549945,E,C,129.45542976935747,C,D,-65.6850078539848,-55.265287871995575,0
Female,97,Heterosexual,Divorced,-145.3556107273552,B,B,6.891360808009963,C,E,-186.52014872888248,-54.58308393092348,0
Non-binary,51,Bisexual,Single,122.7372154762548,A,B,60.04794099823195,D,E,-26.27017746574073,-192.72015113274273,0
Other,88,Heterosexual,Widowed,-19.70797067296201,A,B,-33.46627242374118,E,D,43.61956983282495,203.66024195678597,0
Other,92,Homosexual,Single,56.80624568523122,E,D,75.14474221702999,D,D,84.97685499610486,37.72488366943084,0
M,66,Other,Married,186.80268488010356,D,D,-111.97247593915667,B,B,145.45347061078374,181.49766269668197,1
M,67,Homosexual,Single,-89.20370769652835,C,C,72.53595687341914,C,B,-7.448717444798435,-22.3954372781063,1
Other,18,Other,Divorced,51.0382068981105,C,E,-114.26797342789634,B,D,-26.31173522367478,-78.04988693109217,1
M,35,Bisexual,Widowed,170.22793614337382,A,B,59.852769747937415,B,C,81.75345739727607,47.04398863725413,0
Male,58,Heterosexual,Divorced,-134.42992353842732,B,B,66.45272719169871,D,B,-206.70610424751192,20.293020767488983,0
Female,48,Homosexual,Divorced,-109.39390610128794,E,D,-33.10640735237656,E,C,-61.27590361594758,22.57301207587571,0
M,43,Homosexual,Married,149.65942361816857,A,E,73.21834684408843,C,D,12.196395963251346,162.4552283765991,1
Non-binary,71,Other,Divorced,-41.98129447276212,E,A,-37.49181778538991,C,C,-126.71264657178915,-101.19641784027078,0
M,31,Homosexual,Widowed,106.75756553344166,B,D,-56.058481541111995,C,A,-221.1790030608691,-98.37003103338652,1
F,50,Homosexual,Single,-50.94750278110396,E,E,141.68958722460724,A,B,-3.965511627807998,-14.099214419251568,0
F,48,Homosexual,Divorced,-11.480814138681533,E,C,53.65799297403885,D,D,-89.75368025696525,-0.32349022052649784,0
Non-binary,59,Homosexual,Divorced,2.642765410177243,A,D,40.69820068561097,A,C,-327.5657389241941,-178.04454571857437,0
Female,60,Homosexual,Married,-56.20928430782541,C,A,-45.19069012741437,E,B,-55.46049556942697,-55.22254993024319,0
Non-binary,56,Homosexual,Single,9.219979813485537,D,C,-70.89424676634984,B,A,-189.24768302496,-62.466949511432034,0
Non-binary,31,Homosexual,Single,-92.88001074559621,C,A,-135.33879510390486,C,C,38.13565678213156,217.09788763365086,0
F,71,Other,Divorced,108.52144355466267,E,A,8.13130945663424,D,D,73.22170566569456,137.1096889872805,1
M,60,Heterosexual,Divorced,120.55037840386443,E,B,-39.54681545481049,D,A,56.3871757824017,42.72302417667754,0
Female,30,Homosexual,Single,114.27584692319799,A,C,-18.074282419757772,C,D,-149.5821458547784,-47.11986435134364,0
M,97,Homosexual,Widowed,41.5757132547836,D,D,-19.267241988976327,E,C,-130.86291531612804,-97.35306891492189,1
Male,65,Homosexual,Married,214.09233563729035,B,A,-9.701585948688374,A,B,-2.6978536431361935,28.336303962160525,1
F,94,Heterosexual,Divorced,-49.97185887529404,E,D,26.27016777316272,D,D,-2.322813630210803,14.012930426894684,1
M,78,Homosexual,Divorced,-123.07814086382535,A,B,1.4969807702337141,C,D,-12.832254173057702,78.93591982970972,0
Male,87,Heterosexual,Married,-13.851564316384687,D,B,-119.38454892812929,B,D,11.239749975031902,100.62316245584637,0
Male,39,Bisexual,Married,-20.89195317788402,C,A,96.0639650212126,C,D,39.95605698404871,228.2933735292571,0
M,40,Other,Single,-37.87255216003462,E,E,-52.03465008516513,B,D,-2.7101356986083616,32.58315485044253,1
Other,85,Homosexual,Married,-39.18471874563547,D,B,-6.611212966306177,B,C,-80.79772548444768,97.78485642308767,1
M,33,Other,Married,1.8750439256052793,B,C,232.30756900938934,C,D,-179.64444228021733,-105.87609524083686,1
Non-binary,28,Heterosexual,Widowed,-0.22863091992827017,B,E,-30.442538630221595,D,B,-128.05182897494834,101.38022487125826,1
F,69,Homosexual,Married,97.32695801028215,C,A,-7.7414704347187575,E,E,-151.79822103942132,-80.58896052598486,0
Other,69,Homosexual,Widowed,5.763946818451312,E,E,-37.60072748977285,D,C,204.85685078414284,47.169817735081935,0
Female,25,Other,Widowed,-51.894257245136146,B,A,-48.88629105635548,D,E,128.30967206831042,-118.53772858518326,0
Other,97,Bisexual,Divorced,-24.945694375827223,B,A,-78.74146524281089,C,A,-43.32443393536822,-0.2871167798748031,1
Male,85,Other,Widowed,-46.3436094265805,E,A,132.75363913462016,A,B,92.15796527446265,-40.3286662498208,0
Non-binary,87,Heterosexual,Widowed,-90.57352126635045,D,C,-36.29172689605369,C,A,-58.99678576181028,-130.7061512346862,1
Non-binary,67,Other,Married,220.5802083657697,B,A,67.09139433481758,A,D,-18.71898160316555,52.48563922525133,1
Female,36,Bisexual,Married,47.72925971891847,C,C,34.73622225922481,D,A,19.96309384945198,89.11581709194242,1
Other,46,Heterosexual,Divorced,159.0274803659007,D,C,0.3003926194220377,C,B,2.9828640569771836,159.38609955074472,1
Female,75,Bisexual,Widowed,109.69832921603451,D,D,24.535670974267067,A,B,26.88193252468258,89.36128355206345,0
M,41,Heterosexual,Widowed,47.37361376051025,A,A,54.58130793469179,E,D,-81.59239696382738,-57.12444799130802,1
Female,20,Other,Divorced,-162.901344979235,E,B,-109.44922774392995,C,C,-178.44640765102636,54.44635982748783,0
Female,82,Other,Married,6.0850914496486075,D,A,-33.614128290511545,B,D,-110.16232013382378,170.11857774205896,1
F,30,Bisexual,Widowed,-84.52289779858638,B,B,-8.910987148162736,D,B,43.573574324919996,-76.71604304862043,0
Non-binary,47,Heterosexual,Widowed,-2.4449377206740337,E,A,-36.32660141143068,D,E,24.255598243004677,-108.29500710915323,0
Other,20,Other,Divorced,-262.2588531567549,B,B,24.337550324975382,D,A,52.072906230136596,-5.645280340699169,1
F,22,Other,Married,37.89295222672783,D,B,47.55293205883647,D,D,39.90601686710745,-135.99534796678392,0
Female,39,Other,Widowed,65.39451548510343,E,E,125.67852226170244,E,A,-228.8708777959185,-60.53013656518868,1
Male,29,Homosexual,Divorced,98.83158691740435,C,B,-121.65193062886071,C,A,10.432458632149585,7.634832123502999,1
Female,80,Heterosexual,Widowed,-90.23710239721375,E,D,56.033926289601,E,E,140.89789297241816,-112.82954747218812,1
M,93,Other,Married,-121.25589474747945,E,E,36.115521645199266,A,B,96.53796981234564,280.0043663371792,1
F,44,Heterosexual,Divorced,-118.16439883093781,A,A,-33.47519248863339,C,B,40.61318701630726,-80.90796263872548,0
M,77,Heterosexual,Single,30.89772577179716,A,C,34.940237543265276,A,C,-0.1700684664783568,198.96893261781815,0
Male,48,Other,Single,230.9649428906078,C,D,-18.21476858344156,C,C,-170.6669035912907,111.9001708612308,1
Non-binary,81,Homosexual,Married,12.507976554550499,E,B,57.55464823547245,B,B,-133.13049296786843,-90.64865060881225,0
Other,73,Bisexual,Married,-126.00332500377137,E,D,79.4405358087246,E,B,109.72199395037963,-154.7705068522005,1
Female,39,Heterosexual,Divorced,-48.68638742280943,B,A,144.26524593639067,A,B,-95.52711015217878,43.41214434269386,1
M,40,Other,Divorced,-83.31270819544073,C,C,69.85716720930046,E,D,-1.0410025527093574,125.63133703959943,0
M,99,Other,Single,78.48987247739888,B,C,44.09873734865909,B,D,79.27047594569754,-33.04047069669497,0
Male,63,Heterosexual,Married,-85.15380482267338,E,B,-130.23765106935915,D,A,27.164377308456622,-24.391651995457295,1
Male,30,Other,Divorced,92.6029907439848,B,C,29.884185616303967,C,D,326.5335374844856,146.57583451944888,1
Non-binary,55,Homosexual,Married,97.54943824246625,A,D,-78.40958514827182,A,B,87.8817289951103,-18.054414181797995,0
M,55,Bisexual,Married,-152.12181986386955,E,A,37.68263937536869,A,C,82.95447816113663,-52.72425671287677,0
Other,31,Other,Single,14.709333199073107,E,A,72.8834171284561,A,C,38.43211654581833,5.716253622106154,1
Male,98,Homosexual,Divorced,241.7973052036458,C,B,-147.7825046321427,D,E,-20.602654220071376,-24.026164590790042,1
M,42,Heterosexual,Single,103.81055420507457,A,B,-105.64787580478232,A,E,-82.45848412170695,-92.8538221012107,1
