ethnicity,Gender,faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,target
Hispanic,F,Jewish,102.28598918842957,B,-20.954059050151645,B,A,B,174.8127809918037,D,1
Black,Other,Muslim,3.7063786423708125,E,-11.13210945721491,E,D,C,60.611882148204984,D,0
African American,M,Hindu,66.33273827538349,A,-199.80634491276848,C,D,D,94.21768935078457,A,0
Other,Female,Jewish,108.03960615499744,A,200.4912083424864,D,C,B,-3.835679231381738,B,0
Asian,Male,None,-34.09282979300796,E,-48.42146986797794,A,B,C,-61.64228495730059,C,1
White,Male,Jewish,45.342292258294506,C,136.44751541475063,A,C,E,-172.82806925982126,E,0
African American,Non-binary,Jewish,-139.53946720502765,A,1.7183229735383987,E,C,B,-69.65738600690213,D,0
Asian,Male,Jewish,-18.966723220304424,B,57.05363492742323,D,B,A,32.52259254590747,B,0
Hispanic,Male,Hindu,-18.500138849291144,B,-37.32390536562,A,B,D,3.3368118934587603,C,0
Hispanic,Female,Muslim,186.11260455196927,B,43.99854115698745,E,C,E,34.54664759943902,B,0
White,Male,Muslim,-56.45396431911522,E,-228.43123734334148,C,D,A,-147.7939536522689,C,0
Hispanic,Male,Muslim,-105.9537970749269,D,88.46912299833745,B,A,D,-40.163737063319175,C,0
Asian,M,Other,51.971659815387575,C,107.38731755579795,E,A,C,193.54469489004768,E,1
Other,M,None,-150.34725202718985,E,49.80542830241464,A,E,A,76.55258639699653,D,1
Hispanic,Male,Buddhist,14.18796147996884,D,82.20796361325571,A,C,E,-100.72238227232629,E,1
African American,Other,Christian,207.93972580604952,A,45.60778397903831,E,A,A,-55.61808669962392,C,1
Black,Male,Buddhist,-25.58177734176017,A,-158.72133082492277,A,C,C,46.55011194027666,E,1
Asian,F,Buddhist,-26.724744061736022,E,-102.20582382436616,B,D,A,-128.48912200635158,C,1
Asian,Male,Jewish,-55.84085548917193,D,95.98233043116313,B,A,A,86.93682544632384,D,0
Asian,Female,Buddhist,118.77022951014926,B,255.09437518833954,C,E,A,-75.25363366502742,C,0
Hispanic,M,Muslim,61.727242655686545,D,133.71030179524928,D,D,B,-175.08188920290135,A,0
White,Non-binary,Christian,12.742093121758879,D,70.79851513911203,A,D,B,98.23400870708687,E,1
White,F,None,-58.67715560561398,A,61.4003417540657,D,C,B,-202.74742858600564,B,1
Hispanic,Non-binary,Christian,-261.29474825909404,B,-32.814293133730146,E,E,A,20.50961845138789,C,0
Other,Female,Other,-63.68548444068387,E,-76.10147606747046,E,E,E,60.712163449398446,A,1
White,M,Hindu,-20.223405372293087,A,58.79178170780768,D,D,D,-36.40329531728999,C,1
African American,Male,Muslim,178.43466685379389,A,96.1283139534606,A,D,D,-53.7127757811411,E,1
Hispanic,Male,Buddhist,2.2508426494079936,C,-74.61019408314779,A,C,E,161.20441314796358,E,0
Hispanic,Other,Muslim,-138.61743061920555,B,-184.97125575945293,A,C,B,26.14886465971446,D,1
Asian,Male,None,-50.468777736105665,E,-7.52764587881251,D,D,E,-142.72770239474264,D,1
Asian,Male,Jewish,36.78143561330589,B,-59.06376054890997,B,D,D,-192.06982310951446,E,1
Hispanic,Female,Muslim,176.46886757185104,D,-52.447734723987814,B,B,C,-11.427528340096893,A,1
Asian,Other,Christian,26.9848495597511,D,-77.70921098175799,D,E,A,-154.22749855883907,D,0
Asian,M,Muslim,81.66738575211554,B,162.74510550332343,B,D,B,-87.07664968119072,D,1
African American,Non-binary,Christian,53.21861971679274,D,-142.96838836404413,D,C,E,-119.99086366993497,C,0
Hispanic,F,Buddhist,112.95512448308114,A,-3.390874971274994,A,C,B,84.2810289202373,C,1
Other,Non-binary,Other,-76.3814544422636,B,45.723480005015674,B,D,D,-122.55220362253934,A,0
Black,Non-binary,Hindu,34.167334069101564,D,86.21988235141869,D,E,A,-79.25370352467057,D,0
Black,M,Christian,-126.90211772834101,C,104.93631366673173,A,A,A,43.01304807459202,A,1
Black,F,Hindu,132.26060145825116,C,2.6253156168167378,C,E,E,54.142874830294694,E,1
Asian,Female,Hindu,73.13941891556215,A,63.80635647222046,E,A,A,26.524422870077053,E,0
Black,M,Christian,74.68034993286585,C,-98.76698861334012,C,A,A,-24.496698330973864,C,0
Black,Non-binary,Other,45.30611172787997,A,-72.8448983141973,A,A,A,-72.57357895359702,D,1
African American,Other,Muslim,141.8119880306145,E,116.87672586559275,D,E,A,-181.40972420252783,B,0
African American,Male,Hindu,0.22098321787205627,B,37.24439766991063,D,A,B,21.60195295085445,E,0
Asian,Male,None,-141.11257328716536,C,-20.059539378676334,B,B,E,51.16220824220308,A,1
African American,Female,Christian,49.70487326988942,D,131.78018590900987,D,A,B,152.35573895929275,B,1
Hispanic,Female,Buddhist,-49.073026132863276,B,27.27375814082476,A,D,A,121.03310711687068,C,0
African American,Male,Buddhist,-104.37799076807718,B,-82.36449961406619,B,D,D,-27.59394874259371,D,1
Other,Male,Buddhist,78.90858001407715,B,-18.35658400489954,D,D,D,8.17066123798389,B,1
Other,Non-binary,None,25.278053141102617,C,50.22650154225934,C,C,C,-70.21570603708533,E,0
White,F,Christian,28.153840163614003,C,146.8034652925967,E,B,E,-101.16898321275008,D,1
Other,F,Muslim,-76.08449227640139,C,81.28021174662399,D,C,D,58.98429404502572,E,1
White,Other,None,55.121176973501385,C,44.309774654624064,D,B,A,-87.9608901409471,D,1
White,M,Muslim,-111.98071073710435,E,-67.98759299692111,C,C,E,-121.24432855332239,A,0
Hispanic,Female,None,-275.624180041337,D,93.51498317317275,B,E,D,14.185658800504472,A,1
Other,F,Buddhist,155.6912877191779,C,-84.9908237692489,B,C,D,-23.073708218758558,D,1
Black,F,Hindu,75.853493781476,C,-188.91773569896614,B,A,C,-88.20224002242098,B,0
African American,Other,Jewish,-13.388283849423432,A,19.922768003302025,A,C,A,-229.79038278160425,B,0
African American,Male,Hindu,36.23645677855637,C,25.88495989974369,E,B,C,89.72896934354449,A,1
Asian,Male,Buddhist,-49.86109805351223,D,14.753441899198691,D,E,D,219.33326916238892,A,0
African American,F,None,-149.1021143210417,D,-66.67156838643041,B,B,A,-196.44430632013731,C,0
Hispanic,F,Hindu,75.23186134518696,E,153.70532664661718,A,D,B,-18.638778620443684,C,0
White,Female,None,98.30491505126786,B,193.39851852165643,A,D,D,-5.531050320191272,B,0
Asian,M,Jewish,91.9230491199366,E,21.807083894561654,A,E,C,16.568907089503277,D,0
Asian,Non-binary,Muslim,143.16373399715718,B,25.01945402160088,A,E,E,-14.713563388917784,E,1
Other,M,Hindu,36.977123912208405,A,40.55141532878564,E,A,E,-132.4641802403966,E,1
Hispanic,Non-binary,Hindu,-43.85782914677618,B,-50.79661104949275,C,E,A,-139.5011491834373,E,1
African American,F,Muslim,55.3427298986741,C,106.33878693378595,E,C,D,-113.6096682964632,C,1
White,F,Other,-26.909247950622046,E,-3.5637832387536905,E,A,D,142.87783407669284,E,0
Black,Non-binary,Buddhist,-97.54002512118355,B,18.49828295868677,C,C,D,35.83550393036175,A,1
Black,Other,Muslim,36.98188016895128,C,125.79597133877529,D,B,E,199.94933341640382,C,0
Hispanic,M,None,-39.29368932797801,E,13.265891817188818,A,C,B,-4.708041720646366,B,0
Other,Female,Jewish,73.2214797190769,D,108.55835096303979,C,E,C,158.77997476783236,D,1
Hispanic,M,Buddhist,-17.094731054152557,D,-66.97683039894719,B,C,D,-83.28690651040627,E,0
White,Non-binary,Christian,80.09797594032804,D,-69.74684093807035,E,C,E,184.19790020308065,A,0
Hispanic,Female,Other,-67.69008753400544,E,-119.44379793912911,C,E,D,38.92406442737597,D,0
White,Non-binary,Other,32.83335601639192,B,-7.406685530078952,A,B,A,21.903293799759815,B,1
Asian,Other,Hindu,74.38619370030904,B,-97.39077512511047,C,E,B,97.4534396303317,A,1
Other,F,None,180.00267236650154,D,76.32130258159991,E,B,A,90.63056552322094,D,1
Hispanic,Female,None,-33.25128842545115,A,87.3792030588174,B,C,D,-25.58670951336791,B,1
Other,Female,Buddhist,32.198031424925425,A,-164.50957406452545,B,E,E,144.01917788293096,D,0
African American,F,Other,69.3372599048343,C,84.81961962269999,E,D,E,-58.098049220701434,E,0
Black,Non-binary,Buddhist,-90.03799444756044,E,49.709506654673845,C,B,A,-5.1543665665619285,E,1
Black,F,Muslim,109.07447690698366,D,150.62167373459542,D,A,E,134.5104814906171,A,1
Hispanic,F,Muslim,156.83031585029562,D,-165.78042038721216,D,C,E,63.81569957767398,D,0
Asian,Male,None,52.96337077848442,E,-85.69512634279693,D,D,D,-8.463843675051349,A,1
African American,Female,Buddhist,-111.51951314788707,C,-131.49931099471027,C,A,E,49.143904547503126,A,1
Black,Male,Buddhist,-40.83736240329159,B,-116.57199896803922,E,E,E,-60.56639233511423,D,0
Other,F,Other,-25.43409804546585,D,25.544114239998162,A,D,A,-58.123744552265,D,1
Hispanic,Male,Christian,-134.56570268647687,E,37.46213853762238,E,B,A,262.73615257105047,E,1
Black,M,Other,166.59261853200547,D,10.832947344683133,B,C,B,-0.5369763265561178,E,0
White,M,Other,103.69909530675217,E,28.012274174826228,B,B,B,155.8526768669146,B,0
Other,F,Hindu,-47.70801479737349,C,198.13671614559033,A,E,E,-3.3909947692634916,E,1
Hispanic,Non-binary,Hindu,103.11965596795372,C,-30.996862185519703,E,B,B,66.79085275883648,E,1
Hispanic,Other,Hindu,-202.40022176468858,B,76.76070112084638,C,A,B,94.50227369776711,B,1
Hispanic,M,Other,178.61142697435625,D,-33.597248013629866,B,D,C,8.891499743317965,C,1
African American,Non-binary,Jewish,227.08920284621095,B,-65.25223831342008,D,B,B,-60.17809103946726,D,1
Hispanic,Non-binary,Christian,69.77409929051353,A,-24.276252467496164,E,C,B,41.70604556289682,A,1
African American,F,Muslim,-51.35981763806265,C,-35.95159859349669,E,E,D,195.68220661677844,B,0
White,Non-binary,Other,286.2236222567853,D,-32.690500828498514,C,B,E,-83.48120267847716,E,0
Hispanic,Female,Other,-16.8475061097507,C,87.07956307437883,B,E,C,81.29359514696903,A,0
Black,Non-binary,Jewish,-90.81986266362343,A,-28.813551892370636,B,C,C,125.30072912051722,D,1
Hispanic,M,Jewish,103.72357844905184,B,72.64781055372718,E,B,D,-24.052727686021708,A,0
Other,Other,Hindu,-97.96235718574617,E,121.08561358478813,D,A,B,31.175834968729248,A,1
Hispanic,Other,Other,-23.59698390154108,D,-113.0847828311398,B,D,A,-20.422548646930487,C,1
Hispanic,Female,None,-61.54859537799321,C,176.04330495399947,A,A,C,47.09589700570069,E,0
Hispanic,Other,None,58.74306930939323,D,80.16234165829563,A,C,E,14.212397587198275,B,1
Other,Non-binary,Christian,-91.33395967641029,C,101.88307548366977,A,A,D,6.590145945764301,D,0
Asian,Non-binary,Buddhist,20.62090657618332,E,-95.16398682974118,D,D,C,-56.832904144397425,A,1
White,Other,None,2.5796461850086683,E,-46.79825235535158,E,C,C,-35.465460330180655,A,0
Other,M,Christian,-45.027116912699135,E,-136.17181899848327,D,A,A,39.115375397188416,C,0
Asian,Female,None,-185.26399984679063,B,-24.530063254695715,C,A,C,39.294474966296406,C,0
White,Male,Other,19.185365502753378,C,156.3355949168687,A,E,B,249.05467093665013,A,0
Black,Male,None,-207.84966007170445,C,-25.037842596932734,A,A,A,-23.256647243774488,C,1
White,Other,Buddhist,-204.22252168339168,A,55.105667050613384,E,C,B,95.72873237862323,A,1
Asian,Other,None,-75.3715939560383,C,16.21024634371942,C,D,C,87.87670279363591,D,1
Black,Female,Muslim,-180.44201689389863,B,-148.55842376435672,A,E,E,48.91329812801855,D,0
Black,M,Other,-24.69493942152167,B,52.95151270783097,B,E,C,138.02578890703444,D,0
Hispanic,Female,Muslim,-14.754306446656166,D,-148.46225624998175,D,A,E,-3.218444913092754,C,0
Black,F,Other,-51.71900149868011,D,246.97990541386682,E,E,A,-34.42392661413736,B,1
Asian,Non-binary,Buddhist,147.73761477162083,B,-32.42744388090878,D,C,A,-121.43262523930744,A,1
African American,Male,Hindu,-153.42766100725973,E,-96.07776833055777,C,E,B,196.8375184300925,E,1
Other,Male,Muslim,-124.178991755568,D,27.2676630152201,E,A,A,-67.50298435848694,E,1
Asian,Other,Muslim,141.29748162725124,A,44.86591347902503,C,A,A,-76.84722958007418,B,1
Hispanic,Male,Jewish,79.81451590126186,A,72.35963580604286,B,D,C,-103.94557447767987,D,0
Black,F,Jewish,-68.3432106428188,A,90.60920678058673,E,A,A,-96.44634756306804,C,1
White,Male,Muslim,-40.565584925065586,B,-117.84191267214248,C,A,D,-100.06235389633704,C,1
Other,Female,None,-78.90611062044997,C,29.20715406658004,C,A,C,-68.62153231288633,A,1
White,F,Hindu,123.48497114132667,C,-53.510464015174655,E,E,D,20.944814939037386,C,1
Hispanic,F,None,-85.75014976717968,C,114.09900595680882,E,B,E,24.38642379260261,C,0
Other,Male,Jewish,-104.72054694991708,E,-160.41422709263543,D,A,D,-159.56894440989808,D,1
Other,M,Hindu,-12.962537039424337,E,30.752663253920055,D,E,C,-172.05153301010824,E,0
Other,Male,None,26.272532060646792,D,76.91074474984472,A,A,E,-148.68234486824713,B,0
African American,Non-binary,Jewish,26.378161187792614,C,74.09637196150382,D,A,C,167.34943364525114,B,1
Other,Other,Muslim,-28.10219433467954,C,154.5100894114202,B,A,D,-18.80284895314718,A,0
Black,Other,Buddhist,-82.30692615742466,C,144.92739736102794,D,D,A,-27.831096628276615,A,0
Hispanic,Other,None,-9.94557685553148,C,-77.78312635357803,C,E,A,-145.51502384743762,B,1
Asian,Female,Christian,38.10122410259952,B,-6.194374907027687,C,D,A,39.105236366412385,C,0
White,Male,Buddhist,-100.45271798697593,E,42.13213571363564,A,B,C,-29.603259688557728,A,1
Hispanic,F,None,182.4035731504206,C,88.17208317760544,D,C,B,90.516306711492,B,1
Asian,Other,Other,116.69172900760285,B,-53.90436238253773,B,D,B,100.45780537742634,E,0
Asian,Other,Buddhist,-30.09968613854693,C,-91.80226493115968,A,B,C,96.59692431318189,C,1
Hispanic,F,Buddhist,173.09079671300827,D,94.47159366117009,B,B,A,28.184051325763853,C,0
Other,Non-binary,Jewish,-58.084528843292006,C,9.801671145368228,C,B,B,-59.44835009854098,B,1
White,Other,Jewish,-179.35103054933674,D,-7.974545917919151,B,A,C,-95.24240240148481,E,1
Hispanic,Female,Buddhist,6.652812515674731,A,-34.56659915060744,B,B,D,61.337195616433725,B,1
Asian,Non-binary,Muslim,36.96585609047464,C,49.72307350027879,A,E,E,-69.01591586388139,D,1
Other,Male,Hindu,110.88944460436834,B,-55.94185543840581,D,D,A,52.92370870011995,C,0
White,Male,Hindu,6.582193483328072,B,-28.87141882158209,A,A,A,-238.1373176626767,B,1
White,M,Buddhist,68.48626357543299,A,152.34131061799536,A,E,C,58.315403899911274,E,1
African American,M,Muslim,-325.00801691215423,B,36.85543305705394,B,E,D,-28.78838709941098,C,0
Black,Female,Christian,-69.56863536577774,B,-123.21249677319759,A,E,C,-55.65330335030993,B,0
African American,M,Muslim,-12.315957736695516,B,-41.05100745108352,A,D,A,100.35978768831593,D,0
African American,M,Hindu,-51.06952318118759,C,90.57437145373788,D,C,E,-118.36450721932637,B,0
White,M,Muslim,63.98180368597186,D,-34.634128035091834,C,C,C,64.49814859388198,D,0
Other,M,Buddhist,46.14873965720895,B,11.475035658534871,B,B,E,-90.98980340235916,E,1
Hispanic,Female,Other,-60.76932432256717,A,-33.911241003181374,C,D,B,-107.28678074833036,C,0
Black,M,Other,100.25990684456623,B,-176.27845784723937,E,C,E,-64.14674930034239,D,0
African American,Non-binary,Buddhist,47.26413451020174,E,141.96334819538907,E,C,E,122.99524474405996,D,1
African American,Non-binary,None,-9.900806679671739,D,18.396269341280284,E,C,E,-85.02229791539703,A,0
White,M,Muslim,27.089756629766637,B,-38.870405155658695,B,D,D,-14.533807081946096,D,1
Black,Other,Hindu,-21.010444725473928,E,290.17204413172624,D,C,B,114.51723415836167,B,0
Black,Male,Muslim,161.43898678865608,E,172.0471454980821,D,C,C,1.5130178063307085,C,1
Asian,Female,Muslim,-89.03780760727665,E,128.0567071034772,C,D,D,-58.65436650246468,B,1
Hispanic,Non-binary,Hindu,-21.607147373762352,A,-24.574083022918884,A,B,B,-91.00224985280548,D,0
Asian,Female,None,69.13692017267921,B,33.62560652630914,B,E,B,-75.08353014696101,C,0
Other,Female,Jewish,-68.43929251240812,A,-147.6751916323351,B,E,C,17.753302391406653,B,0
Asian,M,Hindu,34.274782234566985,E,71.52084887146842,A,B,D,98.65136978129442,B,0
White,F,Other,-30.854139555101394,C,90.87971947879772,A,B,D,-5.287946405911191,E,1
Other,Other,Other,146.27200009754387,D,255.90271564402775,D,A,B,218.29838674702359,C,1
African American,Female,None,-31.64969427884394,E,-55.45498847046044,B,E,E,36.10677096529298,E,1
African American,Female,Buddhist,61.94749752472289,E,-10.138211351143644,B,E,D,67.4545243737765,C,0
Black,Non-binary,Other,1.5447943237586617,D,-31.55688554380386,B,B,B,-64.78611933587814,E,0
Black,F,Christian,-62.475387844375604,D,21.813704629350255,C,E,C,20.77032528748449,E,1
Hispanic,Male,None,75.15119129332919,B,-129.30342299265774,A,A,A,-25.91699821427146,C,0
Other,Male,Hindu,-44.05461550563018,A,-70.51968023732542,C,D,A,29.383552596331135,A,0
White,M,Christian,78.06502082349293,E,-16.150725492893002,B,A,E,-201.95135337114613,B,1
Hispanic,F,Christian,288.0753465545114,E,-12.010112713770573,B,D,B,43.31355779692427,B,1
White,Other,Muslim,1.4566404816763812,A,43.93953556050932,B,B,B,-163.07073632557461,E,1
Black,Non-binary,Buddhist,50.74433705261043,E,-66.52583366154438,D,B,D,-159.04951209466364,D,0
Hispanic,Other,Buddhist,-22.8596384459697,C,17.813623984153676,E,E,E,229.26053129044877,C,0
African American,Male,None,200.89756654709467,D,56.41680878313898,C,A,D,192.54527462495335,B,1
Black,Female,Muslim,-104.53802411750186,C,155.75635106413552,E,D,B,-24.46199493025186,A,1
Hispanic,Male,Hindu,-41.54195033416489,E,-95.05355133886951,A,C,A,53.45156927463155,D,0
African American,Male,Other,22.153481869685574,C,-69.0430314917603,E,B,D,82.0055230757133,E,0
Other,Non-binary,Christian,112.9456594256795,E,42.25278928795202,A,C,D,-113.31594512385877,C,0
White,M,Other,-143.60130285471973,D,12.763981517989276,C,D,B,124.25857074893969,E,1
Black,Female,Muslim,44.61574344779338,E,74.0084046020964,A,C,E,-93.73426952293934,C,1
Other,Non-binary,Christian,-71.7991442662858,A,-62.49715149315761,B,A,C,-9.51399203380484,A,0
White,Male,Hindu,-188.0475122893006,A,81.37475499492636,B,C,B,35.250421391830564,B,0
Other,Non-binary,Hindu,26.988227055511636,E,-4.311468708736467,E,B,C,-185.06774059053433,B,0
Black,Male,None,44.92981519683315,C,-135.98373954095254,D,D,B,105.50434289723462,E,1
Black,M,Hindu,-83.59601559827912,B,112.74900666758474,B,E,C,74.98580989691037,B,0
Asian,M,None,-143.32020374057436,B,-149.62887611194722,D,C,D,149.31406004389973,B,0
Hispanic,M,Jewish,-59.44485690645549,C,71.9966960864954,E,C,B,-32.81165988317198,E,0
African American,Female,Hindu,-38.75690583197299,A,-66.33308412822808,D,C,E,69.14194689732675,B,1
Hispanic,Female,Buddhist,-60.30698369546042,D,83.18605273360514,D,D,C,-74.61499957227626,C,0
White,Female,Jewish,228.408298895445,E,-72.64406361048832,D,B,D,83.51096746170735,C,1
White,Non-binary,Buddhist,165.37257003706534,E,-49.606636440316535,D,D,B,-151.8120697929829,C,0
Hispanic,Male,None,-39.14493415309806,E,30.00105624415778,B,C,E,-52.335958102594034,C,1
African American,Other,Christian,-52.813372829503045,B,96.47587940399418,D,B,D,93.8479785954612,A,0
Asian,M,None,105.61729962150443,A,-47.05729284702177,E,B,C,196.31629362257104,E,1
African American,Male,None,141.6074748193011,B,81.0824522209676,B,E,A,0.7106350894220123,B,0
Other,F,Christian,9.10862432868792,D,77.90651757724959,A,A,B,16.13930665049397,E,1
White,Other,Muslim,0.712831633646506,B,136.09840249221378,D,B,D,-101.10978160772494,E,0
Other,F,Jewish,26.37907556614468,E,-65.43915725007594,A,E,E,32.787352255499655,E,1
African American,Non-binary,Hindu,99.91830912854127,E,114.94275627033674,D,B,C,0.13385794094067122,B,1
Other,Female,Hindu,17.453204368378607,A,8.256434886404532,E,D,C,-75.22044444815573,C,0
Other,F,Muslim,-27.408185590943212,D,-54.37487858604939,E,B,A,-15.119161331157589,E,0
White,M,Christian,24.61022839130402,B,-104.52991700828935,E,E,D,-6.002740514829453,B,1
Asian,Female,Muslim,-67.14948699691412,E,-54.476564144376546,A,C,D,118.72799480015146,A,1
Black,F,Muslim,-126.55471155774177,A,-97.48750841545734,B,B,C,5.440721600958402,D,1
White,Male,None,-28.17326555378248,C,102.88814032960256,A,C,C,-54.491711949439335,A,1
Other,M,None,29.29839842758575,B,-26.559344705533167,D,C,C,-71.63948768456832,A,0
Hispanic,M,Buddhist,88.4992881286737,E,2.282607972047898,A,A,B,263.05322239149365,D,1
Black,Male,Jewish,-134.7742822821496,D,80.94794242926456,C,B,D,-72.34902282598192,E,0
White,Male,Buddhist,-111.34997526924835,B,161.7601373534618,E,C,B,-36.45023897430341,D,0
