disabled,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Physical,D,157.50966276974643,10.666227572687944,97.70454626537928,E,3.0581818739432722,E,1.1058854720671665,D,E,-116.39104867852765,233.8569813009705,C,-60.177391218036334,A,-202.62616164538966,0
No,C,144.6020601369669,154.76064399856756,51.770792846953704,E,-163.15791584850354,E,113.71834070290625,A,A,-54.93473567025553,-7.288210915662809,C,-42.244121606321194,C,20.580843481902964,0
No,B,73.61587136679087,11.91577208455194,-77.04447342475939,C,-7.439917597896282,A,93.9709085807862,D,D,71.51473843514823,93.5310841358618,B,18.537173665032988,B,54.60032091995988,0
Both,A,4.5877229786433285,-7.326383537331119,-21.85208873399869,D,22.324263822992258,D,82.70581737592701,C,D,5.646461897382373,-44.01336754382651,C,-59.844725332555434,A,-140.18495810834844,1
Yes,C,77.53705061506547,28.194712869174015,-103.5052877178193,C,143.71152538535193,B,-92.81974899496659,E,A,126.02433016385726,59.95371325835227,A,184.30871722564981,A,52.175610171924255,1
No,E,-186.222480670574,-114.39116380252521,-67.33048492564879,A,-68.44733545758447,A,-49.89987140425228,B,C,117.9600710336505,-62.01579918939796,E,-18.51945769455127,B,69.29304191234323,1
No,C,-19.017970250021047,32.17583481318405,-49.80303970143067,A,-2.968394643938073,E,-31.690953402678495,C,A,134.22822383733094,-69.86755068165955,D,-23.625117520053063,E,-12.581620590244391,0
No,C,223.04057099789145,-59.639139101139484,-139.86019075083317,B,53.86035039731989,C,-176.22860495516696,D,D,-70.6104656587221,47.87124913789187,E,-148.2846111026311,C,-54.70852432692232,1
None,E,-21.386759915670993,-56.77593776008602,16.237196705268833,B,-21.69293641255785,D,84.45619685737579,D,A,6.0252508485521785,-177.00537762185854,D,98.65020545332868,E,-76.65142853626101,1
Yes,B,29.60347602644888,57.16146749645324,23.86511863455601,A,-32.357407513998794,C,-27.48020848051157,D,E,3.7200542931600076,-156.06376692706817,D,-34.299862604216635,C,-31.524534532520597,0
None,B,-137.91863307279044,-17.6767688033605,-72.95857787934172,B,75.32600267341688,B,18.078950395672074,E,B,20.33524859245496,-52.790508230570055,D,44.744955913325484,B,-116.93983392571103,0
Both,B,43.178901523032486,199.27333443425383,8.617419555753665,E,-26.282356207471647,B,4.985037868199189,C,C,-151.04627814829834,116.14803412715493,D,-68.37595357874231,E,134.90334819090737,0
Mental,D,40.289248127088854,48.17830008331141,-32.483435881289495,E,-98.57700646510916,B,121.59408913381668,C,E,-8.068965397318772,-126.77203632595334,D,-68.5782092832401,B,-15.386326480316455,0
Physical,A,-115.54642943881406,-20.40603265254384,-14.10574608590528,E,74.99395608602129,E,2.301614121137253,A,A,-59.048697365659606,123.79924970333327,C,-108.00700452171552,B,99.30287056508145,1
None,C,125.39249077155775,50.26767316419378,3.4746345843327378,B,156.2832267961361,A,-22.66064460506691,E,B,51.428294437264455,122.0287584694726,D,1.471510203295764,E,-49.680768555244285,1
Mental,D,-162.09287879311447,-11.441390166797111,-77.30943271732707,D,-116.33299387820011,A,-16.6138983151614,E,A,62.67615895782151,-2.9153899704739636,B,95.00849191389645,D,-177.10053226618433,0
No,A,208.74619791931676,-141.81132444317578,80.85428486602886,D,64.2380448719641,E,-52.97170893301574,B,C,-42.0996263500377,43.438866361783674,B,75.29917491216736,C,118.3348204283868,1
Physical,C,83.89539472666134,-84.23305719823121,12.237006692515516,B,90.74159749975955,A,-155.01479197390654,A,D,107.70723863584351,108.24059893738958,B,-162.1751512641427,E,-65.09502475555692,1
Both,E,42.747069437933334,-109.9381131530623,48.56407730739682,D,6.643454021507535,D,-124.16035261958352,C,B,-51.68235330176273,43.60534770901127,A,-119.63429668848507,E,91.04834427311779,1
Mental,B,3.7166029879924087,157.25999676476505,64.25083195390819,C,-117.28626262785806,B,-224.26010059463258,B,E,-61.93801236720243,-122.69548087526792,C,30.205035382721494,D,120.83068094265556,1
No,D,78.14133473922968,-169.84356955004512,-124.09882904998624,E,152.43106664417974,B,38.33902492117865,C,C,-165.22257616890295,-11.78048542743468,C,-85.09023889397885,B,46.739589170617286,1
None,C,85.32002876951228,3.4423733239908536,-36.92623125573376,C,134.61953118664684,C,-95.7568422933962,E,E,-16.405017811990188,148.53097718168203,A,-103.6181263654326,B,-34.18966076855051,1
No,D,7.916660286484668,-61.03492746777617,206.5642552885617,B,-160.6613579569157,A,16.257953632405638,A,A,53.081908232017696,-74.00549554755385,C,-63.77462723390155,D,27.130873887213365,0
Physical,B,-45.54880086083173,-7.8630921569154495,-33.79296275000994,D,-119.29885195086314,A,46.48650803669589,D,D,103.82837047945512,45.12420499280698,B,-73.86654400363,D,15.854668993110883,0
Mental,D,-87.06083534532813,107.50104912995575,67.14774729139693,B,-114.7801502221869,C,-180.1438872058693,C,A,34.11467413878661,-59.85786873613941,C,-116.34210316452535,D,71.3453189958929,1
No,E,105.72962147762628,4.994261994074523,-33.11625149299229,B,23.4163958839382,D,68.11493600944296,D,D,39.20427303988359,11.3807482056853,D,-18.629869655456755,D,-176.31490622887304,1
Physical,C,2.9222640378445055,-191.332441858103,-5.979082179380687,D,125.03682766452823,C,30.656124479244173,E,D,-179.394466066193,-58.20316281596234,E,-97.66343878962927,D,185.23317012595268,1
No,D,-117.54437392094943,-32.51728408534401,36.11528640119748,B,126.1021745744358,E,-122.2144348476303,B,B,71.48642916861412,169.12573275267073,A,-151.75615251100763,E,-2.7147587106791726,1
Physical,C,44.56655978223753,120.83639583777739,-145.69346449482097,B,-97.52478738028151,A,5.275666237037182,C,B,39.822246904971024,2.829014792441691,A,-190.55525702205338,B,-168.75852256797123,1
No,B,-9.9904040982334,-48.911236222724305,46.38269345807628,C,193.0112737146618,B,35.99234816330047,C,A,196.64594457990933,-102.85306585221545,B,-69.17077872468923,D,-55.02550840226542,1
Both,B,88.00627920327126,74.36458289082147,95.4762829571587,B,87.03833508156403,D,30.070282780330395,C,D,142.40763172037168,18.550873936041874,C,-62.92214079363666,D,-173.98404942675475,1
None,A,31.192587243500085,8.267057372345219,-6.872791671567873,B,174.3871377324191,E,25.072273052570644,D,A,-338.52468182369296,48.8112520992987,E,-14.394606444508945,E,-46.091150017774154,1
Yes,C,-53.69782717740714,-97.48734711880816,-45.58515414902222,A,104.83120590339468,A,53.89947552665198,A,E,-7.854790385326067,-17.176806499867325,A,70.22977130243848,A,-18.578794622688612,1
Both,A,5.3028731904577935,174.69682088720143,155.70894941420042,C,-72.85867297756147,B,115.00501120692428,D,D,26.976291807593135,-0.10111890974211701,D,-38.76760631628431,D,30.463428010566414,1
Yes,C,-80.76168673318973,-58.92664115216908,69.56364199671124,D,39.900426492737495,C,82.30124199230518,D,C,-23.13604663516707,3.6963202206034036,E,-110.42147839291736,B,167.40828565249186,0
Yes,D,200.21876877675052,8.304291658574979,-51.186641570331425,B,-115.84972938868354,C,-56.02723103540884,A,E,-112.32987687514706,158.5525950989036,A,-129.66131937187427,A,-102.438426117905,0
No,C,-79.76420342989937,-134.59260488739537,86.26014954375552,A,118.5591097913362,A,65.56937164812042,D,C,-69.00718594741136,-115.51549711793352,C,80.58720543079174,C,33.310120638908316,1
Yes,E,-1.4496298160668375,-30.218363585905117,-126.51959274672248,E,-47.06676256575295,E,5.987796102717175,D,A,48.24778832262982,14.978955531396023,B,70.57462066888822,A,52.262407841867876,1
Mental,D,-121.06017834952338,-66.54041195993192,106.8375232153046,E,204.99667696465283,A,-32.872506272394816,C,A,1.0589648358758965,-70.5279297773982,A,-75.15574480221852,B,-38.80007533372108,1
None,C,1.9953029539531728,-107.58625972466656,-20.95621125516382,A,121.26864937718476,B,119.39431908685687,A,A,187.39007101840005,55.22245531212865,C,-43.240105107553774,A,-54.52426832065056,0
Mental,E,34.857108979289855,92.35163276623744,-15.576467749710302,C,-1.9964846899732023,D,-17.827248169293007,A,B,-209.55750930677874,152.97878126326765,E,21.254600167940396,A,-72.49095012336937,1
Mental,B,98.00648917003917,-69.84707170443632,-111.74367950155867,D,-59.19328577435973,C,300.08171700513503,A,E,28.817030047458303,-0.465052420384027,B,87.34728623462237,B,-34.46254787651919,0
Physical,A,2.6316262343145818,-87.82776826691268,44.23564334779427,B,7.844741530147842,A,52.067217862190354,B,C,-53.598520864557365,33.74218129099697,E,162.31176681357556,D,52.656132648832155,1
Mental,A,14.112929793653503,7.923923301806457,-130.81924597478388,C,32.83381712996686,D,-21.789020668148705,A,C,-48.447479342177594,-255.56402592839888,C,53.01530922130434,A,148.48864044146248,0
Mental,D,-117.87945459735334,56.33646727888303,92.5415499490994,E,15.214914822203843,E,-19.224778761759172,B,A,180.0494044652166,-4.431553374283662,C,-56.63893069986803,E,35.10966583730706,1
No,D,-25.50433574626036,-34.01300686494642,-86.33988158115751,E,24.204284040910235,C,63.73495110112608,E,E,107.43366032794026,57.325464214932175,A,81.88916204047598,D,-81.68219844434171,1
None,A,73.93316459734763,14.2713044758084,-108.85510488431342,E,72.02025485133103,D,171.48874352020994,A,D,-110.95920464117224,-186.17291111093957,C,14.767682621486417,D,-47.32454565765276,0
No,B,8.230773430087982,104.61173530501078,-41.74220446494272,B,-30.290157955992004,C,4.1005999195621765,A,A,98.93403278917924,84.86812439393341,E,-6.014923350016687,A,126.02003680196765,1
Yes,A,-17.96718534053418,96.01247705331969,93.5967103737448,B,-110.56104174231265,B,168.06227116806755,B,E,-55.72252176652992,55.41498869853586,E,-135.5066265855581,E,-30.99019234827413,1
Physical,C,31.353313854696623,66.84378162948398,155.63747712241337,D,104.33074247885574,C,-135.66803430900362,D,D,-152.33840971573227,12.368304652670368,D,-119.2708949324117,C,6.597995340764908,1
None,A,-28.937850283886657,107.55380858098138,-26.507273467472857,E,59.556104712477385,A,-34.31515970730011,C,B,24.46286491157093,12.87381415289798,B,61.51752645334747,C,-76.56937697790504,0
Both,A,175.7791910840298,-19.56658923958658,32.408835558328605,B,-61.920781730658014,B,0.18739258598746442,A,B,82.83764738465476,-78.32404169846531,D,41.22399039945922,E,29.790215631842237,1
Yes,E,-91.73421301867297,-83.64045645989039,-191.15973271479413,B,-76.75391723314824,E,-27.428752621128456,B,E,29.661050911048893,82.39914686459244,C,-106.93438588747404,D,-50.248027363881754,1
Yes,E,14.685746026673899,40.43780119155279,34.29793490054311,D,-200.23748167312792,B,39.10724625898139,B,A,-88.08676898860968,26.502144475495548,A,41.81114412609271,E,-92.24987557623722,1
Both,C,155.9645458556846,-89.26286532341709,-19.479501701084658,D,-143.6541488809066,D,40.054376728269446,E,C,-58.12361383203063,-12.09475019020328,E,-82.39011916260849,B,-71.65256126134557,0
Mental,A,-129.78620455239002,-45.79964165304811,72.12954987398507,A,19.09178080580081,B,197.45276346199756,B,B,64.96012863600676,24.62336144082275,B,20.42553245200158,A,-16.179778036965097,1
No,A,78.74801035766127,220.74100314776882,79.88621937960257,A,149.96473773200657,D,119.43996599308993,E,B,-57.125758874913245,55.02430038884354,C,-43.497265051529624,B,-264.3698498894391,0
No,C,74.56177337194777,184.32194453856744,27.326240345678404,A,69.03433650851535,D,22.947310680622614,E,A,-149.08325905995136,0.23887650311560263,A,-125.74173017541932,D,-43.876796970747485,0
Both,C,78.79819878509568,-33.15468404104801,-66.7637523260116,C,267.8837749303478,E,3.3790295382537487,C,C,38.314795440614866,-59.84178859906755,A,13.96425372942923,A,186.38380556536,0
Both,E,-115.2841685732835,-303.6429456440528,179.5509388664047,D,-13.846362824658831,B,67.99243573676748,C,A,-18.37622284498563,-42.22506953114723,A,-163.18713307399975,A,46.0818642242397,0
Both,B,109.7277733032228,-109.52467985084951,-23.067072876052634,A,27.923140161498218,B,-75.40557591746523,D,E,-179.85837261125505,-54.46010350451259,A,22.00982564335911,B,-64.75471714283398,1
Mental,B,-27.993999078388367,103.72966977704571,72.22546092796412,A,-58.070147178819575,C,197.06651977119458,E,C,-65.62926508213228,-24.866641872698175,C,116.74194160552666,E,-10.39949146496265,1
Both,B,120.90654849746194,42.45676408697272,16.173376719964384,D,-49.60480756019454,E,171.54659194523447,E,C,-67.22724658235796,19.133382751910425,E,170.08733021154873,B,65.6720914835163,0
Physical,B,19.876489264657145,194.25456981281425,-11.799148211103343,A,-44.21836544362047,C,-44.389841498017056,B,E,218.7732980794712,-39.57001490389999,C,-25.539667958764777,B,72.37959053123365,0
Mental,A,60.23081722824514,-47.17669792347321,95.5419393551488,E,248.32295444115508,D,96.13066819188175,C,B,8.73925453080269,72.9110565376225,E,-11.962446705652065,E,-57.02293161509723,1
Physical,A,173.01293151391627,104.06673005971443,-17.358415389156978,B,163.87627283059783,D,5.669705735901556,D,B,-17.956574366255122,41.4429153616257,D,-65.64304549491958,A,129.5062422836838,1
No,E,-38.439633283359036,-46.41820356278253,-35.58536277019871,D,-225.20139868951165,B,-62.27515037698592,B,E,-5.078536350846747,-75.50624045794407,A,54.97840357531176,C,116.69994078943591,1
Mental,B,75.17858538870496,-39.96330013110096,81.43847924264882,A,-4.657939320391471,A,57.95240735173832,A,E,2.406550746794255,-61.768926551397755,A,125.46939557816505,D,-130.6192922869284,1
Yes,E,21.948088493261363,-70.69425021881437,146.73605708585924,C,56.98167005376099,C,153.63473328517148,C,C,-17.995239635634494,-75.0510252922445,E,-18.053819850003627,C,-185.36622753394275,1
Yes,E,-154.1442938975792,22.238954163227717,-141.95023980008918,A,31.491474981376104,E,23.200460710669283,A,D,171.74187267409468,6.683167246376866,A,23.27640439985071,C,73.95406337928982,0
Physical,A,86.0143521555214,-55.60083949114142,56.31272543259244,E,-61.3387193284622,E,240.95736479509338,C,E,134.35462994654196,39.54715037990758,C,-28.012034694580418,C,-159.4355641887948,1
Yes,E,-89.95232499104554,105.23618604435244,1.391067940155262,A,77.7561706105202,A,-26.91307322991169,C,C,86.95114246816983,-9.530907425379167,E,123.36007150753656,E,67.33645025177232,1
Both,E,-81.1739675101198,214.6870684341811,-15.67688181685436,A,154.04449162397353,B,-67.61231871323453,E,E,-15.42846719349536,59.115538943958136,C,112.0225886989197,B,3.4318080489462575,0
Physical,D,137.5410548022419,-122.29116576987946,99.13600961370034,E,-82.98695721725646,C,-19.066510708748023,A,C,158.6595781446264,-87.15562994543701,D,62.95770715246803,C,76.41947719298007,1
No,E,-105.91569281438696,73.15262415143671,-71.49362638507219,E,44.440051131426394,D,96.49061289193763,B,E,175.55685560172913,-132.99892058875383,D,-37.34119945051677,A,-36.65905895647973,1
Yes,C,17.45916367308965,-236.12236374827572,78.11404633726586,A,177.0982698500157,C,-121.92333813805209,A,A,-30.748154517765325,-63.54276368236174,B,-35.128026887826444,E,-157.48488252850063,1
Mental,D,162.73268003826323,-65.24632646605149,24.625606577389046,B,33.01415291048777,C,140.7620377083939,E,C,-7.168988128581189,-173.1115387855582,A,30.288732865754685,D,77.02503360204932,0
Physical,E,-76.2014378960116,-25.418467378067582,-10.46408857807524,C,184.71093494721543,B,-108.47770226164113,D,A,-141.49496771942873,-26.326512236851112,E,-0.680919215643998,B,23.1273482481892,1
Both,A,-36.080302936847545,172.363763188734,-73.51853474101617,D,-111.84528233944005,A,66.41917240473767,B,B,-27.20541170083332,52.179343862781856,B,64.55583154002406,A,-76.73019836541461,1
Yes,E,23.59918649684474,-3.7227364773908653,-89.34529936763082,E,-44.73912269986069,B,54.307752530368035,D,C,-120.57805779650795,154.983893187903,A,56.47361860870357,B,-4.794900604095777,1
Physical,A,-153.9688560725296,-108.93865415795922,-36.06136475120606,D,-8.985631826834968,E,47.09964743986079,D,B,36.22151477304482,-119.83869911228948,A,-21.93081334804223,E,76.43780878133069,1
Yes,A,111.20680844620506,-108.44045079622289,-114.57561200782126,E,-235.20798908397333,D,-82.56358310218074,C,E,-112.44117931001507,102.81647929865012,A,192.76096244963367,B,98.03440793173117,0
No,D,-229.4917431721223,-37.37413816010583,-37.19633227300059,B,-13.204880670021835,D,18.644050931179102,B,B,124.52996204008437,128.65831807876413,E,43.329535244245356,E,192.74689450765894,0
Both,A,-89.71039103579609,-120.66216942207026,-20.27192202121892,D,6.1070671226002755,E,76.2110945616926,B,C,58.20299389153729,-102.05685990294057,C,-51.02768791987244,D,-19.246137113657095,0
Yes,E,-12.718869146485037,-22.12853697614988,140.1750810457713,C,-42.09146360520055,A,-140.7140698665132,A,B,-50.95019872567249,-16.706516639744546,E,-70.1408663864061,C,98.24208979653277,0
Mental,A,2.8846260871929816,-22.251582878458812,-7.573419590800687,A,-123.85598084209808,B,187.58953655811112,E,D,123.97613437290549,-196.49852027271768,C,-51.29395876735698,E,-156.49659128543342,1
Both,B,187.46775631424936,-7.445588159063117,32.51790947015464,B,69.62741025479026,B,-72.36618431365284,E,A,-38.353684779234655,23.321631611210787,B,152.94055963238839,E,67.98701047405604,1
Mental,D,-140.6504784088651,168.96833159127542,3.4239880961927325,E,-84.12640372277338,D,-0.80396460174072,D,B,-54.225887449609324,-255.6402262416817,C,-142.22804052907534,C,16.23128248993167,1
Yes,E,-99.21032845274127,65.72266270793082,53.82123259865993,E,19.814699857154167,B,-86.58671696855347,E,C,62.7900749373088,-128.57862893622396,D,61.46942219793573,B,102.79271271874273,0
Physical,C,-49.62751951070237,3.3486711323606797,20.02845457902965,B,-291.0089689472076,A,141.6717209874016,D,D,15.839878109919493,-203.5181500153878,A,-40.725814461356755,E,-22.979490833281716,1
