Nationality,age_group,faith,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
Brazil,18-25,None,Non-binary,C,82.08916015069666,14.557278290745101,D,127.54823064129177,78.6590618560656,D,0
Mexico,26-35,Hindu,Other,D,-103.14945040072112,-57.89536816571592,C,228.3873793791297,11.024947542364195,D,0
China,36-50,None,Other,C,2.8066303197629847,-51.94263475151936,D,2.541035146260244,74.898008659203,D,1
Brazil,36-50,Other,Female,A,25.288697914797957,-54.85434108586902,D,59.570981762787135,1.6906702838180736,B,0
UK,36-50,Buddhist,M,B,-7.707601468380865,-9.978155923730101,E,35.828352892235976,-9.386577186269191,A,0
Germany,26-35,Jewish,Non-binary,C,199.81386918994113,10.996379380738398,B,-125.04056566546478,69.50115931779011,B,0
US,18-25,Muslim,Male,C,-109.29193879605596,59.46107533947307,A,42.79957817192073,0.8223929129468341,C,0
Other,36-50,Hindu,Other,C,-51.431445264740674,-27.386404727797416,D,20.86437124797377,-34.71154250636147,D,0
UK,18-25,Christian,Female,C,-18.700759769183115,91.08208699129645,D,-71.73258510646424,-36.335348047279,E,0
Germany,18-25,Christian,F,E,53.74456138105723,-252.76720328501602,C,170.29480633678546,34.075605683785035,B,1
Brazil,18-25,Hindu,M,D,61.05456246989087,72.02661385576505,C,173.9974041393596,-12.303582877705088,E,1
UK,65+,Christian,Female,B,79.66699882161186,-108.93014821274609,A,-146.36549689753647,-125.87195349987672,B,0
UK,18-25,Jewish,Non-binary,B,-93.98795526849356,-85.0386203168569,A,16.05175241362083,16.941293570150886,D,1
China,36-50,Hindu,Female,D,28.020987214132116,23.849148389619153,D,129.11672263575502,89.30615543867808,A,0
China,65+,Buddhist,Other,B,77.42417203227984,53.455844902150396,D,-93.50448710349623,-91.91965637834616,E,1
Germany,51-65,Buddhist,F,C,-20.99835321159332,-5.9392783265339775,E,-243.02963909096067,-145.02301466491042,C,0
US,65+,Jewish,F,A,92.71073292083759,-3.2994649049577647,E,-26.392593110371365,-73.68548602838501,E,0
India,18-25,None,M,C,186.84038971528884,-18.553135237839474,B,-21.546378079352387,146.66634839711318,E,1
Brazil,36-50,Hindu,F,D,17.687215043516538,101.43689774463596,C,36.43392369559094,-181.56506197961258,A,0
UK,65+,Buddhist,Female,C,-39.76544413242686,185.84390850423554,E,41.44330257812236,4.227747693549721,E,1
US,26-35,Muslim,Female,E,-47.03412437624519,121.73481767226812,A,-35.128909157495265,-86.10929498510257,D,0
Germany,51-65,Hindu,Female,D,-109.63157682576445,142.9040822091436,D,41.985991525247655,67.74689018374066,B,0
Other,36-50,Muslim,Other,C,119.21769825735073,100.79316343609264,E,24.974990035161497,48.25713269171815,D,1
Brazil,65+,Hindu,Other,C,195.17127341423554,28.84685178097735,B,-147.09682211585422,-18.686759218843598,A,0
China,51-65,Other,M,C,126.89811876706412,-110.90451594601562,B,-104.80668802339099,-122.3187134628345,C,0
UK,36-50,None,Non-binary,B,52.64070695101052,121.53779777182874,D,203.27746516634525,53.319831760232105,A,0
Germany,26-35,Other,F,A,122.8197742240927,54.24861650993048,D,-26.349236416168438,-20.373099828256365,D,0
UK,51-65,Hindu,Other,E,89.61113218369262,49.48932788114663,A,85.27592328938354,-16.26814361395692,C,0
Mexico,36-50,Christian,Non-binary,E,186.44151453568702,15.870156434836554,A,190.32483541038553,-13.059264092375647,E,1
UK,26-35,Muslim,F,B,-50.13773883048345,-70.33629692654331,A,-64.95721332494662,27.547283623181514,C,0
US,51-65,Muslim,Male,E,-47.17771083701369,-17.353584661799896,B,-48.31861287968409,-3.037383657699384,D,1
US,51-65,Buddhist,Male,A,104.66561705957554,28.47627508055443,D,-33.61244865687624,-207.1655110872884,B,1
UK,36-50,Jewish,Non-binary,A,-37.44257502304909,117.02262705200621,E,-1.381923275450429,-107.89035949476886,C,1
Brazil,26-35,Christian,Non-binary,A,-261.66252973460064,-18.505142002522962,D,272.8608210381478,-85.0750946284838,D,1
India,18-25,Muslim,Male,B,38.21163824121861,34.8617618706243,A,-221.0435018335458,67.49109315041456,C,1
US,51-65,Christian,Other,D,60.50918341676359,61.58320915147792,B,-116.04325945883345,152.67959767129392,E,1
India,26-35,Other,F,B,24.602352085722146,23.639450189478858,E,11.563585037737532,113.30303683760816,A,1
US,36-50,Christian,Other,D,26.44006826921825,-92.6984931835089,E,-47.88925659827809,25.18778650194522,B,1
Brazil,36-50,Jewish,M,D,-229.64473992501064,-50.669258605703305,C,44.38338408131129,-280.6504620551618,B,0
China,18-25,Christian,M,C,15.742986244623545,11.91978301527406,D,-87.19660547000117,52.04056724843874,A,0
UK,26-35,Christian,Other,A,134.11115798007646,-54.43958756276337,B,81.28968495661154,-69.65528682238882,E,0
Other,18-25,Jewish,Male,A,183.49941390682633,118.27103746739579,B,-108.06766426543382,-171.08190798319063,A,1
Other,18-25,Other,Other,B,189.43801615551035,-186.2839223406593,E,-173.31191343143303,91.72694015304164,C,0
Germany,18-25,Christian,Male,C,-43.02095959181876,-163.37240569362825,A,-9.405779057916721,-91.01823557069676,C,0
Brazil,36-50,Buddhist,M,A,176.63462226291563,-97.89208627983056,B,35.163132861680616,-13.897883241379155,A,0
India,18-25,Hindu,Non-binary,C,133.74258795783302,-240.54691137072237,E,-44.93477558101532,60.49064664473865,E,1
China,51-65,Christian,Non-binary,D,172.59053792341192,-207.0976748850276,A,-58.33989406651313,78.73994010133573,D,1
Other,36-50,Other,M,E,22.491770347500704,-27.521209625932762,C,188.59444577055427,15.075273814741738,E,0
US,36-50,Buddhist,Other,D,180.80734555840306,191.14052940721152,E,-67.38822580799474,50.50381992855025,E,1
China,26-35,Muslim,Other,A,130.68898519103834,59.250675811781164,E,20.168216157977,-63.63889222906431,C,0
Germany,18-25,Jewish,Male,A,-77.80228317016946,193.96610073140008,D,-69.8280543386521,151.90618885881145,C,1
China,51-65,Muslim,Other,C,85.88755386903941,14.354773860512143,A,-117.86447910758812,48.161180059976566,C,0
China,65+,Hindu,Other,B,102.34753228710332,34.97147855980443,A,-81.83943084279156,-4.79132403815959,E,1
Brazil,65+,Hindu,Male,A,140.783179726193,6.205047377279202,B,99.62649775709639,30.032503622950387,E,1
US,51-65,Other,Female,A,-1.5904832758434924,-80.68157976279373,C,-107.49013636765368,-65.17269926588621,A,0
India,65+,Christian,M,C,149.43412715682413,6.694265946469001,D,-27.89787657281072,121.61571797783242,E,1
Germany,65+,Jewish,Non-binary,D,-10.109453875432465,89.20962118688031,C,177.39536535909602,5.65774044687758,A,0
UK,26-35,Buddhist,M,E,129.3245398038843,103.03984244770619,C,-95.38483528077451,11.271387865107203,D,1
Other,26-35,Hindu,Female,E,110.05828556427208,-39.80792526473079,C,204.01545765748304,-136.2765484597184,E,0
India,65+,None,Male,B,-71.3773570202009,-100.86966112934147,C,-73.72197662547265,26.963421444434445,B,0
Brazil,65+,Christian,Female,C,97.19654779442274,89.96764298602609,E,-149.91648095826423,-50.4412748045346,A,0
India,51-65,Muslim,Male,D,49.41166909303823,59.89865249748192,D,-190.65159065620742,-164.19771896401366,E,1
US,65+,Hindu,Non-binary,D,50.22921990499965,-78.40668658561506,C,13.773630437803453,-135.0099202245342,B,0
Brazil,65+,Jewish,F,A,232.99426692350386,59.56002141899466,D,-49.06593690152898,-23.04926538818272,B,1
Brazil,18-25,Other,Male,D,-21.775827673484287,-85.88853210538323,B,-163.77852729675797,63.1556778975382,C,1
Brazil,51-65,Christian,F,D,117.73769160152554,-95.27157954465841,E,-27.327157905641492,-105.84431988137098,A,1
Brazil,51-65,Other,M,C,-38.02494830577446,42.96152533411389,E,107.221458639408,104.52432919296672,B,1
Other,36-50,Jewish,Female,E,-27.41841839458759,-64.78802189021866,A,-56.807135784072024,-95.58307858953108,D,1
Other,18-25,Hindu,Male,B,11.342183939888024,232.2386883582481,B,-64.95852910404632,-138.2352884948001,D,0
India,36-50,Christian,Male,C,102.3148675043811,47.81515375318624,B,-136.47958768737698,-182.36560496665953,C,0
India,18-25,Muslim,Non-binary,B,-162.27658821630826,164.38993450248395,B,-35.00080566717657,0.9076109766896758,B,0
Other,36-50,None,Female,A,25.91708620294729,87.40839667695856,D,35.74756131746033,26.425088196323316,C,1
China,26-35,Hindu,Non-binary,A,137.00997043867395,-164.47943216732483,E,17.274772730628428,8.64282750542941,E,0
India,65+,Hindu,Female,E,-222.85536010060235,-75.77307057882419,B,-52.38069950985063,-41.532316722953475,A,0
Brazil,36-50,Other,Non-binary,A,90.98108506921186,55.797931202728115,E,59.53695222144623,52.88040846721292,E,0
Brazil,65+,Jewish,F,C,-17.057641878468125,45.532675322871654,D,64.98923571222865,-149.24345756241755,B,1
China,18-25,None,Female,C,9.36061451047116,-85.74322435344297,C,-78.45485068250487,41.27508887631806,B,1
US,18-25,Buddhist,Other,B,-79.94360190504352,21.304724110492437,A,73.33783546441536,-12.693540441635168,D,1
Germany,65+,Jewish,Male,C,-67.17647306997553,6.086905387443493,A,-4.073422684314341,19.069054762615284,C,1
Mexico,65+,Christian,Other,A,16.071521147250976,60.1321693871676,E,52.759209047684585,-106.35231699169051,A,1
Germany,65+,Muslim,Female,B,70.03745465445658,32.05744749057896,A,7.923429849082822,-205.58408833183006,C,1
China,18-25,Christian,F,D,54.788738758982866,-156.33604067235714,B,117.85133842586953,7.559550214885164,A,0
UK,36-50,Buddhist,F,D,-3.0725412495394213,73.3514315093209,C,-197.3613968059506,-187.9953700909644,B,1
Mexico,36-50,Other,M,B,13.43567390904358,-55.225155714816275,A,-29.998100202617067,7.634234830360915,E,0
UK,36-50,Buddhist,Male,C,-53.504181846189226,-39.16293425661092,B,-14.9297148580152,-44.55067607642913,D,1
Other,65+,Hindu,Other,C,58.32173210723741,-36.88021132161234,C,20.72153850275545,-203.88268825192543,D,1
Other,26-35,Christian,M,C,17.98891196844336,20.66546531747494,E,143.20750330623275,69.07726182513169,C,1
Other,65+,Jewish,Male,D,-8.597526366082832,34.75275457162433,E,252.71964009391232,126.53292452733129,E,1
India,26-35,Muslim,Non-binary,D,152.9159204144353,-144.88989334863552,C,-155.61301946517565,0.007218626946625792,A,1
Mexico,36-50,Christian,Female,C,-27.2062828034886,224.99820352330516,B,-16.90520738947464,29.89733691299773,D,1
Mexico,18-25,Other,Non-binary,A,101.7741346107468,70.54111214974849,D,25.59365936509354,250.74902892152284,D,0
Other,65+,Hindu,Other,A,9.11153557623675,86.64246929174693,C,60.56726975516587,-249.254953935963,A,1
Brazil,18-25,Muslim,F,D,12.316738598920644,-46.57835827617484,D,118.23030233581471,139.7780862449938,C,1
Brazil,18-25,Muslim,Male,B,-81.9304705631591,81.72948119379731,A,71.68672169198868,165.6447354160609,E,1
Brazil,26-35,Muslim,F,A,28.704063404047037,-90.94157192597135,A,-50.44643016451573,27.697768778822645,C,1
India,36-50,Jewish,Other,E,272.85085458702383,61.62186741312199,D,-25.549081552281883,-92.37341943559608,B,1
India,65+,Other,Female,B,249.8768283811424,171.06301976899567,B,-73.07074042587307,-42.41467461465053,E,1
India,18-25,None,Non-binary,E,45.929922765281376,3.4634195122925946,B,171.49002250187115,-65.9848157695825,B,0
Mexico,18-25,Christian,Female,B,-51.25251281048967,-11.808004704053365,E,-108.56690321046007,225.39258347774512,D,0
India,26-35,None,F,B,-97.82645089362879,11.377060425989596,A,52.27703323911347,28.22114965579316,D,0
Mexico,51-65,Muslim,F,B,92.5125838145917,-116.34685976500762,A,155.04393123741767,21.53944108593288,E,1
US,65+,Hindu,F,C,-4.282015424960547,-55.04096945984202,C,-129.22960217779433,110.99089364983821,D,0
India,36-50,Hindu,M,D,172.1534680072933,-49.111385124165935,B,127.60454027291001,-4.857721273086672,B,1
UK,36-50,None,F,D,95.35999198980294,77.8428194750038,D,-40.083092247943874,-127.75790120794584,C,1
Mexico,36-50,Jewish,Non-binary,C,-196.81771299234416,-85.39892930507087,A,-119.4876245443074,-161.3000411603826,A,0
UK,26-35,Muslim,Non-binary,B,63.88216847944218,-53.99876511954601,D,-87.53639303439962,56.185926992261884,D,1
Germany,36-50,Muslim,Other,A,-60.138868110307065,-99.0802067448582,E,-192.8130080776288,-143.71631778879402,B,0
Mexico,65+,None,M,A,-32.25987819629337,-25.227803867496128,A,-65.36627286397226,74.41129883332353,B,0
US,18-25,Jewish,Other,B,143.41128111171696,-58.342271608086335,C,-131.5679834902033,195.17062452136793,C,1
US,26-35,Buddhist,Male,E,-98.47415559361738,57.286518653026995,C,92.47454820184385,119.44332034850298,C,0
Germany,36-50,Hindu,Female,C,129.08595975679893,100.11514437523668,C,25.61365725848701,-126.83624366745244,B,0
Brazil,51-65,None,Male,B,19.899873305381963,-7.062266713910905,B,38.34654392311103,8.08595637885256,D,0
China,26-35,Jewish,Male,E,73.24218946290537,32.17913121052193,B,-30.12090160316609,75.10061953435421,E,1
UK,18-25,Jewish,Other,C,-74.07340253935682,-55.101206024792745,A,-142.88795957778592,74.8758446781954,A,0
US,51-65,Buddhist,Other,B,85.38862198182765,143.06474052392042,E,197.65587607969437,-45.50738943057168,B,0
Other,65+,Hindu,Non-binary,C,-47.38524058344903,-11.43220339327021,B,313.5887085952428,70.91397253170487,C,0
Other,18-25,Hindu,Female,A,-115.47850900678722,137.78352827153407,A,148.67547667794716,-155.4693363580975,A,1
UK,18-25,Other,Non-binary,C,87.88603834683742,74.28166576116311,A,-226.63208073740918,-36.9477627535813,A,0
China,26-35,None,F,B,81.76073310011199,138.33754099348553,C,-9.369922800405647,129.86731735245067,A,0
Germany,51-65,Muslim,Female,A,-194.38427212087043,-100.59871457386645,D,-115.79458695953544,57.75516761857907,B,0
China,18-25,Hindu,M,C,-151.4070712167601,-1.071675285500594,A,-47.45373789235938,-137.5942950148718,D,0
Other,51-65,Jewish,Female,B,32.15615504646112,12.612955729305526,E,284.9242344217713,-210.12259853572232,D,1
UK,65+,Buddhist,F,C,-102.6501353479828,-80.40509390844883,A,21.368960591784656,70.86218234688747,E,0
Brazil,18-25,Other,Female,E,90.20657667420761,-234.95747050348422,E,36.279687358680235,173.020237762415,C,0
Germany,18-25,Christian,M,D,131.8129798725616,122.33190434261434,E,54.13880256299052,-78.67235419077606,A,1
Germany,51-65,Jewish,Non-binary,B,45.867123005814705,-29.65678369928768,C,141.6041991032779,93.35454519538563,A,0
India,18-25,Christian,Other,E,143.88435406830408,200.84261083152023,B,76.8242010797522,-31.74856591254888,A,1
Other,26-35,Hindu,Male,B,84.93309968954682,7.887273057899867,D,-118.46571208183904,23.628549155435046,C,1
China,36-50,Hindu,M,B,-13.881822753776815,-7.263317617576003,A,-135.00509774497274,116.40981320694002,A,0
Mexico,18-25,Jewish,Other,D,46.281610582431576,-147.52322844249056,D,187.25378661149261,47.4490211665039,C,0
Brazil,36-50,Buddhist,Male,E,-143.42253044840953,124.07486146474804,E,-200.68702195175794,54.5725267939965,E,1
UK,65+,Buddhist,Male,B,154.60237132096785,-121.53518384031858,D,-166.91521408145192,-110.89953739850229,B,0
Brazil,51-65,Muslim,Male,C,-120.11210644699439,-211.22240551771986,E,62.21154812607496,104.12650682632464,D,1
Mexico,18-25,Hindu,Other,E,-150.80835404611733,-107.74254683884969,B,-44.25306243067885,-114.81192862562064,B,1
US,51-65,Jewish,F,E,9.79196829743295,-1.6184545111271285,D,39.07199947432982,-14.07945166795046,C,0
Other,18-25,Other,F,A,31.016133409730205,-111.48694251869851,C,54.84204365845725,-125.31979844815433,C,1
China,36-50,Muslim,Other,A,-117.25109837722492,-23.489703002116894,C,41.04713791205867,25.839411004853435,D,0
China,18-25,Christian,Male,E,-66.27643118288222,30.308171824990847,E,15.078905671918461,94.82300343770643,C,1
Other,36-50,Muslim,F,D,-132.84950254604598,125.58998110098571,A,-15.075372191148892,62.23976736935426,E,1
Germany,18-25,Jewish,Male,E,-37.11910378861472,116.73322488665232,E,80.87730074982979,-165.2891134078774,C,0
Brazil,36-50,Christian,Non-binary,A,-190.08162197103456,189.4004893887079,C,67.55635207866388,174.31146781798626,B,1
Germany,51-65,Other,Male,B,33.497588952396775,21.43036941971756,E,-208.0944610261073,-141.18971867643035,D,1
India,18-25,Hindu,Non-binary,E,-286.4538465141331,95.34115471834585,C,-89.45260443362021,-17.667865441237982,B,1
UK,18-25,Hindu,Male,B,34.15345678925134,-31.118161604170275,C,-145.56239454971524,134.19650184441454,E,1
Germany,18-25,Other,Non-binary,C,-1.2152962418371442,12.662206392146262,B,-137.9460127369138,106.19524229122852,B,0
China,65+,Muslim,Female,E,9.934439930313006,-29.793666219901876,C,-38.00303554897595,29.113028014656,D,0
US,51-65,Hindu,Female,D,134.11531140488196,26.13156609262263,D,-87.49408554251377,-64.49095575693569,A,1
Mexico,18-25,Christian,Non-binary,E,-112.9734840508108,135.51714681703038,C,-7.713412932663679,31.026959493677982,D,1
China,51-65,Other,Non-binary,E,48.96302794680579,-96.97084596251065,A,17.743472498256,-3.0795796603076764,B,0
UK,51-65,Muslim,Male,E,-112.0857067415663,102.67823077060476,D,-124.9425241192768,-46.288065864445194,C,1
UK,18-25,Buddhist,Male,E,151.23622478953672,-71.80062573254435,A,35.161480293051824,-43.76817461818899,B,1
Brazil,51-65,None,F,C,45.17438474897419,146.6763035485112,C,74.81968483450592,-169.52539906346607,A,0
Brazil,26-35,Muslim,Female,A,-102.41094580617182,142.06792153537054,D,56.27841945759109,-204.41547169385566,D,0
Mexico,26-35,None,M,B,-31.356898375641233,52.600764878779216,B,151.48655428323022,129.3567229276857,D,0
Mexico,26-35,Other,Non-binary,B,-197.8978382186553,-87.44406333223802,C,7.873941761514658,33.8750785970358,E,1
Germany,65+,Muslim,M,B,33.962573982764766,-29.156737589225585,A,127.81123443497533,-20.236789914138768,C,1
UK,18-25,Other,Other,D,-139.95205704361925,46.88037511234081,C,1.1662352070832465,-110.58920062992918,C,1
Germany,18-25,Other,Non-binary,D,-41.46885259452445,7.192252093824321,D,-232.7336701781811,-103.82317986919745,A,0
Brazil,26-35,Buddhist,F,C,-24.66447753387402,67.43143292066081,B,41.465959182857674,15.142791287913578,A,0
Germany,36-50,Hindu,F,A,19.299262461899485,121.30148286915494,C,-188.94957653139227,-93.54456246396092,E,0
Brazil,65+,Jewish,M,B,76.65061605791787,-24.553059982802434,C,-91.62776940803293,135.70412102984227,A,0
US,51-65,Buddhist,Male,C,-22.77228536327075,-131.17842035851933,A,-13.017336742744368,171.6672557414297,E,0
Brazil,26-35,Muslim,Non-binary,E,-132.97689118259382,136.32635428149516,C,-9.73139086974199,-65.66245383378386,A,1
China,18-25,Jewish,Non-binary,D,22.48339775688443,-65.64516604255768,B,61.15937530897925,-151.30979944846382,A,0
Germany,18-25,Christian,F,E,-87.7603946204847,10.135835638811765,D,126.82326931431341,-8.846634938640776,A,0
US,65+,Muslim,Male,A,1.4145344922052596,28.146798744010553,C,183.25595182095802,-114.84434764391831,B,0
Mexico,51-65,Hindu,Male,B,-28.169159253566377,80.93833804993949,D,20.587619345427164,-14.779285191448677,D,0
US,18-25,Other,Non-binary,B,81.39557204019493,187.09585848324588,D,52.76419998476381,-70.03888957569201,A,1
US,51-65,Christian,Other,E,-138.77883128136898,-8.37103806479689,E,-150.5486930279523,188.30916480672352,A,0
UK,51-65,Buddhist,Male,D,5.281485540387668,-131.20223610024792,D,-62.51743011543538,-74.11673128167021,D,0
Mexico,18-25,Hindu,Female,B,-158.33552929065021,47.82552547768215,C,56.43120926731058,8.34444317232766,C,0
UK,51-65,Muslim,Male,D,-210.3981772934699,81.99873470399982,D,-31.763398131082145,-35.65255166468585,D,0
