genero,AGE,sexuality,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
Other,65,Other,None,64.86215729398829,C,C,-79.07314810846435,65.24043066830414,E,-187.16228592678064,A,E,91.32854879153616,A,1
Non-binary,71,Homosexual,Mental,65.72141831620124,C,B,137.08504696996667,-33.20098376406407,C,106.20475777109198,D,D,42.35724046729723,E,0
Other,87,Bisexual,Yes,-18.270527933666617,D,E,-58.77800553500029,158.00630811008068,E,102.55426946539636,C,B,-97.28396184160391,A,1
Female,81,Other,Physical,8.17742705213967,C,C,2.6168526372852123,105.22534851347642,D,17.404423252329426,E,A,142.01723235171596,B,1
M,38,Bisexual,Physical,60.901465520791206,A,C,-182.23085045647719,-95.11237422520179,D,46.857271873038506,C,D,-177.73973121411993,E,0
Non-binary,25,Homosexual,No,-74.55994742833045,D,C,59.46105120253431,-0.8153430411691267,E,-179.7072438890091,B,C,-24.631269101290215,A,1
Female,18,Other,Physical,-126.86215899455513,A,D,-38.75935212338849,-38.50403175194516,E,-0.09736143105124553,C,E,58.66145914733084,D,1
Female,95,Bisexual,Both,35.45073065540711,E,B,246.93897010195576,84.12779327353304,B,-84.57845684814016,A,A,54.38050585578122,C,0
Non-binary,23,Bisexual,Mental,77.48258803557586,E,B,13.006106976171,22.800740106357207,B,-55.92352714123295,B,A,85.10510041362576,A,0
Female,74,Bisexual,No,-53.019809530368015,E,A,33.9240394681888,228.54329812970468,A,-81.06515217501756,E,E,-142.69702064015212,C,1
Female,89,Homosexual,Yes,-35.298286781856305,B,A,13.919161474054743,46.109011704976,A,22.188419835800886,A,C,53.11104964306107,E,0
Non-binary,34,Bisexual,Yes,-179.92786507665986,A,A,-162.18686572365323,45.17157363356852,A,9.16221144095091,D,D,202.40975592615533,A,0
M,50,Homosexual,Mental,4.8191513507275525,D,D,24.50759069900069,56.491862131586615,A,-52.42810509525864,A,A,49.58239137272227,D,0
Female,39,Bisexual,Yes,-94.25288608210364,C,C,91.77866592073669,111.50699179978612,A,105.80958667281712,E,C,28.11699876085203,D,1
M,38,Bisexual,None,-55.457402315688434,A,D,-31.227129091771232,-107.70627867938236,C,38.7850642446109,D,B,-124.73862811522598,D,0
M,35,Bisexual,None,-22.650277243751983,C,B,169.40252875792098,-64.85836179414795,D,60.94147471872608,B,B,64.22378066759174,B,0
Other,92,Heterosexual,Mental,-141.66181010146045,B,A,32.19129499979639,-15.493986879276639,E,-126.37552240358782,D,B,138.76095024547348,E,1
Non-binary,30,Heterosexual,Both,22.263519372739722,E,D,29.453326153567367,-4.6433855709236,B,-104.18853473865725,E,B,47.67734052299108,B,0
Other,80,Homosexual,Both,-62.66452938183297,B,C,-96.57832133424576,-105.95825194777508,D,-151.59870973076139,A,C,-79.43408501498949,C,0
Other,27,Bisexual,No,153.73621098093312,C,C,-145.03726885940034,139.2201658896321,A,170.00137409924213,D,E,35.10405420407076,C,0
M,31,Heterosexual,Yes,142.02252065610674,A,E,72.4567548111901,96.32550692195909,D,-20.942022899039312,C,E,-48.807979425443726,D,1
Male,79,Heterosexual,None,-32.2333331115989,D,D,108.20282932502631,-0.9204942496585768,D,-19.775620374892966,A,B,-44.840326437508985,E,1
F,34,Heterosexual,No,-194.37603300901912,B,B,166.80307961832634,102.93636174511715,D,-21.228165427086505,B,B,19.565850941908455,D,1
Other,26,Other,Physical,-68.23845857374712,B,D,-21.084335427533997,-44.06694010542116,A,124.67366668064841,C,B,-119.89432214662617,C,0
Male,63,Heterosexual,Mental,21.723211357459885,A,C,31.34085252666482,-132.4090139640591,D,-32.620012845790455,C,D,-29.294625697646627,D,0
Female,32,Other,Both,-27.35618323951349,D,D,-26.10049885435883,8.041486925881989,D,-224.13308609591098,D,E,45.01239774675606,B,1
Female,46,Heterosexual,Yes,121.1898234615843,E,E,30.55474238121042,100.45453659607804,B,57.4229173392935,B,A,61.15917142377331,D,1
Female,75,Other,Both,-61.64159298615287,C,B,33.320296088861475,33.95710349039121,C,-66.09354479393275,B,D,-182.0354616089561,B,0
Female,60,Heterosexual,Yes,-13.51163987516757,E,D,149.5375627109411,-87.21440164486577,B,-88.77530452794196,C,C,-35.689465467507645,D,0
Female,67,Homosexual,Mental,-55.751285040890785,E,C,35.76108355753387,241.05177571972885,E,61.13001298053584,B,C,-103.32141275584918,B,0
M,59,Homosexual,Physical,-146.2873318116835,A,A,-74.10249039612405,49.736628437088,C,46.50966433035863,D,C,-92.69996054435016,C,0
Other,98,Heterosexual,No,-116.35955110345246,C,A,-100.88946691013825,30.964303176090695,E,14.334376176866737,C,D,-5.033736329263918,D,1
M,64,Other,Physical,30.371482761937663,D,A,-158.16168167978043,-74.59659826110372,D,-73.41597307840915,E,B,-79.68036656130528,E,0
F,57,Bisexual,No,49.06846483398519,A,D,-36.692804959802125,-54.7579209041116,A,53.95747698791949,C,C,-104.82579431625854,E,0
M,79,Heterosexual,Physical,17.7850703335471,B,E,-100.90871900082095,38.96129503553052,C,-17.43902691869573,B,C,-111.04051106243354,A,0
Male,45,Bisexual,None,177.76622312725885,A,D,-20.313050716185046,-107.02657649439995,B,-59.03233647547624,B,D,-233.95753994161174,B,0
Female,86,Heterosexual,Mental,203.43745420267686,C,A,30.23725206577118,-26.43082408123397,B,-35.03442118941547,C,A,-21.553863627450966,D,0
Male,88,Bisexual,None,-53.4738073580037,C,A,19.176338094561906,7.196942278859432,B,-1.6960007980316656,A,C,-229.97451764010518,E,1
F,63,Homosexual,Mental,68.18890001400251,C,B,-42.26490182827721,70.02963067624299,A,-94.07020676480815,C,E,-22.330888776770735,A,1
F,68,Homosexual,Mental,-25.776536445777115,B,E,-109.74189957638939,-130.9465163093052,A,-53.988302644070494,B,B,20.363476101163076,D,1
Male,30,Bisexual,None,-83.35037776783419,A,C,-127.51145663653716,-82.79667013954489,D,-51.246576944363575,E,C,-137.0348803292067,B,1
M,59,Homosexual,Both,77.54385474839819,A,D,-16.979719589401864,34.98965071029918,A,-49.83467349453626,E,C,92.0830245224499,C,0
Female,52,Other,Yes,25.6111560931555,C,D,-63.589953996436954,85.17024472609893,D,-54.07761371746227,B,A,-121.4132152146625,D,0
Female,58,Homosexual,No,11.182463119336875,C,D,133.62930841573723,29.780193588406572,A,-87.62922860087765,C,D,-4.919309819112625,E,1
M,63,Bisexual,Mental,-57.01939599688382,A,D,-113.26409106708341,-97.06758205094211,C,73.94426342671963,D,C,-13.393879990116893,E,1
Other,34,Other,No,68.61197569078328,A,B,78.68468543123555,187.8391490322244,A,81.56462353357682,A,B,-21.92878811731583,D,0
M,84,Heterosexual,No,-9.023705549483193,D,D,-85.19523495910224,132.24791225921518,C,41.74928774248228,D,A,-73.18268218910868,D,0
Non-binary,30,Heterosexual,Yes,-90.58543292437484,A,B,-55.537509171021526,47.104619795766055,E,12.103770817478832,C,B,70.00593962582047,C,0
F,93,Heterosexual,Yes,-189.81783965418194,E,B,138.9846932059925,-139.31875619458478,E,-13.078816402143653,E,B,-76.1594716238696,D,1
Other,72,Other,Yes,-201.20344532537615,E,B,30.746965916974254,-87.62992244584103,E,-28.198137905434812,E,B,56.735321054488594,C,0
Male,50,Bisexual,Physical,-56.46581177064308,E,A,53.30524160445811,-5.8710170288360795,C,-93.02772819095897,E,D,-100.31269712178374,B,1
M,97,Bisexual,Yes,-1.6586397016741843,D,D,114.36332889867342,-50.423615475961235,E,25.636130649110832,C,B,40.17040925794951,A,0
M,60,Homosexual,Mental,7.087771753476418,D,C,131.68328006602192,-71.43042722901836,B,-34.80383577822824,E,B,100.36483242738727,E,1
Non-binary,69,Bisexual,No,15.18525237631477,E,B,-29.050318576846585,34.15315771540659,B,-45.00697605999089,C,C,117.65061855343176,A,0
Non-binary,20,Heterosexual,Both,-236.47338942517996,C,E,-178.3667526863577,23.980417532742816,C,-103.68248688428572,A,E,-87.10437296714986,C,0
Female,98,Bisexual,None,6.615826639661976,B,A,171.6024197750629,28.62744658196507,A,-8.508649506289471,D,C,-31.78269793946409,E,1
F,19,Bisexual,Both,162.285002532796,E,E,-48.14808120218608,-58.52368363006683,C,133.85957510166153,C,A,110.19707775988361,A,0
F,86,Homosexual,Yes,-138.86680849022622,E,D,-41.624250699276146,175.2417430992908,C,-92.08275354964728,E,B,-23.579901007290154,C,0
Non-binary,84,Heterosexual,Mental,-44.4651695051476,C,B,-7.263010441211611,-222.43355095471853,A,-38.06005055312236,E,C,43.42730601757948,A,0
F,68,Other,None,34.10480719100007,D,D,-69.98446970667177,-49.424599629964725,B,-87.17639454680074,E,B,92.79585985302121,C,0
Male,96,Heterosexual,Yes,-188.53429501487608,D,B,134.00426372530717,-87.96453341507137,C,190.70354141937497,E,D,85.07266890481999,D,1
F,45,Homosexual,Physical,178.0749816309638,E,C,-7.588738676046517,-222.56885545779016,A,-51.429204328484445,A,D,-54.10570385399943,A,0
F,98,Homosexual,No,-5.230322815128977,C,D,-143.7994979158571,-59.643380203298335,E,-142.5690662742945,C,A,-84.75394695956399,D,0
Other,60,Heterosexual,Physical,-5.6642760438704824,A,B,23.438285563103452,-33.27302179772968,C,63.43076219975071,E,C,18.29006949242233,A,1
Non-binary,50,Homosexual,None,-35.31495189188416,A,C,18.640104764500798,95.3824083203111,C,-142.2196052661784,E,A,-96.75522991537103,C,0
M,37,Heterosexual,Mental,138.47645100007045,B,E,-64.8509466367418,102.06307424222962,E,2.050221368398621,D,B,-38.57516756452769,E,0
Non-binary,24,Other,Yes,70.3940045236034,A,A,-126.03738316186026,22.37393420786386,B,47.25929546761322,E,D,-71.16830505191297,C,0
Female,81,Other,Mental,124.66319039495548,B,E,-130.74673672726536,56.60992175301418,E,-46.856446387119846,B,B,17.555451862698096,B,0
F,96,Homosexual,None,-26.895345019890797,E,E,-5.621840027310026,87.44687856663393,D,-91.36861989914613,C,A,98.08447891824417,D,0
F,23,Other,Both,-135.59388008531892,B,B,19.106107684453065,245.278402782368,D,74.80315016442144,D,C,205.99279672222553,A,0
Non-binary,90,Other,Yes,15.239937511725271,D,B,-36.43573843598771,67.28748532375151,D,35.03919001259217,A,C,90.48313129927803,C,1
F,96,Heterosexual,Physical,-84.5298769741806,A,D,73.48390896367246,37.98698837656325,C,-62.36840895336484,E,C,-52.19253468499524,B,1
Male,66,Heterosexual,Yes,140.411766471013,D,C,-34.1371343904718,149.19712431051158,B,54.17697635509795,D,E,99.44660420709717,A,1
Non-binary,66,Bisexual,Mental,2.299676162965092,A,D,-111.27361173983468,3.269178106854002,D,144.2216243396644,C,B,-20.693394155887788,A,0
Female,69,Heterosexual,Yes,100.3952654053287,A,A,-89.60923860867788,-81.26953765118981,E,-57.61342196402364,E,D,11.123807632615454,C,1
F,57,Homosexual,Yes,106.64268188268125,E,B,53.951471628846214,-116.98621959654693,E,140.3519672898185,B,E,-31.50259009442859,D,1
Other,64,Other,No,-103.68047493352233,C,B,99.1615357838068,76.36770823019117,B,-70.88632153663598,A,A,-142.0575678193909,D,1
F,63,Bisexual,None,-61.694133289896925,D,A,-86.18747780328889,75.5238728582855,E,-238.5682436887634,D,E,74.70911973449354,B,1
Non-binary,61,Heterosexual,Mental,27.607060637732406,E,E,-229.43078883559735,-104.40524551908182,B,10.534790865014381,B,A,-91.0716617391308,D,1
Non-binary,21,Heterosexual,Physical,-65.70764021616142,A,D,97.19410633656327,-103.10008090211416,B,156.30551809732276,A,A,-43.9451790438191,A,0
F,53,Other,Physical,-15.618326876748204,D,A,64.53554890048575,-68.00619372910415,D,80.89375847179099,D,C,-5.397442015775753,E,1
F,79,Homosexual,Physical,72.06259713190659,B,B,100.29941564225655,69.0326741486513,B,-50.2205994207781,E,E,-77.4715370725899,E,0
Other,64,Other,Yes,126.95746033759401,E,B,4.380934410635912,22.74164885762119,E,-10.466182077646632,A,D,-155.85222926054288,C,0
F,65,Bisexual,No,-186.4100495966164,A,A,44.13383013290651,-9.835152678975966,B,313.3055211371952,E,E,5.123525106900022,D,0
Other,38,Heterosexual,Physical,100.90267367230179,E,C,-100.96962195886667,38.74168061800381,D,56.87195809152157,B,E,43.46819971640798,C,1
Female,55,Bisexual,Yes,-250.33769692415135,C,C,112.38525781849586,-69.63355274370817,A,59.25778681812448,A,B,-178.9549681966411,D,0
Other,50,Heterosexual,No,-212.59168213619074,B,E,-12.56737926008216,-247.8863557277706,C,-20.011775897695305,B,A,-85.12145031301912,E,0
Other,73,Homosexual,Physical,18.096478122406157,D,E,-77.34335593518566,104.78467723767515,B,-189.24302450296912,C,A,67.67944600841422,E,1
Female,41,Homosexual,Yes,-90.09535725239986,B,B,-129.70463763870126,-39.82018771504614,E,84.9078921403006,E,B,76.23983342026074,E,1
Non-binary,72,Bisexual,Yes,46.694680010464666,E,B,-12.748834255044802,93.71423693142684,D,-79.27741273117769,A,D,-60.49949465616087,C,1
Male,68,Heterosexual,Yes,133.20740338178143,A,C,67.13313310225743,-34.82583978702279,E,3.14689506311783,D,C,72.36308001707926,C,0
F,21,Other,Both,-121.82855389451119,A,B,171.90159437290873,114.35969900367921,C,-139.3905914839388,E,B,-26.893099492446687,C,0
Female,38,Homosexual,Physical,9.358592689826311,E,C,78.35372497196185,-95.73353223897453,B,-138.39847080939117,A,A,-128.40779549121325,B,0
Male,65,Homosexual,None,54.36655017404113,A,C,231.7349882892717,72.27967245014507,B,12.228855834432157,D,C,-63.2956323358932,B,0
M,72,Other,Mental,-45.39709660165025,B,B,121.36359052654635,19.084904127082623,E,-63.7583951166033,D,D,-136.51645166362377,C,0
Male,57,Heterosexual,Mental,-27.529233441440716,C,A,26.510672965272597,32.299258721158076,D,31.114903593964655,E,A,-142.34684161347136,C,1
Female,75,Heterosexual,Mental,-242.10432902466255,A,E,-177.1399741491064,-101.57493715098731,E,-134.76028812784048,C,A,24.29998389222065,D,1
M,76,Homosexual,Yes,-32.88395128050328,C,D,-95.64945401300818,169.8289346667592,E,130.3580429421008,E,B,-58.97921301796485,C,1
M,52,Bisexual,Both,34.624696812603425,E,A,-136.7687656747729,74.83292707076652,C,-68.89454013494486,E,C,54.48845045783632,E,1
M,74,Heterosexual,None,26.646472789938098,D,A,33.8839317442027,13.32442927924848,C,-127.8869614636333,D,E,114.3445026172724,E,0
Other,30,Homosexual,Physical,238.9727591446124,A,A,-7.492050498738358,58.92579244454231,E,-138.67821408032023,E,A,161.14211522273303,A,1
M,63,Homosexual,Both,70.7703610355978,A,A,-85.25035214978554,-86.39589824195188,D,22.642805805024818,D,B,-89.39572469524148,D,1
F,76,Bisexual,Mental,-92.16025131841246,B,E,8.1372874230876,-28.300271644914236,E,-51.823696236428574,A,B,-2.859881754302503,E,0
Female,43,Homosexual,No,-31.44937022064269,C,C,-228.31783768138342,118.49341574229439,C,60.25700832865953,D,A,153.69026179689286,C,1
Non-binary,34,Heterosexual,Yes,57.02684967524099,C,D,100.99740730431719,-124.5114408789927,D,132.689560661081,D,B,98.29938065281503,D,0
M,61,Bisexual,Physical,-106.60319497900257,B,B,-18.016790928014345,3.5270730617071435,D,-108.03778159245039,D,D,93.34384445952976,C,0
M,36,Bisexual,Mental,-35.210262332144495,D,D,-125.8542805849005,69.6672258824158,A,-25.611403704324587,C,C,238.44523170492852,D,0
Female,86,Homosexual,None,-16.96037786121756,A,E,-20.789038819414934,-11.037574292994098,D,-110.55795602757993,C,D,13.301592998359041,C,1
Male,79,Other,No,-166.43622256781472,C,B,-27.50966932402632,197.17120388600182,D,-38.54273606339167,C,D,-75.04512025194876,B,0
F,69,Bisexual,Yes,-136.61532082309657,A,B,-134.4250487811678,-79.48278058147234,D,-6.8231325602905795,C,E,-34.257414740806766,B,1
Non-binary,63,Bisexual,Both,180.99610386744962,C,D,-135.9132980710589,104.21068652691336,C,-3.1312244622923346,A,E,69.37006961287942,C,0
F,92,Bisexual,No,117.64175385224247,B,B,94.68932375206221,-19.359277051720884,B,32.85980757006371,B,B,78.38769541748304,A,1
Non-binary,41,Bisexual,Yes,-42.78943098136911,B,D,43.15447983716753,-2.798423872585495,C,-3.497960748168355,B,D,161.5931854237275,B,0
M,28,Other,Yes,64.00665873807372,D,A,54.29887642316806,194.76525193787256,C,-90.57854750869134,B,D,93.04909680447378,B,1
Male,91,Heterosexual,No,2.692847895286863,C,D,71.38031734903394,-21.87256080878778,D,39.043653728079306,B,C,168.2310131549659,C,0
F,57,Homosexual,Both,26.041556648497334,E,A,-75.29077060580933,192.79604235399728,E,-127.14800550014553,A,D,79.9119151861075,B,0
Non-binary,53,Bisexual,Mental,-52.327625775307766,E,B,-71.21857265998884,19.320444583025452,C,124.2575304318273,B,E,92.9627736716307,A,0
Non-binary,42,Heterosexual,Yes,67.0280083798786,D,B,-56.732851399798456,69.81060208587904,B,32.45988419672046,A,C,180.42559253008787,A,0
Other,64,Bisexual,Mental,61.50490885449352,A,E,-220.6005834380979,-24.1398643075672,E,52.1579121903041,D,D,23.465404480983455,C,1
M,83,Heterosexual,Physical,-3.0671988172140683,D,E,-75.14127764450268,96.47597461025633,D,-47.309719690276495,D,A,-153.33832676602097,A,1
Other,30,Homosexual,Mental,-163.2158162525309,E,D,4.158653334474838,83.89398589276887,C,-37.71844238067434,E,A,-5.66571554626208,C,1
Other,51,Homosexual,Mental,-55.22497157772509,A,A,156.43989381755472,39.7860538528801,A,-68.11648122285007,D,C,-105.23811448197453,B,1
M,49,Heterosexual,Both,21.94718859712588,D,A,-192.1998958923004,-46.171983732021005,C,-124.6741528836647,B,C,-45.31223332459488,D,0
Non-binary,43,Bisexual,Mental,12.465232623605216,B,E,71.09877597284799,96.33682894430268,B,-90.52206607885205,D,C,80.38491735760883,A,1
F,83,Homosexual,No,-93.13993720315217,A,B,38.52164121930401,-131.08903056052782,B,-89.0420036421944,B,B,5.865087433328449,D,1
Other,58,Other,No,-5.357061794825304,C,D,169.46946111812844,33.643764043770844,A,-25.050865723737047,E,D,87.70738685378201,A,1
Non-binary,70,Bisexual,Yes,116.16141249294142,B,B,-22.60374614391525,-107.29436954155645,E,130.8392406378477,C,A,13.115584451228676,B,1
M,34,Other,No,71.08513549829493,C,B,22.232524728790047,184.9602465256544,C,40.60339514677892,A,E,45.75287750528788,A,0
M,43,Homosexual,Physical,113.04969943197163,C,A,35.247441780037775,130.03735985554968,B,63.62265555361185,A,C,-13.667756395117205,C,1
Non-binary,25,Homosexual,None,32.67542052515962,D,D,-36.734028861867564,-15.199525093923274,E,92.50172492178743,C,B,-107.56273544318083,E,1
Male,58,Homosexual,Physical,63.38496024589843,A,B,72.06511123496307,-99.71314657764613,B,-196.29559546856498,D,D,-75.61619420792118,E,1
Female,19,Other,No,114.21174081595919,D,A,27.429737660835702,-108.04856627968992,E,-20.03899302370401,E,A,242.3666903369293,E,1
Other,71,Homosexual,Yes,53.15619600305988,D,A,-20.636877678296116,-16.27496065190737,A,136.12198743619697,B,C,201.94081049433373,B,1
Non-binary,58,Other,Physical,-50.88247113099902,E,C,165.63869926030122,-32.98174989239063,D,319.7250448235168,E,C,19.525651252557783,A,1
Non-binary,52,Other,Mental,62.82828227837729,D,B,79.61184955669019,-43.072546895277426,A,-229.68417617898604,C,D,-40.09239280948312,C,0
Male,39,Bisexual,Both,-30.733422079452644,D,A,-69.34774435867817,-88.63607199514674,D,-50.22360006199943,E,D,-382.03397968130173,B,1
Other,54,Heterosexual,None,82.6881241281243,A,E,67.02779482095995,214.1210846280801,C,-1.6953701955148066,A,C,-27.38569652342433,A,0
Other,56,Heterosexual,None,-16.571310204679143,D,D,-165.28719084297953,57.83345815239458,B,-108.65968190381705,E,E,8.893598787814122,A,1
F,82,Other,Both,26.08434614611487,A,B,-26.45589272082961,-17.837495284232094,C,21.104683249307488,D,E,-62.25970293354261,E,1
F,47,Bisexual,Both,17.928101291571412,D,E,-17.818823820823624,36.943240617493615,E,-167.02896294100466,E,E,91.57801620735198,C,0
Female,70,Bisexual,Mental,-159.7038572392957,C,E,-147.9421462531747,-54.47697242731091,C,88.00549191387313,D,C,-57.72096231445521,A,1
F,97,Bisexual,Physical,-106.45869639918169,E,D,-78.67694885065623,-17.933384108460153,D,-7.351796297017797,B,E,-108.1056520180524,B,0
F,25,Bisexual,Yes,-47.69385856657174,B,A,-32.64723877171578,54.763851214822736,A,-58.79545045381367,C,D,26.86051835974566,D,1
