disabled,country,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
None,UK,Homosexual,D,C,A,98.23616849421342,-265.69071462852946,C,C,A,E,D,56.13697125839894,-85.23922504641597,-67.61624282191437,A,1
Physical,Other,Other,A,E,C,-53.301282774920175,38.396736162537586,B,A,B,E,C,-20.295108150259008,-152.92209731695877,-105.02606614227827,D,1
None,China,Bisexual,B,C,B,-180.33069791948571,-178.77094579488312,E,C,A,E,A,146.47918030843366,1.5897245167513123,121.5583077533558,C,1
Mental,US,Homosexual,A,E,E,-10.749777395370119,-106.97953488827119,A,B,A,B,E,161.74972182374788,0.7182177876946836,15.18481961320994,A,1
Yes,India,Homosexual,E,C,E,-137.69051610126039,37.78360589322997,B,E,C,B,C,-40.8605921111711,75.24371481744625,112.77947498046994,E,1
Mental,Other,Other,A,C,C,-62.83815679403395,-63.84235895873533,E,E,B,B,C,23.569074371193135,62.18156141105896,-163.45696694766954,E,1
Mental,US,Heterosexual,D,D,E,10.335599680787034,79.07677592301935,B,E,B,C,C,88.93176250964268,-32.53900835695852,70.0474553608734,C,0
Both,Mexico,Heterosexual,E,B,B,50.09507000550124,-76.27735810744322,A,E,B,C,A,-213.6735138166243,-81.01280391300402,27.97781954449754,A,1
No,Brazil,Heterosexual,E,E,A,-43.3198516204987,-7.63732844261622,B,B,E,D,B,237.55071081601838,79.47005174688884,92.3999246577409,D,1
None,Germany,Bisexual,C,A,B,-27.038478939140674,-74.21482479819102,E,A,C,D,B,-29.20756001272971,-103.53697851082116,104.70763661018545,E,1
None,China,Homosexual,A,B,E,127.56859520769737,104.24732481106751,C,D,E,D,E,25.282745584722644,-23.894583459947352,53.31047689004266,D,0
No,Germany,Other,D,D,C,-95.43218117651422,67.75587401475292,A,D,A,B,D,73.80448876384806,-94.25856529197912,57.901835995863784,C,0
None,Other,Homosexual,C,B,B,45.395663342840635,36.147827963820134,D,C,D,C,E,-130.2121769844537,-61.94012632507968,-14.22402777846265,D,1
Both,UK,Homosexual,D,B,D,-43.8172277104548,-81.0312482752901,B,D,C,E,E,48.79210546122664,-53.97370298237914,42.586498536148596,C,0
Physical,UK,Bisexual,C,E,D,55.59479913828237,-22.18303537250173,A,D,B,A,C,-28.78796777386887,-83.55897813068171,78.00390999177951,E,0
Physical,US,Heterosexual,A,A,A,-47.647437018147066,-116.53163703480256,C,A,E,C,B,54.064712194038776,39.27796322165194,-149.7724406769214,E,0
Both,Other,Other,D,A,B,-69.92284748143337,107.7945391742177,E,A,D,B,B,-30.4692780939324,-16.522905283199858,-10.34895762155474,E,0
Physical,Mexico,Other,D,E,E,187.76078509713696,-146.06916005424205,C,C,D,A,D,-39.12691241016512,-13.928821498941248,124.37262738269436,E,1
Both,UK,Homosexual,C,B,C,-56.149071488272625,68.3064694947937,B,D,E,E,B,128.11893052379156,55.18310421861782,70.88775508245135,C,1
Mental,Other,Homosexual,C,E,D,63.54664539445732,-61.116229103275884,D,B,A,E,C,-103.8992123382729,106.0004000773515,-11.112884010165303,D,1
Physical,US,Heterosexual,D,C,B,-224.28085279197768,-7.554914642964211,E,D,A,B,A,21.3255626618091,-51.186192682294894,-86.97543457171676,E,1
Yes,India,Bisexual,C,C,E,147.01301102819934,-30.596283757515796,C,B,E,A,B,-6.464261137875677,-44.05719924446178,122.52554016916339,D,1
No,UK,Homosexual,B,D,B,-262.7848308419963,50.58644999371245,C,A,D,C,E,-12.362109503629913,23.627637233875394,46.86370230962548,D,0
Both,Mexico,Other,D,D,B,-59.643491700111916,167.96005677451305,B,E,C,B,E,-41.86673801134272,51.442820571370326,-131.96388553582335,A,1
Yes,UK,Heterosexual,B,E,A,-30.459461282222815,-167.57292262151904,B,E,B,D,B,30.399740349450944,-39.50578059152579,36.400643355513104,B,0
Mental,Mexico,Bisexual,C,D,D,-85.69927116578523,160.44775121698947,C,D,E,C,A,219.45556051093132,-33.91637536526855,-192.51881732315715,D,1
None,Germany,Bisexual,C,D,E,8.309029409870123,-42.57466750026569,D,C,A,A,C,-118.44018329272556,-122.4118724245565,17.71055714285109,B,0
Yes,UK,Heterosexual,A,E,E,-66.56831793794295,167.39383332839066,A,A,A,A,C,124.21021884270593,-38.49384208631751,-179.9812319148639,A,1
Physical,India,Heterosexual,A,E,B,-104.8516436723482,-164.1869818471837,D,D,D,C,D,117.44165074315285,294.697293595678,-70.6500338881498,E,1
Both,Germany,Other,B,B,D,35.51052485222252,-164.38689851750763,E,E,B,A,E,-168.98964989446668,-125.30561094841066,202.33617014734855,E,0
Physical,India,Heterosexual,D,D,C,94.38975872255058,-10.255141708229356,A,E,E,C,A,103.15299248419814,-156.89809424507996,12.23149761553572,D,0
None,US,Other,B,C,E,-173.05625446343393,255.5638319150261,B,C,C,B,B,-103.52898697527762,59.148552806273024,83.65002509064861,C,1
Both,Brazil,Bisexual,D,D,B,228.81218558534658,83.7298388743534,C,B,B,B,C,-58.938591813347195,7.340718094548581,-12.94367227105813,A,0
None,Other,Homosexual,B,D,B,-26.293357227714164,64.61630005059253,C,D,B,C,C,-16.21676930397296,-153.07647622505345,-60.55036478818815,C,0
Both,US,Heterosexual,A,D,A,-116.00766216564627,-182.1396003247267,E,D,D,A,A,-73.04199248336238,85.1414007767805,24.73399947597793,D,1
Physical,China,Homosexual,A,D,A,103.92624373871438,-75.03986963875826,E,C,B,C,B,-27.518032680013583,80.07461991432262,-10.051651297489993,B,1
Physical,India,Heterosexual,D,E,B,-156.9247124425699,-147.25678655273745,D,D,A,D,B,-41.70035359440795,-55.779158926445284,67.67870054296506,B,0
None,US,Heterosexual,E,B,A,-94.66450576641708,-191.2268888601765,D,B,E,A,D,-205.4525151094725,-20.16648598576116,-59.491280403094336,C,0
Yes,UK,Bisexual,E,E,C,-89.31454412451679,-111.67460388337909,E,B,E,E,E,1.8813786027230928,-85.91067649908895,-143.54544910156142,C,1
None,India,Heterosexual,D,D,C,-15.315265490809956,-76.08005985110567,B,E,D,A,D,-114.83820406215092,-63.67283600415396,22.39079511327784,A,1
Both,Germany,Bisexual,E,A,D,-101.61440425891072,43.413936818167834,B,B,B,C,D,2.7154622711378233,17.558431402650378,73.56866659498988,C,0
Physical,Other,Homosexual,E,A,E,-76.12145988021672,-107.86031776016432,C,D,D,B,B,-117.55045596975779,148.99808912815223,-78.31421453602393,B,0
No,Other,Heterosexual,E,E,D,-145.85780481344142,-9.235217911969338,D,D,D,C,B,116.22974328066337,-93.38981875620924,20.279660360072516,A,1
Both,UK,Other,C,B,A,-36.81109604510308,-39.14067848833044,C,E,D,E,C,62.11494473452128,-47.9004946186002,-17.599456221215164,D,1
Yes,US,Other,B,E,D,137.54782852008577,216.96516935969723,B,D,A,E,D,23.857225383142865,-123.39285990596164,24.04947137577187,D,0
Yes,Brazil,Bisexual,E,D,C,69.03610849480157,-176.58658270287958,B,C,A,C,E,-68.94149040413276,-62.20142879732716,-54.58606666663771,A,1
Physical,China,Homosexual,E,D,C,-149.71453946287278,-37.49179097717749,C,B,D,B,E,105.49495321201725,15.124645232548684,-23.919177123832682,D,0
Mental,India,Bisexual,B,A,C,-124.78175545697651,-89.27113434813766,A,D,D,E,E,67.6099018425733,52.15987957222284,-92.56038092169865,A,1
None,US,Homosexual,C,A,A,106.70248487218417,-162.08707277328287,D,D,D,B,B,95.28258811605494,12.731968329273796,-67.68579502162446,B,1
Yes,China,Homosexual,C,D,D,-43.66041403741836,89.94981026129423,B,D,B,E,C,-195.54023769267056,-146.74222188826099,-56.86833417482835,A,0
Both,China,Heterosexual,B,E,A,21.344424624922212,-174.41618918159423,A,C,E,B,E,74.10024339717916,-37.54082462219861,102.53415288945446,E,0
None,Other,Homosexual,A,D,A,126.35204813855611,-43.05559333348055,E,A,E,B,E,169.45270969156198,-43.96062606843446,-221.6785243646248,B,0
Physical,Germany,Bisexual,E,A,E,-151.57918043501485,-23.892781992544755,D,D,D,A,A,-33.248339045821425,114.09083498409186,69.06806843522793,A,1
Both,Mexico,Homosexual,C,D,E,30.55093000570534,147.7851351455621,D,B,B,E,A,-72.27948805677224,-13.13593998408098,-231.71971665011282,C,1
Physical,Other,Bisexual,C,D,C,39.65443903303311,-138.19889882084377,A,A,E,E,B,-100.13792604596648,-8.781066253783312,-69.39781974145069,E,1
No,Germany,Heterosexual,C,A,E,30.80873093242188,-15.105059010604032,E,D,B,E,D,-21.180051566910933,69.32205245484472,188.37236950148687,C,0
Mental,Other,Bisexual,C,E,D,-25.647301763320485,174.57747377768908,E,A,D,E,B,-16.94352830403929,-51.49645862631586,-178.28093218500575,A,0
Mental,Brazil,Bisexual,A,D,A,52.96658407102575,29.936177457403158,C,D,A,E,A,-119.33533005521188,93.8596174823441,212.48685780618993,A,1
No,Other,Other,B,C,D,149.46043539383754,-79.03511354985699,C,C,A,B,E,123.52366326840607,176.10367564543876,-35.11073152350034,E,1
Both,US,Heterosexual,A,A,B,-93.09775287796896,251.08476628870088,D,B,C,A,A,-25.203967652749498,153.1661989018851,-257.7390087498161,E,1
Physical,UK,Heterosexual,A,A,C,-130.9467985134505,180.99804589506127,A,B,A,B,E,75.42860118790853,-113.50949957797833,122.69714302571093,A,0
Yes,Germany,Other,E,B,C,129.126539017795,189.21122281791548,C,B,C,D,E,-0.8826943914658961,-29.210955495551993,14.850055316461946,C,0
Both,Germany,Other,C,D,D,-125.61734459271602,-149.4889137154444,E,D,A,C,D,30.1596401587915,105.43062214952916,-143.66550303834947,A,0
Mental,Brazil,Homosexual,B,D,B,-132.5274003307544,90.76460149972377,E,D,B,C,E,58.49855424887886,228.42758055349134,81.3933488369099,E,1
None,US,Heterosexual,C,B,D,-91.29449379616908,109.96372020541007,B,C,D,E,E,13.096366124865089,37.67526315128429,65.68191065435681,D,0
None,Mexico,Bisexual,A,C,B,28.590014309044008,50.7636441315444,D,D,B,B,B,-31.92731869995712,209.03466640167926,114.27242795043335,D,1
Both,India,Other,A,E,E,-60.94722893179668,2.2856807235709193,D,B,A,B,E,18.475023654841554,211.00515968548262,72.68497675313647,B,0
Yes,UK,Bisexual,D,C,C,18.400500687565703,22.469445599944436,C,C,A,B,A,-45.83141779085431,29.699425597217456,194.91712211803267,B,1
Yes,China,Bisexual,A,D,C,5.400499145090105,-136.48522805988392,B,C,A,E,C,69.93585435643493,33.96955063435766,76.34982499547623,D,0
Both,India,Other,C,A,B,7.685291919017762,-20.93863460324964,C,E,E,C,B,-180.08035901220782,-80.28509953139124,35.62105534073539,D,0
Mental,Mexico,Bisexual,E,C,A,-2.1210465971509898,152.1764144608027,D,D,A,D,C,-69.02581012940647,24.02910191665901,-175.63270195302044,A,1
Physical,UK,Other,C,E,B,53.36188648854073,-3.3314419078944044,E,C,B,C,D,-6.78712579074579,-38.16970192711253,-67.30693782685994,E,0
Mental,Germany,Homosexual,B,C,C,43.96506233294301,83.7537583481762,D,E,B,B,B,30.14654191300706,-120.85490967799669,-10.496372784345404,B,0
Physical,Mexico,Other,D,E,D,-2.102955978019385,140.36779960746128,E,A,C,C,E,-66.90566506362237,-86.69168714995115,-1.983509495081166,D,0
Physical,UK,Homosexual,D,B,B,177.81947152919176,66.76404276300813,C,E,A,E,C,5.935392265443137,154.03224004794197,-83.04193045792903,A,0
No,Brazil,Homosexual,E,C,C,226.03506276374043,-130.38725168923008,D,D,A,A,B,3.1639248967670057,27.652190489571204,16.479948422102073,D,0
No,UK,Homosexual,B,E,C,-81.11382036456354,-60.77362962827344,A,A,B,B,C,177.72857597595743,-222.92921569528423,-34.0650707713965,B,0
Physical,Germany,Homosexual,B,E,A,107.5466077966119,-209.2463618103657,B,E,A,C,D,-61.33374079809543,-20.40309003843354,210.225124553823,D,0
None,US,Bisexual,D,B,E,36.26879622898149,12.952724689426617,A,A,D,E,E,-11.716465742339818,-15.562714059762378,39.82921644145821,E,1
None,Other,Heterosexual,D,D,E,178.53560985568436,16.095559453690147,E,C,D,E,C,93.94578690457868,93.99377800905026,30.01050592988118,A,0
No,Brazil,Other,E,E,A,31.208544532695914,-72.38470120187782,E,A,A,B,C,72.30973676277945,31.20974070848041,57.69227467725996,B,1
Physical,China,Heterosexual,B,A,D,-77.1863101770886,162.75948972948868,A,B,C,E,A,38.41635997222757,-94.08874049699222,-77.20115703174575,D,1
No,Other,Homosexual,A,E,D,-65.61023311532733,-89.44122208793237,E,A,B,B,E,-75.38162057835977,-69.29394771021843,124.3059510139366,A,0
Both,US,Other,B,D,C,149.72775770220642,-89.12365946073209,C,B,E,A,E,-238.93545815140365,-63.68684142711195,77.48031920517153,E,0
No,India,Bisexual,D,B,E,45.447613766023906,-120.69861546622076,A,B,B,D,D,-19.862759047853547,-76.03555293657858,-17.548939318568337,D,0
Mental,UK,Bisexual,E,D,E,79.57410706061853,91.28831236304403,C,C,B,B,E,-35.585253784050515,36.12808754100794,96.1726599121956,D,1
No,Germany,Bisexual,A,E,B,21.452510725398692,-147.34330450244735,D,C,A,C,C,-45.9191793054571,-3.5586847394258965,-106.538537164125,C,1
Mental,Other,Heterosexual,A,D,E,-125.22341716280296,-148.99926828437836,C,C,E,B,A,1.5904788506860006,150.8953334118393,50.27096983395028,D,0
Yes,Germany,Heterosexual,A,A,E,102.76189620510712,32.76914912644361,C,D,B,C,D,110.5534159539277,-139.51652787330568,-16.62512704599095,C,1
Yes,India,Other,E,A,B,231.16164527260094,133.1112903770947,D,D,A,D,C,-22.399670461949267,10.262702195637084,-67.29033270671803,D,0
Physical,UK,Other,B,D,D,67.16999172182634,141.07803910937446,D,D,B,A,A,-84.12240351007382,-67.9181357950119,197.15654462923743,C,0
Mental,Other,Heterosexual,B,E,B,-14.358482111163914,80.05407448330674,D,B,E,A,A,-40.99714374733397,-112.33995947091185,54.033632180343226,C,1
Physical,Other,Homosexual,D,E,D,25.919415509611504,-63.194287541172756,C,D,C,B,B,111.9626414983361,-28.682517648638665,138.08423597021877,A,1
No,Brazil,Homosexual,D,D,A,-54.23699892035232,-133.84897185952263,C,C,D,B,E,-114.42570997031704,-6.008805880020258,-7.843354974920579,E,1
Mental,UK,Other,D,A,A,-179.80653453582661,111.17532245843375,D,D,A,B,A,-38.4662433678381,43.34935018722986,-160.252713506449,B,1
No,China,Heterosexual,E,C,A,59.42578279771169,98.33972221490069,C,D,A,D,B,64.56783744786738,103.56752788017909,48.550395470777765,E,1
No,Germany,Other,B,A,A,-37.11996566217219,132.86442431658764,C,E,D,A,E,-39.59674912237464,23.531728263846983,-49.842723694481975,B,0
None,Other,Other,C,B,B,-45.73196934473863,11.248816586858362,C,A,E,C,E,-36.85447389954631,72.27889782085354,-5.424459703673606,B,0
No,US,Bisexual,A,A,E,-37.19295198087425,-11.212323968209912,D,C,D,E,A,-31.950375864034747,191.544515036087,-41.89806896277074,C,0
Mental,Brazil,Bisexual,B,D,B,-37.503199370438814,117.19898688137538,B,B,C,D,B,-62.61312789948212,27.10819075275321,181.3462857637524,C,1
Physical,India,Bisexual,C,A,D,-33.52317706762167,198.3740260995321,B,A,A,D,C,-97.45940212524654,-8.98853337144043,-8.438965273814201,A,1
Both,Mexico,Other,B,D,A,-32.20670761151569,193.11481418036792,E,E,D,D,D,-26.589428950153476,-91.63572682711637,36.308550374705916,A,0
None,Mexico,Bisexual,C,B,D,-64.03645902936498,82.36771495174496,B,C,D,B,A,147.55087464504223,123.23538266007927,155.86025562839075,E,1
No,China,Heterosexual,A,D,C,28.08887143383105,100.0094599956465,E,E,B,A,B,6.691094608380049,9.782649691805066,93.67688835597143,A,0
Both,US,Homosexual,C,D,C,155.07171352894892,-15.527180205143743,A,E,B,E,A,76.04165710884043,-71.44310909644396,33.84700823438459,E,0
Both,US,Homosexual,E,A,C,157.6973485029862,-42.03458768055221,E,A,B,C,A,-179.72350160498772,-157.06853357676906,-162.0671126109533,C,0
Both,UK,Heterosexual,B,C,A,115.21892908002269,20.877244057093478,E,E,A,E,A,0.13584738618601444,136.73511021058408,11.770704603243438,E,1
Physical,Other,Bisexual,C,D,C,-10.282922342189655,-38.59337824510823,A,E,D,D,E,96.44282034532489,92.27459958782667,-49.989322361527414,E,0
Yes,Other,Heterosexual,D,A,B,-23.192075770250124,-1.4776355157880718,C,C,A,A,C,-18.30925196795684,53.36476177091802,128.10173125327603,B,1
Both,UK,Homosexual,B,A,E,-87.01924120270431,17.656280360049234,D,B,C,E,D,9.351295435186321,201.95282835321723,-41.02625994997211,E,1
No,India,Other,A,A,E,34.56455603303474,-17.198983147772537,E,E,C,C,B,-114.10534181964063,-4.740007600886879,-199.37052804453046,B,0
Both,Germany,Homosexual,B,C,C,-40.73821468104338,-108.50676125902052,E,B,B,E,C,154.71887338116775,76.35386577868586,143.7084425862671,B,1
No,Germany,Other,D,D,E,-76.94709791105751,56.6559497218548,C,C,A,A,A,-6.335883234270496,0.032165674207399735,-96.73571957773493,A,1
None,Germany,Homosexual,C,C,A,-69.35435962134768,3.760290741023107,D,C,D,E,A,124.33868575194784,22.30624560102775,24.24897148564474,C,1
Both,Mexico,Homosexual,C,C,E,-15.198675997463676,96.89829137743907,D,D,C,C,D,-154.07811314090557,30.54391059998948,148.67424774062945,B,0
None,China,Heterosexual,E,D,B,27.4913786757138,-22.874360746297974,A,A,A,C,E,-70.53265588020831,-185.29256551017593,-70.07712009549003,B,0
Yes,Germany,Heterosexual,A,C,A,-82.03474783815076,-92.10272339566608,B,E,D,E,B,-27.54712688526399,147.22442930144805,-7.904068689201255,B,0
None,Other,Heterosexual,E,C,D,-69.02241191120466,-20.349594053820315,E,E,E,E,A,15.258977268225074,-9.93202964128458,-46.3788414689638,D,0
Mental,Other,Bisexual,C,C,D,82.54257533260527,124.15765581718532,B,D,B,D,C,-110.99217910031325,75.9948229462861,-52.118446205285,C,1
No,Mexico,Bisexual,C,D,A,143.68401045405963,-68.45528112017209,A,C,D,D,A,-25.694253852400067,82.60540810212416,-104.19529622793,A,1
Physical,UK,Bisexual,E,D,E,83.33446750995174,-62.94609997116293,A,C,D,C,A,101.15341642161029,-133.27243813715285,92.37540013946732,C,0
None,UK,Bisexual,C,B,C,203.13949702179156,-14.387142170134176,E,A,A,D,B,-90.71422362662923,75.12523578275689,-50.39618893472901,C,0
Mental,Mexico,Homosexual,E,D,E,-94.35646236025721,-150.2183995998017,D,D,D,B,E,-54.60151617534865,152.25271109177848,-134.854964120832,C,1
Both,Germany,Bisexual,E,A,D,-41.24131173353793,-26.376546265087857,D,D,E,D,A,-292.56781687915884,-186.35430238255026,91.99355391612379,C,1
Both,Mexico,Other,C,D,D,-73.36642545405839,-43.43536174731973,B,A,B,D,E,-76.87729378607278,58.50951419411719,-9.3952859091972,E,0
None,China,Bisexual,C,B,A,-67.7247760976925,17.62554632691175,B,E,E,A,A,-34.71119997634805,-59.870100094299694,-47.50433239168697,D,0
Mental,Germany,Homosexual,A,E,B,97.0732071079945,150.92553570241878,B,B,C,E,C,58.69123050507973,-142.06650791721026,38.12013183603198,E,1
Both,India,Bisexual,D,C,E,-35.42566686745709,-114.23258298222711,B,A,C,A,E,-60.936083574382685,46.99137742755552,-27.54930698797875,A,0
Mental,Mexico,Other,B,D,A,-28.247881460446404,-16.088786101946955,E,B,E,E,D,19.590337400635764,162.4209990616562,60.89348580689372,D,1
None,UK,Heterosexual,B,B,E,30.910072855909547,-114.51480404794752,E,E,C,A,D,80.00600144600773,53.95835890962428,-94.24333265534973,C,0
No,Other,Bisexual,A,C,C,9.988878618616187,-275.09536781307486,C,C,A,D,D,4.831954690144139,-146.12472986946284,233.89296215707267,A,0
Mental,China,Heterosexual,A,B,A,-77.16732255036383,-101.26346295754341,B,D,B,E,B,-45.83217857002852,108.46203680545337,179.70690953064664,B,0
No,Mexico,Other,C,A,D,-39.197819766677625,53.12385255199127,D,A,C,C,B,82.12213021101616,86.4742047543954,7.197889184344487,E,1
Yes,US,Bisexual,C,E,D,15.460746249567883,-58.36694394486891,E,C,E,E,C,-75.91828200131425,-22.76489111433373,52.16328482203835,E,0
None,India,Other,B,E,A,-4.1168005031087525,140.45120840223692,C,D,C,A,E,-36.09567150379105,116.17053468351513,-20.3042173836295,E,0
None,UK,Homosexual,A,E,E,162.84968436414138,39.26449032496259,E,E,B,D,A,-65.67364295191295,-56.215675264677756,101.03986276898877,B,0
Yes,Mexico,Heterosexual,E,B,C,-144.36305446683565,34.870874761757854,D,C,A,A,B,19.806227773465483,-87.31987191737875,110.3991101553828,A,1
Yes,Mexico,Other,C,B,B,70.86771767804072,3.0874606380390976,A,D,E,D,A,-33.22440763187457,104.46960548451523,-152.58938730780235,D,1
None,UK,Bisexual,D,A,B,-185.92385393619668,-24.2834572425951,D,E,A,A,C,-187.4905750745,-38.36062332998233,-79.2853482369196,C,0
Physical,India,Other,C,A,E,161.92845380286906,49.64538570017056,B,B,C,E,E,-167.89459574761437,89.90373940677588,176.3420865873972,B,0
No,Brazil,Bisexual,C,D,B,239.53372411318315,78.36660187193264,A,E,D,B,E,-103.76018133437807,13.54294848194689,-139.14850909094994,E,1
Both,Other,Other,A,E,B,20.184013970155117,73.86998592202147,D,A,A,B,B,-51.00041519940584,88.77649707605832,-137.11053292715673,B,1
No,Mexico,Bisexual,C,A,A,35.97783271955042,69.09477068033067,B,A,C,E,C,1.7787763729517487,-5.467871374096972,-98.55634041769319,B,1
Both,Other,Bisexual,D,C,E,-43.91325234995898,-61.83261188514766,D,E,C,A,E,11.653639848968671,71.14866412991347,9.016250714261826,C,0
No,Brazil,Other,C,C,B,-74.5585882911685,81.43276126504362,C,C,E,D,B,23.67107019696986,-125.51087135976806,-57.650411913443165,D,1
Both,US,Other,B,B,C,57.77991913947107,-78.0310445406278,C,A,B,D,C,79.1303913048159,133.82684138067336,-48.96112570301908,D,1
No,China,Other,D,C,A,-2.8856438088872873,46.038571086189556,A,D,E,A,E,82.35222671402161,-228.36074962506706,-170.93033249841048,A,0
