age_group,birth_year,sex,Race,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
36-50,19,Non-binary,African American,-137.39134591525487,B,B,C,B,D,-139.43858946662368,82.34072251615429,C,196.0437335763828,-27.26473234573247,1
65+,38,F,Black,35.031229320303204,D,D,D,D,A,-178.4904756050282,-225.12823128117222,C,-224.81839528024992,83.62809820827113,0
18-25,82,Non-binary,African American,145.56561293008977,D,E,D,A,C,-3.150734667936096,9.656458321608708,D,292.0696465039034,48.98663546855424,1
36-50,80,Other,African American,-8.918854870638185,C,C,D,C,B,-128.15020423608158,-37.09187372371258,E,-96.43847127253954,-64.30329780588268,1
36-50,95,F,Hispanic,30.957748849971956,D,D,E,A,A,173.42360622601532,-65.85005707144028,D,-184.76353996858123,-91.06416743583084,1
65+,75,Male,White,25.655900679066292,C,A,E,E,E,-12.784975973516982,-31.296351371608676,C,-10.753927002471325,107.88370575514334,1
36-50,78,Female,African American,66.45430088732729,C,D,C,E,E,-78.33095035721082,6.395963664300627,D,87.6777099054319,12.185158249867886,0
51-65,94,Non-binary,Black,-247.38368416398026,E,E,D,E,A,-174.66326701112592,-52.243789490863854,C,-67.3168738514031,55.21153716918173,0
18-25,87,Male,White,74.74518092111157,A,B,B,B,D,-45.14687102857265,-109.3261665518539,A,101.86778873561973,151.50690893366888,1
65+,93,M,African American,17.56357666781977,B,D,B,B,E,-151.09356098981934,26.30943239633663,A,9.229570632182845,62.199944097868,1
18-25,35,Non-binary,Hispanic,-59.769001951555744,C,D,C,A,B,84.90421664229288,-23.30387750827899,B,106.00746036004918,-32.19339261177946,0
51-65,37,Female,Hispanic,-22.259583950634372,A,B,A,A,E,-91.30990654259585,65.98865990402567,B,82.37816677325922,121.58126135548737,1
18-25,91,M,White,67.95115189810748,C,E,C,A,A,22.249453228001485,-7.176083756752269,D,-43.508937679088845,40.77253829120893,1
36-50,83,Other,Other,13.189140181483294,C,D,B,D,A,2.811465407006286,-163.01407036052146,E,-150.94040811418407,-21.385872710605543,1
51-65,91,Female,African American,-96.59621680011001,C,C,B,C,B,-128.06223289861072,166.70733173279126,A,-27.738971289221926,37.73618555089912,1
65+,32,Male,Other,29.422698258455043,A,E,E,E,A,8.462433072132436,-4.074119385729619,C,183.00735942724776,28.050513041972515,0
51-65,85,Male,White,164.0142305289852,D,C,E,A,B,-334.99420517254447,91.51528166250613,E,-181.0321800165297,-131.6036251508436,0
65+,40,Male,Black,-51.02086389110894,C,E,B,E,C,117.93033315520016,63.588649730771216,D,120.36297450503719,-42.77186720304653,0
26-35,19,Non-binary,Asian,22.90574037686519,B,C,B,B,B,0.5420356791998691,-125.70430404201498,C,118.3533625397462,-101.07931454830221,0
65+,45,M,African American,-11.093989085544937,B,C,B,E,D,-148.4935135455135,16.520214362276505,C,80.43595245635677,-80.75571068397515,1
36-50,41,Non-binary,Asian,-195.1462674164065,E,D,E,A,E,93.17919066724862,14.87745666182813,A,52.09521357980616,15.464504872303046,1
36-50,51,M,Asian,48.2302592580734,C,C,E,A,A,118.33515924722016,146.20362743551127,C,-31.755833381175503,-52.56896141272757,1
51-65,19,Non-binary,African American,110.12638214106092,B,C,A,A,D,-216.42906627584932,15.223888545987602,E,-61.24598384421309,157.16427388210906,1
36-50,98,Male,African American,87.76883786760379,E,D,C,B,C,127.91976852773708,135.92275258671418,D,-71.13653910312523,-67.2102007463341,0
65+,57,F,Asian,-96.17819506368745,B,C,D,E,E,3.582400717048686,-157.84149248971048,D,-82.17639183604153,-25.436393114038815,1
18-25,70,M,White,158.88105709846755,C,A,D,D,A,-21.940943930611336,-68.39024212344442,E,-2.601065701978452,-92.23758120919659,0
36-50,47,Female,Other,48.95464466906858,C,C,A,A,C,13.353874338772908,118.86284730523317,E,-109.18145031389643,33.348600910508374,0
26-35,43,Male,Other,155.56216405550114,C,C,B,A,D,-82.62355984740415,53.19441765606513,D,14.27722365657765,153.67334530259166,0
26-35,37,Female,African American,-143.72748464396133,E,A,D,D,E,84.34381173463605,120.0325306208018,B,-51.10437343391732,-19.328290907040607,1
18-25,91,Non-binary,Hispanic,-33.24494464505174,C,D,D,A,D,253.70537985753026,-71.64546586118699,A,-41.681436755235055,-95.89927038562853,0
36-50,55,Male,White,-111.30506602729264,D,D,D,D,A,56.29561743643078,-136.48855985800293,D,43.96721798293948,140.8511399539716,0
65+,49,Female,Other,33.94442930288055,B,A,B,E,D,86.6965288274895,18.006875987077382,C,-137.1046966132779,-107.38291110202753,1
26-35,26,M,African American,137.32781397860626,E,B,E,B,A,137.29204735352383,-35.698874967927836,D,106.8953211369356,-23.597015400387285,0
36-50,81,Non-binary,African American,-139.83749206774806,C,E,A,C,A,-22.789531310689316,-131.9268885159174,D,-43.37628203934617,79.9537930260544,0
26-35,29,Other,Other,52.470762877591824,E,B,A,D,B,-91.72540306428704,-75.91161669684111,C,101.74918114407001,-142.23802966539316,0
26-35,82,M,African American,-235.34844925428993,B,A,A,D,C,30.083999841622187,91.41392619372792,D,1.2885502471972718,35.45185335710755,0
65+,54,M,Black,59.78766653965535,C,A,A,E,B,-56.97611619377084,-62.28893810799758,E,-134.65273847568648,16.433892410812966,0
51-65,96,Male,African American,-14.989234461582587,D,E,A,E,E,155.7257442330992,-59.96552890896283,D,37.48253461170904,-27.45505143387666,1
51-65,32,Female,White,-2.0479811403723254,D,D,D,C,C,-45.19016341841696,-174.1910175175252,A,20.58158243804301,-29.702189261794228,1
36-50,95,Other,White,72.0861464258219,A,A,A,B,A,-93.16326697572332,-160.8409422414918,A,23.07405812911452,-52.998832907978496,0
36-50,74,Male,White,-114.71782266183448,D,D,C,C,B,85.33701989967271,-3.0513888324083904,C,-42.570490917987854,123.43101690682239,1
65+,23,Male,African American,-44.037935645277955,A,D,C,E,C,99.15756610928881,36.14243209357889,E,121.62277289443186,-22.283419607770842,0
36-50,76,Female,African American,114.98511311802582,E,A,C,E,A,17.63796502781871,12.832799893461397,C,-77.1336295752962,-91.46970240257735,0
18-25,25,Non-binary,Black,-11.819530836212701,B,A,D,E,D,-199.96947495073064,88.29052400438235,C,131.36608895941134,-103.31004152765466,1
26-35,32,Female,Hispanic,-132.9921666247598,B,E,C,C,A,-46.25570218206171,-58.33337353035839,E,-28.377968293927676,-183.88740250655331,1
18-25,34,Female,Asian,-35.760337747585815,D,D,B,A,E,145.4111094930494,-106.36213178745668,B,-96.02199875893803,1.5065274806311046,1
18-25,83,Male,White,-13.41229310283426,C,D,B,D,C,139.06481981434553,-81.99498839835032,D,26.576719240091094,-41.06409534236571,1
36-50,22,Non-binary,Asian,-170.2093420139248,C,D,C,B,D,140.79782529201387,-26.26771765091931,B,40.682640294687936,24.377692997583768,1
26-35,25,F,Black,93.66825861095074,B,B,E,B,C,136.6952840949905,37.360067120506265,C,10.508589867232542,9.294876302654478,0
26-35,69,F,Hispanic,31.601736586159767,A,B,C,E,A,47.66536967636335,105.27094583218334,E,40.31323729128089,-74.68059200646718,1
51-65,79,Non-binary,White,-110.75639101899259,D,C,D,E,A,153.4126067550504,5.592828407593252,B,55.90656150071575,-93.97991150324579,1
65+,86,M,Black,111.3364595459216,D,B,E,A,E,81.98963315077181,110.52859233672383,B,11.094982330909192,-74.30619197019908,0
65+,49,M,Other,115.25014836281176,A,E,D,D,A,78.46220929505161,-7.66750374684892,E,-74.39468931721639,-9.281725559387738,1
26-35,43,M,Black,268.52979768680916,B,B,C,E,C,-179.05951357527033,34.160132704217304,C,-182.11696066574424,-155.20696587788416,1
51-65,50,Other,Black,-33.39120449441775,C,C,B,C,B,65.10091614625765,38.16495622175057,E,-162.38781109788135,-97.3201056444092,1
36-50,58,Male,Hispanic,63.52526608277235,A,D,A,A,A,75.51881001584569,-98.91075662079007,E,159.69113495769926,13.090685441287771,0
26-35,49,F,African American,47.37024788701357,B,D,B,D,D,198.08963453635502,-46.95288064950408,C,26.583913518582662,-190.62608255436626,1
18-25,45,Male,White,110.75373446945392,C,C,E,E,B,1.950444962016947,-37.91130961559103,D,-30.79197932807981,-58.61720062389707,0
26-35,84,M,Other,77.17993435549691,D,C,D,B,D,72.98970456129042,-94.96585825298101,E,20.919687238810766,78.93423860781239,0
51-65,93,Male,Other,113.48631203669942,E,B,A,B,D,-163.9655645677132,-2.8366794374476845,B,62.979067677660204,-47.71018664250119,0
36-50,35,M,Hispanic,-31.139626708150615,D,D,A,D,C,-121.65716414289676,-37.06228472481294,D,-54.064637118315396,75.10403420106817,1
65+,67,M,Hispanic,-29.43762266845941,A,E,A,A,C,66.67862965693837,66.72676703788986,A,-78.5501464508265,-29.00812581228669,0
26-35,19,M,Hispanic,-20.572412787958285,A,C,B,D,D,-29.48341287343792,-17.764865470461245,C,-99.90987343775963,56.863515998634696,0
65+,93,F,Other,113.03927652509907,D,E,C,E,A,-169.04078809189375,-34.51527501234681,C,-114.68270860765767,37.084111084494836,1
26-35,66,Female,Asian,224.6245167977492,A,C,D,C,B,-146.77699549790375,-120.97831772369932,E,-79.22915247958116,26.80019545507229,1
26-35,48,Female,African American,-30.29743291833673,A,C,A,B,C,45.14352933695586,1.4271606070586191,D,60.0394386194906,146.51512181999058,1
18-25,30,M,Other,-86.59624278635756,B,D,D,A,C,-95.40730210392786,75.8727882923936,C,39.78621768281747,-6.112448854702156,1
65+,77,F,Hispanic,77.62831180795227,C,A,C,B,E,-15.12224757874604,-42.06348123376346,B,92.73410675239752,117.23202635036742,1
51-65,97,Other,Asian,-6.002331071399165,D,C,B,A,A,65.2380751593482,27.626762750473034,C,183.42299836378805,-210.19322926369583,1
26-35,65,F,Black,64.56048631445115,A,C,C,A,E,-47.65518038352805,-85.96302029653961,D,167.45367154270556,40.34926355994053,1
51-65,76,M,Hispanic,120.92143899763781,A,A,B,C,A,12.648302550258572,-129.01274872541327,D,44.670938422007524,55.2855028131476,1
65+,37,Female,Other,-23.553174902243786,A,C,D,E,B,-101.03945592788264,27.45614935925131,C,72.55013276775283,22.675900151750927,0
65+,93,F,Hispanic,-101.62657870518233,A,C,D,A,B,163.09231480681282,-154.11742185043315,A,-85.2950078133147,-16.19704927531456,0
51-65,81,Female,Other,44.453004054740234,C,C,A,B,B,-169.0772309193817,-19.252246340939216,B,118.55688302763747,-107.00762143601203,1
65+,18,Non-binary,Hispanic,48.58849235400981,C,D,B,C,C,-31.771883974357817,79.38295799844722,B,108.53452507393722,114.4651964858955,0
65+,81,Male,African American,129.94176864142463,B,A,C,B,A,59.59996359912473,56.54794392208938,D,-12.085331517732484,51.62969564166694,0
26-35,19,M,Hispanic,-214.10510743778727,A,B,D,D,C,156.13454099104436,-46.63255549434915,A,71.57044903394252,110.5087718722294,0
51-65,47,M,Black,-29.72611346552091,D,C,E,A,C,47.514959321004675,76.0021056376273,E,-107.0714640791973,-62.97434306631394,1
36-50,65,Male,Asian,140.26200677406774,C,E,E,E,C,-43.58058489505346,-17.815628503646114,E,11.844856166309837,6.324936717654489,1
18-25,78,Male,Black,152.591905869617,E,A,C,C,D,-61.9773675723552,-52.86723858043365,B,-41.709224847733545,-14.183595362807171,1
65+,66,Female,Black,82.09567129186811,D,A,B,E,C,174.62955620222627,-79.89255810889743,B,-58.630890548962654,176.6228868711689,0
65+,40,Female,Other,8.445526987305607,D,E,E,A,C,-182.2328613225633,28.302234032644613,D,-131.77857476100766,111.29848913380182,0
36-50,23,M,Asian,-120.06027802116313,D,A,C,D,D,39.24793739279405,1.0020495805060687,D,129.7252297662677,158.38661079220063,0
65+,87,F,Asian,58.25806378864187,E,A,D,B,C,-120.90439057444395,-10.25854298993526,D,87.68434787501171,63.7918397835474,1
36-50,56,Female,African American,-26.4619122125571,C,C,E,C,A,-147.36553301875708,140.66080176525128,A,2.9696283938028043,163.7919070479915,1
36-50,81,Other,Black,11.719602282636437,E,E,B,D,D,34.314025729144035,61.86909480502916,E,-9.640804488917965,-90.37676529792247,1
36-50,86,Female,White,10.377697454147702,C,D,D,B,C,-25.476341587361055,-23.640167652385475,B,-50.597429463620756,36.01551625032382,1
65+,90,F,African American,7.625908235827769,B,C,E,B,C,-102.27326017343673,221.0718645947039,A,10.193471361647555,-8.047234790582273,1
65+,77,Non-binary,White,-48.96959101581123,D,B,A,E,B,43.29574978258754,264.63784806407966,C,-0.54316592717467,-9.665458179792886,0
26-35,79,F,Black,83.4541174270706,A,B,A,B,E,-35.774587237379244,-10.436519619469205,E,13.439508043783608,291.95074731730176,1
51-65,65,Female,Black,113.1729097179872,C,E,B,C,B,-255.45352485302865,42.072328836607525,E,12.264276648650615,-0.2869604499666696,1
36-50,84,F,White,-45.26349820102881,B,C,C,B,B,18.381698244228044,-22.09095177894004,E,-64.55798083186409,-65.88434356405594,0
65+,25,F,White,54.44215624249651,B,E,E,D,D,-93.91744070115426,-11.927187216719323,C,-122.15063248442813,-140.69374341639625,1
18-25,40,Male,Black,-95.38970463673903,D,C,C,E,C,-114.89898031048831,-111.37661138815251,E,94.48307329300877,70.11017832255891,1
26-35,18,Non-binary,Black,-118.67872078933692,B,E,C,B,D,95.09488706137887,-207.34080904132531,A,8.140392684301014,12.024103601537554,1
65+,74,Male,White,-155.63581846906064,D,E,D,A,D,6.617388276643157,18.806839882936565,E,-7.029969769570233,-75.25857267406131,0
26-35,45,M,Hispanic,-47.788415679456364,D,A,E,B,C,-44.59709176241915,-9.6491547479669,A,-3.875458932133702,112.11604369418922,0
36-50,79,Male,Other,126.33948450677764,B,A,B,A,B,2.7567948312757915,98.3221924291754,C,-37.42958777944763,-18.7531895848307,0
65+,67,Non-binary,Hispanic,-15.698959303383067,C,C,E,C,E,97.96988716212822,63.55066356239417,C,-79.26194789954968,32.642782124093095,0
51-65,65,Male,Hispanic,35.09071908133306,E,D,C,C,C,97.01282962324962,52.696672858251695,C,42.116984304277985,51.34096909897637,0
36-50,55,Other,Hispanic,0.14963676053042432,E,A,D,C,A,-129.56911079967603,-35.10629331380501,A,39.21157079014853,16.271547191744567,1
18-25,70,Female,Hispanic,-85.9771518518276,A,A,E,B,E,21.587325105697584,121.14738792867253,A,126.55814375194474,29.11720288361355,0
51-65,82,F,Black,121.70784814300532,D,A,A,B,B,1.1072053066547571,-92.38309587833581,E,-163.0721614569781,135.32727018316447,1
36-50,66,F,African American,84.24810490076592,A,E,C,D,B,118.24358905868284,-146.25677796488696,E,23.86890586764887,144.03203225349364,0
18-25,36,F,Other,59.05987903653347,C,A,D,A,E,-18.894341374667004,99.39416093486076,B,24.415103058099163,132.58558605467283,0
65+,61,Non-binary,Other,134.0227298624599,B,A,A,A,D,2.021291852836151,-28.541382487544514,D,65.24775004825264,-52.62470179966884,1
18-25,96,F,Hispanic,148.49178519943501,A,A,B,C,A,-10.843159402076857,70.7987522757335,C,-154.88270693544428,-92.00054559572446,0
65+,95,M,Hispanic,-191.93547939720992,E,D,E,C,A,145.13287584826364,-168.52630051368845,E,114.85936206271316,-125.40473767062888,0
65+,77,M,White,-48.07852892314756,A,C,E,B,B,56.95108818217081,-15.315636271401386,C,-17.78717494359208,238.0091266204734,1
36-50,39,Male,Hispanic,-14.901509195418727,D,C,C,E,D,84.58547003929925,138.11895546148142,C,-62.677321655159105,-109.25138131283983,0
51-65,33,Male,Black,-25.048705573931695,D,C,C,A,A,43.700721951500476,-40.39596956161723,B,-201.10362744091591,-123.66896978697974,1
65+,49,Non-binary,Asian,47.46504476897933,C,A,B,C,D,64.2210425484101,52.97052473666245,A,-107.45608847684443,10.622170444555133,1
26-35,97,F,White,-119.09829248068631,D,C,A,D,B,45.909716537505666,-100.5720671394321,A,-27.716989404703824,-178.82341897500652,1
26-35,18,Male,Asian,17.760899727453154,D,B,D,E,A,-30.134226009579773,44.35548452850247,A,45.08326515727769,-94.26162943477998,0
18-25,65,Female,African American,60.59394145071057,E,C,B,D,E,117.88790088730732,74.87192658635571,E,-57.060529773116386,28.390975229600002,0
65+,78,Non-binary,African American,-8.310911021662122,C,C,B,C,B,2.189840124811998,54.17916725988556,A,-156.24515570155734,-52.56423983506351,1
26-35,59,Female,Black,-8.764025690359501,A,D,A,D,B,-63.79248917873137,-17.13466461805311,E,-38.424667459872424,-79.29293470918738,0
65+,47,Male,Other,-92.73514152671446,B,E,B,D,B,23.43828249355846,-80.195933691455,A,5.395938422937236,192.23570677882594,1
65+,35,Female,Hispanic,160.79523710572738,C,C,E,A,C,-78.64422102645389,17.917867550495874,C,-36.45729717808359,-38.50200600045673,1
65+,87,Other,White,-139.9162116161473,A,E,B,D,B,-145.36311442891545,1.6213376151840846,C,-153.72377921029783,-78.8407455864422,0
26-35,33,Non-binary,Asian,-46.47992928316991,A,A,E,D,E,101.07441415573291,-57.573971794380405,A,183.68625441154484,-100.77980930015369,0
36-50,67,F,White,97.90242175818173,E,D,E,E,E,171.4771405472195,-6.983888224224616,D,-88.3008132837966,-50.513290923936914,0
26-35,77,Female,Hispanic,-67.20966207017507,E,E,A,C,B,27.9168492749366,-81.28623717844494,C,-147.04989224305797,23.500760417116382,1
36-50,23,Male,African American,29.533233190228387,C,A,A,A,D,-149.5667282628381,25.927084289921293,E,53.285950163570405,112.84389441649034,1
51-65,55,Male,Black,-185.4850241118353,B,A,E,E,C,74.15227055080352,24.619915078465727,E,21.545535682477627,66.77153297794716,1
65+,48,Non-binary,White,44.20106145233005,B,B,D,E,A,112.98607225315382,77.26054966948871,A,91.25503758187286,-110.67033552261243,1
36-50,71,F,White,67.9356805549285,E,E,C,E,B,70.75943238171268,-68.33271370224922,C,-7.250668072379968,55.76621803464666,1
36-50,54,M,Other,8.952733871379639,C,D,D,C,A,-50.90144691676024,-16.36342106087796,C,-8.418647160796422,2.9710199919360027,0
51-65,95,Other,Black,122.31546697696574,E,A,B,D,C,97.18631585289938,-93.91158687656757,B,-79.3650757034847,47.171512178297746,0
36-50,34,M,Black,90.63863041479253,D,B,A,C,D,0.7826193410560335,257.66107283101496,C,214.84841566667262,146.56546333566197,0
18-25,20,Female,Asian,112.40199168866314,C,C,A,A,A,-73.19906596182189,75.91499933919546,C,-87.25163930368663,-11.096555432834085,0
36-50,39,Non-binary,White,-17.13401670567721,D,B,D,B,C,123.72646918819723,135.35652287088243,B,185.3279109568901,16.489534653267935,0
51-65,74,M,African American,-150.26566302428114,A,C,D,E,C,103.72066428655779,22.561844911919927,E,42.12030163871843,-127.98903465090943,1
18-25,18,Female,Black,113.63293904667393,E,E,E,A,E,-42.69159708957713,-154.16306779829702,E,-12.760216584797773,77.09615223814322,0
65+,61,M,Hispanic,76.64461966919718,E,D,B,B,D,63.6563253908744,74.91182496961542,B,-90.99963521059415,43.12136179258025,0
18-25,61,Non-binary,Black,-40.325235294049634,D,C,C,D,C,-12.195915736113317,58.50450518076605,D,-302.9812389693594,30.670730760925384,0
65+,75,Other,Hispanic,-107.03336898902623,C,B,D,C,C,-35.22846725267335,40.54503730931648,E,32.37277191657147,64.21083181463267,1
65+,60,Female,Other,13.586615689785656,A,A,E,C,D,-126.5177760114027,-55.34038526603236,A,76.37132543350724,-12.782409933461558,1
65+,89,Non-binary,White,236.88182997632447,B,D,A,A,E,-81.13829970823735,-309.6891132430007,E,-79.35490264646297,112.37667248090015,0
51-65,55,Male,African American,-115.81325096321935,E,D,C,D,C,-18.713264718564954,-122.48667043386779,A,165.592584461316,174.4655604064615,0
26-35,69,Male,Other,72.23497832745188,C,B,B,E,B,-49.84055429352707,-58.38865603411204,D,48.69898918734719,-113.5849227820382,1
26-35,34,F,Other,-130.86954482913958,C,D,D,A,A,-11.87318992579776,16.473519175319158,E,-106.53978458611657,93.70714019690224,0
36-50,64,Female,Black,83.81297332208703,B,C,A,A,E,-173.7312943949432,-76.98159583400322,E,12.161047369387532,-29.866668785072942,1
