military,sexuality,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
Veteran,Other,E,126.23411810637974,E,D,78.8015362462704,34.050392558040926,D,D,-0.05522450496534767,98.37004415198875,1
No,Homosexual,C,-57.01845801351879,D,C,-24.933100198719487,-139.64054021807823,D,E,63.2476068240587,-6.123384931678359,1
Yes,Homosexual,B,-66.38996895900603,C,A,-81.74290907144479,-47.929374116722315,C,C,-2.237277419129284,203.77023821334728,1
Yes,Heterosexual,B,260.7635522935117,D,A,36.987650471528674,-130.7979912637367,E,C,46.45417136482276,-164.7374098374835,0
Veteran,Bisexual,B,261.4451665154272,C,B,-133.9962905863573,-55.9762325018332,C,A,-28.98427452304309,165.7712990680831,1
Non-Veteran,Other,C,-33.83511226781359,E,A,-51.981297218319774,73.31721324725197,C,A,-111.49163118432936,33.35394592951303,0
Veteran,Heterosexual,E,64.9764092000501,C,D,103.64749622928693,119.47382548729601,E,D,129.01632955772988,-51.69569246055576,0
Veteran,Homosexual,B,-82.75904017678569,C,C,75.47925704780364,118.261165538217,E,D,-214.47531827216403,-5.8737003246066255,1
Non-Veteran,Bisexual,A,-7.070968856425937,C,D,2.273198411160171,-42.02966887700468,A,A,9.270160068732142,41.63045320120387,0
No,Other,E,14.410839522787269,E,B,20.35193824245134,126.31024129247422,C,D,91.18767813288798,-130.90601844015686,1
No,Bisexual,B,84.06114704181161,E,D,-66.68904939397629,126.90585099169431,A,E,-17.5824311268594,50.50424178452164,1
Yes,Other,C,-146.15462756681202,A,A,186.1688855036898,144.6969323312353,C,C,-86.78207853508403,72.34384556771208,1
Non-Veteran,Other,E,-97.73350314446554,B,B,102.01753032048917,-120.43700341923953,B,E,9.48519293028097,115.69585167657976,1
Yes,Heterosexual,E,-97.11991028178149,C,B,-40.489330384190595,-22.68210168670004,D,C,25.389894283048253,-40.99863437550432,0
No,Heterosexual,A,-8.837239538573817,B,A,107.02780595073858,99.8504800678569,A,B,23.135973340683478,-46.30962122719699,1
No,Homosexual,C,-73.57117302796668,C,E,-2.9814319517150043,-61.842020418374354,D,C,-107.78236107398828,149.3701143196241,1
Non-Veteran,Heterosexual,B,34.63543637555418,B,E,-137.72700102722882,35.40792061337439,E,B,50.695731607075146,0.16752920147551423,1
Veteran,Other,E,66.65914046305758,D,E,-151.24969333087034,-19.517392018894707,E,E,71.8352559585116,100.67388485735376,1
No,Other,C,-81.55084847890217,C,E,-221.85394947412854,-48.33298113803302,E,E,2.9249627640735043,233.22138169464526,1
Veteran,Other,A,268.7092812228634,C,C,-108.4292594385196,13.151713450464028,C,C,173.11892963808998,82.56478861583696,1
Veteran,Homosexual,D,-100.20934027957895,A,A,-117.048413688227,-175.5469625882172,A,C,101.3841160755745,-101.72646854502491,1
No,Other,A,-55.77069653443294,B,C,-170.69668906847807,78.13713602955421,A,E,123.25877770931177,-138.19619078258333,1
Veteran,Other,C,-32.29792551717004,C,A,89.65177864067078,66.75455964202766,D,A,-17.01476176115281,54.013412602993164,1
Veteran,Heterosexual,E,-102.30104304464069,B,D,21.78743148411234,10.901623693992747,A,D,63.69925528937325,-47.52296286395469,0
No,Bisexual,D,-55.652201046537044,E,D,-26.494562929131387,203.1042575116239,E,B,27.575191647896567,-49.38106340104241,0
Veteran,Heterosexual,A,-58.74778534073018,A,A,-101.29838185652524,80.19173266959854,C,B,-68.76897193379445,112.45773754601795,0
Veteran,Heterosexual,C,-59.34381166929761,E,B,-44.79209915492,266.8328137944742,D,D,-30.18513748163038,13.548583313714946,0
Non-Veteran,Bisexual,D,-103.59682798907939,C,D,96.90211394271779,-238.9051042012833,E,B,199.49595575547673,40.76354305708628,0
Yes,Heterosexual,B,-32.99993969204222,A,C,65.69740626181061,71.693396179565,C,B,-79.26602607681559,-114.72290577795398,0
Veteran,Heterosexual,E,31.436511535939825,B,C,-16.299932534934662,12.85922826498517,D,D,-127.14738476543744,59.271432140871326,0
Yes,Heterosexual,C,27.883903566205397,E,C,84.96224466083758,45.75500680804616,C,A,-9.92572867487887,-123.62720247094403,1
No,Heterosexual,B,-40.729001497559466,E,C,61.14438080076896,80.41799794972253,C,A,36.19487166486134,-79.65067581151384,0
Non-Veteran,Heterosexual,B,-26.094492055472873,A,E,-29.116344539133195,-176.97629259687906,D,A,257.044473526351,141.8752389215094,0
Yes,Heterosexual,C,-165.43798160809072,C,C,-69.97150504946356,-27.88597204554521,B,B,73.38824396209517,184.822060640979,0
Veteran,Heterosexual,E,-102.31688664118866,C,C,-89.13972388942831,-49.37432200336519,D,A,72.94045122103229,152.98863680354094,1
Yes,Bisexual,E,186.17504699828132,B,A,243.9836537778783,-191.43474940724496,E,A,52.421092398875544,-115.28063287720616,0
Non-Veteran,Heterosexual,E,21.331563183459565,E,D,70.26298859668216,17.602456500969396,A,C,186.23521757782015,153.90761333095062,0
Non-Veteran,Homosexual,C,-166.54335290729435,B,D,-133.81350556971597,112.91784119605597,A,E,-58.472074188780255,-215.42122362861758,1
Veteran,Bisexual,D,114.01611890076046,E,E,-93.32077743586635,-9.457997256470248,A,A,-92.48773489757846,-148.54466464661468,1
Non-Veteran,Heterosexual,E,-48.09499194536073,B,C,-27.53696948302119,-10.397431494466321,C,C,-0.45392531114446705,-32.88243753441157,1
Yes,Heterosexual,E,-3.4128611192648246,C,A,57.576500008792706,-170.34963560726277,B,D,-149.0253178084182,-186.71860787591157,1
Veteran,Other,E,-6.646424602158987,C,D,-11.67745448890038,-66.62594344706471,B,D,-169.31968252903428,57.584182836806384,0
No,Bisexual,E,80.80253328777938,D,B,11.481406767843499,-42.37424201978996,B,A,-115.34234567859676,14.780687832680565,0
No,Heterosexual,D,-120.33107025204059,D,E,27.22550082331012,34.66935420518754,E,B,-18.546535528534694,204.1174923352991,0
Yes,Heterosexual,E,75.58811619604613,D,B,-56.34770501840006,219.18474739422473,A,A,16.086304767873703,-61.55125386297594,1
Veteran,Heterosexual,B,69.85037608256397,D,B,47.73866720212325,-68.29625114463705,A,D,-107.35736221971497,-57.24980417461547,1
Non-Veteran,Other,D,-38.111370340779246,E,B,3.0455158569574725,-108.05297844015358,B,B,93.01638122110076,-9.220264234137582,0
Veteran,Heterosexual,C,-22.27206142169628,C,E,-78.9215030641253,125.35264123893528,E,C,-24.606473053007548,-153.476363681425,1
No,Bisexual,E,231.79040094233434,C,B,-97.20723309799047,116.17859831438173,C,A,84.62489882581141,39.273607485881,1
Veteran,Bisexual,E,-134.7951730618054,B,E,-126.19959604425146,140.1464045265615,D,D,64.54613286021794,-153.8173711898936,0
No,Homosexual,A,-114.6800236887054,E,E,-121.35270456399118,46.519516483726804,C,C,2.6123604343371203,43.57822676403571,0
No,Bisexual,E,-75.07616780698001,D,D,-45.20014510018809,-140.44854082776146,E,D,-138.6153513083177,34.93259032331813,1
Yes,Heterosexual,B,-2.022661740938751,D,A,63.63093474407814,17.86517217139249,A,D,-11.281091870597699,64.09758377975695,1
No,Bisexual,A,-99.45417393092681,E,C,-39.82781897238922,61.81293712099654,E,C,23.149381258497776,-207.93102012601682,1
No,Heterosexual,C,-58.04324504352319,C,B,-130.61111024319754,-8.962838014077724,C,A,188.93567230166838,25.434433629213128,0
Non-Veteran,Bisexual,A,-125.30558328200439,B,E,8.74659167512427,-40.06676032932413,A,A,28.300877560651205,19.306480759995875,1
Non-Veteran,Other,C,-41.015793744771614,D,A,10.041197294374053,-13.18702285000197,D,E,-293.97724297563246,71.28099245667342,1
No,Bisexual,E,14.02115550168658,C,A,153.20711819705576,-87.9476377651364,B,C,156.15095374632884,34.95227618719495,0
No,Bisexual,C,25.529819942193736,A,A,-122.67105069456427,-169.09677370914957,C,B,28.303961925088426,-15.86978314888782,0
Veteran,Bisexual,E,130.76497115044884,A,C,-15.431718988428061,-49.488336541202266,C,C,-5.79802402616481,-94.24498431313214,1
Veteran,Bisexual,E,-146.0263782911963,D,E,-83.24751494409414,-4.7164225219115865,A,D,-9.348832828666348,-14.524966655621382,0
Veteran,Homosexual,D,-40.33875825331578,A,E,76.93352700102695,-186.55468516636148,C,B,-11.36456516649239,3.2556885916420844,0
Veteran,Other,C,98.43308584851992,D,C,-50.46587112858383,79.412605888467,E,C,150.70847980118293,36.80762387824998,1
Yes,Bisexual,D,-218.52385597373814,D,A,-92.06816838461326,-232.412857297403,E,A,-52.54498524468519,27.841834327401706,0
No,Other,A,-123.86802245755817,B,E,-156.712590484836,-94.8012856868027,E,B,-128.09081824616686,-25.972576123343032,0
Yes,Other,D,17.175730935170737,D,A,-100.0442068727948,-15.685038658577922,D,A,86.47089333789484,101.68670401796558,1
Non-Veteran,Other,E,28.35090424398661,E,B,121.4958098673084,-75.2408015359389,E,B,71.73218540209872,-110.98600517082542,0
Non-Veteran,Heterosexual,B,-52.631893794694626,D,D,-9.778036577008727,88.95812897977855,D,A,79.24150562968943,-108.87947321173104,0
Veteran,Heterosexual,C,41.36108201925938,C,D,52.67091732678186,264.7869395664526,B,C,39.38373924332304,-59.348234755429175,0
Non-Veteran,Other,B,-88.37791388432719,C,A,-186.5441440812048,-103.89354314276034,B,B,27.494849677616784,-104.88272064096495,1
Yes,Other,A,-39.55133738211443,C,D,-144.59696825495348,129.3064423727609,D,E,127.47141852585993,126.29230005012155,0
Yes,Bisexual,D,-108.08643697933522,D,D,111.2718253265646,-131.18177783050652,C,A,159.36427965776187,81.43639872713754,0
Non-Veteran,Heterosexual,A,121.66389474007427,E,C,-15.580055547949105,-178.98868862664975,E,D,-104.28022744513086,-73.0741236230828,1
Veteran,Heterosexual,D,12.79284080028564,A,E,46.24333484792293,143.28611853166518,C,C,112.07307892978093,104.17945414741143,0
Yes,Heterosexual,D,-51.08443420038296,A,A,-0.004813744126721752,-230.070295584501,E,B,44.956059013662234,-77.70879269847065,0
Yes,Other,A,40.38624892302975,E,A,-34.1573337017178,-92.712887053945,C,E,-10.67369607096448,-146.42315297337876,0
Non-Veteran,Bisexual,B,222.6351496384816,A,E,0.4384448782213654,-49.8330439957084,D,E,-32.19971323044612,-106.85842331987033,1
Yes,Other,E,-49.805314315161695,E,D,52.41814148662078,-96.72403767410309,E,A,1.1347587090456075,26.86030758468719,1
Yes,Homosexual,A,-24.204428302830056,E,A,-32.60480220944872,205.71288592263022,D,A,-211.10169133959093,-92.39007001097113,0
Non-Veteran,Homosexual,E,-45.79825321034061,A,C,-91.30238579409176,72.21694517541074,D,B,-27.663958594271964,8.439661072771862,1
Non-Veteran,Other,E,-23.00046852380265,E,B,-82.93270541136162,58.857145826589196,C,C,-169.8039431305458,-67.42807710214441,0
No,Heterosexual,A,12.682964286076434,E,A,76.81983247620657,46.96447740537225,B,E,-45.12007614320998,0.6219269706551553,1
Yes,Heterosexual,C,12.329906885311944,C,A,-141.66777678040933,-112.74152202518337,D,D,-6.086242498939472,-121.19112083071157,0
Veteran,Bisexual,C,105.31980269542534,B,E,19.083128418560843,-174.71587931239083,E,A,-10.071040289354439,-56.6855654957108,0
Yes,Bisexual,B,79.39514929647913,D,B,122.06191947996095,-13.91880764708689,E,D,47.44950304785832,-147.5475856868053,1
Non-Veteran,Other,D,-76.51527184243928,D,B,-154.51641002403352,-28.472541239348594,E,C,-42.22650569238549,29.64637192461787,1
Veteran,Other,B,71.94527456913457,C,B,-28.720765104794932,46.99513236107989,C,A,-34.52754091657946,74.63387422835585,0
Veteran,Bisexual,D,-47.800690481896,E,C,11.764148146334472,-7.312312665772741,E,B,-143.71717445049245,-70.81448077960262,1
Veteran,Bisexual,C,-150.16753900180322,B,E,-90.79994808836977,65.59974775102349,D,A,-38.0665031102354,62.45992013853078,1
Veteran,Homosexual,A,-68.51339388936073,A,B,-77.6233947243922,-83.30438830397608,E,A,-97.6806237690681,190.69174196890216,1
Yes,Bisexual,E,68.86840118521884,C,D,9.656059861428691,-188.21194668506297,A,D,-26.683164808086318,71.17170003737674,0
Veteran,Bisexual,C,-80.94519045226451,A,E,-20.977364564769022,54.81282301911348,E,E,13.573906374235525,77.03054373474376,1
No,Other,C,-168.5302417070144,B,A,-198.8229735638336,-45.60644293177493,D,D,-106.98410327954582,61.41640725072705,1
Veteran,Homosexual,D,30.72720829042615,A,A,-5.980077585711341,25.76910364036051,A,D,49.146016700964005,75.85386029594063,0
Yes,Homosexual,B,62.281789401339694,D,B,112.04655992133668,-28.29823680763151,A,C,106.17391283041712,-42.28817216427598,0
Veteran,Homosexual,B,-29.346947634485453,E,B,-201.30300875038247,168.58405560354916,B,B,-57.341625613638435,-83.45398031486275,1
Veteran,Bisexual,E,-1.8368826835035983,E,D,43.756021781826284,-14.980156529217654,A,A,-9.504865168009553,-82.21780033954373,0
Yes,Other,E,-51.023402144856156,C,A,35.25126331813328,78.60776451378239,B,B,-105.58911654238123,-149.9543881609198,0
No,Bisexual,C,90.9261719387585,A,B,146.2610021546717,-91.83970253409062,E,C,-228.63637474791528,-17.606966530081284,0
No,Homosexual,C,45.44584314208267,C,E,-82.66685949582072,-44.29463908486507,D,C,68.48700944379777,43.61699891754242,0
Yes,Homosexual,E,141.91841907507634,A,B,-79.46578031818584,147.7171361420962,E,B,-77.45227917850539,121.83071989383367,1
Non-Veteran,Other,C,-174.4708145406691,E,C,-132.02609849901893,-158.98701064550096,C,A,-49.868539381287874,-45.123526314423025,0
Veteran,Heterosexual,C,-20.259628267223786,A,C,7.900325039714312,92.82081827704255,A,D,-222.4049065960673,-121.38858899282612,1
Veteran,Bisexual,C,56.21301062714444,D,B,109.56429357376136,-44.702989314424805,C,A,-27.163890538465957,20.05894724611936,1
Non-Veteran,Bisexual,D,154.0718893062165,E,D,-61.121392997233556,77.89934633994139,C,B,-35.31831479580722,17.27582889825393,0
Yes,Homosexual,A,-13.811105311213115,C,B,89.40935906660513,-35.82385938258667,E,C,-123.91795848748441,-177.96871166641057,1
Yes,Homosexual,D,106.48538826599301,E,A,-3.3901132342860776,49.71427531525407,A,A,-96.63238585136705,-105.92108753432075,1
Non-Veteran,Other,C,-69.16697708616955,A,A,41.792958545046766,7.286971329937448,A,A,-12.738572770252512,87.16421251521443,1
No,Heterosexual,D,60.785055487589105,B,A,36.89906592475626,192.06342750400677,B,D,-38.57341350812711,-168.93036677550862,0
Veteran,Other,A,-79.78753223060082,A,D,-122.6612577941275,-21.425020932532682,A,E,-35.509670840161505,34.97484981700005,0
Yes,Bisexual,E,-21.857078985591,D,C,44.992767120058765,165.62617892535633,B,D,33.534421084061556,5.697341746244169,0
Non-Veteran,Other,A,-59.380816396659476,A,D,-63.217141288964996,-52.930064309926905,E,D,31.644861376374717,30.570902966513575,1
No,Other,A,132.15924671362023,D,A,-32.25971292314873,137.14164946764566,B,E,-12.148451548920637,-9.292148959222633,1
No,Heterosexual,D,8.544269070474861,E,A,61.76790547516907,122.65491771652708,B,B,-46.19284159710278,-107.28211272040105,0
Veteran,Heterosexual,D,41.845669361688905,B,C,-10.634654329664365,101.28291983746686,E,D,-29.611733334180805,149.5078842766068,1
Non-Veteran,Homosexual,A,-217.91045443093813,B,D,-43.802971359702184,-75.65014956489429,A,C,116.92514979993814,-15.722533906059155,1
No,Other,C,15.047318557728287,A,A,0.7707104551584805,-55.7800725803812,A,C,-51.971400722001285,15.450495488041502,0
No,Other,C,-1.0883187676215094,E,A,88.56909557187477,183.92259641835332,B,C,-3.8902489131184375,43.83079319006255,0
Non-Veteran,Other,E,-23.96604372779921,C,A,-15.106892630434238,-61.34324974419655,C,E,94.67335988311075,127.75109182353081,1
Non-Veteran,Heterosexual,B,205.90373903053708,E,C,20.70375114471777,216.61064864999148,A,B,122.10905144390458,-10.921935652071998,1
Non-Veteran,Heterosexual,A,1.3149828176193412,B,B,239.67704560521318,-100.58479923689008,B,D,44.39292740937301,13.335595106428125,1
Yes,Homosexual,E,281.7563461225942,B,D,-10.070698775899235,95.46532497023584,A,A,179.08967015037277,65.06266345467505,1
No,Bisexual,D,-58.83531108150941,A,D,108.44896012963999,71.93906273401213,D,B,-36.68938803419478,-110.87835536569175,1
Veteran,Heterosexual,C,53.696539360964366,B,E,-38.595648931689645,-177.85359367944645,A,B,-2.6445213377410925,3.8363884330499385,0
Non-Veteran,Other,E,173.94184205682853,B,C,15.314585286072118,-24.736696678148135,C,E,34.52314988501051,-34.42625137771477,0
Veteran,Homosexual,E,16.288234430988854,A,E,94.44773948167573,-47.56671118559262,B,E,-118.35890222503241,44.61794587082665,0
Yes,Heterosexual,B,33.53363003423207,C,C,23.1283919304279,132.2528847920067,B,A,-187.2207605808668,-193.256661809264,1
No,Other,A,-94.89186146443032,B,D,48.695643293040526,-130.15963155659475,C,B,-41.28714206989879,-5.257440579527793,1
Non-Veteran,Heterosexual,C,113.55629040697532,B,A,3.2542453946676373,-48.59195282899459,E,C,-52.71712754452117,-192.90440403131143,0
Non-Veteran,Bisexual,E,-29.338958975073403,B,C,150.0906567868257,22.30988256192988,D,A,-129.44944309110005,-1.2684797050895926,0
Non-Veteran,Heterosexual,B,-94.533682055896,D,D,30.234217883587167,86.43351820465328,B,C,-52.66661109670615,-154.14114329666435,0
Non-Veteran,Heterosexual,E,52.23143493666892,E,B,105.18681612385497,220.97152132486025,B,A,-166.18161563414037,-2.4862970786410594,0
Yes,Bisexual,E,98.8089950061552,D,A,88.45384673352552,116.15944363647523,A,B,23.909776608701712,58.960580059446656,1
Yes,Heterosexual,A,-68.91404392627797,C,E,-89.65191217651204,-130.83849187081452,C,C,176.2566991511409,78.11029995314578,1
Non-Veteran,Heterosexual,E,36.49086456341578,D,D,114.8073142712959,0.4623963788748715,A,C,-44.33590448848962,73.02162818280333,1
No,Homosexual,E,8.749817869194986,D,D,57.42106649085233,-55.25509998625068,B,D,21.769777888331856,-237.6974418788758,0
Non-Veteran,Heterosexual,E,-68.87872878566613,D,A,49.546776147917235,29.47483185812147,B,C,18.85358554039783,-178.38400994139943,1
No,Bisexual,B,-40.69485677348604,D,D,90.61560313656058,102.91457123350696,C,E,108.5618035059521,-78.64386060071142,1
Yes,Homosexual,D,-112.61313982436751,E,B,-47.79448388723462,12.48640132743951,B,C,-41.62848757746729,-170.49174306157252,0
Yes,Homosexual,C,109.50419907681876,E,D,45.366255916820336,93.47195140026516,E,D,39.85010979141336,-6.378171506180398,0
No,Homosexual,C,-43.74179042486547,B,E,50.697658235072865,-78.36526577523632,C,C,20.42466740230068,45.53857830054684,1
Yes,Other,A,5.8853794130428145,D,D,-73.63583284751208,23.331011404203068,E,C,-79.00316412341985,-29.670092823397376,1
Veteran,Homosexual,C,103.81785980539648,B,D,-44.788543617907784,44.60249147056016,A,B,51.18710988029533,-30.141022761083214,0
Veteran,Heterosexual,C,46.47834404493243,D,E,-87.49113544473488,36.974618080916585,E,C,160.61591150215662,9.261003489655074,1
No,Heterosexual,E,-82.05458800419515,A,A,66.42908614097452,-14.238787973076406,A,B,-57.59771340723895,-285.43532255755537,0
No,Heterosexual,D,49.76103640616504,A,D,-39.37326327348966,-23.217101185833656,B,E,-9.448196062275956,-64.25662953234038,0
No,Heterosexual,B,91.08423277543983,A,C,-10.586295131610415,73.17709669214746,D,A,1.1764639357016642,118.80158048021133,0
Veteran,Homosexual,A,-19.481920347575493,C,A,-60.00449781929193,-48.53697031351026,E,A,-25.526897563930778,-131.7491865843299,0
Veteran,Other,A,-192.54282789845112,E,D,82.33352043901982,268.89585887204544,B,B,151.25357752066054,-67.83662034595662,0
No,Homosexual,C,105.07106384023388,A,A,52.509393805201434,-168.1294601928519,C,E,-65.66138956364608,-48.250819821118746,0
No,Other,B,207.29364058915456,E,C,-15.189519973362723,63.69694506472885,D,C,-64.662533379978,187.36071018183839,1
Yes,Other,E,60.187219093349356,B,D,104.19875965432983,-30.03582784174637,C,A,-152.09566304488317,96.6478190724262,1
