disabled,sexual_orientation,marital_status,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
No,Homosexual,Widowed,B,-62.16544966979993,D,103.22573218222202,B,C,29.59748621225657,10.721202412114856,B,65.19933082265352,B,B,B,E,-41.57399077874449,102.63374186230448,E,1
Both,Homosexual,Single,C,3.541152136632305,A,45.212532687352294,A,B,-31.973154908214664,3.7156203025065135,D,14.18112943310367,A,D,C,D,-89.22356339948405,2.85364054593739,E,0
No,Other,Widowed,B,-183.42534478569453,A,-192.95359747977705,A,B,-48.576050681950946,-61.468776703878966,D,78.18346400983755,C,E,E,A,165.2943290623996,-89.89246067707197,B,1
Physical,Other,Widowed,D,119.62448942651423,E,-1.8307571596748056,E,C,132.3972545872637,44.907397617123465,B,94.87405507689118,E,B,D,A,154.07462599503683,-10.955665909565534,A,0
Both,Heterosexual,Divorced,A,147.2936817767607,D,11.02770109104248,A,A,-135.56150499852046,-92.07633627302532,E,23.921578005369806,B,C,A,B,26.406259860244706,8.322114981646573,A,0
Mental,Homosexual,Widowed,E,-173.46019696664493,D,9.681526552526883,C,B,-168.17152703856527,5.501883131469954,E,33.368274606220574,D,B,D,D,-30.01748273542333,-151.06240656860592,C,1
None,Homosexual,Married,D,113.20397028687206,E,90.76479858932925,D,D,-84.64160694371726,15.891651397027218,B,-99.03995989204203,D,E,D,E,147.6696588462582,-0.370094107879349,C,1
Yes,Homosexual,Widowed,E,-145.24107803349102,C,125.66710100594116,B,A,206.59248357673894,128.2245699001833,A,230.3546460108294,B,A,D,C,98.407546440087,10.180718891983895,D,0
None,Other,Divorced,D,35.86505238722571,D,-186.92126365814224,A,D,-4.781291660870405,34.151743040468254,C,-25.19139343243733,E,E,B,A,-10.228477419679406,-168.84638539391403,D,0
No,Bisexual,Married,B,148.01261677495887,B,-0.5215456696067567,B,B,-63.66470824951151,106.06221048007944,D,75.44520193405779,A,D,A,B,-145.63979946497943,34.76388465495221,D,0
Mental,Bisexual,Single,C,8.630628165446307,B,-8.869882974238598,D,C,-85.1335642385681,-110.9008346249582,B,51.72046014838627,C,B,A,D,39.22125221912726,-52.89928597131731,A,0
Physical,Other,Single,D,39.38179531390967,B,-16.1085858887077,B,E,188.8735259610151,-112.21853892117531,B,148.3962034357528,C,B,D,C,220.64589699730672,-24.162567527684896,B,0
No,Heterosexual,Widowed,C,132.58524535807464,D,-89.2665189373297,D,B,70.43621788293744,-53.82532936871184,C,40.69510488110295,B,E,B,E,57.21323428284957,-57.20030886446861,C,0
No,Other,Widowed,A,-118.67362572154249,D,11.971531591858064,B,B,-59.69188483230544,16.111980136320803,B,-71.08655361848045,C,C,D,A,-72.38315396979336,-78.70362178820416,D,1
Yes,Other,Single,E,34.175976817032954,E,104.20029028454148,E,D,-51.12468766283469,-20.006663049281237,A,-70.81531011305448,A,D,D,D,11.88060228039432,-30.742325958556105,C,1
Physical,Heterosexual,Widowed,B,-95.71057907513341,E,-140.44938911922713,B,D,-50.782805456876666,-13.844898309257472,B,108.71356394456923,B,E,D,D,188.62456622396854,15.793464808446256,E,1
Both,Homosexual,Divorced,A,-53.78787113848035,C,146.6962517918879,A,D,-108.30544576739649,-73.64083220562324,B,-81.77515391898021,E,E,A,D,-20.256403310179635,-111.29087352363823,A,1
Both,Bisexual,Married,E,11.426880095375585,E,18.173048708527105,B,E,47.07104106992107,-67.81026122185239,D,48.98223616458685,E,A,E,E,-105.5129117091125,-69.90409398048118,A,1
None,Bisexual,Divorced,A,-54.03464128970017,D,31.89581297496159,A,B,10.421739193088131,-7.633552658787152,D,93.9928403877855,A,A,D,A,-54.086656259796705,157.75314203438555,C,0
Both,Homosexual,Married,A,2.951355425949838,E,154.19971237897335,E,B,-20.24224824067418,60.316458926089275,C,20.858416691281807,B,D,B,B,-68.50825375371731,-106.33373425811389,D,0
Mental,Homosexual,Single,C,-26.809196748221005,D,50.45523030646414,D,A,-45.97680302005909,113.08171796083242,D,146.51075879321672,D,D,C,A,56.24692690251265,-75.90430548378185,A,0
Physical,Bisexual,Widowed,C,3.9960510730286525,E,-36.2006594035636,D,E,18.039065267003878,-5.326154089476938,D,-94.1333709131942,A,C,D,D,-77.19311509976843,30.899816321350364,A,1
Yes,Bisexual,Single,B,-12.36144777116705,B,182.95787356904856,E,D,147.0765456162576,-204.72593449400512,D,51.38353177510587,B,D,C,A,142.78871253288662,52.74251029508355,D,0
Mental,Bisexual,Widowed,A,83.03862236973623,B,-86.28292687315677,A,A,153.92306565502875,-124.7475973165135,D,-156.7513315147714,E,B,A,A,-94.27745507328108,43.510247001276845,E,1
Both,Homosexual,Married,E,66.01361641340311,C,-134.08378681577045,B,B,-15.239742420149959,-69.32415057724147,D,14.477302299333877,C,E,B,E,-152.83103031460467,-18.74130677725912,E,1
No,Other,Divorced,C,-137.3904440119636,A,-16.991951706727594,C,A,41.624490250984294,-101.96541445711438,A,17.606044364576107,B,B,C,A,94.25106865283816,-127.07134920267755,A,1
No,Homosexual,Single,D,159.22463656203067,E,-60.33988000316467,E,B,47.48088634723045,-158.76975221846857,C,9.563602034748893,E,C,A,C,43.68513443328864,-14.736557544948528,E,0
Mental,Bisexual,Single,C,-21.284336432989473,A,-59.694314534257465,A,E,-65.44326619145599,121.0395930126923,C,-99.26844075147172,A,B,C,C,119.3031972294418,-93.69862308282435,B,0
Yes,Other,Single,D,49.0207439293738,B,10.512966119679763,E,E,306.525777301839,82.84062543057372,C,53.402583585111195,A,D,C,A,255.86179097018373,58.75755503821666,D,0
No,Homosexual,Single,C,23.105966924257157,C,185.42078029751178,D,A,59.91045317619032,-0.9117936642016224,A,-56.314215360824136,E,C,B,A,-102.24994593489305,-125.23028534682548,E,0
None,Heterosexual,Widowed,B,-126.7747341465265,E,90.87470272929929,E,E,175.49486576444994,-62.70214526845804,E,-152.17599691780833,C,A,B,A,-40.12000352137086,49.95165016651718,A,0
Mental,Bisexual,Single,E,40.82007664440756,A,85.91548447365194,A,A,-2.8863167860582606,-299.1815647813334,D,35.211265909146114,A,C,B,D,-53.47526804482056,-89.47328408382059,E,0
Mental,Heterosexual,Single,D,-41.281466978556494,B,-115.954824309905,C,A,20.363131555122916,-29.488794366016474,C,125.93911561154233,A,E,B,B,-181.72506142191992,60.32162084369494,A,0
Yes,Heterosexual,Divorced,C,135.12561814434773,A,-43.98906694160984,B,A,114.39679400810785,-73.80939514768522,B,-50.69292700287984,D,D,C,E,-159.13324739496412,95.04275924855746,D,0
Physical,Other,Widowed,A,134.15164971145427,B,-74.46494283769692,A,A,-97.09597220001956,75.5675486975953,E,55.362077650471505,D,C,D,C,-117.6388668103478,-88.31074060981953,A,1
Physical,Homosexual,Single,A,-64.05716358387706,A,-32.648046664037786,E,C,147.61617560253032,-106.09858532004344,A,-188.4891383625555,D,D,B,B,-55.62923858647044,-43.2083380549833,B,0
None,Bisexual,Married,C,-35.44687603386637,C,-68.21542093739255,B,D,-13.072416842025278,-110.54965147114015,C,-69.6013233654857,D,C,E,B,75.28368527540276,-67.04587631108889,C,0
Yes,Bisexual,Single,C,116.86197645331053,C,-182.09845865538955,D,E,99.52200037832104,109.92906016316002,C,-45.28976672484607,A,E,B,B,45.26482041227448,31.002293955442056,D,1
None,Homosexual,Married,B,-36.04763246627405,A,9.137225460955852,C,D,-122.54655784853017,53.694079807319596,E,67.43428868145571,B,D,E,E,98.72315703409008,216.75431207916742,A,1
Physical,Homosexual,Divorced,C,-67.20233323258958,E,-19.63728627419088,E,A,91.4973033923184,-41.67450399016541,B,106.50649705393897,A,D,A,B,2.865672136433356,-93.40312748070943,D,0
No,Other,Widowed,A,-70.90654301768618,D,125.68245178912912,B,E,-220.80873168678616,69.71218796674364,B,30.247216840990177,B,A,B,E,-66.36985211218594,126.56178937230908,B,0
None,Other,Widowed,D,73.6732619230078,C,25.780672156986405,A,D,-104.26503539758292,-49.71390158438334,A,59.88324009662831,C,E,A,E,-72.30488130907638,154.9799364408324,B,0
Yes,Bisexual,Divorced,E,-42.98828418159267,C,-63.35774787671726,B,A,177.3092384505602,-176.97683555779452,C,-110.59257479929458,C,A,E,D,-54.82332862493008,-6.822058498872422,C,0
Mental,Heterosexual,Married,A,86.4788491258438,B,107.09459937914059,C,D,95.81411411174774,11.087644675093266,C,-11.108872554540342,B,D,B,E,41.64849607640611,-19.158099797391486,B,0
No,Bisexual,Single,A,-34.305414028972166,B,67.7348261940687,B,A,-106.44227747714442,59.70269427472474,B,46.21467240339644,C,E,A,E,-24.202977297065374,20.214374555120752,B,0
None,Bisexual,Married,A,5.4652765854102086,E,-181.68782333094035,C,E,-63.72224269179271,5.89660920568268,E,-38.95907479821755,C,E,B,C,-21.876158288032542,-80.2027881603433,A,1
Mental,Heterosexual,Divorced,A,-68.13396678307541,C,86.03802729237151,D,E,63.2176187555588,-35.548482885807495,B,-52.988729554049016,C,C,C,B,40.76202781482553,-22.40858466788788,A,1
Mental,Bisexual,Married,B,-84.35056819969962,B,-9.216009116884019,C,A,-0.6698448025433847,113.63722314121414,E,53.78758399119607,D,E,C,A,-158.98876259802987,-41.97498351543097,A,1
Mental,Homosexual,Married,C,-162.72172745864475,A,-318.5216038566451,C,C,-156.7529492534777,59.43165150447771,E,-92.64092273148096,E,A,C,E,183.06312191336465,-150.8416176508154,C,0
Yes,Homosexual,Divorced,B,55.0114497559261,A,-49.81437026437716,B,C,23.228643100353132,-91.31012431014784,B,-24.86554274404911,B,D,D,D,163.16103427936633,-31.99971402739308,E,1
None,Homosexual,Married,B,-66.00908073066616,D,112.55598805146674,C,D,-11.87553356253956,-17.9067650176643,D,20.810376187188115,D,C,E,E,158.3407846767459,-102.00301094399948,A,1
None,Bisexual,Single,E,-125.95088323168613,A,-120.00515758048975,C,D,-277.50049471081843,-50.8610262591621,A,-40.23795089778645,E,A,E,C,-131.91975363367055,83.63395617469149,C,0
Physical,Homosexual,Single,D,39.270900983738386,B,164.0823654407134,C,A,59.20105269018482,-26.05777862834501,A,0.7460714792724237,B,A,B,B,-74.77986795193816,207.3757277431402,A,1
Physical,Other,Widowed,A,-116.02217889798871,E,-80.79938784127663,D,C,44.37480795572594,-98.76731405341751,D,-40.64131976900269,A,A,D,A,-42.18715939406996,-143.28238293608587,B,1
No,Bisexual,Single,C,83.6151287090781,C,112.83043204347206,E,A,118.45767314896112,-74.86143806420243,A,-7.9578016627208,B,E,A,A,-107.08502821897832,0.8755111445898122,B,0
Both,Heterosexual,Single,E,-103.88937057642238,E,49.76892545758433,C,E,159.280569749825,-1.7647001995836138,B,-133.48679424982646,A,C,D,B,-82.68954895636176,-18.563952427306265,A,0
Physical,Bisexual,Widowed,C,-25.827941341534572,C,-84.72827059473136,C,B,-263.8137162011334,208.26349637682657,D,-108.84068326493957,B,A,C,C,-0.3062693700175296,-118.57391473364729,C,0
Physical,Heterosexual,Married,D,-116.05924935789244,B,130.6483050011475,D,C,120.80042078784079,-107.95828332752136,C,-182.0666134395496,A,D,A,E,-12.801657267332397,-3.196518093105739,C,1
Mental,Homosexual,Widowed,C,81.17799059604677,E,107.09946721151155,B,D,119.68910402401933,-138.9233155383769,A,-31.22836190395728,A,E,E,A,0.41908205280723093,-105.25975429685931,D,0
No,Other,Divorced,C,0.19593170221237363,D,-25.088670776872373,D,D,-109.35060029430088,189.8612939403694,B,22.885665403212727,C,C,E,C,-109.89947911980403,-56.464307928799364,D,1
Mental,Homosexual,Married,E,39.028518228108,B,-92.18725057224603,D,C,97.59197903434077,31.567234644278415,A,119.8978045232266,A,B,B,D,-1.6676273895312264,-115.20906199983409,A,0
Physical,Homosexual,Divorced,B,-99.42726545453418,A,-14.06032005745692,E,B,79.05369823360522,14.439794300627188,E,83.53534072100872,C,C,B,B,-80.18039749095041,209.4688176659584,B,1
None,Homosexual,Single,E,-30.105221290739248,B,-29.710340681320158,E,D,29.56913063299906,15.28551027780182,E,-33.68326965857299,D,C,A,D,171.6939033426665,35.645017474448956,D,0
Yes,Bisexual,Divorced,D,102.1725034152436,C,-20.97133556601008,B,D,-85.02149668502524,-219.95275510627894,B,-12.50755656745036,E,A,C,A,107.12802245952973,-92.39501312899934,C,1
Both,Other,Widowed,C,-82.46431868058208,A,-16.42982444165262,D,A,298.13585953876554,36.934585329164804,D,-113.15173574524096,C,D,B,A,59.56181431028023,-2.8213381861120217,E,1
No,Other,Married,B,116.51155941043159,C,-69.26736851536603,B,B,68.79309522274006,-70.40716672964902,E,123.88908458133294,E,E,A,C,-8.396585036058616,91.48486506782321,E,1
No,Heterosexual,Married,B,71.80877380343215,B,31.912043242266392,E,B,76.40461460104319,125.8416210076411,C,-25.64859826337119,A,C,D,C,95.07329604682566,129.93452166846677,B,0
Yes,Bisexual,Married,D,63.709544511124186,D,-56.49711468201512,B,D,-77.44569882071455,10.091598855415135,C,-144.3693069976159,B,C,D,A,-41.21401566743157,-45.62704510107747,B,0
Both,Bisexual,Divorced,E,142.4294998715594,D,74.66598985662942,A,C,14.810788074941868,-52.67112377235812,C,-50.55042917237179,B,B,E,C,-103.33496190074314,-197.02369961219796,E,0
Yes,Bisexual,Divorced,B,22.809979888721433,D,-109.29596988136066,D,D,209.41475817067334,-76.11368330174072,E,44.54097298245106,C,A,E,C,53.094244537510946,-74.5247359207132,C,1
Physical,Homosexual,Single,D,286.5401520890483,C,-34.72745516228338,A,E,14.584015271630847,-18.312690718440574,B,80.66851750431549,A,C,C,E,-240.2769184420611,-65.86531971061913,C,0
None,Bisexual,Single,E,-109.21491259154968,C,54.88875080493758,E,D,110.6214064081029,27.833660701184726,B,70.9005010580732,E,E,C,C,-225.96440962156112,-134.7644539251898,D,1
Yes,Bisexual,Widowed,B,169.49674675876918,E,49.95369054130517,B,C,-110.87655122360633,115.74322200184663,B,-14.134607718272221,C,A,D,C,-7.880045553286824,-91.71750369725193,A,0
Mental,Bisexual,Married,E,0.40179313666414895,E,52.81731911279404,D,B,-53.98515272966097,-90.64343879903473,B,-55.86461291660161,E,A,C,E,56.011789920552744,-116.4520614490118,C,0
Mental,Heterosexual,Single,D,-117.33745049223442,E,-54.75671039406807,B,B,-113.9696331076599,-156.52024883019305,E,-46.00146099303621,D,D,C,B,19.477100593746023,-24.287314280463587,E,0
Yes,Heterosexual,Divorced,E,-76.97919966712502,A,-110.55633128989768,A,E,102.01903215560861,-160.10919549067182,B,-281.159073610659,E,A,C,D,21.68129120499967,-3.661324307819528,D,0
Yes,Heterosexual,Divorced,D,46.453271038718555,B,-67.09013689633898,B,B,39.07140563772923,18.66775177015917,B,92.68257561271741,A,D,D,E,44.57843998238948,27.57959376329196,C,1
Physical,Bisexual,Divorced,E,32.04886074884171,C,-188.90250947303542,D,A,-74.6099489412041,-111.85160933664167,E,-6.353583715851779,B,E,A,D,-74.96230530368977,274.604301250228,A,0
Physical,Heterosexual,Divorced,E,63.483344531860766,B,-63.30591802587059,B,E,42.15416308302835,76.44666363499127,D,-96.04209646272281,C,A,D,A,30.235138883042527,-64.1771785116611,B,1
Yes,Other,Married,D,82.78005530187409,D,116.29211572747651,D,E,-84.23331371726388,-41.3573061517598,A,-44.06569355708112,A,C,C,D,103.10564746691962,41.28682004092605,C,0
Yes,Bisexual,Single,B,9.428400157574107,A,93.86575023798241,B,B,27.426640417607917,184.25693223282542,E,-111.9663780649383,C,C,E,E,-80.46238107132099,22.292073408268,E,0
Both,Homosexual,Married,B,15.572691240461273,C,-225.64477720607906,D,D,-80.15256650973342,-19.88377494954228,E,-48.52685929441363,A,A,A,E,6.710062483997942,86.02485492604869,D,0
Physical,Other,Divorced,C,-116.54580068375644,C,-92.10822888514977,D,A,-57.544592243680015,71.50689510403687,D,60.49345921880583,D,A,B,C,-127.08446347324143,77.61052448131991,D,1
No,Other,Divorced,B,-212.57131843906777,C,-112.1475013896083,B,C,17.101846515375748,46.83091004019246,E,11.905893966878194,B,D,E,E,-71.38088743993823,5.051246789549917,A,1
Mental,Bisexual,Single,C,-91.11120693885574,D,78.68060010156177,E,C,81.82735275781222,-0.5112274247397249,D,-17.49802372889224,D,C,A,B,-139.16329109226893,90.61300456998039,B,0
Physical,Bisexual,Divorced,E,-58.15429174994766,A,43.009340453976684,B,D,-49.14668128758585,-140.61613993770177,E,103.87457162645879,E,B,A,B,-74.84004908906833,-193.1416796196511,E,1
Mental,Other,Divorced,E,183.27542619461502,B,120.13228571074366,A,A,-47.20535267258833,8.426146985031412,E,17.10837061817847,C,B,B,C,-109.38409702459408,-155.2266399338316,D,1
Physical,Other,Widowed,C,12.95309500473907,D,117.6997732763304,C,E,32.15025396386354,74.93723771869863,E,34.05372361430278,C,E,A,C,-70.20473932906071,186.10518752199118,E,1
Mental,Bisexual,Divorced,B,-159.67698252148,C,97.1805930487289,E,B,134.01756527075636,28.493490061374633,C,-178.00649352498525,E,A,A,A,241.44989298111295,-58.08316194680769,D,1
Mental,Other,Widowed,E,11.135606098390863,A,17.586084941418395,C,E,-19.384436804764817,-279.13659631565736,D,96.1003007061339,C,B,D,C,9.959569353833714,-9.539746466484807,D,1
Mental,Bisexual,Widowed,A,203.6124224803098,A,-61.03267628475749,E,A,3.4962433694288,-53.553713568456196,E,212.53636282832292,C,C,B,B,14.007162268300624,87.32288617827116,B,0
Physical,Bisexual,Divorced,C,33.301831180621264,D,17.57998800028025,B,C,-201.47668710073356,-49.98632823497873,C,-13.45526955069905,C,A,D,B,21.6946316781872,45.69190093594144,B,1
Yes,Heterosexual,Divorced,D,76.7668361906497,C,75.59936263951295,A,B,-228.5197626263858,97.43554023270882,D,-109.90753188819693,B,E,B,B,-90.32063850365145,-14.84796638837434,B,0
Yes,Homosexual,Divorced,E,115.45028929664215,E,72.64301358303632,B,E,-68.20946944862301,-130.83094908650895,A,30.708505496496553,D,C,C,A,-16.878345372739233,-93.99295426781964,C,1
None,Other,Single,D,17.01398877977548,B,75.33479096953303,C,C,11.25944758966379,83.90695587574741,C,199.25004656242447,C,C,A,B,175.6200537746723,118.95327864857306,A,1
None,Bisexual,Single,A,92.61202335107703,C,46.53127636996514,A,B,-26.383061047462647,-54.78894983084663,E,40.84590132293962,A,A,D,E,176.63103604772877,-8.765959786378929,E,1
No,Homosexual,Married,C,128.30068954366354,A,-100.14001974126646,A,B,-130.29809299766282,-52.30929710718408,C,-242.48040106760328,E,C,C,E,-27.643998973442923,-60.80910605904754,D,0
No,Other,Single,E,13.558382233873397,C,63.865048434203416,E,D,122.21463102283074,157.85684824842016,D,90.51900964363033,E,A,A,A,137.81252791066078,7.50207035538391,B,0
Both,Heterosexual,Single,D,27.442091698466903,B,-15.65051112665958,E,E,-79.78877237301316,11.869069857402916,D,127.1722002747428,C,C,A,B,9.239533708497435,75.84086984472543,A,0
Physical,Heterosexual,Divorced,A,69.41379047895467,A,79.34554842843356,C,E,54.50934767574076,-76.62586107272887,C,19.089396896987516,A,E,A,E,-264.42558996571,-23.972055384573615,B,0
Physical,Homosexual,Widowed,C,-35.89755700480601,E,-107.06259203134427,B,E,-121.94383249856212,-78.57534294496328,B,-33.636558324644675,A,E,C,E,19.240199529833028,-32.34187108803499,D,1
None,Other,Single,B,42.59710477648872,E,120.75496268756136,D,B,170.4024314165172,-74.18052022164763,C,313.4449094007244,C,A,E,B,-122.49778501504063,232.61832580882756,D,0
Physical,Heterosexual,Divorced,A,33.199421004697726,E,229.65966330964568,C,B,123.15043391131108,8.566654199511918,E,-190.29993142034215,E,E,B,E,-60.06174144622324,-63.065366511856006,E,1
Yes,Homosexual,Single,D,-16.48151268367185,B,69.24577873768152,B,D,-55.984940795619366,74.76292529231668,B,10.000947816124864,D,D,B,A,-116.95530151186593,11.780115235283773,D,0
Yes,Heterosexual,Widowed,E,-153.08806397081636,A,-69.03432923159316,E,D,42.460681506310415,32.842772146367764,E,10.792397218026272,D,A,B,B,0.8804500103321813,-114.08389289957506,D,1
Physical,Other,Married,A,-117.86586438647961,B,92.73438246823042,E,D,0.5924053161106001,63.19842988644736,E,147.96824445803898,C,D,A,B,-16.262784999466156,20.675805903277304,A,1
None,Homosexual,Widowed,C,-52.14989262201718,C,-56.1016323683375,E,C,-243.06153717640666,-41.890632293874155,B,-158.4626897753595,E,B,E,B,165.37057463000394,30.810249630530972,D,1
