Veteran,Nationality,orientation,age_group,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Non-Veteran,Mexico,Heterosexual,18-25,A,C,128.08346551946073,B,E,-159.07635148847888,0
Yes,Mexico,Heterosexual,18-25,E,A,-86.97419727284719,D,B,63.260676322726916,0
Non-Veteran,China,Homosexual,18-25,B,D,43.205087300563164,A,A,54.41732525903592,0
Non-Veteran,China,Homosexual,65+,C,A,21.517006003338306,C,D,-205.5382407700997,1
Non-Veteran,India,Homosexual,18-25,D,D,-101.75853099789948,B,D,103.6002145174163,0
Non-Veteran,Brazil,Heterosexual,65+,D,C,-36.70392046954674,A,B,128.7315795404843,0
Veteran,Germany,Bisexual,51-65,B,C,19.201917069194273,E,E,10.92585853403896,1
Veteran,UK,Bisexual,51-65,C,B,52.75674233048904,B,E,113.36801197282031,0
No,Mexico,Bisexual,36-50,E,A,-188.06049745637554,E,D,-73.79880747776029,0
Non-Veteran,Brazil,Homosexual,51-65,B,E,22.877544839082894,B,D,-70.2245364291947,0
Yes,US,Heterosexual,26-35,C,E,21.264192381657445,C,A,-120.21536983875151,0
Yes,Other,Heterosexual,51-65,C,D,14.954352794757309,D,C,-98.93314567869581,0
No,Brazil,Homosexual,36-50,A,B,120.38118476010105,B,C,145.83518143634996,1
Veteran,Other,Homosexual,26-35,D,A,11.147296277388484,B,C,-278.6386290465016,1
No,Other,Other,65+,E,E,144.87424441667892,B,B,74.39639386596285,1
Non-Veteran,Germany,Heterosexual,51-65,D,D,139.02742697430784,C,C,60.360202144549966,1
No,China,Homosexual,18-25,E,D,23.172242859665136,E,C,-76.04117582766426,0
Yes,Germany,Heterosexual,51-65,D,A,-16.506882377071378,A,B,37.93205751365487,0
No,Other,Other,26-35,D,D,112.66291969456128,D,D,96.4904181493834,0
Veteran,Mexico,Other,51-65,B,A,-171.93681962693245,C,A,-10.436536648302909,1
Veteran,US,Other,51-65,C,A,-11.7906319928058,C,D,84.1774359853651,1
Non-Veteran,India,Other,18-25,A,E,115.599692981204,C,C,-54.58145103002501,1
Non-Veteran,Other,Homosexual,65+,A,A,-14.815842120914347,E,E,-40.100216146453995,1
Yes,India,Homosexual,65+,B,C,-73.84904007743415,A,B,-79.57043067741354,1
No,Germany,Heterosexual,18-25,D,B,38.91546986432406,E,D,119.97109782823772,0
No,Brazil,Bisexual,18-25,C,B,-22.500966255285913,D,A,40.48385793903906,1
Yes,Germany,Other,36-50,A,D,-55.98232130918386,C,B,27.1499421782458,0
No,China,Bisexual,65+,D,A,-54.88779304878898,C,A,-67.83446053606103,0
No,Mexico,Other,51-65,E,D,88.98174353311718,E,A,-126.87080795950543,1
Yes,Mexico,Bisexual,26-35,A,B,60.57041747685024,C,C,-8.79478694782771,0
Yes,Brazil,Other,36-50,D,E,-268.3275716784427,B,B,73.22772832777315,0
No,China,Homosexual,65+,C,D,-81.75579829148535,D,A,116.05774577144483,0
No,China,Other,36-50,E,B,194.12005987022175,E,D,17.952271659471428,0
Yes,Mexico,Bisexual,65+,A,D,-28.167029358546465,B,D,129.1027310737338,1
No,UK,Heterosexual,51-65,C,E,-52.17561329350525,D,E,60.716291331536475,1
No,China,Heterosexual,18-25,B,A,-30.228526066300027,B,A,85.02372973599334,1
No,Other,Heterosexual,18-25,D,B,-106.9920293901499,B,D,22.993545647609274,1
Veteran,US,Heterosexual,26-35,D,E,34.67008169056291,C,D,20.304644294263415,0
Veteran,China,Other,51-65,E,E,78.70037014580942,C,B,-163.96749183904038,1
Yes,Brazil,Bisexual,18-25,B,B,206.91065539580492,D,A,80.31057318998943,0
Yes,India,Other,36-50,D,D,62.130983551446676,B,D,-20.089239307878977,0
Yes,Other,Heterosexual,36-50,B,C,69.74792292141082,D,C,26.72499839823211,0
Veteran,US,Other,26-35,A,E,-22.470389334020012,A,D,-56.525481175089,1
Non-Veteran,Brazil,Heterosexual,65+,D,A,-24.385938949555392,B,A,311.06478165809636,0
Non-Veteran,India,Homosexual,51-65,E,B,62.85839605204936,A,B,-189.71908806010038,1
Yes,Germany,Bisexual,18-25,B,A,13.651976215051464,D,A,-24.645170045394888,1
Non-Veteran,Germany,Heterosexual,65+,C,D,12.512602244871317,C,C,37.69881701656932,0
No,Germany,Bisexual,18-25,D,D,-68.08571055270309,E,C,247.2240410860446,1
Non-Veteran,Mexico,Other,26-35,C,B,65.69554770302494,A,A,-55.33195783078415,0
Veteran,Mexico,Heterosexual,51-65,C,C,-93.86097818548032,C,B,3.0918747345138087,1
Non-Veteran,UK,Other,36-50,B,C,16.921257794762642,A,A,-11.036373079586353,0
Veteran,India,Bisexual,36-50,D,A,45.725059229878056,C,D,67.44814924669295,0
Yes,US,Heterosexual,18-25,C,E,-89.92431502589137,A,D,-39.12281818444117,0
Non-Veteran,Brazil,Other,36-50,E,E,-126.68000717512442,C,C,-82.06452417035854,0
Non-Veteran,India,Bisexual,18-25,A,D,-39.160740678745256,B,C,-49.33815025684598,1
Yes,Brazil,Other,51-65,A,A,-109.1616455715703,D,D,14.978897936141628,1
Yes,Brazil,Other,51-65,B,B,158.1358642530463,E,B,65.46999786775032,0
Veteran,Other,Heterosexual,18-25,C,C,-21.734939633065984,B,A,51.9306911091992,1
Veteran,Germany,Heterosexual,18-25,B,D,60.970990201567474,B,B,26.370587983472284,1
Veteran,Mexico,Homosexual,26-35,D,B,125.14696392245209,E,C,-21.454896810513997,0
Non-Veteran,US,Bisexual,18-25,E,E,-110.27057019925452,B,B,206.2099164574606,0
Veteran,Other,Heterosexual,18-25,A,A,110.14236651627296,D,B,134.54919623580665,0
No,Brazil,Bisexual,26-35,B,A,-220.69063358273317,D,D,-51.7255648372868,1
Veteran,Mexico,Other,51-65,D,A,-171.8756543326391,C,A,36.39841073563236,1
Yes,Mexico,Heterosexual,65+,B,C,-51.18272662583313,A,C,-61.75990631717604,1
Non-Veteran,Mexico,Heterosexual,18-25,E,E,75.22037155014608,A,C,14.866968335737443,0
No,Mexico,Heterosexual,26-35,A,D,-59.96000827755916,B,D,-46.06358873649597,0
Yes,China,Other,65+,A,B,-77.28125734367785,B,A,5.4054248691830376,1
Veteran,UK,Other,36-50,E,E,-65.14553783453093,A,C,37.35883375178598,1
Yes,China,Heterosexual,36-50,D,C,91.55869583872058,B,B,-70.61808150382501,1
Veteran,US,Homosexual,65+,E,D,-117.89083988444482,E,A,-44.364744870678166,0
Veteran,Germany,Heterosexual,36-50,D,D,9.699684419401764,A,E,80.69258620017271,0
Yes,UK,Homosexual,51-65,A,A,82.84837332239371,E,C,52.30311124684754,1
Veteran,Other,Other,36-50,E,C,-9.520219758555365,A,D,-45.41402533169474,0
Yes,Germany,Homosexual,65+,A,C,-227.27445872083197,D,A,-95.44889785826282,0
Yes,Brazil,Heterosexual,51-65,E,B,-101.3721073946319,D,A,-106.35314603036585,0
Veteran,Germany,Heterosexual,65+,E,D,16.67457638938053,C,C,-139.5150906629492,1
No,China,Heterosexual,65+,A,A,-27.196709696948112,A,E,54.29022246006122,1
Veteran,Other,Other,26-35,A,A,202.60553370750776,E,E,16.228096173007856,1
Veteran,China,Heterosexual,18-25,E,E,82.4124630546044,E,C,-180.4616440148279,0
Veteran,China,Heterosexual,65+,D,A,153.2683909276416,C,A,-69.34929015331906,1
Yes,Mexico,Bisexual,18-25,A,C,18.40881242894647,D,A,73.24936067710345,0
Non-Veteran,UK,Other,65+,D,C,-108.89175112048464,D,D,114.21537624422122,0
Non-Veteran,China,Other,18-25,C,D,-83.42291590039827,A,C,-189.44795625543892,0
Yes,Other,Heterosexual,26-35,D,D,3.987578621314467,A,E,-187.85760172679872,0
Yes,China,Bisexual,26-35,E,A,-68.48736604481456,E,C,66.65082578844,0
Non-Veteran,China,Homosexual,26-35,C,B,15.435961932513461,B,B,-12.660313646076132,1
Non-Veteran,Germany,Heterosexual,36-50,B,D,-125.59341101988004,C,B,-135.2214599237258,0
No,India,Homosexual,18-25,A,D,83.83383912212469,D,A,-150.08302862225656,0
Yes,UK,Other,18-25,A,A,-159.36095856499804,D,B,-90.68480492607809,0
Non-Veteran,Germany,Other,65+,B,E,149.17573394584844,A,D,45.51354215789251,1
Non-Veteran,Other,Bisexual,26-35,D,D,29.13143242842712,C,A,-15.785618909058979,0
Yes,UK,Bisexual,18-25,D,A,27.00694576648688,A,A,-69.16055852590199,0
Yes,Mexico,Homosexual,36-50,E,B,-22.640090027822673,C,E,-57.28768675102256,0
Yes,Other,Bisexual,26-35,D,B,-8.058181488676551,A,E,15.191333582899095,0
Veteran,UK,Homosexual,18-25,C,D,-105.55300372776775,E,A,-221.1932906073138,1
No,India,Heterosexual,26-35,E,D,234.10363458257936,A,C,6.715925918681664,0
Yes,Mexico,Heterosexual,65+,C,A,-53.38881741736707,D,A,109.48459132475554,1
Yes,UK,Bisexual,65+,C,A,79.34444424811076,B,C,-115.37348587818552,1
No,Mexico,Bisexual,36-50,A,A,-156.36264427725774,B,B,-44.33633967899512,1
Yes,India,Heterosexual,65+,A,A,8.267895876803127,C,B,-73.54164478929064,0
Yes,Other,Other,36-50,B,C,134.8405960708387,E,D,-50.71281203897024,0
No,UK,Bisexual,18-25,A,D,145.5344386449667,D,A,-247.07234585727758,0
Yes,UK,Heterosexual,65+,D,E,11.41716008192714,D,B,10.7882607541225,1
Non-Veteran,India,Homosexual,18-25,A,D,10.158261168767172,A,C,60.367394463630916,0
Veteran,Other,Other,36-50,B,C,75.42803645395225,C,A,-153.8346810103068,1
Veteran,Germany,Bisexual,18-25,E,D,-28.516146718536987,D,E,23.075111122580967,1
Yes,Mexico,Heterosexual,36-50,B,A,-48.01221284423999,D,A,-25.681486690180428,0
Non-Veteran,India,Heterosexual,36-50,B,E,53.82679958890326,C,D,149.37411777440178,1
No,India,Bisexual,36-50,C,B,-27.553312172581396,B,D,49.0136982995692,1
Non-Veteran,India,Homosexual,36-50,A,E,4.3317118243724675,D,E,-55.56881964482837,0
No,UK,Homosexual,36-50,B,C,-3.5640994069805094,E,E,22.989903412935508,0
Non-Veteran,Germany,Heterosexual,65+,B,B,213.99918834148625,C,D,-186.18380224906224,1
Non-Veteran,US,Heterosexual,65+,B,C,-176.59382234090836,D,D,13.916159801746803,1
Veteran,Germany,Other,18-25,E,D,-210.91948920639857,B,C,22.62876068322086,0
Veteran,China,Other,36-50,A,A,-21.690667357537556,C,D,246.52943792954525,0
Yes,India,Other,36-50,C,C,-210.01528925763924,E,A,28.5385756817576,0
Non-Veteran,UK,Other,26-35,A,D,50.90403253944758,E,B,62.247034428591434,0
No,India,Homosexual,36-50,D,E,-14.262166316155087,B,D,-117.08383209452455,1
No,UK,Homosexual,26-35,A,B,102.32488447400353,B,C,-69.50487589950758,0
No,Germany,Other,51-65,B,A,126.69429644185047,A,B,-139.78924680826418,1
No,Germany,Bisexual,65+,E,C,-35.356465835074495,D,E,-167.8597369537542,0
Yes,UK,Homosexual,51-65,A,A,183.99348640279004,E,C,121.17720864670443,0
No,Brazil,Other,36-50,C,D,-87.96470840008101,A,E,-32.943968139383394,1
Yes,Mexico,Other,26-35,D,A,179.50676154124838,C,A,-58.44209194823636,0
Non-Veteran,Brazil,Bisexual,51-65,B,E,-73.34815214057494,D,E,-128.31450208460052,1
Veteran,Germany,Homosexual,65+,B,B,80.93670127213379,B,A,-34.13647868632293,1
No,Germany,Other,26-35,A,A,-125.18488660769746,A,D,-175.87853625083122,1
Non-Veteran,Brazil,Homosexual,26-35,E,C,-122.9798022309917,D,A,-60.07541732608418,0
Non-Veteran,Other,Other,18-25,C,E,317.1092288191124,C,D,-5.334585174354631,1
Veteran,Other,Heterosexual,65+,D,C,125.31804209552394,D,B,-121.1822203441338,1
Veteran,UK,Homosexual,18-25,E,B,120.57242858089015,D,A,-87.41624517425632,1
Non-Veteran,China,Heterosexual,26-35,D,C,47.69670830694174,A,B,-57.87327874405547,1
Non-Veteran,Other,Heterosexual,26-35,D,E,48.87724617377353,A,A,-215.75756794908446,0
Non-Veteran,Brazil,Homosexual,18-25,B,B,-163.50942758897594,C,E,9.870743827566752,1
Yes,US,Other,18-25,C,C,48.54607776068096,B,B,38.18769762343558,1
Non-Veteran,India,Homosexual,65+,C,E,-100.26629061743364,B,C,-7.531712472148283,1
Veteran,Mexico,Bisexual,26-35,C,B,-91.96930919265048,B,A,-93.52376402578389,0
Non-Veteran,Other,Other,18-25,B,D,-158.94226193704472,E,B,73.2267402042582,0
Veteran,US,Bisexual,18-25,B,B,-99.92343671694059,C,D,99.28613015047429,0
Non-Veteran,China,Other,26-35,D,C,35.1805792565106,C,C,-207.91236934675652,1
Veteran,Mexico,Other,26-35,B,E,-54.91058320900821,B,B,-95.64091085162478,1
Non-Veteran,Brazil,Homosexual,51-65,E,C,-68.50109639943605,E,E,-29.956054658641634,0
Non-Veteran,US,Homosexual,36-50,B,D,92.08808196243817,A,B,-35.97893796607266,0
Veteran,US,Other,18-25,B,A,-45.27225670202261,E,C,-146.40201114001476,0
Non-Veteran,Other,Homosexual,51-65,E,A,-40.03725249151429,B,B,-6.112458393171287,1
No,Germany,Heterosexual,18-25,B,A,193.08362328554747,D,B,-75.33057206327157,0
Yes,UK,Other,36-50,B,E,-4.902969727723958,A,C,109.23215329865215,0
Non-Veteran,Mexico,Heterosexual,26-35,E,A,-55.98787716330349,E,B,-94.74755134404937,1
Non-Veteran,Mexico,Bisexual,51-65,C,B,6.717902224638997,D,B,-172.15558471593812,1
No,Brazil,Bisexual,26-35,A,D,-115.76727039534569,A,C,-180.41197460159455,1
Veteran,China,Homosexual,26-35,D,A,52.0877881835318,A,E,-9.990702445834373,1
No,UK,Homosexual,36-50,D,D,-55.04834074506218,E,E,-99.96130736506913,1
Non-Veteran,Germany,Other,65+,B,E,27.79270968544508,E,C,123.20812656704531,0
Yes,Mexico,Other,18-25,C,D,105.20818488177117,B,A,101.82446267585303,1
Yes,Mexico,Heterosexual,36-50,E,B,171.30806943008372,E,B,82.63573259614341,1
Veteran,Other,Other,18-25,B,A,219.03106601340295,E,A,-26.894019559519283,0
Yes,Mexico,Homosexual,51-65,D,A,74.78533403642459,A,E,-240.22205302569603,1
Non-Veteran,UK,Other,65+,B,B,-87.24135150349244,C,C,7.989485229807296,0
Non-Veteran,China,Homosexual,65+,B,E,-79.28566087716355,D,B,-151.48219057927412,1
Veteran,US,Heterosexual,18-25,B,E,175.4522001134206,A,E,23.845062273035904,1
Non-Veteran,Brazil,Heterosexual,51-65,A,A,-9.698126624534764,B,A,4.481010989220505,0
Yes,India,Heterosexual,65+,E,D,-2.006668212868358,A,C,-48.914643719982195,1
No,Other,Other,36-50,D,B,60.752170004423256,B,E,170.8570038689272,0
No,India,Bisexual,65+,B,B,-106.09521735485473,B,A,-52.81523710780057,1
No,Brazil,Heterosexual,65+,D,C,68.36459475325348,B,D,67.88029517696518,0
Veteran,Brazil,Other,36-50,C,A,-34.584080969948275,D,E,20.792419864549856,0
No,Germany,Homosexual,18-25,B,E,101.74131198059948,E,A,-72.66896581902053,0
No,Mexico,Homosexual,36-50,D,B,-53.975203568646876,D,A,-69.11696461498617,1
No,India,Heterosexual,65+,C,B,98.6084723904938,A,D,-84.64507455625274,0
Non-Veteran,Other,Heterosexual,18-25,A,A,116.85739953908507,B,D,47.08967592856693,1
Yes,US,Homosexual,51-65,E,B,-51.93649390199017,D,C,-63.85491066501334,0
Non-Veteran,UK,Other,51-65,D,D,205.20172104469756,E,A,-47.220658423903984,0
Non-Veteran,Germany,Heterosexual,51-65,A,C,-32.697451929829434,E,A,-6.023023503530116,1
Yes,China,Bisexual,36-50,B,E,-91.405730243548,D,E,79.42468180998503,1
Yes,India,Other,18-25,B,A,11.616912746199425,B,A,123.5658461737437,0
No,Mexico,Other,51-65,E,C,176.2541482546724,C,E,-173.9737325785806,0
Yes,Germany,Bisexual,26-35,D,E,132.6209983721702,B,C,126.35835964380826,0
Veteran,US,Bisexual,36-50,B,E,-6.91585133994697,D,B,10.59331388071319,0
Yes,Germany,Other,26-35,C,A,-31.152924373476846,B,C,-89.61970531450464,0
Veteran,Other,Other,36-50,C,A,76.84172940225402,C,B,93.71224507593148,0
Veteran,China,Other,51-65,A,A,-30.725998930012093,C,B,3.806863439352299,0
No,Mexico,Bisexual,26-35,A,E,64.61437808826788,C,B,-13.219176795024126,1
Non-Veteran,US,Other,36-50,B,B,-154.79794073958075,D,D,1.9822610687550934,1
Yes,UK,Homosexual,18-25,B,A,-105.8192531367212,A,A,36.47498261906068,0
No,Mexico,Homosexual,36-50,E,E,-29.983523457624205,E,B,-1.7945381148736992,0
No,UK,Heterosexual,18-25,B,D,-6.605358117318956,C,E,-87.1121423283273,1
Yes,China,Bisexual,26-35,C,A,-108.72115837060758,A,B,-77.79129452690398,1
Yes,China,Homosexual,18-25,A,A,65.32941042021733,E,B,195.18609539699244,0
Non-Veteran,US,Heterosexual,26-35,A,B,-256.23450907256046,C,E,23.402474935167223,1
Non-Veteran,UK,Heterosexual,51-65,B,C,59.78095269420607,C,D,30.06503647056836,0
Non-Veteran,Germany,Other,36-50,D,B,-32.45303733777348,C,A,-60.36760500576423,0
Yes,Other,Heterosexual,51-65,C,C,-159.2639903238996,E,A,110.0928443371727,0
Non-Veteran,India,Bisexual,18-25,E,B,36.97040250451805,D,A,0.7517135685996643,1
Veteran,Other,Homosexual,36-50,B,B,-155.71293210514008,B,B,-161.22347193234688,0
Veteran,Brazil,Homosexual,65+,B,D,26.833839666416598,E,A,-151.5011488079208,1
Non-Veteran,Other,Heterosexual,65+,B,C,-13.179687348384425,D,B,110.29582468080407,0
Veteran,Other,Bisexual,65+,B,A,68.82812272946818,D,D,-62.256656819976364,0
Veteran,Germany,Heterosexual,26-35,E,E,-7.2922335900408735,A,E,57.93768137268076,0
No,India,Heterosexual,51-65,C,D,19.565827369266245,A,B,15.510708332043494,1
Yes,US,Other,65+,C,C,-74.60305997707796,B,C,102.84436785219249,1
Non-Veteran,Brazil,Heterosexual,26-35,C,A,75.9904006675757,B,E,116.6789908765703,1
No,Brazil,Heterosexual,51-65,E,B,-64.7191744293541,B,B,-13.182823047230691,1
Non-Veteran,India,Other,65+,D,B,61.5831321320921,E,B,10.617842583979634,1
Non-Veteran,Brazil,Heterosexual,26-35,D,E,-243.5451672002134,E,C,170.63007491758964,1
Non-Veteran,UK,Other,18-25,C,C,-34.429364841627745,B,E,41.55057146795929,1
Non-Veteran,China,Bisexual,65+,B,B,-148.66325514002418,D,B,-11.218860124081317,1
Veteran,Other,Bisexual,65+,A,D,144.10739336872572,C,C,-93.8529739513433,1
Veteran,US,Bisexual,18-25,C,D,-67.7007456791178,C,B,184.6072020160917,0
Yes,India,Homosexual,51-65,D,E,197.46937736909553,B,E,67.11606488275315,0
Yes,UK,Heterosexual,26-35,B,E,70.44951368638209,E,B,-44.46742565663996,1
Non-Veteran,Brazil,Heterosexual,51-65,E,C,-27.451124823065175,E,E,-53.82136946179814,0
Yes,US,Homosexual,36-50,E,E,32.57713976536248,D,C,-148.77287370548044,1
Yes,Mexico,Other,65+,C,D,25.82126244828275,B,D,78.05168334439051,1
No,China,Other,26-35,C,D,-8.726727652825879,A,C,-175.30299230920616,1
Veteran,India,Bisexual,18-25,D,E,105.46648825981535,D,D,-57.71289324478609,0
No,Brazil,Bisexual,36-50,E,B,79.3254520888643,A,B,-19.820903297358942,1
Veteran,Germany,Bisexual,65+,B,C,30.54574967026603,E,B,-125.0216285856879,0
Yes,China,Other,36-50,D,E,110.62937737671812,B,E,-112.89568338857985,1
No,India,Heterosexual,36-50,D,C,7.588959643858821,B,E,-61.181842493410784,0
Yes,China,Heterosexual,65+,A,C,52.21941158480623,C,B,-101.66333466506572,0
No,Other,Heterosexual,36-50,D,E,145.9987343203225,A,D,-8.766067252185126,0
Veteran,UK,Bisexual,26-35,E,A,-25.237855662073095,A,B,63.514859230770924,0
No,India,Heterosexual,26-35,A,E,-41.74229322049965,E,B,93.03701645469889,1
Yes,US,Bisexual,65+,C,E,-132.04160529675147,E,B,-27.03071187315827,1
Yes,China,Homosexual,18-25,B,D,-199.93937084055344,A,E,-18.063360270551573,0
Yes,Brazil,Bisexual,36-50,A,A,-81.76459438808983,A,D,-42.63658053188132,1
Non-Veteran,Mexico,Bisexual,26-35,B,C,-104.16044787522698,D,E,-59.6452286291259,1
Non-Veteran,Brazil,Other,36-50,E,B,2.8413825069078507,E,E,170.53953486737421,1
No,Mexico,Bisexual,51-65,D,B,87.32538587438704,D,C,266.87204517517864,1
Non-Veteran,Mexico,Homosexual,18-25,B,B,96.47235816778739,C,A,-26.662648521119625,1
Veteran,China,Other,36-50,B,A,47.112037450223646,D,C,-41.79366966224997,0
No,Brazil,Bisexual,26-35,D,E,-5.496810918317542,A,D,206.91028412931826,0
Yes,Mexico,Heterosexual,65+,D,B,11.983152631967,B,E,112.0711862558172,1
No,Mexico,Homosexual,26-35,D,E,-67.93150250950255,E,E,-98.54672725244524,0
Non-Veteran,UK,Homosexual,26-35,D,C,17.493196290183644,B,E,-28.94190071595363,1
No,Other,Bisexual,36-50,C,A,17.930223447143117,B,C,-125.4953083066537,1
Veteran,China,Bisexual,36-50,E,D,-60.914044916096884,B,E,-31.666644144009997,0
Veteran,UK,Other,26-35,C,B,-151.49921109441462,E,E,144.82396099702285,1
Veteran,Other,Bisexual,26-35,B,A,-12.99440930214394,B,D,46.82873907225367,0
Veteran,India,Heterosexual,18-25,B,D,-0.0025480291306220247,D,B,-99.65751498099348,1
Yes,Brazil,Bisexual,36-50,A,D,21.964039226510938,D,C,10.87320060361925,0
Non-Veteran,US,Other,26-35,B,B,140.63752922686027,A,B,70.92177799830995,0
No,Germany,Bisexual,26-35,E,D,303.56514921052155,C,C,-19.246309107084215,1
Non-Veteran,UK,Bisexual,26-35,B,E,180.8060546271507,C,E,-82.24332931759768,0
Yes,Mexico,Other,26-35,D,C,10.756676304947522,C,A,6.6332358132560625,1
No,US,Other,51-65,B,A,-91.31978443918835,B,D,-69.02911260955975,0
Veteran,US,Homosexual,51-65,D,A,-22.753256736425065,D,D,-226.93551981864184,1
Non-Veteran,US,Homosexual,18-25,A,C,95.90385793425064,E,E,-33.00765109797813,1
No,UK,Homosexual,18-25,B,E,-225.53177002908376,D,E,-109.24293247082433,0
Yes,Other,Homosexual,65+,A,C,58.37942907432657,C,B,-81.15701816695683,1
Non-Veteran,Mexico,Bisexual,18-25,E,D,-71.89381442068805,A,E,-42.51625418584405,1
No,US,Bisexual,18-25,A,C,-217.6344943096035,A,D,38.99531704828536,0
Yes,Other,Other,18-25,D,E,143.42967154991308,B,A,-88.06503903495378,0
Non-Veteran,Germany,Other,26-35,E,C,-97.872226301098,A,A,60.46600606636625,0
Yes,US,Bisexual,65+,B,C,-60.45688846297591,C,C,-55.70885536957451,0
No,UK,Homosexual,51-65,A,C,16.22774157358549,D,B,12.704041941964,1
Veteran,China,Other,26-35,A,A,39.652479782393144,C,A,-57.39991579471663,1
Non-Veteran,UK,Heterosexual,65+,A,D,5.1777099427002,D,D,34.53167453400186,0
No,US,Heterosexual,26-35,C,B,-3.738585984645785,E,B,205.8279690255706,0
Yes,Mexico,Homosexual,65+,C,A,-143.01896292656554,D,D,-131.0762849452867,1
No,China,Homosexual,36-50,E,C,106.15908969736387,A,E,124.96607826475147,1
Yes,Germany,Heterosexual,18-25,E,A,141.0617835769081,C,A,8.841438344511507,1
Yes,Other,Homosexual,18-25,C,E,-82.0509899064945,E,B,68.85630283400216,0
Veteran,UK,Bisexual,51-65,A,D,90.39068730449355,D,C,6.022685984914723,1
Non-Veteran,Mexico,Homosexual,18-25,C,A,-74.22488673980557,E,C,20.028142153984234,1
Veteran,Brazil,Heterosexual,65+,A,A,95.79874178656713,B,A,36.92603452845354,1
Non-Veteran,UK,Bisexual,65+,A,C,113.7300198303725,C,D,-63.35092654511744,1
Yes,Other,Bisexual,36-50,C,D,41.26205832788931,C,B,-175.54808192488633,1
Yes,Mexico,Other,51-65,B,E,72.40681356395004,C,B,89.23631696705158,0
Yes,Other,Homosexual,26-35,E,C,-60.653134918239445,A,D,72.12982124477978,1
Yes,India,Heterosexual,36-50,D,E,186.5081372928314,B,E,5.52892130874094,0
Non-Veteran,China,Homosexual,65+,A,C,79.64778684893989,D,A,-31.08050434524466,0
No,Germany,Heterosexual,26-35,A,D,36.6994292803088,B,E,-17.30727972760276,1
No,US,Heterosexual,65+,B,B,15.787488102261937,C,B,-121.80880561739782,0
Non-Veteran,US,Heterosexual,26-35,E,A,125.03514207574082,E,C,6.102071724117013,0
Non-Veteran,Other,Heterosexual,36-50,E,B,74.70036800113444,C,C,-40.09785700522515,0
Veteran,US,Homosexual,26-35,B,A,40.52677020006005,C,E,138.82358085025868,0
Yes,Germany,Homosexual,36-50,B,C,53.67841045198097,B,C,-109.34166586868406,0
Veteran,Brazil,Other,65+,B,D,48.226727758588844,C,E,-166.32910519644295,0
Yes,Mexico,Homosexual,36-50,E,A,28.915330574001217,C,D,3.1011034638986237,1
