faith,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,target
Christian,C,-25.392295480589368,A,245.37061844493292,21.155592108953883,A,1
Christian,B,68.1865718753576,B,3.7853405941627525,76.7885642945629,B,0
Buddhist,C,-53.405435288790684,D,83.39911406129374,5.7040839936084105,C,1
Other,D,-53.9243257776589,B,-77.08536349615524,-55.61931048168527,A,0
None,B,12.405648934353149,A,-115.21792674068658,-137.3632774010229,D,0
Muslim,E,-87.18311153306698,D,-48.704701961778014,49.9095214615477,E,0
Muslim,B,-72.3461892126706,C,95.85879752834335,-119.9919664213812,C,0
Christian,B,-131.23600839197223,B,-18.03889791310515,-7.028628503823313,D,1
Other,C,-1.8775447328928934,C,-45.28449345649982,-159.71547800068328,E,0
Muslim,D,-42.10547559485893,B,-56.48668286162237,7.520323028199149,A,1
Muslim,B,-119.5807024354017,E,-65.97565839898006,1.5855254991980114,A,1
Other,D,-13.098908033434153,D,-152.9539070907678,-11.211608810545327,A,0
Hindu,E,-85.99084734972347,C,-25.623709012932615,-242.7463688066682,E,1
Jewish,A,-90.42450965474195,E,84.15023230003386,-2.877291500321079,A,0
Other,A,157.6587626988101,C,-44.658826027372506,122.03232853901748,A,1
Buddhist,C,7.493966858379332,D,185.014001680139,-7.617799572333019,A,0
None,A,31.89709644451003,A,110.58141577918413,-29.192522401644037,E,0
Jewish,E,38.45332133417148,E,47.800058424887595,68.83685877302906,A,1
Hindu,D,-107.79011651956496,E,-45.67842628193809,-0.7023311142297277,C,0
Other,D,-0.21160607442875706,C,99.33714148973752,15.795934845224787,A,0
None,D,-106.03855918500315,E,111.95262273854587,-147.36015880030482,D,1
Christian,E,-116.84253322046811,B,39.11689547442554,19.349325992870938,E,0
Buddhist,C,-115.88101922414347,C,71.76335033608696,127.76115206119331,D,0
None,A,11.546157672538678,D,27.530361782626382,113.52295830604484,D,1
Hindu,E,58.52130968529535,E,28.59924306620832,-137.94462084532267,C,0
Other,C,-107.43820286653023,C,-101.35072095515265,65.78555673846466,C,1
Other,B,-67.56115722422985,D,17.082666020410535,-89.78547452391247,C,0
None,B,94.573366066409,E,-71.17834656162286,56.0050441505124,A,1
Christian,A,14.986049352983358,A,9.95895505485194,-94.82003166318903,C,0
Jewish,C,-14.879577776902131,E,45.15339108392029,71.930367257495,D,1
Jewish,D,-137.66384282535898,B,49.066697292261985,-239.335340628522,D,1
Christian,A,-43.64102617843979,D,-8.903507463264368,-34.705150393484715,A,1
Buddhist,B,161.01203063529584,D,25.777674979714682,74.76580232286877,A,1
Buddhist,D,-24.18934557279137,B,-19.300965219150417,-152.30017901940428,A,1
Jewish,C,36.868117170772244,A,4.477849732768264,-150.24547933527285,A,1
Christian,D,234.9345729488895,E,-62.157156336941014,65.69293016772659,E,0
Muslim,C,-78.46026605184217,C,61.94098317547496,-23.914786446412116,C,0
Other,E,142.5739411903709,D,-71.96077563430897,17.033447654331628,C,0
Muslim,B,-121.40535384469591,A,135.1765913780697,229.28441430860306,B,1
Muslim,A,-43.006513342151365,A,-175.19130018672678,22.338641257829448,E,0
Hindu,A,43.456135283167455,E,-187.63458886745005,89.2171378769557,D,0
None,B,1.0230019538431168,D,11.702905718391762,-151.79170748826593,D,0
Muslim,E,6.011111265477625,C,-19.49883839520739,267.3694588868217,B,1
Muslim,A,-62.99996749003426,C,-51.01823253195108,172.20103217512133,A,0
Other,C,-113.98321288098856,A,160.93442578132868,-75.00990061150686,D,1
Jewish,E,-71.28907019961804,B,115.22012225473324,109.66443926210361,D,1
Other,C,117.87672350588281,D,102.87735990260181,42.03187983778286,E,1
None,E,-57.17294038644716,B,97.90533353613519,61.236515544794734,A,0
Christian,B,-21.814604476257955,A,-82.83039352891439,103.04829432703445,C,1
Hindu,A,5.842786384491994,A,-2.325293469983353,9.025501117779685,C,0
Hindu,A,133.35386588568534,E,91.9221109231009,187.41863382995382,D,0
Hindu,E,80.36395059182327,C,3.118990649983324,133.73287337851605,D,0
Other,E,37.03260203937457,C,-118.7131271813792,42.747488981896474,B,1
Christian,D,-55.43888988568698,E,-0.06344558642832138,-47.9947741044626,A,1
Jewish,A,-127.85017129976308,E,140.24699322598627,-7.817115851849854,E,0
Christian,D,5.18042324341061,C,-7.74609445207442,118.85823266784503,C,1
Hindu,E,-195.839825294527,E,-182.048114116133,17.166436857937253,B,0
Muslim,A,-102.00990687614765,E,81.05662267338506,-58.24866558222309,E,0
Jewish,E,-89.38754070659812,C,-9.5094444881977,6.118387230516887,D,1
None,A,-51.23834454034052,A,50.30065801957482,-44.66124511360223,D,0
Christian,C,-78.99694995943841,B,62.832547641845736,62.43621285902302,E,0
None,A,132.26602527587522,A,-92.90121423606206,-23.396530941192168,E,1
Muslim,A,13.401404060878214,C,305.85748872127994,-1.6963693001198428,E,0
Muslim,B,-25.23915340401326,C,-36.8307212625508,50.960958332659544,B,1
Other,A,86.18182624636383,B,-138.80539264009587,-14.146661524126861,C,1
Hindu,A,-45.66516755838067,C,45.769028889727196,-73.27295151654525,C,0
Buddhist,C,211.3000584780691,B,77.07769484015692,-125.42386657239875,C,0
Jewish,A,30.164556931132037,C,78.83709739729315,6.268988583425031,C,1
Christian,E,130.10510084303576,D,4.398911791019019,1.1197487826756898,C,1
None,A,182.07958199406292,D,-198.58095154322703,37.79755519191799,B,1
Muslim,D,-68.30059500589066,A,-206.98049833785294,-181.9792112913722,D,0
Hindu,E,-9.290291470266766,D,230.56478978828417,-53.65048563973136,E,0
Buddhist,E,-3.815337198911644,B,60.02665404202251,-44.12766796401661,B,1
Buddhist,B,-130.80324224656184,D,-27.657087105891897,114.41434782189602,A,0
Buddhist,D,-107.65747623404698,D,30.13777875779339,-92.82813998627937,E,0
None,E,-89.36864888295999,E,-29.232468964439782,12.286923140277658,C,1
Hindu,D,18.767996996106483,C,163.19961646600623,-100.94378211255149,C,0
Buddhist,E,-101.09833035854578,B,185.08543066664922,90.26061513762052,C,0
Muslim,B,26.32917970509024,D,-67.14470462301611,21.47329545557854,B,0
Christian,C,130.97702829483677,C,-62.839525667063015,1.010931842050301,A,0
Other,A,-224.9407753903631,C,-24.698514782535522,-44.80923125584683,B,1
Muslim,E,-124.49867983751324,B,68.48454742382984,0.5910128662261366,D,0
None,E,5.462964252006426,A,-149.01218338006507,97.92742354579941,A,1
Jewish,E,93.06811110764562,E,-48.777199302037275,74.06022214185347,D,0
Buddhist,B,-153.04096208650017,D,-43.07951160119708,75.53565360066331,B,1
Other,A,-23.145243138444265,D,43.408976733925634,-3.261807541402483,C,0
None,D,-36.87276509308355,D,19.606586814424478,-6.486425745869625,E,0
Other,D,-29.255638532223195,D,87.55163972523877,61.537480610670116,C,0
Other,E,134.21929452892408,A,5.628719174121003,68.39756101899202,B,0
Buddhist,B,93.92573007459384,E,115.06419319301816,-50.00273319831072,B,0
None,C,-20.81929516206312,B,84.26953502663788,-40.931137836035475,E,1
Buddhist,A,101.45516979175223,C,-70.46264819916577,-63.42762871233039,C,1
None,E,87.89390970632498,E,-20.326625262198178,122.74208963839351,C,1
Jewish,B,9.909709681720475,B,40.949611086416276,-25.153776646472192,A,0
Other,B,-72.08831162399163,D,70.35814035201224,83.26793526052043,B,0
Buddhist,B,122.70331634364142,A,-30.878645406704987,-34.68752263266715,E,1
None,D,-15.28606404904881,C,-103.713405081909,-47.697805229467356,B,1
Christian,C,-117.15486315486035,E,-140.6740552170633,-72.97268397827733,D,1
Christian,A,-108.08503802971848,D,86.21634545190987,164.5381313181281,D,0
Hindu,C,267.2912896725611,B,-8.840650245151716,23.548546454760668,C,1
Hindu,E,9.048148440891152,A,17.2233100773247,-135.1811507706561,B,0
None,C,1.5838636711133613,C,-202.6652265785684,212.96017545802033,B,0
Muslim,A,-194.6476947151419,B,-130.057266579749,49.03384665059598,E,0
Other,A,53.934447171189895,B,65.00738898882894,-38.943434328044034,C,1
Other,B,-6.683527737861304,E,38.956706042248825,151.16869051917377,B,0
Christian,B,177.71747090842382,A,-154.99310848994418,-61.07852139908364,B,0
None,C,-122.72613366390277,C,38.74790091820354,-121.74344949801537,E,0
Jewish,E,-173.80840712297726,B,0.3378211201843498,-60.918904459775234,D,0
Other,B,204.99068138374633,A,138.41715275793308,19.52401228915946,A,1
None,B,-75.01880016930352,D,-31.793173218544414,25.2114235540364,A,1
Jewish,D,-81.76789699072155,C,-79.28490891555921,-37.98928061983066,D,1
Buddhist,C,133.3376144030778,B,197.23649872327059,-59.47861666575274,D,1
Hindu,C,83.87574528752482,E,-72.36456689233816,127.11933344174884,E,0
Jewish,A,-21.40561915941133,D,-37.781891301634346,41.85997138959451,D,0
None,D,-33.41655392904236,E,-228.86870649135292,71.94317988964623,C,0
Hindu,A,-21.46401959925894,C,-16.191098436435112,113.06805750042524,D,1
Christian,A,18.365631540603395,E,-39.86420254281875,90.16582204073208,D,0
Muslim,E,159.3831856198357,E,154.24616270601737,38.84702705172775,A,1
Other,C,78.70408335311924,D,85.35649197521757,189.3609378229501,C,0
None,A,-111.26507350029058,A,-40.535757160797175,25.906984154852925,A,0
Christian,A,-46.60658904014958,A,63.77726608076293,-78.56338456266175,B,1
Buddhist,D,87.71720433944618,E,22.467440513925194,34.717511266322546,D,0
Christian,D,60.278182810716494,C,69.13879400069347,137.28003931961732,B,1
Muslim,E,-186.61132724771244,C,105.7648736475802,-141.80380859791845,D,1
Buddhist,C,137.88264900106196,C,30.792661518178154,-27.270350266616504,E,1
None,B,-70.67729444302124,A,56.05010509919119,-19.35097631611246,A,0
Hindu,B,-93.97665500700339,C,29.79514062068209,-114.88726518193091,D,1
Other,A,30.40315542188435,E,-14.24475895016131,56.35659335337701,E,0
Christian,C,73.72884189137771,B,23.577120000968623,-116.09113125330401,C,1
Christian,C,102.49702781526504,E,-125.75504816256226,144.0851045004531,E,0
Other,C,-140.33224255592097,D,-122.61551052137649,-59.65974525604345,E,0
Other,C,162.7410068272984,B,133.32869594563073,-27.504473493539226,C,1
Other,C,58.814013419375364,D,13.478190600649285,-77.19694212692664,B,1
Christian,A,-19.115692712509926,B,32.87691601778045,12.045025301479711,A,0
Muslim,C,-67.4563008796764,A,33.14768016835018,37.03159744583955,C,1
Christian,D,14.157331629039646,D,110.71366469798411,-151.26353113916662,E,1
Christian,A,-115.04409708507855,A,-75.28540671529994,-37.53868293400171,D,0
Christian,A,63.76555099184391,C,-102.94793703215635,59.61076141952476,C,1
None,D,-58.093089012961094,E,-191.83543591414565,-32.632588582059256,D,1
Other,E,21.301805308862733,A,-81.47243660835468,107.85759770814636,E,0
Other,B,-40.23390137971003,E,-4.191196646563562,256.4703534609101,C,1
Hindu,E,-112.32296881461143,C,-16.89611853484189,81.1753223753945,D,1
Buddhist,C,58.90039023575071,D,-44.031052251709625,-170.1085507471925,D,0
Jewish,E,95.5829790382784,B,85.64657893089554,-47.939340324795495,D,0
None,C,-31.967628405657823,E,-227.51197527694268,-64.2924835403329,B,0
Buddhist,A,-41.05082630003677,E,117.62944895790983,20.786887797986314,A,1
Other,B,-42.74974398006154,B,45.28194235254431,-0.2584801563441025,B,1
Hindu,D,114.09196401611959,D,28.444449586413555,115.86297963397303,D,1
Other,C,-1.9651713351761178,D,45.31286596457656,-103.63556436758392,B,0
Jewish,C,202.28861125024227,E,111.24859911175238,83.99618287344977,D,1
None,D,-59.34694639565268,D,103.31106139005448,-7.358584159290362,C,0
None,B,23.344958158545467,B,-106.78093768638828,-192.7240893345346,D,0
Christian,C,-94.12811532755747,D,-130.2967153725082,-134.25724125909088,E,1
Jewish,B,-31.1998122319019,D,53.09253067658619,127.73915108435105,A,0
Christian,A,-67.33397729106908,E,41.86275656455638,113.1796793562227,B,1
Other,C,-52.18308552903926,B,57.65048091501433,-12.597222926551918,E,0
Hindu,A,-16.02364381720892,C,29.076654962898964,-68.57811176028646,A,0
Other,B,-65.33250708639649,A,126.00924111106666,-45.430421673096134,D,1
Hindu,D,-63.95148510690163,B,115.47035900643709,-162.9087660561356,B,1
Hindu,D,-89.15103293501608,A,-33.09594132128771,50.01443238165205,B,0
Hindu,E,71.85555301654917,D,-75.44570778475656,151.53163737939565,E,1
Jewish,C,-5.286718162010499,E,42.80663533874849,-82.3075081343207,E,0
None,C,44.77677423629815,B,-52.95676290277951,-64.41217231285819,B,0
Muslim,E,-86.17784660623859,D,-76.50858856145702,-10.830188858629333,E,0
Christian,D,-130.21194946829831,B,118.00065876318871,75.83565706110687,D,0
Other,E,-58.262349376816736,A,-17.0419766236313,72.53593791584989,B,0
None,E,-50.05222139321796,B,-29.341675037923036,12.47738873497928,C,1
Christian,D,54.395238906339905,D,70.87312505617874,-2.0263353402864133,A,1
Hindu,A,-85.57073717600126,A,-125.21527745930024,-47.29799785446062,E,1
Buddhist,E,39.2931115542262,A,164.84035779153658,120.30532711782982,D,0
Jewish,A,-23.683836672633323,A,-78.4688693569796,92.21385130547577,C,1
Muslim,B,161.95137358044346,E,-62.562665051060165,-26.638049182061895,D,0
None,A,87.7786152189224,E,162.4910382678736,39.68342636520621,A,1
Jewish,A,0.020975583022381443,A,63.68223766380724,7.452481998752219,D,1
None,B,182.3445123126911,D,80.6356776060253,13.681042982465708,C,0
Buddhist,B,166.7935967324748,C,-153.90554051534588,55.060503285449144,D,0
Christian,D,21.455330274729057,B,70.79205974784337,9.701358252897094,C,1
Other,C,-64.73909681840092,D,-10.047600358271588,-104.06782606577241,D,0
Buddhist,B,107.547740842846,B,48.98605682919491,60.32986113196211,C,1
None,D,-68.43166335236971,D,40.79137826457061,-59.09265672517926,B,0
Muslim,A,61.48936766399068,E,51.25035079297721,-37.87628154869158,E,1
Buddhist,C,24.318604961916193,C,150.26781979150152,-6.27536624918623,E,0
Christian,E,-133.70040367737786,B,125.73186681963486,66.72268568907226,E,1
Other,A,-59.5254203942726,D,124.90024522058935,135.8978744118293,C,1
Buddhist,E,0.7862219806093081,B,96.99769231893242,-144.07974078965063,D,0
None,A,-166.0896657407609,E,-79.50041582270066,303.4556800403413,A,1
Muslim,A,-231.9927405808685,C,123.84697133564175,26.34367808640443,E,0
Muslim,B,89.24179563541364,C,8.811235258003643,-144.66169862230902,B,1
Buddhist,C,-54.84329460819492,D,-97.52497998021448,-118.11638965366029,D,1
Christian,D,-48.551953904227595,D,-62.68216162294748,-139.44121927597666,E,0
Muslim,D,-58.06153488014587,B,103.65738250639185,60.89437564527126,D,1
Hindu,D,7.895367170187057,D,123.13946668590627,78.34713617345483,E,1
Muslim,E,173.18237568046712,A,-76.32894380924947,-63.97334337512138,E,0
None,C,107.43216371828711,B,-10.24356523570733,79.24076449745199,D,1
None,A,63.700560616401724,B,61.368198698764274,-65.36528338767258,B,0
Other,C,-168.77661222650693,E,274.1137841783696,176.83307134849989,D,1
Buddhist,A,28.213026228709825,C,103.08005226152244,-45.75401326445844,B,1
Muslim,D,-90.51075198082167,B,147.01914078831027,-37.20673533875067,C,1
Christian,A,144.37208181285072,E,50.53351005112009,-11.639405542201779,B,0
Jewish,C,140.20255619505258,A,-26.39735436325293,-114.21213655216755,A,1
Hindu,C,-55.57900471904721,B,-75.80306193999876,-87.47485261171245,E,1
None,B,178.50647963382087,A,23.231303229752452,179.2280429844046,B,1
Buddhist,C,-35.0609110917967,E,52.90994278819584,110.88466051224668,D,0
Hindu,B,178.0972968521801,E,-234.847582235937,-80.45182291328015,A,1
Hindu,B,152.86389959591014,D,87.86366703771414,-29.05296613365827,C,1
Christian,C,-46.00240002821386,C,-79.42286292438912,-103.90472197685983,E,0
Hindu,B,3.7782863205492143,B,-27.395020712634317,80.94508528753094,A,1
Jewish,B,74.37725071766349,D,76.3993700067532,182.81044966094785,E,1
Jewish,D,37.74822021563222,B,97.78822862028916,-91.74911888696674,E,1
Other,A,-42.96430235857241,A,77.10473172830112,-23.446175445031837,A,1
Hindu,E,73.97507520569023,D,18.74680426290078,-232.66779668195895,A,0
None,E,33.93957147279135,E,-105.35308367270024,-14.389966248300246,D,0
Jewish,A,67.06622082090925,A,32.1951972717224,-183.30296480360425,B,0
Muslim,B,-290.6509166086242,D,43.414476649330844,-24.703040118584816,C,0
None,D,60.26656091431042,E,-4.721624125816213,-24.366981915039176,B,1
Hindu,B,254.56575913144155,C,-109.09382062356153,51.39935076076013,E,0
Christian,A,-1.1964613382135323,C,-72.66510880469583,81.88512792734693,E,0
None,C,45.88956942093369,D,68.11314937640948,-178.9945173641347,C,1
Other,B,-68.64063016960043,B,85.31413843198705,-19.3951050312207,D,1
Jewish,A,154.0441258025901,E,6.987843296635238,-137.2364027164696,D,1
Hindu,E,-71.68535524503635,E,-43.186307567733095,188.14174880146774,D,0
Christian,A,14.048655257083631,C,32.518177606842286,68.375827678804,B,0
Hindu,A,28.315481255093356,D,-222.45276254156732,36.70440504879485,B,0
Jewish,A,-26.52774914580843,E,56.39071936237951,-58.7577473242196,E,1
Other,D,10.225574905431948,C,44.97123153614405,102.68327964406355,E,1
Jewish,A,-162.48393673157207,B,189.56184078045953,16.769931826844953,B,0
Christian,D,60.825430971654136,A,-7.122442984356997,51.615725248359986,B,0
Buddhist,D,21.885245682610183,A,64.47794989811385,52.8161718934712,D,0
Muslim,D,138.01102409610024,B,0.683015521267375,35.129840488288046,C,1
Jewish,C,-28.238676422510604,B,-83.30460608640013,168.6822215650572,D,0
Muslim,E,157.0032187123411,E,36.97986185931486,1.2327422423914913,A,0
Muslim,C,101.2745151961754,B,-39.7859199869426,182.49182354990842,E,1
Muslim,A,4.549952167574635,C,-81.39106586209176,-96.48631188824568,C,1
None,C,98.80397732953314,E,153.53528583537832,-151.8227746423419,E,0
Muslim,A,-3.4978321481398296,E,36.4671970461027,19.03832246190271,E,0
Muslim,A,11.582238075505497,A,-5.945059415362324,122.11673631986832,B,1
Buddhist,A,15.687012073145052,E,65.32916933447402,-32.57719650105665,A,0
Muslim,B,80.38045664050293,B,-88.89168702791511,89.29517667289403,B,0
Christian,D,204.47387245134254,B,-83.88730805028159,-124.18360874905063,A,1
Christian,D,-84.55644640317554,D,98.0202397557425,70.31553978709083,D,1
Other,A,76.1165957524249,A,23.726998202110675,-25.238982288057933,E,1
Muslim,A,-41.2840308373616,D,-4.347177362962524,-29.924641221834513,E,1
Muslim,C,-130.16750787517222,E,16.307252941586345,-113.80745616001671,E,0
Jewish,C,-145.9225573744302,D,-68.02523766547482,24.36582931641435,D,0
Muslim,E,-11.14660147666987,B,65.05463269292598,71.11764617818046,D,1
Buddhist,D,-76.55066897638788,C,-108.78303615700709,138.0787502061784,E,0
Other,C,-156.34268696481476,A,204.6137124469174,47.13879536299079,E,1
Buddhist,D,-170.33147342727736,E,53.403704003943716,-28.870270652654064,D,1
Christian,C,176.94071786047763,D,33.11022333757304,113.46020274868451,C,1
None,D,-157.23283877119178,E,-150.55104758524047,5.900711412466342,B,1
Muslim,E,73.1710732442357,E,15.208497241060787,99.82101490945546,E,0
Other,B,-106.76913398049672,C,78.08529750553159,-25.65861871621527,B,0
Christian,C,-18.82053376894649,B,-169.23884898414673,43.266321362572995,A,0
None,B,-49.78377124947937,B,-170.89812629856652,-24.50961766431362,C,1
Muslim,D,108.319944921516,A,-83.72440979942623,11.738447158530473,D,1
Christian,D,106.03517072370532,A,155.37390099539334,-105.75819585612646,E,1
Jewish,E,142.59570814317073,C,-61.60453900500035,-173.14689559345655,A,0
Buddhist,E,76.25871673796837,D,138.03751327106966,24.865754809116307,C,0
None,A,124.19144822231674,E,-119.41143615014032,14.846731238000247,E,1
