married,sexuality,Age,handicap,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,target
Married,Bisexual,29,Mental,92.09584214893374,C,D,-24.61164583855272,C,148.30129753558583,-44.746773072788876,-143.94757865643192,A,1
Married,Homosexual,55,Mental,-71.54088376450296,B,C,-84.58579790132673,C,15.342284454442815,41.60241928249185,-130.10229519388886,C,1
Single,Bisexual,44,Yes,14.704050730242527,C,C,55.98937940471734,E,7.028357798874596,45.7425018762301,-12.509614209574437,E,0
Divorced,Bisexual,41,No,-85.89099126129953,B,A,29.991289199006072,E,204.10646000071452,-31.696873061616625,96.65653711817916,A,0
Divorced,Bisexual,54,No,119.27277113838446,C,C,96.75521978391882,D,177.32088901592437,159.1893895896859,-85.1184938984545,B,0
Married,Other,20,Both,-96.25464162185959,B,E,-71.15100692200113,A,-109.80299542209507,-93.5083756570481,22.054828857761812,C,0
Married,Bisexual,57,Both,-103.88211558075497,B,E,-16.801341237224154,E,10.842253800396549,-6.258173066959041,-82.43010194430185,B,0
Divorced,Heterosexual,63,Yes,128.2239208633589,E,B,-1.1426453930502538,E,-160.99252877834036,113.3610810072152,303.09910945701546,D,0
Single,Heterosexual,63,Yes,-65.5562131298265,A,C,37.8810350923584,E,-4.366498567563439,-31.45408458687891,-76.27027624691756,D,1
Widowed,Homosexual,42,Mental,11.014616981147109,C,B,7.054916877175012,B,-40.56024892647542,11.481326357589463,-88.33561696140318,E,0
Single,Other,62,Both,-4.327060853926585,D,E,86.06615438342853,E,-71.02351053807257,-16.637766303082472,-59.42296895093398,A,0
Single,Bisexual,69,Yes,14.74998979224049,E,A,-7.014533235177938,D,116.43941235384064,153.65859470403137,134.29359607378677,C,0
Single,Homosexual,21,Physical,6.846895970941601,B,A,131.47837818311731,D,-161.53221390164705,-98.61921883840795,-4.058631838429058,A,0
Widowed,Heterosexual,18,None,-116.85452713449058,E,C,9.610767326890265,B,62.43381847803094,-36.340042267607274,22.65676541331161,A,0
Widowed,Bisexual,19,No,-29.284087308024176,B,D,213.7927152987604,A,-31.341350521032584,31.866337323728207,-104.75531150091662,A,0
Married,Bisexual,21,Mental,-74.72275857892691,B,A,29.770588463373294,D,-148.9763158775307,17.95442741561448,-42.9925327708304,E,0
Married,Bisexual,28,Mental,-48.451600565954514,B,D,-97.30398034755223,B,88.12563644056611,82.66907073419507,-52.972589898670854,B,1
Single,Homosexual,76,Yes,-102.518895913356,E,D,-58.1755577968505,C,-19.045005956843237,-31.0732399556223,168.8579371418873,C,0
Married,Bisexual,56,None,132.0722404627132,E,E,47.772367439239275,D,61.279485150787636,-3.5373889455014553,103.9463338442472,B,1
Married,Homosexual,62,None,-0.22637867508356313,C,C,302.3255145697857,E,-48.55456522223021,-128.87006326783685,139.25184051785072,D,0
Widowed,Heterosexual,32,Mental,-87.07368458244824,C,D,68.65115639177075,E,136.49114174414095,96.34500585234592,-117.05330015474394,D,1
Widowed,Heterosexual,77,Mental,-146.0914302914798,A,E,34.71452080870912,C,-36.79832998698887,93.6242191341106,117.52271174561773,B,0
Divorced,Homosexual,37,Both,-76.39436295688483,A,E,91.95411228030275,A,-4.4968401995243035,88.59324350277919,-132.64231111449084,C,1
Divorced,Other,21,Yes,-66.43504902452025,C,D,45.87380782274538,E,-51.583955518897916,134.39319316998578,79.85598768035433,C,1
Widowed,Other,47,Yes,-14.471023700479712,B,C,35.1028376841413,A,-230.79810729381646,117.07914676233358,112.10017245730792,A,0
Single,Homosexual,28,Mental,30.434259050356122,A,A,54.284527293932406,E,-5.80991945435115,257.63600229942807,119.91124568377836,C,0
Widowed,Heterosexual,42,No,-75.66743067940558,C,D,19.685734704300096,D,44.890653866591165,-65.92220469660501,-101.87659053108989,A,1
Single,Homosexual,33,No,209.47952748933977,B,E,-73.28826678665227,A,-54.23067299303283,160.90838436935485,-65.80516663940983,D,0
Widowed,Bisexual,48,Yes,144.38441474443468,D,D,31.002047807734606,D,-10.024375407125625,-188.48588905645659,-213.89805054142818,E,0
Single,Other,54,Mental,-26.442553316432715,A,C,64.05312274680023,C,36.9800769848516,-110.11938216919222,-45.058710826410135,C,0
Divorced,Other,62,Yes,30.086701169168634,A,E,55.27159720631815,E,108.9305132066554,-58.51080037031097,-47.53638635331053,E,0
Single,Bisexual,48,Physical,56.035342888709216,C,B,22.871314720527387,D,4.9867460376175945,10.565386433328115,-27.684363397363416,E,0
Married,Heterosexual,33,Both,-55.37473392702841,C,D,-181.95619915191725,B,187.2439577045304,-53.36154745087731,84.88083180957715,E,0
Divorced,Homosexual,74,Mental,-87.35556615315468,C,B,17.890438364716303,B,55.063393808060866,-53.618431153909306,21.640626657227248,D,1
Divorced,Heterosexual,26,Mental,-77.56761020405203,E,A,69.83873383692891,C,-58.00169653800684,-14.552834785095698,-41.50538263345735,B,0
Divorced,Homosexual,54,Mental,-138.07019400642557,D,C,24.87286559233822,E,-25.03887492188621,31.40480393031363,40.426770991466825,C,1
Married,Other,79,Yes,42.657079880374695,D,D,-39.59803239586138,E,-27.679378831574038,142.84947765126944,33.41493376868003,C,1
Widowed,Bisexual,49,Both,29.33852536403177,B,E,0.04227774613524448,E,-120.6868365519968,22.136596421076817,159.71155215560023,A,0
Divorced,Homosexual,40,None,118.17384068355268,D,D,-27.210713649809144,A,38.4423768691702,-103.18229786038849,75.82486590093703,D,1
Single,Heterosexual,72,None,-104.43112541930239,A,C,73.89296848227761,A,-53.39701600308907,34.66271993821229,-44.22112952650523,E,0
Married,Heterosexual,35,Both,-122.34500612492268,E,B,127.55393864711715,C,-33.01792215063258,-143.17021770186957,248.7872576900494,A,1
Single,Heterosexual,77,None,17.306633286380496,C,B,-111.95437995430235,A,24.320729913486943,3.407523190346816,-133.03506597365796,D,1
Single,Other,27,Yes,96.26020307410565,C,A,-105.23788410812091,E,-74.89230694451072,13.602639817923306,-12.414677432483222,D,1
Divorced,Other,67,Physical,-29.55090771441644,C,B,-8.750896714785178,A,32.556492770522674,44.3846611902673,-23.477245338215898,B,1
Married,Heterosexual,37,None,155.3365187179229,D,D,191.25193414960236,C,31.187190193634496,150.96424030685534,34.183367665860416,C,1
Widowed,Bisexual,61,None,-3.644997418283279,C,B,-121.24358666990011,C,22.67053623069592,-232.99517830095238,-15.334072664681406,B,0
Divorced,Other,27,Physical,-10.895003382444973,E,A,-86.69371673958257,B,77.23124375069257,-200.93907345810126,-99.77329857889508,E,1
Single,Heterosexual,34,Both,141.51999661358062,C,B,8.840074115321666,C,85.3390226060478,127.17892322052077,-49.75498160020227,D,0
Divorced,Bisexual,61,None,-39.60355619333173,C,B,27.557089210466675,E,-15.020629922207803,-134.6757828332816,-184.83712679829466,B,1
Single,Other,71,Yes,24.340528147293828,C,D,70.12768745724982,E,109.97569276118175,99.64322176221248,-145.4617271029851,D,1
Single,Homosexual,25,Both,114.9991301922208,E,C,-155.58992459498268,E,-56.41604234990463,25.24224491606038,31.184174368801475,D,0
Divorced,Heterosexual,30,Both,-2.0151668292464486,B,E,40.83508614843793,C,-46.88199900467176,-32.406298207651695,144.8063755026007,D,1
Widowed,Heterosexual,39,Mental,21.1431343127174,A,D,-168.61436917956055,B,79.7405121222055,61.750586823318386,-13.491944160208094,D,1
Divorced,Bisexual,56,None,-367.19139084864025,C,C,-12.874103789202982,A,41.72401195691728,-13.051874889195561,-177.89685846786554,D,0
Widowed,Bisexual,65,Physical,105.73573573461366,B,A,238.57754430144803,D,-110.68197343050574,-163.59292448640377,5.35887514444191,A,1
Single,Heterosexual,44,Mental,-47.57338650046116,C,A,-138.20841644196662,B,53.71313273442701,-11.960732775197014,-49.51646018611315,A,1
Married,Other,19,Both,96.40650616278347,B,D,80.38798147995733,C,-26.15750669719491,-119.60980689282385,49.535975938501494,D,1
Married,Other,53,Mental,21.108014774472373,E,D,-41.935584098172775,D,-120.43611872408808,47.587368827866754,-0.5064719057931815,D,1
Divorced,Heterosexual,54,No,-90.34401748363945,C,E,38.03814474585152,E,53.50805446557315,57.323255999097086,60.4264570916896,B,1
Single,Other,77,Yes,88.7705504352273,E,A,-49.35926363286315,A,77.8335632078304,107.40874139036478,15.340388944489924,C,1
Divorced,Bisexual,22,Mental,-24.691611660831896,E,D,-51.8525702083684,C,-159.02400858767186,-74.75844540483932,17.013300147518574,C,0
Divorced,Heterosexual,34,Yes,-114.2941349135016,A,D,178.32683545445434,B,47.13138633117565,-197.38384027880858,124.46804291816953,E,1
Single,Bisexual,76,No,43.89215767253382,B,A,-24.299164133952804,B,14.003747474639546,-99.51951141932261,52.25147904451968,E,0
Widowed,Heterosexual,33,Mental,75.35603253897081,C,B,-15.885606456529205,D,74.4425814918352,59.382888198337994,101.54060985104722,E,0
Widowed,Homosexual,53,Yes,-23.51622756828716,A,E,47.46653432023524,A,-221.56455053106382,-145.52820914954148,-18.14682523978481,B,1
Single,Other,29,No,-91.71831131065301,A,C,113.18860714473757,E,-132.95487699073882,23.088376900708404,35.21241878070445,B,0
Single,Bisexual,78,Physical,46.481691710642245,E,B,6.52780427530492,C,64.414164321373,122.5021316498952,-107.4426875583194,A,0
Divorced,Other,52,None,122.88767879616005,A,C,-38.182930367880324,D,140.20142594356597,85.94562488096393,73.0199266008831,D,0
Single,Bisexual,75,Physical,-63.96379846891263,C,A,-86.33107702578239,D,30.730184580193026,143.79963886816037,-74.7424273465529,D,0
Married,Bisexual,69,Both,88.78576428614635,E,E,23.946319903655624,A,-159.3038100358173,200.482498521741,44.404425983134956,C,0
Married,Bisexual,46,Yes,-121.38832792340301,A,E,-121.95035685002426,A,-25.47668228771318,88.72806408424934,-68.354501734771,A,0
Divorced,Bisexual,46,Both,-104.92088566405964,B,E,94.39027576773748,E,94.37115307124648,37.84990152544963,-8.374557402765182,A,0
Married,Other,49,None,-244.41210675091676,C,B,-104.49017720352423,B,16.26558310284363,-9.315667214340587,-16.672499179591075,A,1
Widowed,Homosexual,20,No,0.6706021105672821,A,B,-41.47254570332973,A,-144.3604432458621,-50.741413116392934,1.8061619272466134,D,1
Divorced,Bisexual,56,Physical,136.6820645826642,C,B,37.86396223500089,C,24.683251299148935,125.77232298251046,-100.90162072455868,A,0
Divorced,Other,59,Mental,-194.8442948029055,B,D,116.12629556364547,D,5.227566829592296,123.14755290284747,53.65960841106491,D,1
Single,Other,22,Yes,-23.111044670710818,D,E,-37.22307729426216,C,38.15626078501589,97.01477451182099,-39.68476857873843,B,1
Married,Heterosexual,77,None,-33.839954327200935,B,E,23.525660907445516,D,90.30551516432507,-104.49078790765168,-21.72092252997011,C,1
Single,Homosexual,46,Yes,-5.636966446520147,B,B,-186.8993249134761,E,120.05451021852116,-63.57783413319629,-10.311015453016708,B,1
Divorced,Heterosexual,44,Physical,-79.75369858200979,A,B,70.3098159102659,E,-37.386846830320906,-59.96068370408493,-73.7773591465149,C,1
Married,Other,44,Mental,43.39381707425185,C,D,-84.31467636043493,B,79.4260909654501,-16.719582142603436,-26.15619864874438,B,0
Married,Heterosexual,58,No,-60.247799316329996,B,E,92.97742518621654,C,165.24153181145732,-74.00894783607708,-88.28172403657211,B,1
Widowed,Heterosexual,36,Physical,-77.24431301220628,E,B,80.26805005205868,D,123.5339374110511,-65.27025713580638,90.20303413599405,A,0
Widowed,Bisexual,64,None,-96.07156805970402,C,E,87.02692773750977,A,4.246745936784862,89.65460791504012,130.5569296913287,A,0
Married,Homosexual,42,Both,-264.43980869695054,B,D,-52.19705935024671,E,-74.81025686993915,84.54334529652989,106.15819367418304,C,0
Married,Homosexual,54,Yes,-18.342265530187852,A,E,-78.93521763483837,C,-162.68902138958953,-172.6295036028897,-43.140470174396704,A,0
Married,Homosexual,36,Both,177.891735262604,D,A,15.039077192480377,E,38.313253328621656,144.5820762434348,120.0438729707737,D,1
Married,Homosexual,43,No,7.341358439959091,B,E,-160.9950577960212,C,-18.283639817166478,175.4543673497715,153.51962685938489,B,0
Widowed,Bisexual,31,None,85.58967827440208,C,B,-41.17066725853127,D,8.567633519389137,-5.203730594885605,-119.5215318102891,E,0
Widowed,Bisexual,36,None,86.19438499909712,A,D,-70.34060782164953,A,-109.68334725842035,48.12796965058408,-120.55882092704661,E,1
Widowed,Other,50,None,-176.3072489108021,A,D,-63.021859898304264,B,-8.644832677215549,94.9534592738449,-161.6269530203869,B,1
Single,Homosexual,42,No,128.921232556777,D,C,-216.7040149785341,C,103.5065359404358,-19.489769870171155,31.801347910213153,D,0
Divorced,Bisexual,71,Mental,-87.96855283268131,E,A,-97.05132736666772,C,-83.46631701132536,-101.40753260679875,-112.3842021464885,B,0
Widowed,Homosexual,61,Mental,35.71992800702823,B,E,-104.15106353310726,B,-35.54485162276137,243.67612124688355,194.36386970199234,D,1
Single,Heterosexual,59,Both,113.70591474782834,D,D,-7.221169742449753,C,61.80146312035231,107.88660101262526,107.92221533409334,D,0
Married,Homosexual,74,Physical,-35.45360980587097,C,E,-191.67435502605102,D,27.386565718631918,68.10372406777755,41.99202601739254,B,1
Divorced,Bisexual,39,No,20.570079325968113,D,C,16.336036930186424,D,-97.43644101200107,-71.12060766716604,127.69661479767247,D,0
Widowed,Homosexual,31,Yes,-24.569643479306166,B,E,31.097391735459613,D,104.31826112180364,-49.26862949937234,-156.83127942591318,A,0
Single,Bisexual,64,Yes,5.816483840163202,C,C,-45.86623233111416,C,101.6447042884401,-2.6887329772799347,22.192447295868806,B,1
Widowed,Other,41,Both,-18.68051977160546,B,C,69.40229467775434,A,-196.12054615202157,100.30877356777918,13.863928729649052,B,0
Single,Bisexual,64,Yes,-44.311676794409024,D,B,38.48227482910804,A,-30.214695487221626,-90.83083308573035,373.84288291983336,A,0
Single,Homosexual,45,Physical,-6.946564134028904,C,C,48.899212209407764,C,-14.87252527129197,-15.422891876485737,63.300039898065044,D,1
Widowed,Other,62,None,-46.60200831532537,D,C,-3.199574071114666,D,52.97821683941495,125.72827038790184,13.999004579938736,C,0
Single,Bisexual,45,Yes,-154.25052949829814,A,C,100.40879626186307,B,33.810836530748205,-3.9025968380837632,-94.84870899256987,C,1
Married,Heterosexual,66,No,-122.19165533575006,C,E,75.00812643685745,E,-117.16351575637,120.72421896617436,106.44232643622667,B,1
Married,Bisexual,53,No,-101.48915431845144,B,E,43.333709876795396,E,194.36112359316823,39.129484401284024,-92.718221792378,B,0
Divorced,Bisexual,39,Physical,104.25020174246326,A,E,86.78149848309388,D,-19.91667794264483,-1.0560468439791755,28.106649868417975,A,0
Widowed,Bisexual,78,None,62.5576241152609,A,A,-37.11217669238246,D,-71.28693928476912,21.126212972327984,120.63323474994814,D,1
Widowed,Other,31,Mental,-77.06648492476796,A,D,-126.54369783277532,D,-56.95762836054751,-13.794220929423403,267.42129715858994,C,0
Widowed,Bisexual,47,None,-14.119437952656275,A,B,-61.44417065738518,A,5.525193619470153,-20.853234145318538,84.16291933758336,E,1
Divorced,Other,41,None,84.8865696631506,A,A,37.92269726510125,A,-4.2786588750123125,36.85646603345861,-77.13180537557665,D,1
Single,Heterosexual,46,Both,92.47589494172954,C,A,-57.02923517150953,E,-8.918682247952441,73.43605721381518,201.99798512520294,E,0
Divorced,Bisexual,67,Physical,-121.69124310806083,B,A,-165.02565201869487,E,-18.25810832343589,141.44659396287526,-96.03283040477426,C,1
Widowed,Bisexual,55,No,22.04520400399036,A,D,-2.546653350027041,E,-16.64561145083006,40.15852109326334,-62.71072949476578,D,0
Widowed,Other,54,None,19.604644245341678,C,A,33.84211285927383,E,-1.9711228301869375,-30.06040880444294,48.5453154748754,E,1
Single,Other,73,Physical,30.79755802681528,A,B,-194.69509581840953,C,-45.37290454866103,-61.312837384846,103.33708360995509,E,0
Divorced,Bisexual,31,Mental,-7.6888456943081245,E,E,143.00342667904573,C,-46.91942284550965,92.78335406732626,-84.41226408779151,C,0
Single,Other,21,Physical,50.54629789577299,E,C,63.2695345529764,D,-13.832873776040563,-9.95569937084234,-29.65698268098793,C,0
Single,Other,25,Mental,-62.27924314382496,B,E,-0.5174618019240557,C,6.066071906494779,-54.67162706772831,103.53325863274195,E,1
Divorced,Homosexual,72,Both,25.321269319526806,A,D,14.64093220409484,D,111.60512998426529,94.31471825097884,94.53607411874133,E,1
Divorced,Other,20,Both,-25.6878190491742,A,B,71.17880924559785,C,-6.754824992941668,34.15709707324339,19.527327485749492,B,0
Single,Bisexual,25,Physical,-62.449925540804074,B,E,94.0363148326427,E,4.3436818185776085,-149.1051556708976,103.89404427130282,D,1
Divorced,Other,19,Physical,100.4043322433428,C,E,51.599666351310205,D,-114.20632738838354,51.58678153673234,-109.71706142599476,B,0
Widowed,Other,29,Mental,4.297492097338817,B,A,18.257464339673245,B,-28.84343682859004,-34.35323904097532,164.7103065144588,A,1
Divorced,Other,25,Physical,-82.81664597850889,E,A,-191.23088516491973,A,-38.12488103360208,77.48670671453412,1.6394702215024772,E,0
Widowed,Homosexual,66,None,-133.80303708819505,E,D,65.6281819496303,A,1.841833101245034,-63.72996754799829,-105.2633278109812,B,1
Widowed,Homosexual,21,Physical,174.90584386403154,A,D,-82.03519278176437,D,-69.98140212940946,49.130151463652936,-37.730844670126196,A,1
Married,Bisexual,68,Both,-55.23294617780915,B,A,-120.96018605620395,A,-13.412919542426357,-4.313638821049673,-84.70110310822616,A,0
Married,Other,54,None,-99.41045572296304,C,B,-50.05472867062477,E,5.683227559672969,-68.27861050584244,1.2717468079076275,C,0
Widowed,Other,62,Physical,-43.08501291210742,E,C,105.85451954824421,C,-10.230398823197337,-104.39816012669682,-34.61171804896101,D,0
Married,Bisexual,33,None,-26.13951789837933,A,A,-38.570589091841114,A,-137.7344617738102,-156.93379147718258,244.07539723068635,B,1
Single,Heterosexual,49,Mental,-85.01878489527766,E,B,-61.078150033112635,A,50.83799526376701,29.780946323502537,-24.364488445483918,B,0
Divorced,Bisexual,72,Yes,-69.94126356896072,A,B,78.47039702679633,D,-23.978155756089283,-252.45566100412634,3.9189723137443693,E,1
Widowed,Heterosexual,63,Physical,3.045928060008795,E,A,42.07476528351836,B,-179.99040582725033,-179.1844391892838,-36.09037373392836,C,1
Widowed,Heterosexual,26,Mental,-45.867515563900234,B,E,-155.7097847350454,D,-74.8342756220669,-8.046987549853066,-299.5008910155548,B,0
Married,Other,40,No,25.396479492431723,B,C,-42.6400478254044,D,-112.97048134411271,105.64078408931867,-148.02891095000214,E,1
Married,Homosexual,78,None,48.664590165910774,C,B,120.48234250482412,A,-139.97073143486963,4.173795035404269,-16.862340365276815,A,0
Widowed,Bisexual,24,No,-68.9986535420802,B,B,85.58327409347136,A,-101.24450745503779,117.5127844761124,6.238040654991281,E,1
Widowed,Heterosexual,71,Mental,-19.989308909632715,C,C,-13.401415221689502,D,-48.39227165012227,-150.77842607357056,17.460355384541973,E,0
