veteran,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,target
Veteran,25.338508087055985,-73.40961157689149,77.29539834493492,-57.71341370290921,C,B,C,B,91.90550843972873,D,-63.696814212015575,C,1
Non-Veteran,-8.09640882235088,-66.01549041437447,-232.1085883724609,-55.61409263156438,E,E,D,D,14.208250323597344,D,-7.235236184902684,E,1
No,112.33928418538291,75.94950128465658,-55.91585992126369,-208.0643239921135,A,C,E,C,-111.75378603402788,C,-34.19310699225918,E,0
No,-53.607004779042775,189.02249760650324,97.58757714988604,85.12752452548492,D,B,D,C,142.40334651849844,D,134.98462057032492,B,1
Yes,2.580307778397095,-58.45993191376687,-138.6871529404963,2.9094959471359347,D,A,C,E,59.99070445938406,C,102.77056009087812,A,1
No,-25.914610828714196,-135.65645330981968,-67.0659179436135,-24.891049947984097,C,A,A,D,50.93968702656895,A,50.42671090662858,D,1
Non-Veteran,-123.86007462582864,125.91682316207513,-40.94351185277858,-175.79901877070415,C,A,A,C,-10.66351797849679,D,-100.45637928614852,E,1
Veteran,18.837170353250773,18.13256101029492,-150.22803046386926,-29.483500378007843,E,B,B,B,60.28877572324315,A,77.7062767691753,D,0
Non-Veteran,99.12240700096254,160.06559843433823,-47.22963411184177,114.82862725255987,B,C,B,C,62.53980014769621,D,-55.613497472451215,E,1
Yes,-37.65008316530441,57.0158347252827,-25.22727780635724,106.6750208534218,B,B,E,E,-235.13806738964797,C,-19.334598623588075,C,0
Non-Veteran,-2.052478908729412,-72.36348351651077,107.46853463021931,95.2595411632915,B,C,C,D,76.28294783265915,E,73.57922086393071,D,0
No,149.08936486003535,56.64746996183132,3.8132243122050595,87.6110647574053,B,C,A,C,107.89509426951302,C,142.8946706565107,A,0
No,-187.13406553031376,60.197560803102434,64.07309968765112,120.94745627668138,A,D,D,E,-112.23650765185738,E,22.237270823641,E,1
Veteran,-22.269790726431477,-24.83213194032856,50.43359508088627,57.98270832570114,D,A,C,D,-149.95344006139575,D,-51.9429781418154,C,0
No,-76.71252352751517,-57.53820770585648,18.077798314909725,146.63148710668344,B,E,B,D,-29.49663997645316,E,121.90859148701722,A,0
No,39.6143728253675,101.88131222260834,61.754890605927116,-145.0568738697608,D,E,B,D,-56.701190876935215,E,-122.70442316390383,C,0
Yes,-114.08386130671617,9.834724417003358,126.53742395129572,-196.55972144094332,D,C,C,A,87.00810841972991,D,4.69271675423391,B,1
Veteran,93.35133813219842,-76.23562352959209,-98.32458773215646,22.369952392699417,B,B,B,D,-11.308629280766633,E,-6.292792643387552,B,1
Veteran,-45.56705120184263,6.223584303212962,-216.04830873861425,92.43707793997741,E,C,E,B,-144.52849390795132,B,-102.20352232901347,B,1
Yes,-41.70037070789452,-112.78811810351851,-55.08496181130306,12.635676616041325,B,B,B,E,-227.34538196062925,A,152.09770283633804,A,0
No,26.067805748057744,104.20656384002629,-35.05635481964613,325.6580662468298,B,D,A,B,56.03907796736396,C,-60.82619646947024,E,0
Veteran,163.44346594414003,-38.01178016037554,-118.82970232928814,61.57640807231145,D,E,E,A,142.88149117707178,D,-8.17134374820505,C,1
No,66.62096449576302,4.062815322715227,267.63347698878624,-29.441013095977276,E,E,E,D,44.57296377394351,B,-163.24556054089342,E,0
Veteran,-64.43738112739645,58.228397329100034,12.51109615013227,-102.49812669571318,C,E,E,A,95.79954862025947,D,48.801426474844796,A,1
Non-Veteran,80.67693459085586,-14.844475444190111,25.498958067719556,98.64958585218211,D,D,B,C,-9.716262851486825,A,79.1448732481664,C,0
Yes,-12.458371012955837,-124.57058777105125,-179.36486422436414,149.50170229863863,A,A,D,C,-23.37327036018224,C,-59.95625752438477,A,1
Non-Veteran,-16.501490569352764,63.669931834833406,-103.77502687210347,-131.8134442711972,B,A,C,C,176.77810756523138,C,-60.53267611322487,B,0
Veteran,12.797904740018504,-116.91596076740296,-95.72946340446956,28.32266164031576,D,E,D,C,-103.04985177262687,E,-79.84379255218948,A,1
Veteran,9.231751531113447,36.9099586277498,-31.54030346288345,163.48376412324242,D,B,B,D,-58.71872393519788,C,-147.0176383276672,A,0
Non-Veteran,40.35380950355473,167.53420761169232,72.76673552643814,-89.85181434877076,D,B,D,B,26.683594001548677,A,116.46723190551917,D,0
Veteran,144.26178906424946,189.17663845739253,-76.2659677520834,35.564640665880326,A,E,D,D,117.0536238439563,A,-16.135517377162873,E,0
No,7.966106386631979,65.26051281888957,55.14101772925084,-105.19204518754532,C,E,C,D,75.26533148730337,C,-24.075813623322766,B,0
Non-Veteran,-14.59509997062107,-18.399576163196322,57.27183955167685,-73.84578750735197,A,D,D,A,194.67026483431837,C,-10.228717059840786,E,1
Non-Veteran,-175.2719684336009,94.42663644471233,-93.29337004592901,-119.37846231766937,E,E,B,D,-16.137089499443018,A,122.11536538331977,D,0
Veteran,-98.88237959289764,-45.74952570193617,-114.91923292150119,198.07419580506203,B,D,D,B,-136.99106842342871,D,-61.609784419110724,D,1
Non-Veteran,-85.98804964601405,145.3530919648642,14.985296498506461,27.503231232680125,C,C,E,E,33.23862511906925,D,125.27905424363163,B,1
Veteran,-53.86818370469262,11.916530225382651,84.59229452113433,-45.565691893577196,B,B,A,B,67.42720971193398,A,-99.0381281825022,D,0
Veteran,-8.986258060074084,-154.54912470999298,60.0438417615303,-43.94716053707545,B,D,C,D,104.20762980668734,B,-35.66086452023663,E,0
No,186.83928557322278,34.02399764109846,67.62354499492793,-59.61699557726252,E,D,D,D,40.25332902379713,D,13.056155650750863,B,0
Veteran,26.82073971214721,154.08773464903493,-51.5999775895085,-33.53065611036888,B,D,A,A,-97.97569342394345,B,163.22849316171437,A,1
No,-53.868888269941365,-64.2579406527094,-136.48617476922345,12.393354973238285,B,E,B,E,12.763139577645086,A,75.29468117798437,B,0
Non-Veteran,-70.68586709363606,-137.98179071955508,-327.0016873719105,36.60895194959079,E,E,C,B,-18.207060656328732,C,139.33886255424113,D,0
No,-72.61771646661094,-29.00652994989369,150.97990743503914,59.93433666713774,A,B,D,A,-79.48898522351182,C,-51.042037445728674,B,0
Veteran,28.99740088605717,69.96214224643289,102.91592056705863,-39.80398286108992,A,D,D,A,16.75536956616906,A,-24.24472043787481,D,0
Veteran,-147.96406316817624,21.738291564664515,35.17699111186958,-73.82587534090791,E,A,D,D,25.05752864192885,D,272.7720423116062,C,1
No,299.1031298325123,10.137787077274158,-7.776717882102475,10.122269376088946,A,A,D,B,48.384452567266685,E,-64.82132815886493,B,1
Yes,89.74224154550339,-86.82306631845485,3.322055195161439,-214.84600496534898,E,A,A,B,-36.54659963757611,D,-57.95602848599673,E,0
Non-Veteran,132.5962069573724,273.07146194919574,156.80279396470706,-98.5208874006176,C,A,E,A,-102.98874223045367,E,-141.7368809194229,B,0
Veteran,60.04325044085553,8.502323258176544,61.48528621200299,97.17906837189638,A,A,A,C,56.32267700820308,A,117.54956975159885,D,0
Yes,-78.02883542443124,-67.10936060298857,48.685894078224266,15.114821140130408,D,C,B,B,40.24211005082521,D,112.64184959256478,E,0
Yes,-17.884021310570155,118.67191184148595,137.39392091540788,-95.70401285232015,A,C,E,B,-146.72716088504936,B,-89.37153744288473,C,0
No,-63.34560347891342,36.29524119075419,-134.77144876138874,-55.599231198666644,A,B,B,E,-53.84738774787129,B,-48.381595432439674,A,0
Veteran,-45.15417755663967,46.59598246102288,-184.60375002392985,43.837726302284594,E,A,C,A,-103.32255200019462,B,146.4362675159798,B,0
Non-Veteran,47.41899060170905,132.43363500887205,52.85464727263465,-107.85870513645031,C,A,B,E,-24.07331849967041,D,19.491614348895556,C,1
Veteran,-46.52625569637629,67.34970566872451,-72.02169084089387,55.17722176871291,D,E,B,C,199.84204985156097,B,68.78838008181589,B,0
Yes,21.31180122336612,55.86697947843368,-113.92571546781821,-113.21096035829467,D,D,E,D,42.836801034483905,E,133.3818952894917,D,1
Non-Veteran,-0.8262260379012785,111.55115954232085,-186.03862062315596,76.07241450355765,C,A,B,C,-171.7734504173019,C,-143.83207365555234,C,0
Non-Veteran,87.82906967266781,-149.35576433746957,136.4906894875606,-23.029032255590444,E,A,E,D,-41.311178479767804,C,-18.278784900185688,D,0
Yes,34.055121866202185,-11.628131002422007,-106.80508261652281,43.60601345990647,C,E,A,D,68.61714065919205,D,-204.84101107136095,B,1
Yes,49.29514060765131,127.71719439300213,-68.87835678428868,-18.423892782766952,E,B,B,A,107.88798764112116,C,-41.8045883971429,A,0
Yes,-32.22203618209043,-10.037488602798534,56.64919719772801,68.0030000256851,D,C,B,C,73.72518623703687,A,-114.17014685956453,A,0
Non-Veteran,126.55873293546982,-94.06534060011722,35.82118120969297,-128.71895903320163,B,C,C,B,76.03054013220775,B,51.674593123636335,C,1
Veteran,28.614123964674647,89.20393730644552,66.3899955768534,-127.03346624831062,E,A,B,D,48.764661783745744,D,-6.4535843907665535,A,1
Non-Veteran,-179.89426710957696,24.14569795024679,-71.95250451523533,-79.37331231382126,C,D,A,D,-55.19816350999653,C,50.39742374440419,C,0
Non-Veteran,105.7717182619891,-28.16428759359341,-128.31665079273535,18.73893607102575,C,C,E,C,-12.66070218132383,B,-115.63778240406369,C,0
Veteran,-7.642250731493537,-64.43236812408463,-86.53197949038437,-162.13458362706277,A,C,A,B,41.12883354465656,E,19.938178280316997,B,1
Non-Veteran,6.560636506561152,-134.8442681734791,-52.7869467132158,7.589865508532391,E,B,A,E,270.6548245354989,A,120.16089635758229,C,0
Veteran,15.362140057412685,-43.812064745715944,-24.957689722622153,10.74150267069127,E,E,C,D,209.16992191633028,B,55.578666355695105,E,0
Yes,98.17370505482815,38.82301037348845,17.277162093121216,4.510655338581711,D,E,E,D,-67.54610744646828,D,-123.75791139505885,D,0
Non-Veteran,-20.135864641939296,117.08589711006508,39.30591242573343,49.808685436302916,E,D,A,C,2.0198006261776422,B,-31.356507393745638,E,1
Non-Veteran,-53.452422502404104,58.23305763228143,166.72535536688483,-19.964928301606147,C,D,A,A,-44.973895273154255,C,100.52406711865044,B,0
Non-Veteran,96.09205696483613,52.99268030990524,81.59747333231218,120.1291132681499,E,D,A,C,89.1106556374565,E,-51.22308734007783,B,1
Non-Veteran,-6.745053863136554,-4.578374251614973,22.881198290563358,85.15494177819846,C,D,D,D,70.1954945117144,D,-104.91876976439048,B,1
No,67.36516903666613,-18.037781816768987,8.178605085845078,-12.622139257451787,A,B,A,E,-49.98733849747259,D,-10.189148004133946,A,1
No,-234.02655357882873,29.17594750017277,71.36264284578724,60.11975000887758,D,E,A,D,-8.154063511528859,B,30.03643412044334,C,0
No,76.47944794271125,34.53986148509053,44.76698921441472,-51.13572380817022,C,E,D,E,120.010202387166,A,59.783323738675065,C,0
Yes,35.59261287908412,220.25691436305829,86.75673859751197,-15.6364995434385,E,A,D,D,15.336175988595013,C,83.85173830025602,B,0
No,-85.7007940546668,-190.1869790278562,12.920928829574233,0.6609106206225835,B,C,D,E,47.547241582403,B,44.75941940096969,C,0
Non-Veteran,-144.6052949383316,43.545790345005884,157.71496936394257,-8.446592250104331,D,A,A,E,76.60246366616404,B,103.38117790122567,A,0
No,-45.24706089195803,154.60484624128173,-121.26923765163717,-95.25809054357023,E,D,C,C,-25.202315277879368,B,-7.288874870693651,E,1
Veteran,24.26119676602083,69.04947804698774,-17.9169674325438,38.41535209902228,B,A,A,D,86.95926647731241,D,-3.9336382811214716,E,1
Non-Veteran,-1.7667433099176086,-25.371696866239983,-40.76856902969783,185.65104218172453,E,D,D,B,-136.8009720668594,D,-46.69489197800235,B,0
No,-68.84628343438507,142.8084764543102,-26.591741128431075,-7.953752301527653,E,B,C,D,3.085756687234121,D,-126.70435933836724,E,1
Veteran,62.4778897516705,57.889049758333535,56.51643929748838,7.499679419551201,A,D,C,C,-36.96243082360902,D,-61.437961759931135,C,0
No,-35.764491893035014,6.346758138241378,47.806005799694816,-56.195119639259104,B,A,D,D,-24.627849365848732,A,-114.57655941085842,A,1
Veteran,44.69968863199769,52.460826229803935,26.39227490827662,125.56166382170184,E,D,E,E,53.35917016050165,D,56.09354216054236,D,1
No,-21.69695833723481,183.38851586662804,14.727143530344428,32.05085220831621,A,C,E,A,-124.49585212324233,C,-48.70343983851059,C,1
Non-Veteran,160.71263871620707,-112.05130670934433,-83.6742837211678,35.087739291219364,A,B,B,C,226.2983809670159,A,-36.29881298634841,B,0
Yes,-116.60613526030055,-48.26827306094116,-25.50244602394487,-30.924395960676904,C,B,A,D,45.288307841211456,C,77.05807130866026,E,1
Non-Veteran,11.030255419614116,20.118983810529574,-94.90696757729438,-45.018784314157394,A,C,C,C,-95.19826012600838,E,-75.07806932428572,D,1
No,156.8085015817091,18.221901788273133,-109.88490107832575,-17.53719762881081,C,A,D,E,-62.60733991311969,C,146.51710212096594,B,0
No,-20.78871434449156,44.20226984695042,86.96204067810547,10.120750455910525,B,A,D,B,-244.79292874711675,E,26.705981827039327,C,0
Yes,35.58589307364321,124.8996379498941,-45.450319579469095,-18.270487053434245,B,D,A,C,98.43828830156366,C,-206.11114552460944,B,0
No,170.25642337609176,47.607705310201624,82.20316310300032,71.09327991301166,B,E,C,E,350.25511249251014,D,3.4579595567653443,B,0
Non-Veteran,-164.2200129648929,-45.178635121752386,71.40175977811319,-248.87234389647736,D,A,B,D,0.25983599273661595,A,-0.4814696846928073,B,0
Veteran,70.16217009343711,17.50546635753249,108.94637698850806,-50.03242093439376,E,C,B,C,70.47371435892931,E,-55.202375469350706,E,1
Veteran,64.37781652057667,-90.1006552410891,-44.971618784312604,0.0171433407237262,C,B,E,B,39.24384010580916,E,70.26090569071626,D,1
No,-340.7599112804995,40.21379237269485,-25.057801453465206,-51.68527201470474,B,C,C,C,147.5416442042138,C,-113.09110731493786,E,0
Non-Veteran,-195.0491348872704,-160.53454916832868,-70.11756133936066,7.222035743384255,D,D,B,B,54.63635787695188,C,-56.803355792050525,A,1
Veteran,226.95056538577748,29.26770002608206,-143.3847253729461,163.15860638784162,C,C,E,C,-66.77758252555242,B,22.749786649466603,C,0
No,6.852405655625864,-177.867350894626,38.51384907236361,-23.007196771792433,C,A,E,D,268.2962105945164,A,-75.21206964847752,E,1
Veteran,86.20961156743748,-83.75154403715264,19.87394345757733,195.9014764738194,E,D,D,A,310.06536871183164,E,160.0468139196118,B,1
Veteran,-49.853324349047824,128.67185891032457,-7.900551297475722,172.12915843234498,A,C,B,D,52.97233743025881,D,73.08999161417441,C,0
No,-6.450689248937837,-114.23186312928115,232.19731832025258,71.6193196034665,D,D,C,D,-15.142457455900132,C,-29.578430820236832,C,1
Veteran,-23.045179441647676,-51.67225614077486,-12.043846589109645,11.251039406369838,A,A,C,A,-78.18337113609513,C,150.61034198636577,E,1
Veteran,115.00076047700527,41.046132184347236,-75.05444711808428,-155.9071681324068,D,D,E,D,7.872400772988791,D,21.27553071124652,C,1
No,-9.51250088844823,-168.0661084098037,4.044792754722635,21.48005892306704,A,C,B,D,-139.98476246925776,C,-144.46011632889474,C,1
Veteran,19.918010430173958,34.54313000433586,69.15208514887058,32.110984540623825,D,D,C,D,-233.2586035770205,A,14.65034508113324,D,0
Non-Veteran,-145.8422418922967,-78.53658266035133,68.28608062474294,82.77233323453507,C,D,E,A,69.58245110666968,D,-65.8458366239147,B,1
Yes,-15.009246055517098,40.256708026676044,5.004865258825907,3.6671377523241246,E,E,C,B,-186.01618580634033,B,91.21525258457211,D,0
Veteran,-156.79104841290615,-68.77373856366633,-22.850244565078746,-20.006216754153176,E,C,D,D,-30.289471332718104,D,150.49575354781578,E,1
Non-Veteran,-49.821630854478684,-44.483289771429675,269.9125209291854,-11.521811502555524,D,C,B,C,113.7831390405428,A,51.20051967741303,C,0
Non-Veteran,-7.02983075281482,30.813754840152647,-29.641821232832662,61.22411651129188,D,C,B,D,31.376243064721717,A,-5.345491172394705,D,1
Non-Veteran,33.87326134025439,122.29590601434559,1.7876359558706816,-27.221891213908613,D,C,D,B,-78.75324844560807,C,-3.937824332536645,B,0
Non-Veteran,117.16575413650143,154.3153481086179,91.56374340482898,-56.592244087271595,E,E,C,D,66.63393833432823,A,70.79407879501491,E,1
Veteran,-53.26996035071626,-74.86761040393932,24.07733267655392,-105.75924924653901,E,B,C,D,25.23682978059935,B,-22.168492978475207,D,0
Yes,95.57646826950403,139.94145744467644,-25.15501264263303,-9.267762245280167,D,D,D,B,-38.725889679105734,C,-116.15238965740227,C,1
Non-Veteran,59.345079362222364,-47.18200274030707,-187.45858627428177,146.79777870670065,C,A,D,E,-26.0303383566847,E,149.66210439576304,C,1
No,37.67749844796136,12.010778153706129,123.37821593607711,-54.06981913577924,A,C,C,D,-118.11907251070515,D,168.46470041784642,E,0
No,5.914609952871286,-22.48286760752296,-10.15100072389976,-61.902454910489645,B,D,E,D,-4.789630274470619,D,34.122185592843415,A,0
Veteran,23.553486911651454,-43.74845769179234,-82.98997351999104,-15.478099439869942,C,A,E,E,-184.94891357140656,E,10.948073650618516,E,0
Yes,57.98648864028545,79.4331436313499,15.661250321886335,27.198757112449528,A,D,D,C,234.109729579569,B,121.13753462341204,C,1
Veteran,107.34289560995227,157.37799950290204,40.10580158328556,-59.683628966267555,B,B,A,A,52.98495632666508,D,-2.274207777836853,B,1
Veteran,73.3084792487613,-16.945853128871782,-42.05717403208397,-101.3725849436436,A,B,D,E,22.105075464503237,B,-83.92045485222977,D,0
No,-168.97261474132247,185.61244128904787,-60.0419760713661,-49.71633632455569,A,C,E,A,-35.42422453479806,E,-6.392122611367289,E,1
Yes,-180.83228323393743,214.24135048196206,80.61139130667459,-80.70052846484523,D,E,A,A,-25.44377761045697,A,73.69838951941531,C,0
Non-Veteran,42.456570925301364,100.29494098385683,15.31699775963462,46.63025715691172,E,C,D,A,57.12963661598231,A,-104.64825091882368,A,1
Yes,148.50326609798606,70.881097202051,-202.47925095721277,28.385859997476697,D,A,E,C,170.7677069039314,A,71.80648494548659,B,0
Veteran,-49.505509375026776,195.53231387648873,-84.90681259531614,39.07744699482803,B,E,A,B,51.11173130626897,A,-170.9888234464771,C,0
Non-Veteran,-68.65221950238994,149.34149491876983,107.56871377391066,-95.48163204221784,D,C,E,A,-54.15697610995461,A,-50.52210444030928,C,1
Veteran,42.076069371670194,-53.353216568570126,-24.08611226216361,21.877078387706426,C,B,E,D,97.43998851254571,D,-60.14256546320191,C,1
Yes,139.52507744266177,92.70086253466293,72.71675056843459,176.88290117339403,B,D,D,B,82.29572083842152,B,-67.48214426679111,A,0
No,71.2410364346019,118.28984547911286,183.4706561067826,153.02401702229844,A,C,D,B,13.331451290947985,D,144.29927480852112,B,1
Non-Veteran,-49.906568144371555,-12.223427987664326,-23.101947336166138,-17.27821407415602,E,D,B,B,33.08121156809248,B,-33.47053768986806,D,1
Yes,67.52658955505485,-67.35826095012581,69.4174191064614,-204.89759127135443,A,E,A,B,-94.00020933199768,E,-51.57820446143306,E,1
Veteran,-55.921667355147676,5.9181498491317,47.790327618401015,-9.332848950076981,B,E,E,E,53.64652535060911,B,-129.4526172410401,E,1
Non-Veteran,58.42802440913224,-84.99989694569122,-1.428595306814549,58.37333092541309,C,B,E,B,-86.67888534318764,A,43.82654333435095,E,0
