sexuality,AGE,RACE,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,target
Heterosexual,35,African American,-49.19893186649623,-69.34138025460967,E,-17.826650334423892,114.61648755380092,D,E,-95.70429259219776,-177.30007268550654,-104.61446959207743,A,B,-18.14967010763,C,20.54592744975533,A,-20.097763557834785,86.7144654532057,117.1333933659454,1
Heterosexual,27,White,36.18738188374252,-98.25826737766522,B,-43.21509078442545,20.819695727432368,C,E,44.538785669086415,126.14857306766072,44.01019538321375,B,E,64.6727399531152,B,-14.849728958048747,C,103.60262466037011,57.77502536227948,-55.88320162446162,0
Homosexual,33,African American,-117.24013862171412,-60.196899236792845,C,-41.34304753390628,-149.76404692385628,A,D,48.300480446442265,-74.13845131899718,174.0956858847601,C,A,-143.4744492729043,D,-1.3544241782899595,A,13.539736610742265,49.167745518531426,-25.2884628690527,0
Heterosexual,66,Hispanic,32.095321396836475,-51.30027413746665,A,183.46783044240127,-5.3398554373930995,D,A,12.953267241526317,-16.445045632925435,57.290029272523846,E,C,16.273514473285406,A,-8.462893951422377,A,-36.64131247063566,-36.37990202768492,88.51666156702592,0
Heterosexual,36,Hispanic,-25.825529495742384,3.4769262275965427,D,-89.49418129449596,-162.7383259055717,B,C,-11.421992026053845,-39.362163877129916,78.2111497079945,B,D,-250.9724988738493,B,243.6279466943816,C,101.5451788726848,-61.67076431027776,-200.3641761672338,0
Heterosexual,58,White,59.295806631211356,-136.3221838965337,D,-277.5400550475647,-89.80869426243649,A,C,-137.00561575150564,-39.83135682382565,58.21510516692949,B,C,-31.459353149218156,C,-174.83215369424258,B,-12.251577974847844,25.380805392611105,39.18458177587357,1
Bisexual,57,Black,-201.58684150234637,-7.914666206104267,E,62.47702970815885,36.28373494067646,D,B,-33.28568953935868,82.28741072199449,-82.76952452855913,A,D,16.019077505180352,E,120.66399669867897,A,64.23563431112011,-19.758052951437076,141.45905261786308,1
Heterosexual,69,Other,27.424418183656734,-68.60744892658985,B,47.562779128622765,-120.0766170540662,B,E,129.0320238672748,-59.76552174511026,-161.85390334011424,E,C,79.26167625553511,B,-39.9074344607495,E,48.81610397465101,-37.697766132062334,95.91872061450468,1
Homosexual,63,African American,-42.9262645664419,-104.74543731513887,A,34.70125338440715,116.84993128599683,E,D,-50.74523074970979,-2.7576707525107897,-165.71758142915607,C,D,-37.09351723469172,E,99.7511313394869,E,-14.11885525173299,-102.74647210185783,60.86235927569792,0
Bisexual,57,Hispanic,-8.201057213948877,37.54429058215593,E,-104.068682927122,-56.36709285959963,C,D,-24.46472092673083,-91.87887490237802,-79.05811262856213,C,E,7.868867940827928,E,-50.384797870987164,C,14.896452591145973,81.9260803067335,-69.4916335188425,1
Bisexual,43,African American,141.48429544871337,48.863011104047565,B,0.7737528979223405,28.601239506477285,D,B,-61.60223118459316,162.4574063374026,67.8367824195132,E,E,35.72006131072994,D,-112.87237713143068,A,68.30272913792055,38.48391456247993,116.7126368425371,1
Homosexual,43,African American,13.216921764345372,-14.641541260330277,A,187.05122058626847,35.95244670304727,A,C,-100.64824905935647,-51.0349922777387,-92.36775691834869,B,E,-155.19311556847893,E,34.41947411925307,B,-69.22396135256736,25.273298882329236,4.877933190257151,1
Other,66,Hispanic,144.88350232997257,45.34312055750503,E,92.8098866654603,117.41531857187772,E,E,-17.167479888507938,-13.98775519883376,107.6496411167531,C,C,29.087863711968883,D,-195.8881395663479,B,-54.20517728881523,76.43572362373098,28.23541232851625,0
Other,29,African American,-76.21127160544651,109.49738510433316,B,179.03779469094084,58.2736631227655,C,B,8.235226174652603,-51.10829240723505,-60.35065584223639,C,B,131.77307943999296,E,-64.19996508896078,B,102.77413234031889,-197.75489800392677,6.314412692710682,1
Heterosexual,61,White,81.2409178804462,44.958024024783164,C,-68.368501080807,181.67925488090177,E,C,69.34569943214713,21.04572120635798,-115.52589066377459,E,B,-97.26786736533077,C,-18.132389787601095,E,61.58193415426597,80.13535014478082,40.895843751549535,0
Other,21,Black,-11.164716535178012,1.9307934750919118,E,153.70286937399268,51.06899036032534,E,C,140.70025896302442,-112.64561061451982,157.08048118090235,D,B,154.17237093842192,A,26.858460700606617,E,-49.20934038529979,-72.94570811627773,66.19568149001033,0
Heterosexual,66,Other,-8.688270277714238,54.43967029876304,A,38.97426802714612,40.59351047070015,D,A,130.54395574798124,-143.53675931180757,158.68552901742896,B,C,-86.1593029058973,D,15.283175775146915,D,17.950863805708707,-25.522312484702788,93.1731240729952,0
Bisexual,75,White,-35.20401678310197,65.5520397259586,E,-29.63309807811022,-108.82645347537918,A,D,-49.05089911690301,15.039945404080656,-40.3098880374888,D,A,27.11564102212638,A,-19.88986973239865,D,-193.43289316555757,89.45014582318824,-26.372271234212384,0
Heterosexual,64,Black,154.6721200699609,50.672626578973876,A,-71.61309345446192,26.256923178796438,D,A,241.5375440225159,70.7325005099918,-225.56957579441948,A,A,-84.95405556685324,A,38.2323321933771,B,94.24461293815679,-95.8164524128273,-219.25564011134088,1
Other,59,Asian,69.99675944021845,-42.20047526728787,E,-74.45178413081595,171.30561675489514,D,A,-32.59284763028798,-15.028361157167403,8.179459588944548,D,C,-58.411654851263286,D,7.177599707436702,D,-132.4928540008799,-78.99978264798258,96.58595280396646,0
Heterosexual,21,Other,7.302636460485351,-83.98413543942176,C,-111.7664095337749,-41.45085170119097,A,C,-103.43850692709555,-152.1445545144148,-40.598074032606526,E,D,42.727167707686995,B,-59.330543420141254,C,56.726803588327236,-77.39838901547945,55.57539202808833,0
Other,42,African American,-82.5591597693647,-95.50165180502258,E,-123.13723018475446,-25.204217306429292,D,B,9.961588342482697,-91.65700265870818,65.5156192520978,A,D,53.03020482837564,E,-58.846253840017646,B,23.146537161825037,123.3518610798266,-123.53657060494618,0
Bisexual,30,Black,-36.69299276510052,63.91822764803876,D,-154.56804220634794,122.0438940016624,E,C,-47.469837669605006,-114.86644581997652,-47.608468764969444,A,E,7.128037430290174,A,-44.12850527629002,B,30.919120190873507,25.56565721776921,-149.36535737790592,0
Bisexual,41,Asian,-94.44829686045328,162.67408956109037,A,-64.12404306791711,-88.8398741083647,E,C,142.17125980611075,45.55332971623398,-65.9015455431903,A,E,45.32309098102369,B,-158.5011275202098,C,23.06439232676597,255.63211248258986,66.60529600047508,1
Other,60,White,56.77221686972823,-34.904848894408076,D,67.14097660034041,-153.12937358909238,B,C,-107.23545485845278,-252.31142343384687,206.98948019328162,C,B,65.9928783461941,C,6.996092021732525,C,-48.38885044426685,135.224391417289,50.1049289596241,0
Heterosexual,68,Black,-90.67220851159053,-171.09188674023613,D,81.60973565694033,-41.95146712895767,D,C,-27.636423982190045,68.7631317736786,6.964567562142389,E,C,181.14387475143928,B,-54.25422170443579,C,116.62962752621178,-134.4730797469932,58.64787005049925,1
Bisexual,78,Hispanic,62.90147698847497,59.83077342465193,E,-24.303664705617237,48.16243184477418,B,D,-101.30279661168764,-101.24137374022257,-23.031546083004265,A,B,-48.89531367734647,C,-19.52869364776998,B,-84.05755262504397,191.9277464302389,25.57832031990057,0
Bisexual,35,White,-34.32645310097744,-22.407592644209466,E,133.77300273427036,-42.6261450332899,B,A,-4.895373655406287,-154.59997108834796,31.367372236965803,E,D,79.58970765611971,B,41.72531413706235,A,-47.79494124217193,22.953828560988033,-29.135884634453806,1
Other,44,Hispanic,-117.93045518951222,-135.07291938885598,E,122.5742049612549,8.329085111915393,D,B,-27.0990187428661,26.96895985065821,-146.6354803310971,A,D,-177.39388594309168,E,177.11971992019906,A,199.9620820170678,-124.73867524864148,80.14919101579522,0
Heterosexual,64,Black,145.8519614932764,-99.665672068032,D,-53.332897428762614,-16.22589083535765,B,C,-127.33510935171388,-145.27204402824316,-50.56344590903063,B,B,-246.62142860321902,E,-70.3311032058418,E,32.77797786597751,83.87186975238312,-129.48621306973877,1
Homosexual,72,Asian,18.553450909342747,70.90965445900099,C,-134.79034741263126,-129.64840943279324,D,A,-74.36713423520735,55.179595259972395,-83.0478169890776,C,A,-247.37656527744085,B,87.14624382184697,A,21.219166559843412,53.70397078380026,-22.161798930878966,1
Bisexual,52,Black,-55.65790691719034,37.25392592395724,C,-152.7855182220203,-82.6644827577233,A,C,182.003031131414,26.598787656539773,-129.3153679298757,A,E,-209.0153475691438,A,-12.528214015170086,B,71.60681108021953,-15.706878901335292,0.14752417560613026,0
Heterosexual,57,Black,34.57215128330361,66.41885761813231,E,125.87077620591091,40.54885359075013,D,D,40.09760724834,-184.52404678708353,34.43692948909285,A,E,152.81455120281825,C,33.181756232772855,C,122.38669037681653,64.8178648235487,-46.88695984918416,1
Bisexual,34,African American,-13.113732826763519,232.33781622178645,B,66.42010913409034,199.0795128195235,B,E,-46.89060685970059,-27.49654719069011,-118.62765407463378,A,B,-143.2682372458011,D,47.65699011195258,A,-107.3710127794288,-101.35592804422315,-12.693621830267265,0
Homosexual,41,Black,-134.38888499060445,68.85247484090192,A,-2.45556007686063,-155.20267099961197,D,D,84.43515018582848,-56.57782061519798,-96.95670135813958,B,A,-37.330342223649005,A,45.19272069061005,C,61.42637221037349,63.17657661634849,92.74600251905797,0
Other,43,Other,-68.76186407758198,-19.239493324700103,E,165.67252438323882,-132.8271429357299,B,A,-70.5127183096512,-137.62061000726163,6.460779384426832,C,D,24.846226495197776,E,31.22763093528541,C,-155.50479495906012,-91.27565615341275,93.84272199543415,1
Heterosexual,56,Other,3.1755070542368995,211.49625578795556,D,-64.27282597573534,-60.53056599495948,B,D,86.4450723517186,152.87042511581333,-189.26131114164323,C,E,-80.55388128852977,A,-134.56420792525188,E,-65.11869155939276,4.746522160015584,100.20784474206033,0
Bisexual,51,Black,-61.73048041143851,-85.85449385365715,A,23.795875368177477,118.38720922617807,B,C,149.0754501350843,-4.628825250006526,127.51573453260224,E,C,43.36138999576331,D,35.15198849425787,D,-32.03528785248533,-53.29293340537992,50.60593028471156,0
Bisexual,53,African American,37.67676845139014,207.14531576111693,A,-72.78453651258768,79.10772221769147,C,C,15.954874291735427,54.02037188512424,-29.76906075275465,B,B,-107.30813136793836,B,-22.875281783141272,C,10.689525028346479,25.42399361430122,130.8688995195144,1
Bisexual,65,Black,-95.60104016472496,53.476763106189054,B,-60.17978884403353,13.43203405636591,B,C,47.09284205675098,39.51271169319938,-208.8285093542073,B,C,-162.17967059371244,D,-38.677118640137536,A,69.02140376839755,19.57982862686127,-154.11311576338335,0
Heterosexual,44,White,39.28718505865551,155.08230254897373,C,32.41665971695264,-5.863028477922897,A,B,-12.67887535135113,-0.068332600054084,-249.41903944563032,D,A,-74.7965678297988,D,1.784022276929668,B,-24.61278578669077,-34.797344163681,33.041662912244185,0
Other,32,Hispanic,-129.80341673544473,186.31086043464396,D,48.688232873148465,-25.069028358412233,A,D,34.819744371755114,150.28364468869597,31.104397264645208,C,C,89.98646873955062,D,-14.914450472835034,E,-201.16114182616735,22.667593259474206,-19.85595832875031,0
Heterosexual,29,Asian,-66.1008973620401,34.97672141431434,D,-181.4554560346931,-94.21692235455662,B,D,-45.56947546322984,141.1409680720793,-145.60027138664486,C,E,-42.02272581285528,E,20.007418778723423,C,168.15220575360058,12.729702110163963,1.183593115376264,1
Bisexual,53,Asian,-59.563213257632796,-248.00264581981116,D,-51.73837063544211,57.78515311973303,C,D,125.74414510920784,-65.2428843086518,-17.43609980466178,B,E,40.75957028783094,D,30.747476862245055,D,23.554661852369428,-86.43658874825198,13.788470694196755,0
Homosexual,64,White,-142.21680770845998,186.40300542236065,C,275.8333317209175,-4.799180533542389,A,E,-111.90123511482193,41.14675301382591,-46.747596170199884,A,C,-31.976904346654727,A,-140.49438999816738,B,-3.001266129507787,-74.21492117192336,21.26295412307461,0
Other,32,Hispanic,-27.281865258006015,-29.76573818971754,A,-109.12056928946382,-62.87481831867316,D,B,44.85938573693819,7.83059539136909,-170.5975984558153,D,E,35.79655952478892,E,181.96720741644017,C,-27.893565705794977,-110.57489063041284,-26.310496580650984,0
Bisexual,39,Black,127.63317543366897,14.767025933111979,C,-103.06986334376505,26.343316008180008,A,C,13.309661642266004,149.42045136366644,-55.29753353288193,D,A,177.9214568176752,B,77.9430393296773,B,86.75904263908473,-186.60637052092923,-24.58963487107893,0
Heterosexual,22,African American,10.241656423920153,-57.714854760280375,B,-70.81117988702805,22.513697706011467,A,A,-40.50975852528833,0.3879642869856398,-18.73732639466915,C,D,12.686310443754737,C,29.641522188790816,D,-3.7048209396065346,-294.81408142817577,-175.7178206373734,0
Other,60,White,-165.32844192458472,230.2399443133742,E,-230.30723801052395,-131.365612876156,C,C,-98.22689350602924,105.37925848369257,118.78058743059844,E,E,25.84173226149577,A,116.85125705476594,C,-209.35043924467615,-18.73272332005755,75.06096724171901,0
Heterosexual,77,Other,79.31234240579917,-75.74072146443459,A,150.4930829309709,89.77803394905462,C,D,92.80087791278281,194.8975542842149,199.16868525197074,B,C,-41.23258956816811,A,98.06232214218777,D,22.430324780251784,0.45542522175569394,-6.0989550427155015,1
Bisexual,24,Hispanic,55.20569880200298,344.02548129474474,C,-92.84170522010793,96.3098618566335,B,E,136.28530784931706,-11.491308221290735,-17.201441960105676,E,E,-150.95150845954367,E,-92.23369022930366,B,17.417836272724305,-28.286683408530127,88.63684663618974,0
Heterosexual,53,Asian,239.5503666355078,31.63359971528386,B,-41.978605919982456,39.94438414066205,D,D,98.18999816839214,-116.95504289536869,-5.421424156043782,C,E,-231.55305209123392,A,109.54883310775132,C,81.77002981323953,100.48144036977939,46.16198123496479,0
Homosexual,71,White,49.931422708854306,45.42514356347401,C,73.9991911831884,-74.22928681441822,C,A,-98.72923941373224,-8.277914636122786,-81.60183478594818,C,B,109.39725580048292,E,-86.74864746954344,A,62.849725879399145,-46.85804185428827,116.56332276415439,1
Homosexual,55,African American,123.15011911948865,-1.224876439985797,A,-17.974308425644825,177.94117504540577,B,E,-146.41501018104552,-15.026658917559974,-51.41457845084694,A,B,-143.41567517017603,D,127.94290898609984,E,58.7723318425036,127.66695200512626,6.201040902683597,0
Other,30,Other,-34.056343359545636,51.64852608261901,A,-44.45611094897918,85.6439307500482,B,C,15.193179730120141,-87.64843924973448,154.06986516724282,B,B,34.21149121886772,E,47.26601770700463,A,-3.1585792799916184,57.513599922709425,-47.18694436650016,1
Other,23,African American,-51.88772268501436,-18.442038437717212,B,-13.365010357345572,-47.378468633065985,E,E,11.001521672397859,79.66440196168158,47.43540529741501,A,A,-65.10961142139135,D,-160.6326298492283,C,-46.47251579404795,-188.2213349100625,-2.237873450394102,1
Other,43,Hispanic,-38.309647680822465,169.78447981439723,B,-65.56858221721247,-124.90658746856673,C,C,104.10769896663514,0.9351106298297683,-4.114163727557405,A,C,-69.54532605142167,E,62.403599871625794,E,102.96121190871771,23.96409078616834,-209.07135018021026,1
Heterosexual,65,Other,-101.10203056786462,71.29621500590768,B,-55.56849273193867,-84.24529156409797,E,C,-62.56499189710316,-66.83206590873719,-20.48364330243076,E,A,18.92259087343086,C,164.104856567867,E,139.93009388520107,134.5135482320776,-63.05719861336533,1
Heterosexual,67,African American,38.28263044497258,130.99819176807785,A,40.02984711329349,-17.648579855010833,A,B,-72.54454841446643,-188.03354040653565,67.18939774196568,B,C,-74.8400569505263,C,74.022109954274,D,-110.59783400342704,-72.56777994612138,73.4802682687015,1
Other,26,Asian,-32.041561170965046,19.469661513612515,D,-156.91980267768707,155.5045059385969,E,D,88.43464766474071,286.30412659916766,-82.03924430983417,A,E,-69.16207312031091,E,-81.73264828225079,A,29.781294235989364,208.20634218387423,21.62648364235233,1
Bisexual,39,Other,3.559350270361071,-94.59852563447915,E,10.647099713656601,-85.87168621951,D,B,-129.5766710502253,-28.296877909366202,-0.1589570706701532,E,A,-7.540494236634809,C,-68.4025648361058,D,50.60732765528506,-16.620492078506686,126.76447384579564,0
Heterosexual,66,White,60.7264051498968,-48.81449058404738,B,119.6658518036814,-69.04875364755712,E,D,-119.7478643534551,-61.72117115097343,-56.18194394436242,A,E,97.15558360744737,A,111.75632806269802,B,122.69254844791118,114.7011050596723,-119.79797210293638,1
Other,21,White,164.97371719561892,-82.45284890242404,D,-61.526737400505816,29.310435445925165,A,C,89.72280042417361,-24.31377158041944,123.61692051774051,C,B,54.123259301986906,A,230.0592160458087,C,32.03185559387295,116.6381778162366,-41.38800208269447,1
Homosexual,30,Hispanic,-60.90627546067755,-53.4399808964944,D,-191.2101854294895,-83.2930841815047,C,C,-109.94285615539205,72.59692774858115,-25.735318780367315,C,E,57.81442946886802,E,213.88309371017112,C,-114.68542825445294,156.25714761534178,-149.65364973960376,1
