disabled,marital_status,sex,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
None,Divorced,Non-binary,D,-96.4034459145361,B,65.53400632355803,C,A,99.11102109352659,-76.6860071104165,-24.214119052300525,E,1
None,Single,F,D,-32.12749798546027,D,-74.77840531978264,A,D,-109.10404284366038,-10.056355305218156,-266.57091273814524,E,0
Mental,Widowed,Non-binary,E,-162.1442202985417,E,130.7999152239577,B,D,155.9649549327083,-124.14838190452564,118.80362278166918,A,0
Yes,Single,Male,C,-41.6378802587284,D,-72.7319953205626,C,B,14.726686642171128,-65.44431444407749,12.570064945059453,A,1
Mental,Widowed,F,B,136.4892053166478,A,71.27101647699986,D,A,-171.19249796501353,22.910857659142568,170.43237434241198,C,1
None,Married,F,A,-58.41228673666671,A,-126.78174642636728,A,E,71.75212939721048,57.06742374716938,77.34470616502742,A,0
Yes,Divorced,Non-binary,D,-68.10021260467786,A,-25.990054558584546,D,D,-44.36989576984073,-53.855472928939626,-136.97467824781347,C,0
Both,Divorced,Non-binary,A,76.37673833001026,E,24.934780211628368,D,A,87.16203506335174,33.34855517010714,-6.760563773169551,A,0
No,Married,Male,B,-140.45457846648384,E,-33.89265627841798,B,D,-76.76239549186946,58.71084241639064,59.987076062838675,E,1
Physical,Single,Male,C,-36.66727941621601,B,-74.97889994867627,C,A,132.32012720012884,-109.40830105491919,-4.91092872633869,C,0
Yes,Widowed,Non-binary,E,7.378375402856065,E,-30.146052263481426,E,E,-19.834312194549646,-0.6826193407618238,95.13238817313933,D,0
None,Widowed,Male,B,46.02582954531741,D,-14.884030786801159,B,E,16.696959827038125,-41.20174501896175,41.20351098654652,C,1
Both,Single,Other,C,-125.24055095513604,E,-129.93468299736227,A,B,8.99692014578079,60.94578627051608,-61.317696553981385,D,1
Mental,Single,Other,E,96.74479403755547,D,-76.73085837276513,B,D,47.36524482683866,62.39091695397355,-74.77165920498403,C,0
Mental,Divorced,Female,B,-110.3095867003323,E,-159.61322836697795,A,B,154.07336529017897,24.995597512392543,24.25984777602393,C,0
Mental,Widowed,Male,A,84.65384289206447,D,-33.84786165410132,D,B,-6.924676776270037,153.82072153307712,44.137028454535034,E,1
No,Single,M,D,75.7553252001416,A,-48.9250766129924,B,E,59.01426267099542,-157.7276428153894,51.21436262365945,E,1
No,Widowed,Male,C,-57.75041148589211,D,80.74860656656556,D,E,-34.32858793561264,-111.89166963003419,182.23747311290475,E,1
Mental,Married,F,B,-85.5334285519492,C,161.97537709136247,A,C,-48.20255535466047,-118.58824795717304,50.14430904251294,A,1
Physical,Widowed,Other,A,-43.27954491652965,D,-123.51803676284425,B,A,-118.18495165739257,129.62494559926841,-145.7686341734647,E,1
Mental,Widowed,Male,B,130.08863902319493,E,-40.06529268721684,A,E,67.68208062800328,-0.08599398442739503,128.26071935633576,A,1
Mental,Single,Other,E,2.3799130197052616,B,-29.828409221793002,C,B,-13.011823338446352,7.18863792651275,-49.00182492718743,B,1
No,Married,Female,A,170.4576998131265,D,-108.33276676418964,E,D,-118.83144560886174,2.502087217001685,142.85768091326142,A,0
None,Divorced,F,C,-136.20653575467378,A,-2.1563372737138944,B,A,110.58524306682604,58.214006556369846,196.04152248873777,B,0
Yes,Married,F,A,-29.984467856575158,C,141.38755208108537,E,E,-187.95097085507078,33.98438665237543,129.0723175247008,A,0
Yes,Married,F,A,6.964091182624545,C,-17.33950005020757,A,B,109.52856866027724,-52.09662184582242,-11.12326944038081,B,0
None,Single,M,D,82.63694729065607,B,-30.149539655442176,A,E,-87.50491452255955,-35.46538312239264,105.45677252894554,B,1
None,Single,Female,D,-16.66730039186631,B,-91.14873174339112,A,B,-9.036615495759976,166.86976893422374,185.12779866941042,B,1
Mental,Divorced,Other,C,56.50031357457972,D,22.8872454345942,A,C,-174.3140445903066,4.523477292426411,122.04574136738977,C,1
Both,Married,Other,B,-47.95820479013953,D,51.86891069580929,D,C,114.09793319322259,118.60695391845593,187.0520515586559,E,1
None,Widowed,Other,A,-0.4040369650917211,C,66.37566199154402,D,D,67.93226139347959,83.72073356417016,9.403942820003104,B,1
Yes,Married,F,E,52.026912996504585,A,101.95263422902036,E,B,2.384887662661171,-49.63180012666496,-15.288062422233557,E,0
Physical,Married,Male,A,141.71345488939727,C,56.20869053482919,B,C,-60.57117137601462,44.711994857276956,44.21144824198076,B,0
Physical,Married,F,C,30.669074843064898,C,5.124970027473901,E,E,-255.7031536726449,-6.853838352211753,-67.54717007550845,C,0
Physical,Married,Non-binary,D,61.43315806215583,A,127.74345803431557,E,C,23.78105732931428,149.75960796346558,-206.74740538770374,A,1
None,Divorced,M,C,-97.0613575040103,A,-7.9571625941905975,E,B,13.401155067077289,251.78889025334894,-166.30691416620417,A,0
Yes,Divorced,Male,B,-135.4038914131107,E,139.47313703084967,A,B,-9.583548551441943,109.1835041998429,-85.06267357409139,B,0
Yes,Married,F,D,15.594462512438517,E,189.04094265033686,E,B,-8.112239304628185,49.49928689572721,-25.985590350577496,A,1
No,Divorced,M,C,115.4913583635308,E,17.213049585318966,E,C,65.32683834433993,-164.33780722387434,-4.513532326389994,D,1
None,Divorced,F,E,111.72996942875525,C,111.41663264493542,A,E,-43.54506551002733,15.785997030797787,181.7422304003989,B,1
Yes,Single,M,E,56.111176777456485,D,144.98360528173907,E,B,-22.98586217805253,-26.475599851411985,140.89339827108594,D,0
Mental,Married,M,A,2.7443348935562875,C,-16.67602444461602,A,E,45.57919958565469,-178.36426658808384,27.276018896942393,D,1
Physical,Single,Other,A,18.471863376157778,C,181.8778239695571,D,D,-24.67371715392778,-75.79035662992305,29.626426821151252,D,0
None,Married,Female,B,63.513718151359974,E,-129.11545412734955,B,A,-50.997394377649094,-3.8652843004627186,170.8696834672587,A,1
No,Widowed,Female,A,278.45123902146895,D,-159.84950884997048,B,A,-21.4463069352746,-90.04881236977985,31.90186094471953,C,1
Both,Divorced,Female,B,136.41954644104203,B,-19.696923942620668,D,A,181.95762874489614,-70.00042733599552,99.52704001123523,A,1
Both,Married,M,D,12.119753180424798,D,-48.410864526574485,A,C,-123.28486841030468,58.54826458989787,38.80634415980731,B,0
Physical,Widowed,Female,B,-109.86211058080977,A,-10.991402495854864,E,E,4.909605562494038,52.5729580714107,-22.216897535639834,C,1
No,Married,Female,C,-7.933338973330698,C,-90.30025485299824,D,A,-88.5012281568861,-58.62139198209482,30.844379332547646,D,1
Mental,Divorced,Female,E,44.52477511895292,E,-30.22845954126524,D,A,120.98713068710676,-42.55061037105148,-151.6706560869542,E,0
None,Married,Male,B,-7.110278957800189,C,-74.01362742764893,B,E,39.787112221059054,1.8225176217669437,68.98743378605613,D,1
No,Single,Non-binary,E,-64.3058095201798,A,-42.55889431810789,A,A,23.404912492905083,10.463554337758024,-11.503156941339867,E,0
No,Divorced,F,A,-65.48657929086622,C,41.84002396546443,A,D,-50.840821910908495,-43.19230159852284,161.05779340397902,A,1
Both,Divorced,Male,C,13.034250419561271,E,-125.12144752087508,D,E,-46.30463069854029,-26.511320487951355,90.16631872466311,C,1
Yes,Divorced,M,E,23.121381495097697,E,-86.91246316844611,B,A,114.98173610679258,-38.015383279449466,108.24442847610828,B,1
Yes,Married,Female,C,-92.18938242764054,D,84.98539241605671,B,A,126.37831102998969,-172.93380995709228,-88.29457109044355,B,1
Physical,Single,F,C,-147.99184414287606,D,111.74326706857242,D,D,-103.24234933426047,180.50436125174602,-193.20141042866427,A,0
Mental,Divorced,Non-binary,E,-187.40747816222913,D,28.8502591711791,C,C,9.348421106982817,42.80480275674596,-7.321508780533541,E,1
Yes,Married,Male,A,20.61303871085461,D,99.40910092066748,D,A,-13.703645157140842,87.06146605797747,-104.92146888298146,E,0
No,Married,M,A,-42.09682337810871,E,-17.877764044151142,C,B,91.54646290745366,42.211734631989145,-53.09568691750955,A,1
Yes,Married,Other,E,23.29179011629578,A,41.208606203216355,C,C,23.666248302649386,7.188616313425329,-26.72631683954082,E,1
None,Divorced,Male,D,-49.85958328877768,E,156.58704547585384,E,D,116.15286919645871,-55.689740910768016,-63.99854238296223,B,0
Both,Single,Other,A,11.069238469418675,E,55.61717198702225,E,D,44.464233571452354,-31.12761832709759,113.06366342703411,D,0
Mental,Single,Female,D,-103.15440089706158,D,79.76102297308965,C,B,23.64213009345327,-49.55058806555975,-10.93287683789795,B,1
No,Widowed,Other,A,-63.185967014992364,B,101.34823598452334,A,A,-146.9954169034684,25.880284808374064,89.88554663668094,A,0
Yes,Divorced,Male,E,-143.2793101217626,B,-118.6160441343258,C,E,4.374797221644046,-106.00563366361952,28.94945540809569,C,1
Physical,Divorced,Male,E,-229.05484631412781,E,-33.14230334604273,A,E,-182.57275536472096,-3.8812758590635292,-28.573040914947057,C,1
No,Married,F,B,111.34672402414367,C,16.254369425302613,C,C,71.68777770426296,-72.57798642894248,57.02943536586878,B,0
Mental,Widowed,M,C,-3.7909978499866854,B,24.079816181937773,E,E,-17.95396035760551,-65.22021848820215,-193.03188937111392,E,0
Mental,Divorced,Female,E,70.53010442455995,E,-74.09820321084025,B,A,49.11438766003881,-13.217718523316318,103.03978772608681,A,0
Both,Divorced,M,D,63.1648762121221,E,-28.485024476127546,E,B,-246.54384823262095,88.22983222296313,-135.04932479987497,D,1
None,Married,Female,D,103.24560317961624,B,42.14900411520079,D,E,33.38116566773251,106.13922791067247,65.81755876239743,B,0
Mental,Single,Male,C,127.40277363426102,A,-39.70122010905406,E,C,-73.72712461414169,-56.51796801034109,-20.6017271589416,C,1
None,Widowed,Other,B,121.7163705991135,A,45.13459457380946,D,B,160.12058923104217,123.81305652564814,31.78835224080054,B,1
None,Married,Other,A,-62.920734110788764,C,-26.7340051989098,A,A,32.25223137988088,-234.93755391924682,-180.3176082629171,B,0
No,Single,Male,A,-65.75165113515092,E,-242.84279313140672,E,C,-174.85731541459225,-72.60585228650397,61.38182702513693,B,1
Mental,Widowed,Female,C,63.60409244543877,B,-26.002182312864946,B,C,-33.66697993924833,37.40070272550906,-52.38877785002898,E,0
Mental,Divorced,M,D,-135.3577091304725,C,245.6047720591511,B,D,64.41680865040196,31.08799150920784,151.52626394179023,A,0
No,Widowed,Other,B,-0.14250586408331078,E,-168.89447107078504,C,E,54.773150167285536,-113.50611491702168,37.44714093368428,A,1
Both,Widowed,Male,D,19.972278520079477,D,-98.12682730806979,E,D,-111.79055890148713,83.11663014059803,53.55633297746244,D,1
No,Widowed,Other,C,-12.00209318870254,E,160.455701968944,D,C,-61.34477411161164,286.20493545698224,108.63405954631926,A,0
Physical,Divorced,Male,A,185.12075622535815,D,-199.79520881398994,A,C,129.2767546564426,-76.77889152066544,62.277636092653225,A,1
Mental,Widowed,Non-binary,D,-75.35996224330567,D,-7.505347840909287,B,E,-237.74694250688827,4.0762862189542615,-9.945307752907796,B,0
Physical,Widowed,Other,D,44.130803107966905,B,32.44920810958189,A,B,67.65078714890137,-19.311068405222233,239.50392615427506,B,1
Yes,Widowed,Male,A,-29.3141870923721,E,-128.74142224872276,E,A,131.59877893375133,163.49785372098563,75.07000424694871,C,1
Yes,Divorced,Other,C,19.732654723015454,A,-18.39077066500345,B,E,-88.59173405211445,158.2629836328283,-138.37777823710599,E,0
Mental,Widowed,Male,B,-39.27455368260963,D,-38.772165637777576,C,E,50.96028861837254,182.53412350907234,42.447656176523545,C,0
Physical,Divorced,M,E,-125.96180899015145,E,-107.14233215293041,B,B,87.52741648069762,-11.5553414756082,147.16572063946478,E,0
Both,Widowed,Other,C,-69.9853857421322,E,-141.78542401862123,D,A,-106.65703381724812,-96.0959940967005,-0.9925714826792813,C,0
No,Married,M,E,-1.7634396014240896,B,223.4838244287413,E,A,-58.09548392640674,-38.56481587287726,-58.73962905113235,C,1
No,Divorced,Female,E,-32.415524333793904,C,-3.5934982090477297,C,C,103.57244148337483,23.967811821883018,9.178206467656917,C,1
None,Single,Male,B,-78.43960163486658,D,66.34936463876306,A,A,-42.56568193012866,-58.52619793798849,-165.38237615733436,B,0
No,Single,Other,C,26.084283385038766,A,8.524908455612493,C,A,-180.04644762592952,-7.389689966655627,-48.412036358246496,A,0
No,Married,Non-binary,D,125.1406924426369,C,-69.39533746729171,A,D,27.855233986055822,-2.5822338605913915,-52.84275946976679,A,0
Physical,Widowed,Male,E,69.2240361506632,E,-89.42678039335944,E,D,-58.53976491265056,92.66641616487796,-171.91392327987168,A,0
Mental,Divorced,Female,B,45.53521336464764,E,14.529625839344318,D,A,-59.8505078580176,-67.29019297790488,-35.72384306857865,C,1
Yes,Widowed,Non-binary,C,-107.04241976831128,D,-180.45226812595578,E,A,-27.820723458734182,177.9072240521725,18.166727119483284,A,1
No,Single,F,A,117.9096998682105,C,30.24613667846684,E,C,37.9151493802366,82.73302971494297,-77.08415647512167,D,1
Both,Married,Non-binary,A,-78.11975702820875,B,-58.62344318335527,A,A,95.54316216706385,95.06885543087054,-83.54612175049543,D,0
Yes,Divorced,Other,E,-69.60283686107203,C,-169.38504822214767,C,B,-117.5011704382404,60.89484227105737,-61.67133382453927,D,0
None,Single,M,D,59.54532300642612,A,86.896037422865,B,D,5.574578346254244,-121.66792293810408,129.4844332191522,A,1
No,Single,F,B,35.42762566054097,D,148.06650196771645,E,A,-109.36719444057186,151.69024817404878,120.51876666702519,E,1
No,Divorced,M,E,96.86014980438038,C,56.56055362368626,E,A,-61.641178519742056,187.04914095823744,20.87797126959709,E,0
Physical,Divorced,Other,C,175.0709477475974,D,107.16859788120392,B,B,-35.413687673102345,-101.78641906182546,39.515179008361436,D,0
Yes,Married,Other,D,116.95380176536464,C,-34.517788273265474,A,D,-41.141527500867234,-174.5640477492505,-10.923027839894216,B,0
None,Single,Male,D,-65.55793280466256,E,16.467137217489398,E,C,-67.3529476987677,-9.85125108382816,9.376331073823877,C,0
Physical,Divorced,Other,B,182.38708980392303,A,149.1235668605267,B,A,92.36354005262716,-44.31327240935582,-169.83008066716675,C,0
Physical,Widowed,Male,A,-123.26375392166665,A,-22.228924706849924,C,A,-103.24214194922243,18.47310150171238,105.55161430775728,E,1
No,Married,F,B,7.0070725033833074,B,138.9071510473682,C,A,220.42899449191898,-11.699150677333943,58.66165362291187,D,0
Yes,Single,F,D,-115.88788258357073,A,152.7843477386387,E,A,-4.252850209807643,-77.1543953841212,140.53704004330467,E,1
Both,Single,Non-binary,A,-20.29646753964222,A,74.23490448427305,C,B,-103.0058520975293,143.406123140065,108.49477058106413,B,0
None,Single,M,E,47.54837110511937,C,-25.287682747813946,D,E,59.19450590373955,70.29285436881676,-55.05967129890279,C,0
None,Single,Female,B,-73.59451133317245,A,64.1177021166541,E,D,-178.89123594939863,56.13697865277872,-43.65030435236001,C,1
Yes,Single,Male,B,-118.02383008385505,B,142.6500720976765,B,A,-73.12846484959373,21.405267417681106,-44.74852099779981,D,1
Mental,Married,F,C,78.11994648620919,C,53.88620163432263,A,A,60.20496578014573,-74.03508419695834,-51.45161084049514,C,1
Mental,Single,Female,C,-202.4406189757704,E,17.54996392638922,A,C,101.31697791575095,-190.34840982015845,-28.621523273294397,A,1
Mental,Married,M,B,5.799334652470819,E,-224.34454722179348,E,D,50.06067389122399,-21.154026526857976,-4.968585262215852,A,1
Yes,Divorced,Other,D,87.460569443407,E,149.01109303044473,D,A,-76.149732398245,-187.428082981528,-60.53805133829766,B,0
None,Divorced,F,A,124.25350395951111,E,-11.011750182742563,E,E,-104.64576410361015,21.98787092094253,-100.24108254179241,A,0
None,Single,F,A,-118.84959441762597,E,-43.397173751798114,A,B,285.2968777328691,96.31220412169864,-138.8602391231118,C,0
Mental,Single,Non-binary,C,148.75431889321644,B,124.8473968859229,E,B,2.1668833539905323,193.13102557266666,-198.51106347469565,D,1
Physical,Widowed,Other,A,-39.025192959323434,C,-13.971513105215902,B,A,-70.65713289736914,-140.7371682829204,-10.047544486077202,E,0
Mental,Married,Male,D,142.96244103772864,A,-104.26015368035783,A,A,147.13518626986377,-38.92828229885649,-70.74262681797873,E,0
None,Married,Female,D,71.23533694432584,A,39.03785596120495,B,B,41.49848176847165,32.00099084620926,-16.948406407354273,B,1
No,Widowed,Male,E,-101.64575679343466,B,-75.56775689734529,A,A,-108.42649697097289,128.94174609664702,-134.57466665330708,D,0
None,Married,Non-binary,D,8.594369303199507,E,160.01241827398144,E,A,67.52060436144322,-44.78894489464821,179.2607772511076,A,0
None,Widowed,Non-binary,B,73.23000920419787,C,95.31749150812642,A,E,-54.789015239626394,108.18151166176577,206.25825374086273,B,0
None,Single,Male,B,-7.8029925751201406,D,-32.56120189487505,B,C,59.011938337605685,21.013066142479374,-72.97878632064632,B,1
No,Single,M,D,-30.858581665240504,C,-20.097759334986858,C,E,-33.44908230602765,-166.0684882625819,-28.37997640287082,C,0
Both,Divorced,Female,C,168.26031631257513,C,-236.3442418097333,A,D,17.598606355084023,-20.910942783250917,-37.80660464198947,E,0
Yes,Single,Other,C,-79.74134935988143,D,-198.58822397974973,B,C,139.5816694916406,-0.3461764248101375,5.548516705023608,A,0
Physical,Married,Other,E,70.00445459580864,D,51.81256971147624,D,C,64.51610995771352,207.9626171335422,155.89386112242926,A,1
Yes,Single,Female,C,-79.41931188807389,C,-97.80066709231234,B,E,80.2193743466289,-46.72242272870413,-100.8831342620917,B,1
Mental,Widowed,Male,C,-32.572335959679975,E,6.366985143147927,C,D,19.129976988804493,-74.35393166081145,38.44285291562202,A,0
Yes,Divorced,Male,A,11.825333702549932,A,-169.02453578423564,C,A,-77.56371059488487,-39.99975228987004,81.46860270120622,B,0
Physical,Single,Non-binary,B,135.83060642146512,C,218.91740062388087,C,A,80.11047294563605,101.09696908086039,68.11272048583587,A,0
Yes,Married,Female,A,141.9293786336985,D,-35.622206611067256,B,A,-49.32693689665579,29.500452378615442,45.57878050955282,C,1
No,Widowed,M,C,18.283537560307458,A,-134.92880331019313,D,C,93.83896899903492,26.889533423511814,-33.82979148950718,A,1
Mental,Married,M,E,-118.85481501809996,B,-40.622982452505035,E,A,10.922421375373666,-78.62805773116465,72.50011913413591,B,1
Mental,Widowed,Non-binary,E,-45.236480119824684,B,-22.555605718071792,B,D,-11.331139368435753,61.246687690362045,-9.518086549040076,C,0
None,Divorced,Male,C,79.55908443831188,D,-41.265668501788966,C,D,-60.717392201789835,86.97362300431348,-65.6484158076173,E,1
Yes,Divorced,Female,A,-123.68537456325097,B,-30.00682853148869,D,A,54.2259101634056,9.503756205383523,44.58122451827734,A,0
Physical,Married,Other,C,50.34252604474094,D,12.263069833225105,D,D,51.34925097973709,82.91534689672643,-196.98730314608076,E,0
Physical,Married,Other,A,128.77849173580884,B,15.761899112878927,B,B,-79.17152472039794,61.9972897001712,-31.400432781032894,C,0
No,Widowed,Other,D,47.36224594690056,A,-234.7749848478546,D,C,-123.29630167980874,68.89927518090806,1.7107729785733743,B,0
