veteran,Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Yes,Christian,D,D,-36.43190932399527,36.32566576478411,43.846304837980185,0.3773772497789844,A,-10.250443164235232,C,123.89220779932776,B,4.6903506608167,E,C,18.700033716289948,D,A,0
Non-Veteran,Hindu,B,E,-169.39316707553144,18.033197372827868,-88.51587796449118,77.62141334594806,A,84.01480712962548,A,-12.31658310402761,E,-210.2480951499753,A,C,-8.151600954482472,A,B,0
Veteran,Other,D,D,70.77315856185132,-17.371675881420227,-88.77868109805547,152.23684615972732,C,55.40266822832746,B,-55.10569826980449,E,-150.48540366672714,B,E,-88.33497504080367,B,D,1
Non-Veteran,Jewish,C,E,2.650308618511614,-142.8383058381873,-31.47082661897176,186.9973919672176,A,-196.85631986462795,D,-52.660263479017914,A,-5.4391706836146385,E,A,-8.711402944102598,C,A,0
No,Jewish,C,B,18.922995770360007,-203.33198283548833,-3.032439061807785,-133.45777681591343,A,-122.93336840263387,D,191.29708534520847,C,20.23905537081137,B,B,15.224648388771039,A,D,0
Non-Veteran,Jewish,C,E,96.88966990224671,59.84947072685113,0.27796044155326066,41.14110586759831,E,38.44506476974725,A,-111.9304804709353,D,80.33950079079513,D,A,-80.1876997132113,B,C,0
Veteran,None,B,E,135.10479063521063,-88.55478178859182,138.94397452558275,-85.37411698007573,A,236.10585334811805,D,287.9978727160125,C,103.64854986427781,A,D,-61.428627535919055,D,B,0
Veteran,None,D,C,73.91702077711709,102.90120385011505,67.02013895302372,208.86784644490714,A,-171.8128116695856,E,-75.28679631944763,D,-56.81635059922366,A,E,-146.00483957468006,D,C,0
Yes,Muslim,A,A,33.69594948940712,-45.71553098949976,-72.1198563483658,18.568399796837763,A,29.19186581529607,A,183.52103280612496,D,-102.67116568337178,B,B,-14.82826484609783,C,C,1
Non-Veteran,Muslim,C,D,36.30298816048475,-96.16084079165617,-142.38500224372393,18.257036789174126,E,124.26053094422052,B,176.7932574364394,E,193.37922449072374,E,A,84.7314812756497,E,B,1
Veteran,Christian,D,C,44.06115923634458,67.54344786229183,61.08888038307791,32.719969471860935,B,-17.5448828797056,B,159.49947091917088,C,-79.13086013579517,A,E,116.67261000488018,A,D,0
No,None,A,A,20.240113098613225,19.12028125600021,-17.85881315025777,-17.18775263686289,E,79.44698618343766,E,-1.880665212028728,D,41.14018484323159,C,D,-264.5982328716812,E,A,0
No,Jewish,D,E,111.99027654955675,37.88592422640191,152.71659091356486,93.88873291329524,B,-29.218659719143545,B,142.01624038709784,A,1.998662300955279,C,A,3.9571159125680406,B,B,1
Non-Veteran,Other,D,A,-31.66357329318707,11.805892560001057,-24.165805909951967,-293.8695002045201,A,-61.43147775911153,A,-6.584031369453731,E,-17.597497198265454,E,C,-78.92774866350416,B,C,0
Yes,Hindu,D,B,112.69286078100116,-71.99160865682008,-51.30944580408191,-117.831295456591,D,-72.38112847097523,A,19.036937584322768,A,-22.349798886499887,A,C,-50.781886842076574,D,D,1
Veteran,Christian,C,A,94.32489550428849,65.4371808185021,-147.38644425323548,-216.9708033892241,B,-92.39083264087566,C,101.12466595576804,B,-108.75419698074094,B,B,13.353160117505139,A,B,0
Veteran,Hindu,D,B,232.86697669405893,-7.5597173969065485,-44.64639798273485,20.938951769012355,D,98.08403493434189,A,-16.53466677167668,E,72.43815120720592,E,B,-90.78055044868044,C,E,1
Yes,Jewish,D,E,19.293872252698392,7.646357153350418,13.563564055636018,132.72771759226413,E,-26.670156803491917,D,-8.45270148026667,A,39.62075054753441,B,C,107.01003436845602,A,B,1
Non-Veteran,Muslim,C,B,-41.56390283638545,218.52947115409748,11.361542030403502,-112.44845310485407,D,-35.038117489249174,A,7.569939034113991,D,-5.859812741379553,E,B,33.82981774598057,C,D,1
Yes,Muslim,C,D,18.906933248301318,-96.12380883367013,-106.58833082140855,44.343949404474095,E,-41.71937589667499,A,12.276914940020665,C,-75.48368410077518,A,B,-77.55854197351397,B,D,0
No,Jewish,B,A,45.11884403806453,13.171002470743511,-29.460972575284426,-87.91088737663993,B,64.84984346380928,E,1.708146478319635,D,49.41070224983308,C,B,-47.370656930224875,D,B,1
No,Hindu,C,A,13.866471446995476,-4.122142768017157,14.072986534691012,-52.53617421902267,C,-78.07469900213157,C,131.7200242324318,B,-76.12792433163013,B,E,152.18764490912392,A,A,0
Non-Veteran,Buddhist,B,C,5.324009224016148,96.10643677798758,58.06720760904345,147.13591462941812,C,89.14753776520237,A,-92.12572733077508,E,-87.89489909214595,E,B,-54.27844248539942,E,B,0
No,Christian,E,C,-8.064665459964093,-24.39900716604351,-108.82765123800047,-69.99572794755602,E,-34.711923954400866,B,-46.47454946749136,C,-54.25832976897811,A,B,93.80019958715103,B,D,1
Veteran,Hindu,A,C,-63.222177066178794,24.741455420239273,-47.492855132385856,79.0411920221946,D,-92.69925109433981,B,-17.96824318595962,B,-24.62438642223749,C,E,247.7655527477243,B,A,1
Yes,Hindu,B,E,60.22238080944399,-205.52101666698363,24.04935931230169,-110.49453807500382,A,189.74711612345104,D,-12.301776367096972,B,-17.187510492230942,C,E,155.01386423112413,C,C,0
Non-Veteran,Christian,E,D,-60.33687057960947,-86.93640984399026,-55.60335971006196,25.353839614817343,C,14.62740421211612,E,-54.84411939301883,E,-78.31823926547537,B,D,-53.35352389067345,D,C,1
Yes,Hindu,A,B,50.015495806534204,-60.4302336929412,-61.893483766849535,47.07239011824672,B,72.22434884673277,A,92.71194104004657,A,7.81142048901721,E,D,-1.191359144055141,B,A,0
No,Buddhist,E,A,-28.9776851429715,140.21881965252985,-148.5513420939546,-52.82367907492345,D,25.51265802547308,C,49.42506553351861,E,-0.9257527583421358,C,A,290.8799342174981,A,E,1
Non-Veteran,None,C,C,-91.29358810733045,98.1269334597405,77.87871455667471,-22.122540325590304,B,-43.210597203357906,C,64.45436066594597,E,-116.94896194518817,B,C,-349.92791692294134,E,A,0
Yes,Other,B,D,-55.640301458634454,-22.524349049417257,156.33048519061188,1.0342044182099526,A,104.48968263003813,B,41.578862071565794,D,-10.62535078080329,C,B,-113.83390221732958,A,E,1
No,Jewish,D,C,230.59902316824378,-132.40341039848374,-70.63068591070108,244.0129425520387,C,-121.20710230939989,D,-108.79411599738003,E,-107.46721685198277,E,E,-94.96887992964909,A,C,1
No,Muslim,D,B,0.7534497071937246,200.5363177327068,38.69540098974931,98.75894443123941,E,-118.26952451463725,A,-128.9228206312916,B,13.227668133496945,E,C,-107.15155616156437,B,E,1
Veteran,Hindu,D,C,41.926714894027896,-60.55368191343435,25.29300844859432,55.14773593162741,A,26.249589944283464,C,127.18390940117263,E,100.60212680207954,E,D,-38.111526219082315,C,E,0
Veteran,Jewish,E,C,9.596169729009253,57.05590293298582,48.84025241468769,103.64973962866138,A,-20.802355160483803,E,-62.96740719955727,A,22.19501745345653,B,B,8.813699316044836,A,E,0
No,Jewish,B,C,-108.18835652076544,193.2136300511293,29.99713915808617,74.16974179921544,E,38.98501065013413,D,-98.43417091814098,C,18.002444234828566,E,E,210.32885576674994,B,D,0
No,Buddhist,C,E,-96.79143223346485,-176.74176347578268,-7.332154833523749,-69.56412719373378,A,54.52555132293355,B,133.83612841185945,D,179.69137082644932,B,B,-63.3271499313299,A,A,0
No,Hindu,C,B,199.66222643069776,2.685613140600467,-23.032319109496445,-31.767879399776618,A,35.31138431931792,E,-26.265813865778743,D,47.48605944035844,C,D,144.06469598101367,B,D,1
No,None,A,D,-72.34898394241108,18.32210359052725,123.45898685983833,-39.84640838138215,A,-10.133755808900968,D,126.6293779007037,B,-52.170103603777065,A,B,-32.64891440095325,A,D,0
Veteran,Christian,D,A,80.05675929628353,-23.823872287903036,-75.93235227717027,56.81853578474503,A,-43.63606169023726,A,-27.197346800169438,C,87.3305127312069,B,E,-71.1852518070987,C,E,0
Yes,Hindu,E,D,-36.01407043375243,44.03873865919807,-93.25108969067351,-149.2149119554331,A,-90.97587294526858,E,-104.18254528100289,E,15.690093521525872,A,A,-28.236183785904306,B,D,0
No,Hindu,C,D,-21.043087748202595,80.49824930619715,2.686051667415973,-114.41578380416402,B,-28.01377595316607,B,79.22103495512644,D,-24.687491035263985,C,E,36.64930973557467,A,E,0
Veteran,Muslim,E,C,-6.224533258145953,213.63553874004785,9.62290621051948,38.64406856493099,C,-79.35453931443142,D,-141.69420970405554,A,-100.85301093620404,D,D,113.05507770282584,A,C,0
Yes,Hindu,E,A,15.025654958939619,-10.050660852319082,-13.649256378076274,74.72666060324686,C,-68.64702500551144,E,176.59741254452433,A,65.6921857725747,D,C,-92.00003560664686,A,D,1
Non-Veteran,Other,A,E,-32.1312977174509,-57.57739281170585,154.54896207690462,-3.6469426243388385,C,-23.798160522805347,E,-31.1181346271682,A,-206.16895887478896,B,A,-28.557025913200068,A,C,0
Yes,Muslim,D,E,36.07677180305565,-19.939858267272065,-92.80113482857644,-40.82654699051722,B,-3.8582586894164397,D,-63.136487482540815,E,134.80043512882568,D,E,152.15110991265811,D,A,1
Non-Veteran,Christian,C,E,182.22394720027992,99.69303651622893,-87.68942466877347,19.0482843180154,A,-74.61548012509614,A,240.29983057519945,C,18.98366135299005,B,E,-9.780542729720565,A,C,1
Non-Veteran,Buddhist,D,D,50.748980892698434,57.72296652059481,-19.775136223306752,-66.99416403822782,E,-150.14010884536228,C,83.95600377648415,D,-14.646643766022164,E,C,14.930624626384361,C,A,1
No,Hindu,E,B,158.43986963779042,67.01017677571805,250.31149724318865,129.96196687525318,C,21.102910997197675,C,35.141896576999336,C,12.871470760779463,B,C,57.08339365625687,E,E,1
Veteran,Jewish,A,B,113.67876268278567,275.78630121995496,-152.48772887434583,-2.8642352546711125,C,75.65337900130655,D,-27.524306507315167,E,12.315613270853282,E,A,-95.57740880000561,C,D,0
Yes,Hindu,D,A,35.0340284089534,-86.66412409448795,35.734822922945355,71.23527655318466,C,-40.447058937877514,A,115.82707714523295,D,-61.25121176043088,A,B,99.81179928700733,D,E,0
Veteran,Muslim,B,C,-58.72258778693783,152.8497393925019,141.6179153384263,20.710200097578728,D,9.629590585797224,D,-65.16218609781973,E,-72.55012126938284,A,A,-45.809963277278705,B,D,0
Non-Veteran,Other,A,A,-90.01634261713964,-28.45629654356018,0.5282514402207619,-42.806446225254184,C,-206.37361406234112,E,87.65384584896681,B,150.0187352791936,A,B,-81.04479905931758,E,B,0
No,Christian,B,E,132.04435424864252,-131.66038720606562,194.96751464853662,102.84402831082531,B,-29.62001659116839,D,13.891502538597733,D,-109.36757238722481,B,A,23.04316166550192,C,B,1
Veteran,Hindu,C,B,128.51933106703936,-11.015525929680722,-235.53377809755105,-140.06306322445775,C,24.41780004385165,A,-11.351535701709407,C,-75.96643965628957,A,D,9.622987829678483,A,A,1
No,Buddhist,D,D,42.930470425377116,28.223567289870765,51.735017348630485,4.794398902166139,E,133.54453754553634,E,-84.18478436598245,E,74.65386271966803,B,B,206.5989498827753,D,A,1
Veteran,None,D,D,-93.44872067008578,119.60699131645542,-159.49519878860596,-62.39682724889122,B,26.300107246114212,C,-20.474064720381403,E,-44.670449634930385,D,B,117.09371637878843,A,A,0
No,Hindu,E,A,-183.95774271309952,56.04187975026418,-142.71492936062486,-44.68284735390552,E,45.03842633944211,A,-297.7361070086725,C,-42.94069145887966,D,D,126.95862999686338,D,E,1
Yes,Muslim,E,B,-2.1317087835376416,200.39242866010284,127.97973490607704,26.20785611881844,E,-21.067016596140896,D,15.540846190799392,A,-186.8655916253673,D,D,65.22802544007116,C,E,1
Yes,Buddhist,B,B,77.64296555328873,-28.945878789759416,-96.19041022080616,46.29912075566228,C,150.53312399022732,E,2.9995792556290595,E,103.53375264774147,E,B,-22.482980382509407,E,C,0
Veteran,Buddhist,A,C,-216.46630408716305,-45.46647980175642,-39.963741353099884,-74.02857470270445,D,-62.017735620099934,E,-12.212648442441017,C,-52.04140383490452,E,B,171.93911643589686,D,B,0
Non-Veteran,Jewish,D,A,188.84998959409702,-174.92688493673856,200.31397867346504,130.90438690999403,D,89.82052626544477,C,133.1596855895824,B,-182.47023033626536,A,D,55.28106596722948,E,D,0
Non-Veteran,Buddhist,D,C,97.16460787954472,-145.89509784546243,-59.135518295489696,-51.19371713326305,D,-64.26000299784688,D,134.61054684798552,E,-130.85530988399648,D,D,84.40435986941877,E,C,1
Veteran,Jewish,E,D,-46.37882772329004,-77.21999849781498,121.68295757622325,-32.64632143699179,C,12.218405607508375,B,-131.54688385376795,E,-71.57388977756402,C,C,-34.2304084225276,E,B,0
Yes,Christian,D,D,130.11393437465622,-63.87788447429972,143.54395638726876,-22.949669886151266,D,-51.56235868477078,A,-79.3331097202062,C,4.279767070180204,D,C,90.85038907961845,E,B,1
No,Christian,B,C,-106.32663140431372,-51.90048784314703,-12.331840179311301,3.976527014791869,B,-129.79804043999246,B,48.74949137794137,A,231.25068155258694,C,C,-39.09320425245379,D,B,1
No,Buddhist,E,B,-18.080889348750915,-42.33048069581061,-27.69822919314251,12.558867911654628,D,-106.29579041205706,E,-1.5953911820658386,B,-64.14967269752238,A,E,20.01938363498468,C,B,1
Non-Veteran,Muslim,A,C,9.782079746542076,-78.6506471317874,145.70293801134628,-110.67003519162442,E,-14.80814801670611,A,162.70821403943424,E,-89.09176111812094,E,B,-50.53022663637437,E,E,1
Non-Veteran,Other,A,A,102.1376557180504,-99.95494391746763,160.2976269967186,-62.01401929337611,C,-65.51451937785481,C,36.53539672463722,B,38.62461013755556,E,B,103.15302095717173,A,A,1
Non-Veteran,Hindu,E,A,-88.19942710987748,-67.83530055812308,37.50237398445225,12.507504873604114,B,-164.94561612061364,E,53.80195911793443,E,-56.052061830962366,B,E,134.50102990803967,A,B,0
Veteran,None,B,C,-29.487215395763922,134.32989663228975,57.43308982487096,-169.04898373142169,B,-190.3102991497848,C,-95.98936210315408,C,-10.537059942290357,D,D,-130.44037666913366,E,C,1
Veteran,Christian,C,C,-228.33666743897362,-21.500058779553726,-69.35467488745174,44.781528955155736,C,-117.35059544091683,C,77.29651922653396,C,84.99968130941647,C,D,-101.16732170278031,C,C,0
No,Other,B,E,-44.436401284724155,74.42637168878255,-20.904752226818587,-137.9481080507264,B,-6.380358663634193,D,-100.63106370186279,B,-97.99588888115346,A,D,40.779540562219594,E,E,1
Non-Veteran,Christian,A,A,30.64370005115228,-70.81381316843624,-175.94057737768597,84.05883668454034,B,-57.909766248832604,A,-68.68466947630739,B,-98.83300122808012,D,D,56.06396699756895,E,A,1
Veteran,Other,B,E,-37.31880241301223,-89.95715456422234,-99.6189902264901,10.646530152520416,C,135.19443776324954,B,14.283496288369657,E,-5.42860255799419,C,B,-8.813782801525003,B,A,0
Yes,Hindu,D,D,-12.261795289106642,-36.33523543981059,-126.46803391115012,33.99902943421322,D,-43.52221106059314,D,0.7868209061250855,A,-37.79506125827055,D,D,194.75411452871148,B,B,0
Yes,Muslim,C,B,-113.09183878333897,-46.476082802467445,4.104951460609961,-37.18006350659261,A,85.22806374252666,C,-128.57831615263348,D,-101.78892216084927,E,B,137.65434759536132,A,E,1
No,Christian,D,D,-132.67641474136497,146.7339102278928,41.34132491865265,-75.04927161215888,E,-32.46255044488646,A,-73.4055696046306,C,-154.4744538513311,E,B,-128.053967839977,C,B,1
Veteran,Christian,A,D,7.623254368670869,-18.95486624205009,70.11880631014101,-33.72610777769965,E,112.61098426477307,A,57.30443405610583,C,-91.13912141473813,B,A,112.59795977878488,A,B,0
Non-Veteran,Jewish,C,D,-170.2427267419748,69.52218298008601,-43.16997317715989,-192.19050834731445,D,-129.12361986699113,B,-178.8048880126756,D,-110.84587900273644,D,E,124.09501774655132,A,A,1
Veteran,Muslim,E,D,60.24143154163299,-100.63953560834324,-163.03295366775242,-18.58848634005696,E,53.21793954698718,B,-174.3005253083086,D,58.89921902465469,D,D,106.26649988341927,C,B,0
Non-Veteran,Christian,B,D,20.853482071562425,-71.7557423319484,221.6885922619613,3.990806027762303,D,11.24187881113081,A,-259.78401314461865,A,205.42379627811775,B,A,-131.24234048335035,A,A,1
Veteran,Christian,A,B,-5.57627129033313,-134.7794702273828,-25.828725588680513,-127.25129410052205,B,63.34685027938121,E,-20.47461791245891,E,-7.360737304809303,A,D,59.15081514629388,A,D,1
Yes,Jewish,E,C,-65.36398799197588,118.86889513701966,-157.7794510645901,24.88317420646767,D,61.120084246534724,B,-108.55963783358129,E,-83.35832983351914,B,B,-89.8846009254065,E,D,0
Yes,Hindu,E,B,30.487181694085884,107.1433779884436,-74.07155249676076,-94.09553019780058,E,-32.79347996758534,E,13.236430968329953,E,162.81661276075536,B,C,-132.26753137888326,E,B,0
No,None,E,E,-110.83825716004174,191.98724218779017,155.34257331813131,-58.84898732535848,C,-49.745825209463185,A,-55.6766319255984,C,15.992452142915848,B,C,-39.030495915535305,D,B,0
Non-Veteran,Jewish,A,E,46.411763677145494,59.942537898996726,111.7960707669145,-8.224747925895457,C,80.17978889769213,C,-9.249001065138248,E,-292.31752827435884,B,E,-117.18045802084967,E,E,1
No,Hindu,D,E,82.28403019096406,52.632073767785826,-16.020538088763313,28.937112100215668,D,97.71885557720714,D,-63.798553491526164,D,-52.05010471638354,D,C,-27.85657585109766,D,E,0
Yes,Other,E,E,-120.04356723845095,-120.3697447433728,84.57494272141051,99.71787268363806,C,-131.33331783339023,C,-15.302392246836973,E,4.243043402238661,D,E,-99.12316278297747,C,E,0
Yes,Christian,A,A,55.98388064430997,-166.2472437903398,-100.1754767435713,-171.544435983971,A,21.6413919746421,D,20.999633868078227,E,71.01660802081686,C,B,-17.64777970118316,E,A,0
No,Hindu,D,D,-63.7581844812799,39.925542242474805,48.39468950373671,-52.52490918212257,B,-195.0403257966953,C,-122.86306109083849,B,-168.35643257419068,C,C,-6.051665309060011,E,A,0
Yes,Muslim,C,D,49.689650672706485,-93.32517361731166,-18.53930385508698,32.48468390270703,E,75.65059514906021,A,-19.921156282000414,E,51.061837159193104,E,E,-50.629634309598806,D,D,1
Yes,Hindu,D,E,-48.09135953318944,0.3523001991815795,20.026151638652667,72.78609259581867,A,28.91108634137599,C,-24.0835238655177,C,113.70189794284249,B,A,96.92375447092878,B,A,0
Yes,Jewish,D,C,-30.661099929125722,171.13831778835942,126.47167275726994,-30.29306485919353,B,16.225719615625973,D,41.23769471981251,A,-12.338226861992856,A,D,-180.90923811879895,A,E,1
Non-Veteran,Muslim,C,E,29.676836619767226,-148.39551063480857,164.21652951415064,-115.28990395249245,D,90.38311005521307,E,163.6152355386421,A,-38.229680672520004,D,D,-58.53853573227019,E,D,1
Yes,Muslim,A,E,-105.99425902465029,68.20385804922982,13.248512069178679,-58.543023871222985,B,-207.1925843685846,C,-61.57335954898594,D,36.60764804481961,E,B,-104.26012071572661,B,E,0
Non-Veteran,Buddhist,C,B,84.83743221561835,-15.144895226689698,14.299822072156806,69.0807834975423,C,118.65972986920058,E,67.33303254436709,C,-18.04033489192347,A,D,-78.08098473935287,E,D,1
No,Hindu,A,E,-4.430873452183138,-60.31041869618392,-101.76722442021014,-5.269378145147165,C,73.21609162742007,D,67.23537317082477,B,111.81729071486821,E,E,-117.99465585959348,C,B,1
Veteran,Muslim,E,E,77.69279074238537,181.61229955126797,-2.110499685332542,66.52933117485846,E,18.389035776974907,B,-102.14082279143615,B,-21.58673431077293,D,A,-43.197841825343595,D,A,1
Non-Veteran,Christian,D,C,46.277615377534794,-47.225850890573284,72.41406172796964,-62.760723314776016,A,-62.4057870978791,D,28.6445696382585,E,65.52939094470429,B,A,-91.60810909967843,E,B,0
