marital_status,birth_year,SEX,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,target
Divorced,66,Male,128.05456743180312,70.33890800804957,-35.72966235360488,144.43914421393904,72.0988765078203,197.45411795447973,217.71260242741656,B,A,-158.23906004801913,C,C,D,-2.262174659481197,A,108.66988999129595,A,1
Married,29,Female,32.95595913638864,-29.47140285327426,19.906039917835347,37.25411720994017,49.13753689822969,-4.098777438568857,80.03428389281719,D,B,107.4081214026654,C,E,C,146.83137936258643,E,-15.714861033066846,A,0
Single,53,F,-107.85709621923803,-159.06541535688123,67.86072518153435,-75.5745196693153,-91.65971683519828,76.90248924249184,184.10884247633234,D,D,55.838470464096915,E,A,C,-98.57499869281891,E,115.78098824626106,C,0
Married,99,F,126.9121753791735,-137.2311648963197,43.2358180566865,124.99646202634065,-44.809327415983624,193.26645849698593,21.0943066547672,E,C,40.34302267174121,C,A,C,2.5205336028840826,C,176.68487015373674,A,0
Divorced,53,F,145.89431865712095,-4.808114412597496,-113.48020588922903,94.34831798391531,28.124927172152226,99.99614178800249,-16.051763547765425,E,E,61.973155154376336,E,A,C,-4.712125489386157,E,78.85838218525497,B,0
Widowed,89,Non-binary,97.30673308212695,8.902371162155422,79.01962523690855,10.243882688257147,125.2853744654695,-171.93459561267278,100.03492237610668,C,D,-19.80304315438959,E,D,A,81.83616091425749,C,-114.9129715466551,D,0
Single,59,Other,91.08991589547215,-80.62446813650011,3.4504350363338543,-37.19351605064647,-48.14626530665135,-158.61544565282406,150.84708367915582,E,A,-17.64577471590598,B,E,C,-112.30213258265192,D,56.13201157706496,E,0
Single,85,F,10.008218334452284,-128.28980139366814,104.75054286501202,-301.18268799418024,178.49511921219465,-210.8381427441453,-0.40940836781582285,B,D,77.76510425846944,E,D,D,-34.885337301709384,B,-210.5674439522837,B,0
Married,28,Other,-107.46437946295609,71.1787638136577,122.77041104450217,-111.97155870754467,85.61139193682043,126.415478204846,32.18997856694712,E,C,42.85420285593977,B,B,A,-10.842097380928486,E,-127.67886143801542,E,0
Divorced,96,Male,-166.17489547552938,92.52544991753436,17.59966660286281,-58.678694727261,-70.39037687611415,-21.337204752150903,12.194681106272029,A,C,-7.777494279473602,C,A,A,-156.24842445376058,E,178.01579166281846,C,1
Divorced,73,F,-180.65990829179864,117.04110938448127,35.465846349473395,-47.139248373290634,24.316944010080395,-10.08009159263624,-180.89131247773926,A,A,-36.32411124849016,C,E,D,118.98470346381129,B,-98.65163220155227,C,0
Single,30,Male,-43.767434738952375,-178.83161975258227,-183.84420955096834,64.41163806806226,-45.58687864968203,96.36985538839959,-27.456851306685042,E,C,59.56551576579506,A,B,C,71.91740594617936,A,-46.62151798579118,C,0
Married,64,Male,111.63672217125797,-30.085112639902967,-120.97398722233112,-71.05823788141736,27.537717185815165,33.60424430319623,15.76267140333375,C,C,-15.615684498698656,C,B,A,12.504193610230624,D,40.78075564371751,E,1
Single,94,F,-19.261226750027863,-88.73040155785795,-49.16483644045487,-82.54492600448233,99.03549280152046,76.16618853587549,-14.508011826077363,A,E,77.68976180707165,C,D,A,-9.68108584160532,A,39.869422290820964,B,0
Divorced,58,M,36.52789705740007,-113.75839227934577,-100.68444807171248,-10.558020627483995,-65.19146836707824,35.45558150206711,-78.97927369706498,B,A,-144.67282945354282,E,B,A,63.17301183886808,C,193.87655176933401,B,0
Widowed,21,Non-binary,131.73725613862808,56.74918607260137,-159.3154282176569,105.1479166913376,-72.38312130578655,47.41516541696021,83.855791951618,E,D,54.48096538617384,A,E,D,-59.74363693936976,C,34.67571914396313,D,0
Divorced,58,Non-binary,-167.64762435869343,-181.44280723303095,-66.63284349120218,-209.305992451227,129.53131841132907,-56.97595836619826,27.15236840710532,B,D,33.73071533164943,D,B,D,-31.98865871556559,D,-48.682834594509565,A,1
Single,84,Other,60.26962415134031,130.15902209712473,140.87242293244543,-211.4600634687488,12.77479561103097,193.49197520804984,131.37782541480138,C,C,20.503703810105872,C,B,B,-37.866441953744875,C,-81.42704774762882,B,1
Divorced,46,Male,179.4804224463588,-1.6748723353991173,-205.99362779931155,-130.00800638928783,-24.66919935839334,-29.149385810078442,36.18271799295711,B,D,-228.63068065224513,A,D,D,19.74489588754512,C,-67.53622888899258,C,0
Single,79,Other,-139.50576102424458,-54.27513057638359,226.2246534362165,25.10633913218549,128.40996538352886,-7.330992977110222,-279.37348590148486,B,C,-19.27118172268898,E,C,D,65.1984023224744,D,85.50409284190566,D,0
Married,69,Non-binary,-41.13891816999809,-154.3082575417688,243.10708898889067,-73.63952439734533,136.90902796131866,-4.377845244164879,98.42869088525258,E,E,-16.374380376458323,E,D,D,113.67158719945931,A,85.86076422949235,E,0
Single,77,Male,97.58766138030504,228.77366929842077,76.23475825133238,42.362951358420695,-140.88141917563945,35.7619163751818,-70.29181815776012,D,D,-171.44191643018289,E,A,C,-24.00839436279804,D,-165.5855055130161,A,0
Divorced,54,Male,96.72269027651946,-8.738639121139114,23.699340074379894,-10.320479552714318,-48.740185082068486,19.533975539759187,-16.79553374021031,B,C,18.657605641293234,C,D,A,91.59529021239877,E,-3.0706802843907886,E,0
Divorced,50,Non-binary,103.03396208685578,-83.46489564432002,-32.73767777963627,90.52537068030371,-44.32550156632706,-8.055088506430016,108.00089565946132,D,C,-1.738645775003531,A,C,E,37.58537020945116,D,133.56565961165134,B,0
Divorced,43,F,38.0639990571402,149.6540183518975,55.43183911338513,-126.16687627027494,75.62287653336519,131.03639256117512,-130.67831008005592,D,A,-87.88833382042374,E,E,B,28.051003497134918,A,92.37904382807646,E,1
Divorced,65,M,27.442946040419997,5.6458552824205395,9.552702146752546,-42.87175050716435,-82.71658165076585,45.3246366475667,-83.99838166197554,E,B,-86.83742958321736,B,C,B,1.7015335303802968,C,11.940844389071595,E,0
Divorced,46,Non-binary,112.82440261751054,3.8120298788724436,21.992843459046625,170.84902937556222,-126.41499447939866,211.4504272488874,-42.682521710953225,A,D,-27.422002903262616,D,D,D,60.01877134529769,D,-113.31679999571476,D,0
Widowed,25,Non-binary,113.45970442629472,13.384693995148615,-210.96586856947894,8.158377690451301,11.836606907380636,-82.84871494001601,62.108458817112044,E,A,-138.34550148067873,C,A,A,33.07691515650952,C,-57.72856217873434,B,0
Widowed,88,F,-231.83508219837344,169.6210496320798,127.77363025145674,-43.30561114099959,-143.1863100141013,0.6349219372435332,87.39950729810856,E,B,-58.95506353606744,E,C,C,55.18023638204432,E,-5.764233643166651,E,0
Single,28,F,-119.86573272666739,27.689087733919077,19.9004432623991,104.75970619454043,-45.42049553701244,-73.6793647841429,47.803507355749275,D,D,79.31505605757519,C,A,D,90.9398609493249,E,-52.81220506399422,A,1
Divorced,70,Non-binary,123.10626554539184,-40.26944027305131,78.66830026677148,-79.98046208680559,-100.96100356492941,16.357915522390993,10.369757527198487,C,B,-46.49392898289872,E,A,C,30.098301762907358,B,-67.76521936760518,E,1
Divorced,18,Female,57.61892303852129,-117.74244954981485,57.38962540157947,-14.012591258010792,90.24528932121942,-35.626883334920905,-81.02244248928918,B,A,110.28664339521661,C,D,A,65.79079542131763,E,-200.36364477270476,A,1
Married,43,Female,77.96797670877923,-49.16445069903885,109.97705509792053,16.93731173104914,204.8709631026035,27.08854454948642,24.735892688192177,A,B,50.38266725658488,D,C,B,-204.2714473901718,B,-60.965990981416226,E,1
Single,32,Other,202.16703886152447,11.191563864476779,-71.85887072827666,-98.72517122296976,18.229004403818514,181.0261119205472,-24.92063685209977,D,A,-5.952147689416279,E,B,C,40.22770181605141,B,-166.70419596436074,C,1
Divorced,65,Other,-33.83617311321281,78.22378232548391,-195.19555762240302,-93.9384585682767,-114.680226539348,13.107495213136778,89.27831916563784,A,E,-18.43356254062556,C,E,C,-2.8227762823510374,E,-139.9773463866962,D,1
Married,51,Male,70.89798964973222,185.62260277754464,-197.24140693505728,1.148235842326521,-13.518658290399951,-113.44473938042958,43.05761402047212,D,E,104.6190058673518,C,A,C,36.710859168807666,B,95.74392642763995,D,1
Married,83,Other,13.33696773723412,14.979726879540573,-25.923401397222896,47.18550456050913,106.87195843716086,69.78209559596392,-46.47924590254615,B,A,-14.785442385454731,C,B,C,-187.7568769201791,D,41.51610411729714,A,1
Single,33,F,14.426954786012669,-10.443200305492448,-14.6610573884138,46.520169457782565,20.387935233744606,-189.70866219944992,133.07619175014588,B,A,-180.85899555940438,A,B,C,-115.38902439590395,C,153.12504691031214,B,1
Divorced,71,M,-164.34934858412709,-81.56918915817799,74.27119365320259,-24.95922236213059,-2.0368643094653796,95.77051161682128,15.778690843488533,B,E,-42.79941115346248,D,A,C,-223.44053886063375,C,14.30435587502139,A,1
Widowed,25,M,93.52303605325281,-16.7774792156058,-132.65226947805994,-48.986025722019136,-20.835134320352715,83.46612683222138,-160.44716727754567,B,B,37.950297772932274,C,A,A,-29.187578777994037,E,-97.78407843620691,D,0
Widowed,67,Female,-11.715443232628708,101.82054955185538,-31.08030224914289,54.498904955567,95.87525960977703,22.008117182568647,162.60809336944487,E,C,-20.076201299141413,B,D,C,81.56294199683086,C,109.82992068777031,B,0
Widowed,27,Male,84.44901643094265,52.13238336344378,39.63408311896409,141.9260335012022,9.474754065554016,27.237656940930837,142.03957658609508,A,A,93.88045599963728,E,D,D,81.24446494238617,E,-31.622563062778564,C,0
Married,97,Male,47.18922372826845,105.40303231536177,-105.8874611128854,-8.082591830545596,20.21561375224244,-54.559635723719225,-30.752431549091003,C,E,-60.24561642455579,D,E,E,171.95112213300706,B,65.77331307094995,C,0
Single,34,M,-39.3012091726893,50.99935165006057,152.7984990642637,142.71945579911213,-97.05756319515386,-168.98368757403748,-148.34056202852824,D,D,145.8312296268376,E,B,C,191.47642131506387,E,137.5485192381439,A,1
Widowed,89,Other,-72.38974062290853,87.62924489951452,-3.039674780881549,-88.14322555032457,-159.48625109174895,174.8332307497696,18.9011725744839,A,C,160.32775365336212,A,A,D,74.37992417263195,A,-138.2717399384879,E,1
Divorced,91,Male,-41.437885365440344,25.37377546084515,-2.2047468366022094,54.78350108619987,59.59575739437481,-8.535760378825117,-16.674883695768358,A,E,227.02117969159107,E,D,C,29.03187889209981,A,121.04586580859686,C,1
Divorced,82,F,110.58839052372905,-86.13237588870888,51.078864364777544,13.112606761509687,91.67203455355943,-22.9965498268223,50.26642897386123,E,A,132.7822610474204,C,C,A,131.73270059450678,B,-7.51474780462735,B,0
Widowed,33,Female,75.30010868701292,59.31122981433894,89.25912989204282,-17.974748075088137,-139.8271819652951,-188.93227740116862,-219.83050694534265,C,B,-60.28887159265758,A,B,A,-33.14953307975079,A,-134.9862504380931,B,1
Married,83,Other,-26.11884989926201,13.879935298444284,7.120581106248186,-33.19622005351695,-61.17577313379314,-13.45248458816452,-17.798057275791866,B,D,-71.71681070830942,D,B,B,60.15213620450025,D,10.377590902472246,B,1
Married,25,Male,-21.716108279561077,69.72224008466814,53.25683369218165,14.34455235493893,-0.09314990815144893,-100.72150089887282,-3.2797792539085173,C,A,175.06598216779736,D,A,C,32.53366089578165,C,383.9725874663317,E,0
Married,53,F,10.569041423141453,17.14561871740721,-88.05028057955417,-109.47429532913388,201.20591210474106,-65.55834537907688,225.97550271457658,A,B,-68.99663090893294,C,B,B,-0.26555342926208125,E,-184.28671797428947,B,1
Widowed,73,F,-41.09404506589992,164.98215816766287,-51.93742362826836,-13.069234821839235,-12.273023019594913,-21.849862950834094,66.97377913491226,D,A,-2.3786937591725246,D,D,A,20.418093323993947,B,55.09218267203576,C,1
Single,21,Female,-58.34457085896987,99.40237474027444,-27.305363254178328,78.56640002548762,-27.13335373131346,18.97842704215121,-41.63343521069338,D,C,-128.73480693219474,B,A,B,-90.31867940339916,A,-123.55077220748399,B,1
Divorced,62,Female,38.28640437084292,8.725088565411458,44.601029341806814,33.64325404035117,-43.41191906820821,150.48333022156325,47.85351681714889,D,C,-75.84411461000566,A,D,D,-137.48740893241876,A,107.61730669503837,D,0
Single,77,M,-287.461825439158,-37.24486641313122,124.21858866773042,40.21567006199573,123.9294664773051,-9.848295551881993,136.2363397267276,C,E,54.342805518330714,A,B,A,64.71414630621419,D,55.60496309657885,C,1
Divorced,32,Male,-23.69584969924813,-107.70696883272097,-235.29814147226432,-128.22575334217603,2.7936699137751533,0.2221227073357731,-88.74357131159954,D,E,-45.22194543795624,C,C,E,71.76548851715343,A,-257.17418344035343,D,1
Divorced,58,Male,-75.88347467716522,-20.045130089546,144.78697811992348,2.8503956562297104,-36.06763653127283,-9.599557503550548,102.23683173042349,D,D,50.93486196524897,A,A,A,-96.25531983838711,C,86.38019033571437,D,0
Single,30,Female,10.990925499147599,278.16945116893925,173.77959676356235,-58.68928382070274,191.372106061131,-10.431792308591556,123.92994488433813,D,C,-83.55433000904353,E,D,E,-132.49771285256926,A,123.14606913107677,C,1
Divorced,86,F,1.7946171018687107,50.40151251867708,-28.20791469331903,-49.23771129208803,41.41709121215033,45.88337737193145,70.65217622484565,E,E,-145.2418929133485,B,E,D,15.223680143239015,B,123.18648876841975,D,1
Divorced,81,M,70.24067331559543,12.111951061692647,-88.32172683131972,23.94180898804233,116.69892436314595,-55.5974866677866,-104.76524154797515,A,A,61.94264291409112,E,A,E,26.202710439264433,D,-31.174515497629766,D,0
Divorced,62,Female,35.250711711714324,-5.21492349462666,2.1001338282251103,90.59299379230804,-94.40532671474648,-82.04487444906647,-135.62338774865276,C,D,-109.81654738603869,C,E,D,37.57353441805682,C,-74.43324569440897,C,1
Widowed,39,Other,-7.499920242946489,-118.46682707770493,18.02778515938374,171.92419959780864,-52.523575088072775,-57.52943728190545,91.18361578529128,B,C,-211.63894964419612,E,C,E,-91.32422736143326,B,-12.574441026419503,B,0
Divorced,32,M,55.12569095081501,-13.603838356564498,97.96667929288346,137.8034164474718,32.931834348496466,-51.33291143512897,-10.45443201971324,C,B,182.7190800083828,D,C,C,-23.589505410454127,B,-112.16854989391977,A,0
Widowed,61,F,-155.4488830406308,-37.26489352480899,-82.15682204600894,124.57324404799274,-16.600675695912877,-3.997499031727883,-10.309245774263518,A,E,-64.56544154406741,D,A,D,-0.6156192764026308,C,-123.70286905668748,B,1
Single,88,Non-binary,66.23776641331052,99.48914584205127,2.228226147438243,95.2357450176227,-38.49334273395165,177.82711235432816,64.5800589189118,C,E,-144.88964529911718,E,E,D,43.52216142065857,D,38.15916869909481,B,1
Married,57,M,-144.36170696967352,205.36752633280858,-39.08705997159336,149.3746289504634,117.61506473969439,-94.34370748260437,-175.78390113792108,E,C,-28.128710183374846,C,A,B,125.87420017454522,D,76.01725766915641,D,1
Married,21,Female,-114.32607323942135,-93.56128511473545,0.10731105942100262,-23.380419854531986,204.8523832215188,77.45013146965482,150.46937684384588,E,E,-84.79449250092537,E,C,A,-16.872689139151024,C,39.76717280251774,A,0
Single,70,Female,164.20199713203257,74.23149804068055,76.79815412220486,116.58199207292385,176.67628170946813,-83.49266986772342,-109.43822023600917,C,A,-11.752569755058836,B,A,A,-161.06936580396126,B,94.00571427228648,C,1
Divorced,79,M,77.8106355510642,-128.59173300779662,-106.2677321050433,-25.33673452071149,29.720862533303773,72.96509816835712,-154.16392999942522,B,A,126.52706443698465,C,D,D,177.13791909562067,B,20.988530582548027,A,0
Divorced,54,Male,-14.117438693972167,-104.94845728006526,62.147611605803455,-91.15021741207528,-74.3081178863318,-101.75887007438558,77.64026140303605,C,E,-72.30841708020942,A,A,E,-85.12245237218326,B,38.926725769281944,A,0
Single,73,Non-binary,-73.12284753494943,27.47740680125903,-68.7529382891847,22.614821481058115,-221.11643382610904,-19.479918265735638,-163.08065513370235,D,A,48.86227213348848,E,D,B,113.29795548468222,D,108.23195729358406,A,1
Married,62,Male,-112.05672344616455,84.92930442925811,-132.3878745211936,48.80395679692277,-14.854263529665873,35.515843964959494,-158.91510115521294,E,C,37.35010836597145,D,D,D,-57.040652187873434,D,-71.17223101128096,E,0
Widowed,78,Other,231.28615970254634,-133.6052966717539,178.98075940803412,54.930144488686295,28.15742161140593,-39.14910541296561,-36.373533441248526,A,D,-33.25924551599147,E,C,A,280.8570805182898,C,-104.87498699686444,C,1
Single,58,Male,170.86280330509217,-62.500844914062924,112.0816612695879,39.696433711207945,-114.13205584048649,66.20607922652306,90.39729032084146,D,E,-118.62700248380165,E,C,C,83.32406827488164,D,52.254501885049095,D,0
Widowed,31,Female,-63.370375015769476,-13.680970927660251,-77.29353829257171,-90.57922795161744,-76.27113962439442,36.96340500666329,-58.89686309276949,C,D,-2.7192849853391494,D,D,A,-175.69861405246868,B,-27.460113494680627,A,1
Single,18,F,-17.8419802092495,-56.39816230487534,36.13702146356223,244.76332121660343,-62.39841546857937,-46.14848935343111,7.707911142168316,E,E,63.30750386850605,A,C,B,75.11093470048468,C,41.59504250164254,B,1
Divorced,64,F,-31.154564631715793,116.36146864425585,-50.790581545531474,198.1732183276434,-141.02420807161423,66.52925936391625,-22.464545973757875,B,B,126.19970153172622,B,E,A,-0.8526329619217881,E,2.1693200743852588,E,0
Divorced,73,Other,2.8982760474434386,9.87136189443633,-10.724107833915287,53.02235796003592,122.73968347027082,27.569876834097595,-198.01323858262455,D,E,-112.31229073546632,B,E,D,4.53398849780698,B,131.62924148896278,C,0
