SEX,sexual_orientation,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,target
M,Other,E,91.981387371075,B,97.09762367800039,192.5063247495846,-12.64598796627622,-97.01497408626231,1
Male,Other,C,-100.8733824998092,C,0.6708420579506398,72.92193481653425,29.87813401990832,-3.0269046554006693,0
M,Bisexual,D,-154.5249946717282,C,189.50620653108368,-67.79675014379622,189.9404974281264,-214.60563572631028,0
M,Heterosexual,D,-50.65018006493997,E,-42.62569364550538,-91.64356177256585,-102.05759894367452,-99.19834270335245,1
M,Heterosexual,A,-100.69486093016955,D,14.581790608917744,-190.9527178780691,150.75558475377352,16.38243037211057,0
Other,Other,D,-187.24030238563878,B,-15.515944039385401,-290.7895568726224,-148.67775052021582,10.774088547837792,1
Non-binary,Homosexual,C,-111.64407440233559,C,3.009538900150434,-57.10167089355639,-36.722860130260685,-147.51838983537192,1
Other,Other,C,-44.768385018136335,A,77.99045457600732,-60.45281770398616,-46.511371846260616,-139.62253508815513,0
F,Homosexual,D,67.06199507081455,E,-12.399154972196474,-54.97205747879429,-3.024606402819513,24.309528892108794,1
Female,Homosexual,E,-30.78330900603769,D,245.45380810945775,76.10618848185872,-93.87632608533264,14.042446963006155,0
Male,Other,A,141.4714232044248,B,190.05381969393366,-15.805384057267707,8.679442275226112,-109.74296125864633,1
M,Other,E,-139.71657348906203,A,133.17502470494412,-34.148145261092345,94.48886048254991,21.735777733921207,0
Male,Heterosexual,E,-67.63040359713207,C,50.69590700203017,-269.3501732131468,-26.33881616304285,30.69066937996425,0
Other,Bisexual,D,8.85003319901251,E,31.811349398996164,-122.37730822247508,174.72571480652627,-185.57044651735305,0
F,Other,C,-103.28458521773773,C,26.98424545899768,321.85441888311175,-34.474762873733326,-177.34746394271136,1
Non-binary,Heterosexual,A,70.99002106539022,D,-78.23363054845348,64.52061763087106,-109.89094813599164,-45.11244396054061,0
Non-binary,Heterosexual,D,-236.96301717675178,B,62.5305156634907,-54.534321452846726,28.821567726619655,54.17092171983895,0
F,Other,D,-66.16864494978569,C,-131.92795965507383,-135.08355849916296,137.0178757090158,106.90675709055996,1
F,Bisexual,D,-79.05127759638341,E,49.51188723060807,-65.47203890320932,-55.69004771831215,-57.36738960781952,0
Other,Bisexual,E,152.67357494086997,C,207.2371803686125,40.420612546674406,50.41435329126468,28.78211580606963,0
F,Homosexual,E,43.14415521424903,A,-53.811076374205705,-174.75064231139885,-188.59425187010015,53.440218194175095,0
Female,Heterosexual,A,-69.6821474095572,B,31.729680223895162,181.51047895195862,-291.1245561863608,133.12885835749046,0
M,Other,A,33.0303271273942,E,-42.399173458541455,221.48372638686178,-91.78284128874323,-20.439327191417124,1
M,Heterosexual,C,5.668230780764138,A,60.801204439557864,118.15796448196187,-12.924745638154953,140.2833056729623,1
F,Heterosexual,E,-159.8243533646281,E,133.73167275121338,-149.48916250057667,138.43735543680873,41.61082498194544,0
M,Bisexual,D,120.63791647393157,D,-140.3595672000185,1.553161493286032,-102.93902024172735,5.885588372216934,1
Male,Heterosexual,A,6.756750213372803,D,-6.63887697837121,60.62996451840864,50.58314290743313,-250.66868781655015,1
Female,Homosexual,E,-115.20844927247211,A,-170.98141458739488,47.29571644664434,-69.39135716937567,-126.06211645609552,1
Other,Heterosexual,D,-122.84344210481153,A,195.51369761843398,-45.975863409884255,64.85753882585719,20.069913452997298,1
Non-binary,Bisexual,D,-29.5074379029996,A,64.88835449230301,52.64319192221089,171.8652093943387,33.19060930735447,1
Female,Bisexual,D,3.8749128546959546,B,107.5392816222236,-37.244905635064,27.546677748521976,92.94065937341317,0
Other,Other,E,-80.41710241117639,D,100.65843622696167,-56.856474795363724,-7.16680756114147,-47.317194714570995,0
F,Heterosexual,A,117.50689137666149,C,-27.767684423813936,35.542114587272884,65.54937555075237,-169.41783126056046,0
Non-binary,Heterosexual,B,124.8632939574529,D,-54.8269270937847,-23.54159262376473,-82.05011008829153,-59.41522278490182,0
Male,Homosexual,B,-85.73214967062336,B,101.98332366953882,23.722468591223773,56.34850246048819,-69.70553478541756,1
F,Other,D,-69.20745813371428,A,-166.75490693902663,-45.154550806989015,-43.77429457889036,-54.45086267386652,1
F,Homosexual,B,41.46407397720579,B,-50.556582381881995,141.8089443255899,66.43213606491821,-57.88532950477424,0
F,Heterosexual,D,18.306803935347574,A,145.16637563771351,-2.8246622082140025,2.5634740736369315,-138.75756905641018,0
F,Other,C,-20.527899975826998,D,148.17503105640995,177.71951422194942,41.98197283257771,-62.70160420294493,1
F,Other,C,63.782546966100696,E,-32.54778260063251,185.59105595554863,92.65991777860576,-75.99722383215082,0
Male,Other,D,272.8768996103955,E,8.856187227755699,59.39533408095894,-132.21084313754957,-89.14242968949146,1
M,Other,C,150.85132398287863,A,105.21099949248496,-82.62433104740789,185.45630107557966,48.469099392132726,1
Female,Heterosexual,C,58.629191712954395,E,113.83573324573123,15.80844799283663,-32.965975424000206,-1.5557531336839288,0
Female,Homosexual,E,71.45886830038918,D,-119.33618666970864,129.46790167275537,99.27856401095481,97.86738637130283,1
Female,Other,E,47.61990375997196,E,-213.85147676963138,-12.323917760885633,-9.293918321822977,-74.23848580598657,0
Male,Heterosexual,B,-100.05763270152008,D,-153.3891792393536,-20.02789588264819,-143.9331619158599,-113.89451877315622,0
Non-binary,Bisexual,B,-110.05712111244242,C,43.053204965043136,18.133509927657055,49.21451780694877,40.72808003970591,1
Female,Homosexual,A,154.04026706282912,A,12.340894507657096,-138.98606094330796,105.24733274509062,75.9539504456021,0
Non-binary,Bisexual,E,-69.98488596382684,A,-98.78510004710795,-186.87648442381575,-22.104592511618787,-59.19930379085228,1
Male,Homosexual,A,-75.81063989025625,B,-135.7085372520886,-42.60532147008915,138.69977176970048,-56.24661508289276,0
M,Heterosexual,B,-112.98758078600322,E,133.92693102834943,-60.30520540128818,-162.17938116805902,142.6601653898141,1
F,Other,E,9.570933638475658,B,164.10493416969217,-40.44565926568655,79.18952117854926,35.10848463340167,0
Other,Bisexual,A,129.85615790872828,D,-195.6786933861741,-86.37752796329197,53.65361061319592,70.84674795017513,0
F,Bisexual,C,22.64671210205392,D,-123.83184552795161,116.62129696805638,189.17978658912727,30.067428268483766,1
Female,Bisexual,D,57.712427569417756,D,-70.0446803156322,-47.700572558452684,39.75770793444056,-1.310220603331895,1
Female,Bisexual,B,11.231323491868805,B,78.14770754810606,290.25888982309425,-96.85761268777436,-9.619375756890298,1
Other,Homosexual,B,-46.390423874747746,E,103.53425696349193,29.064917467472963,182.5669594055865,-39.72195813081058,0
Other,Homosexual,E,44.893665100077875,E,-3.3506317876647365,-48.959016056534026,133.8128985099917,-106.69464634312429,0
Female,Homosexual,C,-119.57173089812557,D,65.32502606975206,185.07616690407158,-111.541961462587,88.38051057238157,0
F,Bisexual,A,16.407252314858432,B,-86.29607423244221,-89.7542465204663,40.67449796370203,-8.343964422612578,1
F,Bisexual,E,-46.66087314463884,E,-183.29384086353704,2.341136817639539,-7.592396849522194,41.55511304977824,1
Other,Homosexual,A,-46.36117259118773,E,-101.0511300709144,-49.33826710086328,-93.20382075469881,-188.77935992720344,1
Male,Bisexual,E,124.01642074561022,C,154.05664871689484,-14.353518992077207,2.0878661076197473,-41.55083850844022,1
F,Other,B,-70.10485777356689,C,-54.4546416741024,-47.72407365332301,-63.308295196165346,24.73846825572151,0
M,Homosexual,E,90.1176880351671,B,146.88239825465138,115.45345756943992,-24.4302289008235,-8.361938305074625,0
Male,Heterosexual,E,-155.430640470081,E,-22.301128558000695,-126.90283862907576,-52.87631337973235,8.986463840441592,1
Other,Other,B,89.57345804822789,C,-87.54396850817014,6.572617130200473,222.9700561725136,0.541413201245519,0
M,Heterosexual,C,94.4601363406024,C,172.34662251357645,47.3115143150517,164.59469814959883,9.588588096548262,1
Non-binary,Other,C,20.453621629489362,B,50.41807629616785,-262.7643855464325,-145.09878821235978,322.4814244716604,0
Female,Heterosexual,C,153.89833322212155,C,16.49906175283894,-31.475227221168367,112.82532936590499,75.6804850538413,1
Female,Bisexual,B,-42.564672111482565,D,148.22681155630087,85.83246013961869,32.67218764947789,50.00060615944217,1
F,Bisexual,E,-81.11351036457918,D,49.43111193177133,31.6443650714887,-2.5525263116482275,60.67147612146123,1
F,Homosexual,C,132.28592141664896,A,140.57231216002285,-16.145658401923157,67.503651184161,129.3831369118679,0
F,Heterosexual,A,-24.918322521022734,B,11.215665116573238,112.14536921199787,120.5112731392349,-177.42559620888392,0
Female,Homosexual,A,-11.635329121163373,E,137.90681554086387,0.5186236745609349,-6.226809408235839,-42.15074396037503,1
Other,Bisexual,C,159.69195376360128,D,-142.73186786543707,47.51550508397578,-136.10795591663765,-133.15942927583367,0
Non-binary,Other,D,14.121071847480898,A,-140.75804925764848,-18.671249733342673,-46.60279260862511,24.831827546882266,1
Non-binary,Heterosexual,E,-10.258977581205832,A,280.5485682421205,-165.57062042669105,-58.06827305084411,20.970816720282446,0
M,Bisexual,C,-14.087533989707756,D,88.1647404385894,-73.28126357667001,47.78656345748557,-10.652401935576483,0
F,Other,E,-0.9882208553463719,D,178.8181577533894,-156.19306094250226,214.24143365924402,35.09765803576861,0
Female,Other,D,114.5817602883906,E,-88.92386706569297,156.87253877216762,199.71674557587303,46.45489168995505,1
Female,Bisexual,A,112.46840562685753,B,28.260724323139126,-2.065488565969687,65.6362546478202,-116.03237041357988,1
Non-binary,Bisexual,C,76.94318283343618,C,-58.73006487118714,160.3376371789306,49.6787009312591,-90.94928724215771,0
Female,Homosexual,D,20.8732040096784,C,100.34281787131873,110.3061716563077,-170.68496271568068,31.690394349557227,0
Non-binary,Bisexual,C,-79.71369241514239,D,-159.39508089999515,95.41834209645417,8.125333699013265,-62.00233721332451,0
F,Homosexual,D,144.4203396264109,E,223.51010782442668,49.17466262083528,-64.52326711156111,-146.2994758838186,1
Non-binary,Bisexual,E,21.369557911298127,B,31.81885489743485,-39.284192418635165,-147.90708168719559,55.977334100014474,1
F,Bisexual,C,50.21761317906167,D,15.633461536433346,-19.072742984415267,117.95148123149457,111.12054162175123,1
Female,Heterosexual,E,-45.44499054149351,C,105.46918117173891,-149.89318662007742,65.07809417358006,206.57786606395086,0
Male,Homosexual,E,129.05303563836213,D,-173.2983062132368,0.8809089133089133,-31.61475254799324,-4.828729578074325,0
Other,Homosexual,B,-38.6941421197002,C,-42.67004571008026,168.7045278519062,-147.0603624733012,-1.6900868253802277,0
Female,Other,E,21.44654651986581,B,-124.73246550415516,-46.884059584743724,5.867739121134527,-193.8900623914466,1
Female,Homosexual,C,74.00669463556909,E,80.55545043287518,-63.81340579681113,188.04447112793682,108.13061379481323,0
M,Homosexual,D,80.92072604631264,A,-2.4112191632385325,-113.12668716208279,70.44523016468528,137.26007479877566,1
Male,Bisexual,B,3.7393007672588787,A,85.68750904337952,-28.029237102289272,-144.3173634510511,37.58376335861206,0
Female,Other,C,-59.07363629226526,A,29.09551837285898,31.965008054494426,-82.13878812997501,137.4823405282706,0
M,Homosexual,E,143.44924384275947,E,-15.267416395167771,-28.777939304128374,45.743988470797184,40.910908000031625,0
Other,Heterosexual,A,-43.06804811864458,E,76.42913557007743,0.6244511796107559,-3.0995206068025025,-28.769354887497705,1
Non-binary,Bisexual,A,-5.798037283561783,B,29.311260085566616,-128.30943556887675,-102.21172868315466,-128.98823873452855,0
Other,Heterosexual,A,-72.76413666011166,B,-149.26017301877158,-49.14932722597251,60.817207456922574,193.49554095006206,1
Female,Other,E,170.18241901303364,B,113.75628064568137,-14.958001852191623,48.163310274556835,22.210294728278328,1
M,Bisexual,C,-68.00487022051759,A,-147.94006350206024,-51.51832713809667,40.90307117999092,8.017553518417461,0
Female,Bisexual,A,33.85946565958599,A,3.0611262959395313,-299.07220575979284,-26.046328022712455,-60.74647568260485,0
Male,Homosexual,E,107.65863862409664,D,-76.96666609964889,9.886225125921616,52.9165937998105,-34.35511964951566,0
Female,Bisexual,E,-3.169148980922699,C,107.72482837757369,73.26419933160824,-8.463453854080223,-15.67548898905035,0
Other,Other,A,-36.889529497249704,D,46.467133758728814,-62.91932584244879,-114.63346601228596,50.36862838528538,0
Other,Heterosexual,A,-42.51592978480072,B,12.409465792046298,75.71369244591591,38.44802718862505,-9.918891231495317,0
Other,Bisexual,D,-16.18673087843485,E,-114.40475785957112,184.7032771748921,122.62423999835268,79.4962584488968,0
Male,Homosexual,C,-14.581053761117097,B,36.07726530264303,21.684071403499697,-61.05647705746201,-22.24362323503228,0
Male,Bisexual,B,9.905331503383131,E,111.32199818304986,103.60447524006757,-157.78319431554274,-26.35971082459901,1
Other,Homosexual,A,-121.16474764678595,C,-16.810169640814795,-32.09843212337827,-32.24789643154053,-45.508593036186184,0
M,Heterosexual,D,-32.24470886444229,C,-27.912984765222106,43.9380924956386,-23.93121993489907,-64.39460358330231,1
Other,Other,E,-3.971979243549427,B,-47.48258144102473,84.90416829784706,39.6709622514863,-242.40783270800156,0
M,Heterosexual,B,-102.40216843366572,A,-143.77617634924667,132.01341380571122,-171.36552836155494,-86.18485466560033,1
F,Bisexual,C,-85.68294435984957,B,-55.78151954384315,35.63748449485071,65.36416254058835,54.46087793421918,1
Male,Heterosexual,E,106.21644845400286,B,72.49047982811472,-16.8308936845098,68.14869275559558,-31.699489545984257,0
Non-binary,Heterosexual,E,-92.7364271255465,A,-170.36818572549333,10.771877322698769,48.22756718128603,73.28640692452367,0
Female,Homosexual,B,-132.9045574485121,A,-20.72274386841694,-81.34234810259527,173.37746868241769,-260.44520511723385,0
Other,Heterosexual,E,8.501811390060558,B,-42.883323057324596,-50.46649362100498,-30.416760471969294,160.73681573132217,0
M,Homosexual,A,-173.52524085645,A,46.13246566543518,-170.0683291554694,19.951462803575527,18.842270624554853,1
Other,Bisexual,D,-21.524528328084973,D,-81.88356689823944,-56.713889955049915,-119.04695453840148,-14.540826684357148,1
Other,Homosexual,B,-53.59536593625238,A,-55.84164540579209,-246.62222646854403,-37.8728346709136,-30.602849328204773,0
Female,Other,C,-46.331572967759186,A,-60.276875970115384,109.25086269009658,19.88465662654189,36.919452331675316,1
M,Heterosexual,E,-129.426398687863,B,135.6566819601756,114.62842634877771,66.13857320854568,-25.873762631296177,0
Female,Bisexual,B,126.7190300464524,A,-21.43565915278661,81.55260550846977,148.5994608439732,-65.12334184723755,1
M,Other,B,20.165275269204088,C,-13.82773212439394,-23.205097671924285,-25.170858626628856,28.511994671863068,1
M,Other,D,-150.55040984508838,D,115.92552255711965,-76.41746224432373,-20.449661170282468,72.99153340781842,1
M,Other,D,-90.9557519178081,B,-0.5286663848882941,149.86087793288695,23.345001294712056,-143.06602643698693,1
Female,Heterosexual,E,-68.88281219303312,A,27.092215108712907,43.25199212704845,-112.31415826825544,-37.23512736482631,1
Other,Other,A,84.11375079501194,C,1.1197403410759945,-2.7618141367807665,12.985315404998168,27.578149190423023,1
M,Bisexual,C,85.19114339105698,E,176.11202217236254,-80.5861501264179,39.38822559924586,127.24185846647254,1
Non-binary,Heterosexual,A,-136.5194778883565,B,72.56280652991826,113.03048122185568,5.8826553170631755,-186.93737483081856,0
Non-binary,Heterosexual,C,70.1601239135019,E,-48.054295050129824,-85.59452224456365,-125.00813219745316,-21.132795131133406,1
Female,Homosexual,A,69.65924299389751,E,13.909450708072505,71.06335778946931,-67.86952051464496,-186.80615068668033,0
F,Homosexual,A,-73.89968003313156,E,-85.4041697013486,17.346266590490377,24.255260436495966,173.95306364215654,0
M,Bisexual,D,25.847256514751432,E,-221.4660222903601,-91.65279339691692,143.43108797182296,-15.193122998275395,0
F,Bisexual,B,-35.73133965257647,D,-24.328572171522637,48.231783395133135,-66.75786551222643,83.3634645350519,1
Other,Homosexual,C,-241.47081483989047,A,218.38006583320518,-32.32867852934301,-71.61204878121569,-96.12158244952835,1
Non-binary,Bisexual,E,26.55912388033257,C,-81.69760212449559,-46.99038399721397,126.48090637366268,-92.34385389475194,0
Male,Heterosexual,E,48.65361941879543,E,87.02416705503538,-13.63168764021865,190.55550852901936,-21.80513990120093,1
Non-binary,Homosexual,D,-222.2815377711202,B,20.023938983228877,111.05217450371232,-227.20835204092867,67.3487469636128,0
Female,Bisexual,D,135.08643685257923,E,51.93604149371747,196.72451249505067,-100.8038491276675,-77.28500732902693,0
Other,Other,A,146.73236375477597,A,-24.506610225536022,109.09461606300175,65.94569389334013,1.1615519270430723,0
Non-binary,Homosexual,E,127.94651407156033,A,130.49128142040968,-149.88149212796853,56.39616699451574,-3.7363793391190323,0
F,Other,E,-17.818441028771627,D,29.425184937002648,-80.85033603850631,54.56911382147982,-62.650393940206826,1
Female,Other,E,174.4449494000691,E,-128.0202471332469,4.768024137880176,177.66041741515343,-219.61851148776395,0
