marital_status,AgeGroup,feature_0,feature_1,feature_2,feature_3,feature_4,target
Married,65+,67.7518408132659,B,55.87304730938863,B,109.1150004895908,1
Divorced,26-35,83.23939999679797,C,-18.188451166300304,A,205.14487409638434,1
Married,18-25,115.57046440741378,A,190.58315642466874,D,-157.08722897122107,1
Married,65+,-19.654185233045798,C,88.78694322369898,D,91.46634874558589,0
Single,26-35,55.6543012611074,C,27.249511862632986,E,81.23507399405516,1
Divorced,26-35,21.80332905305416,B,-81.53602348133894,E,75.68094061229907,0
Widowed,26-35,33.619633082256165,C,58.75328576592255,E,-66.56929544022553,0
Single,26-35,217.6135317013653,D,-111.25130031818541,E,-122.09048166656412,1
Married,65+,-124.88704869639487,A,-0.12741914099381263,B,-91.79676966697521,0
Single,36-50,7.2425099211554,B,-71.65573837752262,C,16.145805525149353,1
Divorced,18-25,-72.02943081316772,A,81.05279565363938,C,-76.77429967212706,0
Married,65+,7.04162587330317,A,-126.08074622225907,A,-116.56774320987728,1
Divorced,18-25,-24.931357440889617,A,-83.04814863860848,D,86.25330063469279,0
Single,51-65,203.5263499799782,E,78.74001036389794,B,-115.15053289326566,0
Widowed,26-35,-71.19710336252096,D,64.2264072080958,E,-42.219392992456456,0
Married,26-35,-47.627589302737825,A,-151.43441397784764,E,4.789486147360556,0
Married,18-25,52.749871577217235,B,-10.186790936000492,A,-152.03342556130005,0
Single,18-25,-149.00989415712488,B,-39.4519196967251,E,-151.63736980121573,1
Divorced,26-35,-84.53395256751028,B,19.00809811998766,E,-18.907683604401747,1
Married,51-65,16.591404906118502,C,3.0533310849143636,E,29.729445349840482,0
Married,18-25,-61.73886728562093,E,-76.02672406812833,B,101.1661252159713,1
Divorced,65+,123.54035108228068,C,-50.046164485607214,C,30.31910661608234,0
Divorced,36-50,47.68074171781328,A,232.7999423437739,D,-111.49010820299756,0
Widowed,65+,-75.9541507849818,A,251.32341145087221,C,33.09853943936493,1
Widowed,36-50,55.991954817319765,E,106.28756008063445,A,-65.15685242211346,0
Single,36-50,4.6172547749851605,E,41.378337236147615,E,-72.74765890234629,0
Married,65+,123.28471124932767,B,51.21793733765892,A,66.21578725304224,1
Married,36-50,15.03356421411782,D,294.7446742131696,D,-129.53576940426663,1
Divorced,65+,-33.925554436204415,B,-76.07543552062475,A,27.825097145071748,1
Single,51-65,103.85288286796114,B,95.83939506668557,C,-31.657115060045665,1
Single,18-25,-61.70877467795036,A,131.90319934601283,D,-104.13298649097149,1
Married,26-35,90.1927837272525,A,146.7551293530065,C,26.896592173801732,1
Widowed,26-35,1.2255990827678913,C,-305.65249563941694,D,-214.06424621308727,0
Widowed,65+,-57.83942772167164,C,-138.4469888810611,D,-10.175616742072686,0
Single,18-25,-88.5889849040681,E,-139.51991521025406,C,-152.99183910605464,1
Married,36-50,-71.95974517199598,D,108.1907165665916,E,36.27150643980807,1
Married,65+,-30.07798812822774,A,-160.33661397582037,A,-16.572180568677037,1
Married,51-65,103.4135058742801,E,92.71552409337332,B,65.95225943356603,1
Widowed,26-35,2.7896580822818846,B,-100.2731762444693,C,35.795323911814485,0
Divorced,36-50,13.683727447091309,B,97.60344733816369,C,-10.566779366062088,0
Single,65+,-32.38741628296646,E,-16.960269712656054,E,22.79489040772433,0
Widowed,65+,182.73310824074767,D,36.28636627454204,C,34.89559441353119,0
Divorced,26-35,3.676086500673618,E,74.07518883470942,C,-103.38694103751472,0
Widowed,36-50,114.51747830403598,A,29.53148680005841,A,-30.88568271762602,0
Divorced,26-35,48.97164386150541,B,-109.8593635647793,A,-67.32671398010386,1
Divorced,26-35,-10.926544006180702,A,26.546841021957373,A,-59.267958115945326,0
Divorced,51-65,-24.893944196774402,D,-221.42022227143804,C,114.69127124769645,1
Divorced,36-50,-175.8573270367196,C,-105.0802049932589,E,42.80760053471916,0
Married,36-50,12.666671411851436,D,-34.61483694648002,B,-16.02013315694733,0
Divorced,65+,-21.584321806956304,E,24.03795455779707,B,5.882544090432332,0
Single,65+,44.55572367666639,D,-26.32231755974252,C,-198.9302191823755,1
Single,51-65,-71.73707466190375,E,-190.71120905046948,A,71.31628840876974,1
Divorced,36-50,-32.56604480052683,A,72.73220565702941,E,-103.60359836447435,0
Married,18-25,45.0242652680365,B,51.952573268761334,E,131.00888876032894,0
Widowed,51-65,-17.491637682000942,D,66.5987730148955,D,-130.24701293830663,1
Widowed,65+,-39.77280336396836,D,-253.81828889578367,C,-8.304925052570116,0
Married,26-35,-8.163657961194465,C,64.72756759800072,B,31.385294644283203,1
Married,65+,1.8236288157211031,D,-55.338539218898255,D,12.29999797348411,0
Married,51-65,-132.80872609136824,A,26.26152363847333,E,-66.3798756548373,0
Married,51-65,-66.0982472287491,B,32.7401995168371,E,55.28335702588455,1
Widowed,65+,16.334743905910955,E,229.56416142503846,C,-40.32916735129374,0
Married,51-65,126.04695511759299,A,-65.46535500861893,C,-186.9266756540685,1
Divorced,51-65,-27.508905018045986,D,60.38515456361654,A,25.953798410227563,1
Married,26-35,-147.04985093940047,D,26.627024987255005,A,-28.126880257679993,1
Married,51-65,52.72990024311475,C,121.39963318670566,D,16.89726576819814,0
Single,51-65,106.8264575289919,B,58.77951787640894,B,-198.15534273428787,0
Divorced,18-25,-209.5309048482675,C,-44.79700476839078,D,-14.292483676343466,0
Widowed,36-50,-29.239907006753334,D,-19.006318704202656,A,-70.68616738904677,0
Widowed,51-65,-110.92665748127769,E,-90.9894018183398,E,-8.235125618045318,1
Divorced,51-65,-84.03993830248152,A,-49.52623237688997,A,-146.69259452654617,0
Married,18-25,44.57645361929357,E,-18.69521077456304,D,71.59903107560879,0
Widowed,26-35,-54.707579874041976,C,-6.386027389824841,B,78.6424749511364,0
Widowed,18-25,64.35368467579944,E,-176.01110813544298,B,50.317969105634496,1
Married,65+,277.39710395096995,B,-133.86271937427227,E,96.28318194558125,0
Widowed,65+,135.33342795652646,B,-4.928086694272911,A,165.0710451464724,0
Divorced,36-50,-30.993073215285644,B,67.13189571192122,B,71.61901861783147,0
Single,65+,-149.87161231714873,B,18.372904099957317,A,-49.72569335801559,1
Single,51-65,56.54121788670383,C,-76.69813693925698,D,133.53885704079943,1
Widowed,18-25,-90.44401802097322,E,-2.639702206907228,C,32.637974380370274,1
Married,51-65,-135.96461274686504,C,-82.17695994535339,B,-32.32364219440848,0
Single,36-50,9.146117793475344,E,-29.01736798024281,E,6.081053979925947,0
Single,26-35,-5.602672999906985,C,139.69108252499564,A,-57.08246881151992,0
Single,18-25,-24.696989936370635,C,88.04191952175306,B,-119.72355933590335,0
Married,36-50,129.00329643954723,D,-48.415768810943874,B,-57.11615693520373,1
Widowed,65+,-27.406052507878364,B,-48.456596835082735,D,-168.9115021647505,1
Single,51-65,180.31857669407933,A,-101.9262616729287,D,212.28039565484988,0
Widowed,36-50,49.21699337307766,B,115.26258820958233,A,60.1340920171064,0
Single,26-35,-94.01328178749445,C,58.5471456764344,D,-52.76915177286875,1
Divorced,65+,9.187112702957718,C,99.78612507760472,A,109.58612680703756,1
Widowed,51-65,210.70489371641452,B,-16.515933126358146,A,81.60985631850167,0
Divorced,18-25,25.708058478259343,C,-75.17567347833413,C,279.04233818169024,1
Single,65+,121.00380445836609,B,-6.092232899950433,A,-48.71436747102803,0
Married,65+,7.080159157517572,E,-21.44372278522532,B,22.102581898300325,1
Divorced,51-65,52.9839887162846,B,1.0369803418190826,D,-56.60629639946927,1
Single,51-65,-24.895626304961365,C,64.22799718681091,D,90.23491405381236,0
Divorced,51-65,245.17680280081024,C,-99.8110829359938,E,-100.36666074387688,1
Divorced,18-25,23.210120635480457,C,116.36406819229185,E,-149.32948442607247,1
Divorced,65+,-2.059961119672626,E,91.30427853339432,C,136.91128267006752,1
Widowed,36-50,-33.98125285726167,D,175.92699793049448,A,-56.30055897188231,1
Married,26-35,-23.65649949880708,E,47.043826975772205,D,33.446751124329424,1
Married,26-35,-199.11329903398922,D,-185.07982016963248,D,12.300266276888305,1
Divorced,36-50,15.843090130952714,C,145.30709577513082,E,-189.5149055902167,1
Single,65+,-53.89725391928908,B,17.872985279643345,E,9.518929036857395,1
Widowed,65+,-22.611246741326973,C,-47.61087819592139,D,127.48094706503805,1
Single,36-50,-72.62744881444347,A,245.99084059694948,B,61.63271234083179,0
Widowed,36-50,82.92355188814705,E,-114.82878433403552,B,-98.20782303137725,1
Single,18-25,76.48171009603985,B,-64.00451293007467,D,-77.08347007496458,0
Single,26-35,58.80436023866263,E,-156.90549321495493,B,-117.82142722031116,0
Divorced,26-35,138.66404653775925,D,12.039780123295737,E,-6.970422182199622,0
Widowed,51-65,-160.64406485032353,D,73.4691769731904,B,60.46694505714774,0
Married,65+,170.0963217462869,B,32.62473458604538,C,34.83193914534636,1
Married,18-25,-61.87680879864638,A,-55.02077746319246,A,-61.724763148205895,0
Single,51-65,-29.36358198812443,E,153.06680384227573,A,32.07278322002545,0
Single,18-25,77.07086376309478,B,-138.113240904589,C,-43.09687636573748,0
Widowed,36-50,6.125179622238304,E,-144.53246013078086,E,-2.5407916857737334,0
Single,26-35,-113.42166140756795,E,-55.66473256586573,A,-58.48417757343296,0
Single,36-50,-49.25180837520827,E,34.55357725435969,C,133.32030092619627,1
Divorced,51-65,181.73006194531277,B,49.30832149256516,A,68.05118027330394,0
Married,36-50,177.99106080121072,D,48.9997223656182,A,5.055337624314041,1
Single,36-50,-151.13045561817032,D,3.8490105619328343,A,-101.11706541773016,1
Married,51-65,-110.970439793263,C,107.37028914428379,E,107.93736183987579,0
Divorced,65+,35.84985540817892,D,20.083688754839677,E,70.94941211331462,1
Divorced,18-25,68.16058762596397,C,35.62590391819615,D,-140.11950267195624,1
Divorced,51-65,100.16196451827372,C,-47.95436314294735,C,-37.64443223649533,1
Married,36-50,-24.177672137189234,E,38.67594646375941,A,168.1819467604821,0
Divorced,65+,-106.73523812604229,C,272.7786436273495,C,27.4497928291917,0
Widowed,36-50,133.42974088989735,E,-16.767626008210954,E,132.93632876796414,0
Divorced,26-35,-209.60368809241592,B,-218.35146202613674,B,-93.98720888457791,1
Divorced,51-65,62.854508988436955,E,-168.97143951739068,B,-57.51770689030848,1
Divorced,65+,-26.6261997729303,C,-37.771483414029014,C,182.90771704219384,0
Single,26-35,16.454234206699685,C,-189.6215901099115,C,-18.541031222962047,1
Divorced,26-35,-113.63295433911304,D,-104.75221573268297,D,-138.51677607965618,0
Widowed,65+,-51.88993296507098,B,-84.65881794997338,E,-36.90723563264503,0
Divorced,36-50,127.09486086547983,E,7.833292594371562,D,172.3351163013524,1
Single,18-25,38.49948857070564,C,61.3276952627557,B,47.00087623366475,0
Divorced,26-35,-53.33393809796024,C,70.31048546147993,A,26.962588679432876,1
Single,18-25,-31.20633201211901,A,158.77634442050476,D,20.390765492514113,0
Married,51-65,-19.29397071056175,E,-54.63349108081575,E,-156.21754075661215,1
Married,65+,-45.4252288932934,E,-42.204054110870345,D,63.94294100211418,0
Single,65+,22.961819882797688,C,-48.41341354784643,D,-82.55330042266009,0
Married,65+,-48.70284602001697,C,-61.59339049866265,D,-54.8949732626946,1
Married,26-35,-194.74509590034248,A,-56.387120077591334,A,-77.84639681689876,0
Married,65+,-71.35427248723806,B,193.59824277632407,D,68.70883531611445,1
Widowed,36-50,-76.87390826950246,C,-20.23686575379754,D,24.943876918070526,1
Divorced,18-25,48.34136885455083,D,-30.972383087430767,D,95.53812387314731,0
Divorced,18-25,-13.727508854609633,E,-34.398318286283555,E,-2.380534038873796,0
Divorced,26-35,-33.558236265898316,D,33.054661306169194,A,47.8146133441694,1
Widowed,18-25,120.268037968484,E,52.36016039413899,B,-48.859377674982014,1
Widowed,36-50,-120.51196083408797,E,50.626407804426144,B,-61.04910810171729,0
Divorced,18-25,90.15832031781758,E,-21.49668922992404,B,39.085982291827484,0
Widowed,18-25,-4.622893529851504,E,3.0311460473405427,E,229.29285799664007,1
Married,36-50,28.477722741303708,E,-115.30633606668104,D,-184.7312491350847,0
Single,18-25,62.45689842315558,E,123.7021385023666,B,86.12730905395419,1
Widowed,18-25,62.089855518956284,B,101.04589473064931,A,-164.51163914895776,1
Divorced,51-65,-23.06203686794345,A,-183.99544029521877,A,-30.656416617740266,1
Divorced,65+,68.64670522472134,B,-41.85423956593908,B,-9.671806287192684,1
Single,51-65,-8.0596544093672,D,60.70477207058149,C,76.82709539497317,0
Married,36-50,-22.768825411404116,B,18.290523948216592,A,-9.805124960889623,0
Married,65+,-108.3070805652016,C,17.919640592704386,C,-33.3093505506332,1
Divorced,65+,-40.12175889519205,A,-14.351937216740065,E,92.18808662357193,0
Single,18-25,7.412070435436668,C,-14.418751650928572,A,-72.87605176907773,0
Widowed,65+,6.334787604392374,A,119.86175495485955,D,10.982858467805517,1
Married,65+,-40.23608165344923,D,47.44483416097149,D,77.52712357233975,0
Divorced,36-50,-130.68046751578618,E,2.5412200898066604,D,-35.67979863229029,1
Widowed,18-25,17.936501600645435,B,-20.69437742567672,B,104.06828026707711,1
Widowed,26-35,91.83275401569504,D,-47.761604895396346,E,-68.63640460382608,0
Married,36-50,-138.34476665433053,B,11.262699198148242,A,-55.944311469458405,1
Widowed,36-50,-124.32929057007729,E,-52.62448801675844,A,44.12289049536995,1
Single,26-35,56.131193341000994,A,39.58813973744599,E,69.73036204568635,0
Divorced,51-65,-20.12705332132258,A,69.54354266348216,C,202.6038042856201,0
Widowed,65+,-108.38489389757741,B,-143.5231473838161,A,-61.478351654048716,0
Single,26-35,202.40038669493194,D,-30.655727415978163,E,182.6125541118198,0
Married,51-65,-21.451761167261836,D,-45.17343529375771,D,-149.96092033173062,0
Widowed,18-25,-229.4303840098277,B,60.73307440591093,B,43.52381526290095,1
Single,26-35,158.05202863994913,D,-61.06241446275343,D,-94.52080373666108,1
Divorced,51-65,-0.9176618455185425,C,86.90199658515976,A,52.245069421141075,1
Widowed,26-35,74.55009098458932,A,26.02897582353714,D,113.46318534236094,0
Single,65+,13.765256194713126,D,-66.51987062488287,D,-92.7948602856818,0
Married,65+,142.64675099041742,A,72.70399844922557,E,30.73440512257728,1
Widowed,36-50,77.60150339441604,C,-175.58236220644412,A,4.080048473165588,1
Divorced,26-35,107.50365858521744,B,183.5640979775611,B,41.09184630377135,1
Widowed,18-25,-88.08651584593463,D,252.18270658563603,A,-115.54391019305514,0
Married,65+,-1.1912100889948949,C,94.15670330238382,E,-117.37811531015367,0
Single,65+,55.26903183986091,E,-34.2384643382988,C,12.361331184332432,1
Married,51-65,116.30155042759147,E,-111.94770991291429,E,8.088311421813321,1
Married,36-50,75.74834769148275,C,-63.64090932485228,D,-126.42146946759725,0
Divorced,36-50,45.722345379708315,D,30.684108097407066,D,-50.44310560626425,1
Divorced,65+,7.180759002705594,B,-105.07573585458785,A,-137.46650343751833,1
Widowed,36-50,146.22839611848178,A,-107.01708698140975,D,-190.09596988223853,0
Widowed,26-35,89.2361832705238,E,-169.36935052089356,A,169.24848846948356,1
Divorced,18-25,-32.31281811046612,E,-22.9871317043878,C,41.32377174654345,0
Widowed,18-25,-158.18772571430463,A,-68.68899378820099,B,-33.338497457799846,1
Divorced,51-65,-68.74247136741116,D,-110.27082909775157,C,-222.76948200714907,0
Single,26-35,25.077061723764132,E,-65.78168557068781,D,36.65038371632998,0
Widowed,18-25,-61.13454056366714,C,91.6570051873993,B,-154.74159746906534,1
Divorced,51-65,-163.0335735755898,E,102.87267450442134,D,-63.28630979818421,1
Married,26-35,97.06809862100133,B,260.7577545974829,C,161.71262351421535,1
Divorced,18-25,68.0045363711765,E,-95.29851817110257,A,-75.77605537515136,0
Divorced,51-65,83.85465571110254,B,10.487844956400108,E,25.024140684141276,1
Widowed,26-35,41.99194522239075,A,-45.664664831500154,C,51.82029027345445,1
Divorced,65+,70.81749270128435,A,31.0945274191947,C,17.211842683850538,0
Widowed,26-35,-151.71941890115133,A,49.46497763654826,C,251.91423897954132,0
Divorced,18-25,-146.69011542287444,D,17.991836263832045,C,22.398217967932332,0
Widowed,26-35,69.75435386277712,D,21.89259650255664,C,110.51192350071216,0
Widowed,65+,-38.32079815907259,C,-6.440520999753343,C,124.72681355446088,1
Divorced,26-35,114.516937281953,E,8.996888542573183,C,176.49715382150492,1
Widowed,51-65,70.68424911540102,D,114.76933091174666,A,-15.871114001168014,0
Widowed,65+,-38.033505751384624,B,11.846674077857216,B,-187.16448225045036,0
Divorced,51-65,31.069349054080465,B,17.60394653754405,E,-147.04391817964282,0
Widowed,51-65,35.222131851709605,B,-83.03212263820522,D,101.02425170839666,1
Divorced,18-25,-48.299366936181585,D,108.11677955802593,A,49.44254146772612,0
Divorced,51-65,-19.58882503177506,D,-108.76691099256767,C,-73.54402565889319,0
Single,65+,-8.249283398727755,C,-89.13184241939706,D,63.04339964855805,0
Single,51-65,-48.40492624887392,E,-56.420293946681234,A,24.75570456584149,1
Widowed,18-25,55.12640373043507,B,139.51683948942087,D,-43.03098893608913,0
Widowed,26-35,-219.49770079159782,C,-99.95860861344322,D,-238.9141219496758,1
Married,65+,16.088300682060844,E,140.80946365128372,A,-186.19738308223492,1
Single,18-25,109.1964827377609,E,-77.02365699045397,C,-104.46225100732627,0
Divorced,65+,-158.4740833141877,D,59.11191320357783,E,-27.89466420009837,1
Widowed,26-35,-83.01126319710485,B,47.94507197031223,B,-52.85824200556851,0
Married,65+,161.4063173893372,E,16.015055868686947,B,85.9511056599724,1
Married,26-35,-94.53089507333114,E,-36.74906225091331,E,-239.09987654711986,0
Divorced,51-65,109.37486157399272,E,36.05591419180335,E,-4.183586777591581,0
Widowed,65+,-44.88625212355984,B,-76.83433998861076,D,56.34741103172153,1
Married,18-25,-56.46937463004297,E,46.35849443409013,D,-191.49770757806155,1
Married,65+,83.28233293276365,C,120.22493910868614,B,12.197610550745425,0
Divorced,26-35,-134.81216451846473,C,94.98290927995001,C,-171.30706600478095,1
Divorced,36-50,-79.04107106635789,B,-25.975060987993526,E,160.72536479449485,0
Divorced,65+,-16.072278952623545,B,-34.27789946582434,B,173.94063280256483,0
Widowed,18-25,11.088901944537929,C,-55.59656422165426,E,22.05666852269448,0
Widowed,65+,-141.60543047034534,C,67.09248801189881,A,-198.89260486189553,1
Divorced,65+,11.82588575696498,A,-87.27822360322327,A,-70.27670527684403,0
Married,18-25,-44.304605283946174,B,93.57924989169203,A,18.645093088157115,0
Single,36-50,18.564016590900884,A,132.69043741774672,E,-74.41166152428367,0
Married,65+,77.57797785818319,B,-93.2265742150464,A,70.31469695298034,1
Widowed,65+,-103.31396153178878,A,-154.09221301696908,E,-34.429798840220116,0
Married,18-25,12.803699651128738,D,-107.98652611881536,A,61.33169526666761,0
