genero,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
Non-binary,87.32973515702686,5.520793344567785,D,82.1502640209867,D,-10.288378765227156,B,-5.832616533985653,-47.63222887905842,C,102.81609348379635,A,A,D,-65.667269327443,D,1
F,-32.866178175272225,-92.78422707747217,B,-36.97457326106996,D,-38.510298347219916,D,51.371870460022386,-127.35433485955603,A,26.491336585593896,B,A,A,-109.0526879686347,D,0
Female,-31.689947209786585,42.669243225502235,D,-106.9105112992688,E,111.62888634409198,C,92.27987451353535,231.13484797045527,A,-65.12318511788037,A,A,C,-155.7175726206171,D,0
Female,34.19087220467463,-71.11337200070884,E,-32.75669918163808,A,-11.876685753511877,E,63.437257602497624,106.47803886738095,D,183.02921646585457,E,B,C,-33.41568450827409,D,1
M,2.2362299167171007,-52.91456340061178,C,34.571022655671285,A,-96.6673207784929,E,141.87683198000875,106.97143307354551,D,117.7638961400523,B,C,B,-11.844259524163268,C,1
Non-binary,22.998322747476447,-120.55089816056064,C,-128.61031721759576,D,-134.21636094998772,C,-134.54531741075752,16.678841021467044,E,90.82785881304324,C,B,E,78.02746045394443,A,0
F,-10.358191574650196,39.42056267956705,D,68.63527610283421,C,-50.28841589230164,E,10.854752438007234,6.549144043816268,D,-7.605348692832347,C,C,C,1.8946949810012417,C,0
Male,80.65568996167578,119.62897908241325,E,114.91352961747201,B,148.34480664328873,D,-27.701953065334596,128.63125292624898,B,113.36902439182319,B,A,A,-191.42750932914484,D,1
F,139.9770249391183,-145.43676500656127,D,95.6425129208744,E,-39.27903800207381,C,-40.33177193091211,-30.51265107595639,D,-73.28766020396263,B,B,B,-223.80753882456642,E,0
Male,-68.76316289368144,100.88188127982438,C,-144.32998424179323,E,-12.615704915235574,A,-159.24431711963516,108.22230531582517,A,-167.05390444773,B,C,D,99.72233645538672,D,0
Female,-69.73285792737136,51.85585001541969,A,-173.5480460671477,A,-136.34269763415946,A,84.76209952340575,124.2055828768311,A,68.59921180701434,E,A,D,-126.93752233279932,E,0
Female,-42.61778020275446,56.66128718157152,C,77.19653607860315,C,135.39919396779555,E,-0.6413704550986835,177.13151318568657,D,-1.8241769390158855,C,E,C,-125.06816496485504,A,1
F,78.69015096519672,-62.32121602991308,D,42.31593504672219,C,-283.8276040156985,A,-107.60322741075976,26.97524535080868,A,-181.94730748020282,E,C,E,-119.24146900554237,A,0
M,-12.40473119210755,83.02225641577876,E,-71.49206512758755,A,-140.41595949320427,B,-99.3349416351063,99.0832224503823,A,44.84968261427771,E,B,E,-78.15990053880881,C,1
M,54.14760064541707,158.8757351056602,B,-87.85106806411333,A,133.92138325851036,B,-14.857357338805688,-3.3203633335749148,B,35.424273737860275,D,D,A,108.25241636659496,B,0
Female,118.59723536184086,141.00410617714508,E,-173.46826757896133,A,-37.70179298858606,A,-17.33361742769096,10.05321443849551,A,-11.01444084933491,E,C,B,-26.16173181756325,B,1
Other,25.482416574965384,47.33523311076823,D,155.99804071130944,C,-178.53019549191004,C,111.45266346090162,2.4648211220730403,E,-34.788371269017176,E,C,A,128.99858478323804,C,0
M,-28.673358055935168,63.40424217052409,B,-25.122885269011196,C,143.91577226504623,D,-145.1180783741134,-66.11187271966567,D,51.71353295102773,E,C,A,-152.50625064940792,A,1
Male,-32.89777765224418,76.59040530181535,D,-17.23821120426216,C,15.530132009072092,E,131.4841764068811,-98.25749400477223,D,64.80816568897639,B,C,E,109.27904090339102,B,0
Male,33.424734070612615,-70.99670197930608,A,-22.20337478671776,B,-60.92541894884713,D,56.36834879819625,274.1906669156575,C,-56.57512036462122,E,B,A,-73.87954236556334,A,0
F,8.174269092509356,50.54744905072042,E,93.67340833259553,C,10.448515329046854,A,2.4409414749244087,-133.25203022564656,E,97.66784555467318,A,C,A,-80.5790345755756,B,1
Other,-100.10915837462555,1.1716809857995034,C,143.85025113803204,A,153.74056895590195,A,141.92296914130375,12.770331498697823,B,214.49515985617072,D,D,D,76.32598053716822,E,1
Other,98.32270463293486,115.8214581513452,E,-3.7707016213462548,B,-24.023933613936958,C,18.7385941772715,-75.58933161328095,D,-141.81584501535562,A,D,B,52.12622462111093,B,1
Male,-36.231436223529364,19.40804531556174,E,64.29108622948762,A,-106.9991225906637,C,74.29543798512513,-96.85733838387829,C,-197.12867311746209,A,D,C,-85.0930942529583,D,0
M,-90.79092376345328,-168.23620167147564,D,-80.10658262656588,A,-79.95310234171515,A,-82.70126920904731,-35.31935619953623,E,-14.877782079887492,A,D,D,108.97460076217114,E,1
Female,249.88734026675905,99.05252941316395,C,153.49484453999648,D,-32.71244441586145,D,-176.25456176868906,21.53810020375389,C,-65.89743997366108,C,D,E,123.53206016864955,D,1
Other,-36.618566000710274,-111.39678156753325,A,18.51898790350045,B,34.78527253737661,A,319.1687389820434,-90.0494929852036,C,-88.32421010476284,B,B,B,4.622775598103858,E,1
Male,-53.95135610235224,165.00261359780419,E,5.25072464295563,D,-45.237882015723905,B,148.8387266863994,21.88431474589067,E,-127.29610364702313,C,A,E,-127.31412551283377,D,1
Male,-59.518469591127435,-35.351838723781064,B,35.62618358514837,E,69.06831256915264,D,135.92865137592972,166.59342874314336,A,120.42126049956711,D,D,E,2.0625722198333882,E,1
Other,92.98801076153426,158.47580202148495,D,88.54624174029983,D,-32.92268236926283,C,93.14442065056886,98.00508011385399,E,-135.76310974113127,B,D,D,-158.63971891000344,C,1
Other,41.30104709130891,-27.85182785908121,D,-102.9352489982752,B,-70.53279440181454,E,-115.02131900665505,9.834852719396087,E,103.95083192722569,D,A,B,19.662238926057544,D,1
Female,-127.30349395153688,-100.85282660939683,E,-63.06113428057601,D,134.35075221926363,D,81.92894297372976,-1.0759580744111337,C,-160.1353414361679,D,A,B,-1.6935458205299057,A,1
F,82.22553795227331,-42.03801260232326,E,-8.093232241881983,C,-106.3419938797886,B,107.38078579229776,-24.6296838094498,A,-2.793871827376643,C,A,C,-154.4380718519807,E,0
Non-binary,-117.982895012957,-34.085100486284716,B,-76.38907000163141,A,47.27732910901029,B,60.79184728380137,4.051686306980084,B,115.15332022127546,C,B,C,-13.176262181241336,C,0
Non-binary,175.48571656577764,27.291322059037444,E,-56.089945336381994,B,11.855175078413792,B,127.15574715318054,-37.76185530854573,A,-158.4930623191949,E,A,D,113.80010818577159,C,0
Female,52.38039418345394,-119.4774719977934,E,5.25570835774918,D,-30.487472830377595,C,-24.59415154888296,-71.26617490939147,D,-107.02777082469774,E,D,D,-38.88873886282236,E,0
F,-69.36754716055779,49.23436645211153,E,-84.63435402646556,E,-36.364227160024384,A,-27.31059653725079,56.562597965485615,A,155.1143774624005,B,B,D,96.05274565554073,C,0
M,67.20869724887372,-93.1107051475599,C,-43.97060214821351,A,-189.29104372240582,E,-17.16026733257753,-17.923236484679155,A,-68.79409311654521,B,A,D,-11.022682835443096,C,0
M,7.745254717967501,20.445033901012543,A,40.0434354364157,B,44.431060213823834,A,-222.78921891373642,130.23701662586188,C,218.70133952404115,B,A,C,50.30828256071519,B,0
Male,20.708690694752825,-5.571470078719579,B,113.55599621669239,A,103.67155324308399,C,68.87878578441403,43.89658892726311,C,8.887064299728339,E,C,E,30.415914302231744,D,1
Female,13.178187631778737,-35.46243229263325,C,-84.3271725876661,E,-170.00859851968266,D,-12.377883517588053,48.94032052953197,E,-285.6684344583629,A,A,B,86.90945123804099,E,0
Non-binary,7.561805865144844,-62.56857429608126,D,85.02912163787273,A,8.433753107830439,E,115.03055036713225,62.28190869586439,E,73.90686721475251,E,D,E,-45.14299787353417,E,1
Male,18.5175555820999,-20.537527957235007,C,-108.24444990366631,A,28.644992017185494,C,13.885902944257975,71.0871310030064,E,124.69310475088872,A,A,C,94.63324603919463,D,0
Other,44.55098840027177,300.2606703518224,E,-23.493488930968912,B,-28.668867500983218,A,44.45991564773543,49.987757076120545,A,-30.204274354829487,A,E,B,173.48842116007376,B,1
Female,116.81920229379203,-13.020510935425722,D,40.139857173840966,C,-90.88846287612307,B,-38.385177659511704,56.8431973689362,C,-76.16178338649021,E,C,D,-35.94388355651652,D,1
Female,141.5098043183948,-124.35087756611748,B,-88.02821913385522,B,-92.52619672349016,C,5.5403534380952415,-17.56170615106212,D,-111.00563715073544,C,A,E,71.3787982720106,D,0
Other,-31.39164486806686,181.6690435903281,C,-34.24127150622291,A,-82.84468431216582,A,10.31532747925572,-40.21252412788428,B,78.94142120786147,E,E,C,103.86631401245681,B,1
Female,97.63422545531773,80.0887892578908,B,-63.4454462642982,D,152.17753870519914,A,60.90051422126865,9.07704011624617,A,-146.2912560528967,B,A,C,-124.28106161777524,C,0
F,147.25875310208318,-139.1382416146075,A,154.01191121921826,D,-345.95490826818997,B,127.98965207755518,-124.75243157976973,C,117.51142718147784,C,C,E,-23.967328151012897,E,1
Non-binary,-3.935934477270863,55.25584564601507,A,-27.47123104642451,A,39.126091125613826,B,107.39924621998959,-6.36339308153399,B,-70.06011070836121,D,D,E,39.231951739958454,B,1
F,-125.82695165367421,8.488039351037832,A,-123.82410715015047,C,-48.88358971571687,B,-59.874991100910826,-128.02194829576493,D,0.017824874815277766,D,A,C,-1.0717210798758319,B,0
Other,-39.241888542223684,-83.62210131330718,B,-41.11888819817307,D,-34.87750004747196,C,-104.9024795371296,-38.299127425432914,D,87.27105928964957,E,B,A,-16.258781984088156,B,0
Other,82.83563135456103,113.09407486824794,C,-23.214865916557294,D,12.298379931228695,B,-80.49327704097719,-11.90434677315545,C,8.911110365951663,E,E,D,48.70579821225126,A,0
F,69.93137078253297,-29.494314206210476,C,-79.10738406692711,C,150.45617421632616,C,-138.42527558038927,12.752627616351047,A,-5.61127980252027,A,D,A,-74.11716987633329,E,1
F,148.9478502327138,-168.49473030607223,B,99.67703433140201,E,130.71051395753503,C,134.25568441728706,-217.98069015233202,B,-122.48179769273611,D,A,C,-105.48109307175642,A,0
Male,-15.257904005545925,-94.98709990145679,C,29.139186617673268,A,41.245458749181644,C,-143.35675338928968,61.6441576430929,D,-52.219340694458104,B,C,C,72.79235707795274,C,0
Female,-31.961905588240825,91.51697923585021,C,-25.746105725529855,E,-24.51915808271883,E,5.126275299980796,42.4288428625397,D,11.37933793467085,D,C,C,-14.603261265518597,D,0
M,3.6498928092682563,122.28524654200767,D,17.51280547716509,E,-37.4359554010136,B,-88.0513296256283,136.207791805966,C,164.53252740878273,A,A,C,-9.152813130291824,B,0
Other,-127.21819314905409,-60.0597480618105,B,-110.34640351042235,B,34.87163396606186,B,-57.63349953945344,-36.061279912907736,B,31.130036056507077,D,D,B,-79.93959141361285,A,1
Female,-42.77084570510597,109.39374122928523,D,-70.20029032284036,E,19.87306664044909,D,133.38438566342387,105.36762171617204,A,53.35962169019096,A,A,D,13.441845863332397,A,0
Non-binary,-50.675951858532706,112.95894218197027,D,-103.61062918647374,A,-8.371976029480274,E,68.99293897026084,42.602481683671265,E,-4.566507238274391,E,C,A,98.24842828349612,A,1
Male,-28.425473425323805,-98.76091770494452,E,-4.300828687423528,C,78.92106055017516,E,6.399961025991403,-44.653909221663945,A,-82.74505129963543,D,C,C,-81.2339588544756,A,1
M,-15.249047562454946,129.40580823688776,C,46.76974941181111,E,-32.91108520023437,C,-57.226283539373625,47.590018122433406,C,-79.71347131459241,C,B,C,-77.9643642524751,C,1
M,-42.35257850676757,-30.097539425649234,E,-169.99547939167232,C,38.33064260105494,D,-47.05390446360933,-146.33912449494235,D,23.835652183133316,E,C,B,-77.77974310672224,E,1
Other,-80.9324373356049,-234.52682649237371,E,-61.97181588778664,E,121.32948124659674,C,333.88624375506816,-49.99313035634309,A,31.900018107402012,D,E,B,38.079642611824674,D,1
F,134.29365922953176,-85.95625824052985,A,-2.0557279766734684,D,80.19611002814715,A,195.60280032154756,-127.6931894416911,E,0.8068158478126083,A,D,D,41.319342617694744,C,1
Other,76.34741889487901,-82.9035826463831,C,-66.41636209979421,E,38.60212427263583,A,-2.28527551216187,-126.90436584411624,C,0.6959869346857434,A,D,A,-119.23100112601416,C,0
Female,-43.802754284998215,-96.988938944874,B,-22.562755650794532,E,-237.76427216771077,E,76.34857130354945,51.461286439769,B,88.25901957152202,B,B,B,24.33949165892137,D,1
Other,2.4676625647425414,-150.67420417294653,D,-243.23174388056054,A,117.23662028438969,B,-51.64671452830344,86.22605238843167,B,136.38824137843022,A,C,C,101.25521844040736,E,1
Female,29.87180813408526,6.38018099987859,B,1.7882618317404404,A,67.4159588453303,D,53.85972911852856,183.6872914958122,A,-85.72881731566665,D,C,B,73.30525357379003,B,0
Male,-87.93507056654039,-86.69730110996944,C,0.897837280972586,A,-138.33381646988875,B,-52.936835764164755,-144.19257380698573,D,12.255712861148647,E,A,B,-117.82675885469223,D,0
Male,-130.22952794754514,-50.18365514554427,A,-84.38821787358577,B,-111.41464991027004,B,-113.710847459041,-64.69880082217637,C,-7.780756102952946,B,D,C,-28.147663892960452,C,0
Male,-40.78201743912769,61.64364333229911,B,33.183338826620975,C,-45.37899834016843,D,51.975197939025385,196.30184272912038,B,-14.645690488705702,A,B,D,-83.54542698316301,E,0
Other,-178.13768247635613,-33.2791445339619,E,-26.793841381851298,B,-24.197742143573617,C,-81.74422771268432,-46.0106615584913,A,147.7876730654981,D,E,A,199.19974088072985,C,1
Male,35.26225969205643,-28.14205808437695,B,-122.17641650710476,C,130.18876030679104,D,66.39225870870754,-102.07989295203339,E,16.5592501859769,B,D,B,156.72997675510274,C,0
M,-153.60044402300485,64.02224076537836,C,27.596559806789195,E,80.80756955390414,D,-141.3805287863702,80.74431795684714,A,-104.98764727009866,B,E,E,45.405794148300075,D,0
F,167.74451823560122,-183.4585837473221,A,139.79958054467906,A,-193.59590818956875,B,142.91704229358956,48.467057303619455,A,-140.8080428742063,A,B,A,7.79968640609095,C,1
Other,113.55137306772134,50.108785789890995,C,-5.104253850390615,E,-47.53826514153341,E,203.9772714667131,-88.614292347804,B,-292.2210499583643,C,D,C,-137.43484748758374,D,0
M,27.015558781661714,-69.42293794732214,D,-6.453004335368585,A,54.22331827626026,A,63.97892853061463,87.4775496475456,A,133.3153929999708,D,A,C,16.455150487086122,D,0
M,-127.2115028158114,24.470938860489248,E,126.42898154312827,C,-49.42442293629909,A,22.544895624873327,246.2310771127496,E,9.646273133322584,E,E,B,-51.82885412155906,C,0
M,-122.74005254004499,-13.204167844406925,D,-113.9292434719027,E,16.60503622049462,B,131.92388039993642,-85.05662663412842,D,-115.99327078705677,C,B,B,-38.32245337725177,E,0
Non-binary,149.8779218897993,29.50555466665785,D,47.95641914730253,A,-128.2253862824647,E,-114.34930483792756,42.82189354545321,C,45.65117882289472,A,D,E,146.78944234475807,B,1
Male,201.85849460306414,-1.311184080939364,C,44.537634495859244,E,-45.14959592656914,B,-2.551915040095683,36.66593846638489,A,-63.69082312347049,B,C,B,134.2001041817308,E,1
Other,-61.839055392714336,-10.038859427266809,D,128.61280772331332,E,-72.09349360395596,E,-24.427222865468067,172.3605086229751,D,-27.500001139772618,B,B,A,135.00262409809193,D,0
F,-125.20193605191588,28.587860384540793,E,-70.6943998895377,E,47.91915473771871,C,68.03914331631826,22.049066209071107,D,213.4721316524262,B,D,E,73.73079229521102,E,1
Other,-41.29153926747352,108.24559955867142,A,0.749832470204691,D,127.06572747075562,B,-43.89068691119389,157.48572489187453,B,91.06598313266655,E,D,C,112.20384929098009,B,0
Female,-74.70133079965508,-140.2896634372232,D,-85.37787548321583,B,1.4997279497254796,A,142.32307158842787,62.64179404457898,E,196.46570165106084,C,A,B,289.331788065212,D,0
Other,-75.84992717300956,62.39756429261808,C,-35.49239861729312,C,-197.90585530132336,C,-64.39181167893209,-21.478789539949606,B,63.81922566379982,D,C,D,67.10483106952903,A,1
Male,90.70436732108087,42.55946066286726,D,-181.3974948989249,B,39.31648545507946,A,120.11431502478035,-71.70253809258567,C,37.10479066221638,C,A,A,-154.38538045799552,B,1
Male,44.26913661700586,-8.503465215504754,C,48.210396823312166,E,-63.295797398147016,C,5.047209863717619,-57.65327696207599,E,-29.04494292526067,A,A,D,-53.40867468834074,D,1
Male,160.92881222670076,-66.63754710495247,D,0.9967169041850195,E,10.125426003779275,E,152.618137392246,0.7116788196655841,A,157.60297379414544,C,A,D,28.311595497353686,D,1
Male,-136.1594448321688,-134.84458278322919,D,34.48577299139378,D,154.61442617960924,D,50.16968186425302,-21.304767101196056,E,-43.14604027271184,E,B,A,25.344348167688015,D,0
F,155.93928419385185,11.059068502937011,D,-47.56767388642501,C,4.6799121573498965,E,127.89754784877066,112.74776179484813,D,68.6572727547562,E,E,E,107.55167994131068,B,0
F,-75.39066333392266,-110.82328197087101,C,-52.30316144296863,B,-50.50138755843202,B,54.62566093123975,-9.713038764559306,A,-72.02792266682363,C,E,D,57.34110449943104,A,0
F,-49.81670746307136,-102.35382951722687,A,70.62362888899902,D,-114.18495376857847,A,98.45047525299643,188.96391655364016,A,-73.2807122574869,B,B,E,-70.99438095638274,E,1
M,-180.74777622879043,257.70899494703554,E,-138.93834498795474,C,3.4730356826790536,C,15.528445719482557,44.41614372471673,A,-142.13477918371478,B,C,B,-25.781675685815884,B,1
Other,62.20625016326679,-1.6953690918355464,D,114.95754293097613,B,61.65107857997643,E,-216.10789252928942,-90.31321848997376,B,-82.98174225621233,D,A,B,108.40286261989802,D,1
M,60.39950069334783,-7.615066920728221,E,121.58082241376846,A,-52.84209888028053,A,25.15968621907994,133.52197957143156,D,125.1264536724715,D,D,A,4.803235043963772,B,0
M,-11.590109351156588,46.521605191221305,E,-21.69361762125524,A,-9.020300272414767,E,108.07013465256976,32.32504005324379,C,-63.17453922240317,E,D,E,122.3379829161001,B,1
Female,-219.87030415634598,-199.9253987368266,A,-81.54893646091222,C,-123.30085871122918,B,115.26280246484812,35.81686291021358,E,18.52173998871413,E,D,C,3.1199674755612357,B,1
Non-binary,-19.4290026577579,-60.46068091744819,B,-75.28630824625887,D,-3.653524457620015,D,191.4727194452192,-268.2326765793927,C,81.97963646828622,C,B,E,-77.7839250333294,B,1
M,30.22317885013398,-14.554820314006662,A,-70.5198438582337,B,-22.54208855586269,E,130.10718911401193,18.031188219381676,E,-42.759448439491145,B,C,E,-28.943083058376978,D,0
Non-binary,-183.28396886411517,45.139111906478504,A,22.505696620313962,A,109.45651684203,D,-108.73517163946296,129.60968462414743,D,-180.7048691298153,A,E,E,53.59501052649218,E,1
Non-binary,92.9217088500127,18.659932725768332,E,-81.27546894110603,D,-54.595233026144996,C,-83.53496956236968,-88.98470811313308,E,-193.85514987053392,A,E,D,34.65535752280504,E,0
