Religion,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,target
Buddhist,A,A,73.97081200928871,-3.9363164163857824,E,-148.74036111553872,-18.503747099076858,-138.49489100674492,29.324718700535936,0.9716822167651247,-230.07995567274534,83.64811418276402,B,B,1
Hindu,E,D,-52.0263420090801,-91.36577500429472,C,-214.78974528837108,4.817418966711041,-49.90313360354733,54.894120998148225,-133.06676921850536,-61.40099116005986,41.52079053542878,A,C,1
None,E,C,105.59660557433337,40.90766613981929,C,-23.392756598659286,-23.838587363378885,-121.67167209952893,22.46997211902363,-44.46471331751493,-15.089655649007383,106.93603827651839,B,B,0
Muslim,C,A,-12.842082176953621,-9.775283163374453,B,179.76727390758057,114.65025324476001,-141.87655097387537,-12.05886213076384,-75.46191411294713,-19.213553461544013,-11.098823152284156,D,E,0
Buddhist,D,A,224.21225086304818,-23.429422505007842,A,-19.581517182192144,-19.944890707299297,-63.6267675403689,113.49891463324575,-269.7396285364247,50.021131347490076,17.39807177737405,D,D,0
Muslim,D,C,-110.78773326538709,-89.61771532299221,B,186.65247069117962,58.07408263519572,-125.0259962255058,-8.272136492148457,36.667032740965475,60.90853622967008,99.38777109971109,A,B,0
Christian,D,B,83.47330706317348,28.591694171214737,E,97.52915889293307,-258.0487689762449,-27.560447031132686,344.0622575392493,11.02325212414409,229.44831886464053,254.80534817672202,B,D,0
Other,E,C,-120.42186016989066,-159.9617606374586,D,-9.54288730305407,-240.62334664519844,-159.05460269462685,-25.591823350126436,24.318484549169508,-2.0531871617438653,124.03504921743136,A,D,0
Jewish,A,C,-7.706207109981154,-14.959346866412718,D,63.98943737029993,52.944051492689404,32.619027062229314,-56.001298158991396,-46.8848510711448,75.12715521661481,191.01070434602812,C,C,1
Christian,D,D,223.43682761214768,18.084368288087433,B,100.01386256253232,-276.0450899584883,0.425724417196507,127.86393142498218,252.5312339558514,56.655606504629354,-33.43190963414423,C,D,1
Jewish,C,A,52.87431460149335,125.89166645958507,D,39.36079829897301,66.85141387394603,117.26933247017304,51.88034396288771,-102.11478141202777,132.45893757613482,-114.72538546140194,A,C,0
Hindu,A,C,141.302818058189,-49.21140390491591,A,24.31077153672639,100.25628679765136,-49.75180984482665,-53.82726627183203,151.0388595778379,-82.94469480850759,-12.423766913892567,B,C,1
Muslim,D,D,196.11608905476416,188.17362211228038,D,141.81813608262536,15.74053137923546,-136.8513892410627,63.76318940778415,65.70145180640436,47.13041902763804,-72.5287625487906,A,A,0
Buddhist,D,E,-20.4414210903015,-60.06981106100745,B,30.23026939452553,-44.50194621402579,11.494696141485846,11.430368801081736,-113.0800779619711,30.09350365478617,86.08633111170518,C,E,1
Other,D,B,88.21566938777713,-111.23545172994238,E,129.3015897528665,-87.54213273640131,-15.482584168658448,122.66564032306037,-71.53942095060151,-22.911566381481645,-85.96247524852211,C,A,0
Christian,B,B,21.111670365162404,-130.7995648975396,B,91.34890603812975,2.282715893569597,-13.005825855504819,-99.86804977345489,163.14649881635742,25.747942753873147,85.57138562530795,C,B,0
None,A,E,9.269956766064585,95.64363646847036,C,-77.13625225674934,-25.78691097733619,16.409358882780644,-86.28944275055628,-93.15451891382693,-88.18236388760415,196.61603475949784,C,C,0
Muslim,B,D,-89.64214121786446,-0.27260681150107025,E,-121.40696508378997,-0.6676397107495731,-19.277703212295524,-253.18084849862598,-5.729005911657154,78.85514113400255,154.081217728408,D,B,0
Hindu,A,C,135.02542938461565,56.11239426791725,D,45.549719363090816,5.933883977497629,-64.5589531624444,71.94115904552648,24.001153588137633,43.151002488511466,-99.15005276845841,B,E,1
Muslim,D,D,-172.36170825444083,-2.5819298052858177,A,-72.97162707181751,172.64436140944088,-37.877022656567945,-117.17980547236529,30.212265417082417,-99.02962674155094,18.971958546878398,A,C,1
Hindu,A,A,33.83643493859653,-2.5734872374145357,A,-153.2757072666767,-74.28656447895338,-52.31378070705542,-175.1226908443794,-131.01625996643352,-78.10079516676632,79.06094747113214,C,B,1
None,C,D,-30.402462083971827,-26.264619781965965,B,-123.13060177208735,111.96744145757187,78.09328930485331,223.0992990809903,110.02154671357054,114.34800110122848,-18.419802922443207,C,A,0
Christian,D,E,-3.37171922376174,-19.230065964765444,D,-12.3651058261867,-70.17803762877968,73.05526596049592,-30.43888821347765,71.13813954215522,270.2899370106561,-2.6121222853159236,B,E,1
Other,D,D,35.05004499410374,9.057596682880751,E,-91.9903828144784,38.377297795566115,55.91514352524811,10.79618017413432,-180.3261365288656,-189.2999155537204,-35.88937563981255,E,D,0
Other,D,A,-56.64917712868122,26.773880757171558,D,116.29136522580588,-147.96679124560043,-1.2454236148567235,-203.02708678493727,-122.46603159513676,82.57270464583134,-73.69855946700933,C,E,1
Buddhist,A,B,0.19168840746056112,119.09407832733343,D,-25.844009104649533,-40.12906449255109,102.8377934416602,-156.32176684697066,-227.37077765451605,108.24464623405264,167.4647746647108,B,E,0
Other,B,D,-110.36017157246158,55.83945404808494,D,-97.07099436841527,48.30867808886132,-49.065735461059845,-17.901288674648423,51.813239917116746,14.235618413805536,59.15351569837631,B,E,1
Hindu,B,E,-110.9891094993033,155.4114864369636,E,-54.591329314105494,-141.17505322038534,15.724273194997634,102.46601713050228,-73.3401876302058,-194.15091494179546,-17.40195758290329,A,D,0
Muslim,A,D,66.61668123273891,93.39880227084605,B,39.41971446356498,-18.06099962475025,10.883248850478227,69.04160265715356,-110.07202552981379,160.3006138277683,86.86498155872646,D,A,0
None,D,B,9.901731380715153,-154.26752442536053,E,-196.95235599007296,-3.3258579705984235,48.778804307210734,-12.96007590993005,-35.80196083703779,-119.60598107592443,-7.557940893677796,C,C,1
Buddhist,A,B,-84.5694626456721,-221.66982872468986,C,87.20927588449955,-75.38313277787346,56.572665697546995,54.80642928446392,-22.599117572339573,69.20152243173192,86.6326081521882,A,B,1
Muslim,E,D,36.716324300554696,-43.923066423648734,D,72.18031679245446,-119.53439641852552,-12.254679029078286,26.579994618450648,-99.04601226524916,36.28863588517134,38.26791442375105,E,A,1
Christian,B,C,179.84825974213942,-147.6853276376622,A,-35.07926243875712,-74.89724612415752,104.39052684275923,14.688530058477923,88.71718282033206,-145.95952967624441,52.311381318278514,A,A,0
Hindu,A,B,65.64893300587575,53.89342479069147,E,-243.86925827057868,67.0416349045385,72.12674800484369,69.76175214741885,244.17627580589797,13.215716680505416,122.52440330347487,E,C,1
None,B,E,97.36119344819974,17.299388139796577,D,-62.76641767205561,79.94347633703725,128.91846792589453,-72.32582046404389,27.990070930661904,0.26620489531124253,24.00972179790018,B,B,0
Muslim,D,E,-73.69480150718432,-137.23597362546758,A,-129.84031666084206,54.58974790947124,-202.49714039428946,-58.602595988497775,69.62405667568483,-76.28079201607372,18.518488615914755,E,E,0
Jewish,C,B,43.131201652436346,-37.47116159561661,A,117.27906656932913,-144.28266586074835,-7.561948485093652,-118.80019924150866,120.93195320940946,23.701273457429316,-4.850608347525606,D,D,1
None,C,E,121.59118104304352,41.03526058708994,E,-44.651107397578095,31.242300195216682,153.1733033371602,44.98501174736855,-41.26425767878993,7.665961531854437,52.994740645506035,A,E,0
Jewish,B,C,-143.90509648028592,140.7085054793332,C,-18.218983979508526,158.48129688629226,147.3310893210095,66.84334312188682,31.62695771070616,12.147868028890594,-97.70548477309421,E,D,0
Buddhist,C,D,269.2530351899693,60.479319752942764,E,-72.6191727152305,-122.3281753648112,-84.40678068434205,-46.41566616350523,-94.49917049260544,-2.836774656350277,-24.78632661673743,C,B,1
None,C,A,66.93470382231365,138.71561177553872,A,85.89039394061741,58.79259171023957,-109.59098343212537,-96.90392836295109,-19.642884512067447,-79.34017714233327,22.40657188131467,D,E,1
Jewish,E,D,-91.68450686845004,-86.28397767572558,C,-141.49095450956662,-120.8635639957549,-49.246702048937856,176.00724078729976,38.48152363008016,-15.190067508638855,-111.12560530753284,D,E,1
Hindu,C,A,22.928635837876797,-51.289399248256196,A,55.01114871477206,-0.441938762581661,-89.01027348138484,68.24605850356465,46.314800544165365,-5.412082079799286,-11.25512520043049,C,E,0
Muslim,A,E,-66.14383000895783,-140.3675782439368,C,-63.84027023492287,-7.7396391463314576,35.040438788096665,13.604605599100065,-82.20034395236264,24.43873787842582,-56.32908530759859,A,B,0
Jewish,A,B,30.675897351607144,119.47031684892875,A,-26.42897518502766,63.37731574270457,-21.77493268942982,-73.90890436231605,-93.00033053301414,57.968341656413735,31.589833029354086,D,B,0
Jewish,B,B,143.94403660672802,-177.2855618544653,D,-37.66993919413134,72.06818257846578,43.949060973507,44.34716817233908,148.69483646519333,-35.71811777143194,176.62250402051188,C,A,1
Other,C,B,-113.09275890869934,4.091247997326927,A,-268.1377067610181,0.9823023246317708,118.5110485730604,-35.58800660142826,-167.8193896867928,5.508290566783843,134.79910993778134,C,E,1
Other,E,C,112.58461822264871,22.340642258334064,D,-8.547892185333444,103.56848473777274,8.416032297516034,26.861316693309167,126.31224013791542,-127.14834696612354,-66.50258503097942,E,B,0
Other,E,C,52.67255358883097,-135.602194489321,E,-19.67635115300698,-57.16769891676946,45.46346628544329,-29.234660623858094,10.0578601507134,126.90972412028343,111.19494990728111,A,D,1
None,E,E,62.5631045909653,-19.983901525993293,E,347.3841023476989,-11.088869463380107,109.31477605099862,70.71157249848551,-136.57775740847433,113.37816760328907,10.34852158757254,C,A,1
None,C,C,52.49863598671336,44.49817607421966,E,-115.39342739070784,78.30065083101674,-20.71747224679026,-50.005611480346104,17.64027236705982,101.61290976283351,-34.092675826525415,D,E,1
Hindu,A,A,-6.943903240342886,-92.79142082202532,A,-93.05030934804424,-68.9792003017374,-107.54920360641106,49.76692843142816,74.18414458423253,170.97843670949885,102.23323101851092,A,C,1
Other,D,E,44.6279021796577,166.69678316529604,B,22.79289518679747,3.7292891674232567,-69.15962237904701,-18.808999692347857,-47.36162875828446,14.418070755920615,-30.149807472584072,B,E,1
Hindu,C,C,154.45855527574923,-62.397948003233296,B,14.954056096343068,239.90895698820287,-79.49776262187727,-68.16578885226527,97.09924093851811,-163.80125222455143,-67.58912375750468,A,E,1
Hindu,E,D,96.57059873521176,-84.49828773110765,D,-29.636838701865248,-2.204178302672986,16.02104958003037,68.41369100891819,-53.61407804732553,-60.90590945489136,-24.99332444273764,B,B,0
Other,D,A,-45.9190539947723,25.736980044069302,A,-18.539039673577655,27.393444628574677,30.629065037721826,-36.21354240422187,86.07400784334439,54.26256155994766,-36.506167625184865,B,B,0
Christian,D,C,-123.72666966558133,11.17271472053017,B,217.18326890009573,-5.633969519895272,-143.06657760282732,129.49766832344852,59.45421086569206,-30.72707611848775,49.697318153879124,A,B,1
Hindu,D,E,163.742610228399,50.32910825067377,C,-119.89330953023915,0.5728049875373181,-22.655836365580655,135.30542088080918,231.82804409435315,-61.06487256091996,83.69580099041899,B,D,1
Christian,C,E,22.20761240909447,-60.13304639171082,E,-7.7630100264274775,116.40587965770068,67.93189604786927,-42.34078931786034,60.63030678516568,-85.25894468108972,132.7848668998085,E,E,1
Muslim,E,C,70.28409572447295,37.444170830798384,A,8.646364561996126,-33.431240664738446,-16.278755440673375,-168.60864357798553,38.07065005574555,-153.5977589078779,9.6689821955877,D,A,1
None,D,E,-86.76412738717741,13.023698343115967,A,12.739566701558338,163.96169916473627,112.22178014088303,-125.46691345164218,49.14542548905456,-0.40986816460704073,11.064414896780136,D,E,0
Hindu,A,B,38.38849747060731,14.00270764174684,D,27.436445420936877,-208.7058947060147,50.53690022594919,-16.06132237857627,111.57079800934994,-246.6128358955817,-114.89952224476718,C,E,1
Other,B,D,-28.162122095466184,192.39854103766,E,139.85509364366388,-143.01133156956237,27.03884175720839,185.48136931509694,-42.535358713142415,3.615015054238118,130.63501559708024,D,D,0
Hindu,C,D,-0.04179789672867257,-58.404389088677576,D,-29.121998077154938,-138.3062515009197,27.17020290255605,-160.86744809564067,91.15835322649082,19.875242160853187,-129.94355930247485,D,D,1
Muslim,B,C,-26.7463741554698,-82.49781588131788,C,49.76463632440062,-261.8255246704364,-22.963202092729574,-11.066627505001872,-9.867788256831487,134.22541241204723,58.2436254218439,C,D,1
Christian,C,C,104.54957972480781,-225.17550134303673,A,-4.69931524489871,15.909236969532618,-19.833948749580422,-68.54381572449802,-22.913851053585024,-27.26539176802295,-189.7800959896319,D,A,1
Hindu,E,E,-95.85777416938306,137.4065296726655,E,39.650242241964506,91.93845791544554,-93.48894460820296,-25.509942592891647,-44.6350128628176,-24.246961972901147,45.1786924864513,D,E,0
Muslim,D,D,30.587306157829847,-95.65427373749147,C,-125.70600330618194,-153.1515178649138,56.95153173274831,72.70299720664023,-22.275482734132137,60.426113238052096,110.96393443760542,B,E,1
Hindu,B,E,-2.156624488773968,46.81002925095147,E,-38.03889609323707,7.22806286779695,79.5006444115844,-15.9408307532231,58.659807886602586,15.727076988120206,97.89100218537847,B,C,1
Hindu,E,E,-92.07991236060154,36.50117908173174,C,-33.76036902343723,-117.28781883378876,-41.12685617929896,-25.696589418432065,-183.80535567718047,116.12429030601514,-148.74127270693992,D,D,1
None,E,A,113.67967703826618,25.39581166000373,E,44.68914253270933,-47.12225665132168,-217.80672150927188,214.64781880643176,66.39561507697232,119.76636859415363,16.911361135047574,E,E,0
Jewish,C,B,37.19268089149136,-101.34714309208977,C,50.2805238919967,-30.841585919266617,40.984628742727885,-394.6527088782088,245.0757774944939,-112.58099780394886,40.53550140780388,B,A,1
Hindu,E,B,91.97701369367776,33.40548888527039,E,-30.92126016479822,-132.31515217428964,-223.0928755370717,61.72993522131279,8.016791359303566,3.175854231948558,94.43723408441532,B,B,0
Christian,E,E,-98.92335099084177,-15.15245896466569,E,-1.4986328266340845,-66.99635340343596,9.937263155192316,-9.512529089276837,-13.542098721522011,-8.338174217869804,3.2665556192300373,B,A,0
Muslim,D,A,1.071923974460804,61.185826306578626,E,101.40999172770522,-15.951953894352453,69.58541254816272,-14.63300441424342,11.087135418593705,30.91463327193064,-33.88565909126341,B,D,1
None,D,E,-73.90527184030805,36.018282649926036,C,-124.11495776261681,77.87507965330296,1.830257706869825,-80.07315710510244,25.971436976509427,64.20800185920493,-80.45421257004661,B,C,0
Buddhist,C,C,-82.10335947665855,-116.03640490842162,B,39.95806772046114,54.24817091204158,67.52377867363546,5.967022434681954,-286.59159143459175,52.81811306348547,62.4979167773042,E,E,0
Other,D,C,-120.78918522122038,75.3211404653718,D,-95.87707813097776,16.30140050676555,-6.129308278276633,-124.1742042802656,-2.4154515264449388,57.73557689051749,40.56362325195881,D,D,0
Christian,E,E,-39.955768408685906,197.4370376633081,E,104.49942218615197,-77.02911582203615,57.198746677349874,-65.32417971550683,-39.77017174903034,11.49078653175864,72.13480511354778,E,D,1
None,A,C,63.371063314264106,94.71452834949959,A,86.81644481880751,-69.66035156204579,273.42585871956646,-7.258060401996111,39.008440809414196,66.40413452761507,131.54297334500302,B,B,0
Other,B,C,119.68373213019862,-217.222761974426,B,-129.2284507605928,147.4244311476578,32.4017023472144,-203.12273375367718,-114.70778989867696,16.8126994267791,-23.17213349503813,D,A,1
Muslim,E,C,-168.29851952761717,240.3904052416594,D,-154.72036290388672,-14.050128880174665,-93.12995370488008,91.9154528886318,-227.38110838295538,-122.08105714352378,-211.9202895847889,E,D,0
Hindu,C,A,152.52231070011345,54.68398753779634,A,47.82665141652956,-56.896181418836086,-37.677031902175976,62.20843178471059,54.48044530226227,13.254264715812258,130.91486453033446,E,D,0
Jewish,E,A,7.828242665622595,-102.83436667104641,C,37.233047313269196,-70.22912414569731,-72.44971839550716,-170.00723047965158,50.10774913770374,114.10974157514622,82.3880703722245,C,C,1
Hindu,E,E,-72.12239307909934,83.891238368376,C,133.20359480152405,91.4086290822581,94.18054970024457,-214.5332236604293,-32.325655552634956,-34.14587093382163,-3.019145573377614,B,A,1
None,B,C,-184.64373835192188,-127.96548289697614,B,36.22040640647897,26.145855870609658,-80.96211909759772,55.47602509972192,119.58397895110713,4.583578827162622,191.46669257389888,B,B,0
Buddhist,B,E,-50.666113740108244,140.81106795208845,E,-146.46433847088994,-134.74107485327625,27.741360288555335,137.04307480558887,118.64827365672059,102.53178858676668,-187.06448184751991,B,D,0
Other,E,C,-79.59477247781854,13.175184927695929,E,-7.243962421504173,26.504461970790956,-101.45919435985337,165.27900413791394,48.499002122979284,150.82036512892688,-14.108107348211629,D,C,0
Hindu,B,B,-38.894470180875516,102.07030339824503,B,-162.78257688806826,139.80897694865362,99.95102575087404,-21.257344674908285,171.89755952806982,66.35561684006936,19.913996791717985,E,A,0
